Platform,Type,ID,Text,URL,Sentiment,Date,likes,shares,comments_count,views,sentiment_score,total_engagement,engagement_score,author,author_followers,sentiment_label,sentiment_confidence,detected_language,demographic,emotion_primary,emotion_anger,emotion_fear,emotion_happy,emotion_sadness,emotion_love,emotion_surprise,text_length,word_count,has_url,has_mention,has_hashtag,mention_count,hashtag_count,is_relevant,category,content_owner,priority
facebook,post,1057619633057501,"Macam mana guys, okay tak balik raya dengan MARALINER? Maaf ya kalau ada jem atau delay… biasalah, musim ramai balik perayaan kan 🙈🙈 Tapi apa2 pun, kalau korg ada sebarang aduan, cadangan atau nak tanya apa2…min open ruang ni untuk korang sekarang 🤗 tekan je link tu or scan okiessss? 🥰 #balikraya #naikbasmaraliner #maraliner #basekspresmalaysia",https://www.facebook.com/MARALinerSdnBhd/posts/pfbid024aBKhhj6PDgfpsekCfpzUX17qGP2yHgy6uV9Yb8Sv3DBwCSewQxyt4EqZBA4S6Abl,positive,,0,0,0,0,0.9983673572540284,0,0.0,,,positive,0.9945578575134276,malay,Malay/Bumiputera,love,0.0620259866118431,0.0171473994851112,0.0251063592731952,0.0325053595006465,0.6251676082611084,0.0399719439446926,349.0,55.0,False,False,True,0.0,4.0,True,complaint_issue,public_earned,high
facebook,post,1100520875434043,Jangan takut untuk bersuara or terus je mintak bantuan daripada pemandu tau !!! if korang dalam bas & ada yang mengganggu or buat pelik2 dlm bas tu…🚨‼️ We are always watching 👀👀 #kaminampak #janganmacammacam #maraliner #basekspresmalaysia,https://www.facebook.com/MARALinerSdnBhd/posts/pfbid02FCn91xxdxWt5jqwmuSox3Ki7kdVuanJo2rKBoFSdjBCo15xTttLagynfEn5q4NX6l,negative,,0,0,0,0,0.1384803056716919,0,0.0,,,negative,0.5383989810943604,multilingual,Unknown,anger,0.6854047775268555,0.0821829587221145,0.0855327919125557,0.0258208587765693,0.0496015027165412,0.024273794144392,239.0,36.0,False,False,True,0.0,4.0,True,general_mention,public_earned,low
facebook,post,949935343825931,Tak tahu nak rasa awkward ke nak gelak 😂 Abang bas ni friendly sangat ke or kita yg overthinking? Korg pernah kena tak? 😅 #abangbas #mesra #maraliner #11untukmlsb #strongertogether #basekspresmalaysia,https://www.facebook.com/reel/482335450864911/,neutral,,0,0,0,0,0.5,0,0.0,,,neutral,0.7463912963867188,english,Mixed/Urban,sadness,0.0344393402338027,0.2541007995605469,0.0441782772541046,0.5817595720291138,0.0264599751681089,0.0428920611739158,200.0,30.0,False,False,True,0.0,6.0,True,question_request,public_earned,medium
facebook,post,762661685886632,"Assalammualaikum & Good Day Open for intership! 1) Information Technology If interested, kindly send your resume or call us now. All applications will be treated with the highest level of confidentiality. Only shortlisted will be notified. #hiring #talent #MARA #MARACorp #MARALiner #talentacquisition #recruitment #hiring #vacancy #jawatankosong #internship2024",https://www.facebook.com/MARALinerSdnBhd/posts/pfbid035MibRkurEy1QjpG5pR4odDCAfmYic9NMvtsCxSuPyZD3E3SBaHwXBJCGjgw4H48tl,positive,,0,0,0,0,0.8757816076278686,0,0.0,,,positive,0.5859386920928955,english,Mixed/Urban,love,0.0214034989476203,0.0401859171688556,0.1090435087680816,0.0261042080819606,0.56493079662323,0.1187391802668571,373.0,47.0,False,False,True,0.0,11.0,True,general_mention,public_earned,low
facebook,post,712235640929237,"Assalammualaikum & Good Day We are hiring!! 1) Executive Operations Analyst - At least a Bachelor/Degree in Data Science, Statistics, Computer Science, or other related discipline. A Master Degree is encouraging to apply. - Basic proficiency in data analysis and statistical tools. - Proficient in Excel, PowerPoint and Power BI / Tableau is added advantage. - Foundational understanding of statistical concepts, techniques and methodologist. - Strong attention to detail to ensure data accuracy and quality. CLOSING DATE : 19 NOV 2023 If interested, kindly send your resume to sumbermanusia@maralinergroup.my with the applied position as the subject. All applications will be treated with the highest level of confidentiality. Only shortlisted will be notified. #hiring #talent #MARA #MARACorp #MARALiner #talentacquisition #recruitment #hiring #vacancy #jawatankosong #operationanalyst",https://www.facebook.com/MARALinerSdnBhd/posts/pfbid02DgyTF29qYvM5q5vecpQ7xsAv9dPR4zKxzKbddf3En6vYvJwUGvkAPEVJ6R92ox22l,positive,,0,0,0,0,0.8991376757621765,0,0.0,,,positive,0.6637922525405884,english,Mixed/Urban,love,0.0260184910148382,0.0387543253600597,0.3043287694454193,0.0210225358605384,0.4277352094650268,0.0499094016849994,903.0,123.0,False,True,True,1.0,11.0,True,complaint_issue,public_earned,high
facebook,post,1012943607525104,"Hmm,,, Banyak nak pakai duit kan bulan ni? Jom kami tolong anda berjimat. Beli je tiket bas balik kampung or jalan-jalan hujung minggu dengan kami. Kami belanja 10% terus ! #maraliner #balikkampung #tiketraya #basekspres",https://www.facebook.com/MARALinerSdnBhd/posts/pfbid02zwqcx9Czus9xfkEaV7EgVKxzVrU8rqd5s5LkQTn2w2fnmbG4QwyXZtxKcoqE25yrl,negative,,0,0,0,0,0.0648154646158218,0,0.0,,,negative,0.7839484512805939,multilingual,Unknown,love,0.033572681248188,0.0151979522779583,0.0226869210600852,0.0226496681571006,0.7851366996765137,0.0244256760925054,223.0,34.0,False,False,True,0.0,4.0,True,question_request,public_earned,medium
facebook,post,1191036189720117,"“The driver evaluation feature of Scania Fleet Management System can help us to better track our driver’s performance levels such as fuel efficiency. If drivers are able to understand the effects of their idling towards fuel efficiency, this can help us with cost savings as well. There are also many other features that benefit us so good job to Scania.” said Mohd Fadzly Bin Zamaludin, Assistant General Manager of IT and Strategic Planning from Mara Liner Sdn Bhd. Scania’s Fleet Management System Control Package gives customers a lot more of both information and insights. From core necessities like real time positioning, via vehicle performance, environmental reports tracking their CO2 emissions, service planning and defect reporting all the way to driver evaluation. To know more about our suite of Scania Digital Services, call us at +65 6861 9181, email us at ssgenquiries@scania.com, visit www.scania.com.sg or head to the nearest Scania Singapore Sales and Service Centre to speak with our Solution Sales or Services Sales Executives.",https://www.facebook.com/scania.malaysia.sdn.bhd/posts/pfbid02vti7moGE8kyCPyYhb3PbqpSGvXKRt2D7doKUsNYSL7vn2ziWdJUiKe8mP2nSFgUQl,positive,,0,0,0,0,0.946214699745178,0,0.0,,,positive,0.8207156658172607,english,Mixed/Urban,happy,0.0317912362515926,0.0286994893103837,0.4970249533653259,0.0210310891270637,0.2487009763717651,0.0342589318752288,1051.0,164.0,False,True,False,1.0,0.0,True,promotional_response,news_media,low
facebook,post,5122746844438432,This is the first year we can go back home for Hari Raya. The sights of Raya morning will be in front of our eyes and asking for forgiveness won’t be done through Zoom or Google Meet. MARA Liner busses will ensure that you reach home safely to enjoy it all. Don’t wait too long! Tickets could run out! 😱 Book your bus NOW here:,https://www.facebook.com/MARALinerSdnBhd/posts/pfbid031uKPR6cWXFRLNPzupoTC9TRRKAjT45B8T2YdjFAp7jQVK2Xwz9jvKxGybkuNFJYYl,positive,,0,0,0,0,0.9451362907886504,0,0.0,,,positive,0.8171209692955017,english,Mixed/Urban,fear,0.0408968292176723,0.4720099866390228,0.2099900841712951,0.048474047333002,0.0980532318353653,0.076002612709999,328.0,65.0,False,False,False,0.0,0.0,True,general_mention,public_earned,low
facebook,post,2312200075604195,"The first BNR was planned around 2015 and at that time there are 287 routes in the database. But as of 2022 now, only 207 routes are really operated (exclude Smart Selangor and private shuttle bus cuz this is not under BNR). Please note that at that time there are no MRT Feeder Buses yet (Yes, they revamp the number to allocate more numbers for feeder buses). With the existence of the MRT Feeder Bus, the operational bus routes should be more than 300. Around 353 regular bus routes (exclude CH01, CH02 and express bus routes) should be on the BNR list but what I can say is almost 30-40% are disused bus routes. If there is more data, I think I will do the APAD job to show the full list of Klang Valley paid bus routes since the existence of the BNR numbering systems. do let me know if there is some glitch in the picture below. (Bold means the route is being changed after BNR or new routes) Current routes by operator Rapid KL (including LRT feeder bus) - 112 MRT Feeder Bus - 69 Wawasan Sutera -11 Handal Ceria (Causeway Link) - 5 Selangor Omnibus - 5 MARA Liner -3 KR Travel & Tours Sdn Bhd - 2",https://www.facebook.com/groups/mlptf/posts/2312200075604195/,neutral,,0,0,0,0,0.5,0,0.0,,,neutral,0.736845850944519,english,Mixed/Urban,sadness,0.0932430922985076,0.0975713804364204,0.0482595413923263,0.4779731333255768,0.1849745213985443,0.0310263726860284,1104.0,212.0,False,False,False,0.0,0.0,True,promotional_response,news_media,low
facebook,post,729482962537838,"Assalammualaikum & Good Day We are hiring!! 1) Supervisor Body Works & Paint - Diploma / SKM Certificates in Automotive Body Works & Paint. Certification or formal training in automotive painting is a plus. -Proven minimum 3 years experience as an automotive painter, with a demonstrated ability to lead a team. -Experience in automotive painting, with a track record of progressively increasing responsibility - Lead and supervise a team of automotive painters, providing guidance and training as needed. Foster a positive and collaborative work environment to maximize team performance. Coordinate daily tasks, set priorities, and ensure the team meets production goals. Oversee the day-to-day operations of the body and paint department, including workflow management and scheduling. - Perform automotive painting tasks, including preparing surfaces, mixing paint, and applying finishes. Inspect painted surfaces for quality and adherence to specifications. Stay updated on industry trends, techniques, and technologies related to automotive painting. CLOSING DATE: 24 DEC 2023 If interested, kindly send your resume to sumbermanusia@maralinergroup.my with the applied position as the subject. All applications will be treated with the highest level of confidentiality. Only the shortlisted will be notified. #hiring #talent #MARA #MARACorp #MARALiner #talentacquisition #recruitment #hiring #vacancy #jawatankosong #PegawaiOperasi #BodyWorksPaint #Mekanik",https://www.facebook.com/MARALinerSdnBhd/posts/pfbid0r2We5Kvkf9HYVB5b3j69LyEbbdgg9q7YdsZwopZZb4aHo8u2tecMtNsok7beNzqJl,positive,,0,0,0,0,0.8943229675292969,0,0.0,,,positive,0.6477432250976562,english,Mixed/Urban,happy,0.032144196331501,0.0400896854698658,0.4873009920120239,0.023739568889141,0.1538041234016418,0.0461493134498596,1475.0,200.0,False,True,True,1.0,13.0,True,complaint_issue,public_earned,high
facebook,post,747744834044984,"Assalammualaikum & Good Day We are hiring!! 1) Executive, Compliance - To revise and enhance policies, procedures and SOPs continuously and identify non compliance risks according to company current SOP and policy. - ⁠To ensure that SOPs align with industry regulations, standards, and best practices and collaborate with compliance team to integrate compliance requirements into SOPs - ⁠Implement document management systems to organise, store and retrieve SOPs efficiently. - Bachelor Degree in law, business, human resource, or any related field. - Minimum 2 years relevant working experience in SOP development and data analytical. - Working experience in Transportation, Logistics and related industry is an added advantage. CLOSING DATE : 19 JAN 2024 If interested, kindly send your resume to sumbermanusia@maralinergroup.my with the applied position as the subject. All applications will be treated with the highest level of confidentiality. Only shortlisted will be notified. #hiring #talent #MARA #MARACorp #MARALiner #talentacquisition #recruitment #hiring #vacancy #jawatankosong #Executive #Compliance",https://www.facebook.com/MARALinerSdnBhd/posts/pfbid0KhMYRX1xe2nrWhLt2Rivwzomi4aEr75L6gUpd5XDx6iE78DiYX3ye3f3zcaMeTLAl,neutral,,0,0,0,0,0.5,0,0.0,,,neutral,0.4985511600971222,english,Mixed/Urban,no_clear_emotion,0.054646972566843,0.0669213011860847,0.1903225779533386,0.0348049961030483,0.1774222552776336,0.0548620261251926,1129.0,155.0,False,True,True,1.0,12.0,True,complaint_issue,public_earned,high
facebook,post,872209131598553,"INTERNSHIP HIRING : INTERN IT REQUIREMENT - Candidate must possess or currently pursuing a Diploma or Bachelor's Degree in Computer Science / Information Technology or equivalent. - CGPA 2.50 above - Candidate must possess at least a Bachelor's Degree, Post Graduate Diploma, Professional Degree in Computer Science/Information Technology or equivalent - Required skill(s): ERP, IT Software and Hardware skill & Knowledge, MS Office. - Good communication skill in spoken & writing (English & Malay) Positive attitude and willingness to learn REQUIRED LANGUAGE >> Bahasa Malaysia >>English ALLOWANCE (S) : - Bachelor – RM800.00 per/months - Diploma – RM600.00 per/months APPLY NOW : send your resume to - sumbermanusia@maralinergroup.my",https://www.facebook.com/MARALinerSdnBhd/posts/pfbid0rYDWmDaMLSvdVk5YnRnVffyB4XE6oc1yRNoLcyN62jtSxCPqUUJmm3ueKS3GRDZWl,neutral,,0,0,0,0,0.5,0,0.0,,,neutral,0.8304901123046875,english,Mixed/Urban,happy,0.031689815223217,0.0671395063400268,0.3488490581512451,0.0233368594199419,0.1820684969425201,0.0434393584728241,748.0,108.0,False,True,False,1.0,0.0,True,general_mention,public_earned,low
facebook,post,1130437202442410,Kurang daripada 18 hari je lagi utk korang grab harga RM20 KL-PENANG or PENANG-KL ni! Lepastu? Harga back to normal la sahabat 😌 Dapatkan sekarang di semua platform ticketing🔥 #maraliner #basekspresmalaysia #penang #kl,https://www.facebook.com/reel/1180850293846101/,positive,,0,0,0,0,0.999392408132553,0,0.0,,,positive,0.997974693775177,malay,Malay/Bumiputera,no_clear_emotion,0.0216951295733451,0.0258598271757364,0.0522946752607822,0.0190133117139339,0.3156568706035614,0.1013216003775596,222.0,33.0,False,False,True,0.0,4.0,True,question_request,public_earned,medium
facebook,post,5127128470666936,"MARA Liner is your bus of choice for your journeys, whether it is from the city to the countryside or the other way around! Head on to MARA Liner’s page to learn the latest updates on Malaysia’s choice bus service!",https://www.facebook.com/MARALinerSdnBhd/posts/pfbid02uHfNBtb9KZTwWkP7M7zyvSonwQi6H32Y7pSJRyKscNA7WQtoQcTniFuTbCZxy4cml,neutral,,0,0,0,0,0.5,0,0.0,,,neutral,0.538698136806488,english,Mixed/Urban,no_clear_emotion,0.0227656755596399,0.0149876996874809,0.1103700026869773,0.0206059794872999,0.2507984042167663,0.0379458107054233,214.0,40.0,False,False,False,0.0,0.0,True,complaint_issue,public_earned,high
facebook,post,2101699230040744,"MARA Liner Sdn. Bhd. Bus Service ML81 or 150 is a local trunk bus service plying between Rawang Bus Terminal and Kuala Lumpur Hab Lebuh Pudu, also known more commonly as Kota Raya or MYDIN. MARA Liner has taken over the bus operations of 150 from Setara Jaya (SJ Bus) from 25 May 2022, which in turn was taken over from Metrobus on 1 September 2015. While the bus service number is still displayed on bus stop signs as 150, MARA Liner seems to have assigned a new service number of ML81 in their timetables. Click on the link or picture below to read more!",https://www.facebook.com/RailTravelStation/posts/pfbid02hTPN5ZUVHXcmhGrfSwQKZxqPpgoeAWbqwnn51yU3fV9hzaQo6mJcRwe3Wz2XSKq4l,neutral,,0,0,0,0,0.5,0,0.0,,,neutral,0.9489487409591676,english,Mixed/Urban,no_clear_emotion,0.0313344188034534,0.0226953960955142,0.0815722569823265,0.0230464991182088,0.1418095082044601,0.0481016375124454,557.0,105.0,False,False,False,0.0,0.0,True,general_mention,public_earned,low
facebook,post,10222051938904588,"“Eksplorasi FOPI” A Recreational Programme with Penyayang’s Cancer Support Group (Friends of Positive Image or FOPI) at Meru Valley Resort, Ipoh Perak. The cancer support group members are cancer survivors, caregivers and volunteers who are active in providing support to cancer patients and their families. The programme aims to organize recreational activities and build motivational spirit for members as well as foster better relationships among them. Thank you to MARA Liner Sdn. Bhd. for sponsoring the transportation. Thank you also to Meru Valley Resort for its hospitality.",https://www.facebook.com/yabpm/posts/pfbid0X92RANBUBUQtHX67hXDowj6WCBHxCyFeHZsdJP8RkEDNkJyeJoJ2o6LiW9iDwsBvl,neutral,,0,0,0,0,0.5,0,0.0,,,neutral,0.7653704881668091,english,Mixed/Urban,happy,0.0191164687275886,0.0297116767615079,0.8002227544784546,0.013062878511846,0.0754614099860191,0.0192487742751836,590.0,87.0,False,False,False,0.0,0.0,True,praise_positive,public_earned,low
facebook,post,2102284083315592,"MARA Liner Sdn. Bhd. Bus Service ML29 or 154 is a local trunk bus service plying between Rawang Bus Terminal and Tanjung Malim Bus Station. MARA Liner has taken over the bus operations of bus 154 from Setara Jaya (SJ Bus) from 25 May 2022. While the bus service number is still displayed on bus stop signs as 154, MARA Liner seems to have assigned a new service number of ML29 in their timetables. Click on the link or picture below to read more!",https://www.facebook.com/RailTravelStation/posts/pfbid0xX4uz8FfgCm1fbPoPJ4FSciJxE2gEtcbpkV1HLdVtY2ZNoP6po2ApWTEjzXgjAyxl,neutral,,0,0,0,0,0.5,0,0.0,,,neutral,0.948302149772644,english,Mixed/Urban,no_clear_emotion,0.0292819254100322,0.0204456280916929,0.0807622969150543,0.0160429216921329,0.1060915440320968,0.0381394401192665,447.0,84.0,False,False,False,0.0,0.0,True,general_mention,public_earned,low
x,comment,1705269395419955470,@mynewshub Maraliner ni memang selalu buat hal.Sekali tu aku dari Pendang nak ke KL lewat sejam.2nd time lagi 15 dari jadual bertolak staff dia call perjalanan cancel sebab bas rosak takde bas ganti,,negative,,0,0,0,0,0.0004952430725097,0,,KleekOutdoor,0.0,negative,0.9983491897583008,malay,Malay/Bumiputera,anger,0.8098706603050232,0.0409695953130722,0.0209483038634061,0.0472412072122097,0.0280215386301279,0.0101269073784351,198.0,33.0,False,True,False,1.0,0.0,True,complaint_issue,news_media,high
tiktok,post,7460441422131367175,Bas pinky-pinky untuk warga perlis & terengganu…nantikan kemunculan bas henti-henti @maralinersdnbhd yg baru untuk keselesaan anda…jangan lupa share and see u soon guyss🫰🏻😁🚌😎 #maraliner #KAMIMARALINER #11untukmlsb #HadiahTahunBaru,https://www.tiktok.com/@jiji_hotari/video/7460441422131367175,positive,,21800,368,111,120200,0.999398112297058,23481,22989.2,,,positive,0.9979937076568604,malay,Malay/Bumiputera,love,0.0842776298522949,0.0414239950478076,0.0698352605104446,0.0489776879549026,0.5384535789489746,0.0499244593083858,231.0,27.0,False,True,True,1.0,4.0,True,general_mention,public_earned,low
tiktok,post,7473013595165560082,"Guysss!!📣📣 beli je tiket balik raya dekat website MARALINER SAHAJA BERMULA TEPAT 17 FEBRUARI 2025, terussss layak untuk menang hadiah-hadiah menarik. 🎁 Kami akan umumkan WINNER pada bulan April nanti🥰 Tekan link kat profile MARALINER okay 😉 #jangancakapmintakingatkan #winwinraya #tiketraya #balikraya #balikkampung #maraliner #contest #buyandwin #fyp #trending #fyppppppppppppppppppppppp #ramadhan2025 #aidilfitri2025",https://www.tiktok.com/@maralinersdnbhd/video/7473013595165560082,positive,,6517,48,50,119900,0.9993440389633178,7814,6882.9,,,positive,0.9978134632110596,malay,Malay/Bumiputera,no_clear_emotion,0.0461317859590053,0.0266397949308156,0.0720691010355949,0.0229015350341796,0.2862740755081177,0.0400256626307964,421.0,50.0,False,False,True,0.0,13.0,True,promotional_response,public_earned,low
tiktok,post,7281288831863688455,"Kami mohon maaf untuk insiden yang berlaku. Kami mengaku khilaf kami dan penerangan kedua belah pihak juga telah kami ambil. Cadangan dan sokongan daripada anda yang membawa kami , kepada siapa kami pada hari ini. Kami bukan lah sesiapa tanpa penumpang yang sentiasa menyokong kami. #maraliner #maaf #penumpangtertinggal #basekspres",https://www.tiktok.com/@maralinersdnbhd/video/7281288831863688455,positive,,2591,135,807,135000,0.9993877053260802,4883,5417.0,,,positive,0.9979590177536012,malay,Malay/Bumiputera,sadness,0.2138849943876266,0.0607047192752361,0.0176684819161891,0.4669663608074188,0.074307881295681,0.029741633683443,336.0,49.0,False,False,True,0.0,4.0,True,general_mention,public_earned,low
tiktok,post,7637131352554343700,Review Bas Mara Liner Express RBD726 #reviewbus #maralinerexpress #maraliner #sahabathafizpjack #jomnaikbas,https://www.tiktok.com/@hafizpjack/video/7637131352554343700,positive,,1648,132,91,45200,0.8260747447609901,2323,2230.2,,,positive,0.4202491492033005,multilingual,Unknown,love,0.0482427477836608,0.01229356136173,0.030118029564619,0.0240023005753755,0.7931039929389954,0.0152205834165215,107.0,11.0,False,False,True,0.0,5.0,True,general_mention,news_media,low
tiktok,post,7500882619706379528,Selesa sangat kot ek bukan main dia turunkan seat 🤣 apa korg buat kalau kena camni ? 😅👀 #contenttiputipu #fakesituation⚠️ #content #trending #maraliner #basekspresmalaysia #fyp #xybca,https://www.tiktok.com/@maralinersdnbhd/video/7500882619706379528,negative,,1150,224,19,69900,0.0005018770694732,2092,1724.9,,,negative,0.9983270764350892,malay,Malay/Bumiputera,no_clear_emotion,0.223721906542778,0.0271401014178991,0.0560329742729663,0.0471450313925743,0.2451992928981781,0.0304279308766126,184.0,26.0,False,False,True,0.0,8.0,True,question_request,public_earned,medium
tiktok,post,7581361227767516437,Road Test.. #maraliner #scania #sksbus #d3,https://www.tiktok.com/@wak_udin88/video/7581361227767516437,neutral,,794,98,56,19000,0.5,1138,1177.0,,,neutral,0.9022989869117736,english,Mixed/Urban,love,0.0779047980904579,0.0305534675717353,0.0618809796869754,0.0333951972424984,0.583979070186615,0.0234336201101541,42.0,6.0,False,False,True,0.0,4.0,True,general_mention,public_earned,low
tiktok,post,7521707015358467346,Harga Promosi RM20 Sehala TBS ke Penang Sentral Mara Liner Ekspres #bas #basekspresmalaysia #peminatbas #peminatbasexpress #influencerbas #pengulasbas #wartawanbas #agentiketbas #pilotdarat #busspotter #spotterbus #busspotting #abangbas #sahabathafizpjack #hafizpjacksifubas #hafizpjackdutabas #hafizpjack #sifubas #dutabas #reviewbas #reviewbus #maralinerekspress #rq5203 #hargapromosi,https://www.tiktok.com/@hafizpjack/video/7521707015358467346,neutral,,704,103,52,40600,0.5,1265,1106.6,,,neutral,0.9977189898490906,malay,Malay/Bumiputera,love,0.0938550531864166,0.0293443128466606,0.0754637792706489,0.0338538624346256,0.3966820240020752,0.0355364456772804,386.0,35.0,False,False,True,0.0,24.0,True,promotional_response,news_media,low
tiktok,post,7636725463343238407,"Tahniah Maraliner “Dengan penuh rasa syukur, kita meraikan kehadiran bas baharu ini. Semoga ia menjadi simbol kemajuan dan komitmen dalam memberikan perkhidmatan terbaik.” “Semoga setiap perjalanan dengan bas ini sentiasa dilindungi dan membawa manfaat kepada semua.”.#sksbus",https://www.tiktok.com/@afzainizamusop/video/7636725463343238407,positive,,862,48,27,18200,0.9994054436683656,1119,1057.2,,,positive,0.9980181455612184,malay,Malay/Bumiputera,happy,0.0144691811874508,0.0349759832024574,0.8727527856826782,0.0096786078065633,0.0377619303762912,0.0154394684359431,276.0,36.0,False,False,True,0.0,1.0,True,general_mention,public_earned,low
tiktok,post,7400336418528070919,MARALINER Teman Destinasi Anda RAG 4053 Kenangan terakhir g Temerloh. Baru nok letok sini sebab terasa rindu ngan terminal Temerloh. Walau sempat 2 kali g tp banyak kenangan terindah sini. Nampak macam biasa2 je tp kenangan tu memang x leh dilupakan. Terima kasih Chu Yie bawa kita kenal Temerloh ✌🏻. #fyp #fypシ #fypシ゚viral #fyppppppppppppppppppppppp #fypsekaliajaplisssツ #fypsekaliajaplisssツ #fypage #viral #viralvideo #viraltiktok #hobi #minat #peminatbas #basekspres #basekspresmalaysia #setiu #ganu #anokganu #maraliner #maralinerekspress #temandestinasianda #rag4053 #terminaltemerloh #temerloh #healing #kenanganterindah,https://www.tiktok.com/@matt_yenggg93/video/7400336418528070919,positive,,645,48,74,27700,0.9993585407733916,1044,990.7,,,positive,0.9978618025779724,malay,Malay/Bumiputera,love,0.1153544411063194,0.0801138281822204,0.0402240268886089,0.1746552437543869,0.4842407405376434,0.053001694381237,627.0,76.0,False,False,True,0.0,26.0,True,general_mention,news_media,low
tiktok,post,7634752749988597013,Replying to @ezat1111_Masih beroperasi💪. Cer citer kenangan kome naik bas @maralinersdnbhd ni #changkatlada #dronevideo #djimalaysia #fyp,https://www.tiktok.com/@mz01639/video/7634752749988597013,negative,,361,57,43,9445,0.0657186537981033,555,613.445,,,negative,0.7809378206729889,multilingual,Unknown,love,0.0571098439395427,0.0233594514429569,0.0221556201577186,0.0341694056987762,0.7371694445610046,0.0277728643268346,137.0,16.0,False,True,True,2.0,4.0,True,general_mention,public_earned,low
tiktok,post,7622643476273892628,Bas.MY Kuala Terengganu Maraliner Sdn.Bhd #basmy #basmykualaterengganu #maraliner #jomnaikbas #sahabathafizpjack,https://www.tiktok.com/@hafizpjack/video/7622643476273892628,neutral,,492,8,26,26000,0.5,786,612.0,,,neutral,0.8575766086578369,english,Mixed/Urban,love,0.1256338208913803,0.0317658558487892,0.0655665844678878,0.0373368524014949,0.607779860496521,0.0206888765096664,112.0,10.0,False,False,True,0.0,5.0,True,complaint_issue,public_earned,critical
tiktok,post,7603567504383954196,Replying to @FIEEX1🧸 min dpt apa ni dah belanja bas luar dlm 😜😜 #stagebus #review #maraliner #trending #fyp,https://www.tiktok.com/@maralinersdnbhd/video/7603567504383954196,negative,,413,23,14,12400,0.1233838096261024,574,513.4,,,negative,0.5887206345796585,multilingual,Unknown,no_clear_emotion,0.0331643782556057,0.0182838793843984,0.0619429424405097,0.0225192122161388,0.341004341840744,0.0527156814932823,108.0,18.0,False,True,True,1.0,5.0,True,general_mention,public_earned,low
tiktok,post,7433085109017906448,"🚌 [REVIEW] MARALINER (RAG 4054) 🛠️SKSBUS D3, Scania K410, 45 VIP seats 📍Kuala Perlis #SahabatAshman #pemburubas #gengbasexpressmalaysia #basexpressmalaysia #gengexpress #pilotdarat #abgbas #viralvideo #LIVEFest2024 #fypシ゚ #peminatbasexpress #scania",https://www.tiktok.com/@ashmanzain/video/7433085109017906448,neutral,,285,69,20,23700,0.5,611,506.7,,,neutral,0.997715950012207,malay,Malay/Bumiputera,no_clear_emotion,0.0383730195462703,0.020288972184062,0.0521138831973075,0.0183015465736389,0.1560158729553222,0.0297212321311235,252.0,26.0,False,False,True,0.0,12.0,True,general_mention,news_media,low
tiktok,post,7598030312987233557,"Okayyy, waktu rasmi untuk selekk dah bermula 😜 Mata korang auto pergi bas mana dulu??? 👀👀 Ni kan bas kita, jom selek sama-sama👇🚌 #upgrade #basbaru #nikanbaskita #maraliner #fyp",https://www.tiktok.com/@maralinersdnbhd/video/7598030312987233557,negative,,259,41,42,7253,0.1373104244470596,414,474.253,,,negative,0.5422985851764679,multilingual,Unknown,love,0.0713582709431648,0.0176008976995944,0.054470557719469,0.0239851269870996,0.5274288058280945,0.0249908696860075,178.0,28.0,False,False,True,0.0,5.0,True,question_request,public_earned,medium
tiktok,post,7594665999203372306,PENGANGKUTAN AWAM GENERASI BARU dibawakan oleh MARA LINER GROUP teman destinasi anda hak milik MHSB zon timur pengkalan Chini perkhidmatan bas henti-henti laluan ML73 FELDA CHINI-PEKAN-FELDA CHINI dari Chini 8 pagi dan dari pekan 2.30 petang 1 trip sahaja bergantung permintaan yang semasa.pengeluar oleh SKSBUS model E138i SHD dijanakan oleh SMC-375 oleh ZF FULL AUTO TRANSMISSION.alhamdulilah semoga bumiputera terus gagah memberikan perkhidmatan terbaik buat warga pekan 🔥🔥🔥@maralinersdnbhd @miyuifauzee,https://www.tiktok.com/@pengangkutanawam/video/7594665999203372306,positive,,206,13,37,4446,0.8493896275758743,300,347.446,,,positive,0.4979654252529144,malay,Malay/Bumiputera,love,0.1039202809333801,0.0415113903582096,0.0986157581210136,0.0466089248657226,0.3919090926647186,0.0433545932173728,507.0,68.0,False,True,False,2.0,0.0,True,general_mention,public_earned,low
tiktok,post,7352002505355676935,"Di bulan baik ini, Jom bantu kami cari 3 orang terpilih untuk pulang beraya. Korang komen je trip korang drpd mana ke mana, MARALINER akan SPONSOR tiket korang balik beraya! Sampai hari Rabu ni saje tau, takut terlambat sgt nnti nak tlg 🙏🏻🙏🏻 #rakyatbanturakyat #rakyatprihatin #maraliner #tiketbas #balikraya",https://www.tiktok.com/@maralinersdnbhd/video/7352002505355676935,negative,,122,3,52,6363,0.0539725720882415,240,290.363,,,negative,0.8200914263725281,malay,Malay/Bumiputera,anger,0.6379369497299194,0.1445915102958679,0.0664357990026474,0.044969517737627,0.0408917628228664,0.0266778375953435,313.0,48.0,False,False,True,0.0,5.0,True,general_mention,public_earned,low
