Platform,Type,ID,Text,URL,Sentiment,Date,likes,shares,comments_count,views,sentiment_score,total_engagement,comments,engagement_score
x,post,2018927525448314889,"MENGAPA PILIHAN RAYA PBT AMAT BERBAHAYA DAN PERLU DITOLAK SEKERAS-KERASNYA
Oleh Dr Armin Baniaz Pahamin

1. Cadangan untuk mengadakan pilihan raya Pihak Berkuasa Tempatan (PBT) atau pemilihan Datuk Bandar, walaupun dibungkus dengan bahasa reformasi dan demokrasi, hakikatnya merupakan manifestasi paling jelas terhadap kebimbangan yang dizahirkan oleh Tun Dr. Mahathir Mohamad bahawa orang Melayu berisiko kehilangan negara. 

2. Isu ini tidak wajar dilihat secara sempit sebagai soal kaedah memilih pemimpin tempatan. Sebaliknya, ia perlu dianalisis sebagai peralihan struktur kuasa dalam sistem kenegaraan Malaysia, yang membawa implikasi besar terhadap keseimbangan perlembagaan, kedudukan sosioekonomi Melayu, dan hubungan antara Persekutuan, negeri serta kerajaan tempatan.

3. Walaupun Perkara 153 Perlembagaan Persekutuan tidak menyebut kerajaan tempatan secara eksplisit, hakikatnya hampir keseluruhan dasar bandar mempunyai implikasi langsung terhadap pelaksanaan peruntukan tersebut. 

4. Dasar perumahan mampu milik, pengeluaran lesen perniagaan kecil, pengurusan tanah, penjaja, serta pembangunan komuniti bandar merupakan instrumen utama mobiliti sosioekonomi Melayu bandar. 

5. Di sinilah Perkara 153 berfungsi secara praktikal, bukan sekadar normatif. Apabila kepimpinan bandar memperoleh mandat melalui pilihan raya, tekanan politik untuk menghapus atau mengecilkan dasar afirmatif akan meningkat, lazimnya atas nama “kesamarataan”, “neutraliti kaum” dan “kecekapan pasaran”. 

6. Dalam konteks ini, Perkara 153 tidak dimansuhkan secara undang-undang, tetapi dikosongkan fungsinya melalui amalan pentadbiran. 

7. Inilah bentuk penghakisan yang paling berbahaya kerana ia berlaku secara senyap, berlapik, dan sukar dicabar melalui mekanisme perlembagaan sedia ada.

8. Lebih penting, cadangan ini bukanlah idea baharu yang lahir secara neutral atau teknokratik. 

9. Ia merupakan misi ideologi jangka panjang parti Democratic Action Party (DAP) yang telah sekian lama diperjuangkan, kemudiannya dimasukkan sebagai sebahagian daripada manifesto Pakatan Harapan, dan seterusnya dibawa ke peringkat pelaksanaan dasar melalui kedudukan eksekutif kerajaan.

10. Agenda ini pernah dipromosikan secara terbuka oleh Menteri Kementerian Perumahan dan Kerajaan Tempatan, Nga Kor Ming, dan kini diteruskan di bawah Kementerian Wilayah Persekutuan oleh Hannah Yeoh melalui pendekatan yang dilabel sebagai “kajian kebolehlaksanaan”.

11. Hakikat ini perlu ditegaskan kerana ia membuktikan bahawa cadangan pilihan raya PBT dan Datuk Bandar bukanlah reformasi pentadbiran yang bebas nilai, tetapi merupakan kesinambungan agenda politik yang konsisten dan berideologi, yang berhasrat mengubah struktur kuasa tempatan melalui mandat pilihan raya. 

12. Apabila sesuatu cadangan dasar lahir daripada manifesto parti dan diterjemahkan melalui kuasa menteri, ia tidak lagi boleh dianggap sebagai eksperimen akademik atau inisiatif pentadbiran semata-mata. 

13. Ia adalah projek politik yang membawa implikasi perlembagaan, demografi dan keseimbangan kuasa negara.

14. Dalam sistem Perlembagaan Persekutuan, kerajaan tempatan bukan entiti politik berdaulat. Ia merupakan instrumen pentadbiran yang berfungsi di bawah kuasa kerajaan negeri atau Persekutuan. 

15. Kerajaan tempatan tidak memiliki mandat politik tersendiri, tidak dipilih oleh rakyat, dan tidak direka untuk menjadi medan persaingan kuasa. 

16. Pengenalan pilihan raya PBT atau pemilihan Datuk Bandar secara langsung akan mengubah sifat asas ini.

17. Mandat pilihan raya memberikan legitimasi politik, bukan sekadar legitimasi pentadbiran. 

18. Apabila legitimasi politik ini diwujudkan di peringkat bandar, ia secara langsung mencabar keseimbangan hubungan antara Persekutuan, negeri dan kerajaan tempatan, serta membuka ruang kepada tuntutan autonomi politik bandar yang bercanggah dengan semangat federalisme Perlembagaan.

(1/2) - Bersambung

https://t.co/KrtTWdspCf",https://x.com/arminbaniaz/status/2018927525448314889,neutral,Wed Feb 04 06:00:06 +0000 2026,0,0,1,21,0.0,1,[],3.021
x,post,2020890685587775604,"🟠🔵 วิเคราะห์รัฐบาลข้ามขั้ว ประชาชน-ภูมิใจไทย มีโอกาสแค่ไหน ?

พูดคุยกับ ศ.ดร.สิริพรรณ นกสวน สวัสดี คณะรัฐศาสตร์ จุฬาลงกรณ์มหาวิทยาลัย และ สุรนันทน์ เวชชาชีวะ อดีตเลขาธิการนายกรัฐมนตรี

📌 ชมคลิปเต็มได้ที่
https://t.co/lnoBsjxwYg

🗳 เช็กผล #เลือกตั้ง69 และ #ประชามติ ลองจับขั้วรัฐบาล ได้ที่ https://t.co/wKCHLYGhis

#ตอบโจทย์ #ThaiPBS #พรรคประชาชน #ภูมิใจไทย #เลือกตั้ง2569 #Election69",https://x.com/ThaiPBS/status/2020890685587775604,neutral,Mon Feb 09 16:01:00 +0000 2026,0,0,0,160,0.0,1,[],0.16
x,post,2018914558002573448,"Assalamualaikum 

Tolak Pilihan Raya PBT kerana ini adalah Agenda berterusan Parti DAP untuk menguasai Bandar dan seterusnya Negara. 

Pilihan ada di tangan orang Melayu, #UMNO terbukti dapat mengekalkan Keamanan dan Kesejahteraan semua Kaum.

#RoadToPRNJohor
#RoadToPRU16 https://t.co/9VpmFj52ST",https://x.com/zainisinong/status/2018914558002573448,neutral,Wed Feb 04 05:08:34 +0000 2026,1,0,0,20,0.0,1,[],1.02
x,post,2020884264594927828,"ไม่ได้เซย์ไฮย์ฮีย์...เฮียเลย ...😅
2  วันนี้ตามติดเลือกตั้งหนักมือไปหน่อย..😅

แมร่กลับมาละนะ...🥳
คิดถึงพิค~~♡ ฝุดๆเลยนะ 🥰

#เป๊กผลิตโชค #PeckPaLitChoke https://t.co/oZB3rbiDqR",https://x.com/TassniT/status/2020884264594927828,neutral,Mon Feb 09 15:35:29 +0000 2026,1,1,0,38,0.0,2,[],3.038
x,post,2020887437501960237,รอบหน้าเพื่อไทยไม่ต้องลงกรุงเทพหรอก ลงไปมันก็ไม่เลือก คัดคนเข้าปตล ละไปเก็บคะแนนต่างจังหวัดแทน ปล่อยมันคนกรุงเทพอะ,https://x.com/CallMeLnwZa01s/status/2020887437501960237,neutral,Mon Feb 09 15:48:06 +0000 2026,0,0,0,11,0.0,0,[],0.011
x,post,2020880096610128067,เคสนี้ตลกมาก รู้ปะว่าตอนแรกมันจะแก้ด้วยการติดตัวเลขใหม่ให้สอดคล้องกันกับจำนวนที่มีผู้มาใช้สิทธิ์แต่ก็ให้ภจทชนะอยู่ดีเพราะต่อให้เอาคะแนนที่เขย่งไปยกให้ปชน.ยังไงปชนก็แพ้ อย่าทำเรื่องง่ายให้เปนเรื่องยาก อห,https://x.com/Tiya66795885/status/2020880096610128067,neutral,Mon Feb 09 15:18:55 +0000 2026,0,0,0,42,0.0,0,[],0.042
x,post,2020840681816924297,"Bersihkan rumah ibadat tidak ikut peraturan, PBT dibenar bertindak – PM

https://t.co/eVVsPAvW1y https://t.co/znQbtyap1Z",https://x.com/suarakeadilan99/status/2020840681816924297,neutral,Mon Feb 09 12:42:18 +0000 2026,0,0,0,45,0.0,0,[],0.045
x,post,2020885822489407939,"Bagaimana jika ternyata BPJS Kesehatan PBI tidak benar-benar dikurangi jumlah pesertanya, melainkan hanya berpindah kepemilikan. Dari yang kurang mampu berpindah ke yang mampu (memiliki kerabat/ akses terterntu) #opinisaja #bpjs",https://x.com/bonyameen/status/2020885822489407939,neutral,Mon Feb 09 15:41:40 +0000 2026,0,0,0,7,0.0,0,[],0.007
x,post,2020889656469127577,@teng_pple เรายอมรับถ้าผลการเลือกตั้งโปร่งใสจริง และเราเชื่อมั่นว่าแม้พรรคจะเป็นฝ่ายค้าน พรรคก็ทำงานเพื่อประชาชนได้แน่นอนอย่างที่ทำมาตลอดตั้งแต่อนาคตใหม่ ก้าวไกล จนถึงประชาชน คุณไม่ท้อ เราไม่ถอย เดินไปพร้อมกัน ฮึบ ไปๆๆๆๆๆๆ,https://x.com/candygirloneone/status/2020889656469127577,neutral,Mon Feb 09 15:56:55 +0000 2026,0,0,0,6,0.0,0,[],0.006
x,post,2020037616109011355,"Pilihan raya PBT bukan perkara baharu – Kor Ming

https://t.co/sPyLRQ8J1c",https://x.com/UMonline/status/2020037616109011355,neutral,Sat Feb 07 07:31:12 +0000 2026,0,0,0,210,0.0,2,[],0.21
x,post,2019045201885712395,"Dalam konteks Kuala Lumpur katanya, PAS dan Perikatan Nasional (PN) tidak ada perwakilan di parlimen, maka mengapa tidak menyokong pilihan raya PBT untuk membolehkan wakil pembangkang dipilih dalam pentadbiran ibu kota itu. #AgendaAWANI https://t.co/4wG6PBfaFd",https://x.com/501Awani/status/2019045201885712395,neutral,Wed Feb 04 13:47:42 +0000 2026,10,1,0,4519,0.0,56,[],16.519
x,post,2019690366392558031,"Kajian pilihan raya PBT: 'Jangan pandang rendah universiti awam kita'

#BHnasional Pembangkang tidak seharusnya memandang rendah keupayaan universiti awam terbabit yang melahirkan ramai pemimpin tempatan dan luar negara

https://t.co/wfKhAnWwKk",https://x.com/bharianmy/status/2019690366392558031,neutral,Fri Feb 06 08:31:22 +0000 2026,4,0,1,596,0.0,10,[],7.596
x,post,2020888653678154145,น้ำเงินชนะไม่ใช่ประเด็นคะพี่ ชนะก็ชนะไป แต่ที่เค้ากำลังให้นับใหม่ คือมันมีหลักฐานว่าโกง ก็แค่นับใหม่ ถ้าผลออกมาเหมือนเดิมตามรอบแรก ตามนั่นคือจบ แต่ปชชก็สรสิทธิไง พิรุธอะไรเยอะมาก,https://x.com/jxxthxxck/status/2020888653678154145,neutral,Mon Feb 09 15:52:55 +0000 2026,1,0,0,26,0.0,1,[],1.026
x,post,2020882295620833739,"Petronas Awards PSC For Permata Cluster Off Sabah Coast 

#BernamaBiz 

https://t.co/q06w9D8w6O https://t.co/VKTv4NEr7x",https://x.com/BernamaBiz/status/2020882295620833739,neutral,Mon Feb 09 15:27:40 +0000 2026,0,1,0,149,0.0,2,[],2.149
x,post,2018570146277994840,"Kajian pilihan raya DBKL bukan agenda DAP, disokong KJ, Nik Nazmi - Anthony

'Konsep pemilihan Datuk Bandar ini bukannya perkara baharu pun. Di seluruh dunia, banyak negara demokrasi memang ada pilihan raya Datuk Bandar' - Anthony Loke 

#sinarharian #pilihanrayaPBT #DBKL #DAP 

https://t.co/xN70LbvNm1",https://x.com/SinarOnline/status/2018570146277994840,neutral,Tue Feb 03 06:20:00 +0000 2026,2,1,0,305,0.0,6,[],4.305
x,post,-1,"From KaitoEasyAPI, a reminder:Our API pricing is based on the volume of data returned. However, to ensure we can cover our costs on the Apify platform, we have a minimum charge of $X per API call,even if the response contains no results.Thus, we returned N pieces of mock data. We will monitor and adjust the size of N based on the infrastructure costs incurred by Apify.This helps offset the infrastructure costs we incur for each API request, regardless of the data returned. We want to be upfront about this policy so you understand the pricing structure when using our service.Despite adding mock data when no results are found, we're still barely breaking even. Our prices are already very reasonable, but we're committed to maintaining this service to support the growth of your project.Please let us know if you have any other questions!",,neutral,2026-02-10T00:03:32.692560,0,0,0,0,0.0,0,[],0.0
x,post,2020883413125763356,Last chance to nominate your Health Care Hero! Deadline is February 11th. Nominate your hero today - https://t.co/g2AYzTcDqw Extensions granted upon written request to events@pbn.com https://t.co/iU8onLJqX4,https://x.com/ProvBusNews/status/2020883413125763356,neutral,Mon Feb 09 15:32:06 +0000 2026,0,0,0,27,0.0,0,[],0.027
x,post,2020468312472174630,"At the @PPLEThai headquarters, supporters are closely monitoring real-time vote counts displayed on site. Unofficial results reported by multiple media outlets indicate a tight and highly competitive race between the party and @bhumjaithai_TH. https://t.co/yHe9CYsgF8",https://x.com/komlongharn/status/2020468312472174630,neutral,Sun Feb 08 12:02:38 +0000 2026,2,0,0,417,0.0,6,[],2.417
x,post,1982772011819479204,"The day President Tinubu won over Dr. Rubben Abati. (just wait till you see his face steadfast on PBAT) 

Dr. Abati got to their studio the following day and said ""Let's be serious, this man understands governance and knows what he's doing"".

May President Tinubu succeed 🙏",https://x.com/Sistaliano/status/1982772011819479204,neutral,Mon Oct 27 11:31:00 +0000 2025,1302,385,88,83186,0.0,2606,[],2419.186
x,post,2019791204976857241,"Thai election is going to hold on this Sunday
The followings are what we predicted based on the current public infomation:

1. PPLE will emerge as the largest party.
ROI 47.1%
APR 8,595.75%

2. BJT will become the second-largest party.
ROI 51.5%
APR 9,398.75%

3. PT will rank third in total seats.
ROI 13.6%
APR 2,482.00%

4. PPLE is expected to secure a total of over 180 seats. (not 100% confirm)
ROI 334%
APR 60,955.00%",https://x.com/poliedge100/status/2019791204976857241,neutral,Fri Feb 06 15:12:03 +0000 2026,5,0,0,1258,0.0,17,[],6.258
x,post,1982837721669509149,"C5N : ay mira una jubilada, pregúntenle si estas triste por las elecciones..

La señora : estoy contenta, los kukas de mierda EL 7 DE SEPTIEMBRE SE AFANARON LAS ELECCIONES DE PBA, si no explíquenme cómo se da vuelta un 14% https://t.co/4dmK3jSp1n",https://x.com/therealbuni/status/1982837721669509149,neutral,Mon Oct 27 15:52:06 +0000 2025,32266,4422,323,537597,0.0,42386,[],42616.597
x,post,2019860163579269165,It was a close contest in 2023 as internal and external forces worked against PBAT but he won. 2027 will be different. At least 55% - 60% of total votes is the goal. https://t.co/oDCOaA6atq,https://x.com/osazenoo/status/2019860163579269165,neutral,Fri Feb 06 19:46:04 +0000 2026,126,19,8,2088,0.0,173,[],190.088
x,post,2020882886979662121,"การเลือกตั้ง วานนี้ (8 ก.พ. 69) มีหมู่บ้านแห่งหนึ่งใน อ.บ้านตาก จ.ตาก พร้อมใจกันไม่ใช้สิทธิเลือกตั้งยกหมู่บ้านกว่า 1,000 คน เพื่อแสดงออกเชิงสัญลักษณ์ หลังมีความพยายามยื่นเรื่องติดตั้งไฟฟ้าเข้าชุมชนนับ 10 ปี แต่ไม่ประสบผลสำเร็จ

🗳 เกาะติด #เลือกตั้ง69 เว็บเดียวจบ ครบทุกเรื่อง ได้ทาง https://t.co/wKCHLYFJsU

#เลือกตั้ง2569 #ThaiPBSเลือกตั้ง69 #เสียงของทุกคนฝ่าวิกฤตประเทศไทย #ThaiPBS",https://x.com/ThaiPBS/status/2020882886979662121,neutral,Mon Feb 09 15:30:01 +0000 2026,11,17,0,1435,0.0,42,[],46.435
x,post,2020405135579705463,"#Thailand @PPLEThai leader &amp; lead #PM candidate for party @teng_pple voted earlier in #Bangkok reiterating his belief in the choice of the citizens. Some 53 million voters to cast ballots  for constituency MPs, choice party &amp; referendum  Polls open 8am-1700 hrs local time. https://t.co/bBz5bSY0KT",https://x.com/MayWongST/status/2020405135579705463,neutral,Sun Feb 08 07:51:36 +0000 2026,25,6,0,4926,0.0,80,[],41.926
x,post,2020882895729295803,"[Update] People’s Party Candidate in Chon Buri Seeks Recount Over Unclear Vote Tallies

Before the protest at the badminton court, Manatsawin Jancharoen, a People’s Party candidate in Chon Buri Constituency 8, had asked election officials to clarify vote results and consider a recount after irregularities were found at several polling stations.

Manatsawin, accompanied by People’s Party MP-elect Thanathan Pramunpong from Constituency 10, party staff and local residents, met district officials in Bang Lamung to follow up on vote counts that she said remained unclear in some units.

She requested access to Form Sor.Sor.5/18, the official polling-station vote count record that lists the number of votes each candidate receives, along with totals for valid, invalid and unused ballots. The document is completed and signed by polling station officials immediately after counting and serves as the primary source for verifying election results.

Officials told her that access to the form requires a formal written request, raising concerns over whether the documents could be reviewed before the Election Commission finalises and announces the official results.

Manatsawin said a recount should be conducted if possible to ensure transparency, citing lingering ambiguities in some polling stations’ results. Civil society observers in the constituency also attended the meeting.

She said her campaign will compile documents and evidence related to public concerns over the vote count and submit a formal complaint to the Chon Buri Provincial Election Commission on Feb 10.

The provincial EC later said Form Sor.Sor.5/18 would be released after the official announcement of results, allowing candidates and the public to verify the count. It added that recount requests must be supported by signed objections raised at the polling station, and that minor discrepancies of one to two votes can occur during counting without constituting excess ballots if voter and ballot numbers match.

#Thailand #กกต #กกตหค #กกตมีไว้ทำไม #นับใหม่ทั้งประเทศ #นับคะแนนใหม่ทั้งประเทศ #เลือกตั้ง #เลือกตั้ง69 #เลือกตั้ง2569",https://x.com/ThaiEnquirer/status/2020882895729295803,neutral,Mon Feb 09 15:30:03 +0000 2026,0,0,2,247,0.0,4,[],6.247
x,post,2019526954198921325,"I have never voted in any election before, and I don’t even have a voter’s card, but there is always a first time. 

PBAT is the inspiration behind this change of mind. 

I am working on getting my voters card, I will vote for PBAT and whoever he nominate to succeed him in 2031.",https://x.com/Big_marvis/status/2019526954198921325,neutral,Thu Feb 05 21:42:01 +0000 2026,621,141,59,15141,0.0,972,[],1095.141
x,post,2018380098727297424,"PMB was overwhelmed by the hyenas around him who didn't want PBAT in Asorock. Their last card was for PMB to look away since they could not stop Asiwaju from getting the ticket. He totally looked away from everywhere voting were taking place. No police at polling booths and it gave these guys the temerity to carry out heist. They were shocked that despite all they did to rig out Asiwaju, baba still won them. 

I pity them in 2027. It will be embarrassing loss for that Agulu dullard because votes will be protected and voters will be shielded. No more intimidation.",https://x.com/OyesileJohn/status/2018380098727297424,neutral,Mon Feb 02 17:44:49 +0000 2026,62,36,3,1663,0.0,117,[],144.663
x,post,2020890937614864442,"Developments at the troubled ANC-run Impendle Municipality show what happens when party authority weakens and discipline breaks down. Last Friday, the ANC provincial task team (PTT) instructed its Impendle councillors to vote for a specific mayoral candidate at a council meeting.

https://t.co/m9UmbZaqUH",https://x.com/WitnessKZN/status/2020890937614864442,neutral,Mon Feb 09 16:02:00 +0000 2026,0,0,0,1,0.0,0,[],0.001
x,post,2020884786928120022,"The election season is upon us. Again the opposition don't have any reasonable thing to campaign with, just lies and propaganda. Congratulations to PBAT in advance.",https://x.com/teresematt/status/2020884786928120022,neutral,Mon Feb 09 15:37:34 +0000 2026,0,0,0,5,0.0,0,[],0.005
x,post,2011388103626572219,"again and again, panic vote for heath!

stop the assumption he will get a landslide again, whoever he is there, obviously this is NOT a good sign. others are voting. this should scare us. 

BBS HEATH
BBS HEATH
 #PBBCollab20SecondChance https://t.co/jATqfsbqSu",https://x.com/fidelitism/status/2011388103626572219,neutral,Wed Jan 14 10:41:08 +0000 2026,560,202,6,10897,0.0,876,[],992.897
x,post,2020451069566804126,Almost one hour after polling ended at 5pm. More and more supporters gather at @PPLEThai HQ. Exit poll shows PPL Party will get landslide win in Bangkok. One supporter said @teng_pple can form a government after the vote counting. #เลือกตั้ง69 #พรรคประชาชน https://t.co/8I05Ir4Kml,https://x.com/Franchanshih/status/2020451069566804126,neutral,Sun Feb 08 10:54:07 +0000 2026,5,0,0,2012,0.0,25,[],7.0120000000000005
x,post,2020887912934695331,"ฤา ""กุมภาฯอาถรรพ์"" 
26 กุมภาพันธ์ 2500: มีการเดินขบวนประท้วงเลือกตั้งสกปรก   

8-9 กุมภาพันธ์ 2569: นักศึกษากับประชาชนที่ี่ปทุมธานีและชลบุรียืนยันให้เจ้าหน้าที่ กกต. นับคะแนนใหม่ ยอดที่ได้ส่งผลแพ้-ชนะที่สลับกันระหว่างผู้สมัครที่แข่งขันในเขตนั้น",https://x.com/Aryaforum/status/2020887912934695331,neutral,Mon Feb 09 15:49:59 +0000 2026,0,0,0,113,0.0,1,[],0.113
x,post,2019973297023119394,"""I listened to hubby and voted for PBAT in the last election. Come next electione 2027, I'm not just going to vote him. I will mobilise people, including my apprentice, to vote for him. May God help me 🙏""

🤡🤡 https://t.co/flwwHxhlBT",https://x.com/Pebblepj/status/2019973297023119394,neutral,Sat Feb 07 03:15:37 +0000 2026,10,1,0,1296,0.0,23,[],13.296
x,post,2020801089235218825,"I didn’t participate in election this year, because I was lazy and barely paying attention to local politic, but seeing BJT coming victorious was really surprising, I thought PP was going to win this round, giving vast media coverage they have on public.",https://x.com/Ogent1231/status/2020801089235218825,neutral,Mon Feb 09 10:04:58 +0000 2026,0,0,1,25,0.0,1,[],3.025
x,post,2020462418908868719,"🇹🇭 #Thailand GENERAL ELECTION: (Seats)

🟦BJT 140-150 (64*)
🔴PPLE 125-135 (63*)
🔵PT 110-120 (22*)

...

EXIT POLL (NIDA Polls)

*= elected right now

#เลือกตั้ง69 #ThaiElection26 https://t.co/4UBtjRe1Tp",https://x.com/BallotsBoxes/status/2020462418908868719,neutral,Sun Feb 08 11:39:13 +0000 2026,0,0,0,1779,0.0,17,[],1.7790000000000001
x,post,2020890175375843804,🔴 [Live] 23.00 น. #ข่าวดึก (9 ก.พ. 69) ร้อง กกต.ชลบุรี นับคะแนนเขตเลือกตั้งที่ 1 ใหม่ : #ThaiPBS #ช่องหมายเลข3 #ข่าวไทยพีบีเอส #ข่าวที่คุณวางใจ https://t.co/5Fm9M2nMOC,https://x.com/ThaiPBS/status/2020890175375843804,neutral,Mon Feb 09 15:58:58 +0000 2026,0,0,0,159,0.0,1,[],0.159
x,post,2020885781091676563,คุณถีบ พท ออกมา สร้างวาทกรรม กวาดคะแนนความปชต ยิ่งกว่าใครไปได้สำเร็จ ทั้งสื่อและคนกรุงเทพเกลียด พทยังกับขี้คุณก็ประเคน โหมกระพือให้ยิ่งแรงเข้าไปอีก คุณชนะเพื่อไทยแบบที่พรรคใหญ่ขนาดนั้นคงไม่มีวันสามารถกลับมาได้ และในขณะเดียวกันคุณก็มีส่วนทำให้ปชตอ่อนแอลงอีกครั้ง,https://x.com/TOONITAAa/status/2020885781091676563,neutral,Mon Feb 09 15:41:31 +0000 2026,0,0,0,34,0.0,0,[],0.034
x,post,2020472561407254946,"Thailand, 0.95% counted:

Party-list election

PPLE (Centre-left): 24.6% (-13.9)
BJT (Conservative): 22.3% (+19.3)
PT (Centre-right): 19.1% (-10.1)
DP (Centre-right): 9.0% (+6.5)

...

+/- vs. Last election result

➤ https://t.co/XwITRm6PwN https://t.co/4MGmc7NXhI",https://x.com/AsiaElects/status/2020472561407254946,neutral,Sun Feb 08 12:19:31 +0000 2026,32,4,0,3039,0.0,66,[],43.039
x,post,2019677566286860395,"@Big_marvis Exactly. I am also voting PBAT. I must some member of your family laying down like this. It must touch your family members, on Tinubu’s mandate we will shall stand. Up PBAT till 2031. https://t.co/YAYQYTRbY9",https://x.com/the_onbeatable/status/2019677566286860395,neutral,Fri Feb 06 07:40:30 +0000 2026,8,0,3,451,0.0,15,[],17.451
x,post,2020889034634170710,"In 2023, BJT got 14.1 million votes out of 480 million cast (under 3%), earning 71 seats through list tactics. This time, with similar turnout, they're at ~30% or about 144 million votes, exploding to 192-194 projected seats.

Why?",https://x.com/Mac_Asean/status/2020889034634170710,neutral,Mon Feb 09 15:54:26 +0000 2026,0,0,0,4,0.0,0,[],0.004
x,post,2018068970763620442,"@MarioBojic When is a Government going to step up and arrest G Soros and his son for inciting riots and election interference? Both of them should be in prison. There are at least a dozen countries that should grow a spine and arrest them both, toss them in prison and let them rot.",https://x.com/PBTPinc/status/2018068970763620442,neutral,Sun Feb 01 21:08:31 +0000 2026,9,3,2,437,0.0,18,[],21.437
x,post,2020500727576289636,2 sal pehly aj k e din isi time pe South Punjab k city burewala k ik choty se gyo mein is waqt log polling station k bahir vote ka pehra day rhy thy. Pti won with heavy margin and people stayed outside the station until counting completed.,https://x.com/shazyhaq/status/2020500727576289636,neutral,Sun Feb 08 14:11:27 +0000 2026,0,0,0,14,0.0,0,[],0.014
x,post,2020324218576183424,"Phuket Governor Nirut Pongsitthavorn cast his out-of-area referendum ballot this morning at a polling station located at the Phuket Provincial Administrative Organization.  

Read more: https://t.co/fW8KJuNgLB 

#PhuketVotes #ElectionDay #Referendum #ThailandVotes #VoterTurnout https://t.co/nlo992HfaV",https://x.com/NBTWORLDNews/status/2020324218576183424,neutral,Sun Feb 08 02:30:04 +0000 2026,1,1,0,146,0.0,3,[],3.146
x,post,2019509429885104441,"I will vote Muslim, Muslim ticket in 2027 if what PBAT is doing now will be continued. I vote competence not religion.",https://x.com/samueltunde781/status/2019509429885104441,neutral,Thu Feb 05 20:32:23 +0000 2026,1,0,0,11,0.0,1,[],1.011
x,post,2020343733271814261,"พิน้องดาราสินปินทุกท่านที่ไม่ได้ไปเลือกตั้ง+ออกเสียงประชามติวันนี้ 8 ก.พ. 2569
อย่าลืมไปลงทะเบียนสาเหตุไม่ได้ใช้สิทธิด้วยนะคับ (แจ้งได้ถึงหลังเลือกตั้ง 7 วัน)
เลือกตั้งรอบหน้าจะได้ไม่เสียสิทธิคับ 🫡
Link : https://t.co/OaVQX9rxW2

#PondPhuwin #ppnaravit #phuwintang #ปอนด์ภูวินทร์",https://x.com/Yuiijungja/status/2020343733271814261,neutral,Sun Feb 08 03:47:36 +0000 2026,0,2,0,388,0.0,5,[],4.388
x,post,2019436111760879674,"I am a born again, spirit filled and tongues talking Christian. In this coming 2027 election,  I will vote for PBAT and his VP regardless of whether the VP is a Muslim or Christians. You can get angry and hug transformer. It will not change my decision.",https://x.com/rajoystheguy/status/2019436111760879674,neutral,Thu Feb 05 15:41:03 +0000 2026,0,0,0,24,0.0,0,[],0.024
x,post,2020854464320524667,"@kenlmathis The low voter turnout worries me, apathy is bad for democracy.

I do think the last election favoured PP, as this election has favoured BJT, so the results are not that bad for PP. PT has real problems.

Now, can BJT govern well? That’s the real test.",https://x.com/GroupHarding/status/2020854464320524667,neutral,Mon Feb 09 13:37:04 +0000 2026,0,0,0,54,0.0,0,[],0.054
x,post,2020702455227715792,"@MorningNewsTV3 ถ้า พท พลาดที่ไปข้ามขั้ว ปชน ก็พลาดที่ไปโหวตอนุทิน มันคือความจริง ที่ไม่ควรปฏิเสธ ความผิดพลาดนี้มาซึ่งความพ่ายแพ้ ถ้า ภท มันเป็นพรรค 70 เสียงเลือกตั้งรอบนี้ก็ไม่มีทางขึ้นมาอีก 120 ได้หรอกถ้าไม่มีพวกบ้านใหญ่ย้ายมา จะไม่มี ศุภจี จะไม่ได้กระแสชาตินิยม

เกมนี้ฝั่งเสรี แพ้ทั้งกระดาน",https://x.com/momojung76/status/2020702455227715792,neutral,Mon Feb 09 03:33:02 +0000 2026,175,261,6,28607,0.0,728,[],743.607
x,post,2020628434637246617,@ItsmeKinowa The thing about this election is that it's full of blatant corruption with the party (BJT) buying voices from the locals and  gerrymandering Tho it is also true that Thai conservative is a different breed you can see in the party lost map alot of people like PPLE party but money,https://x.com/kuma_gaki1/status/2020628434637246617,neutral,Sun Feb 08 22:38:54 +0000 2026,1,0,0,297,0.0,3,[],1.297
x,post,2018290966755717491,"Personally, aku lagi prefer PBT daripada election Datuk Bandar.

Tapi agak bodoh lah guna argument banyak negara Islam ada

Satu, komposisi etnik dan agama tak sama.

Dua, banyak negara Islam monarki mutlak. Kenapa tak ikut yg itu?",https://x.com/HelmiHarieri/status/2018290966755717491,neutral,Mon Feb 02 11:50:39 +0000 2026,18,2,3,815,0.0,31,[],31.815
