Platform,Type,ID,Text,URL,Parent_Post_URL,Parent_Post_ID,Sentiment,Date,likes,shares,comments_count,views,sentiment_score,total_engagement,author,author_followers
facebook,post,1576768140485209,"𝗦𝗜𝗔𝗣𝗔 𝗙𝗨𝗡𝗗𝗘𝗥 𝗕𝗘𝗥𝗦𝗔𝗠𝗔? 
𝗔𝗡𝗗𝗔 𝗦𝗘𝗠𝗨𝗔 𝗬𝗔𝗡𝗚 𝗕𝗘𝗟𝗜 𝗧𝗜𝗞𝗘𝗧 𝗙𝗨𝗡𝗗𝗥𝗔𝗜𝗦𝗜𝗡𝗚 𝗗𝗜𝗡𝗡𝗘𝗥

Sejak BERSAMA dilancarkan, antara serangan utama ialah fitnah-fitnah mengenai sumber dana BERSAMA.

Ada serangan tersusun kononnya saya membeli BERSAMA pada harga RM8.5 juta. Disambung pula dengan tuduhan saya dibiayai oleh Toh Puan Naimah dan keluarga arwah Tun Daim.

Bila kami terus bergerak dan ada program, serangan itu juga diteruskan untuk memberi gambaran BERSAMA dibiayai seseorang.

Memang ada seorang yang menjadi funder terbesar BERSAMA. Orang itu adalah saya.

Setakat ini, perbelanjaan terbesar BERSAMA ialah pada hari pelancaran 17 Mei, yang menelan belanja RM30,000. Yang itu saya bayar.

Kemudian, bayaran deposit untuk ibu pejabat BERSAMA di Puchong, sekitar RM50,000. Yang itu pun saya bayar.

Perbelanjaan lain kami berhutang dahulu dan bayar ansuran, sementara kami mendapat yuran dari ahli dan sumbangan.

Selain dari saya, setakat hari ini ada sekitar 27,000 orang rakyat Malaysia yang menjadi funder BERSAMA. 

Mereka terdiri dari ahli-ahli BERSAMA yang membayar RM20 yuran keahlian seumur hidup, 1,102 orang yang membeli merchandise BERSAMA sehingga kehabisan stok dan 2,003 orang yang menyumbang crowdfunding kepada BERSAMA.

Jumlah keseluruhan dari yuran, merchandise dan crowdfunding adalah sekitar RM750,000.

Dana inilah yang digunakan sebagai modal untuk membiayai Jelajah Kancil, menempah merchandise, membayar ansuran infrastruktur digital, ubah suai ibu pejabat, menempah bahan kempen dan lain-lain.

Oleh kerana semua petugas di belakang tabir bekerja secara sukarela, ia meringankan beban kos BERSAMA.

Kami gunakan duit RM750,000 ini untuk pusing modal terlebih dahulu. Terima kasih kepada pembekal yang bagi kami ambil dahulu dan bayar ansuran bila merchandise dah jual. Belanja lain macam ubah suai pejabat, infrastruktur digital, kad keahlian, bahan kempen, semua dibayar secara ansuran.

Funder BERSAMA adalah anda semua. 

Memang kerja rumit dan cerewet bila bergantung kepada sumbangan kecil RM10, RM50 dari orang ramai, tapi kami tidak mahu BERSAMA jadi hamba kepada penyumbang dana.

Sebab itu kami kena terus raise fund dari orang ramai.

Majlis mengutip dana yang pertama akan diadakan seperti berikut:

Tarikh:
Sabtu, 27 Jun 2026

Masa: 
Bermula jam 8 malam

Tempat: 
SJKC Wangsa Maju
10, Jalan Usahawan 2, Taman Danau Kota, 53200 Kuala Lumpur.

Harga tiket-tiket:
Platinum - RM2,000 seorang atau RM18,000 semeja
Gold - RM1,000 seorang atau RM10,000 semeja
Silver - RM500 seorang atau RM5,000 semeja
Standard - RM150 seorang atau RM1,500 semeja

Pada majlis itu juga, BERSAMA akan melancarkan kempen dana untuk membiayai program khusus, iaitu:

1) Sewaan 2 trak kempen BERSAMA untuk PRN Johor, Negeri Sembilan dan kempen berterusan BERSAMA sehingga PRU16

2) Kos ubah suai ibu pejabat BERSAMA

3) Kos bahan kempen seperti bendera dan poster 

Tiket-tiket untuk majlis dana BERSAMA pada 27 Jun 2026 ini boleh mula dibeli di laman https://bersama.org

Klik Acara dan pilih dari senarai fundraising dinner yang ada.

Anda boleh pilih tiket, pilih tempat duduk dan meja sesuai. Semua jualan dibuat atas talian dan tiket dikeluarkan secara elektronik.

Kebebasan ahli dan parti politik membawa suara rakyat ditentukan oleh punca dana parti. 

Kalau dibiayai golongan berkepentingan, ahli politik membawa suara golongan itu.

Kalau dibiayai rakyat, ahli politik membawa suara rakyat.

Sebarkan kepada rakan-rakan, mari BERSAMA menyumbang. Jumpa saya dan Nik Nazmi di SJKC Wangsa Maju pada 27 Jun ini, beli tiket sekarang.",https://www.facebook.com/reel/1566798815009906/,,,neutral,1781151889,2820,353,373,40883,0.0,3954,,
facebook,post,1576162283879128,"𝗗𝗔𝗧𝗜𝗡 𝗦𝗘𝗥𝗜 𝗥𝗢𝗦𝗠𝗔𝗛 𝗠𝗔𝗡𝗦𝗢𝗥 𝗗𝗜𝗔𝗥𝗔𝗛 𝗕𝗔𝗬𝗔𝗥 𝗥𝗠𝟲𝟳 𝗝𝗨𝗧𝗔 𝗚𝗔𝗡𝗧𝗜 𝗖𝗜𝗡𝗖𝗜𝗡 𝗣𝗘𝗥𝗠𝗔𝗧𝗔 𝗬𝗔𝗡𝗚 𝗗𝗜𝗥𝗔𝗠𝗣𝗔𝗦

Mahkamah Tinggi Kuala Lumpur hari ini mengarahkan Datin Seri Rosmah Mansor membayar RM67 juta kepada sebuah syarikat barang kemas mewah dari Lubnan bernama Global Royalty Trading (GRTS).

GRTS dikenali sebagai pembekal barang kemas mewah kepada selebriti ternama dunia dari kalangan keluarga diraja, ahli politik, hartawan dan artis terkenal, termasuk Angelina Jolie, Naomi Campbell, Oprah Winfrey dan ramai lagi.

Sejumlah 43 barang kemas mewah bernilai RM67 juta dihantar GRTS dari Beirut kepada Datin Seri Rosmah dalam tahun 2018 dahulu. 

Ia amalan biasa di kalangan orang ternama. Syarikat seperti GRTS menghantar barang kemas mewah untuk di semak dan seterusnya dibeli. Mana-mana yang tidak dibeli akan dipulangkan kembali.

Kesemua 43 barang kemas itu tidak dipulangkan, lalu GRTS mengambil tindakan saman terhadap Datin Seri Rosmah Mansor.

Semasa perbicaraan, ada pelbagai hujah dikemukakan. 

Satu hujah ialah barang kemas itu telah dirampas oleh pihak polis dari condominium unit 45, Pavilion Residences - tempat wang tunai dan barang kemas milik Dato’ Seri Najib dan Datin Seri Rosmah disimpan.

Satu hujah lagi ialah ramai orang keluar masuk dan mengendalikan proses mengalih barang kemas itu ke Pavilion, jadi tidak dapat ditentukan apa yang terjadi kepada barang kemas itu.

Walau bagaimana pun, pihak mahkamah memutuskan bahawa tanggungjawab itu tetap tanggungjawab Datin Seri Rosmah dan beliau perlu membayar kembali nilai kesemua 43 barang kemas itu yang berjumlah RM67 juta.

Saya sering dituduh oleh penyokong-penyokong Umno kononnya memfitnah Datin Seri Rosmah mengenai pembelian cincin dan barang kemas mewah.

Saya telah pun menunjukkan bukti barang-barang kemas mewah yang dibeli menggunakan wang SRC dan 1MDB - semua bukti, termasuk transaksi kad kredit, ada di blog saya rafiziramli.com 

Pilih kategori 1MDB dan ada beratus bukti dan dokumen.

Tapi masih ramai yang akan terus menuduh saya memfitnah mengenai pembelian cincin dan barang kemas mewah.

Pada satu ketika, saya tidak membantah pun fitnah-fitnah kononnya saya memfitnah Dato’ Seri Najib dan Datin Seri Rosmah mengenai 1MDB, cincin, barang kemas mewah dan sebagainya.

Biarlah fakta seperti keputusan-keputusan mahkamah berbicara.

Kita hanya mampu berdoa Allah buka hati mereka menerima kebenaran.",https://www.facebook.com/reel/1551833623394586/,,,neutral,1781092555,8766,841,2574,350882,0.0,15689,,
facebook,post,1533300564829610,"FITNAH TERANCANG BAHAWA BERSATU AKAN KEMBALI BERSAMA PAKATAN HARAPAN

[admin]",https://www.facebook.com/pribumibersatuofficial/posts/pfbid02wLPGcJcnHjHXy3yWJhoLHNtgppi7pWqHjNCKe2X9Mod1LrWo9cbzm6FcMKUe8c4Fl,,,neutral,1780031487,93,12,51,0,0.0,156,,
facebook,comment,Y29tbWVudDoxNTMzMzAwNTY0ODI5NjEwXzIwMzEwMDU1NzQ0NzE2Mzg=,bubar jela bersatu ni...memalukan..jentera pun xde....calon nak..tahikkk,,https://www.facebook.com/pribumibersatuofficial/posts/pfbid02wLPGcJcnHjHXy3yWJhoLHNtgppi7pWqHjNCKe2X9Mod1LrWo9cbzm6FcMKUe8c4Fl,pfbid02wLPGcJcnHjHXy3yWJhoLHNtgppi7pWqHjNCKe2X9Mod1LrWo9cbzm6FcMKUe8c4Fl,neutral,2026-05-29T12:36:58.000Z,2,0,0,0,0.0,2,Mohd Tarmizi,0.0
facebook,comment,Y29tbWVudDoxNTMzMzAwNTY0ODI5NjEwXzE1MDE0NDM1NzE1MTY5NjQ=,"Saya ikut pelancaran Jentera pilihanraya Bersatu di Melaka melalui siaran langsung di platform YouTube. dan saya sedar sesuatu yg mungkin boleh ditambah baik.

Visual terlalu jauh dari penceramah. Muka sinpenceramah tidak kelihatan. Audio dalam rakaman terlalu perlahan. Suara latar tidak dengar Jadi nampak tak meriah.

Jujur Kita perlu akui, kualiti penyampaian Pas jauh lebih kehadapan.

Dan seperkara lagi, sedar atau tidak, di YouTube hampir setiap Hari ada ceramah Pas, hampir semuanya disiarkan langsung, Jika tidak pun Ucapan demi Ucapan dipotong pendek dan di siar dalam tiktok.

Ucspannya berapi-api. Mengulas tentang isu semasa, menaikkan semangat Melayu dan Islam. Contoh sekarang LRT tergelincir di Chan Saw Lin, lalu kes ini akan mereka gunakan untuk mengkritik Anthony Loke.

Tapi Bersatu tidak bersuara.  Sebelum ini pun, Rafizi Ramli mendedahkan rasuah korporat melibatkan seorang MP PKR berinisial R. Isu itu pun diulas oleh penceranah Pas untuk mengkritik PKR. Kes UEC juga digunakan. Pokoknya banyak Isu nasional yg mereka guna. 

Sayangnya Bersatu tak bersuara. Sudahlah lemah dalam penyampaian. Lemah juga guna peluang.

Perkara kedua, Saya ingin Bersatu sedar suatu perkara bahawa, semua ahli Bersatu yg telah dipecat, hari ini sudah pun menjadi duri luar daging yg jauh lebih bahaya untuk parti.  Mereka menyerang Bersatu melalui siarannya di mana-mana platform apalagi jika mereka adalah orang yg berpengaruh. Jadi mohon berhati-hati sebelum memecat mereka Banyak penyokong, sekali dipecat. Bererti beribu penyokongmya juga dipecat.",,https://www.facebook.com/pribumibersatuofficial/posts/pfbid02wLPGcJcnHjHXy3yWJhoLHNtgppi7pWqHjNCKe2X9Mod1LrWo9cbzm6FcMKUe8c4Fl,pfbid02wLPGcJcnHjHXy3yWJhoLHNtgppi7pWqHjNCKe2X9Mod1LrWo9cbzm6FcMKUe8c4Fl,neutral,2026-05-30T15:39:12.000Z,0,0,1,0,0.0,2,Mohd Fazli Bin Abdullah,0.0
facebook,comment,Y29tbWVudDoxNTMzMzAwNTY0ODI5NjEwXzI0MTg5NTQwNjg1NjkyNjI=,Yoko?,,https://www.facebook.com/pribumibersatuofficial/posts/pfbid02wLPGcJcnHjHXy3yWJhoLHNtgppi7pWqHjNCKe2X9Mod1LrWo9cbzm6FcMKUe8c4Fl,pfbid02wLPGcJcnHjHXy3yWJhoLHNtgppi7pWqHjNCKe2X9Mod1LrWo9cbzm6FcMKUe8c4Fl,neutral,2026-05-29T14:23:47.000Z,0,0,0,0,0.0,0,Belimbing Buluh,0.0
facebook,comment,Y29tbWVudDoxNTMzMzAwNTY0ODI5NjEwXzE1Mzk5NzQ2ODQyMjQyMDQ=,Dengar kata Ada perumpaan DEKAT tokyo,,https://www.facebook.com/pribumibersatuofficial/posts/pfbid02wLPGcJcnHjHXy3yWJhoLHNtgppi7pWqHjNCKe2X9Mod1LrWo9cbzm6FcMKUe8c4Fl,pfbid02wLPGcJcnHjHXy3yWJhoLHNtgppi7pWqHjNCKe2X9Mod1LrWo9cbzm6FcMKUe8c4Fl,neutral,2026-05-29T14:13:44.000Z,0,0,0,0,0.0,0,AH Ching,0.0
facebook,comment,Y29tbWVudDoxNTMzMzAwNTY0ODI5NjEwXzE4ODQ1OTA4MTkxNjUxNzU=,Bersatu dh nak bersepai,,https://www.facebook.com/pribumibersatuofficial/posts/pfbid02wLPGcJcnHjHXy3yWJhoLHNtgppi7pWqHjNCKe2X9Mod1LrWo9cbzm6FcMKUe8c4Fl,pfbid02wLPGcJcnHjHXy3yWJhoLHNtgppi7pWqHjNCKe2X9Mod1LrWo9cbzm6FcMKUe8c4Fl,neutral,2026-06-01T00:39:17.000Z,0,0,0,0,0.0,0,Mazri Mie,0.0
facebook,comment,Y29tbWVudDoxNTMzMzAwNTY0ODI5NjEwXzE5MTYwMDMyNTI0MzI3NjA=,Sekupang tak percaya cakap puak bersatu ni,,https://www.facebook.com/pribumibersatuofficial/posts/pfbid02wLPGcJcnHjHXy3yWJhoLHNtgppi7pWqHjNCKe2X9Mod1LrWo9cbzm6FcMKUe8c4Fl,pfbid02wLPGcJcnHjHXy3yWJhoLHNtgppi7pWqHjNCKe2X9Mod1LrWo9cbzm6FcMKUe8c4Fl,neutral,2026-05-29T08:48:33.000Z,0,0,0,0,0.0,0,Ahmad Ggmu,0.0
facebook,comment,Y29tbWVudDoxNTMzMzAwNTY0ODI5NjEwXzEzOTU3MTUyMzkwMzQzMzg=,Azmin ni bermasalah betul,,https://www.facebook.com/pribumibersatuofficial/posts/pfbid02wLPGcJcnHjHXy3yWJhoLHNtgppi7pWqHjNCKe2X9Mod1LrWo9cbzm6FcMKUe8c4Fl,pfbid02wLPGcJcnHjHXy3yWJhoLHNtgppi7pWqHjNCKe2X9Mod1LrWo9cbzm6FcMKUe8c4Fl,neutral,2026-05-29T06:24:17.000Z,0,0,0,0,0.0,0,Sulaiman Abd,0.0
facebook,comment,Y29tbWVudDoxNTMzMzAwNTY0ODI5NjEwXzI4NDUzODE3ODU4MTgyNzg=,hahahha padang muker,,https://www.facebook.com/pribumibersatuofficial/posts/pfbid02wLPGcJcnHjHXy3yWJhoLHNtgppi7pWqHjNCKe2X9Mod1LrWo9cbzm6FcMKUe8c4Fl,pfbid02wLPGcJcnHjHXy3yWJhoLHNtgppi7pWqHjNCKe2X9Mod1LrWo9cbzm6FcMKUe8c4Fl,neutral,2026-05-29T13:48:12.000Z,0,0,0,0,0.0,0,Marissa Marissa,0.0
facebook,comment,Y29tbWVudDoxNTMzMzAwNTY0ODI5NjEwXzEzODI5MDU2NjM2NzQ1OTg=,Parti perosak undi melayu,,https://www.facebook.com/pribumibersatuofficial/posts/pfbid02wLPGcJcnHjHXy3yWJhoLHNtgppi7pWqHjNCKe2X9Mod1LrWo9cbzm6FcMKUe8c4Fl,pfbid02wLPGcJcnHjHXy3yWJhoLHNtgppi7pWqHjNCKe2X9Mod1LrWo9cbzm6FcMKUe8c4Fl,neutral,2026-05-29T23:44:20.000Z,0,0,0,0,0.0,0,Alfino Asmana,0.0
facebook,comment,Y29tbWVudDoxNTMzMzAwNTY0ODI5NjEwXzk5Njc4MzI4NjQwODA5OA==,"BERSATU ❎
BERENAM ✅",,https://www.facebook.com/pribumibersatuofficial/posts/pfbid02wLPGcJcnHjHXy3yWJhoLHNtgppi7pWqHjNCKe2X9Mod1LrWo9cbzm6FcMKUe8c4Fl,pfbid02wLPGcJcnHjHXy3yWJhoLHNtgppi7pWqHjNCKe2X9Mod1LrWo9cbzm6FcMKUe8c4Fl,neutral,2026-06-10T12:02:18.000Z,0,0,0,0,0.0,0,Amantoya Aman,0.0
facebook,post,1529337158559284,"KENYATAAN BIRO POLITIK, PARTI PRIBUMI BERSATU MALAYSIA (BERSATU)

Biro Politik Parti Pribumi Bersatu Malaysia (BERSATU) telah meneliti kenyataan YB Tan Sri Haji Abdul Hadi Awang, Presiden PAS, dalam sidang media beliau di Rusila pada 22 Mei 2026. 

Dalam sidang media tersebut, beliau telah mengemukakan beberapa asas yang akan dipertimbangkan oleh parti PAS untuk mengkaji semula hubungan dengan BERSATU. Antaranya ialah isu pertukaran Menteri Besar Perlis, tuduhan BERSATU tiada jentera pilihan raya, tindakan disiplin terhadap ahli-ahli BERSATU dan krisis politik di Negeri Sembilan.

BERSATU berpandangan bahawa isu-isu ini sepatutnya dibawa ke meja musyawarah antara kedua-dua parti dan diselesaikan secara dalaman dengan penuh harmoni. 

Namun, oleh kerana Presiden PAS telah membuat kenyataan terbuka mengenainya, maka Biro Politik BERSATU berpendirian bahawa perkara-perkara tersebut perlu diperjelaskan kepada umum supaya tidak menimbulkan salah faham dan persepsi negatif terhadap BERSATU dalam kalangan ahli-ahli parti dan masyarakat.

ISU PERTUKARAN MB PERLIS

Mengenai pertukaran Menteri Besar Perlis, BERSATU berpendirian bahawa perkara ini tidak perlu dipertikaikan lagi kerana pelantikan Menteri Besar adalah kuasa budibicara DYMM Tuanku Syed Sirajuddin ibni Almarhum Tuanku Syed Putra Jamalullail, Raja Perlis. Apatah lagi DYMM Tuanku Raja Perlis telah memberi ruang secukupnya kepada PAS untuk menyelesaikan kemelut politik di negeri Perlis dengan baik.

Ruang perbincangan juga telah diberikan secara adil untuk menyelesaikan masalah yang berbangkit secara harmoni. DYMM Tuanku Raja Perlis telah menitahkan supaya Presiden BERSATU dan Presiden PAS menghadap baginda pada 25 Oktober 2025 untuk membincangkan isu berkaitan kedudukan Menteri Besar. Presiden BERSATU telah bersedia untuk menghadap tetapi sesi menghadap terpaksa dibatalkan kerana Presiden PAS atas sebab-sebab tertentu tidak dapat hadir.

Selepas itulah DYMM Tuanku Raja Perlis menitahkan supaya kedua-dua parti mengemukakan nama calon Menteri Besar untuk dipertimbangkan oleh baginda. BERSATU menjunjung titah Tuanku dan menyerahkan sepenuhnya kepada budi bicara Tuanku samada untuk melantik seorang Menteri Besar dari parti BERSATU atau PAS mengikut lunas Undang-Undang Tubuh Kerajaan Negeri Perlis.

Jadi, tuduhan bahawa BERSATU khianat adalah melampau kerana apa yang dilakukan oleh parti BERSATU dalam menjunjung titah DYMM Tuanku Raja Perlis adalah teratur dan beradab.

Tuduhan bahawa ADUN-ADUN Bersatu menarik sokongan daripada Menteri Besar Perlis dari parti PAS juga adalah tidak benar. Mereka hanya menyerahkan kepada kebijaksanaan Tuanku Raja Perlis untuk menyelesaikan kemelut politik di negeri tersebut mengikut kuasa budi bicara baginda.

BERSATU LEBIH RAMAI CALON DARIPADA JENTERA

Berhubung dakwaan bahawa BERSATU hanya memperbanyakkan calon tetapi tiada jentera, BERSATU sentiasa berusaha untuk meningkatkan kekuatan di peringkat akar umbi. Dalam beberapa bulan ini, Ibu Pejabat BERSATU menerima ratusan permohonan ahli baharu setiap hari dan ini membuktikan BERSATU sedang berkembang dengan tenaga baharu khususnya anak muda. 

Selain dari jentera dan ahli parti, kekuatan BERSATU dalam semua pilihan raya adalah jenama BERSATU yang menjadi daya tarikan rakyat Malaysia selain pengalaman dan rekod para pemimpin BERSATU yang telah teruji dan terbukti berjaya mengurus dan mentadbir negara dengan baik. Wajah sederhana, inklusif, progresif dan dasar prihatin rakyat serta pengalaman yang wibawa telah melonjakkan sokongan pengundi kepada calon-calon BERSATU dan parti-parti lain dalam Perikatan Nasional.

TINDAKAN DISIPLIN TERHADAP AHLI-AHLI BERSATU

Dakwaan BERSATU mengganggu kelancaran pentadbiran Kerajaan Negeri Kedah dan Kelantan dengan mencadangkan rombakan pertukaran Ahli EXCO Kerajaan Negeri dan Timbalan Speaker Dewan Undangan Negeri adalah tidak berasas sama sekali. Setiap parti politik mempunyai tatacara etika serta disiplin yang perlu dipatuhi oleh ahli-ahlinya. 

Keberadaan EXCO dan Timbalan Speaker tersebut di jawatan mereka adalah atas kapasiti sebagai ahli BERSATU. Apabila Lembaga Disiplin BERSATU telah mengambil tindakan disiplin dan mereka tidak lagi menjadi ahli parti, maka BERSATU menghantar cadangan nama pengganti. 

Adalah menjadi amalan biasa rombakan dibuat apabila terdapat ahli parti yang memegang jawatan dalam kerajaan diambil tindakan disiplin oleh partinya.

Lembaga Disiplin mengambil tindakan terhadap ahli-ahli parti yang terlibat berasaskan bukti dan aduan yang diterima oleh Lembaga Disiplin yang kemudiannya telah mendengar, menyiasat dan membuat keputusan berdasarkan Fasal 22.5 Perlembagaan Parti. Ini adalah isu disipilin yang mesti dipatuhi oleh semua ahli parti. 

Jabatan Pendaftaran Pertubuhan Malaysia (ROS) melalui surat bertarikh 7 Mei 2026 telah memaklumkan hasil siasatan terhadap BERSATU berhubung isu yang dikaitkan dengan tindakan oleh Lembaga Disiplin. ROS mengesahkan bahawa BERSATU telah mengambil tindakan selaras dengan peruntukan perlembagaan parti dan berpuas hati dengan tindakan dan keputusan yang telah diambil oleh BERSATU. 

Malah, tindakan disiplin yang diambil mengikut lunas perlembagaan parti adalah kaedah penting dalam mana-mana parti untuk menjamin kestabilan dan integriti parti terumanya ketika berhadapan dengan krisis yang boleh memecah-belahkan parti.

Maka, PAS sebagai parti anggota dalam Perikatan Nasional sewajarnya menghormati dan tidak mencampuri urusan dalaman parti anggota yang lain berkaitan hal disiplin parti dan tindakan-tindakan yang diambil untuk menstabilkan parti. Apatah lagi ROS telah mengesahkan bahawa tindakan BERSATU terhadap wakil-wakil rakyat BERSATU adalah berperlembagaan. 

KRISIS POLITIK NEGERI SEMBILAN

Mengenai krisis politik di Negeri Sembilan, Dato’ Seri Mohamed Azmin Ali, Setiausaha Agung BERSATU dan Datuk Seri Takiyuddin Hassan, Setiausaha Agung PAS, telah bekerjasama rapat dari awal untuk menguruskan krisis tersebut. Kedua-dua parti telah bersetuju supaya lima ADUN Negeri Sembilan dari Perikatan Nasional, iaitu dua ADUN BERSATU dan tiga ADUN PAS, bekerjasama dengan 14 ADUN UMNO untuk menjamin kestabilan dan kelangsungan pentadbiran kerajaan negeri. 

Namun, merujuk pendirian Biro Politik UMNO Malaysia dan pendirian Presiden UMNO dalam Sambutan 80 Tahun UMNO yang mengambil ketetapan bahawa 14 ADUN UMNO kekal bersama dalam Kerajaan Perpaduan Negeri Sembilan, Setiausaha Agung BERSATU telah menghubungi Setiausaha Agung PAS pada 28 April 2026 jam 11.06 pagi untuk berbincang pendirian yang perlu diambil secara bersama oleh BERSATU dan PAS. Walau bagaimanapun, perbincangan tidak dapat diadakan kerana Setiausaha Agung PAS memaklumkan beliau berada di Kota Baharu.

Keesokannya iaitu 29 April 2026 jam 11.06 pagi, Setiausaha Agung BERSATU sekali lagi menghubungi Setiausaha Agung PAS untuk meminta nasihat. Mengambil kira UMNO kekal mendukung kerajaan PH di Negeri Sembilan, maka tindakan ADUN PN kekal bekerjasama dengan ADUN UMNO tidak lagi sesuai. Malah ini akan memberikan gambaran salah bahawa PN bersetuju dengan tindakan UMNO mendukung kerajaan PH di Negeri Sembilan. 

Bagi mengelakkan gambaran salah ini, Setiausaha Agung BERSATU mencadangkan supaya PN menarik diri daripada memberikan sokongan kepada 14 ADUN UMNO. Namun, tiada jawapan diterima daripada Setiausaha Agung PAS.

Pada 30 April 2026 jam 11.53 pagi, sekali lagi Setiausaha Agung BERSATU menghubungi Setiausaha Agung PAS meminta untuk berjumpa dan berbincang tetapi tiada maklum balas diberikan. 

Dari 28 April sehingga 5 Mei 2026, PAS gagal untuk memberikan sebarang maklumbalas kepada cadangan BERSATU untuk menarik sokongan setelah UMNO kembali menyokong kerajaan PH di Negeri Sembilan. Asas pendirian BERSATU adalah jelas dan konsisten bahawa sebarang kerjasama dengan UMNO boleh diadakan dengan syarat parti itu memutuskan hubungan dengan PH.

Isu kemelut politik di Negeri Sembilan telah dibangkitkan oleh Ketua Pemuda PAS dalam mesyuarat Majlis Tertinggi PN pada 16 Mei 2026. Setiausaha Agung BERSATU telah memberikan jawapan yang panjang lebar mengenai kronologi peristiwa dan perbincangan dengan Setiausaha Agung PAS sebelum dan selepas kemelut tersebut.

Mesyuarat MT PN pada 16 Mei 2026 seterusnya mengambil maklum penjelasan yang telah dibuat oleh BERSATU tanpa ada sebarang bantahan.

Maka, tuduhan bahawa BERSATU mengambil tindakan secara bersendirian dalam menangani krisis politik di Negeri Sembilan adalah tidak benar sama-sekali.

SURAT DARIPADA PAS MENUNTUT PENJELASAN BERSATU

Setiausaha Agung BERSATU telah menerima surat daripada Setiausaha Agung PAS memohon penjelasan parti BERSATU mengenai kemelut politik di Negeri Sembilan. Surat dihantar menerusi pesanan whatsapp pada 20 Mei 2026 jam 12.55 tengahari. 

Setiausaha Agung BERSATU telah memberikan jawapan ringkas kepada Setiausaha Agung PAS pada jam 12.58 tengahari bahawa pendirian BERSATU telah dibentangkan dengan jelas dalam mesyuarat MT PN pada 16 Mei 2026. BERSATU akan menjawab surat Setiausaha Agung PAS secara terperinci.

KEMASUKAN PARTI-PARTI LAIN DALAM PERIKATAN NASIONAL

Biro Politik BERSATU menyangkal dakwaan bahawa BERSATU menolak penyatuan ummah dengan tidak menyokong permohonan parti-parti lain untuk menjadi parti anggota PN. Pendirian BERSATU ialah PN boleh mengadakan kerjasama pilihanraya (electoral pact) terlebih dahulu dengan parti-parti ini dan kemasukan mereka sebagai parti anggota PN boleh dipertimbangkan kemudian.

Inilah pendirian dan keputusan PN sebelum ini. Pendirian ini dikekalkan dalam mesyuarat MT PN pada 16 Mei 2026 dan sebuah jawatankuasa diwujudkan untuk memperhalusi terma-terma kerjasama pilihan raya termasuk pembahagian kerusi.

Walaupun pelbagai pandangan dikemukakan dalam mesyuarat MT PN, keputusan ini dicapai secara bersama dan dipersetujui oleh semua ahli mesyuarat. Ini adalah keputusan kolektif yang dibuat secara konsensus demi kepentingan strategik dan kestabilan Perikatan Nasional secara keseluruhannya.

BERSATU ingin melahirkan rasa kesal terhadap tuduhan-tuduhan yang dilemparkan oleh Presiden PAS. BERSATU berpegang kepada prinsip musyawarah dan perbincangan dalam MT PN berhubung perkara dasar dan perkara yang berbangkit dalam kerjasama PN. 

BERSATU mendukung semua keputusan MT PN yang dibuat dalam semangat PN yang saling menghormati dan meraikan perbezaan serta berjaya mencapai konsensus demi kesatuan dan kekuatan PN yang dibina sejak enam tahun yang lalu. 

Adalah menjadi amalan PN semua perkara penting mengenai dasar dan halatuju PN serta isu-isu berbangkit dibawa ke mesyuarat MT PN, dibahas dan diputuskan secara musyawarah. Ini telah diamalkan sejak PN dipimpin oleh YB Tan Sri Muhyiddin Yassin. 

Adalah tidak wajar keputusan-keputusan MT PN dicabar atau dipertikaikan di luar MT yang memberi gambaran seolah ada Presiden parti yang diberikan kuasa veto.

PN telah melalui pelbagai cabaran dan rintangan dalam perjalanan ini tetapi masalah yang besar berjaya dirungkai dengan semangat dan keluhuran prinsip dan kebijaksanaan kepimpinan. 

Biro Politik
Parti Pribumi Bersatu Malaysia

24 Mei 2026",https://www.facebook.com/pribumibersatuofficial/posts/pfbid02jmBMti1vXf2KXGkyw1szLHSr5oHBGy4KXTTcYe7mfwcQ92pQ6qb28Sw46YzsbafAl,,,neutral,1779620203,2494,150,1112,0,0.0,3756,,
facebook,comment,Y29tbWVudDoxNTI5MzM3MTU4NTU5Mjg0XzExNzc3NjcwOTExNDE0NzM=,"Panjangnya karangan haha
Macam ni jerlah Eloklah berpisah...
PAS akan bergabung dengan UMNO me bentuk Muafakat National Original",,https://www.facebook.com/pribumibersatuofficial/posts/pfbid02jmBMti1vXf2KXGkyw1szLHSr5oHBGy4KXTTcYe7mfwcQ92pQ6qb28Sw46YzsbafAl,pfbid02jmBMti1vXf2KXGkyw1szLHSr5oHBGy4KXTTcYe7mfwcQ92pQ6qb28Sw46YzsbafAl,neutral,2026-05-24T11:15:18.000Z,132,0,29,0,0.0,190,Dzuan Jaan,0.0
