Platform,Type,ID,Text,URL,Parent_Post_URL,Parent_Post_ID,Sentiment,Date,likes,shares,comments_count,views,sentiment_score,total_engagement,author,author_followers,sentiment_label,sentiment_confidence,detected_language,demographic,emotion_primary,emotion_anger,emotion_fear,emotion_happy,emotion_sadness,emotion_love,emotion_surprise
instagram,comment,17899113534318928,Semoga roh Allahyarham dicucuri rahmat dan ditempatkan di syurga-Nya. Al-Fatihah.,,https://www.instagram.com/p/DZujyxmyO4r/,3922229746352057899,negative,2026-06-19 05:58:59+00:00,0,0,0,0,0.0891612321138382,0,,,negative,0.7027958929538727,multilingual,Unknown,happy,0.07867743819952011,0.06023759767413139,0.40611493587493896,0.0401129275560379,0.3419966399669647,0.020825352519750595
instagram,comment,18073557458691072,Kehilangan yang amat besar. Moga keluarga diberikan kekuatan dan ketenangan.,,https://www.instagram.com/p/DZujyxmyO4r/,3922229746352057899,positive,2026-06-19 05:55:57+00:00,0,0,0,0,0.9994072675704955,0,,,positive,0.9980242252349854,malay,Malay/Bumiputera,fear,0.050985973328351974,0.45021694898605347,0.2972327172756195,0.08010740578174591,0.03597957268357277,0.03091639280319214
instagram,comment,18099067610145443,Semoga segala amal baik Allahyarham diterima dan diampunkan segala dosanya.,,https://www.instagram.com/p/DZujyxmyO4r/,3922229746352057899,positive,2026-06-19 05:51:25+00:00,0,0,0,0,0.9994020640850066,0,,,positive,0.9980068802833557,malay,Malay/Bumiputera,happy,0.038441888988018036,0.06517647206783295,0.47098931670188904,0.028476599603891373,0.3024381101131439,0.03401561081409454
instagram,comment,18116256406875045,Salam takziah buat Dato’ Sri Nancy dan keluarga. Semoga tabah menghadapi ujian ini.,,https://www.instagram.com/p/DZujyxmyO4r/,3922229746352057899,positive,2026-06-19 05:48:37+00:00,0,0,0,0,0.9993952870368956,0,,,positive,0.9979842901229858,malay,Malay/Bumiputera,happy,0.02524164691567421,0.05034678056836128,0.7209634780883789,0.015641089528799057,0.12747956812381744,0.015461021102964878
instagram,comment,18076592588680632,Al-Fatihah. Semoga Allahyarham ditempatkan dalam kalangan orang beriman.,,https://www.instagram.com/p/DZujyxmyO4r/,3922229746352057899,neutral,2026-06-19 05:45:33+00:00,0,0,0,0,0.5,0,,,neutral,0.7512282133102417,english,Mixed/Urban,happy,0.06317386031150818,0.03500165417790413,0.3421693742275238,0.034580085426568985,0.33713778853416443,0.030228914692997932
instagram,comment,17947416417017580,Kehilangan yang amat besar. Semoga Dato’ Sri Nancy sekeluarga terus kuat menghadapi ujian ini.,,https://www.instagram.com/p/DZujyxmyO4r/,3922229746352057899,positive,2026-06-19 05:35:31+00:00,0,0,0,0,0.9994110405445098,0,,,positive,0.998036801815033,malay,Malay/Bumiputera,happy,0.04482027143239975,0.27678346633911133,0.3601340651512146,0.08336222916841507,0.1414041966199875,0.03595912829041481
instagram,comment,18103966475115635,Semoga Allah mengampunkan dosa-dosa Allahyarham dan mengurniakan syurga buatnya,,https://www.instagram.com/p/DZujyxmyO4r/,3922229746352057899,positive,2026-06-19 05:33:35+00:00,0,0,0,0,0.9958050072193145,0,,,positive,0.9860166907310486,malay,Malay/Bumiputera,love,0.05703333765268326,0.06761573255062103,0.3540761172771454,0.04730309545993805,0.4012828767299652,0.02331201545894146
instagram,comment,18098888630176751,Takziah atas kehilangan insan tersayang. Semoga segala urusan keluarga dipermudahkan,,https://www.instagram.com/p/DZujyxmyO4r/,3922229746352057899,positive,2026-06-19 05:31:53+00:00,0,0,0,0,0.9994050860404968,0,,,positive,0.9980169534683228,malay,Malay/Bumiputera,love,0.05670318752527237,0.07636510580778122,0.038672443479299545,0.15087011456489563,0.5342355370521545,0.09033437073230743
instagram,comment,17873570280617778,Al-Fatihah. Semoga roh Allahyarham dicucuri rahmat dan keluarga diberi ketabahan.,,https://www.instagram.com/p/DZujyxmyO4r/,3922229746352057899,negative,2026-06-19 05:29:47+00:00,0,0,0,0,0.1368253983557224,0,,,negative,0.5439153388142586,multilingual,Unknown,happy,0.06173821538686752,0.07579708844423294,0.6060110926628113,0.028657054528594017,0.16403351724147797,0.020537322387099266
instagram,post,3922855408452975891,"Usai Perasmian Kampung dan Sekolah Angkat MADANI, saya telah menunaikan solat Jumaat di Masjid Kariah Kg Pulau Lambar.

Khutbah yang disampaikan oleh Imam Farid Haji Khamis bertajuk Biduk Lalu, Kiambang Bertaut.

Ia mengenai kepentingan menjaga hubungan persaudaraan sesama Islam. 

#BersihMuafajatSejahtera #ProaktifMesraResponsif",https://www.instagram.com/p/DZwyDW2Dz0T/,,,neutral,2026-06-19 09:20:27+00:00,-1,0,0,0,0.5,-1,,,neutral,0.9974302649497986,malay,Malay/Bumiputera,love,0.06371062248945236,0.017505981028079987,0.06164251267910004,0.05157922953367233,0.6903403401374817,0.018626492470502853
instagram,post,3922667888687887029,"Allahuakbar.

Di pagi Jumaat yang mulia ini, saya mendoakan agar semua urusan kita dipermudahkan, diberikan kesihatan yang baik dan sentiasa berada dalam lindungan Allah SWT.

Tengah malam tadi, pegawai media yang bersama saya telah terlibat dalam kemalangan jalan raya berhampiran Maran, ketika dalam perjalanan pulang selepas menghadiri Himpunan Huffaz Negeri Pahang 2026.

Alhamdulillah, mereka semua selamat dan tidak mengalami kecederaan serius. Syukur ke hadrat Allah SWT atas perlindungan dan rahmat-Nya.

Kepada semua yang sedang bertugas, jagalah diri sebaiknya. Rehat secukupnya, pandu kenderaan dengan berhati-hati dan sentiasalah mengutamakan keselamatan walau sesibuk mana sekalipun.

Semoga mereka yang terlibat segera pulih sepenuhnya dan semoga kita semua sentiasa dipelihara Allah SWT, walau di mana pun kita berada.",https://www.instagram.com/p/DZwHaldErK1/,,,positive,2026-06-19 03:07:53+00:00,1717,0,35,0,0.9989618778228759,1752,,,positive,0.9965395927429199,malay,Malay/Bumiputera,anger,0.47978055477142334,0.172887921333313,0.13502971827983856,0.07737477868795395,0.03221336007118225,0.025002438575029373
instagram,comment,18007847387866267,🧝🏻‍♂️🧝🏻‍♀️cepat kahwin cepat la hilang sumpahan. Lambat kahwin panjang la sumpahan setiap hari. 👩🏻‍🍼👨🏻‍🍼. Hal kecil suruh uruskan perkahwinan je pun. Benda boleh settle 2 minggu je pun. Tangguh2 makin panjang jadi. Sedih tengok ramai menanggung. 🧞‍♂️,,https://www.instagram.com/p/DZwHaldErK1/,3922667888687887029,negative,2026-06-19 22:28:01+00:00,0,0,0,0,0.06635781526565551,0,,,negative,0.7788072824478149,multilingual,Unknown,sadness,0.020292701199650764,0.029406873509287834,0.006240107584744692,0.9036970734596252,0.01796473190188408,0.013839888386428356
instagram,comment,18104884862004940,Alhamdulillah Bismillah Semoga Allah permudahkan urusan pernikahan Tengku Hassanal Ibrahim Alam Shah dan Nur Insyirah kerana Allah Taala Aminn ya Mujib. InsyaAllah 🤴🏻🫅🏻👸🏻💛🩵🩶,,https://www.instagram.com/p/DZwHaldErK1/,3922667888687887029,positive,2026-06-19 22:27:39+00:00,0,0,0,0,0.9994021356105804,0,,,positive,0.9980071187019348,malay,Malay/Bumiputera,happy,0.06458937376737595,0.1895398199558258,0.5041516423225403,0.03286415711045265,0.1435849815607071,0.021253831684589386
instagram,comment,17885879757418700,AllahUakbar.. Claim Insuran dapat kereta baru.,,https://www.instagram.com/p/DZwHaldErK1/,3922667888687887029,neutral,2026-06-19 17:58:14+00:00,0,0,0,0,0.5,0,,,neutral,0.8072275519371033,english,Mixed/Urban,no_clear_emotion,0.013145389035344124,0.031321048736572266,0.08688831329345703,0.032535552978515625,0.31661733984947205,0.19210468232631683
instagram,comment,17921233515376529,Allahualbar ..’moga dilindungi allah swt — al fatihah,,https://www.instagram.com/p/DZwHaldErK1/,3922667888687887029,neutral,2026-06-19 12:43:28+00:00,0,0,0,0,0.5,0,,,neutral,0.6737037301063538,english,Mixed/Urban,anger,0.3509347438812256,0.05167003720998764,0.2329293191432953,0.021816378459334373,0.28004196286201477,0.014367535710334778
instagram,comment,18011979545911174,"Semoga allah swt terus melindungi orang baik, in Sha allah.",,https://www.instagram.com/p/DZwHaldErK1/,3922667888687887029,neutral,2026-06-19 11:09:52+00:00,0,0,0,0,0.5,0,,,neutral,0.6070801615715027,english,Mixed/Urban,love,0.06064892187714577,0.023668285459280014,0.10403238236904144,0.02610510215163231,0.7440535426139832,0.013145968317985535
instagram,comment,18095265371340917,Semoga sentiasa berada dalam lindungan Dan rahmat Allah SWT.Aameen YRA,,https://www.instagram.com/p/DZwHaldErK1/,3922667888687887029,positive,2026-06-19 07:11:53+00:00,0,0,0,0,0.9994024574756621,0,,,positive,0.9980081915855408,malay,Malay/Bumiputera,love,0.07117217779159546,0.04255269467830658,0.10767430812120438,0.036574725061655045,0.7016533613204956,0.015359359793365002
instagram,comment,18329261632265658,Aamiin3 🤲,,https://www.instagram.com/p/DZwHaldErK1/,3922667888687887029,neutral,2026-06-19 06:14:46+00:00,0,0,0,0,0.5,0,,,neutral,0.7906402349472046,english,Mixed/Urban,no_clear_emotion,0.12956777215003967,0.0978204756975174,0.11870846897363663,0.07596877217292786,0.1877899318933487,0.1100345328450203
instagram,comment,17894502918498525,Mujur semuanya dalam lindungan Allah SWT. Semoga perjalanan selepas ini sentiasa selamat.,,https://www.instagram.com/p/DZwHaldErK1/,3922667888687887029,positive,2026-06-19 05:58:41+00:00,0,0,0,0,0.9993940532207488,0,,,positive,0.9979801774024963,malay,Malay/Bumiputera,happy,0.021338412538170815,0.04325254634022713,0.8790251016616821,0.006699392106384039,0.025518540292978287,0.011282180435955524
instagram,comment,18095665052108034,Syukur tiada kecederaan serius. Semoga dipermudahkan segala urusan selepas ini.,,https://www.instagram.com/p/DZwHaldErK1/,3922667888687887029,positive,2026-06-19 05:55:44+00:00,0,0,0,0,0.9994035840034484,0,,,positive,0.9980119466781616,malay,Malay/Bumiputera,fear,0.13225287199020386,0.32405972480773926,0.26223063468933105,0.07094688713550568,0.0405447818338871,0.0569179430603981
instagram,comment,18068538326390687,"Betul tu, walau sibuk macam mana pun, rehat dan keselamatan jangan diabaikan.",,https://www.instagram.com/p/DZwHaldErK1/,3922667888687887029,negative,2026-06-19 05:51:12+00:00,0,0,0,0,0.0005134642124176025,0,,,negative,0.9982884526252747,malay,Malay/Bumiputera,anger,0.5479400157928467,0.029791053384542465,0.07280948758125305,0.02875376306474209,0.2100914567708969,0.01620521768927574
instagram,post,3923825410202805628,"𝐒𝐞𝐥𝐚𝐦𝐚𝐭 𝐇𝐚𝐫𝐢 𝐁𝐚𝐩𝐚 𝟐𝟎𝟐𝟔

Di saat ramai masih lena dibuai mimpi, ada seorang bapa yang sudah pun memulakan perjalanan mencari rezeki.

Di sebalik wajah yang tenang, tersimpan seribu satu pengorbanan. Demi memastikan keluarga terus dilindungi, anak-anak membesar dengan baik, dan masa depan mereka sentiasa terbela.

Teringat juga ketika menonton filem Papazola, yang mengingatkan kita bahawa kasih seorang ayah sering kali tidak dizahirkan dengan kata-kata. Namun ia hadir dalam setiap usaha, setiap doa, setiap penat lelah dan setiap langkah yang diambil demi keluarga tercinta.

Bersempena Hari Bapa pada hari ini, saya ingin mengucapkan Selamat Hari Bapa kepada semua insan bergelar ayah.

Semoga Allah SWT sentiasa mengurniakan kesihatan, kekuatan dan keberkatan dalam setiap langkah kehidupan kalian.

Kepada anak-anak, hargailah ayah selagi mereka masih ada. Luangkan masa, bertanyalah khabar, dan ungkapkanlah rasa sayang yang mungkin selama ini hanya tersimpan di hati.

Buat mereka yang ayahnya telah pergi, titipkanlah doa penuh kasih buat mereka. Moga setiap jasa, pengorbanan dan kasih sayang mereka terus menjadi kenangan yang hidup dalam hati kita.

Sesungguhnya, sehebat kasih seorang bapa, begitulah besarnya jasa dan pengorbanannya.

Selamat Hari Bapa.

#HariBapa2026
#SehebatKASIHBapa",https://www.instagram.com/p/DZ0OmvXyiV8/,,,positive,2026-06-21 00:00:05+00:00,667,0,1,0,0.9987968862056731,668,,,positive,0.9959896206855774,malay,Malay/Bumiputera,love,0.09847941994667053,0.08584956079721451,0.048750653862953186,0.1692180335521698,0.4910609722137451,0.05616341531276703
instagram,comment,18069424493701977,"Selamat Hari Bapa, Dato Seri..",,https://www.instagram.com/p/DZ0OmvXyiV8/,3923825410202805628,neutral,2026-06-21 00:32:14+00:00,0,0,0,0,0.5,0,,,neutral,0.7987262606620789,english,Mixed/Urban,happy,0.03241870924830437,0.031956590712070465,0.514933705329895,0.026969250291585922,0.27518293261528015,0.023206980898976326
instagram,post,3921253797817460784,"Selepas meluangkan masa bersama masyarakat menyaksikan siaran langsung perlawanan Piala Dunia FIFA 2026 di Benteng, Ampangan pada awal pagi tadi, saya meneruskan lagi kemeriahan bola sepak bersama para peminat di Bandar Baru Sunggala, Port Dickson.

Walaupun hujan lebat turun semasa program berlangsung, ia sedikit pun tidak mematahkan semangat para peminat bola sepak yang tetap hadir untuk bersama-sama menyaksikan aksi perlawanan serta memeriahkan program yang diadakan.

Saya juga berkesempatan beramah mesra dan bertukar pandangan dengan penduduk serta anak-anak muda yang hadir. Melihat semangat mereka yang sanggup berhujan demi minat terhadap sukan bola sepak sememangnya cukup membanggakan.

Program seperti ini bukan sahaja menjadi ruang untuk menikmati perlawanan bersama-sama, malah mengeratkan hubungan silaturahim dan menyatukan masyarakat dalam suasana yang santai, mesra dan penuh semangat kesukanan.

Terima kasih kepada semua yang hadir walaupun dalam keadaan cuaca yang kurang mengizinkan. Semoga semangat kebersamaan seperti ini terus dipupuk dan menjadi penghubung yang mengeratkan hubungan dalam komuniti.

#BersihMuafakatSejahtera
#ProaktifMesraResponsif
#DemiNogori",https://www.instagram.com/p/DZrF42tD6gw/,,,positive,2026-06-17 04:18:21+00:00,-1,0,1,0,0.9993958592414856,0,,,positive,0.9979861974716187,malay,Malay/Bumiputera,happy,0.1440962702035904,0.226502925157547,0.3463435471057892,0.02436958998441696,0.14898806810379028,0.03266029804944992
instagram,comment,18118810513701074,semoga DAP tiada lagi dan tidak akan ada lagi di dalam kerajaan NS.,,https://www.instagram.com/p/DZrF42tD6gw/,3921253797817460784,negative,2026-06-17 05:04:50+00:00,0,0,0,0,0.0005010187625885121,0,,,negative,0.9983299374580383,malay,Malay/Bumiputera,sadness,0.08518815785646439,0.22219249606132507,0.12560664117336273,0.2647096514701843,0.15112610161304474,0.09049408882856369
instagram,comment,18084414479540748,Terbaik.#DM5,,https://www.instagram.com/p/DZi1mbBBXQb/,3918930362579121179,neutral,2026-06-20 10:50:47+00:00,0,0,0,0,0.5,0,,,neutral,0.9963067770004272,malay,Malay/Bumiputera,love,0.14659333229064941,0.059862229973077774,0.09243384003639221,0.05033764988183975,0.31448036432266235,0.04148346930742264
instagram,comment,18095903615265308,Bila negok bos dia.. terus undi rosak maaf.. 😂 . 🔵🔴,,https://www.instagram.com/p/DZi1mbBBXQb/,3918930362579121179,negative,2026-06-18 11:53:50+00:00,0,0,0,0,0.0004834771156311257,0,,,negative,0.998388409614563,malay,Malay/Bumiputera,anger,0.3483063578605652,0.022475793957710266,0.049526460468769073,0.08000368624925613,0.28311410546302795,0.026691097766160965
instagram,comment,18077953373286555,Sokong Johor,,https://www.instagram.com/p/DZi1mbBBXQb/,3918930362579121179,neutral,2026-06-17 13:38:20+00:00,0,0,0,0,0.5,0,,,neutral,0.612035870552063,english,Mixed/Urban,no_clear_emotion,0.18906813859939575,0.06283587962388992,0.09397918730974197,0.0421142615377903,0.19433343410491943,0.053606294095516205
instagram,comment,18331363462267884,"Rakan rakan UMNO kan dah duduk semeja 60 lebih tahun tadbir johor.. byk juga masalah tak diperbaiki dah serah kpd PH lepas tu, dan ckp pulak  kerajaan PH punya masalah .. jalan raya semakin sesak teruk , jalan raya berlobang dulu pun kerajaan PH yg memprrbaiki.. sekarang jalan raya dekat KSL ... dah buat berapa lama tak siap siap... asyik jam dan pemandu bas KSL hon tak berhenti henti sampai bising sgt. . jalan raya yg tengah buat tu bukan panjang.. kalau keadaan ini di China dan Spore, tak payah satu minggu sudah siap..😢",,https://www.instagram.com/p/DZi1mbBBXQb/,3918930362579121179,negative,2026-06-16 10:03:00+00:00,0,0,0,0,0.0005109608173370361,0,,,negative,0.9982967972755432,malay,Malay/Bumiputera,anger,0.8427306413650513,0.06278571486473083,0.025168340653181076,0.01926259510219097,0.02145872637629509,0.008427469991147518
instagram,comment,18112051798932926,johor sokong @onnhafiz tapi yg tengah2 tu 🙌🏻,,https://www.instagram.com/p/DZi1mbBBXQb/,3918930362579121179,positive,2026-06-15 00:39:43+00:00,4,0,0,0,0.9455995619297027,4,,,positive,0.8186652064323425,english,Mixed/Urban,love,0.10807859897613525,0.025527391582727432,0.07857000827789307,0.03029012866318226,0.4296911656856537,0.027605121955275536
instagram,comment,18087818162432469,Maju Johor💙❤️💙💙💙,,https://www.instagram.com/p/DZi1mbBBXQb/,3918930362579121179,positive,2026-06-15 00:10:11+00:00,2,0,0,0,0.987995272874832,2,,,positive,0.9599842429161072,english,Mixed/Urban,love,0.06712064146995544,0.042911842465400696,0.09248820692300797,0.04660855978727341,0.699974000453949,0.02014530636370182
instagram,comment,18095454569606667,Gitu Vickey pun ada❤️,,https://www.instagram.com/p/DZi1mbBBXQb/,3918930362579121179,negative,2026-06-15 00:05:10+00:00,0,0,0,0,0.15764307528734206,0,,,negative,0.47452308237552643,multilingual,Unknown,love,0.041885603219270706,0.03574187681078911,0.02091837488114834,0.045820608735084534,0.7136263251304626,0.06327509880065918
instagram,post,3923708184618987581,"PEMANGKU SULTAN JOHOR BERANGKAT KE MAJLIS JAMUAN TEH SEMPENA ULANG TAHUN HARI KEPUTERAAN RASMI SULTAN JOHOR

DYAM Tunku Mahkota Ismail, Pemangku Sultan Johor berangkat ke Jamuan Teh Bersama Rakyat Daerah Muar, Tangkak dan Segamat. 

Turut hadir, YAB Dato’ Onn Hafiz Ghazi, Menteri Besar Johor; Dato’ Dr Abdul Rahim Ramli, Yang Dipertua Jumaah Majlis DiRaja Johor dan Dato’ Mohammed Ridha Abd Kadir, Setiausaha Kerajaan Johor serta penerima-penerima pingat. 

Majlis yang diadakan di Dataran Tanjung Emas, Muar hari ini (20 Jun), turut diserikan dengan pelbagai persembahan kebudayaan.

Pada masa sama, rakyat berpeluang menikmati pelbagai juadah tradisional dari daerah yang terlibat. 

#sultanjohor 
#johor 
#royalpressoffice",https://www.instagram.com/p/DZzz84igfA9/,,,positive,2026-06-20 13:34:46+00:00,603,0,3,0,0.998910093307495,606,,,positive,0.9963669776916504,malay,Malay/Bumiputera,no_clear_emotion,0.06539995223283768,0.023598449304699898,0.06484520435333252,0.02542019449174404,0.10349390655755997,0.037790119647979736
instagram,comment,18086476244408786,Daulat Tuanku❤️,,https://www.instagram.com/p/DZzz84igfA9/,3923708184618987581,negative,2026-06-20 14:48:33+00:00,0,0,0,0,0.17248208373785018,0,,,negative,0.4250597208738327,multilingual,Unknown,love,0.14465290307998657,0.07438939064741135,0.145590141415596,0.06470958143472672,0.33835673332214355,0.04413725435733795
instagram,comment,18052280921760064,Junjung kasih Pemangku Sultan Johor 🙏🏻👏🏻,,https://www.instagram.com/p/DZzz84igfA9/,3923708184618987581,positive,2026-06-20 14:32:29+00:00,0,0,0,0,0.9180292785167694,0,,,positive,0.7267642617225647,english,Mixed/Urban,love,0.039140425622463226,0.011891782283782959,0.03656416013836861,0.022787708789110184,0.7350234985351562,0.024906273931264877
instagram,comment,18086513225641733,Johor 💙❤️,,https://www.instagram.com/p/DZzz84igfA9/,3923708184618987581,positive,2026-06-20 14:16:34+00:00,0,0,0,0,0.9837750494480133,0,,,positive,0.9459168314933777,english,Mixed/Urban,love,0.10617615282535553,0.04416549205780029,0.06201231852173805,0.04352552443742752,0.5955169796943665,0.028186233714222908
instagram,post,3923289605763366679,"Syukur Alhamdulillah, saya berpeluang melancarkan Pelan Transformasi Ekonomi Negeri Johor (JETP), sebuah pelan strategik yang menjadi landasan penting menuju Maju Johor 2030. Menerusi JETP, Johor menyasarkan KDNK RM260 bilion, 200,000 peluang pekerjaan baharu serta 100,000 pekerjaan berpendapatan premium menjelang tahun 2030.

JETP bukan sekadar sebuah pelan ekonomi, tetapi hala tuju pembangunan negeri yang akan menjadi pemangkin kepada aspirasi Maju Johor 2030. Dalam menjayakan aspirasi ini, tiada daerah yang akan ditinggalkan dan tiada komuniti yang akan dipinggirkan. Limpahan pembangunan bukan sahaja tertumpu di Zon Ekonomi Khas Johor-Singapura (JS-SEZ), malah akan diperluaskan di kesemua 10 daerah di negeri ini, agar limpahan manfaatnya dinikmati oleh seluruh Bangsa Johor.

Saya turut menyeru seluruh pemegang taruh merangkumi Kerajaan Persekutuan, Kerajaan Negeri, pihak berkuasa tempatan, agensi kerajaan, pemain industri, institusi pendidikan serta seluruh Bangsa Johor untuk terus berganding bahu dan bergerak sebagai satu pasukan. Kejayaan Johor bukan bergantung kepada satu pihak, tetapi kepada komitmen bersama dalam merealisasikan agenda pembangunan negeri.

Di kesempatan ini juga, saya ingin merakamkan setinggi-tinggi penghargaan kepada semua pihak yang telah menyumbang idea, kepakaran dan komitmen dalam merangka serta menjayakan Pelan Transformasi Ekonomi Negeri Johor ini.

Semoga segala usaha yang dilaksanakan menerusi JETP dapat mempercepat pembangunan di seluruh Johor, memperkukuh potensi setiap daerah serta memastikan manfaat pertumbuhan ekonomi dapat dirasai oleh seluruh Bangsa Johor. Insya-Allah. 

Allah Peliharakan Sultan
Allah Berkati Johor
Kepada Allah Kita Berserah

#BangsaJohor #MajuJohor #JETP #JSSEZ #JTDC",https://www.instagram.com/p/DZyUxwmgf8X/,,,positive,2026-06-19 23:43:08+00:00,333,0,57,0,0.9994103610515594,390,,,positive,0.9980345368385315,malay,Malay/Bumiputera,love,0.04505712911486626,0.05013100802898407,0.30126628279685974,0.03301548957824707,0.4177141785621643,0.035084646195173264
instagram,comment,18009459179914826,Alhamdulillah terbaik MBJ 🫡,,https://www.instagram.com/p/DZyUxwmgf8X/,3923289605763366679,positive,2026-06-21 01:32:12+00:00,0,0,0,0,0.9993958950042724,0,,,positive,0.9979863166809082,malay,Malay/Bumiputera,no_clear_emotion,0.08383296430110931,0.0692758709192276,0.1564360111951828,0.05443089082837105,0.23962007462978363,0.06678348779678345
instagram,comment,18595835305029883,Alhamdulillah. #MajuJohor,,https://www.instagram.com/p/DZyUxwmgf8X/,3923289605763366679,positive,2026-06-20 16:30:14+00:00,0,0,0,0,0.912974601984024,0,,,positive,0.7099153399467468,english,Mixed/Urban,love,0.06813013553619385,0.020640892907977104,0.07068625092506409,0.026029374450445175,0.48490437865257263,0.024559466168284416
instagram,comment,18375975271166984,Alhamdulillah...#DSR21,,https://www.instagram.com/p/DZyUxwmgf8X/,3923289605763366679,positive,2026-06-20 15:20:42+00:00,0,0,0,0,0.9536801278591156,0,,,positive,0.845600426197052,english,Mixed/Urban,no_clear_emotion,0.12375270575284958,0.09576564282178879,0.10607738792896271,0.07591869682073593,0.24591229856014252,0.09189732372760773
instagram,comment,17973273885020673,"Maju Johor
#DM02",,https://www.instagram.com/p/DZyUxwmgf8X/,3923289605763366679,neutral,2026-06-20 14:57:34+00:00,0,0,0,0,0.5,0,,,neutral,0.884461522102356,english,Mixed/Urban,no_clear_emotion,0.07373160868883133,0.04750843718647957,0.08327517658472061,0.04818013682961464,0.24419762194156647,0.032675135880708694
instagram,comment,18097390061189536,"Tahniah, Perancangan hari ini adalah jaminan masa depan generasi akan datang. Semoga JETP membawa Johor ke tahap yang lebih tinggi.
#DSR20",,https://www.instagram.com/p/DZyUxwmgf8X/,3923289605763366679,positive,2026-06-20 14:36:05+00:00,0,0,0,0,0.9993914783000946,0,,,positive,0.9979715943336487,malay,Malay/Bumiputera,love,0.030674666166305542,0.020288357511162758,0.30115437507629395,0.0162726491689682,0.5594354271888733,0.017878949642181396
instagram,comment,18097302737336075,YAB Dato' Onn Hafiz yang terbaik utk bangsa Johor terus menjadi MB Johor Maju Johor,,https://www.instagram.com/p/DZyUxwmgf8X/,3923289605763366679,positive,2026-06-20 14:08:14+00:00,0,0,0,0,0.999394679069519,0,,,positive,0.9979822635650635,malay,Malay/Bumiputera,love,0.03310650587081909,0.01480267196893692,0.1441088318824768,0.018122725188732147,0.6985006332397461,0.01613345369696617
instagram,comment,18378672016163424,"Tahniah! Satu inisiatif yang sangat dinanti-nantikan. Semoga visi Maju Johor 2030 menjadi realiti demi kemakmuran ekonomi dan kesejahteraan seluruh Bangsa Johor. Terbaik!""",,https://www.instagram.com/p/DZyUxwmgf8X/,3923289605763366679,positive,2026-06-20 14:06:24+00:00,0,0,0,0,0.9994087874889372,0,,,positive,0.9980292916297913,malay,Malay/Bumiputera,happy,0.04313752055168152,0.051352158188819885,0.6946868896484375,0.015969296917319298,0.14115974307060242,0.014473836869001389
instagram,comment,18107824853318018,Semoga Johor terus maju  #DSR3,,https://www.instagram.com/p/DZyUxwmgf8X/,3923289605763366679,neutral,2026-06-20 13:52:19+00:00,0,0,0,0,0.5,0,,,neutral,0.8815460801124573,english,Mixed/Urban,happy,0.04036073759198189,0.03709005191922188,0.5415197610855103,0.020633218809962273,0.29695063829421997,0.019206827506422997
instagram,comment,18085244315638238,Terbaik YAB Dato MB,,https://www.instagram.com/p/DZyUxwmgf8X/,3923289605763366679,neutral,2026-06-20 13:46:43+00:00,0,0,0,0,0.5,0,,,neutral,0.9900780916213989,malay,Malay/Bumiputera,no_clear_emotion,0.07327736914157867,0.040470194071531296,0.061186760663986206,0.02730731852352619,0.1482296884059906,0.032276883721351624
instagram,comment,18138001435561548,Alhamdulilah MB JOHOR Paling aktif menjslankan tugas sbg MB.,,https://www.instagram.com/p/DZyUxwmgf8X/,3923289605763366679,positive,2026-06-20 13:21:56+00:00,0,0,0,0,0.9522121191024779,0,,,positive,0.8407070636749268,english,Mixed/Urban,happy,0.017848540097475052,0.07727951556444168,0.3923373818397522,0.03506794571876526,0.1628182828426361,0.15853647887706757
instagram,post,3923356675822013688,"Syukur Alhamdulillah, saya berpeluang melancarkan Pelan Transformasi Ekonomi Negeri Johor (JETP), sebuah hala tuju penting dalam merealisasikan aspirasi Maju Johor 2030.

Semoga segala usaha yang dilaksanakan menerusi JETP dapat mempercepat pembangunan di seluruh Johor, memperkukuh potensi setiap daerah serta memastikan manfaat pertumbuhan ekonomi dapat dirasai oleh seluruh Bangsa Johor. Insya-Allah. 

Allah Peliharakan Sultan
Allah Berkati Johor
Kepada Allah Kita Berserah

#BangsaJohor #MajuJohor #JETP #JSSEZ #JTDC",https://www.instagram.com/p/DZykBwdh0z4/,,,positive,2026-06-20 01:57:45+00:00,730,0,18,0,0.9993956089019775,748,,,positive,0.9979853630065918,malay,Malay/Bumiputera,love,0.04769207537174225,0.03355281427502632,0.310247004032135,0.020954955369234085,0.4104931950569153,0.022942835465073586
instagram,comment,18232317466310880,❤️❤️❤️❤️❤️❤️❤️,,https://www.instagram.com/p/DZykBwdh0z4/,3923356675822013688,positive,2026-06-20 22:34:52+00:00,0,0,0,0,0.8714138269424438,0,,,positive,0.5713794231414795,multilingual,Unknown,love,0.09977127611637115,0.08015230298042297,0.05207835137844086,0.10335030406713486,0.5635291337966919,0.04541272670030594
instagram,comment,18096562250189631,"Syabas Kerajaan BN Johor,yg prihatin kepada semua lapisan masyarakat!.
#MajuJohor
#PPn14",,https://www.instagram.com/p/DZykBwdh0z4/,3923356675822013688,neutral,2026-06-20 15:53:37+00:00,0,0,0,0,0.5,0,,,neutral,0.7714489102363586,english,Mixed/Urban,love,0.04416146129369736,0.013879567384719849,0.11250845342874527,0.02390328049659729,0.6794734597206116,0.0165275726467371
