Platform,Type,ID,Text,Parent_Post_URL,Parent_Post_ID,Sentiment,Date,likes,shares,comments_count,views,sentiment_score,total_engagement,URL,video_url,media_type,engagement_score,author,author_followers,derived_error,sentiment_label,sentiment_confidence,detected_language,demographic,author_demographic,author_demo_confidence,emotion_primary,emotion_anger,emotion_fear,emotion_happy,emotion_sadness,emotion_love,emotion_surprise
tiktok,comment,7657022396168717076,albatta uyga borganimda☺️,https://www.tiktok.com/@_melek__092/video/7657020760506076436,7657020760506076436,positive,2026-06-30 03:27:20+00:00,3,0,3,0,0.9454159557819366,9,https://www.tiktok.com/@_melek__092/video/7657020760506076436,,,,user5016539543745,0.0,,positive,0.8180531859397888,english,Mixed/Urban,Unknown,0.25,no_clear_emotion,0.025488071143627167,0.11494132876396179,0.06226877123117447,0.01411652285605669,0.049646202474832535,0.3146122694015503
tiktok,post,7564276604013235474,Replying to @aman._cr7#malaysiatiktok🇲🇾 #malaysiatiktok #malaysiatiktok🇲🇾❤️✌️,,,negative,2026-07-08 18:56:00.681248+00:00,10800,1732,611,219100,0.09383227676153183,15334,https://www.tiktok.com/@tareqfit/video/7564276604013235474,https://www.tiktok.com/@tareqfit/video/7564276604013235474,video,16316.1,,,"omni request failed: HTTP 500 model=nvidia/nemotron-3-nano-omni-30b-a3b-reasoning url=https://integrate.api.nvidia.com/v1/chat/completions body={""error"":{""message"":""Exception: Failed to load video from https://www.tiktok.com/@tareqfit/video/7564276604013235474...: Failed to load video from https://www.tiktok.com/@tareqfit/video/7564276604013235474: Could not open video stream\n"",""type"":""Internal Server Error"",""code"":500}}",negative,0.6872257441282272,multilingual,Unknown,Unknown,0.0,love,0.0475371778011322,0.022162914276123047,0.027677828446030617,0.028334878385066986,0.7761743068695068,0.021669505164027214
tiktok,post,7622237710039780616,Kenapa harga diesel di negara jiran lagi murah daripada Malaysia sedangkan malaysia adalah negara pengeluar minyak,,,negative,2026-07-08 18:55:42.809365+00:00,6045,3597,642,125400,0.0004899680614471325,11538,https://www.tiktok.com/@ahheng0230/video/7622237710039780616,https://www.tiktok.com/@ahheng0230/video/7622237710039780616,video,15290.4,,,"omni request failed: HTTP 500 model=nvidia/nemotron-3-nano-omni-30b-a3b-reasoning url=https://integrate.api.nvidia.com/v1/chat/completions body={""error"":{""message"":""Exception: Failed to load video from https://www.tiktok.com/@ahheng0230/video/7622237710039780616...: Failed to load video from https://www.tiktok.com/@ahheng0230/video/7622237710039780616: Could not open video stream\n"",""type"":""Internal Server Error"",""code"":500}}",negative,0.9983667731285095,malay,Malay/Bumiputera,Unknown,0.0,surprise,0.03100169077515602,0.06579051911830902,0.02429320476949215,0.10325611382722855,0.18988467752933502,0.38336193561553955
tiktok,post,7658901592237690130,"💚Bersangka baik Dgn ALLAH..
🕊️ALLAH sebaik2 Pendengar & Maha mengetahui..",,,positive,2026-07-08 18:56:00.999293+00:00,9910,2151,40,65700,0.9265489041805267,12758,https://www.tiktok.com/@ida.cjseven/video/7658901592237690130,https://www.tiktok.com/@ida.cjseven/video/7658901592237690130,video,14397.7,,,"omni request failed: HTTP 500 model=nvidia/nemotron-3-nano-omni-30b-a3b-reasoning url=https://integrate.api.nvidia.com/v1/chat/completions body={""error"":{""message"":""Exception: Failed to load video from https://www.tiktok.com/@ida.cjseven/video/7658901592237690130...: Failed to load video from https://www.tiktok.com/@ida.cjseven/video/7658901592237690130: Could not open video stream\n"",""type"":""Internal Server Error"",""code"":500}}",positive,0.7551630139350891,multilingual,Unknown,Unknown,0.0,love,0.03290748968720436,0.023255877196788788,0.0900568962097168,0.02169683575630188,0.7791441679000854,0.019891109317541122
tiktok,comment,7659006823223640848,tkde butang repost lah kak,https://www.tiktok.com/@ida.cjseven/video/7658901592237690130,7658901592237690130,neutral,2026-07-05 11:38:17+00:00,5,0,4,0,0.5,13,https://www.tiktok.com/@ida.cjseven/video/7658901592237690130,,,,biawak.kudung,0.0,,neutral,0.8382326364517212,english,Mixed/Urban,Unknown,0.25,fear,0.1091977059841156,0.4136165976524353,0.022753339260816574,0.05463175103068352,0.12741342186927795,0.18559817969799042
tiktok,comment,7659115384424170247,"Aah xda awak..sbb ni akaun baru..akaun lama xley buka,tiktok kalau akaun baru mmg xda button repost😕😕",https://www.tiktok.com/@ida.cjseven/video/7658901592237690130,7658901592237690130,negative,2026-07-05 18:39:41+00:00,2,0,0,0,0.1058339685201645,2,https://www.tiktok.com/@ida.cjseven/video/7658901592237690130,,,,ida.cjseven,0.0,,negative,0.647220104932785,multilingual,Unknown,Unknown,0.25,anger,0.2718462347984314,0.24069227278232574,0.022935299202799797,0.04489154741168022,0.1277194768190384,0.16638454794883728
tiktok,post,7657073099208150292,“Apa Kena PRN Johor dengan DS Najib Razak? “ #mohamadhasan #barisannasional #prnjohor #ngakorming #letakjawatan,,,positive,2026-07-08 18:55:25.629510+00:00,9497,1305,672,194500,0.8299941048026085,13419,https://www.tiktok.com/@demirakyatchannel/video/7657073099208150292,https://www.tiktok.com/@demirakyatchannel/video/7657073099208150292,video,14317.5,,,"omni request failed: HTTP 500 model=nvidia/nemotron-3-nano-omni-30b-a3b-reasoning url=https://integrate.api.nvidia.com/v1/chat/completions body={""error"":{""message"":""Exception: Failed to load video from https://www.tiktok.com/@demirakyatchannel/video/7657073099208150292...: Failed to load video from https://www.tiktok.com/@demirakyatchannel/video/7657073099208150292: Could not open video stream\n"",""type"":""Internal Server Error"",""code"":500}}",positive,0.43331368267536163,multilingual,Unknown,Unknown,0.0,love,0.05772208422422409,0.013919229619204998,0.048589371144771576,0.030842993408441544,0.545775294303894,0.02405054122209549
tiktok,comment,7657101709308085000,Ak harap bn menang besar.. Ak nk tengok dia letak jawatan ke tak,https://www.tiktok.com/@demirakyatchannel/video/7657073099208150292,7657073099208150292,negative,2026-06-30 08:25:34+00:00,520,0,19,0,0.03283373862504957,558,https://www.tiktok.com/@demirakyatchannel/video/7657073099208150292,,,,shaipullah,0.0,,negative,0.890554204583168,multilingual,Unknown,Unknown,0.25,love,0.034902870655059814,0.11232471466064453,0.20299075543880463,0.03348160535097122,0.2487953156232834,0.1551794707775116
tiktok,comment,7657100303707341575,aku org pas..tp aku sokong tok mat,https://www.tiktok.com/@demirakyatchannel/video/7657073099208150292,7657073099208150292,neutral,2026-06-30 08:20:03+00:00,190,0,4,0,0.5,198,https://www.tiktok.com/@demirakyatchannel/video/7657073099208150292,,,,ibrahimsaad646,0.0,,neutral,0.8398284316062927,english,Mixed/Urban,Unknown,0.25,love,0.04511801898479462,0.01288542989641428,0.062434419989585876,0.015324199572205544,0.797274649143219,0.01530742272734642
tiktok,post,7649365029799644436,"""Krisis takhta Negeri Sembilan."" Korang dengar tapi tak faham? Ni breakdown mudah. 👇

📌 Apa yang berlaku?
Pada 19 April 2026, Undang Yang Empat — pembesar adat tertinggi N9 — buat pengisytiharan menurunkan DYMM Tuanku Muhriz sebagai Yang di-Pertuan Besar, dan masyhurkan Tunku Nadzaruddin sebagai pengganti.

📌 Kenapa kontroversi?
Kerajaan Negeri tidak iktiraf pengisytiharan itu. Sebabnya, salah seorang Undang yang mengetuai upacara — Datuk Mubarak Dohak — telah dilucutkan jawatannya sebelum itu.

📌 Apa kata Undang-Undang Tubuh?
✅ Perkara 10(1): Undang Yang Empat berkuasa lucutkan YDP Besar
✅ Perkara 29: Keputusan sah jika 3 Undang setuju
❓ Tapi adakah Undang yang sudah dilucutkan masih ada kuasa?

Itu yang dipertikai sekarang. 5 Mei 2026 — kes dibawa ke mahkamah.

Negeri Sembilan ada Adat Perpatih — sistem unik di dunia. Kita kena hormat & faham, bukan judge dari luar. 🙏

#NegeriSembilan #AdatPerpatih #BeritaTerkini #TikTokMalaysia #ViralMalaysia",,,negative,2026-07-08 18:55:41.528719+00:00,10000,1120,147,188400,0.000506114959716808,13151,https://www.tiktok.com/@asyraafontok/video/7649365029799644436,https://www.tiktok.com/@asyraafontok/video/7649365029799644436,video,12869.4,,,"omni request failed: HTTP 500 model=nvidia/nemotron-3-nano-omni-30b-a3b-reasoning url=https://integrate.api.nvidia.com/v1/chat/completions body={""error"":{""message"":""Exception: Failed to load video from https://www.tiktok.com/@asyraafontok/video/7649365029799644436...: Failed to load video from https://www.tiktok.com/@asyraafontok/video/7649365029799644436: Could not open video stream\n"",""type"":""Internal Server Error"",""code"":500}}",negative,0.9983129501342773,malay,Malay/Bumiputera,Unknown,0.0,no_clear_emotion,0.04394664987921715,0.048608601093292236,0.03076089732348919,0.04321818798780441,0.11959630995988846,0.26228535175323486
tiktok,comment,7649593144946524948,alang2 aku jela jadi raja,https://www.tiktok.com/@asyraafontok/video/7649365029799644436,7649365029799644436,neutral,2026-06-10 02:48:48+00:00,504,0,9,0,0.5,522,https://www.tiktok.com/@asyraafontok/video/7649365029799644436,,,,imfahrz,0.0,,neutral,0.7994064092636108,english,Mixed/Urban,Unknown,0.25,love,0.019708119332790375,0.016531025990843773,0.07394004613161087,0.013942630961537361,0.6369972825050354,0.03926519304513931
tiktok,comment,7649542405285593864,masalahnya mmg undang yg empat berkuasa untuk melantik kan?,https://www.tiktok.com/@asyraafontok/video/7649365029799644436,7649365029799644436,negative,2026-06-09 23:31:50+00:00,46,0,6,0,0.0004840850830077903,58,https://www.tiktok.com/@asyraafontok/video/7649365029799644436,,,,gepukontop1,0.0,,negative,0.9983863830566406,malay,Malay/Bumiputera,Unknown,0.25,love,0.12450379133224487,0.04223734512925148,0.03395586833357811,0.025996597483754158,0.658022940158844,0.017267102375626564
tiktok,post,7659371757769493781,#creatorsearchinsights #toptiktokvideos,,,neutral,2026-07-08 18:55:37.587955+00:00,6626,2579,99,334500,0.5,12649,https://www.tiktok.com/@gggggghgggnnnnnnnnnnn/video/7659371757769493781,https://www.tiktok.com/@gggggghgggnnnnnnnnnnn/video/7659371757769493781,video,12415.5,,,,neutral,0.8473966121673584,english,Mixed/Urban,Unknown,0.0,no_clear_emotion,0.08747351169586182,0.05987110361456871,0.1576370745897293,0.04860250651836395,0.26158690452575684,0.05638162046670914
tiktok,comment,7659615553270874900,JPJ tidak ada hak cek dokumen orang salah kerja jpj cume cek kendaraan sahaja...,https://www.tiktok.com/@gggggghgggnnnnnnnnnnn/video/7659371757769493781,7659371757769493781,negative,2026-07-07 03:00:36+00:00,53,0,8,0,0.043821680545806874,69,https://www.tiktok.com/@gggggghgggnnnnnnnnnnn/video/7659371757769493781,,,,kapten.bulattt999,0.0,,negative,0.853927731513977,multilingual,Unknown,Unknown,0.25,anger,0.3403075337409973,0.052212826907634735,0.03048621118068695,0.22494764626026154,0.2790372967720032,0.02369135245680809
tiktok,comment,7659526178025620242,not enough money ready,https://www.tiktok.com/@gggggghgggnnnnnnnnnnn/video/7659371757769493781,7659371757769493781,neutral,2026-07-06 21:13:45+00:00,10,0,2,0,0.5,14,https://www.tiktok.com/@gggggghgggnnnnnnnnnnn/video/7659371757769493781,,,,priya.jann,0.0,,neutral,0.7159273028373718,english,Indian,Indian,0.85,fear,0.04709506034851074,0.48766008019447327,0.31358423829078674,0.04568156599998474,0.05160019174218178,0.029751669615507126
tiktok,post,7616203744480333077,"Harga Minyak Naik 60 sen dan 80 sen. 

Anwar Ibrahim tegur PMX.",,,negative,2026-07-08 18:55:44.992397+00:00,5136,2140,895,183300,0.07537822723388671,10004,https://www.tiktok.com/@uwaisilqrani/video/7616203744480333077,https://www.tiktok.com/@uwaisilqrani/video/7616203744480333077,video,12284.3,,,,negative,0.7487392425537109,malay,Malay/Bumiputera,Unknown,0.0,no_clear_emotion,0.011710764840245247,0.005064120516180992,0.026311153545975685,0.007514295168220997,0.04453691467642784,0.02877729758620262
tiktok,post,7628941006859259154,"Sindorov tarix yozdi: endi jahon tojiga kurashadi

🏆 20 yoshli Javohir Sindorov FIDE Nomzodlar turniri–2026 g‘olibiga aylandi. U Anish Giri bilan durang o‘ynab, 9,5 ochko bilan muddatidan oldin chempionlikni qo‘lga kiritdi.

♟ Endi u jahon chempionligi uchun amaldagi chempion Gukesh Dommaraju**ga qarshi bahs olib boradi. Ushbu super duel noyabr–dekabr oylarida bo‘lib o‘tishi kutilmoqda.

💰 Sindorov allaqachon katta mukofotni “naqd” qildi: turnirning o‘zidan kamida **165 ming yevro (70 ming + 95 ming bonus). Eng katta pul esa oldinda — jahon toji uchun bahsda u natijadan qat’i nazar taxminan 1 mln $+ ishlab topadi.

🚀 Umumiy hisobda Sindorovning daromadi 1,3 mln dollardan oshishi mumkin. Bu O‘zbekiston shaxmati tarixidagi eng katta yutuqlardan biri.",,,neutral,2026-07-08 18:56:02.593637+00:00,10500,396,148,275700,0.5,13801,https://www.tiktok.com/@qisqasitv/video/7628941006859259154,https://www.tiktok.com/@qisqasitv/video/7628941006859259154,video,12011.7,,,,neutral,0.8451248407363892,english,Mixed/Urban,Unknown,0.0,no_clear_emotion,0.015334183350205421,0.023406310006976128,0.050115033984184265,0.011357426643371582,0.05951666459441185,0.033082783222198486
tiktok,post,7657513370505071892,"THỨC KHUYA, LÀM CA ĐÊM",,,positive,2026-07-08 18:55:48.866894+00:00,3166,3510,240,181700,0.9075564861297607,8733,https://www.tiktok.com/@kiralabojapan0/video/7657513370505071892,https://www.tiktok.com/@kiralabojapan0/video/7657513370505071892,video,11087.7,,,,positive,0.6918549537658691,multilingual,Unknown,Unknown,0.0,love,0.10481160134077072,0.03772405534982681,0.07130472362041473,0.03482576832175255,0.5599146485328674,0.025394003838300705
tiktok,comment,7657747679666520840,2 tuần ngày 2 tuần đêm gần 3 năm mỗi lần chuyển ca là nỗi ám ảnh 😳😳,https://www.tiktok.com/@kiralabojapan0/video/7657513370505071892,7657513370505071892,neutral,2026-07-02 02:12:23+00:00,47,0,28,0,0.5,103,https://www.tiktok.com/@kiralabojapan0/video/7657513370505071892,,,,ng.trang1997,0.0,,neutral,0.8301955461502075,english,Chinese,Chinese,0.82,no_clear_emotion,0.14938025176525116,0.054338980466127396,0.07758588343858719,0.05198007822036743,0.2617120146751404,0.03925617039203644
tiktok,comment,7657811106753659668,Ca đêm gần 8 năm rồi 🥺🥺🥺,https://www.tiktok.com/@kiralabojapan0/video/7657513370505071892,7657513370505071892,neutral,2026-07-02 06:18:25+00:00,7,0,21,0,0.5,49,https://www.tiktok.com/@kiralabojapan0/video/7657513370505071892,,,,xuantu1209,0.0,,neutral,0.5407158732414246,english,Mixed/Urban,Unknown,0.25,no_clear_emotion,0.0820244625210762,0.06634899228811264,0.11848665773868561,0.03777766600251198,0.08703508228063583,0.06282328069210052
tiktok,post,7378726813779954949,#voiceeffects duet dadakan bareng bestiee @gatchaaa___ 🫵🏻👋🫡 #fyp #bermuara #rizkyfebian #mahaliniraharja,,,positive,2026-07-08 18:55:47.294871+00:00,7761,190,139,614200,0.8904329419136047,14232,https://www.tiktok.com/@fajarnurdiansyah/video/7378726813779954949,https://www.tiktok.com/@fajarnurdiansyah/video/7378726813779954949,video,9172.2,,,,positive,0.6347764730453491,malay,Malay/Bumiputera,Unknown,0.0,love,0.09906145185232162,0.0268374215811491,0.06365082412958145,0.034764766693115234,0.6358055472373962,0.0224967859685421
tiktok,post,7585920443266223381,"Ternayata Menteri Ini Yang Jebloskan NU Ke Tambang. Sementara Luhut Tidak Setuju Ormas Dapat Konsesi Tambang.

#YenniWahid #luhutbinsarpandjaitan #bahlillahadalia #pbnu #nahdatululamaindonesia",,,negative,2026-07-08 18:55:31.330646+00:00,5100,676,395,583600,0.0005216181278228649,12007,https://www.tiktok.com/@updateinfonusantara/video/7585920443266223381,https://www.tiktok.com/@updateinfonusantara/video/7585920443266223381,video,8220.6,,,,negative,0.9982612729072571,malay,Malay/Bumiputera,Unknown,0.0,anger,0.5264909267425537,0.1929415762424469,0.09129232168197632,0.03710959479212761,0.0799703449010849,0.023870566859841347
tiktok,post,7621250687715822870,"KUIZI 57
##kuiz #57 #islam #dituri",,,neutral,2026-07-08 18:55:53.042076+00:00,4160,1452,79,91000,0.5,6601,https://www.tiktok.com/@bekimalimi/video/7621250687715822870,https://www.tiktok.com/@bekimalimi/video/7621250687715822870,video,7392.0,,,,neutral,0.912691593170166,english,Mixed/Urban,Unknown,0.0,love,0.054128263145685196,0.03119622729718685,0.07968862354755402,0.02820259891450405,0.5183062553405762,0.025871196761727333
tiktok,comment,7653855933064725280,Ta baft zoti Hallall zoti na Baft prej te Mir e Amin,https://www.tiktok.com/@bekimalimi/video/7621250687715822870,7621250687715822870,neutral,2026-06-21 14:30:25+00:00,1,0,0,0,0.5,1,https://www.tiktok.com/@bekimalimi/video/7621250687715822870,,,,hmz5269,0.0,,neutral,0.9110645055770874,english,Mixed/Urban,Unknown,0.25,love,0.05305913835763931,0.029534827917814255,0.0664159432053566,0.04087706282734871,0.7366381287574768,0.02274996042251587
tiktok,post,7657432119521660168,"N40 Tiram, undilah calon nombor 4, @USTAZ KHIR   

“Jom Jaga Tiram”
“Demi Tiram Yang Sejahtera”

#UstazKhir
#KekalPrihatin
#TiramSejahtera
#BerkatPrihatinSejahtera",,,neutral,2026-07-08 18:55:22.002439+00:00,4611,437,465,34200,0.5,5855,https://www.tiktok.com/@muslimat_tebrau/video/7657432119521660168,https://www.tiktok.com/@muslimat_tebrau/video/7657432119521660168,video,6914.2,,,,neutral,0.9087560176849365,english,Mixed/Urban,Unknown,0.0,no_clear_emotion,0.07424989342689514,0.03313584253191948,0.13152314722537994,0.0387687124311924,0.33525997400283813,0.03658356890082359
tiktok,comment,7660184829291954962,muga Bangsa Johor memilih ust Khir. calon Pas PN di N40 Tiram,https://www.tiktok.com/@muslimat_tebrau/video/7657432119521660168,7657432119521660168,neutral,2026-07-08 15:49:31+00:00,0,0,0,0,0.5,0,https://www.tiktok.com/@muslimat_tebrau/video/7657432119521660168,,,,its_kai81,0.0,,neutral,0.9088444709777832,english,Mixed/Urban,Unknown,0.25,love,0.03942367807030678,0.01416873186826706,0.06982985883951187,0.023648004978895187,0.45125842094421387,0.0213578250259161
tiktok,comment,7660149669411095316,Sebagai pengundi atas pagar pilihan terbaik untuk PRN dijohor kali ini tumpuan saya tetap terarah kepada calon PERIKATAN NASIONAL.,https://www.tiktok.com/@muslimat_tebrau/video/7657432119521660168,7657432119521660168,positive,2026-07-08 13:37:32+00:00,0,0,0,0,0.9993999540805816,0,https://www.tiktok.com/@muslimat_tebrau/video/7657432119521660168,,,,jking9811,0.0,,positive,0.9979998469352722,malay,Malay/Bumiputera,Unknown,0.25,no_clear_emotion,0.018521012738347054,0.009373895823955536,0.06425319612026215,0.01220785640180111,0.41142770648002625,0.028696715831756592
tiktok,post,7615161010646830356,#creatorsearchinsights #fore #tranding #viralvideo #foryoupage - ভাই রাল করে দাও ইরানের শিয়াদের নিয়ে আলোচনা শুনুন সায়েক আহমমদুলা 🤲।,,,neutral,2026-07-08 18:55:55.658635+00:00,3861,981,50,188200,0.5,6774,https://www.tiktok.com/@theummahofthelastprophe/video/7615161010646830356,https://www.tiktok.com/@theummahofthelastprophe/video/7615161010646830356,video,6161.2,,,,neutral,0.8977149128913879,english,Mixed/Urban,Unknown,0.0,no_clear_emotion,0.05508172884583473,0.017732156440615654,0.0648297443985939,0.030730240046977997,0.31921738386154175,0.027414662763476372
tiktok,post,7615645351910968592,"Zaman ve mekan, Big Bang ile var edilen ""mahluk"" boyutlardır. Bilimsel olarak zamanın bir başlangıcı varsa, Yaratan bu sistemin içinde hapsolamaz. Allah zamandan ve mekandan münezzehtir; çünkü O, nedenselliğe bağlı bir parça değil, sistemin mutlak kurucusudur. 🌌✨ #planckuzunluğu #ömeratillaergi #gevhernisar",,,neutral,2026-07-08 18:55:46.983046+00:00,4090,721,118,108300,0.5,6012,https://www.tiktok.com/@gevhernisar/video/7615645351910968592,https://www.tiktok.com/@gevhernisar/video/7615645351910968592,video,5994.3,,,,neutral,0.7693892121315002,english,Mixed/Urban,Unknown,0.0,love,0.09048745781183243,0.060087528079748154,0.17871898412704468,0.024465657770633698,0.3460688292980194,0.04246768727898598
tiktok,post,7649048272199257357,20-year-old putra tri ramadani won the men’s lead world cup at prague. it was only his 2nd ever world cup final. his brother was the first indonesian to ever make a lead final (jakarta 2022). adam ondra and sorato anraku both made the final and neither medaled. anraku is 0-for-2 in lead world cups this year despite winning every boulder #climbing #lead #worldcup #adamondra #worldclimbing,,,positive,2026-07-08 18:55:36.909040+00:00,5001,108,29,104600,0.890571129322052,6184,https://www.tiktok.com/@sendhangboarding/video/7649048272199257357,https://www.tiktok.com/@sendhangboarding/video/7649048272199257357,video,5408.6,,,,positive,0.6352370977401733,english,Mixed/Urban,Unknown,0.0,no_clear_emotion,0.020879052579402924,0.035934098064899445,0.09021782875061035,0.01817518286406994,0.0762145072221756,0.038829218596220016
tiktok,comment,7649457520230892310,Believe me or not....Adam doesn't care if end's first or last 😉But for the other climbers well done 🥳Those lead routes wasn't easy at all,https://www.tiktok.com/@sendhangboarding/video/7649048272199257357,7649048272199257357,positive,2026-06-09 18:02:14+00:00,14,0,0,0,0.9427830636501312,14,https://www.tiktok.com/@sendhangboarding/video/7649048272199257357,,,,zdenek2026,0.0,,positive,0.8092768788337708,english,Mixed/Urban,Unknown,0.25,fear,0.02361224964261055,0.8319799304008484,0.05822604149580002,0.025463681668043137,0.01607515849173069,0.028951371088624
tiktok,comment,7649943581885235975,Bravo Indonesia..!!! Keep up the good work,https://www.tiktok.com/@sendhangboarding/video/7649048272199257357,7649048272199257357,positive,2026-06-11 01:28:28+00:00,82,0,0,0,0.9952981770038605,82,https://www.tiktok.com/@sendhangboarding/video/7649048272199257357,,,,mardiano74,0.0,,positive,0.9843272566795349,english,Mixed/Urban,Unknown,0.25,happy,0.029943935573101044,0.033168599009513855,0.6178696155548096,0.015272779390215874,0.1826651394367218,0.025177471339702606
tiktok,post,7623421458039033108,beltoli soleman lengta dohai #viral #trending #viralsong #viralmusic #funnyvideo,,,positive,2026-07-08 18:55:42.189462+00:00,1957,1297,61,239300,0.8488022863864898,5708,https://www.tiktok.com/@md_towshis_khan/video/7623421458039033108,https://www.tiktok.com/@md_towshis_khan/video/7623421458039033108,video,4973.3,,,,positive,0.49600762128829956,english,Mixed/Urban,Unknown,0.0,love,0.06778592616319656,0.014791497029364109,0.0566379651427269,0.02596133202314377,0.6820521950721741,0.01812254823744297
tiktok,post,7591830505461648648,"✨ Asian Mashita – Curated Asian Dining Experience di JB ✨

Ini pengalaman Asian comfort food yang curated dari pelbagai negara Asia dalam satu ruang premium & selesa 🍽️

🇹🇭 🇲🇾 🇮🇩 🇯🇵 🇮🇳
Menu Asian ikonik, sesuai untuk semua.

🕰️ Operation Hour:
11:30AM – 10:30PM (Daily)

📍 Location:
GF-02, Wisma OKA
Jalan Setia Tropika 1/21

#AsianMashita #AsianFoodJB #SetiaTropika #JohorFoodie #JBFoodHunt",,,neutral,2026-07-08 18:55:40.570575+00:00,1123,1798,36,91300,0.5,3870,https://www.tiktok.com/@atiqakhir/video/7591830505461648648,https://www.tiktok.com/@atiqakhir/video/7591830505461648648,video,4918.3,,,,neutral,0.7623093724250793,english,Mixed/Urban,Unknown,0.0,love,0.08226212859153748,0.029051264747977257,0.12254241853952408,0.03513431176543236,0.5256898999214172,0.03199571371078491
tiktok,post,7631132646654872848,"Laluan terhalang kepada semua jenis kenderaan berikutan paras air yang tinggi.

#banjir",,,positive,2026-07-08 18:55:25.981662+00:00,1705,1218,61,154100,0.910066157579422,4525,https://www.tiktok.com/@vocket/video/7631132646654872848,https://www.tiktok.com/@vocket/video/7631132646654872848,video,4478.1,,,,positive,0.70022052526474,malay,Malay/Bumiputera,Unknown,0.0,anger,0.7552226781845093,0.025991443544626236,0.038603175431489944,0.021275147795677185,0.06317512691020966,0.01221222523599863
tiktok,post,7597400505131765012,"Kenanglah kebaikan orang
#foryou #fyp #quotes #motivation #alhamdulillah",,,positive,2026-07-08 18:55:48.240253+00:00,1647,1276,8,102100,0.9350549399852752,3952,https://www.tiktok.com/@eriksusanto1605/video/7597400505131765012,https://www.tiktok.com/@eriksusanto1605/video/7597400505131765012,video,4325.1,,,,positive,0.7835164666175842,english,Mixed/Urban,Unknown,0.0,love,0.0320613794028759,0.012303312309086323,0.06875371932983398,0.01943397894501686,0.794563889503479,0.012915217317640781
tiktok,post,7548447498356952376,"Menurut info KH.Muhammad Muthohar Adalah sosok muliya yang memberi nama ""Rahmatulloh fikri""

KH.Muhammad Muthohar adalah sosok ulama Zuhud,sepuh,kharismatik
Suami dari Nyai fadhilah cucu dari Mbah kh.abdul wahab Gubugsari Pegandon - Kendal,bernama kecil ""jamhari"" seorang santri Lirboyo zaman mbah kh.abdul karim yang erat kaitannya dengan ""SEJARAH BERDIRINYA MADRASAH HIDAYATUL MUBTADI'IN (MHM) LIRBOYO""

KH.Abdul Wahab Gubugsari.
Kyai Haji Abdul Wahab Jamhari merupakan keturunan dari KH Abdullah bin KH.Abdus Salam bin Ahmad bin Kongsi dan garis keturunannya sampai pada Sunan Abinawa, yang dimakamkan di Desa Pekuncen Kec. Pegandon.
Menurut mbah Haysim (KH.Hasyim Asy'ari) didalam kitab beliau ""Adabul'alim Wal-Muta'alim"", Pangeran benowo mempunyai nama arab yaitu Abdul Halim Bin Abdurrohman Bin Abdulloh Bin Abdul Aziz Bin Abdul Fatah, Kalau menurut sejarah, beliau adalah putra dari pada Jaka Tingkir raja pajang. Wallohu a'lam.

KH.Muthohar Termasuk Ulama Sepuh Yang Berguru kepada ulama - ulama senior di tanah jawa di antaranya ;
KH.Muslih mranggen,KH.Yasin Bareng Jekulo Kudus,Kiai Ma'shum Lasem,Kiai Bisri Leteh rembang,KH.Musyafa',KH.Ridhwan,Dll.
رَبِّ فَانْفَعْنَا بِبَرْكَتِهِم # وَاهْدِنَا الْحُسْنَى بِحُرْمَتِهِمْ
امين...امين....امين.....
#sejarahkiairahmatullohfikri #khmuthohar #asalusulkiairahmatullohfikri #khabdulwahabgubugsari #kiairahmatullohfikri",,,negative,2026-07-08 18:55:56.649703+00:00,3619,183,83,34200,0.003386557102203369,4227,https://www.tiktok.com/@kiairahmatullohfikri/video/7548447498356952376,https://www.tiktok.com/@kiairahmatullohfikri/video/7548447498356952376,video,4268.2,,,,negative,0.9887114763259888,malay,Malay/Bumiputera,Unknown,0.0,love,0.10340629518032074,0.03223567083477974,0.10160069167613983,0.0411914587020874,0.4712575674057007,0.031420718878507614
tiktok,post,7658925372720893205,“Gaýdyp bararyn” aýdymyñ doly mp3 görnüşi -ulgamda.com - da bardyr. Alyp dinlap bilersiñiz. #ozgeyurdageldim #dasaryyurt #turkey #russia #dubai,,,neutral,2026-07-08 18:56:04.180836+00:00,2124,391,371,51100,0.5,3397,https://www.tiktok.com/@maksathudayberdiyew96/video/7658925372720893205,https://www.tiktok.com/@maksathudayberdiyew96/video/7658925372720893205,video,4070.1,,,,neutral,0.8663628101348877,english,Mixed/Urban,Unknown,0.0,love,0.09607043862342834,0.03771968185901642,0.06510570645332336,0.031389202922582626,0.5670064091682434,0.02298893593251705
tiktok,comment,7659030414212530964,sagbol bagsym dasry ýurdakylaram ýatlýannyz ucun isinde ustunlik,https://www.tiktok.com/@maksathudayberdiyew96/video/7658925372720893205,7658925372720893205,neutral,2026-07-05 13:09:59+00:00,6,0,2,0,0.5,10,https://www.tiktok.com/@maksathudayberdiyew96/video/7658925372720893205,,,,dowran.perren,0.0,,neutral,0.7555853128433228,english,Mixed/Urban,Unknown,0.25,love,0.13848115503787994,0.03038259781897068,0.07166013866662979,0.022247420623898506,0.6289853453636169,0.012378387153148651
