Platform,Type,ID,Text,Parent_Post_URL,Parent_Post_ID,Sentiment,Date,likes,shares,comments_count,views,sentiment_score,total_engagement,URL,engagement_score,author,author_followers,sentiment_label,sentiment_confidence,detected_language,demographic,author_demographic,author_demo_confidence,emotion_primary,emotion_anger,emotion_fear,emotion_happy,emotion_sadness,emotion_love,emotion_surprise
tiktok,post,7491860084981501192,"Loh was seen at a Jalan Besar GRC community event along with Members of Parliament Denise Phua, Wan Rizal Wan Zakariah, Heng Chee How and Josephine Teo, who is also Minister for Digital Development & Information.

#singapore #sgnews #sgfyp #sg #sgviral #viralsg #sgtiktok #tiktoksg #fypsg #ge2025 #generalelection2025",,,neutral,2026-07-07 12:01:24.035399+00:00,38,11,107,4302,0.5,199,https://www.tiktok.com/@sinkapore65/video/7491860084981501192,385.302,,,neutral,0.8937790393829346,english,Mixed/Urban,Unknown,0.0,no_clear_emotion,0.04794825613498688,0.018754418939352036,0.0893477126955986,0.019066885113716125,0.12852999567985535,0.02684532292187214
tiktok,post,7628790741468335391,中國和西班牙都是講原則講道義的國家#習近平 #桑切斯,,,negative,2026-07-07 12:01:24.924671+00:00,209,18,19,3094,0.18485467582941056,276,https://www.tiktok.com/@jiejieshou/video/7628790741468335391,305.094,,,negative,0.38381774723529816,multilingual,Unknown,Unknown,0.0,love,0.026841923594474792,0.008510327897965908,0.045658111572265625,0.020744580775499344,0.7805972099304199,0.01899644359946251
tiktok,post,7608760498418453790,翟山鹰是不是骗子：翟山鹰以及币圈是如何割韭菜的#老王来了 #,,,negative,2026-07-07 12:01:20.732878+00:00,207,8,15,25900,0.09273622781038285,489,https://www.tiktok.com/@user4404879951596/video/7608760498418453790,293.9,,,negative,0.6908792406320572,multilingual,Unknown,Unknown,0.0,no_clear_emotion,0.042974285781383514,0.03299407660961151,0.06621883064508438,0.025489620864391327,0.19523927569389343,0.07015091925859451
tiktok,post,7229796149710834986,58-62年没有自然灾害的情况下，三年饿死2000多万人民。崔永元说饿死3700万，谁说的更可信？,,,negative,2026-07-07 12:01:42.627072+00:00,176,13,22,23200,0.08437050282955169,443,https://www.tiktok.com/@ygj1999/video/7229796149710834986,291.2,,,negative,0.718764990568161,multilingual,Unknown,Unknown,0.0,no_clear_emotion,0.15389488637447357,0.1849367320537567,0.13840241730213165,0.024486390873789787,0.07871422916650772,0.05569089204072952
tiktok,post,7655456750971161877,"喬任梁講上海話（Kimi在204檔案中的回應，似乎
不是在講中文）

#喬任梁#qiaorenliang#乔任梁#乔任梁kimi",,,neutral,2026-07-07 12:01:36.007317+00:00,215,11,11,6292,0.5,299,https://www.tiktok.com/@yumenglong1988615/video/7655456750971161877,276.292,,,neutral,0.8216449618339539,english,Mixed/Urban,Unknown,0.0,surprise,0.011346849612891674,0.046947181224823,0.013620122335851192,0.033969487994909286,0.030750881880521774,0.7589543461799622
tiktok,post,7604509756337835265,"【超政點！】習近平清洗張又俠玩過頭...共軍恐現「內戰」！中共戰略改玩「窒息戰」對台灣影響？ 抓張又俠的人也要被滅口？爆共軍人人自危「準備拔槍」
#習近平 #清洗 #張又俠 #內戰 #解放軍 #中共 #窒息戰
📺 #三立新聞 #三立LIVE新聞",,,neutral,2026-07-07 12:01:17.616985+00:00,193,20,3,23900,0.5,455,https://www.tiktok.com/@l730agency/video/7604509756337835265,265.9,,,neutral,0.8777077198028564,english,Mixed/Urban,Unknown,0.0,no_clear_emotion,0.2445652037858963,0.03979022055864334,0.12298982590436935,0.06737028807401657,0.1879894882440567,0.03166449815034866
tiktok,post,7568944847566998804,"#反共  #滅共 #自由祖國 #51州 
 #中華民國",,,negative,2026-07-07 12:01:38.048331+00:00,123,23,6,33500,0.07344602644443513,487,https://www.tiktok.com/@usererebietik8/video/7568944847566998804,220.5,,,negative,0.7551799118518829,multilingual,Unknown,Unknown,0.0,love,0.038330838084220886,0.020942091941833496,0.2468777894973755,0.025009868666529655,0.46373751759529114,0.025572968646883965
tiktok,post,7658945891788786965,"selamat beristirahat Naka☺👋
btw ketua ngk iku pulang mungkin belakangan pulangnya

#linglingkwong #ormkornnaphat #fyppppppppppppppppppppppp",,,negative,2026-07-07 12:01:47.630149+00:00,182,1,1,1878,0.09521591216325759,202,https://www.tiktok.com/@lingorm1127__/video/7658945891788786965,188.878,,,negative,0.6826136261224747,multilingual,Unknown,Unknown,0.0,no_clear_emotion,0.03324428200721741,0.018738243728876114,0.1183338388800621,0.016748914495110512,0.35361364483833313,0.03134479746222496
tiktok,post,7570042076243496199,在中国共产党的统治下香港还能撑多久？#中国共产党 #独裁者 #习近平 #香港 #李嘉诚,,,negative,2026-07-07 12:01:51.502941+00:00,127,2,7,15200,0.13217472732067106,288,https://www.tiktok.com/@jdswxccp/video/7570042076243496199,167.2,,,negative,0.5594175755977631,multilingual,Unknown,Unknown,0.0,love,0.041018545627593994,0.032378166913986206,0.070208340883255,0.04995238035917282,0.6335760951042175,0.0301749836653471
tiktok,post,7654107436542201108,南大汤教授硬核三连问！150元印度博主为何轻松入境#热点新闻事件,,,negative,2026-07-07 12:01:50.681942+00:00,115,9,5,3364,0.06673088371753694,162,https://www.tiktok.com/@get9t4/video/7654107436542201108,151.364,,,negative,0.7775637209415436,multilingual,Unknown,Unknown,0.0,surprise,0.016794798895716667,0.07404609024524689,0.12935203313827515,0.022817574441432953,0.09795621037483215,0.49583470821380615
tiktok,post,7608864302476381462,谣传张又侠已被习近平整死狱中，我们将持续关注此事发展趋势……,,,positive,2026-07-07 12:01:26.216311+00:00,68,8,4,32300,0.8566454946994781,403,https://www.tiktok.com/@user457545247503/video/7608864302476381462,128.3,,,positive,0.5221516489982605,multilingual,Unknown,Unknown,0.0,no_clear_emotion,0.033664409071207047,0.04472162202000618,0.17776282131671906,0.010864146053791046,0.0792517438530922,0.05658403038978577
tiktok,post,7594385930065071374,玄学奇闻：毛泽东去了地狱？｜ 在地府依旧大权在握？｜ 他为何去不了天堂 ｜ 亲身经历毛泽东显灵 ｜ 战死沙场的亡灵要超度吗 #大老王 #老王来了 #毛泽东 #玄学 #道教,,,negative,2026-07-07 12:01:25.311198+00:00,78,4,5,8134,0.1731759577989578,168,https://www.tiktok.com/@dalaooojs2y/video/7594385930065071374,109.134,,,negative,0.42274680733680725,multilingual,Unknown,Unknown,0.0,surprise,0.01818772777915001,0.10451304912567139,0.017115967348217964,0.0764923170208931,0.028535712510347366,0.67807537317276
tiktok,post,7659401723718520072,"sepertinya bola yang dia dukung kalah 🥹😄🥹
#HuaiWen #chineseactor #shortdrama #handsomeboy #fyp",,,positive,2026-07-07 12:01:51.857062+00:00,65,0,14,1015,0.8792466819286346,89,https://www.tiktok.com/@hyunnif/video/7659401723718520072,108.015,,,positive,0.5974889397621155,english,Mixed/Urban,Unknown,0.0,sadness,0.032950930297374725,0.08809252828359604,0.009296265430748463,0.7174624800682068,0.024423303082585335,0.1018499955534935
tiktok,post,7606548901172219144,"🏮CHINESE NEW YEAR: ""Perpaduan Dalam Kepelbagaian""🏮

Bagaimana sambutan Tahun Baru Cina bukan sekadar perayaan, tetapi menjadi simbol keharmonian dalam masyarakat majmuk Malaysia?

Tidak kiralah sama ada anda meraikan atau sekadar ingin memahami, episod ini membuka ruang untuk kita menghargai keindahan kepelbagaian budaya yang menyatukan kita.

Jom! Tonton podcast kami pada:
🗓️ : 14 Februari 2026 (Sabtu)
⏰ : 10.00 malam
📹 :
1. Facebook Hasnizan Harun
https://www.facebook.com/share/1GsZW9JjcA/

2. Tiktok Hasnizan Harun
https://www.tiktok.com/@hasnizanharun?_r=1&_t=ZS-93ZU6ooqvM9

🌟 Bersama tetamu istimewa:
🎤 Host: Sis Asyiqin Alias
- Ketua Penerangan, Dewan Muslimat PAS Hulu Selangor

🎧 Panel 1: YB Hasnizan Harun
- Ahli Parlimen Hulu Selangor

🎧 Panel 2: YBRS. Dr. Shawn Loh Sheng Nian
- Naib Ketua, Dewan Himpunan Penyokong PAS Pusat
- Pegawai Khas Pejabat Pesuruhjaya PAS Selangor

Jumpa anda malam Ini !",,,positive,2026-07-07 12:01:23.196407+00:00,56,2,3,635,0.9994128108024596,67,https://www.tiktok.com/@hasnizanharun/video/7606548901172219144,69.635,,,positive,0.9980427026748657,malay,Malay/Bumiputera,Unknown,0.0,love,0.06918200850486755,0.042107947170734406,0.22383169829845428,0.044397369027137756,0.3796440064907074,0.044568318873643875
tiktok,post,7659300637435317524,အဟုတ်ပဲ🙄#Ah Shawng#ရန်ကုန်စမ်းချောင်း  ကချင်အစားအစာ#၀၉၇၅၂၈၆၆၆၃၆ #ဆာဖြယ် အကင်စုံဗန်း#foodpanda နဲ့ grab ကနေလဲမှာလို့ရပါတယ်,,,negative,2026-07-07 12:01:17.239439+00:00,49,2,5,498,0.17700861096382142,60,https://www.tiktok.com/@ahshawng97/video/7659300637435317524,68.498,,,negative,0.40997129678726196,multilingual,Unknown,Unknown,0.0,love,0.08652186393737793,0.02770395390689373,0.04813097044825554,0.029047131538391113,0.709436297416687,0.019113831222057343
tiktok,post,7561667956699106574,#中国看不到 #新闻抢鲜报 #新闻资讯 #中美關係 #中国大选 #祈祷全国人民平平安安 #华人抖音 #封禁 #美国华人 2026中国大选开始，让我们为这个古老的国家祈祷，祝愿中国越来越好,,,positive,2026-07-07 12:01:30.503316+00:00,24,8,3,12600,0.9082816123962402,161,https://www.tiktok.com/@ttli670/video/7561667956699106574,61.6,,,positive,0.6942720413208008,multilingual,Unknown,Unknown,0.0,happy,0.07293377071619034,0.17074979841709137,0.6052759885787964,0.022363871335983276,0.09173411875963211,0.013136697933077812
tiktok,post,7659208978316004622,"@Official.Dc⭐️ @𝟔𝟒𝟏_𝐒𝐇𝐀𝐖𝐍𝐍 @Mr. Persaud @JASON🤧 @cubbs 
@🇬🇾Ñìćķèł ðè ćħôppǎ😤🇬🇾",,,neutral,2026-07-07 12:01:26.578381+00:00,25,8,2,311,0.5,38,https://www.tiktok.com/@onedan359/video/7659208978316004622,47.311,,,neutral,0.8893201351165771,english,Mixed/Urban,Unknown,0.0,love,0.14868208765983582,0.041338205337524414,0.07184489071369171,0.035971228033304214,0.5256495475769043,0.02416430599987507
tiktok,post,7658945288484211998,没想到张又侠、刘振立还“尸骨未寒”，又换了一批新的上来。也不知道这些人能够坚持得了多久。也许在下一波军队整肃中就被清理干净。就在2026年7月3日，习近平举行了中央军委晋升上将军衔仪式提拔了两个人，张曙光（军纪委书记）、王刚（空军司令）。从晋升上将起，可能他们的职业生涯就进入了倒计时。,,,negative,2026-07-07 12:01:50.331582+00:00,23,0,0,7531,0.09725745320320128,98,https://www.tiktok.com/@qiuyaomo/video/7658945288484211998,30.531,,,negative,0.6758084893226624,multilingual,Unknown,Unknown,0.0,fear,0.0488724410533905,0.6122064590454102,0.030603796243667603,0.06278353184461594,0.015093239024281502,0.1862344890832901
tiktok,post,7647170553358470407,"Amaran Penipuan Baharu! 
Komuniti perniagaan tempatan kini berdepan dengan satu bentuk penipuan baharu yang semakin canggih apabila beberapa usahawan dan pemilik syarikat dilaporkan menerima mesej daripada individu yang menyamar sebagai pegawai polis melalui WhatsApp pada hari yang sama.

Susulan aduan yang diterima, Pegawai Khas Pejabat Pesuruhjaya PAS Selangor, YBrs Dr Shawn Loh Sheng Nian, segera menghubungi pihak berkuasa untuk mendapatkan pengesahan. Menurut pihak polis, Polis Diraja Malaysia (PDRM) tidak pernah menjalankan siasatan kes jenayah atau urusan rasmi melalui aplikasi komunikasi seperti WhatsApp atau WeChat.

Dr Shawn Loh berkata, modus operandi sindiket kali ini jauh lebih tersusun berbanding penipuan konvensional kerana mereka didapati memiliki pelbagai maklumat peribadi mangsa dan mensasarkan golongan tertentu, khususnya komuniti perniagaan.

Berdasarkan maklumat yang diterima, penipu menggunakan gambar individu berpakaian seragam polis sebagai gambar profil, selain menggunakan nama yang menyerupai pegawai polis sebenar. Mereka turut meletakkan lambang rasmi seperti Jata Negara bagi mewujudkan persepsi bahawa akaun tersebut milik pihak berkuasa.

Lebih membimbangkan, sindiket dipercayai turut mendaftarkan identiti palsu yang sama pada aplikasi pengenalan pemanggil seperti Truecaller. Keadaan ini menyebabkan semakan nombor telefon oleh mangsa boleh memaparkan nama dan gambar yang kelihatan sah, sekali gus meningkatkan tahap kepercayaan terhadap penipu.

Beberapa mangsa turut mendakwa bahawa individu terbabit mampu menyatakan maklumat peribadi mereka dengan tepat, termasuk nombor kad pengenalan, nama penuh, alamat syarikat dan dokumen berkaitan identiti. Penipu kemudian mendakwa mangsa terlibat dalam pelbagai kesalahan jenayah serius seperti pengedaran dadah, pengubahan wang haram atau kes langgar lari bagi menimbulkan rasa panik.

Selepas berjaya mencetuskan ketakutan, sindiket akan memberi tekanan kepada mangsa supaya memberikan maklum balas segera atau mematuhi arahan tertentu dalam tempoh masa yang singkat. Mereka turut mengugut bahawa mangsa bakal dikenakan saman, waran tangkap atau tindakan pembekuan aset sekiranya gagal berbuat demikian.

Sehubungan itu, Dr Shawn Loh mengingatkan orang ramai bahawa kebocoran maklumat peribadi tidak bermaksud individu yang menghubungi mereka adalah pegawai polis sebenar.

“Jika seseorang mengetahui nombor kad pengenalan, alamat atau maklumat syarikat anda, ia hanya menunjukkan kemungkinan berlaku kebocoran data. Ia sama sekali bukan bukti bahawa individu tersebut mewakili pihak berkuasa,” katanya.

Beliau turut menegaskan bahawa sebarang siasatan jenayah yang sah tidak akan dijalankan melalui aplikasi sembang, dan tiada agensi penguat kuasa akan meminta bayaran, menyelesaikan saman atau mengendalikan urusan kewangan menerusi WhatsApp.

Selain itu, beliau menasihatkan orang ramai supaya tidak bergantung sepenuhnya kepada aplikasi pengenalan pemanggil seperti Truecaller kerana maklumat yang dipaparkan boleh dimanipulasi atau didaftarkan oleh pihak tidak bertanggungjawab.

“Sekiranya anda menerima mesej atau panggilan yang meragukan, jangan bertindak dalam keadaan panik. Jangan hubungi nombor yang diberikan oleh individu tersebut dan jangan klik pautan yang mencurigakan. Sebaliknya, hubungi talian rasmi polis atau hadir sendiri ke balai polis berhampiran untuk mendapatkan pengesahan,” katanya.

Menurut beliau, perkembangan ini menunjukkan bahawa jenayah siber kini telah memasuki fasa baharu yang lebih tersasar dan berasaskan maklumat peribadi mangsa. Oleh itu, semua pihak termasuk pertubuhan perniagaan, usahawan dan masyarakat umum perlu meningkatkan tahap kewaspadaan serta berkongsi maklumat pencegahan dengan keluarga dan rakan-rakan.

“Kesedaran masyarakat merupakan benteng pertahanan terbaik dalam menghadapi taktik penipuan yang semakin sofistikated. Dengan kerjasama semua pihak, kita dapat mengurangkan risiko lebih ramai menjadi mangsa,” tambah beliau.",,,negative,2026-07-07 12:01:16.110905+00:00,23,2,0,1039,0.0004835844039917103,35,https://www.tiktok.com/@shawnloh.official/video/7647170553358470407,28.039,,,negative,0.9983880519866943,malay,Malay/Bumiputera,Unknown,0.0,anger,0.5790634155273438,0.04770462214946747,0.08960895240306854,0.02148067019879818,0.050666019320487976,0.02644679695367813
tiktok,post,7659691187112086805,La na n la na hpe tinang shawng myit daw dan na la Teng na nga yang she messenger de sa wa mu yaw 🥰#Wunpawng #kachingirl #ရောက်ချင်တဲ့နေရာရောက်👌 @labang199,,,positive,2026-07-07 12:01:52.288638+00:00,22,1,0,391,0.9423649787902831,26,https://www.tiktok.com/@labang.199/video/7659691187112086805,24.391,,,positive,0.8078832626342773,english,Mixed/Urban,Unknown,0.0,love,0.08520691096782684,0.02832689881324768,0.036241915076971054,0.03226784989237785,0.7477802634239197,0.016716090962290764
tiktok,post,7563225617576070422,"币安赵长鹏真正的老板是王岐山
火币的李林是孟建柱孙力军的人",,,positive,2026-07-07 12:01:42.233363+00:00,21,0,0,1118,0.822956158220768,32,https://www.tiktok.com/@tonglu770/video/7563225617576070422,22.118,,,positive,0.40985386073589325,multilingual,Unknown,Unknown,0.0,no_clear_emotion,0.05557561665773392,0.014367833733558655,0.06274250149726868,0.022393902763724327,0.36254334449768066,0.02834203653037548
tiktok,post,7647171553913818375,"Komuniti perniagaan tempatan kini berdepan dengan satu bentuk penipuan baharu yang semakin canggih apabila beberapa usahawan dan pemilik syarikat dilaporkan menerima mesej daripada individu yang menyamar sebagai pegawai polis melalui WhatsApp pada hari yang sama.

Susulan aduan yang diterima, Pegawai Khas Pejabat Pesuruhjaya PAS Selangor, YBrs Dr Shawn Loh Sheng Nian, segera menghubungi pihak berkuasa untuk mendapatkan pengesahan. Menurut pihak polis, Polis Diraja Malaysia (PDRM) tidak pernah menjalankan siasatan kes jenayah atau urusan rasmi melalui aplikasi komunikasi seperti WhatsApp atau WeChat.

Dr Shawn Loh berkata, modus operandi sindiket kali ini jauh lebih tersusun berbanding penipuan konvensional kerana mereka didapati memiliki pelbagai maklumat peribadi mangsa dan mensasarkan golongan tertentu, khususnya komuniti perniagaan.

Berdasarkan maklumat yang diterima, penipu menggunakan gambar individu berpakaian seragam polis sebagai gambar profil, selain menggunakan nama yang menyerupai pegawai polis sebenar. Mereka turut meletakkan lambang rasmi seperti Jata Negara bagi mewujudkan persepsi bahawa akaun tersebut milik pihak berkuasa.

Lebih membimbangkan, sindiket dipercayai turut mendaftarkan identiti palsu yang sama pada aplikasi pengenalan pemanggil seperti Truecaller. Keadaan ini menyebabkan semakan nombor telefon oleh mangsa boleh memaparkan nama dan gambar yang kelihatan sah, sekali gus meningkatkan tahap kepercayaan terhadap penipu.

Beberapa mangsa turut mendakwa bahawa individu terbabit mampu menyatakan maklumat peribadi mereka dengan tepat, termasuk nombor kad pengenalan, nama penuh, alamat syarikat dan dokumen berkaitan identiti. Penipu kemudian mendakwa mangsa terlibat dalam pelbagai kesalahan jenayah serius seperti pengedaran dadah, pengubahan wang haram atau kes langgar lari bagi menimbulkan rasa panik.

Selepas berjaya mencetuskan ketakutan, sindiket akan memberi tekanan kepada mangsa supaya memberikan maklum balas segera atau mematuhi arahan tertentu dalam tempoh masa yang singkat. Mereka turut mengugut bahawa mangsa bakal dikenakan saman, waran tangkap atau tindakan pembekuan aset sekiranya gagal berbuat demikian.

Sehubungan itu, Dr Shawn Loh mengingatkan orang ramai bahawa kebocoran maklumat peribadi tidak bermaksud individu yang menghubungi mereka adalah pegawai polis sebenar.

“Jika seseorang mengetahui nombor kad pengenalan, alamat atau maklumat syarikat anda, ia hanya menunjukkan kemungkinan berlaku kebocoran data. Ia sama sekali bukan bukti bahawa individu tersebut mewakili pihak berkuasa,” katanya.

Beliau turut menegaskan bahawa sebarang siasatan jenayah yang sah tidak akan dijalankan melalui aplikasi sembang, dan tiada agensi penguat kuasa akan meminta bayaran, menyelesaikan saman atau mengendalikan urusan kewangan menerusi WhatsApp.

Selain itu, beliau menasihatkan orang ramai supaya tidak bergantung sepenuhnya kepada aplikasi pengenalan pemanggil seperti Truecaller kerana maklumat yang dipaparkan boleh dimanipulasi atau didaftarkan oleh pihak tidak bertanggungjawab.

“Sekiranya anda menerima mesej atau panggilan yang meragukan, jangan bertindak dalam keadaan panik. Jangan hubungi nombor yang diberikan oleh individu tersebut dan jangan klik pautan yang mencurigakan. Sebaliknya, hubungi talian rasmi polis atau hadir sendiri ke balai polis berhampiran untuk mendapatkan pengesahan,” katanya.

Menurut beliau, perkembangan ini menunjukkan bahawa jenayah siber kini telah memasuki fasa baharu yang lebih tersasar dan berasaskan maklumat peribadi mangsa. Oleh itu, semua pihak termasuk pertubuhan perniagaan, usahawan dan masyarakat umum perlu meningkatkan tahap kewaspadaan serta berkongsi maklumat pencegahan dengan keluarga dan rakan-rakan.

“Kesedaran masyarakat merupakan benteng pertahanan terbaik dalam menghadapi taktik penipuan yang semakin sofistikated. Dengan kerjasama semua pihak, kita dapat mengurangkan risiko lebih ramai menjadi mangsa,” tambah beliau.",,,negative,2026-07-07 12:01:15.734062+00:00,21,0,0,659,0.0005019843578338845,27,https://www.tiktok.com/@pegawai_khas.shawnloh/video/7647171553913818375,21.659,,,negative,0.9983267188072205,malay,Malay/Bumiputera,Unknown,0.0,anger,0.6120506525039673,0.05156073346734047,0.08755898475646973,0.02076807990670204,0.046089764684438705,0.02543453872203827
tiktok,post,7614397807281065224,"KENYATAAN MEDIA: 
Akaun TikTok Rasmi & Peribadi Disekat Tanpa Asas, Dr. Shawn Loh Selar Tindakan Buli Digital Terhadap Pemimpin Politik Nasional

​Naib Ketua Dewan Himpunan Pendukung PAS (DHPP) Pusat merangkap Pegawai Khas Pejabat Pesuruhjaya PAS Selangor, Dr. Shawn Loh S.N., hari ini mengeluarkan kenyataan tegas membantah tindakan platform TikTok yang menyekat akaun rasmi (@dhppmelakashawnloh) dan peribadi (@drshawnloh) beliau tanpa sebarang amaran atau pelanggaran garis panduan yang nyata.

​Dr. Shawn menyifatkan tindakan ""pembungkaman digital"" ini bukan sahaja satu kerugian peribadi, malah merupakan pencabulan terang-terangan terhadap saluran demokrasi berpolitik di Malaysia.

​1. Kandungan Rasmi Dipadam: Aktiviti Sah Tidak Seharusnya Disekat
​Dr. Shawn menegaskan bahawa kandungan akaun beliau sentiasa mengekalkan tahap profesionalisme yang tinggi, merangkumi:

​Hal Ehwal Politik Nasional: Hebahan dasar dan rekod aktiviti selaku Naib Ketua DHPP Pusat.

​Penyelarasan Pentadbiran Negeri: Perkongsian gerak kerja sebagai Pegawai Khas Pejabat Pesuruhjaya PAS Selangor.

​Khidmat Masyarakat: Video bantuan rakyat dan program keharmonian antara kaum di Melaka serta seluruh negara.

​""Video saya tidak pernah mengandungi unsur serangan, cercaan terhadap mana-mana parti atau individu. Sebagai akaun yang merekodkan urusan rasmi parti dan mempromosikan keharmonian, sekatan atas alasan 'penyamaran' (impersonation) adalah sangat tidak masuk akal dan amat mengecewakan,"" tegas Dr. Shawn.

​2. Persoalan Serius: Adakah Platform Menjadi ‘Ejen’ Penindasan Politik?
​Sebagai pemimpin politik senior, beliau mengemukakan tiga persoalan utama terhadap insiden ini:

​Tindakan Bersasaran: Sekatan serentak terhadap akaun rasmi dan peribadi menunjukkan serangan ini bersifat peribadi, menimbulkan tanda tanya adakah terdapat motif politik di sebaliknya?

​Mekanisme Tidak Telus: Platform melaksanakan ""sekatan kekal"" tanpa verifikasi manusia atau peluang penjelasan, mencabar keadilan prosedur operasi mereka.

​Penghinaan Terhadap Tokoh Masyarakat: Tindakan sewenang-wenangnya menyekat pemimpin yang mempunyai kedudukan rasmi menunjukkan keangkuhan platform terhadap ekosistem politik dan kebebasan bersuara di Malaysia.

​3. Desak SKMM Siasat: Siapa Di Sebalik ‘Laporan Massa’?
​Dr. Shawn mengesyaki sekatan ini adalah hasil manipulasi pihak tertentu yang menggunakan taktik ""laporan massa"" (mass reporting). Beliau mendesak Suruhanjaya Komunikasi dan Multimedia Malaysia (SKMM/MCMC) untuk:

​Menjalankan Siasatan: Meneliti jika wujud unsur berat sebelah atau diskriminasi oleh TikTok terhadap pemimpin pembangkang.

​Membina Mekanisme Perlindungan: Memastikan pemimpin kerajaan dan parti mempunyai saluran rayuan manual yang adil dan pantas apabila disabotaj oleh laporan palsu.

​""Jika akaun pemimpin nasional yang bersih dan hanya merekodkan urusan rasmi boleh dipadam begitu sahaja, bagaimana pula dengan hak suara rakyat biasa? Amalan 'gelap' di era digital ini mesti dihentikan segera!"" – Dr. Shawn Loh.

​4. Penutup
​Dr. Shawn Loh telah menghantar surat rasmi kepada Ibu Pejabat TikTok Wilayah menuntut pemulihan akaun serta-merta, permohonan maaf secara terbuka, dan penjelasan mengenai kriteria sekatan. Beliau tidak menolak kemungkinan untuk mengambil tindakan undang-undang lanjut bagi mempertahankan hak beliau.

https://www.chinapress.com.my/?p=4836917",,,negative,2026-07-07 12:01:22.785753+00:00,18,0,1,574,0.000495171546936013,24,https://www.tiktok.com/@shawnloh.official/video/7614397807281065224,21.574,,,negative,0.9983494281768799,malay,Malay/Bumiputera,Unknown,0.0,sadness,0.04500637575984001,0.034601688385009766,0.01203280407935381,0.8491169214248657,0.02495209127664566,0.015117468312382698
tiktok,post,7534561451910909215,"We have a new sweet resident at the animal sanctuary.  He's super sweet and I of course immediately flubbed up his name so he is now used to being called Shane and Shaun by me.  And I think eventually he got bored with me visiting him.  I couldn't get enough of his sweet face!  So funny!

#animalsanctuarylife #shanethesheep #shawnthesheep #goatsandfloats",,,positive,2026-07-07 12:01:15.271075+00:00,18,0,0,2225,0.9903115034103394,40,https://www.tiktok.com/@uncloanable/video/7534561451910909215,20.225,,,positive,0.9677050113677979,english,Mixed/Urban,Unknown,0.0,love,0.02418808452785015,0.04644620418548584,0.046532079577445984,0.05044440180063248,0.5389466285705566,0.22834673523902893
