Platform,Type,ID,Text,URL,Parent_Post_URL,Parent_Post_ID,Sentiment,Date,likes,shares,comments_count,views,sentiment_score,total_engagement,sentiment_label,sentiment_confidence,detected_language,demographic,emotion_primary,emotion_anger,emotion_fear,emotion_happy,emotion_sadness,emotion_love,emotion_surprise
tiktok,post,7649261426111941906,Mesyuarat Induk Hari Keputeraan KDYMM Tuanku Sultan Kedah ke 84 di Wisma Darul Aman,https://www.tiktok.com/@sanusimdnor/video/7649261426111941906,,,neutral,2026-06-09 05:21:07+00:00,893,26,14,11807,0.5,1051,neutral,0.8788539171218872,english,Mixed/Urban,no_clear_emotion,0.07179198414087296,0.01681174896657467,0.07340501993894577,0.024931330233812332,0.30106091499328613,0.03780774399638176
tiktok,post,7649050666035432712,Kenyataan Media PAS Pusat Kerjasama Politik PAS-BERSATU,https://www.tiktok.com/@sanusimdnor/video/7649050666035432712,,,neutral,2026-06-08 15:43:20+00:00,8521,305,418,81252,0.5,10056,neutral,0.8041525483131409,english,Mixed/Urban,no_clear_emotion,0.04616473987698555,0.02996217831969261,0.25137194991111755,0.026792360469698906,0.23313955962657928,0.032331157475709915
tiktok,post,7648951023825947911,"إِنَّا لِلّهِ وَإِنَّـا إِلَيْهِ رَاجِعونَ Takziah kepada Dato' Seri Haji Norizan Khazali, Setiausaha Kerajaan Negeri Kedah atas pemergian ibunda tercinta, Allahyarhamah Hajjah Sofiah Baharom yang telah kembali ke rahmatullah. Semoga roh Allahyarhamah dicucuri rahmat oleh Allah SWT dan ditempatkan dalam kalangan orang-orang yang beriman. Al-Fatihah.",https://www.tiktok.com/@sanusimdnor/video/7648951023825947911,,,positive,2026-06-08 09:16:41+00:00,3876,104,37,53683,0.99939546585083,4553,positive,0.9979848861694336,malay,Malay/Bumiputera,love,0.06354223191738129,0.06049836054444313,0.10161153227090836,0.08889041841030121,0.6175060868263245,0.03604573383927345
tiktok,post,7648942453155794194,Mesyuarat Ahli Lembaga Pengarah Perbadanan Kemajuan Negeri Kedah di Wisma PKNK,https://www.tiktok.com/@sanusimdnor/video/7648942453155794194,,,neutral,2026-06-08 08:43:22+00:00,749,11,10,6603,0.5,836,neutral,0.9935131669044495,malay,Malay/Bumiputera,no_clear_emotion,0.052046038210392,0.01588207110762596,0.0619426965713501,0.01893160119652748,0.06374280899763107,0.021588699892163277
tiktok,post,7648665019390971144,"Jom hadir Pelancaran Jentera Pilihan Raya PRU-16 PAS Negeri Kedah di Kompleks PAS Kedah pada 12 Jun 2026, jam 5 petang sehingga 12 malam.",https://www.tiktok.com/@sanusimdnor/video/7648665019390971144,,,positive,2026-06-07 14:46:44+00:00,2095,80,51,15869,0.8599241644144058,2384,positive,0.5330805480480194,multilingual,Unknown,no_clear_emotion,0.02140153758227825,0.01033463329076767,0.03476607799530029,0.010830515064299107,0.06602614372968674,0.018223103135824203
tiktok,post,7648565327852227848,Majlis Pecah Tanah Kilang Baharu DXN Industries (M) Sdn Bhd di Bukit Kayu Hitam. Tahniah DXN atas pemilihan Bukit Kayu Hitam sebagai tapak pelaburan yang baharu.,https://www.tiktok.com/@sanusimdnor/video/7648565327852227848,,,neutral,2026-06-07 08:19:55+00:00,1318,121,42,15212,0.5,1633,neutral,0.889211118221283,english,Mixed/Urban,no_clear_emotion,0.021908150985836983,0.02090701274573803,0.10492974519729614,0.01556338369846344,0.1049845889210701,0.03384577855467796
tiktok,post,7649735512462232839,"𝗗𝗔𝗧𝗜𝗡 𝗦𝗘𝗥𝗜 𝗥𝗢𝗦𝗠𝗔𝗛 𝗠𝗔𝗡𝗦𝗢𝗥 𝗗𝗜𝗔𝗥𝗔𝗛 𝗕𝗔𝗬𝗔𝗥 𝗥𝗠𝟲𝟳 𝗝𝗨𝗧𝗔 𝗚𝗔𝗡𝗧𝗜 𝗖𝗜𝗡𝗖𝗜𝗡 𝗣𝗘𝗥𝗠𝗔𝗧𝗔 𝗬𝗔𝗡𝗚 𝗗𝗜𝗥𝗔𝗠𝗣𝗔𝗦 Mahkamah Tinggi Kuala Lumpur hari ini mengarahkan Datin Seri Rosmah Mansor membayar RM67 juta kepada sebuah syarikat barang kemas mewah dari Lubnan bernama Global Royalty Trading (GRTS). GRTS dikenali sebagai pembekal barang kemas mewah kepada selebriti ternama dunia dari kalangan keluarga diraja, ahli politik, hartawan dan artis terkenal, termasuk Angelina Jolie, Naomi Campbell, Oprah Winfrey dan ramai lagi. Sejumlah 43 barang kemas mewah bernilai RM67 juta dihantar GRTS dari Beirut kepada Datin Seri Rosmah dalam tahun 2018 dahulu.  Ia amalan biasa di kalangan orang ternama. Syarikat seperti GRTS menghantar barang kemas mewah untuk di semak dan seterusnya dibeli. Mana-mana yang tidak dibeli akan dipulangkan kembali. Kesemua 43 barang kemas itu tidak dipulangkan, lalu GRTS mengambil tindakan saman terhadap Datin Seri Rosmah Mansor. Semasa perbicaraan, ada pelbagai hujah dikemukakan.  Satu hujah ialah barang kemas itu telah dirampas oleh pihak polis dari condominium unit 45, Pavilion Residences - tempat wang tunai dan barang kemas milik Dato’ Seri Najib dan Datin Seri Rosmah disimpan. Satu hujah lagi ialah ramai orang keluar masuk dan mengendalikan proses mengalih barang kemas itu ke Pavilion, jadi tidak dapat ditentukan apa yang terjadi kepada barang kemas itu. Walau bagaimana pun, pihak mahkamah memutuskan bahawa tanggungjawab itu tetap tanggungjawab Datin Seri Rosmah dan beliau perlu membayar kembali nilai kesemua 43 barang kemas itu yang berjumlah RM67 juta. Saya sering dituduh oleh penyokong-penyokong Umno kononnya memfitnah Datin Seri Rosmah mengenai pembelian cincin dan barang kemas mewah. Saya telah pun menunjukkan bukti barang-barang kemas mewah yang dibeli menggunakan wang SRC dan 1MDB - semua bukti, termasuk transaksi kad kredit, ada di blog saya rafiziramli.com  Pilih kategori 1MDB dan ada beratus bukti dan dokumen. Tapi masih ramai yang akan terus menuduh saya memfitnah mengenai pembelian cincin dan barang kemas mewah. Pada satu ketika, saya tidak membantah pun fitnah-fitnah kononnya saya memfitnah Dato’ Seri Najib dan Datin Seri Rosmah mengenai 1MDB, cincin, barang kemas mewah dan sebagainya. Biarlah fakta seperti keputusan-keputusan mahkamah berbicara. Kita hanya mampu berdoa Allah buka hati mereka menerima kebenaran. #rosmahmansor #1mdb #rafiziramli #najibrazak #politikmalaysia",https://www.tiktok.com/@rafiziramli/video/7649735512462232839,,,negative,2026-06-10 12:00:48+00:00,9951,916,618,461069,0.00048070549964907006,16095,negative,0.9983976483345032,malay,Malay/Bumiputera,no_clear_emotion,0.09096448123455048,0.040101151913404465,0.04223276302218437,0.04740389436483383,0.16686378419399261,0.04799412190914154
tiktok,post,7649694036965608712,"Ramai bercakap tentang JS-SEZ. Tapi akhirnya, bukan soal siapa yang dapat kredit. Yang penting: ✅ Pelaburan masuk ✅ Peluang pekerjaan bertambah ✅ Industri berkembang ✅ Ekonomi Johor semakin kukuh Potensi Johor memang besar. Sekarang kita mula melihat hasilnya. #JSSEZ #Johor #FYP #rafiziramli #yangberhentimenteri",https://www.tiktok.com/@rafiziramli/video/7649694036965608712,,,negative,2026-06-10 09:19:55+00:00,320,6,8,6012,0.08137076497077941,394,negative,0.7287641167640686,multilingual,Unknown,happy,0.02855760045349598,0.08419346809387207,0.5951995849609375,0.0209487471729517,0.13368414342403412,0.04486991837620735
tiktok,post,7649581917402107143,"Satu perkara yang saya paling rimas ialah memilih lagu untuk parti politik. Sebab saya tahu itu bukan kepakaran saya dan lain orang lain citarasa. Jadi saya serahkan kepada yang muda-muda untuk tentukan. Ini lagu pertama yang lahir, mula dipasang di Jelajah Kancil di Melaka. Reaksi nampak OK. Maknanya kita jangan nak tentukan semua, serahkan kepada mereka yang lebih ahli. Insya-Allah, setiap 2 minggu Kancil akan release lagu baru secara penuh. Mohon kawan-kawan yang buat content popularkan lagu-lagu baru ini. #rafiziramli #partibersama #jelajahkancil #lagukancil #politikmalaysia",https://www.tiktok.com/@rafiziramli/video/7649581917402107143,,,negative,2026-06-10 02:04:47+00:00,466,7,31,4898,0.002411395311355591,552,negative,0.9919620156288147,malay,Malay/Bumiputera,love,0.04028168320655823,0.050503186881542206,0.25094088912010193,0.021541044116020203,0.4542534351348877,0.04745407775044441
tiktok,post,7649276180570410247,"𝗝𝗘𝗟𝗔𝗝𝗔𝗛 𝗞𝗔𝗡𝗖𝗜𝗟 𝗞𝗘 𝗡𝗘𝗚𝗘𝗥𝗜 𝗦𝗘𝗠𝗕𝗜𝗟𝗔𝗡 𝗛𝗔𝗥𝗜 𝗦𝗔𝗕𝗧𝗨 𝗗𝗔𝗡 𝗣𝗘𝗥𝗔𝗞 𝗛𝗔𝗥𝗜 𝗔𝗛𝗔𝗗 Terima kasih kepada orang ramai yang hadir ke permulaan Jelajah Kancil di Johor dan bersambung di Melaka. Kedua-dua jelajah dihadiri dengan baik.  Pengesahan kehadiran melebihi kapasiti dewan bagi kedua-dua jelajah.  Lebih baik lagi, mereka yang mengesahkan kehadiran di bersama.org hadir sepenuhnya sehingga menyebabkan dewan tidak cukup kerusi kerana ramai juga yang hadir tanpa mengesahkan kehadiran. Terima kasih juga kepada semua yang menonton dari seluruh negara. Tontonan untuk Johor adalah sekitar 15,000 orang di akaun saya sahaja, tidak termasuk akaun-akaun lain yang turut membuat live. Tontonan di Melaka adalah sekitar 20,000 kerana mutu siaran lebih baik. Kami akur dengan kehendak penonton dan mula menggunakan Starlink untuk mendapatkan internet yang lebih stabil. Jelajah Kancil yang seterusnya adalah di Negeri Sembilan hari Sabtu ini, 13 Jun bermula jam 8 malam di Dewan Perdana KRS, Seremban. Hari Ahad 14 Jun, Jelajah Kancil akan berada di Perak di Miker Avenue, Medan Gopeng, Ipoh.  Seperti biasa, saya mohon kerjasama mereka yang ingin hadir untuk mengesahkan kehadiran di bersama.org/ms/acara atau scan kod QR ini. Jumpa di Seremban hari Sabtu ini dan di Ipoh, Ahad ini. Kita teruskan momentum ini. Seperti kancil, biar kita kecil tetapi lebih lincah dan pantas dari gajah-gajah yang ada. #rafiziramli #partibersama #partikancil #jelajahkancil #politikmalaysia",https://www.tiktok.com/@rafiziramli/video/7649276180570410247,,,positive,2026-06-09 06:18:24+00:00,494,41,45,6782,0.9761615812778472,647,positive,0.920538604259491,malay,Malay/Bumiputera,no_clear_emotion,0.10728447884321213,0.2795868217945099,0.05832911655306816,0.058819327503442764,0.09084366261959076,0.11309059709310532
tiktok,post,7648942457631018248,"𝗞𝗘𝗡𝗬𝗔𝗧𝗔𝗔𝗡 𝗠𝗘𝗗𝗜𝗔 𝟴 𝗝𝗨𝗡 𝟮𝟬𝟮𝟲 𝗣𝗘𝗥𝗠𝗢𝗛𝗢𝗡𝗔𝗡 𝗠𝗘𝗡𝗔𝗪𝗔𝗥𝗞𝗔𝗡 𝗗𝗜𝗥𝗜 𝗠𝗘𝗡𝗝𝗔𝗗𝗜 𝗖𝗔𝗟𝗢𝗡 𝗕𝗘𝗥𝗦𝗔𝗠𝗔 𝗞𝗜𝗡𝗜 𝗗𝗜𝗕𝗨𝗞𝗔 Hasrat 𝗕𝗘𝗥𝗦𝗔𝗠𝗔 untuk merintis budaya politik yang berfokus kepada bakat rakyat dan masa depan kini dizahirkan dengan memperkenalkan proses terbuka pemilihan calon-calon 𝗕𝗘𝗥𝗦𝗔𝗠𝗔 dalam pilihanraya. Rakyat Malaysia yang ingin menawarkan diri menjadi calon 𝗕𝗘𝗥𝗦𝗔𝗠𝗔 dijemput memohon dengan mendaftar di bersama.org Klik “Sertai” dan pilih laluan pendaftaran sebagai calon pilihanraya. Sekiranya belum menjadi ahli 𝗕𝗘𝗥𝗦𝗔𝗠𝗔, anda perlu memohon menjadi ahli 𝗕𝗘𝗥𝗦𝗔𝗠𝗔 terlebih dahulu sebelum mendaftar sebagai calon pilihanraya. Klik bersama.org/ms/daftar  Pemohon akan melalui proses berikut: 1.Melengkapkan maklumat peribadi, latar belakang pendidikan, kerjaya dan keluarga 2.Melengkapkan maklumat kewangan, termasuk mengenai pendapatan dan aset 3.Temuduga skrin yang dikendalikan oleh algoritma sistem untuk menguji karisma, keterampilan dan kesediaan sebagai calon pilihanraya Permohonan yang telah disahkan akan disemak oleh sebuah Jawatankuasa Calon. Kriteria-kriteria yang digunakan oleh Jawatankuasa Calon untuk menilai setiap permohonan pada peringkat tapisan pertama adalah seperti berikut: 1.Kepakaran dan kemahiran yang boleh menambah nilai kepada masyarakat berdasarkan latar belakang pendidikan, kerjaya dan penglibatan dalam masyarakat 2.Tapisan pembabitan politik terdahulu (jika ada) untuk mengelakkan calon-calon yang membawa imej politik yang tidak serasi dengan 𝗕𝗘𝗥𝗦𝗔𝗠𝗔 3.Kesesuaian calon kepada imbangan mengikut kerusi-kerusi parlimen/DUN, jantina, umur dan kaum 4.Karisma dan keterampilan untuk diketengahkan sebagai seorang calon yang menyumbang membina imej 𝗕𝗘𝗥𝗦𝗔𝗠𝗔 Calon-calon yang di senarai pendek akan melalui tapisan kedua.  Tapisan kedua melibatkan semakan secara digital untuk mengenali calon dengan lebih dekat dan semakan dengan masyarakat setempat untuk mendapat maklum balas kualitatif mengenai calon. Hanya calon-calon yang telah melepasi tapisan pertama dan kedua akan dipanggil untuk tapisan terakhir secara bersemuka dengan pasukan pusat 𝗕𝗘𝗥𝗦𝗔𝗠𝗔. Calon-calon yang melepasi semua peringkat tapisan akan dipertimbangkan sebagai calon-calon berpotensi 𝗕𝗘𝗥𝗦𝗔𝗠𝗔, yang akan diumumkan mengikut kumpulan dari semasa ke semasa. Pemohon hendaklah menyatakan kerusi Parlimen atau DUN yang ingin ditandingi. Mengikut undang-undang, calon DUN mestilah tinggal atau beralamat di negeri yang sama. Keutamaan saringan calon diberikan untuk memuktamadkan calon-calon bagi PRN Johor dan Negeri Sembilan. Kami menjemput seberapa ramai rakyat Malaysia yang berkelayakan dan berkongsi aspirasi 𝗕𝗘𝗥𝗦𝗔𝗠𝗔 untuk memohon menjadi calon. Portal permohonan akan dibuka secara berterusan sehinggalah Parlimen dibubarkan. 𝟴 𝗝𝘂𝗻 𝟮𝟬𝟮𝟲 Bagi pihak 𝗕𝗘𝗥𝗦𝗔𝗠𝗔 𝗥𝗔𝗙𝗜𝗭𝗜 𝗥𝗔𝗠𝗟𝗜 𝗡𝗜𝗞 𝗡𝗔𝗭𝗠𝗜 𝗡𝗜𝗞 𝗔𝗛𝗠𝗔𝗗 #rafiziramli #partibersama #partikancil #prnjohor #prnnegerisembilan",https://www.tiktok.com/@rafiziramli/video/7648942457631018248,,,negative,2026-06-08 08:43:21+00:00,2693,805,175,78180,0.0021004199981689564,4454,negative,0.9929986000061035,malay,Malay/Bumiputera,no_clear_emotion,0.09237398952245712,0.07888881862163544,0.055554259568452835,0.02978750877082348,0.09744315594434738,0.06641507148742676
tiktok,post,7647765299592269064,"𝗣𝗢𝗗𝗖𝗔𝗦𝗧 𝗬𝗕𝗠 𝗘𝗣𝗜𝗦𝗢𝗗 𝟱𝟭: 𝗦𝗼 𝗜𝘁 𝗕𝗲𝗴𝗶𝗻𝘀: 𝗣𝗥𝗡 𝗝𝗼𝗵𝗼𝗿 𝗱𝗮𝗻 𝗡𝗲𝗴𝗲𝗿𝗶 𝗦𝗲𝗺𝗯𝗶𝗹𝗮𝗻 Jangan lupa sertai saya malam ini di Podcast YBM Episod 51, Jumaat, 5 Jun 2026, jam 9 malam di saluran YouTube saya. Antara dua perkara utama yang akan kita kupas malam ini: • Memahami negeri Johor dan Negeri Sembilan dan pengundi-pengundinya untuk kita teliti apakah isu dan faktor yang akan mempengaruhi undi mereka di PRN kali ini; • Keadaan terkini parti-parti yang akan bertanding termasuk persoalan penting tentang bagaimana BERSAMA, yang tak sampai sebulan dilancarkan, akan menyertai PRN. Tonton Podcast YBM Episod 51, malam ini jam 9 malam di saluran YouTube saya. #rafiziramli #yangberhentimenteri #prnjohor #prnmelaka",https://www.tiktok.com/@rafiziramli/video/7647765299592269064,,,negative,2026-06-05 04:35:26+00:00,1719,109,107,55796,0.00048640966415403053,2492,negative,0.9983786344528198,malay,Malay/Bumiputera,no_clear_emotion,0.014480596408247948,0.02046739123761654,0.02165384218096733,0.02244298905134201,0.06976666301488876,0.20097017288208008
tiktok,post,7648828855720922388,"Rakyat Johor rakyat yang bijak. Kuasa mutlak bukan di tangan sesiapa, tetapi di tangan rakyat. Apabila tiba hari mengundi, rakyatlah penentu segala-galanya. #AMANAH #PakatanHarapan #fyp #matsabu",https://www.tiktok.com/@mohamadsabu_official/video/7648828855720922388,,,negative,2026-06-08 01:22:36+00:00,1450,116,87,25090,0.0004907190799713357,1903,negative,0.998364269733429,malay,Malay/Bumiputera,love,0.056701578199863434,0.015875881537795067,0.06145934388041496,0.027068866416811943,0.6425072550773621,0.02063649706542492
