Platform,Type,ID,Text,URL,Sentiment,Date,likes,shares,comments_count,views,sentiment_score,total_engagement,engagement_score,author,author_followers,sentiment_label,sentiment_confidence,emotion_primary,emotion_anger,emotion_fear,emotion_happy,emotion_sadness,emotion_love,emotion_surprise
x,post,2.0207825011830257e+18,Sepatutnya Datuk Bandar dan Ahli Majlis di setiap PBT dipilih oleh rakyat bukan dipilih kerana parti politiknya. Saya tak faham kenapa takut sangat nak kembalikan kuasa hak memilih kepada rakyat? Rakyat bayar cukai patut rakyat yg pilih bukannya parti politik,https://x.com/IlliFadli/status/2020782501183025576,negative,Mon Feb 09 08:51:07 +0000 2026,0,0,0,8,0.2,0,0.008,,,negative,0.9963412880897522,fear,0.000366684020264,0.997876763343811,0.0006381704006344,0.0006620467174798,0.0001303521130466,0.0003259876684751
x,post,2.0208905450282598e+18,"Hanya peminjam Perbadanan Tabung Pendidikan Tinggi Nasional (PTPTN) berpendapatan tinggi dan memenuhi kriteria tertentu tetapi culas membuat bayaran balik akan dikenakan sekatan perjalanan ke luar negara.

https://t.co/I3QMHwO7vH",https://x.com/NabaluNews/status/2020890545028259863,positive,Mon Feb 09 16:00:26 +0000 2026,0,0,0,7,0.8,0,0.007,,,positive,0.9313369989395142,anger,0.3602866530418396,0.2306885868310928,0.136540025472641,0.2373933345079422,0.013622430153191,0.0214690119028091
x,post,2.0208849834314424e+18,"Menteri Kesehatan, Budi Gunadi Sadikin, menilai kepemilikan kartu kredit dengan limit Rp20 juta menjadi indikator seseorang tidak layak menerima BPJS Kesehatan Penerima Bantuan Iuran (PBI). Pemerintah mendorong validasi ulang agar subsidi tepat sasaran.

“Kalau saya sebagai pernah bankir dibilang, ya dilihat kalau, 'Pak, dia masuk PBI, tapi punya kartu kredit limit Rp20 juta'. Ya sudah pasti kan enggak harusnya PBI, atau dia PBI tapi listriknya 2.200 ya harusnya tidak PBI,” ujar Budi Gunadi Sadikin dalam rapat konsultasi bersama DPR di Jakarta, Senin (9/12/2026).

Menurutnya, penonaktifan PBI bertujuan mengalihkan subsidi kepada warga yang benar-benar tidak mampu. 

Data Kementerian Sosial menunjukkan 54 juta orang miskin dan pas-pasan belum menerima BPJS PBI, sementara 15 juta orang dari kelompok menengah atas dan kaya justru tercatat sebagai penerima sepanjang 2025.",https://x.com/akuratco/status/2020884983431442499,positive,Mon Feb 09 15:38:20 +0000 2026,0,0,0,75,0.8,0,0.075,,,positive,0.9695483446121216,fear,0.0230071619153022,0.7490172386169434,0.0818360522389411,0.1423768550157547,0.0006693981122225,0.0030932899098843
x,post,2.0186303155317678e+18,"Ketakutan Tanpa Alasan Menjadi Asbab Debat Pilihan Raya Tempatan Ini Perlu Diusahakan”

Rata-rata orang awam, pengundi mahupun mana pihak sedang memperkatakan tentang Pilihan Raya Tempatan

 ""Kenapa cerita yang buruk tentang Pilihan Raya Tempatan (PBT) ni lebih kedengaran? Walaupun baru diperingkat kajian”

Begini tuan-puan, sebagai penyokong dasar a.k.a pembayar cukai PBT mestilah kita mahu jelas dengan satu dasar baharu. Dari kefahaman saya, idea ni sangat bagus & sesuai dengan keperluan sekarang.

 Saya rasa kita tak boleh selamanya ""main selamat"". Kita ada banyak dasar baik, tapi kalau cara penyampaiannya cuma satu hala dari ""orang atas"", mesej itu akan sangkut di tengah jalan. 

Dari URA bawa kepada isu sekarang ini. Dalam mana2 dasar pun ada baik buruknya. Yang baik dikekalkan, yang kurang diperbetulkan. Tapi idea besarnya perlu difahami dan dipertahankan.

Sebab itu saya cadangkan “ADAKAN DEBAT TERBUKA”

Kenapa debat? Ini 3 sebab utama:

1. Memecahkan Stereotaip & ""Bias"" Tokoh

Kita kena akui, ada segelintir masyarakat kita ni jenis kalau dia tak suka seseorang tokoh tu, apa sahaja kebaikan yang dicakap, dia akan tutup telinga. Dalam kes harini ialah @dapmalaysia. 

Namun dalam debat, fokusnya bukan pada ""muka"" pemimpin, tapi pada ""kekuatan hujah"". Biar fakta berlawan fakta. Bila debat ni disiarkan, netizen boleh nampak sendiri mana yang logik, mana yang berpolitik untuk kekal relevan. 

2. Akauntabiliti Bukan Sekadar Atas Kertas

Isu longkang tersumbat, sampah tak kutip, atau isu lesen niaga ni adalah isu ""niche"" (spesifik). Mana mungkin penduduk di Majlis Perbandaran Kota Bahru Bandar Raya Islam (MPKB-BRI) faham masalah pembayar cukai di DBKL.

Kalau PM @anwaribrahim yang kena jelaskan semua benda, memang takkan sampai ke akar umbi. Dengan pilihan raya tempatan, Ahli Majlis akan ada rasa tanggungjawab (sense of belonging) yang tinggi. Sebab apa? Sebab mereka tahu, kalau tak buat kerja, pengundi di taman perumahan tu sendiri yang akan ""pangkah"" mereka keluar penggal depan!

3. Menghalang Dasar Jadi Alat Politik.

Sekarang ni, isu PBT senang sangat diputar belit jadi isu perkauman atau kedaulatan. Tapi kalau kita debatkan secara terbuka, segala kekeliruan ni boleh dijawab terus. Kita ""vaksin"" pemikiran rakyat dengan info yang betul supaya tak mudah dimanipulasi oleh pihak yang suka menangguk di air keruh.

Saya percaya, menteri-menteri kita di Kementerian Perumahan dan Kerajaan Tempatan - KPKT berani dan terbuka untuk idea ni. Kita nak demokrasi yang lebih matang, bermula dari kita sendiri. 

Antara idea yang baik yang @DBKL2u pernah buat dan mendapat sokongan dari pelbagai peringkat (kecuali Kartel Bazar dan geng Abang Belon) kemudian menjadi buah mulut seluruh negara ialah apabila @DrZalihaMustafa jadikan bazar Ramadhan DBKL ini lebih marhain. Di situlah permulaan dasar yang baik. 

Kita yang probono ni faham, tetapi nak menjelaskan kepada semua diluar kemampuan.",https://x.com/alif_haidar/status/2018630315531767810,positive,Tue Feb 03 10:19:06 +0000 2026,13,6,2,1304,0.8,34,32.304,,,positive,0.9557609558105468,anger,0.6100949048995972,0.0887116864323616,0.0391151160001754,0.2526025474071502,0.0022520262282341,0.007223654538393
x,post,2.0189145580025736e+18,"Assalamualaikum 

Tolak Pilihan Raya PBT kerana ini adalah Agenda berterusan Parti DAP untuk menguasai Bandar dan seterusnya Negara. 

Pilihan ada di tangan orang Melayu, #UMNO terbukti dapat mengekalkan Keamanan dan Kesejahteraan semua Kaum.

#RoadToPRNJohor
#RoadToPRU16 https://t.co/9VpmFj52ST",https://x.com/zainisinong/status/2018914558002573448,positive,Wed Feb 04 05:08:34 +0000 2026,1,0,0,20,0.8,1,1.02,,,positive,0.996762990951538,happy,0.2938762605190277,0.0475500039756298,0.5195700526237488,0.1281017661094665,0.0080822110176086,0.0028196265920996
x,post,2.0208883140360768e+18,ชั้นงง ดินแดนที่เจริญกว่าใครเขต 2 มี ดร. ให้เลือกเยอะแยะ แต่เลือกแกนนำที่บุกไปพรรคพท แล้วยืนฉอดเสียงดังใส่ รปพ.  ล่าสุดแก้วตายังมาบอกว่าปลอมเอกสารให้เซ็น งงมาก ฉลาดกว่าใคร ส่วนรอบแล้วปทุม คนในก็รู้ ๆ กัน ฉันคนเคยนอนกินด้วยกัน แต่ปชชไม่รู้ ก็ได้เป็น สส เฉย พรรคนี้เค้าเลือกคนสุด ๆ,https://x.com/ShizuruYuri/status/2020888314036076909,negative,Mon Feb 09 15:51:35 +0000 2026,0,0,0,29,0.2,0,0.029,,,negative,0.9853272438049316,happy,0.0950076580047607,0.0259064771234989,0.8010885715484619,0.0739240273833274,0.0012143620988354,0.0028588846325874
x,post,2.018680927921099e+18,"#BuletinBernama: Menteri Pengangkutan, Anthony Loke, menegaskan bahawa cadangan untuk melaksanakan pilihan raya Pihak Berkuasa Tempatan (PBT), termasuk jawatan Datuk Bandar Kuala Lumpur, hanyalah satu kajian sahaja.

#digitalbernamatv #DatukBandar #PBT #KualaLumpur https://t.co/5QIQzmPzVc",https://x.com/BernamaTV/status/2018680927921098881,positive,Tue Feb 03 13:40:13 +0000 2026,0,0,0,213,0.8,2,0.213,,,positive,0.9291130900382996,fear,0.0061661140061914,0.9681316614151,0.0129077862948179,0.0110247544944286,0.0004089535796083,0.0013607061700895
x,post,2.020885822489408e+18,"Bagaimana jika ternyata BPJS Kesehatan PBI tidak benar-benar dikurangi jumlah pesertanya, melainkan hanya berpindah kepemilikan. Dari yang kurang mampu berpindah ke yang mampu (memiliki kerabat/ akses terterntu) #opinisaja #bpjs",https://x.com/bonyameen/status/2020885822489407939,positive,Mon Feb 09 15:41:40 +0000 2026,0,0,0,10,0.8,0,0.01,,,positive,0.945628821849823,happy,0.0280559081584215,0.013303835876286,0.8405961990356445,0.1139716953039169,0.0013529026182368,0.0027193750720471
x,post,2.0208842645949279e+18,"ไม่ได้เซย์ไฮย์ฮีย์...เฮียเลย ...😅
2  วันนี้ตามติดเลือกตั้งหนักมือไปหน่อย..😅

แมร่กลับมาละนะ...🥳
คิดถึงพิค~~♡ ฝุดๆเลยนะ 🥰

#เป๊กผลิตโชค #PeckPaLitChoke https://t.co/oZB3rbiDqR",https://x.com/TassniT/status/2020884264594927828,positive,Mon Feb 09 15:35:29 +0000 2026,1,2,0,52,0.8,3,5.052,,,positive,0.6657896637916565,love,0.0223610345274209,0.0020720122847706,0.1579641252756118,0.0373766645789146,0.7796497344970703,0.0005763804074376
x,post,2.0208918390759101e+18,"@geloraco ya benar, klo jumlah PBI 143,9 jt berarti kira2  50% jumlah penduduk masih miskin , bgmn dibandingkan angka kemiskinan dr sumber BPS @grok ?",https://x.com/Bunga62496/status/2020891839075910051,neutral,Mon Feb 09 16:05:35 +0000 2026,0,0,1,5,0.5,1,3.005,,,neutral,0.99116849899292,sadness,0.072929710149765,0.0174527466297149,0.3608517646789551,0.5439938902854919,0.0032719771843403,0.0014998702099546
x,post,2.0208886536781542e+18,น้ำเงินชนะไม่ใช่ประเด็นคะพี่ ชนะก็ชนะไป แต่ที่เค้ากำลังให้นับใหม่ คือมันมีหลักฐานว่าโกง ก็แค่นับใหม่ ถ้าผลออกมาเหมือนเดิมตามรอบแรก ตามนั่นคือจบ แต่ปชชก็สรสิทธิไง พิรุธอะไรเยอะมาก,https://x.com/jxxthxxck/status/2020888653678154145,positive,Mon Feb 09 15:52:55 +0000 2026,1,0,0,37,0.8,1,1.037,,,positive,0.9928765892982484,anger,0.630214273929596,0.1631540954113006,0.0904186591506004,0.1105249226093292,0.0021063634194433,0.0035816184245049
x,post,2.0208924467467185e+18,"#DiskusiInteraktif : Apa yang harus dibenahi dalam pemutakhiran data PBI BPJS agar tidak menimbulkan gejolak?

Talk : Koordinator Advokasi BPJS Wacth, Timbul Siregar

Streaming👇
https://t.co/srNuwpUY4F https://t.co/Cjh5w8q01q",https://x.com/RadioElshinta/status/2020892446746718536,neutral,Mon Feb 09 16:08:00 +0000 2026,0,0,0,58,0.5,0,0.058,,,neutral,0.6836094856262207,happy,0.1125761866569519,0.1055275201797485,0.6047438383102417,0.1539667695760727,0.0036226299125701,0.0195629987865686
x,post,2.0208918644807724e+18,"Petronas Peroleh PSC Bagi Kluster Permata Di Luar Pantai Sabah

#BernamaBiz 
 https://t.co/f4m2qosgLE https://t.co/dG3VoniLBv",https://x.com/BernamaBiz/status/2020891864480772388,neutral,Mon Feb 09 16:05:41 +0000 2026,0,0,0,11,0.5,0,0.011,,,neutral,0.992486834526062,happy,0.1368655115365982,0.0252904500812292,0.6541517376899719,0.1367633193731308,0.0459721013903617,0.0009567882516421
x,post,2.02077816631133e+18,"Anutin dalam landasan bentuk kerajaan baharu Thailand

#BHDunia Keputusan tidak rasmi dikeluarkan Suruhanjaya Pilihan Raya Thailand pagi tadi menunjukkan Parti Bhumjaithai memperoleh 174 kerusi, diikuti Parti Rakyat dengan 87 kerusi dan Parti Pheu Thai dengan 58 kerusi.

https://t.co/3et7b5oKE8",https://x.com/bharianmy/status/2020778166311330114,neutral,Mon Feb 09 08:33:53 +0000 2026,4,0,0,526,0.5,9,4.526,,,neutral,0.978033185005188,sadness,0.093408927321434,0.0353108495473861,0.4115119576454162,0.4563142955303192,0.002832205267623,0.0006217987975105
x,post,2.0185701462779948e+18,"Kajian pilihan raya DBKL bukan agenda DAP, disokong KJ, Nik Nazmi - Anthony

'Konsep pemilihan Datuk Bandar ini bukannya perkara baharu pun. Di seluruh dunia, banyak negara demokrasi memang ada pilihan raya Datuk Bandar' - Anthony Loke 

#sinarharian #pilihanrayaPBT #DBKL #DAP 

https://t.co/xN70LbvNm1",https://x.com/SinarOnline/status/2018570146277994840,negative,Tue Feb 03 06:20:00 +0000 2026,2,1,0,305,0.2,6,4.305,,,negative,0.5525243282318115,anger,0.6230734586715698,0.1008386760950088,0.1377980560064315,0.1299339830875396,0.0047943801619112,0.003561389632523
x,post,-1.0,"From KaitoEasyAPI, a reminder:Our API pricing is based on the volume of data returned. However, to ensure we can cover our costs on the Apify platform, we have a minimum charge of $X per API call,even if the response contains no results.Thus, we returned N pieces of mock data. We will monitor and adjust the size of N based on the infrastructure costs incurred by Apify.This helps offset the infrastructure costs we incur for each API request, regardless of the data returned. We want to be upfront about this policy so you understand the pricing structure when using our service.Despite adding mock data when no results are found, we're still barely breaking even. Our prices are already very reasonable, but we're committed to maintaining this service to support the growth of your project.Please let us know if you have any other questions!",,positive,2026-02-10T00:18:44.623503,0,0,0,0,0.8,0,0.0,,,positive,0.9966122508049012,happy,0.0025679781101644,0.003048192942515,0.960881531238556,0.0326483063399791,0.0006641311338171,0.0001898557820823
x,post,2.0208946914711022e+18,"Ponda By-Poll: Patkar Sidesteps Verekar’s Name, Congress Ticket Still Open. https://t.co/KHqAPdwmZ6",https://x.com/thevoiceforgoem/status/2020894691471102108,neutral,Mon Feb 09 16:16:55 +0000 2026,0,0,0,0,0.5,0,0.0,,,neutral,0.990567147731781,happy,0.3583845794200897,0.0441897623240947,0.4760163724422455,0.1065955609083175,0.0132487574592232,0.0015650819987058
x,post,2.0208928756642696e+18,"Akpabio should take Note:

Everywhere you go today even in the remotest places, you must see: 
Peter Obi's Supporters - (POS)

They are ready to match and demand a law that will ensure that our vote counts. https://t.co/f27FcyMLHC",https://x.com/SabinaNkiru/status/2020892875664269447,positive,Mon Feb 09 16:09:42 +0000 2026,2,1,0,25,0.8,3,4.025,,,positive,0.9945058226585388,happy,0.0002541340945754,0.0007571252644993,0.9972785115242004,0.0012462503509595,0.0003916384303011,7.24012716091238e-05
x,post,2.020484190634906e+18,"PTI : 180
PMLN : 17

As per Election February, 8, 2024, Form 45 Results! https://t.co/a3dg6iW8mz",https://x.com/MaleehaHashmey/status/2020484190634906041,neutral,Sun Feb 08 13:05:44 +0000 2026,1591,612,14,17412,0.5,2391,2874.412,,,neutral,0.9934699535369872,happy,0.0025980211794376,0.0010011321865022,0.9889466166496276,0.0059229345060884,0.0013728231424465,0.0001584743440616
x,post,2.0208948715241802e+18,"“NDAக்குதான் வாக்களிக்க சொல்வார் பாமக நிறுவனர் ராமதாஸ்” அடித்து சொல்லும் அக்னீஸ்வரன் | PTD

#DigitalDecode | #ADMK | #BJP | #NDA | #NDAalliance | #EdappadiPalaniswami | #MKStalin | #DMK | #Ramadoss | #PMK | #TNPolitics | #Election2026 | #PTDigital | #ElectionWithPT https://t.co/2VMxKTTHou",https://x.com/PttvNewsX/status/2020894871524180196,neutral,Mon Feb 09 16:17:38 +0000 2026,1,0,0,21,0.5,1,1.021,,,neutral,0.9868083596229552,happy,0.0372931100428104,0.0066397469490766,0.8732208013534546,0.0781558975577354,0.0042373198084533,0.0004529948346316
x,post,2.0204683124721746e+18,"At the @PPLEThai headquarters, supporters are closely monitoring real-time vote counts displayed on site. Unofficial results reported by multiple media outlets indicate a tight and highly competitive race between the party and @bhumjaithai_TH. https://t.co/yHe9CYsgF8",https://x.com/komlongharn/status/2020468312472174630,neutral,Sun Feb 08 12:02:38 +0000 2026,2,0,0,418,0.5,6,2.418,,,neutral,0.9445272088050842,happy,0.0005251670954748,0.0015034463722258,0.9958168864250184,0.0015126767102628,0.0005015884526073,0.0001402212219545
x,post,2.0208919092549716e+18,"Addressed a crucial organisational meeting in Ponda along with PCC GS @RajeshVerenkar & @ManishaUsgaonkar, @INCSGoa President @SavioDsilva, senior leader John Pereira, Ponda Block President William Aguiar, South Goa Mahila District President Mamta Maben, GPCC Minority Chairman @WasimkhangoaINC and all block members.

Congress karyakartas, Block members, Mahila Congress, Youth Congress, BLAs and frontal organisations participated as part of our preparations for the Ponda Bye-Election.

Detailed discussions were held on election strategy, booth-level coordination and strengthening the organisation from the grassroots. Our focus is clear—raising people’s issues, reaching every voter and ensuring a truly people-centric campaign.

@INCGoa stands firmly committed to democratic values, constitutional principles and collective responsibility. 

This win in Ponda will set the tone for the BJP government’s exit in 2027.",https://x.com/amitspatkar/status/2020891909254971598,neutral,Mon Feb 09 16:05:52 +0000 2026,6,2,0,38,0.5,8,10.038,,,neutral,0.7944638729095459,happy,0.0236229728907346,0.0117440270259976,0.9225098490715028,0.039510503411293,0.0024277130141854,0.0001848652173066
x,post,2.0205567780697213e+18,"#Thailand's progressive @PPLEThai lost the #election in prelim unofficial results. Its predecessor, now defunct #MoveForward party &amp; leader @Pita_MFP who's banned from politics for 10 yrs campaigned for #People'sParty &amp; @teng_pple. The loss, Pita says, hurts but is not the end https://t.co/LGjuhSI71l",https://x.com/MayWongST/status/2020556778069721259,negative,Sun Feb 08 17:54:10 +0000 2026,16,2,1,2155,0.2,40,25.155,,,negative,0.8311406373977661,sadness,0.0036748580168932,0.0027768199797719,0.0150508107617497,0.9781363606452942,0.0002307153772562,0.0001304521865677
x,post,2.0208841422174292e+18,"The silence at PML-N's headquarters, the absence of Nawaz Sharif's victory speech, and N league leaders' avoiding the media reflected only one reality, they had lost the GE 2024. What followed was the introduction of the Form 47 process an episode of mandate theft that remains a lasting stain on Pakistan’s democratic history.

#GoNawazGo
#MandateChor",https://x.com/PTIOfficialCA/status/2020884142217429327,negative,Mon Feb 09 15:35:00 +0000 2026,6,2,0,53,0.2,8,10.053,,,negative,0.8744863271713257,happy,0.0016477879835292,0.0012950039235875,0.9781773090362548,0.018456220626831,0.0003062480827793,0.0001174262724816
x,post,2.0197912049768573e+18,"Thai election is going to hold on this Sunday
The followings are what we predicted based on the current public infomation:

1. PPLE will emerge as the largest party.
ROI 47.1%
APR 8,595.75%

2. BJT will become the second-largest party.
ROI 51.5%
APR 9,398.75%

3. PT will rank third in total seats.
ROI 13.6%
APR 2,482.00%

4. PPLE is expected to secure a total of over 180 seats. (not 100% confirm)
ROI 334%
APR 60,955.00%",https://x.com/poliedge100/status/2019791204976857241,neutral,Fri Feb 06 15:12:03 +0000 2026,5,0,0,1258,0.5,17,6.258,,,neutral,0.9356752038002014,happy,0.0004478587652556,0.0008591833757236,0.9953656196594238,0.0027289614081382,0.0005508215399459,4.761381569551304e-05
x,post,2.0208888422372805e+18,"ULB, Panchayat Polls to be held at earliest but SEC post still vacant: CM Abdullah https://t.co/iVh4rWbtjv https://t.co/1VvNRRaHeD",https://x.com/State_Times/status/2020888842237280464,neutral,Mon Feb 09 15:53:40 +0000 2026,0,0,0,6,0.5,0,0.006,,,neutral,0.9510960578918456,happy,0.0026363267097622,0.002827288582921,0.987746238708496,0.0059125302359461,0.0007208515889942,0.0001567298895679
x,post,2.0208922129853194e+18,"The protest in the national assembly today over electric transmission of election results, which @PeterObi was also present at the protest group is loudable and we need more of it, the right thing must be done to ensure free and fair election.",https://x.com/seedurf1986/status/2020892212985319501,negative,Mon Feb 09 16:07:04 +0000 2026,1,0,0,5,0.2,1,1.005,,,negative,0.573535144329071,happy,0.0008590715005993,0.0006389437476173,0.9955293536186218,0.0022822427563369,0.0006034244433976,8.692282426636666e-05
x,post,2.019860163579269e+18,It was a close contest in 2023 as internal and external forces worked against PBAT but he won. 2027 will be different. At least 55% - 60% of total votes is the goal. https://t.co/oDCOaA6atq,https://x.com/osazenoo/status/2019860163579269165,negative,Fri Feb 06 19:46:04 +0000 2026,126,19,8,2088,0.2,173,190.088,,,negative,0.9400676488876344,happy,0.0016982385423034,0.0053147114813327,0.9849505424499512,0.0066119576804339,0.0010667815804481,0.0003576891322154
x,post,1.982837721669509e+18,"C5N : ay mira una jubilada, pregúntenle si estas triste por las elecciones..

La señora : estoy contenta, los kukas de mierda EL 7 DE SEPTIEMBRE SE AFANARON LAS ELECCIONES DE PBA, si no explíquenme cómo se da vuelta un 14% https://t.co/4dmK3jSp1n",https://x.com/therealbuni/status/1982837721669509149,negative,Mon Oct 27 15:52:06 +0000 2025,32267,4421,323,537597,0.2,42386,42615.597,,,negative,0.9332294464111328,sadness,0.000970390101429,0.0001832356792874,0.0092710051685571,0.989319920539856,0.0001467664696974,0.0001086538686649
x,post,2.0204051355797053e+18,"#Thailand @PPLEThai leader &amp; lead #PM candidate for party @teng_pple voted earlier in #Bangkok reiterating his belief in the choice of the citizens. Some 53 million voters to cast ballots  for constituency MPs, choice party &amp; referendum  Polls open 8am-1700 hrs local time. https://t.co/bBz5bSY0KT",https://x.com/MayWongST/status/2020405135579705463,positive,Sun Feb 08 07:51:36 +0000 2026,25,6,0,4934,0.8,80,41.934,,,positive,0.7261726260185242,happy,0.0124455569311976,0.0064902012236416,0.9220738410949708,0.0519425831735134,0.0069620730355381,8.573011291446164e-05
x,post,2.020884628748505e+18,"Pune ZP Election Results LIVE Update 2026: पुणे जिल्हा परिषद निवडणूक निकाल 2026, वाचा कोण जिंकले? कोण हरले?
-
#punezpelection #punezp2026 #zpelections #ZillaParishadElection #zpelection2026 #zpelectionresult #zpelectionresulttoday #Maharashtra #LetsUppNews #LetsUppMarathi https://t.co/JO9E1rN5Iu",https://x.com/LetsUppMarathi/status/2020884628748505150,neutral,Mon Feb 09 15:36:56 +0000 2026,0,0,0,39,0.5,0,0.039,,,neutral,0.992514669895172,happy,0.1824344843626022,0.1206035017967224,0.4284868240356445,0.2554603815078735,0.0119660440832376,0.001048729987815
x,post,1.8994054943111293e+18,"“After this 2023 election, we will know how many are progressives, we will be the majority and beat them silly”😜 

Like I have always said, PBAT foresaw their shenanigans, and was ready for the outcome. https://t.co/OaoNSxOmg7",https://x.com/dipoaina1/status/1899405494311129385,negative,Tue Mar 11 10:22:13 +0000 2025,350,123,9,17452,0.2,656,640.452,,,negative,0.5026044845581055,happy,0.0003464112232904,0.0005154824466444,0.9971730709075928,0.0014559706905856,0.0004290008509997,7.99522822489962e-05
x,post,2.0208874375019602e+18,รอบหน้าเพื่อไทยไม่ต้องลงกรุงเทพหรอก ลงไปมันก็ไม่เลือก คัดคนเข้าปตล ละไปเก็บคะแนนต่างจังหวัดแทน ปล่อยมันคนกรุงเทพอะ,https://x.com/CallMeLnwZa01s/status/2020887437501960237,positive,Mon Feb 09 15:48:06 +0000 2026,0,0,0,14,0.8,0,0.014,,,positive,0.5517577528953552,anger,0.4681562483310699,0.027443578466773,0.2813143134117126,0.217606246471405,0.0037999809719622,0.001679616398178
x,post,2.0204510695668042e+18,Almost one hour after polling ended at 5pm. More and more supporters gather at @PPLEThai HQ. Exit poll shows PPL Party will get landslide win in Bangkok. One supporter said @teng_pple can form a government after the vote counting. #เลือกตั้ง69 #พรรคประชาชน https://t.co/8I05Ir4Kml,https://x.com/Franchanshih/status/2020451069566804126,positive,Sun Feb 08 10:54:07 +0000 2026,5,0,0,2012,0.8,25,7.0120000000000005,,,positive,0.9307907223701476,happy,0.0050155180506408,0.0097405249252915,0.9684819579124452,0.0151844136416912,0.0014589184429496,0.0001186904119094
x,post,2.0208350681394831e+18,"In this country, we always say, ‘Let’s move on; the election is over let’s continue with our lives.’ But imagine if people were actually punished for election malpractice just imagine the change that would bring. — Barrister Darlington https://t.co/tJQ5en3wQZ",https://x.com/voptvlive/status/2020835068139483171,positive,Mon Feb 09 12:20:00 +0000 2026,0,0,0,8,0.8,0,0.008,,,positive,0.8637076020240784,sadness,0.0006929509108886,0.0001905543467728,0.0004759249277412,0.9984329342842102,0.0001168034505099,9.083043551072478e-05
x,post,2.0208352559939753e+18,this election is truly upsetting.. its the same kind of helplessness and distraught i felt when the 2024 re-election happened.. i'm so tired of this,https://x.com/toloverblue/status/2020835255993975238,negative,Mon Feb 09 12:20:44 +0000 2026,0,0,0,8,0.2,0,0.008,,,negative,0.8878082633018494,fear,0.0021470522042363,0.9932547211647034,0.0020849821157753,0.0021731585729867,0.000173115695361,0.0001669392222538
x,post,2.0208349571749317e+18,"If you mean it that elections were not free and fair,then give a directive to all elected MPs under NUP not to swear in instead of wasting time for the citizens pretending that you want to be the president yet you are protecting the gains.What kind of  president who can hide?? https://t.co/tf1gAJlZvi",https://x.com/BwengeM59555/status/2020834957174931819,negative,Mon Feb 09 12:19:33 +0000 2026,0,0,0,5,0.2,0,0.005,,,negative,0.8982616662979126,happy,0.0007192273624241,0.0003779994440265,0.9958337545394896,0.0017075280193239,0.0013032098067924,5.811455775983632e-05
x,post,2.020835138196984e+18,"Everybody notices that only the Democrats are the ones defending illegal aliens, especially the ones that are rapists and committing crimes against American people remember Democrats election time is coming up. We’ll see who wins also they don’t wanna help in elections honesty?",https://x.com/Lobue99V/status/2020835138196983965,negative,Mon Feb 09 12:20:16 +0000 2026,0,0,0,1,0.2,0,0.001,,,negative,0.994357407093048,anger,0.4955417513847351,0.2416392862796783,0.0651299655437469,0.194707840681076,0.0022329043131321,0.0007481938810087
x,post,2.0208332840922644e+18,Dr Bawumia welcomed the mighty Royal ladies to his house.The ladies were there to congratulate him on his election as the flagbearer of the NPP for election 2028.@MBawumia is father for all. https://t.co/h1qg2MkTJp,https://x.com/AgbelimorK59060/status/2020833284092264498,positive,Mon Feb 09 12:12:54 +0000 2026,16,2,1,175,0.8,20,23.175,,,positive,0.9957538843154908,happy,0.000238076550886,0.0002027087757596,0.998479187488556,0.000495582644362,0.0004744630132336,0.0001100262234103
x,post,2.0199732970231194e+18,"""I listened to hubby and voted for PBAT in the last election. Come next electione 2027, I'm not just going to vote him. I will mobilise people, including my apprentice, to vote for him. May God help me 🙏""

🤡🤡 https://t.co/flwwHxhlBT",https://x.com/Pebblepj/status/2019973297023119394,positive,Sat Feb 07 03:15:37 +0000 2026,10,1,0,1296,0.8,23,13.296,,,positive,0.524843692779541,happy,0.0011059818789362,0.0007232236093841,0.9717496037483216,0.0096916416659951,0.0166177004575729,0.0001117335996241
x,post,2.0208296507847557e+18,@PlayBookTrades Banked thanks PBT for $UOKA!!! https://t.co/P2G1PQjE3Z,https://x.com/daisychippies/status/2020829650784755765,positive,Mon Feb 09 11:58:28 +0000 2026,12,1,19,4439,0.8,76,75.439,,,positive,0.9951865077018738,happy,0.136193037033081,0.0233984980732202,0.5223547220230103,0.0545020289719104,0.26189786195755,0.0016538666095584
x,post,2.0208335949656474e+18,"We lose the elections of 2027 the day we submit to non-transmission of live election relults. If you want to lose Nigeria through the 2027 elections, say yes to Tinubu and Akpabio. It's do or die this time. Save Nigeria or lose it.",https://x.com/Basilokoh/status/2020833594965647450,negative,Mon Feb 09 12:14:08 +0000 2026,0,0,0,4,0.2,0,0.004,,,negative,0.977527916431427,sadness,0.0224681179970502,0.0264383312314748,0.3818300664424896,0.566328763961792,0.0027918736450374,0.0001428352406946
x,post,2.020832089873212e+18,There really is only a miniscule difference between the LDP winning an election and Kim Jong Un winning an election.,https://x.com/oshiimid/status/2020832089873211880,positive,Mon Feb 09 12:08:10 +0000 2026,5,1,0,141,0.8,7,7.141,,,positive,0.7591880559921265,happy,0.1929624825716018,0.1268378645181656,0.4921848773956299,0.1847634017467498,0.0018796378280967,0.0013718093978241
