Platform,Type,ID,Text,URL,Parent_Post_URL,Parent_Post_ID,Sentiment,Date,likes,shares,comments_count,views,sentiment_score,total_engagement,crawl_source,mentions_pas,mentions_bersatu,narrative_split
tiktok,comment,7648472160847039764_comment_64,Macam unsur marketing sebab banyak highlights mr potato je.,,https://www.tiktok.com/@anwaribrahimofficial/video/7648472160847039764,7648472160847039764,neutral,2026-06-11T09:41:25.837445,1,0,0,0,0.0,1,pas_break_social_20260611_094141.csv,0,0,0
tiktok,comment,7648472160847039764_comment_65,[Sticker],,https://www.tiktok.com/@anwaribrahimofficial/video/7648472160847039764,7648472160847039764,neutral,2026-06-11T09:41:25.837448,0,0,0,0,0.0,0,pas_break_social_20260611_094141.csv,0,0,0
tiktok,comment,7648472160847039764_comment_66,keropok bukan barang keperluan.. pergila check barang keperluan.. 😅,,https://www.tiktok.com/@anwaribrahimofficial/video/7648472160847039764,7648472160847039764,neutral,2026-06-11T09:41:25.837451,0,0,0,0,0.0,0,pas_break_social_20260611_094141.csv,0,0,0
tiktok,comment,7648472160847039764_comment_67,extra pun CM xde je....sikit,,https://www.tiktok.com/@anwaribrahimofficial/video/7648472160847039764,7648472160847039764,neutral,2026-06-11T09:41:25.837455,0,0,0,0,0.0,0,pas_break_social_20260611_094141.csv,0,0,0
tiktok,comment,7648472160847039764_comment_68,semudah itu mr.potato gula2kn kta,,https://www.tiktok.com/@anwaribrahimofficial/video/7648472160847039764,7648472160847039764,neutral,2026-06-11T09:41:25.837458,1,0,0,0,0.0,1,pas_break_social_20260611_094141.csv,0,0,0
tiktok,comment,7648472160847039764_comment_69,kenapa x tgk myk peket beras bawang kentang telor,,https://www.tiktok.com/@anwaribrahimofficial/video/7648472160847039764,7648472160847039764,neutral,2026-06-11T09:41:25.837460,0,0,0,0,0.0,0,pas_break_social_20260611_094141.csv,0,0,0
tiktok,comment,7648472160847039764_comment_70,aney you sudah bukak kedai runcit ka,,https://www.tiktok.com/@anwaribrahimofficial/video/7648472160847039764,7648472160847039764,neutral,2026-06-11T09:41:25.837463,0,0,0,0,0.0,0,pas_break_social_20260611_094141.csv,0,0,0
tiktok,comment,7648472160847039764_comment_71,podah,,https://www.tiktok.com/@anwaribrahimofficial/video/7648472160847039764,7648472160847039764,neutral,2026-06-11T09:41:25.837466,0,0,0,0,0.0,0,pas_break_social_20260611_094141.csv,0,0,0
tiktok,comment,7648472160847039764_comment_72,Jawab lah 100 juta itu,,https://www.tiktok.com/@anwaribrahimofficial/video/7648472160847039764,7648472160847039764,neutral,2026-06-11T09:41:25.837469,2,0,0,0,0.0,2,pas_break_social_20260611_094141.csv,0,0,0
tiktok,comment,7648472160847039764_comment_73,"Tak pernah turun harga ,dulu 5 sen boleh gak beli cokodok ...jadi tak ada yg kekal bang oii",,https://www.tiktok.com/@anwaribrahimofficial/video/7648472160847039764,7648472160847039764,neutral,2026-06-11T09:41:25.837472,0,0,0,0,0.0,0,pas_break_social_20260611_094141.csv,0,0,0
tiktok,comment,7648472160847039764_comment_74,kau jadi DJ lagi bagus,,https://www.tiktok.com/@anwaribrahimofficial/video/7648472160847039764,7648472160847039764,neutral,2026-06-11T09:41:25.837475,0,0,0,0,0.0,0,pas_break_social_20260611_094141.csv,0,0,0
tiktok,post,7647913317029186837,"Sekitar Istiadat Mengarak Panji-Panji Sempena Sambutan Ulang Tahun Hari Keputeraan Rasmi Seri Paduka Baginda Yang di-Pertuan Agong di Dataran Pahlawan Negara, Putrajaya pagi tadi.

Daulat Tuanku.

#MalaysiaMADANI
#MADANIbekerja 
#YakinMADANI",https://www.tiktok.com/@anwaribrahimofficial/video/7647913317029186837,,,neutral,2026-06-11T09:41:25.837613,1058,58,55,24800,0.0,1419,pas_break_social_20260611_094141.csv,0,0,0
tiktok,comment,7647913317029186837_comment_0,Ini baru betul perbincangan dtg terus jumpa 🥰 ada orang tu kan tiap hari tunjuk terpalingggg bz dok call sana sini 🤣,,https://www.tiktok.com/@anwaribrahimofficial/video/7647913317029186837,7647913317029186837,neutral,2026-06-11T09:41:26.214416,204,0,0,0,0.0,204,pas_break_social_20260611_094141.csv,0,0,0
tiktok,comment,7647913317029186837_comment_1,Bakal pm 11 malaysia🤲🏻,,https://www.tiktok.com/@anwaribrahimofficial/video/7647913317029186837,7647913317029186837,neutral,2026-06-11T09:41:26.214432,530,0,0,0,0.0,530,pas_break_social_20260611_094141.csv,0,0,0
tiktok,comment,7647913317029186837_comment_2,Xder masa nk claim itu claim ini..terus bekerja.. inilah Dr.Sam👍👍👍,,https://www.tiktok.com/@anwaribrahimofficial/video/7647913317029186837,7647913317029186837,neutral,2026-06-11T09:41:26.214437,14,0,0,0,0.0,14,pas_break_social_20260611_094141.csv,0,0,0
tiktok,comment,7647913317029186837_comment_3,habis perwakilan negara luar dtg jumpe dr. sam. hebat sungguh sosok tubuh yg diberkati Allah.,,https://www.tiktok.com/@anwaribrahimofficial/video/7647913317029186837,7647913317029186837,neutral,2026-06-11T09:41:26.214441,432,0,0,0,0.0,432,pas_break_social_20260611_094141.csv,0,0,0
tiktok,comment,7647913317029186837_comment_4,belum cukup matang nak jadi PM 🇲🇾💗 ke 11,,https://www.tiktok.com/@anwaribrahimofficial/video/7647913317029186837,7647913317029186837,neutral,2026-06-11T09:41:26.214445,8,0,0,0,0.0,8,pas_break_social_20260611_094141.csv,0,0,0
tiktok,comment,7647913317029186837_comment_5,makin ramai nak jmpe dr sam..nampak sgt beliau akan ke Putrajaya next PRU nanti,,https://www.tiktok.com/@anwaribrahimofficial/video/7647913317029186837,7647913317029186837,neutral,2026-06-11T09:41:26.214448,42,0,0,0,0.0,42,pas_break_social_20260611_094141.csv,0,0,0
tiktok,comment,7647913317029186837_comment_6,"Buruk nya office, tahun 2002 ke mb?",,https://www.tiktok.com/@anwaribrahimofficial/video/7647913317029186837,7647913317029186837,neutral,2026-06-11T09:41:26.214451,1,0,0,0,0.0,1,pas_break_social_20260611_094141.csv,0,0,0
tiktok,comment,7647913317029186837_comment_7,krnapa x dtg jumpa PMX?,,https://www.tiktok.com/@anwaribrahimofficial/video/7647913317029186837,7647913317029186837,neutral,2026-06-11T09:41:26.214454,3,0,0,0,0.0,3,pas_break_social_20260611_094141.csv,0,0,0
tiktok,comment,7647913317029186837_comment_8,mantap la MB Terengganu.bab ekonomi negara akan lebih terjamin dengan orang yang jujur,,https://www.tiktok.com/@anwaribrahimofficial/video/7647913317029186837,7647913317029186837,neutral,2026-06-11T09:41:26.214458,91,0,0,0,0.0,91,pas_break_social_20260611_094141.csv,0,0,0
tiktok,comment,7647913317029186837_comment_9,BAKAL PERDANA MENTERI KE 11... INSYAALLAH,,https://www.tiktok.com/@anwaribrahimofficial/video/7647913317029186837,7647913317029186837,neutral,2026-06-11T09:41:26.214461,150,0,0,0,0.0,150,pas_break_social_20260611_094141.csv,0,0,0
tiktok,comment,7647913317029186837_comment_10,Aku ank kelahiran Trengganu...wlpun membesar dinegeri lain...aku bangga dgn negeri kelahiranku...maju terus maju dibwh pemerintahan PAS yg tulus & mengutamakn agama & rakyatnya,,https://www.tiktok.com/@anwaribrahimofficial/video/7647913317029186837,7647913317029186837,neutral,2026-06-11T09:41:26.214464,148,0,0,0,0.0,148,pas_break_social_20260611_094141.csv,1,0,0
tiktok,comment,7647913317029186837_comment_11,"Dr.sam tak perlu pergi overseas..
wakil negara luar datang jumpa beliau..
Terbaik Dr Sam..",,https://www.tiktok.com/@anwaribrahimofficial/video/7647913317029186837,7647913317029186837,neutral,2026-06-11T09:41:26.214467,138,0,0,0,0.0,138,pas_break_social_20260611_094141.csv,0,0,0
tiktok,comment,7647913317029186837_comment_12,Penganti tun m,,https://www.tiktok.com/@anwaribrahimofficial/video/7647913317029186837,7647913317029186837,neutral,2026-06-11T09:41:26.214470,53,0,0,0,0.0,53,pas_break_social_20260611_094141.csv,0,0,0
tiktok,comment,7647913317029186837_comment_13,insyallah bakal PM Pas,,https://www.tiktok.com/@anwaribrahimofficial/video/7647913317029186837,7647913317029186837,neutral,2026-06-11T09:41:26.214473,72,0,0,0,0.0,72,pas_break_social_20260611_094141.csv,1,0,0
tiktok,comment,7647913317029186837_comment_14,aura PM 11🥰,,https://www.tiktok.com/@anwaribrahimofficial/video/7647913317029186837,7647913317029186837,neutral,2026-06-11T09:41:26.214476,68,0,0,0,0.0,68,pas_break_social_20260611_094141.csv,0,0,0
tiktok,comment,7647913317029186837_comment_15,Ya allah kau pinjamkanlah kami dr sam utk jadi pemimpin tanah air kami ya allah,,https://www.tiktok.com/@anwaribrahimofficial/video/7647913317029186837,7647913317029186837,neutral,2026-06-11T09:41:26.214479,34,0,0,0,0.0,34,pas_break_social_20260611_094141.csv,0,0,0
tiktok,comment,7647913317029186837_comment_16,pls promote ur Ir title also sir,,https://www.tiktok.com/@anwaribrahimofficial/video/7647913317029186837,7647913317029186837,neutral,2026-06-11T09:41:26.214482,0,0,0,0,0.0,0,pas_break_social_20260611_094141.csv,0,0,0
tiktok,comment,7647913317029186837_comment_17,pesuruhjaya tinggi British dtng bagi good luck dekat Dr sam👍,,https://www.tiktok.com/@anwaribrahimofficial/video/7647913317029186837,7647913317029186837,neutral,2026-06-11T09:41:26.214486,21,0,0,0,0.0,21,pas_break_social_20260611_094141.csv,0,0,0
tiktok,comment,7647913317029186837_comment_18,ini kali confirm jd..terbaik,,https://www.tiktok.com/@anwaribrahimofficial/video/7647913317029186837,7647913317029186837,neutral,2026-06-11T09:41:26.214489,44,0,0,0,0.0,44,pas_break_social_20260611_094141.csv,0,0,0
tiktok,comment,7647913317029186837_comment_19,"TAMPA BICARA LANTANG... KERJA TERUS DI JLN KAN..
UNTUK KEMAJUAN..PADU.
IR DR SAMSURI 👍",,https://www.tiktok.com/@anwaribrahimofficial/video/7647913317029186837,7647913317029186837,neutral,2026-06-11T09:41:26.214492,25,0,0,0,0.0,25,pas_break_social_20260611_094141.csv,0,0,0
tiktok,comment,7647913317029186837_comment_20,[Sticker] Bakal PM 11 1 HARI NANTI INSYAALLAH,,https://www.tiktok.com/@anwaribrahimofficial/video/7647913317029186837,7647913317029186837,neutral,2026-06-11T09:41:26.214495,55,0,0,0,0.0,55,pas_break_social_20260611_094141.csv,0,0,0
tiktok,comment,7647913317029186837_comment_21,Bakal PM.. 🤲🤲🤲,,https://www.tiktok.com/@anwaribrahimofficial/video/7647913317029186837,7647913317029186837,neutral,2026-06-11T09:41:26.214498,14,0,0,0,0.0,14,pas_break_social_20260611_094141.csv,0,0,0
tiktok,comment,7647913317029186837_comment_22,MasyaAllah mb trganu kita mmg best,,https://www.tiktok.com/@anwaribrahimofficial/video/7647913317029186837,7647913317029186837,neutral,2026-06-11T09:41:26.214501,21,0,0,0,0.0,21,pas_break_social_20260611_094141.csv,0,0,0
tiktok,comment,7647913317029186837_comment_23,[Sticker],,https://www.tiktok.com/@anwaribrahimofficial/video/7647913317029186837,7647913317029186837,neutral,2026-06-11T09:41:26.214504,19,0,0,0,0.0,19,pas_break_social_20260611_094141.csv,0,0,0
tiktok,comment,7647913317029186837_comment_24,Ni baru betul PM,,https://www.tiktok.com/@anwaribrahimofficial/video/7647913317029186837,7647913317029186837,neutral,2026-06-11T09:41:26.214507,11,0,0,0,0.0,11,pas_break_social_20260611_094141.csv,0,0,0
tiktok,comment,7647913317029186837_comment_25,next PM saya,,https://www.tiktok.com/@anwaribrahimofficial/video/7647913317029186837,7647913317029186837,neutral,2026-06-11T09:41:26.214510,31,0,0,0,0.0,31,pas_break_social_20260611_094141.csv,0,0,0
tiktok,comment,7647913317029186837_comment_26,"Allah sedang menmersiapkan pm dimasa akan dtg, mnolak munkar, semoga yg naik nanti baik2 sje",,https://www.tiktok.com/@anwaribrahimofficial/video/7647913317029186837,7647913317029186837,neutral,2026-06-11T09:41:26.214513,26,0,0,0,0.0,26,pas_break_social_20260611_094141.csv,0,0,0
tiktok,comment,7647913317029186837_comment_27,[Sticker],,https://www.tiktok.com/@anwaribrahimofficial/video/7647913317029186837,7647913317029186837,neutral,2026-06-11T09:41:26.214517,2,0,0,0,0.0,2,pas_break_social_20260611_094141.csv,0,0,0
tiktok,comment,7647913317029186837_comment_28,aura menjadi pemimpin tertinggi negara terselah...aamiin,,https://www.tiktok.com/@anwaribrahimofficial/video/7647913317029186837,7647913317029186837,neutral,2026-06-11T09:41:26.214520,1,0,0,0,0.0,1,pas_break_social_20260611_094141.csv,0,0,0
tiktok,comment,7647913317029186837_comment_29,[Sticker] 🥰,,https://www.tiktok.com/@anwaribrahimofficial/video/7647913317029186837,7647913317029186837,neutral,2026-06-11T09:41:26.214523,0,0,0,0,0.0,0,pas_break_social_20260611_094141.csv,0,0,0
tiktok,comment,7647913317029186837_comment_30,"Nampaknya bacaan pemimpin luar negara terhadap Dr Sam sangat jauh ke depan ye. Belum naik kabinet pun lagi, tapi mcm2 kunjungan dah dibuat.",,https://www.tiktok.com/@anwaribrahimofficial/video/7647913317029186837,7647913317029186837,neutral,2026-06-11T09:41:26.214526,7,0,0,0,0.0,7,pas_break_social_20260611_094141.csv,0,0,0
tiktok,comment,7647913317029186837_comment_31,"Ya Allah , tlg makbulkn doa kami .. kami bhajat utk tgok pas ke putrajaya dan Dr Sam jadi out next pm",,https://www.tiktok.com/@anwaribrahimofficial/video/7647913317029186837,7647913317029186837,neutral,2026-06-11T09:41:26.214529,2,0,0,0,0.0,2,pas_break_social_20260611_094141.csv,1,0,0
tiktok,comment,7647913317029186837_comment_32,Pmx ada ke🥰🥰,,https://www.tiktok.com/@anwaribrahimofficial/video/7647913317029186837,7647913317029186837,neutral,2026-06-11T09:41:26.214532,2,0,0,0,0.0,2,pas_break_social_20260611_094141.csv,0,0,0
tiktok,comment,7647913317029186837_comment_33,Ya Allah Permudahkan Semua Urusan2nya Aamiin 🙏❤️,,https://www.tiktok.com/@anwaribrahimofficial/video/7647913317029186837,7647913317029186837,neutral,2026-06-11T09:41:26.214535,1,0,0,0,0.0,1,pas_break_social_20260611_094141.csv,0,0,0
tiktok,comment,7647913317029186837_comment_34,Bismillah bakal ke PM 11,,https://www.tiktok.com/@anwaribrahimofficial/video/7647913317029186837,7647913317029186837,neutral,2026-06-11T09:41:26.214538,2,0,0,0,0.0,2,pas_break_social_20260611_094141.csv,0,0,0
tiktok,comment,7647913317029186837_comment_35,terbaik drsam,,https://www.tiktok.com/@anwaribrahimofficial/video/7647913317029186837,7647913317029186837,neutral,2026-06-11T09:41:26.214541,0,0,0,0,0.0,0,pas_break_social_20260611_094141.csv,0,0,0
tiktok,comment,7647913317029186837_comment_36,sedang diuji,,https://www.tiktok.com/@anwaribrahimofficial/video/7647913317029186837,7647913317029186837,neutral,2026-06-11T09:41:26.214544,0,0,0,0,0.0,0,pas_break_social_20260611_094141.csv,0,0,0
tiktok,comment,7647913317029186837_comment_37,yes...bakal PM yg baru..,,https://www.tiktok.com/@anwaribrahimofficial/video/7647913317029186837,7647913317029186837,neutral,2026-06-11T09:41:26.214547,0,0,0,0,0.0,0,pas_break_social_20260611_094141.csv,0,0,0
tiktok,comment,7647913317029186837_comment_38,semoga MB kesayangan sy sihat2 selalu.semoga Allah sentiase lindungi beliau🤲🥰🥰💚🤍👆,,https://www.tiktok.com/@anwaribrahimofficial/video/7647913317029186837,7647913317029186837,neutral,2026-06-11T09:41:26.214550,1,0,0,0,0.0,1,pas_break_social_20260611_094141.csv,0,0,0
tiktok,comment,7647913317029186837_comment_39,mantoppppppp YB DRSAM..,,https://www.tiktok.com/@anwaribrahimofficial/video/7647913317029186837,7647913317029186837,neutral,2026-06-11T09:41:26.214553,0,0,0,0,0.0,0,pas_break_social_20260611_094141.csv,0,0,0
tiktok,comment,7647913317029186837_comment_40,"respect betul...susah nk jumpa ofis org2 besar kena buka kasut...kebersihan amat diutamakan, tahniah!",,https://www.tiktok.com/@anwaribrahimofficial/video/7647913317029186837,7647913317029186837,neutral,2026-06-11T09:41:26.214556,5,0,0,0,0.0,5,pas_break_social_20260611_094141.csv,0,0,0
tiktok,comment,7647913317029186837_comment_41,semoga Terengganu terus bahagia tgk dr sam pun dah bahagia belum pergi Terengganu lg,,https://www.tiktok.com/@anwaribrahimofficial/video/7647913317029186837,7647913317029186837,neutral,2026-06-11T09:41:26.214559,0,0,0,0,0.0,0,pas_break_social_20260611_094141.csv,0,0,0
tiktok,comment,7647913317029186837_comment_42,as salam.. yb.. nk komen kaler pink kt bilik tu xnmpk official sgt bleh x tukar kaler.. nmpk mcm kelas tadika... sorry yb.. my 2 cents,,https://www.tiktok.com/@anwaribrahimofficial/video/7647913317029186837,7647913317029186837,neutral,2026-06-11T09:41:26.214562,0,0,0,0,0.0,0,pas_break_social_20260611_094141.csv,0,0,0
tiktok,comment,7647913317029186837_comment_43,Alhamdulillah org ganu hadir..i'm proud of you my MB..👍👍,,https://www.tiktok.com/@anwaribrahimofficial/video/7647913317029186837,7647913317029186837,neutral,2026-06-11T09:41:26.214566,0,0,0,0,0.0,0,pas_break_social_20260611_094141.csv,0,0,0
tiktok,comment,7647913317029186837_comment_44,"hang pi survey harga kedai runcit biasa buat apa.
pi check harga di pasaraya",,https://www.tiktok.com/@anwaribrahimofficial/video/7647913317029186837,7647913317029186837,neutral,2026-06-11T09:41:26.214569,21,0,0,0,0.0,21,pas_break_social_20260611_094141.csv,1,0,0
tiktok,comment,7647913317029186837_comment_45,"harga mana pernah turun walau siapa pun jd kerajaan, tp bg aku kenaikan masih normal dlm konteks ekonomi..berapa rate inflasi negara sekarang..",,https://www.tiktok.com/@anwaribrahimofficial/video/7647913317029186837,7647913317029186837,neutral,2026-06-11T09:41:26.214572,21,0,0,0,0.0,21,pas_break_social_20260611_094141.csv,0,0,0
tiktok,comment,7647913317029186837_comment_46,main sebut je kekal dan turun tanpa pembuktian data timeline harga,,https://www.tiktok.com/@anwaribrahimofficial/video/7647913317029186837,7647913317029186837,neutral,2026-06-11T09:41:26.214575,0,0,0,0,0.0,0,pas_break_social_20260611_094141.csv,0,0,0
tiktok,comment,7647913317029186837_comment_47,Maggi dan potato bukan mkan setiap masa chief,,https://www.tiktok.com/@anwaribrahimofficial/video/7647913317029186837,7647913317029186837,neutral,2026-06-11T09:41:26.214578,9,0,0,0,0.0,9,pas_break_social_20260611_094141.csv,0,0,0
tiktok,comment,7647913317029186837_comment_48,Hahahaha. Baik punya perli,,https://www.tiktok.com/@anwaribrahimofficial/video/7647913317029186837,7647913317029186837,neutral,2026-06-11T09:41:26.214581,4,0,0,0,0.0,4,pas_break_social_20260611_094141.csv,0,0,0
tiktok,comment,7647913317029186837_comment_49,Time ko menteri wow mahal beras,,https://www.tiktok.com/@anwaribrahimofficial/video/7647913317029186837,7647913317029186837,neutral,2026-06-11T09:41:26.214584,0,0,0,0,0.0,0,pas_break_social_20260611_094141.csv,0,0,0
tiktok,comment,7647913317029186837_comment_50,hey guys its lalang opportunist,,https://www.tiktok.com/@anwaribrahimofficial/video/7647913317029186837,7647913317029186837,neutral,2026-06-11T09:41:26.214587,13,0,0,0,0.0,13,pas_break_social_20260611_094141.csv,0,0,0
tiktok,comment,7647913317029186837_comment_51,Sapa la nk makan hari2 chips dan Maggie tu.. 🤣,,https://www.tiktok.com/@anwaribrahimofficial/video/7647913317029186837,7647913317029186837,neutral,2026-06-11T09:41:26.214590,2,0,0,0,0.0,2,pas_break_social_20260611_094141.csv,0,0,0
tiktok,comment,7647913317029186837_comment_52,knp nk ulas benda2 fast food..x bagus utk kesihatan..padahal U pernah jd menteri Kesihatan kan,,https://www.tiktok.com/@anwaribrahimofficial/video/7647913317029186837,7647913317029186837,neutral,2026-06-11T09:41:26.214593,6,0,0,0,0.0,6,pas_break_social_20260611_094141.csv,0,0,0
tiktok,comment,7647913317029186837_comment_53,nampak sgt kj tak pernah masuk kedai beli belah sekali nak buat konten main sebut je harga barang dh meningkat,,https://www.tiktok.com/@anwaribrahimofficial/video/7647913317029186837,7647913317029186837,neutral,2026-06-11T09:41:26.214596,2,0,0,0,0.0,2,pas_break_social_20260611_094141.csv,0,0,0
tiktok,comment,7647913317029186837_comment_55,ajak dia makan nasi ayam kunyit la sekali,,https://www.tiktok.com/@anwaribrahimofficial/video/7647913317029186837,7647913317029186837,neutral,2026-06-11T09:41:26.214602,1,0,0,0,0.0,1,pas_break_social_20260611_094141.csv,0,0,0
tiktok,comment,7647913317029186837_comment_56,😹,,https://www.tiktok.com/@anwaribrahimofficial/video/7647913317029186837,7647913317029186837,neutral,2026-06-11T09:41:26.214605,1,0,0,0,0.0,1,pas_break_social_20260611_094141.csv,0,0,0
tiktok,comment,7647913317029186837_comment_57,pengkaji boleh banding harga bulan ni dan setiap 6 bln kebelakang. tgk la makin murah ke mahal,,https://www.tiktok.com/@anwaribrahimofficial/video/7647913317029186837,7647913317029186837,neutral,2026-06-11T09:41:26.214608,0,0,0,0,0.0,0,pas_break_social_20260611_094141.csv,0,0,0
tiktok,comment,7647913317029186837_comment_58,Begawan Solo,,https://www.tiktok.com/@anwaribrahimofficial/video/7647913317029186837,7647913317029186837,neutral,2026-06-11T09:41:26.214611,0,0,0,0,0.0,0,pas_break_social_20260611_094141.csv,0,0,0
tiktok,comment,7647913317029186837_comment_59,"All is junk food, why not do real food",,https://www.tiktok.com/@anwaribrahimofficial/video/7647913317029186837,7647913317029186837,neutral,2026-06-11T09:41:26.214614,0,0,0,0,0.0,0,pas_break_social_20260611_094141.csv,0,0,0
tiktok,comment,7647913317029186837_comment_61,"ok je...
apa masalahnya..
ada minyak masak naik harga ke?
ada telur naik harga ke..?",,https://www.tiktok.com/@anwaribrahimofficial/video/7647913317029186837,7647913317029186837,neutral,2026-06-11T09:41:26.214618,0,0,0,0,0.0,0,pas_break_social_20260611_094141.csv,0,0,0
tiktok,comment,7647913317029186837_comment_62,[Sticker],,https://www.tiktok.com/@anwaribrahimofficial/video/7647913317029186837,7647913317029186837,neutral,2026-06-11T09:41:26.214621,0,0,0,0,0.0,0,pas_break_social_20260611_094141.csv,0,0,0
tiktok,comment,7647913317029186837_comment_63,Potato chips tu makanan ruji ke?,,https://www.tiktok.com/@anwaribrahimofficial/video/7647913317029186837,7647913317029186837,neutral,2026-06-11T09:41:26.214624,0,0,0,0,0.0,0,pas_break_social_20260611_094141.csv,0,0,0
tiktok,comment,7647913317029186837_comment_64,Macam unsur marketing sebab banyak highlights mr potato je.,,https://www.tiktok.com/@anwaribrahimofficial/video/7647913317029186837,7647913317029186837,neutral,2026-06-11T09:41:26.214628,1,0,0,0,0.0,1,pas_break_social_20260611_094141.csv,0,0,0
tiktok,comment,7647913317029186837_comment_65,[Sticker],,https://www.tiktok.com/@anwaribrahimofficial/video/7647913317029186837,7647913317029186837,neutral,2026-06-11T09:41:26.214631,0,0,0,0,0.0,0,pas_break_social_20260611_094141.csv,0,0,0
tiktok,comment,7647913317029186837_comment_66,keropok bukan barang keperluan.. pergila check barang keperluan.. 😅,,https://www.tiktok.com/@anwaribrahimofficial/video/7647913317029186837,7647913317029186837,neutral,2026-06-11T09:41:26.214634,0,0,0,0,0.0,0,pas_break_social_20260611_094141.csv,0,0,0
tiktok,comment,7647913317029186837_comment_67,extra pun CM xde je....sikit,,https://www.tiktok.com/@anwaribrahimofficial/video/7647913317029186837,7647913317029186837,neutral,2026-06-11T09:41:26.214637,0,0,0,0,0.0,0,pas_break_social_20260611_094141.csv,0,0,0
tiktok,comment,7647913317029186837_comment_68,semudah itu mr.potato gula2kn kta,,https://www.tiktok.com/@anwaribrahimofficial/video/7647913317029186837,7647913317029186837,neutral,2026-06-11T09:41:26.214640,1,0,0,0,0.0,1,pas_break_social_20260611_094141.csv,0,0,0
tiktok,comment,7647913317029186837_comment_69,kenapa x tgk myk peket beras bawang kentang telor,,https://www.tiktok.com/@anwaribrahimofficial/video/7647913317029186837,7647913317029186837,neutral,2026-06-11T09:41:26.214643,0,0,0,0,0.0,0,pas_break_social_20260611_094141.csv,0,0,0
tiktok,comment,7647913317029186837_comment_70,aney you sudah bukak kedai runcit ka,,https://www.tiktok.com/@anwaribrahimofficial/video/7647913317029186837,7647913317029186837,neutral,2026-06-11T09:41:26.214646,0,0,0,0,0.0,0,pas_break_social_20260611_094141.csv,0,0,0
tiktok,comment,7647913317029186837_comment_71,podah,,https://www.tiktok.com/@anwaribrahimofficial/video/7647913317029186837,7647913317029186837,neutral,2026-06-11T09:41:26.214649,0,0,0,0,0.0,0,pas_break_social_20260611_094141.csv,0,0,0
tiktok,comment,7647913317029186837_comment_72,Jawab lah 100 juta itu,,https://www.tiktok.com/@anwaribrahimofficial/video/7647913317029186837,7647913317029186837,neutral,2026-06-11T09:41:26.214653,2,0,0,0,0.0,2,pas_break_social_20260611_094141.csv,0,0,0
tiktok,comment,7647913317029186837_comment_73,"Tak pernah turun harga ,dulu 5 sen boleh gak beli cokodok ...jadi tak ada yg kekal bang oii",,https://www.tiktok.com/@anwaribrahimofficial/video/7647913317029186837,7647913317029186837,neutral,2026-06-11T09:41:26.214656,0,0,0,0,0.0,0,pas_break_social_20260611_094141.csv,0,0,0
tiktok,comment,7647913317029186837_comment_74,kau jadi DJ lagi bagus,,https://www.tiktok.com/@anwaribrahimofficial/video/7647913317029186837,7647913317029186837,neutral,2026-06-11T09:41:26.214659,0,0,0,0,0.0,0,pas_break_social_20260611_094141.csv,0,0,0
tiktok,post,7649047639769582856,"KENYATAAN MEDIA PAS PUSAT

KERJASAMA POLITIK PAS–BERSATU

Mesyuarat Khas Jawatankuasa Kerja PAS Pusat yang diadakan pada hari ini, Isnin 8 Jun 2026, telah membuat ketetapan seperti berikut:

i. Memperakukan keputusan Mesyuarat Majlis Syura Ulamak pada 2 Jun 2026 berhubung pertimbangan dasar, hukum dan maslahah kerjasama politik PAS, atas prinsip penyatuan ummah;

ii. Meneliti kedudukan dan hala tuju kerjasama politik PAS–BERSATU berdasarkan laporan, kajian dan penilaian semasa;

iii. Menghentikan kerjasama politik dengan BERSATU;

iv. Meneroka suatu bentuk persefahaman politik dan kerjasama pilihan raya (electoral pact) demi penyatuan ummah, bagi menghadapi Pilihan Raya Negeri dan Pilihan Raya Umum ke-16; dan

v. Menerima hasrat tokoh-tokoh akademik, profesional, pemimpin politik, dan aktivis masyarakat untuk menyertai PAS.

“Kembali Kepada Penyelesaian Islam”

ABDUL HADI AWANG
Presiden PAS

Bertarikh: 22 Zulhijjah 1447 / 8 Jun 2026",https://www.tiktok.com/@abdulhadiawang/video/7649047639769582856,,,neutral,2026-06-11T09:41:26.214802,1506,75,101,15900,0.0,1841,pas_break_social_20260611_094141.csv,1,1,1
tiktok,comment,7649047639769582856_comment_0,Ini baru betul perbincangan dtg terus jumpa 🥰 ada orang tu kan tiap hari tunjuk terpalingggg bz dok call sana sini 🤣,,https://www.tiktok.com/@abdulhadiawang/video/7649047639769582856,7649047639769582856,neutral,2026-06-11T09:41:26.605470,204,0,0,0,0.0,204,pas_break_social_20260611_094141.csv,0,0,0
tiktok,comment,7649047639769582856_comment_1,Bakal pm 11 malaysia🤲🏻,,https://www.tiktok.com/@abdulhadiawang/video/7649047639769582856,7649047639769582856,neutral,2026-06-11T09:41:26.605489,530,0,0,0,0.0,530,pas_break_social_20260611_094141.csv,0,0,0
tiktok,comment,7649047639769582856_comment_2,Xder masa nk claim itu claim ini..terus bekerja.. inilah Dr.Sam👍👍👍,,https://www.tiktok.com/@abdulhadiawang/video/7649047639769582856,7649047639769582856,neutral,2026-06-11T09:41:26.605493,14,0,0,0,0.0,14,pas_break_social_20260611_094141.csv,0,0,0
