Platform,Type,ID,Text,URL,Parent_Post_URL,Parent_Post_ID,Sentiment,Date,likes,shares,comments_count,views,sentiment_score,sentiment_label,sentiment_confidence,emotion_primary,total_engagement,crawl_source,mentions_pas,mentions_bersatu,narrative_split,detected_language,demographic,emotion_anger,emotion_fear,emotion_happy,emotion_sadness,emotion_love,emotion_surprise,geo_johor,geo_melaka,geo_ns,narrative_solo
tiktok,comment,7648560926467099922_comment_22,"kan kan kan...sb apa agaknya?
sb yg d lantik tu semuanya pendapat drp....fhm fhmlah.",,https://www.tiktok.com/@mustika.dewi.sri/video/7648560926467099922,7648560926467099922,neutral,2026-06-11T15:59:16.805917000,0,0,0,0,0.5,neutral,0.6569066643714905,no_clear_emotion,0,tiktok_master,False,False,False,english,Mixed/Urban,0.04183104634284973,0.04080437496304512,0.040389228612184525,0.029668176546692848,0.2404266595840454,0.17565232515335083,False,False,False,False
tiktok,comment,7648560926467099922_comment_23,Pihak berauthority sprti AG wajar bertindak secara professional Sistem Pentadbiran Legislatif adalah tunjang utama dalam pemerintahan sesebuah negara. Ia berfungsi sebagai pembuat undang² pengimbang kuasa (bagi mengelakan pemerintahan dipengaruhi olih unsur yang tidak sihat atau agenda pihak yg tak bertanggung jawab) meliputi pemantauan utama pentadbiran eksekutif bagi memastikan tadbir urus yang telus dan adil.,,https://www.tiktok.com/@mustika.dewi.sri/video/7648560926467099922,7648560926467099922,negative,2026-06-11T15:59:16.805921000,0,0,0,0,0.00048256516456601783,negative,0.9983914494514465,anger,0,tiktok_master,False,False,False,malay,Malay/Bumiputera,0.7365698218345642,0.02462255395948887,0.053885988891124725,0.018457667902112007,0.06657549738883972,0.010821538046002388,False,False,False,False
tiktok,comment,7648560926467099922_comment_24,"Itu penting nya lantik orang kita,,,,,,,, asal sokong kerajaan,,",,https://www.tiktok.com/@mustika.dewi.sri/video/7648560926467099922,7648560926467099922,neutral,2026-06-11T15:59:16.805925000,0,0,0,0,0.5,neutral,0.8402858972549438,love,0,tiktok_master,False,False,False,english,Mixed/Urban,0.0754905566573143,0.015236305072903633,0.057239823043346405,0.01931695267558098,0.6010110378265381,0.019971350207924843,False,False,False,False
tiktok,comment,7648560926467099922_comment_25,🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣,,https://www.tiktok.com/@mustika.dewi.sri/video/7648560926467099922,7648560926467099922,positive,2026-06-11T15:59:16.805929000,1,0,0,0,0.8714138269424438,positive,0.5713794231414795,love,1,tiktok_master,False,False,False,multilingual,Unknown,0.03924495354294777,0.03899331018328667,0.06719457358121872,0.031588662415742874,0.6438773274421692,0.039730872958898544,False,False,False,False
tiktok,comment,7648560926467099922_comment_26,😂😂😂,,https://www.tiktok.com/@mustika.dewi.sri/video/7648560926467099922,7648560926467099922,positive,2026-06-11T15:59:16.805933000,0,0,0,0,0.8714138269424438,positive,0.5713794231414795,love,0,tiktok_master,False,False,False,multilingual,Unknown,0.1527145802974701,0.13642236590385437,0.11588431149721146,0.11049454659223557,0.21143889427185059,0.11699191480875015,False,False,False,False
tiktok,comment,7648560926467099922_comment_27,🤣🤣🤣🤣🤣🤣,,https://www.tiktok.com/@mustika.dewi.sri/video/7648560926467099922,7648560926467099922,positive,2026-06-11T15:59:16.805937000,0,0,0,0,0.8714138269424438,positive,0.5713794231414795,love,0,tiktok_master,False,False,False,multilingual,Unknown,0.03664063662290573,0.035996053367853165,0.0653117373585701,0.02940899133682251,0.6608583927154541,0.04070226848125458,False,False,False,False
tiktok,comment,7648560926467099922_comment_28,🤣🤣🤣🤪,,https://www.tiktok.com/@mustika.dewi.sri/video/7648560926467099922,7648560926467099922,positive,2026-06-11T15:59:16.805941000,0,0,0,0,0.8714138269424438,positive,0.5713794231414795,love,0,tiktok_master,False,False,False,multilingual,Unknown,0.15011537075042725,0.05467863753437996,0.0834961012005806,0.0402713268995285,0.3830125629901886,0.02719886228442192,False,False,False,False
tiktok,comment,7648560926467099922_comment_29,Tuan Guru mesti dah buat istiqarah mohon bantuan Allah utk halatuju parti.Dan itulah keputusannya.,,https://www.tiktok.com/@mustika.dewi.sri/video/7648560926467099922,7648560926467099922,negative,2026-06-11T15:59:16.805945000,1316,0,0,0,0.15480612963438034,negative,0.48397956788539886,love,1316,tiktok_master,False,False,True,multilingual,Unknown,0.04131613299250603,0.01827576570212841,0.027717633172869682,0.041497621685266495,0.8104124069213867,0.01672322116792202,False,False,False,False
tiktok,comment,7648560926467099922_comment_30,biarlah PAS bergerak sendirian..ramai pemimpin2 dalam PAS yg berkaliber,,https://www.tiktok.com/@mustika.dewi.sri/video/7648560926467099922,7648560926467099922,negative,2026-06-11T15:59:16.805950000,1560,0,0,0,0.14372334480285645,negative,0.5209221839904785,no_clear_emotion,1560,tiktok_master,True,False,False,multilingual,Unknown,0.0519249401986599,0.016449283808469772,0.08576583117246628,0.01944914646446705,0.24391350150108337,0.0272157471626997,False,False,False,False
tiktok,comment,7648560926467099922_comment_31,Pas relevan lgi ke?,,https://www.tiktok.com/@mustika.dewi.sri/video/7648560926467099922,7648560926467099922,neutral,2026-06-11T15:59:16.805954000,22,0,0,0,0.5,neutral,0.8943355679512024,no_clear_emotion,22,tiktok_master,True,False,False,english,Mixed/Urban,0.07093656063079834,0.033535752445459366,0.0687842145562172,0.029333245009183884,0.21438860893249512,0.04093995690345764,False,False,False,False
tiktok,comment,7648560926467099922_comment_32,"Maaf cakap aku suka hasil kerja mb Sanusi, mb tuan guru Haji Din dan TGHH.",,https://www.tiktok.com/@mustika.dewi.sri/video/7648560926467099922,7648560926467099922,negative,2026-06-11T15:59:16.805957000,3,0,0,0,0.12366113662719727,negative,0.5877962112426758,love,3,tiktok_master,False,False,False,multilingual,Unknown,0.06649735569953918,0.01157369464635849,0.024644825607538223,0.03757239505648613,0.6842907071113586,0.0261724554002285,False,False,False,False
tiktok,comment,7648560926467099922_comment_33,Gerak solo PAS kalah menang pedulikan itu urusan Allah serah pada Allah insyaaAllah ada manisnya dihujung jalan,,https://www.tiktok.com/@mustika.dewi.sri/video/7648560926467099922,7648560926467099922,negative,2026-06-11T15:59:16.805962000,1,0,0,0,0.04137378484010695,negative,0.8620873838663101,love,1,tiktok_master,True,False,False,multilingual,Unknown,0.180786594748497,0.0195617713034153,0.07593836635351181,0.02919156663119793,0.4511255919933319,0.020128881558775902,False,False,False,True
tiktok,comment,7648560926467099922_comment_34,terbaik keputusan PAS... makin semangat undi PAS,,https://www.tiktok.com/@mustika.dewi.sri/video/7648560926467099922,7648560926467099922,positive,2026-06-11T15:59:16.805966000,1,0,0,0,0.9980011463165283,positive,0.9933371543884277,happy,1,tiktok_master,True,False,True,malay,Malay/Bumiputera,0.013891014270484447,0.028462260961532593,0.8787956237792969,0.007426883559674025,0.03294374421238899,0.01540233101695776,False,False,False,False
tiktok,comment,7648560926467099922_comment_35,"solo ja la, menang itu bonus kalah itu normal ja bg PAS🥰🥰🥰🥰",,https://www.tiktok.com/@mustika.dewi.sri/video/7648560926467099922,7648560926467099922,positive,2026-06-11T15:59:16.805969000,988,0,0,0,0.9906107842922209,positive,0.9687026143074036,love,988,tiktok_master,True,False,False,english,Mixed/Urban,0.03532126173377037,0.015907833352684975,0.04512615129351616,0.02074449136853218,0.45538800954818726,0.0306828822940588,False,False,False,False
tiktok,comment,7648560926467099922_comment_36,semoga pas menang pru akan dtang,,https://www.tiktok.com/@mustika.dewi.sri/video/7648560926467099922,7648560926467099922,positive,2026-06-11T15:59:16.805974000,0,0,0,0,0.9787519872188568,positive,0.9291732907295227,happy,0,tiktok_master,True,False,False,malay,Malay/Bumiputera,0.04814467206597328,0.10756527632474899,0.6040325164794922,0.016628023236989975,0.1547209769487381,0.026421139016747475,False,False,False,False
tiktok,comment,7648560926467099922_comment_37,"kemana sja hala tuju pas,,, aku tetap bersama pas,,,,",,https://www.tiktok.com/@mustika.dewi.sri/video/7648560926467099922,7648560926467099922,negative,2026-06-11T15:59:16.805978000,144,0,0,0,0.15910858064889907,negative,0.46963806450366974,love,144,tiktok_master,True,False,False,multilingual,Unknown,0.017217257991433144,0.015873780474066734,0.08948588371276855,0.010086708702147007,0.7836755514144897,0.030933374539017677,False,False,False,False
tiktok,comment,7648560926467099922_comment_38,Bulan tetap di hati 🔥,,https://www.tiktok.com/@mustika.dewi.sri/video/7648560926467099922,7648560926467099922,positive,2026-06-11T15:59:16.805981000,1,0,0,0,0.8834561228752136,positive,0.6115204095840454,love,1,tiktok_master,False,False,False,english,Mixed/Urban,0.13779610395431519,0.06004273146390915,0.08034031838178635,0.055885229259729385,0.32039836049079895,0.043347153812646866,False,False,False,False
tiktok,comment,7648560926467099922_comment_39,SANUSI dihatiku,,https://www.tiktok.com/@mustika.dewi.sri/video/7648560926467099922,7648560926467099922,neutral,2026-06-11T15:59:16.805986000,267,0,0,0,0.5,neutral,0.7721636295318604,love,267,tiktok_master,False,False,False,english,Mixed/Urban,0.23155741393566132,0.07576795667409897,0.13954907655715942,0.051885783672332764,0.3064378798007965,0.03920735418796539,False,False,False,False
tiktok,comment,7648560926467099922_comment_40,inilah strategi terbaiik.. 👍,,https://www.tiktok.com/@mustika.dewi.sri/video/7648560926467099922,7648560926467099922,negative,2026-06-11T15:59:16.805990000,1,0,0,0,0.08168824911117553,negative,0.7277058362960815,love,1,tiktok_master,False,False,False,multilingual,Unknown,0.03048533760011196,0.02044660784304142,0.28806284070014954,0.01591688022017479,0.36711597442626953,0.0296859722584486,False,False,False,False
tiktok,comment,7648560926467099922_comment_41,pas terbaik. 👍,,https://www.tiktok.com/@mustika.dewi.sri/video/7648560926467099922,7648560926467099922,positive,2026-06-11T15:59:16.805994000,0,0,0,0,0.9636028170585631,positive,0.8786760568618774,no_clear_emotion,0,tiktok_master,True,False,False,malay,Malay/Bumiputera,0.13205291330814362,0.055645838379859924,0.11238390952348709,0.028706464916467667,0.2760343849658966,0.03113550692796707,False,False,False,False
tiktok,comment,7648560926467099922_comment_42,gerak solo pas..terbaik,,https://www.tiktok.com/@mustika.dewi.sri/video/7648560926467099922,7648560926467099922,neutral,2026-06-11T15:59:16.805998000,0,0,0,0,0.5,neutral,0.9950008988380432,happy,0,tiktok_master,True,False,False,malay,Malay/Bumiputera,0.02040129341185093,0.08571118116378784,0.7005462050437927,0.011367923580110073,0.05271188169717789,0.06096784397959709,False,False,False,True
tiktok,comment,7648560926467099922_comment_43,SAYA SOKONG SANGAT PAS BERGERAK SOLO.. INSYAAALLAH PAS SENTIASA DLM LINDUNGAN ALLAH SERTA DIPERMUDAH SEGALA URUSAN DUNIA AKHIRAT AAMIINN²YARABBAL ALAMINN 🤲🥰,,https://www.tiktok.com/@mustika.dewi.sri/video/7648560926467099922,7648560926467099922,neutral,2026-06-11T15:59:16.806002000,1,0,0,0,0.5,neutral,0.9923396110534668,no_clear_emotion,1,tiktok_master,True,False,False,malay,Malay/Bumiputera,0.053045906126499176,0.0853172317147255,0.049466583877801895,0.03166379779577255,0.13940788805484772,0.31864672899246216,False,False,False,True
tiktok,comment,7648560926467099922_comment_44,smoga yg terbaik,,https://www.tiktok.com/@mustika.dewi.sri/video/7648560926467099922,7648560926467099922,positive,2026-06-11T15:59:16.806007000,0,0,0,0,0.9377130270004272,positive,0.7923767566680908,love,0,tiktok_master,False,False,False,malay,Malay/Bumiputera,0.11671847105026245,0.04377131164073944,0.11919484287500381,0.03660661727190018,0.3648301661014557,0.040896542370319366,False,False,False,False
tiktok,comment,7648560926467099922_comment_45,terbaik PAS... Muafakat Nasional.. Pas+UMNO conferm menang beso,,https://www.tiktok.com/@mustika.dewi.sri/video/7648560926467099922,7648560926467099922,neutral,2026-06-11T15:59:16.806011000,48,0,0,0,0.5,neutral,0.9847866892814636,no_clear_emotion,48,tiktok_master,True,False,False,malay,Malay/Bumiputera,0.022468313574790955,0.01717112958431244,0.13357026875019073,0.011747119016945362,0.2295922040939331,0.025080399587750435,False,False,False,False
tiktok,comment,7648560926467099922_comment_46,Ok bersepai dah,,https://www.tiktok.com/@mustika.dewi.sri/video/7648560926467099922,7648560926467099922,neutral,2026-06-11T15:59:16.806015000,24,0,0,0,0.5,neutral,0.60308837890625,love,24,tiktok_master,False,False,False,english,Mixed/Urban,0.15865452587604523,0.13539043068885803,0.1393633931875229,0.10863427072763443,0.17827211320400238,0.12187208980321884,False,False,False,False
tiktok,comment,7648560926467099922_comment_47,kiranya tkda dah la PN? just PAS dan Bersatu gitu?,,https://www.tiktok.com/@mustika.dewi.sri/video/7648560926467099922,7648560926467099922,negative,2026-06-11T15:59:16.806019000,3,0,0,0,0.07756606936454771,negative,0.7414464354515076,surprise,3,tiktok_master,True,True,False,multilingual,Unknown,0.01976933516561985,0.057903457432985306,0.015229896642267704,0.023203061893582344,0.055511653423309326,0.7043343186378479,False,False,False,False
tiktok,comment,7648560926467099922_comment_48,Selama ni pun PAS bergerak sendiri..PAS ada jati diri sendiri...,,https://www.tiktok.com/@mustika.dewi.sri/video/7648560926467099922,7648560926467099922,negative,2026-06-11T15:59:16.806023000,363,0,0,0,0.0004814922809600608,negative,0.9983950257301331,no_clear_emotion,363,tiktok_master,True,False,False,malay,Malay/Bumiputera,0.018778035417199135,0.0428929328918457,0.0894591212272644,0.019705969840288162,0.18750987946987152,0.14847657084465027,False,False,False,False
tiktok,comment,7648560926467099922_comment_49,UMNO dan PAS terbaik memimpin Negara 🥰🥰🥰,,https://www.tiktok.com/@mustika.dewi.sri/video/7648560926467099922,7648560926467099922,positive,2026-06-11T15:59:16.806027000,2,0,0,0,0.9993847548961639,positive,0.9979491829872131,love,2,tiktok_master,True,False,False,malay,Malay/Bumiputera,0.025789568200707436,0.02159798890352249,0.27302610874176025,0.014503675512969494,0.5643507838249207,0.021511180326342583,False,False,False,False
tiktok,comment,7648560926467099922_comment_50,"aku sokong pas gerak solo, selama ini pun pas solo tkde masalah pun aihhh👍",,https://www.tiktok.com/@mustika.dewi.sri/video/7648560926467099922,7648560926467099922,negative,2026-06-11T15:59:16.806032000,643,0,0,0,0.0004849076271057351,negative,0.998383641242981,surprise,643,tiktok_master,True,False,False,malay,Malay/Bumiputera,0.02950034663081169,0.18636715412139893,0.019011974334716797,0.03734036535024643,0.07430531829595566,0.5600865483283997,False,False,False,True
tiktok,comment,7648560926467099922_comment_51,Mantap.. Tetap teguh bersama pas dan tuan guru presiden 💪,,https://www.tiktok.com/@mustika.dewi.sri/video/7648560926467099922,7648560926467099922,positive,2026-06-11T15:59:16.806036000,404,0,0,0,0.9362800300121307,positive,0.7876001000404358,no_clear_emotion,404,tiktok_master,True,False,False,multilingual,Unknown,0.09902776777744293,0.023230737075209618,0.18698126077651978,0.013944003731012344,0.2754398584365845,0.019795488566160202,False,False,False,False
tiktok,comment,7648560926467099922_comment_53,cerai lagi ka?? adoii...,,https://www.tiktok.com/@mustika.dewi.sri/video/7648560926467099922,7648560926467099922,neutral,2026-06-11T15:59:16.806045000,1,0,0,0,0.5,neutral,0.7757530808448792,love,1,tiktok_master,False,False,False,english,Mixed/Urban,0.1180947944521904,0.07690420001745224,0.036320578306913376,0.20904389023780823,0.4473918080329895,0.04583035409450531,False,False,False,False
tiktok,comment,7648560926467099922_comment_54,kami patuh dgn keputusan ayoh chik,,https://www.tiktok.com/@mustika.dewi.sri/video/7648560926467099922,7648560926467099922,negative,2026-06-11T15:59:16.806049000,78,0,0,0,0.15386056154966354,negative,0.4871314615011215,love,78,tiktok_master,False,False,True,multilingual,Unknown,0.11326432973146439,0.016080066561698914,0.07357445359230042,0.027483981102705002,0.5967162847518921,0.027886975556612015,False,False,False,False
tiktok,comment,7648560926467099922_comment_56,"menang tak megah, kalah tetap istiqamah. PAS UNTUK SEMUA",,https://www.tiktok.com/@mustika.dewi.sri/video/7648560926467099922,7648560926467099922,negative,2026-06-11T15:59:16.806058000,243,0,0,0,0.044102177023887634,negative,0.8529927432537079,no_clear_emotion,243,tiktok_master,True,False,False,multilingual,Unknown,0.04768071323633194,0.022640079259872437,0.0748572126030922,0.028898997232317924,0.22036124765872955,0.04390509054064751,False,False,False,False
tiktok,comment,7648560926467099922_comment_57,kerajaan di perlis mcm mana ya,,https://www.tiktok.com/@mustika.dewi.sri/video/7648560926467099922,7648560926467099922,neutral,2026-06-11T15:59:16.806063000,5,0,0,0,0.5,neutral,0.8593152761459351,love,5,tiktok_master,False,False,False,english,Mixed/Urban,0.14708039164543152,0.027461187914013863,0.07653354853391647,0.06883842498064041,0.4023742377758026,0.037273164838552475,False,False,False,False
tiktok,comment,7648560926467099922_comment_58,aku yakin dengan kepimpinan PAS. PAS cukup luas pengalaman dlm jalin kerjasama dgn pelbagai pihak,,https://www.tiktok.com/@mustika.dewi.sri/video/7648560926467099922,7648560926467099922,neutral,2026-06-11T15:59:16.806067000,128,0,0,0,0.5,neutral,0.3557202219963074,happy,128,tiktok_master,True,False,False,multilingual,Unknown,0.029282713308930397,0.03565409034490585,0.7371981739997864,0.008700821548700333,0.13807928562164307,0.018582088872790337,False,False,False,False
tiktok,comment,7648560926467099922_comment_59,Umnopas,,https://www.tiktok.com/@mustika.dewi.sri/video/7648560926467099922,7648560926467099922,positive,2026-06-11T15:59:16.806072000,4,0,0,0,0.8486515596508979,positive,0.4955051988363266,no_clear_emotion,4,tiktok_master,False,False,False,multilingual,Unknown,0.06891629099845886,0.04643629118800163,0.08155307173728943,0.029773103073239326,0.20751948654651642,0.06308883428573608,False,False,False,False
tiktok,comment,7648560926467099922_comment_60,"agak2 klau AMANAH join sekali, Pas terima tak..",,https://www.tiktok.com/@mustika.dewi.sri/video/7648560926467099922,7648560926467099922,neutral,2026-06-11T15:59:16.806076000,0,0,0,0,0.5,neutral,0.8626508116722107,surprise,0,tiktok_master,True,False,False,english,Mixed/Urban,0.018669655546545982,0.11568360030651093,0.014485449530184269,0.02574765682220459,0.024426516145467758,0.7415211796760559,False,False,False,False
tiktok,comment,7648560926467099922_comment_62,ramai sgt nk ckp..huruhuru jd nya,,https://www.tiktok.com/@mustika.dewi.sri/video/7648560926467099922,7648560926467099922,neutral,2026-06-11T15:59:16.806084000,0,0,0,0,0.5,neutral,0.8640154600143433,love,0,tiktok_master,False,False,False,english,Mixed/Urban,0.020222555845975876,0.015575122088193893,0.026867572218179703,0.019942088052630424,0.7141121029853821,0.05468727648258209,False,False,False,False
tiktok,comment,7648560926467099922_comment_63,alhamdulillah jika itu terbaik untuk pas menang atau kalah itu kerja ALLAH,,https://www.tiktok.com/@mustika.dewi.sri/video/7648560926467099922,7648560926467099922,positive,2026-06-11T15:59:16.806088000,94,0,0,0,0.999406087398529,positive,0.9980202913284302,happy,94,tiktok_master,True,False,False,malay,Malay/Bumiputera,0.0277226772159338,0.051685940474271774,0.32520365715026855,0.024260420352220535,0.31958135962486267,0.04981837794184685,False,False,False,False
tiktok,comment,7648560926467099922_comment_64,bersatu la Pas+umno..tak tahu nk undi ap DH..semua DH undi ..,,https://www.tiktok.com/@mustika.dewi.sri/video/7648560926467099922,7648560926467099922,neutral,2026-06-11T15:59:16.806092000,17,0,0,0,0.5,neutral,0.841423749923706,fear,17,tiktok_master,True,True,False,english,Mixed/Urban,0.15469296276569366,0.6991057991981506,0.01277485117316246,0.03703836351633072,0.013691356405615807,0.05960851162672043,False,False,False,False
tiktok,comment,7648560926467099922_comment_65,uah bercerai ke,,https://www.tiktok.com/@mustika.dewi.sri/video/7648560926467099922,7648560926467099922,neutral,2026-06-11T15:59:16.806097000,3,0,0,0,0.5,neutral,0.7457895874977112,love,3,tiktok_master,False,False,False,english,Mixed/Urban,0.143811896443367,0.059793870896101,0.11524228751659393,0.04273759201169014,0.41476699709892273,0.03439239412546158,False,False,False,False
tiktok,comment,7648560926467099922_comment_66,mustajab doa jasin ek.. Alhamdulillah,,https://www.tiktok.com/@mustika.dewi.sri/video/7648560926467099922,7648560926467099922,positive,2026-06-11T15:59:16.806101000,3,0,0,0,0.8540862917900085,positive,0.5136209726333618,no_clear_emotion,3,tiktok_master,False,False,False,english,Mixed/Urban,0.038659386336803436,0.0497860461473465,0.10191639512777328,0.022856196388602257,0.28614670038223267,0.04628762975335121,False,False,False,False
tiktok,comment,7648560926467099922_comment_67,apapun terus bergerak xperlu toleh belakang...semoga kemenangan milik PAS.. Insyaallah..,,https://www.tiktok.com/@mustika.dewi.sri/video/7648560926467099922,7648560926467099922,negative,2026-06-11T15:59:16.806105000,177,0,0,0,0.16242383569478988,negative,0.4585872143507004,fear,177,tiktok_master,True,False,False,multilingual,Unknown,0.08196685463190079,0.29840418696403503,0.2629844546318054,0.048781316727399826,0.18925262987613678,0.03913215920329094,False,False,False,False
tiktok,comment,7648560926467099922_comment_68,PAS UMNO..satu gelombang yg hebat..pasti ada perubahan...,,https://www.tiktok.com/@mustika.dewi.sri/video/7648560926467099922,7648560926467099922,neutral,2026-06-11T15:59:16.806109000,8,0,0,0,0.5,neutral,0.8187239766120911,happy,8,tiktok_master,True,False,False,english,Mixed/Urban,0.02017391100525856,0.030705275014042854,0.43023908138275146,0.01921686716377735,0.2664884328842163,0.05758199840784073,False,False,False,False
tiktok,comment,7648560926467099922_comment_69,pas dah biasa kalah. lagi kalah lagi kuat..🥰🥰🥰,,https://www.tiktok.com/@mustika.dewi.sri/video/7648560926467099922,7648560926467099922,positive,2026-06-11T15:59:16.806113000,47,0,0,0,0.990641289949417,positive,0.9688042998313904,love,47,tiktok_master,True,False,False,english,Mixed/Urban,0.06955307722091675,0.0743100494146347,0.06486987322568893,0.06044695898890495,0.5118318200111389,0.053019292652606964,False,False,False,False
tiktok,comment,7648560926467099922_comment_70,Jalan terus … yang sejati sentiasa bersama hingga selesai,,https://www.tiktok.com/@mustika.dewi.sri/video/7648560926467099922,7648560926467099922,positive,2026-06-11T15:59:16.806117000,20,0,0,0,0.9994042277336119,positive,0.9980140924453735,happy,20,tiktok_master,False,False,False,malay,Malay/Bumiputera,0.022273490205407143,0.03286273777484894,0.3622562885284424,0.015651710331439972,0.3058115541934967,0.033805880695581436,False,False,False,False
tiktok,comment,7648560926467099922_comment_71,pas kuat...istiqamah dgn segala kekuatan berkat tok guru.,,https://www.tiktok.com/@mustika.dewi.sri/video/7648560926467099922,7648560926467099922,neutral,2026-06-11T15:59:16.806122000,32,0,0,0,0.5,neutral,0.7793617248535156,love,32,tiktok_master,True,False,False,english,Mixed/Urban,0.05832960829138756,0.016199983656406403,0.09079205989837646,0.017238890752196312,0.6679832935333252,0.016313856467604637,False,False,False,False
tiktok,comment,7648560926467099922_comment_72,semoga dipermudahkan segala urusan 🤲,,https://www.tiktok.com/@mustika.dewi.sri/video/7648560926467099922,7648560926467099922,positive,2026-06-11T15:59:16.806126000,0,0,0,0,0.9139753073453902,positive,0.7132510244846344,happy,0,tiktok_master,False,False,False,multilingual,Unknown,0.03385240212082863,0.14479680359363556,0.6532187461853027,0.028743280097842216,0.08302666991949081,0.02770780771970749,False,False,False,False
tiktok,comment,7648560926467099922_comment_73,"Jentera pn harap parti lain,",,https://www.tiktok.com/@mustika.dewi.sri/video/7648560926467099922,7648560926467099922,neutral,2026-06-11T15:59:16.806129000,0,0,0,0,0.5,neutral,0.8160927891731262,no_clear_emotion,0,tiktok_master,False,True,False,english,Mixed/Urban,0.03109242208302021,0.01360979676246643,0.028551636263728142,0.01669054478406906,0.23209120333194733,0.03139181435108185,False,False,False,False
tiktok,comment,7648560926467099922_comment_74,tepuk dada tanya selera...,,https://www.tiktok.com/@mustika.dewi.sri/video/7648560926467099922,7648560926467099922,neutral,2026-06-11T15:59:16.806171000,0,0,0,0,0.5,neutral,0.997655987739563,no_clear_emotion,0,tiktok_master,False,False,False,malay,Malay/Bumiputera,0.1424325853586197,0.022665968164801598,0.03883145749568939,0.014492733404040337,0.08130916208028793,0.03146740421652794,False,False,False,False
tiktok,post,7648525261255789831,,https://www.tiktok.com/@mustika.dewi.sri/video/7648525261255789831,,,neutral,2026-06-11T15:59:16.807053000,11,0,1,297,0.5,neutral,0.0,neutral,14,tiktok_master,False,False,False,unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
tiktok,comment,7648525261255789831_comment_0,[Sticker],,https://www.tiktok.com/@mustika.dewi.sri/video/7648525261255789831,7648525261255789831,neutral,2026-06-11T15:59:17.117694000,2,0,0,0,0.5,neutral,0.638904333114624,love,2,tiktok_master,False,False,False,english,Mixed/Urban,0.1529519110918045,0.06760036945343018,0.1107211709022522,0.050134241580963135,0.4213085174560547,0.036323435604572296,False,False,False,False
tiktok,comment,7648525261255789831_comment_1,jaga sungguh...,,https://www.tiktok.com/@mustika.dewi.sri/video/7648525261255789831,7648525261255789831,negative,2026-06-11T15:59:17.117727000,0,0,0,0,0.12870149910449982,negative,0.5709950029850006,love,0,tiktok_master,False,False,False,multilingual,Unknown,0.14285843074321747,0.14835582673549652,0.13009534776210785,0.1176070049405098,0.15809471905231476,0.1504637449979782,False,False,False,False
tiktok,comment,7648525261255789831_comment_2,sini kata tuan tanah izinkan....td kua berita kata tanah rezab kerajaan.....mana satu???,,https://www.tiktok.com/@mustika.dewi.sri/video/7648525261255789831,7648525261255789831,neutral,2026-06-11T15:59:17.117733000,5,0,0,0,0.5,neutral,0.9073042273521423,love,5,tiktok_master,False,False,False,english,Mixed/Urban,0.05775380879640579,0.012640738859772682,0.03100782074034214,0.016469275578856468,0.7490033507347107,0.01822950318455696,False,False,False,False
tiktok,comment,7648525261255789831_comment_3,tak hantar kelulusan bangunan ke? mudah buat bangunan ...nak buat renovation rumah mcm2 kena hantar arkitek design...,,https://www.tiktok.com/@mustika.dewi.sri/video/7648525261255789831,7648525261255789831,neutral,2026-06-11T15:59:17.117738000,16,0,0,0,0.5,neutral,0.8446267247200012,surprise,16,tiktok_master,False,False,False,english,Mixed/Urban,0.016067668795585632,0.3805096447467804,0.027801282703876495,0.029681112617254257,0.023968391120433807,0.47947725653648376,False,False,False,False
tiktok,comment,7648525261255789831_comment_4,Pak Azad juga buat kerja. elok angkat dia jadi YB.,,https://www.tiktok.com/@mustika.dewi.sri/video/7648525261255789831,7648525261255789831,positive,2026-06-11T15:59:17.117741000,6,0,0,0,0.9211948350071907,positive,0.7373161166906357,love,6,tiktok_master,False,False,False,multilingual,Unknown,0.046429842710494995,0.017092499881982803,0.09883689880371094,0.0242037121206522,0.7338411808013916,0.0216772872954607,False,False,False,False
tiktok,comment,7648525261255789831_comment_5,maksud majlis ikutckp tuan rumah,,https://www.tiktok.com/@mustika.dewi.sri/video/7648525261255789831,7648525261255789831,neutral,2026-06-11T15:59:17.117745000,0,0,0,0,0.5,neutral,0.7809225916862488,no_clear_emotion,0,tiktok_master,False,False,False,english,Mixed/Urban,0.03787662461400032,0.008841050788760185,0.029174474999308586,0.020920410752296448,0.26254287362098694,0.02909253165125847,False,False,False,False
tiktok,comment,7648525261255789831_comment_6,x kan baru buat keje😅,,https://www.tiktok.com/@mustika.dewi.sri/video/7648525261255789831,7648525261255789831,negative,2026-06-11T15:59:17.117750000,0,0,0,0,0.16877843588590621,negative,0.43740521371364594,surprise,0,tiktok_master,False,False,False,multilingual,Unknown,0.018972504884004593,0.20665161311626434,0.011573649942874908,0.12590281665325165,0.022277582436800003,0.5864426493644714,False,False,False,False
tiktok,comment,7648525261255789831_comment_7,takkan nk salahkan mpkj🤣🤣🤣,,https://www.tiktok.com/@mustika.dewi.sri/video/7648525261255789831,7648525261255789831,negative,2026-06-11T15:59:17.117754000,0,0,0,0,0.12252377718687057,negative,0.5915874093770981,surprise,0,tiktok_master,False,False,False,multilingual,Unknown,0.05392935499548912,0.05405741557478905,0.012217756360769272,0.1381378173828125,0.0849546417593956,0.5003927946090698,False,False,False,False
