Platform,Type,ID,Text,URL,Parent_Post_URL,Parent_Post_ID,Sentiment,Date,likes,shares,comments_count,views,sentiment_score,total_engagement,engagement_score,author,author_followers,crawl_source,sentiment_label,sentiment_confidence,emotion_primary,is_news,is_social,mentions_pas,mentions_bersatu,narrative_split,narrative_solo,geo_johor,geo_melaka,geo_ns,in_event_window,date_parsed
instagram,post,3727871810810799239,"Fairness beyond race and religion is key to capturing Putrajaya, Ramasamy tells Perikatan

#latest #vanakkammalaysia #Fairness #beyond #race #religion #key #capturing #Putrajaya #Ramasamy #tells #Perikatan #trendingnewsmalaysia #malaysiatamilnews #fyp #vmnews #foryoupage",https://www.instagram.com/p/DO8D6krkeSH/,,,neutral,2025-09-23 08:42:51+00:00,8,0,0,0,0.0,8,8.0,,,crawl1_social_merged,,,,False,True,False,False,False,False,False,False,False,False,2025-09-23 08:42:51+00:00
instagram,comment,18195448978316163,Kelumbu kelumbu,,https://www.instagram.com/p/DO8D6krkeSH/,DO8D6krkeSH,neutral,2025-09-20 12:45:29+00:00,0,0,0,0,0.0,0,,,0.0,crawl1_social_merged,,,,False,True,False,False,False,False,False,False,False,False,2025-09-20 12:45:29+00:00
instagram,post,3726361366786676916,"No issue with PAS leading Perikatan, says BERSATU vice-president

#latest #vanakkammalaysia #Noissue #PAS #leading #Perikatan #BERSATU #vicepresident #trendingnewsmalaysia #malaysiatamilnews #fyp #vmnews #foryoupage",https://www.instagram.com/p/DO2seuEDxi0/,,,neutral,2025-09-21 06:41:52+00:00,5,0,0,0,0.0,5,5.0,,,crawl1_social_merged,,,,False,True,True,True,False,False,False,False,False,False,2025-09-21 06:41:52+00:00
instagram,post,3725057497167404053,"MIC’s decision on joining Perikatan to be known in November – Saravanan

#latest #vanakkammalaysia #MIC #decision #joining #Perikatan #known #November #Saravanan #trendingnewsmalaysia #malaysiatamilnews #fyp #vmnews #foryoupage",https://www.instagram.com/p/DOyEA62kZwV/,,,neutral,2025-09-19 11:31:19+00:00,32,0,1,0,0.0,33,35.0,,,crawl1_social_merged,,,,False,True,False,False,False,False,False,False,False,False,2025-09-19 11:31:19+00:00
instagram,post,3724038595658547296,"Perikatan’s ‘family feud’ spills into public over election funds

#latest #vanakkammalaysia #Perikatan #familyfeud #spills #public #over #electionfunds #trendingnewsmalaysia​ #malaysiatamilnews​ #fyp​ #vmnews​ #foryoupage",https://www.instagram.com/p/DOucV84EoBg/,,,neutral,2025-09-18 01:46:57+00:00,11,0,0,0,0.0,11,11.0,,,crawl1_social_merged,,,,False,True,False,False,False,False,False,False,False,False,2025-09-18 01:46:57+00:00
instagram,post,3721810815986326142,"~KHOIRONI Law Office~Advocate - Legal Consultant & Legal Auditor⚖

Pernah dengar istilah perikatan dan perjanjian? Sekilas mirip, namun sebenarnya dalam ilmu hukum keduanya berbeda lho🤔!
Silahkan disimak untuk penjelasan lengkapnya, yang belum paham bisa diskusi di kolom komentar ya👇!

#hukum#perikatan#perjanjian#hukumperdata#istilahhukum",https://www.instagram.com/p/DOmhzfYElp-/,,,neutral,2025-09-15 00:00:44+00:00,2,0,0,0,0.0,2,2.0,,,crawl1_social_merged,,,,False,True,False,False,False,False,False,False,False,False,2025-09-15 00:00:44+00:00
instagram,post,3718960942790187623,"Merujuk pada KUHPerdata pasal 1233, sebab perikatan lahir ditentukan antara lain:
1. Mendasarkan pada undang-undang yang telah mengatur, 
2. Perjanjian kedua belah pihak atau lebih, 
3. Lahir didasarkan atas suatu kejadian tertentu. 

Ikuti siaran Yuridis View 

https://whatsapp.com/channel/0029VaM5Abb6rsQnl4eMGO0b

#belajar #belajarhukum #belajarhukumituasyik
#belajarhukumonline  #kuhperdata #perikatan",https://www.instagram.com/p/DOcZ0YIj5pn/,,,neutral,2025-09-11 01:38:33+00:00,7,0,0,0,0.0,7,7.0,,,crawl1_social_merged,,,,False,True,False,False,False,False,False,False,False,False,2025-09-11 01:38:33+00:00
instagram,post,3916335230480249145,Save moment anak2ku yg paling istimewa... Ini bukan akhir nak tapi ini awal dari perjalananmu... #graduation #perpisahan #kelas #sembilan SMP Muhammadiyah 1 Purbolinggo,https://www.instagram.com/p/DZZniR6H3E5/,,,neutral,2026-06-10 09:26:02+00:00,0,0,0,0,0.0,0,0.0,,,crawl1_social_merged,,,,False,True,False,False,False,False,False,False,False,True,2026-06-10 09:26:02+00:00
instagram,comment,17865735396574002,2023-2024,,https://www.instagram.com/p/DZZniR6H3E5/,DZZniR6H3E5,neutral,2026-06-10 08:44:40+00:00,0,0,0,0,0.0,0,,,0.0,crawl1_social_merged,,,,False,True,False,False,False,False,False,False,False,True,2026-06-10 08:44:40+00:00
instagram,post,3916313173473489922,"""kelas pojok itu pasti bakalan rame, tapi pelaku dan tokohnya bukan kita lagii""
 
#sembilan e",https://www.instagram.com/p/DZZihTuEfQC/,,,neutral,2026-06-10 08:42:12+00:00,3,0,1,0,0.0,4,6.0,,,crawl1_social_merged,,,,False,True,False,False,False,False,False,False,False,True,2026-06-10 08:42:12+00:00
instagram,post,3915755976439601684,#sembilan #era #esempe #fypppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppp,https://www.instagram.com/p/DZXj1Biy5oU/,,,neutral,2026-06-09 14:15:12+00:00,11,0,0,0,0.0,11,11.0,,,crawl1_social_merged,,,,False,True,False,False,False,False,False,False,False,True,2026-06-09 14:15:12+00:00
instagram,post,3915388420390248135,"SPR mesyuarat 12 Jun bincang tarikh penting PRN Negeri Sembilan

விரிவான செய்திக்கு இந்த இணைப்பை கிளிக் செய்யவும்:
https://mediaselangor.com/ta/2026/06/378442

#mediaselangortamil #MediaSelangor #SPR #mesyuarat #12 #Jun #bincang #tarikh #penting #PRN #Negeri #Sembilan",https://www.instagram.com/p/DZWQQYTCd7H/,,,neutral,2026-06-09 02:04:53+00:00,0,0,0,0,0.0,0,0.0,,,crawl1_social_merged,,,,False,True,False,False,False,False,False,False,True,True,2026-06-09 02:04:53+00:00
instagram,post,3915130235268659635,"*Sekutu-Kesempatan* 
  Dalam Tutur-Kasih
 *JEMARI-WAKTU* 

Terpujilah Engkau
 Ya Tuhanku karena bentangan:
*persaudaraan semesta* yang Engkau anugerahkan kepadaku melalui restu-Mu:
dalam *sekoci-kesempatan* yang melaju dalam *dayung-waktu* yang berlayar dalam *Samudra-Kerahiman-Mu* 

Terpujilah Engkau 
Ya Tuhanku, karena
Sekutu-ku *saudari waktu* 
Engkau percayakan kepadaku untuk merekam ziarahku dalam derap detik dan menit yang menjahit jam-jam kehidupan hingga TITIK SYUKUR DI HARI INI. 

Terpujilah Engkau Tuhanku, atas semua dan segalanya, atas ketiadaan dan keberadaan yg menjadi lintasan persekutuanku dalam iman, harapan dan kasihku kepada-Mu dalam tetesan bela rasa sesamaku dan sekalian mahluk ciptaan-Mu dalam pergulatan ziarah semesta yang mengukir berkat-Mu dalam berkas-jejak yang terus berkisah betapa luhur dan ajaibnya kasih-Mu. 
Hanya kepada-Mu lah 
KIDUNG WAKTU-KU
terus berkisah dan menjadi
GEMA KESEMPATAN 
dalam kawalan-bisu
sang pertapa-waktu.

🤝mari.mulai.lagi🤝
🏃‍♂️tikungan.waktu👨‍🦯
 #sembilan.enam#
✍️sdr.feli.kama.ofs✍️",https://www.instagram.com/p/DZVVjSqlHmz/,,,neutral,2026-06-08 17:31:55+00:00,0,0,0,0,0.0,0,0.0,,,crawl1_social_merged,,,,False,True,False,False,False,False,False,False,False,False,2026-06-08 17:31:55+00:00
instagram,post,3914017097513911407,"PUTRAJAYA (Bernama) — Prime Minister Datuk Seri Anwar Ibrahim has reaffirmed the Federal Government’s recognition of Tuanku Muhriz Tuanku Munawir as the Yang di-Pertuan Besar of Negeri Sembilan, while stressing that the sovereignty of the Malay Rulers’ institution will continue to be safeguarded in accordance with the Constitution.

📸: BERNAMA

To read more, click link in bio @borneobulletin

#southeastasia #asean #borneobulletin #topheadlines #malaysian #pm #recognition #negeri #recognition #negeri #sembilan #ruler #amid #crisis",https://www.instagram.com/p/DZRYdAWH0Rv/,,,neutral,2026-06-07 04:40:19+00:00,19,0,0,0,0.0,19,19.0,,,crawl1_social_merged,,,,False,True,False,False,False,False,False,False,True,False,2026-06-07 04:40:19+00:00
instagram,post,3913689303217095157,"Toujours une bonne raison de venir chez Sembilan ✨ 

Street food malaisien au cœur de Toulon 
Hâte de vous retrouver 🫰🏼 

📷 @nelsonisrael.photography 
_______________
#toulon #malaisie #sembilan #homemade #streetfoodmalaisien",https://www.instagram.com/p/DZQN6-HgEH1/,,,neutral,2026-06-06 17:49:03+00:00,25,0,1,0,0.0,26,28.0,,,crawl1_social_merged,,,,False,True,False,False,False,False,False,False,False,False,2026-06-06 17:49:03+00:00
instagram,post,3913540649642706845,"3 tahun bersama…
ternyata waktu itu singkat ya. dulu..waktu kita masi MPLS kita tidak saling kenal satu sama lain. tapi sekarang, kita sudah saling mengenal hingga akhirnya menuju perpisahan. seperti kata “setiap perkenalan pasti ada perpisahan” dan ternyata itulah yg kita alami saat ini. 3 tahun yang kita lalui bersama saling merangkul saat susah, sedih, senang, dan bahagia hingga pada akhirnya lulus juga dan menjadi alumni sekolah ini. sukses ya teman, sukses melanjutkan perjalanan hidup masing-masing. jangan lupakan bahwa kita pernah tertawa bahagia bersama diruangan kelas 9.3. semua itu sekarang telah menjadi kenangan, serunya tertawa bersama, belajar bersama, bercerita bersama dikelas yang kita duduki.. tapi itu dulu. dan sekarang kita berpisah melanjutkan perjalanan menuju SMA/SMK yang kita tuju..
SUKSESSS SEMUAAA🫂👋🏻
#sembilan.tiga_alumni2026",https://www.instagram.com/p/DZPsHxsAUed/,,,neutral,2026-06-06 12:53:42+00:00,23,0,0,0,0.0,23,23.0,,,crawl1_social_merged,,,,False,True,False,False,True,False,False,False,False,False,2026-06-06 12:53:42+00:00
instagram,post,3912583292876555639,"Negeri Sembilan dissolves state assembly amid political flux

விரிவான செய்திக்கு இந்த இணைப்பை கிளிக் செய்யவும்:
https://mediaselangor.com/ta/2026/06/377784

#mediaselangortamil #MediaSelangor #Negeri #Sembilan #dissolves #state #assembly #amid #political #flux",https://www.instagram.com/p/DZMScZuCQV3/,,,neutral,2026-06-05 05:11:36+00:00,0,0,0,0,0.0,0,0.0,,,crawl1_social_merged,,,,False,True,False,False,False,False,False,False,True,False,2026-06-05 05:11:36+00:00
instagram,post,3911850620294392049,"Kutipan sisa lancar ketika Hari Wesak, sembilan PBT capai prestasi 100 peratus

விரிவான செய்திக்கு இந்த இணைப்பை கிளிக் செய்யவும்:
https://mediaselangor.com/ta/2026/06/377576

#mediaselangortamil #MediaSelangor #Kutipan #sisa #lancar #ketika #Hari #Wesak #sembilan #PBT #capai #prestasi #100 #peratus",https://www.instagram.com/p/DZJr2nNCejx/,,,neutral,2026-06-04 04:55:55+00:00,0,0,0,0,0.0,0,0.0,,,crawl1_social_merged,,,,False,True,False,False,False,False,False,False,False,False,2026-06-04 04:55:55+00:00
instagram,post,3910546828346169771,"See You Again gays 🥰

#kelulusansekolah#kelas#sembilan#smpn3kadungora🔥🔥🔥",https://www.instagram.com/p/DZFDZ8VGpmr/,,,neutral,2026-06-02 09:45:30+00:00,28,0,0,0,0.0,28,28.0,,,crawl1_social_merged,,,,False,True,False,False,False,False,False,False,False,False,2026-06-02 09:45:30+00:00
instagram,comment,18075440033253473,jadi sedih blek,,https://www.instagram.com/p/DZFDZ8VGpmr/,DZFDZ8VGpmr,neutral,2026-05-20 17:54:17+00:00,0,0,0,0,0.0,0,,,0.0,crawl1_social_merged,,,,False,True,False,False,False,False,False,False,False,False,2026-05-20 17:54:17+00:00
instagram,comment,17875852215479631,🔥🙌,,https://www.instagram.com/p/DZFDZ8VGpmr/,DZFDZ8VGpmr,neutral,2026-05-26 08:50:53+00:00,0,0,0,0,0.0,0,,,0.0,crawl1_social_merged,,,,False,True,False,False,False,False,False,False,False,False,2026-05-26 08:50:53+00:00
instagram,comment,18101753702101200,🔥🙌,,https://www.instagram.com/p/DZFDZ8VGpmr/,DZFDZ8VGpmr,neutral,2026-05-19 05:20:16+00:00,0,0,0,0,0.0,0,,,0.0,crawl1_social_merged,,,,False,True,False,False,False,False,False,False,False,False,2026-05-19 05:20:16+00:00
instagram,post,3909059752626410046,"S+J+9 what do u think? 🤔 

💌 If you want design like this, DM us!
📱 WA: +6289603327187
📩 Instagram: @loslasemos | Lasemos Visual Art

✊ Follow us for more visual inspiration and design solution!

#LogoDesign #Sembilan #Logo #SembilanJaya #TBSembilanJaya",https://www.instagram.com/p/DY_xSJJEtI-/,,,neutral,2026-05-31 08:30:57+00:00,-1,0,0,0,0.0,-1,-1.0,,,crawl1_social_merged,,,,False,True,False,False,False,False,False,False,False,False,2026-05-31 08:30:57+00:00
instagram,comment,17994897986977635,dubai ciwikuki ku anay,,https://www.instagram.com/p/DY_xSJJEtI-/,DY_xSJJEtI-,neutral,2026-06-08 11:46:50+00:00,0,0,0,0,0.0,0,,,0.0,crawl1_social_merged,,,,False,True,False,False,False,False,False,False,False,False,2026-06-08 11:46:50+00:00
instagram,comment,17928636483301875,ciwikuki,,https://www.instagram.com/p/DY_xSJJEtI-/,DY_xSJJEtI-,neutral,2026-06-06 09:47:00+00:00,0,0,0,0,0.0,0,,,0.0,crawl1_social_merged,,,,False,True,False,False,False,False,False,False,False,False,2026-06-06 09:47:00+00:00
instagram,post,3905614978988622801,"𓍯 . . Halaman #sembilan ; Type ""ciwikuki"" &like this post to get a feedback! 
-
-
-
#rp",https://www.instagram.com/p/DYziCFsD8PR/,,,neutral,2026-05-26 14:26:48+00:00,20,0,28,0,0.0,48,104.0,,,crawl1_social_merged,,,,False,True,False,False,False,False,False,False,False,False,2026-05-26 14:26:48+00:00
instagram,comment,18363361567239801,ciwikuki,,https://www.instagram.com/p/DYziCFsD8PR/,DYziCFsD8PR,neutral,2026-06-03 14:00:00+00:00,0,0,0,0,0.0,0,,,0.0,crawl1_social_merged,,,,False,True,False,False,False,False,False,False,False,False,2026-06-03 14:00:00+00:00
instagram,comment,18018163286684902,cuwikuki,,https://www.instagram.com/p/DYziCFsD8PR/,DYziCFsD8PR,neutral,2026-06-02 04:31:58+00:00,0,0,0,0,0.0,0,,,0.0,crawl1_social_merged,,,,False,True,False,False,False,False,False,False,False,False,2026-06-02 04:31:58+00:00
instagram,comment,18451916665114573,ciwikuki : back root,,https://www.instagram.com/p/DYziCFsD8PR/,DYziCFsD8PR,neutral,2026-05-30 10:17:51+00:00,0,0,0,0,0.0,0,,,0.0,crawl1_social_merged,,,,False,True,False,False,False,False,False,False,False,False,2026-05-30 10:17:51+00:00
instagram,post,3905445234088164557,agit #sembilan #love,https://www.instagram.com/p/DYy7b-bkTzN/,,,neutral,2026-05-26 08:49:33+00:00,15,0,1,0,0.0,16,18.0,,,crawl1_social_merged,,,,False,True,False,False,False,False,False,False,False,False,2026-05-26 08:49:33+00:00
instagram,comment,18095435072185026,Ciwikuki,,https://www.instagram.com/p/DYy7b-bkTzN/,DYy7b-bkTzN,neutral,2026-05-29 18:48:58+00:00,0,0,0,0,0.0,0,,,0.0,crawl1_social_merged,,,,False,True,False,False,False,False,False,False,False,False,2026-05-29 18:48:58+00:00
instagram,comment,17922555429348018,my dubai ciwiwi kuki,,https://www.instagram.com/p/DYy7b-bkTzN/,DYy7b-bkTzN,neutral,2026-05-26 17:08:09+00:00,0,0,0,0,0.0,0,,,0.0,crawl1_social_merged,,,,False,True,False,False,False,False,False,False,False,False,2026-05-26 17:08:09+00:00
instagram,comment,18088425419617327,"ciwikuki, by upfollxcx",,https://www.instagram.com/p/DYy7b-bkTzN/,DYy7b-bkTzN,neutral,2026-05-26 14:40:27+00:00,0,0,0,0,0.0,0,,,0.0,crawl1_social_merged,,,,False,True,False,False,False,False,False,False,False,False,2026-05-26 14:40:27+00:00
instagram,post,3904790065332284612,"Kita semua adalah kebetulan-kebetulan yang telah diatur oleh  Allah SWT.@yaspend_azkialazhar@fahrunbinta2002
#sembilan 
#jenius
#25mei2026❤️❤️❤️❤️",https://www.instagram.com/p/DYwmeA-muzE/,,,neutral,2026-05-25 11:07:51+00:00,19,0,0,0,0.0,19,19.0,,,crawl1_social_merged,,,,False,True,False,False,False,False,False,False,False,False,2026-05-25 11:07:51+00:00
instagram,comment,18104808952796563,ak mau dcc,,https://www.instagram.com/p/DYwmeA-muzE/,DYwmeA-muzE,neutral,2026-05-26 14:39:20+00:00,0,0,0,0,0.0,0,,,0.0,crawl1_social_merged,,,,False,True,False,False,False,False,False,False,False,False,2026-05-26 14:39:20+00:00
instagram,comment,17969960187021964,bagi dong dcc nya,,https://www.instagram.com/p/DYwmeA-muzE/,DYwmeA-muzE,neutral,2026-05-26 14:39:17+00:00,0,0,0,0,0.0,0,,,0.0,crawl1_social_merged,,,,False,True,False,False,False,False,False,False,False,False,2026-05-26 14:39:17+00:00
instagram,comment,18100673521866039,mulut nya penuh coklat,,https://www.instagram.com/p/DYwmeA-muzE/,DYwmeA-muzE,neutral,2026-05-26 14:33:05+00:00,0,0,0,0,0.0,0,,,0.0,crawl1_social_merged,,,,False,True,False,False,False,False,False,False,False,False,2026-05-26 14:33:05+00:00
instagram,post,3904605555499047521,"PH N.Sembilan Ada Kekuatan Hadapi PRN Tanpa Bergantung Pihak Lain - Loke

விரிவான செய்திக்கு இந்த இணைப்பை கிளிக் செய்யவும்:
https://mediaselangor.com/ta/2026/05/370266

#mediaselangortamil #MediaSelangor #PH #Negeri #Sembilan #Ada #Kekuatan #Hadapi #PRN #Tanpa #Bergantung #Pihak #Lain #Loke",https://www.instagram.com/p/DYv8hCziZph/,,,neutral,2026-05-25 05:01:15+00:00,0,0,0,0,0.0,0,0.0,,,crawl1_social_merged,,,,False,True,False,False,False,False,False,False,False,False,2026-05-25 05:01:15+00:00
instagram,comment,17890009704484238,itu bekas dr kesa😂,,https://www.instagram.com/p/DYv8hCziZph/,DYv8hCziZph,neutral,2026-05-26 14:32:55+00:00,0,0,0,0,0.0,0,,,0.0,crawl1_social_merged,,,,False,True,False,False,False,False,False,False,False,False,2026-05-26 14:32:55+00:00
instagram,comment,18127394482717612,"ciwikuki, mampir root, tysm",,https://www.instagram.com/p/DYv8hCziZph/,DYv8hCziZph,neutral,2026-05-26 14:32:49+00:00,0,0,0,0,0.0,0,,,0.0,crawl1_social_merged,,,,False,True,False,False,False,False,False,False,False,False,2026-05-26 14:32:49+00:00
instagram,comment,17961416234943032,itu yg kw,,https://www.instagram.com/p/DYv8hCziZph/,DYv8hCziZph,neutral,2026-05-26 14:32:47+00:00,0,0,0,0,0.0,0,,,0.0,crawl1_social_merged,,,,False,True,False,False,False,False,False,False,False,False,2026-05-26 14:32:47+00:00
instagram,post,3901328636104574162,"setiap orang ada masanya setiap masa ada kenangannya see you on top my friends🥺
#spanlan #perpisahansekolah #sembilan #friends",https://www.instagram.com/p/DYkTblzEoTS/,,,neutral,2026-05-20 16:30:36+00:00,18,0,1,0,0.0,19,21.0,,,crawl1_social_merged,,,,False,True,False,False,False,False,False,False,False,False,2026-05-20 16:30:36+00:00
instagram,comment,18119045899666419,"hahhaha first time, bilng aj gk mampu",,https://www.instagram.com/p/DYkTblzEoTS/,DYkTblzEoTS,neutral,2026-05-26 14:32:45+00:00,0,0,0,0,0.0,0,,,0.0,crawl1_social_merged,,,,False,True,False,False,False,False,False,False,False,False,2026-05-26 14:32:45+00:00
instagram,post,3900260996812354457,"selamat bertanding guyz!!
fokus pada proses dan langkahmu, bukan hanya hasilnya. lakukan yang terbaik dan nikmati permainannya!💪🏻😃 #spensabentian #kelassembilan #sembilan #pastibisa",https://www.instagram.com/p/DYggrZOT7OZ/,,,neutral,2026-05-19 05:09:27+00:00,17,0,1,0,0.0,18,20.0,,,crawl1_social_merged,,,,False,True,False,False,False,False,False,False,False,False,2026-05-19 05:09:27+00:00
instagram,comment,18046562069783427,kurang 1,,https://www.instagram.com/p/DYggrZOT7OZ/,DYggrZOT7OZ,neutral,2026-05-16 09:56:26+00:00,0,0,0,0,0.0,0,,,0.0,crawl1_social_merged,,,,False,True,False,False,False,False,False,False,False,False,2026-05-16 09:56:26+00:00
instagram,comment,17856206547661839,ciwikuki,,https://www.instagram.com/p/DYggrZOT7OZ/,DYggrZOT7OZ,neutral,2026-05-26 14:30:29+00:00,0,0,0,0,0.0,0,,,0.0,crawl1_social_merged,,,,False,True,False,False,False,False,False,False,False,False,2026-05-26 14:30:29+00:00
instagram,post,3898736932696434683,#happygraduation #sembilan,https://www.instagram.com/p/DYbGJV6ESf7/,,,neutral,2026-05-17 02:41:21+00:00,38,0,0,0,0.0,38,38.0,,,crawl1_social_merged,,,,False,True,False,False,False,False,False,False,False,False,2026-05-17 02:41:21+00:00
instagram,comment,17953033278136720,ciwicuki,,https://www.instagram.com/p/DYbGJV6ESf7/,DYbGJV6ESf7,neutral,2026-05-26 14:28:20+00:00,0,0,0,0,0.0,0,,,0.0,crawl1_social_merged,,,,False,True,False,False,False,False,False,False,False,False,2026-05-26 14:28:20+00:00
instagram,comment,17931491985257765,Ciwikuki,,https://www.instagram.com/p/DYbGJV6ESf7/,DYbGJV6ESf7,neutral,2026-05-26 14:28:11+00:00,0,0,0,0,0.0,0,,,0.0,crawl1_social_merged,,,,False,True,False,False,False,False,False,False,False,False,2026-05-26 14:28:11+00:00
instagram,comment,18200703274359536,"ciwikuki, lb csgb❤️",,https://www.instagram.com/p/DYbGJV6ESf7/,DYbGJV6ESf7,neutral,2026-05-26 14:27:45+00:00,0,0,0,0,0.0,0,,,0.0,crawl1_social_merged,,,,False,True,False,False,False,False,False,False,False,False,2026-05-26 14:27:45+00:00
instagram,post,3898204590314736799,-selesai- #happygraduation #sembilan #kamitutup #selesai,https://www.instagram.com/p/DYZNGvbgcyf/,,,neutral,2026-05-16 09:03:41+00:00,26,0,1,0,0.0,27,29.0,,,crawl1_social_merged,,,,False,True,False,False,False,False,False,False,False,False,2026-05-16 09:03:41+00:00
instagram,post,3897438829398375440,Terkadang diam adalah jawaban terbaik untuk semuanya…  KAMPUNG 9 NAGA #Naga #Sembilan #pik2 #jakarta,https://www.instagram.com/p/DYWe_dAGrwQ/,,,neutral,2026-05-15 07:42:16+00:00,3,0,0,0,0.0,3,3.0,,,crawl1_social_merged,,,,False,True,False,False,False,False,False,False,False,False,2026-05-15 07:42:16+00:00
instagram,comment,18169631992424493,Dri GM cokro grabang bisa mampir dulu di GM/TD Lereng Merbabu sebelum ke GM Pereng. Cuma jalannya nanjak.,,https://www.instagram.com/p/DYWe_dAGrwQ/,DYWe_dAGrwQ,neutral,2026-06-01 02:49:54+00:00,0,0,0,0,0.0,0,,,0.0,crawl1_social_merged,,,,False,True,False,False,False,False,False,False,False,False,2026-06-01 02:49:54+00:00
instagram,comment,18439338049190286,Gak punya vespa,,https://www.instagram.com/p/DYWe_dAGrwQ/,DYWe_dAGrwQ,neutral,2026-05-25 12:42:37+00:00,0,0,0,0,0.0,0,,,0.0,crawl1_social_merged,,,,False,True,False,False,False,False,False,False,False,False,2026-05-25 12:42:37+00:00
instagram,comment,18128911564593523,Weee kereeen,,https://www.instagram.com/p/DYWe_dAGrwQ/,DYWe_dAGrwQ,neutral,2026-05-20 15:36:27+00:00,0,0,0,0,0.0,0,,,0.0,crawl1_social_merged,,,,False,True,False,False,False,False,False,False,False,False,2026-05-20 15:36:27+00:00
instagram,comment,17930103897278261,Kapan lagi ada,,https://www.instagram.com/p/DYWe_dAGrwQ/,DYWe_dAGrwQ,neutral,2026-05-19 09:13:59+00:00,0,0,0,0,0.0,0,,,0.0,crawl1_social_merged,,,,False,True,False,False,False,False,False,False,False,False,2026-05-19 09:13:59+00:00
instagram,comment,18102111293075479,Keren..mantap,,https://www.instagram.com/p/DYWe_dAGrwQ/,DYWe_dAGrwQ,neutral,2026-05-19 06:14:11+00:00,0,0,0,0,0.0,0,,,0.0,crawl1_social_merged,,,,False,True,False,False,False,False,False,False,False,False,2026-05-19 06:14:11+00:00
instagram,comment,18099631435866322,Tuhan melindungi kendaraan dari Itali...krn deket vatikan ....,,https://www.instagram.com/p/DYWe_dAGrwQ/,DYWe_dAGrwQ,neutral,2026-05-18 08:27:28+00:00,0,0,0,0,0.0,0,,,0.0,crawl1_social_merged,,,,False,True,False,False,False,False,False,False,False,False,2026-05-18 08:27:28+00:00
instagram,comment,18147959749496336,Ketua 60s Indonesia mas satrio (yogya) harus ikut nih,,https://www.instagram.com/p/DYWe_dAGrwQ/,DYWe_dAGrwQ,neutral,2026-05-18 08:11:25+00:00,0,0,0,0,0.0,0,,,0.0,crawl1_social_merged,,,,False,True,False,False,False,False,False,False,False,False,2026-05-18 08:11:25+00:00
instagram,comment,18115807561700591,Mantab,,https://www.instagram.com/p/DYWe_dAGrwQ/,DYWe_dAGrwQ,neutral,2026-05-18 08:10:27+00:00,0,0,0,0,0.0,0,,,0.0,crawl1_social_merged,,,,False,True,False,False,False,False,False,False,False,False,2026-05-18 08:10:27+00:00
instagram,comment,18082925732123299,kapan ada lg kk,,https://www.instagram.com/p/DYWe_dAGrwQ/,DYWe_dAGrwQ,neutral,2026-05-15 15:23:06+00:00,0,0,0,0,0.0,0,,,0.0,crawl1_social_merged,,,,False,True,False,False,False,False,False,False,False,False,2026-05-15 15:23:06+00:00
instagram,comment,18156732760457830,Wah.... Telat,,https://www.instagram.com/p/DYWe_dAGrwQ/,DYWe_dAGrwQ,neutral,2026-05-15 04:36:40+00:00,0,0,0,0,0.0,0,,,0.0,crawl1_social_merged,,,,False,True,False,False,False,False,False,False,False,False,2026-05-15 04:36:40+00:00
instagram,comment,18074150387654451,"Kalau lewat ketep turun dikit ada taman doa ratu katentreman, ke timur dikit lg ada goa maria imatuka",,https://www.instagram.com/p/DYWe_dAGrwQ/,DYWe_dAGrwQ,neutral,2026-05-13 15:53:28+00:00,0,0,0,0,0.0,0,,,0.0,crawl1_social_merged,,,,False,True,False,False,False,False,False,False,False,False,2026-05-13 15:53:28+00:00
instagram,comment,18067721069695007,Vespaku bisa ikut tapi yg punya 😭,,https://www.instagram.com/p/DYWe_dAGrwQ/,DYWe_dAGrwQ,neutral,2026-05-12 13:31:39+00:00,0,0,0,0,0.0,0,,,0.0,crawl1_social_merged,,,,False,True,False,False,False,False,False,False,False,False,2026-05-12 13:31:39+00:00
instagram,comment,18103462360990163,Kapan ke Gm sendang jati penadaran lagi?,,https://www.instagram.com/p/DYWe_dAGrwQ/,DYWe_dAGrwQ,neutral,2026-05-12 11:33:34+00:00,0,0,0,0,0.0,0,,,0.0,crawl1_social_merged,,,,False,True,False,False,False,False,False,False,False,False,2026-05-12 11:33:34+00:00
instagram,post,3892505806332214350,Mak idah 49 tahun #buruhtani,https://www.instagram.com/p/DYE9WhQk7xO/,,,neutral,2026-05-08 12:21:18+00:00,0,0,9,0,0.0,9,27.0,,,crawl1_social_merged,,,,False,True,False,False,False,False,False,False,False,False,2026-05-08 12:21:18+00:00
instagram,comment,18590653891015727,Nah ini 👍,,https://www.instagram.com/p/DYE9WhQk7xO/,DYE9WhQk7xO,neutral,2026-05-11 09:19:04+00:00,0,0,0,0,0.0,0,,,0.0,crawl1_social_merged,,,,False,True,False,False,False,False,False,False,False,False,2026-05-11 09:19:04+00:00
instagram,comment,17852064150677536,pengen ikutan dong...itu full day tgl 17 ya mas ?,,https://www.instagram.com/p/DYE9WhQk7xO/,DYE9WhQk7xO,neutral,2026-05-11 06:44:56+00:00,0,0,0,0,0.0,0,,,0.0,crawl1_social_merged,,,,False,True,False,False,False,False,False,False,False,False,2026-05-11 06:44:56+00:00
