Platform,Type,ID,Text,URL,Sentiment,Date,likes,shares,comments_count,views,sentiment_score,total_engagement,engagement_score,sentiment_label,sentiment_confidence,detected_language,demographic,author_demographic,author_demo_confidence,emotion_primary,emotion_anger,emotion_fear,emotion_happy,emotion_sadness,emotion_love,emotion_surprise
news,post,dcd34fa9020a6b1a,"Two bank scam victims receive full refunds after DAP’s intervention, says Chong. KUCHING (July 5): Two victims of a bank investment scam have successfully received full refunds of their losses from the bank, said state Democratic Action Party (DAP) chairman Chong Chieng Jen. Chong said Chai Wee Lieang was persuaded by the bank&#8217;s former employee to invest RM111,000 in a fund in September last year. According to [...]
The post Two bank scam victims receive full refunds after DAP&#8217;s intervention, says Chong appeared first on Borneo Post Online.",https://www.theborneopost.com/2026/07/05/two-bank-scam-victims-receive-full-refunds-after-daps-intervention-says-chong/,neutral,2026-07-05 08:59:48+00:00,0,0,0,0,0.5,0,0.0,neutral,0.8258928060531616,english,Mixed/Urban,Unknown,0.0,no_clear_emotion,0.06542831659317017,0.028956236317753792,0.21506617963314056,0.021671170368790627,0.23978300392627716,0.03781143203377724
news,post,81bb2ba3386095c3,"Jamawi: Street lights in high-risk areas of Tenom to be maintained in phases. TENOM (July 5): Street lights in high-risk areas across Tenom will be maintained in phases to enhance road safety and ensure public lighting infrastructure remains in good working condition. Agriculture, Fisheries and Food Industry Minister and Melalap assemblyman Datuk Jamawi Jaafar said the phased maintenance programme would focus on street lights managed by Sabah Electricity [...]
The post Jamawi: Street lights in high-risk areas of Tenom to be maintained in phases appeared first on Borneo Post Online.",https://www.theborneopost.com/2026/07/05/jamawi-street-lights-in-high-risk-areas-of-tenom-to-be-maintained-in-phases/,neutral,2026-07-05 08:51:03+00:00,0,0,0,0,0.5,0,0.0,neutral,0.8877251148223877,english,Mixed/Urban,Unknown,0.0,happy,0.2651135325431824,0.08022487163543701,0.3131527900695801,0.027274366468191147,0.10423438251018524,0.026785006746649742
news,post,eaf3066c8d8cea01,"Sandakan posts improved SPM, STPM results as education standards continue to rise. SANDAKAN (July 5): Sandakan district&#8217;s education performance continues to show encouraging improvement, with the 2025 Sijil Pelajaran Malaysia (SPM) and Sijil Tinggi Persekolahan Malaysia (STPM) examinations recording better results than the previous year. Education, Science, Technology and Innovation Minister Datuk James Ratib said the achievement reflects the strong commitment of educators, school leaders, parents and [...]
The post Sandakan posts improved SPM, STPM results as education standards continue to rise appeared first on Borneo Post Online.",https://www.theborneopost.com/2026/07/05/sandakan-posts-improved-spm-stpm-results-as-education-standards-continue-to-rise/,positive,2026-07-05 08:32:52+00:00,0,0,0,0,0.9621859490871429,0,0.0,positive,0.8739531636238098,english,Mixed/Urban,Unknown,0.0,happy,0.015654398128390312,0.032870035618543625,0.8218773007392883,0.009477086365222931,0.0627388283610344,0.022567858919501305
news,post,76d3154ea8608dea,"Trump hails US, blasts ‘communists’ in 250th anniversary speech. WASHINGTON (July 5): US President Donald Trump hailed America on its 250th birthday Saturday as the &#8220;crowning achievement&#8221; of human history, even as he used the event to renew his attack on domestic opponents he branded communists. In a speech delayed by several hours when storms forced the temporary evacuation of crowds in Washington, Trump [...]
The post Trump hails US, blasts &#8216;communists&#8217; in 250th anniversary speech appeared first on Borneo Post Online.",https://www.theborneopost.com/2026/07/05/trump-hails-us-blasts-communists-in-250th-anniversary-speech/,neutral,2026-07-05 08:24:25+00:00,0,0,0,0,0.5,0,0.0,neutral,0.6596694588661194,english,Mixed/Urban,Unknown,0.0,happy,0.11819982528686523,0.2569229304790497,0.3281172811985016,0.041465818881988525,0.13651232421398163,0.035770758986473083
news,post,41ad9b55d4fa9c6e,"MCMC to expand Multi-Operator Core Network to improve internet connectivity in poor coverage areas – Fahmi. BATU PAHAT (July 5): The Communications Ministry, through the Malaysian Communications and Multimedia Commission (MCMC), plans to expand the implementation of the Multi-Operator Core Network (MOCN) nationwide to improve connectivity in areas with limited internet coverage. Communications Minister Datuk Fahmi Fadzil said the initiative would enable telecommunications companies to collaborate, particularly in extending coverage to [...]
The post MCMC to expand Multi-Operator Core Network to improve internet connectivity in poor coverage areas &#8211; Fahmi appeared first on Borneo Post Online.",https://www.theborneopost.com/2026/07/05/mcmc-to-expand-multi-operator-core-network-to-improve-internet-connectivity-in-poor-coverage-areas-fahmi/,neutral,2026-07-05 08:15:20+00:00,0,0,0,0,0.5,0,0.0,neutral,0.6885754466056824,english,Mixed/Urban,Unknown,0.0,anger,0.3513183891773224,0.27866747975349426,0.07453617453575134,0.16812872886657715,0.050397519022226334,0.020566284656524658
news,post,fbde16e16eca99ae,"13th Sarawak polls to maintain 82 seats if EC timeline unmet, says Abang Johari. KUCHING (July 5): The upcoming 13th Sarawak State Election is expected to maintain the existing 82 State Legislative Assembly (DUN) seats if the proposed addition of 17 new seats is not finalised by the Election Commission (EC) in time. Premier Datuk Patinggi Tan Sri Abang Johari Tun Openg said that the state government respects the [...]
The post 13th Sarawak polls to maintain 82 seats if EC timeline unmet, says Abang Johari appeared first on Borneo Post Online.",https://www.theborneopost.com/2026/07/05/13th-sarawak-polls-to-maintain-82-seats-if-ec-timeline-unmet-says-abang-johari/,neutral,2026-07-05 08:11:54+00:00,0,0,0,0,0.5,0,0.0,neutral,0.9425440430641174,english,Mixed/Urban,Unknown,0.0,fear,0.3062722980976105,0.3294737935066223,0.1497364193201065,0.05386984348297119,0.057396311312913895,0.022242005914449692
news,post,9152685e195e3c0b,"Abang Johari: AirBorneo to announce competitive new airfares by mid-July. KUCHING (July 5): Sarawak&#8217;s state-owned airline AirBorneo is expected to announce its highly anticipated and competitive new airfares rates for its flight routes either next week or by mid-July. Premier Datuk Patinggi Tan Sri Abang Johari Tun Openg revealed that the upcoming announcement will feature comprehensive fare packages that include baggage allowance and in-flight meals [...]
The post Abang Johari: AirBorneo to announce competitive new airfares by mid-July appeared first on Borneo Post Online.",https://www.theborneopost.com/2026/07/05/abang-johari-airborneo-to-announce-competitive-new-airfares-by-mid-july/,neutral,2026-07-05 07:48:48+00:00,0,0,0,0,0.5,0,0.0,neutral,0.6165770888328552,english,Mixed/Urban,Unknown,0.0,happy,0.028422581031918526,0.05172653868794441,0.7270268797874451,0.01359261479228735,0.06431804597377777,0.0253134798258543
news,post,4747231843cbdf4f,"After 2,200km run, SG Lim joins Golden Loop 5km Charity Run in Kuching to support children with cancer. KUCHING (July 5): After completing an extraordinary 2,200 kilometres (km) run across Peninsular Malaysia, 67-year-old solo runner Lim Shyang Guey from Penang travelled to Kuching to support Move For Gold 2026 as the ambassador for its Golden Loop 5km Charity Run, helping raise awareness and funds for children battling cancer. Lim, also known as SG [...]
The post After 2,200km run, SG Lim joins Golden Loop 5km Charity Run in Kuching to support children with cancer appeared first on Borneo Post Online.",https://www.theborneopost.com/2026/07/05/after-2200km-run-sg-lim-joins-golden-loop-5km-charity-run-in-kuching-to-support-children-with-cancer/,neutral,2026-07-05 07:24:31+00:00,0,0,0,0,0.5,0,0.0,neutral,0.5912680625915527,english,Mixed/Urban,Unknown,0.0,love,0.05561424419283867,0.130379319190979,0.09563454240560532,0.25500383973121643,0.36445552110671997,0.05227932706475258
news,post,fccfe599ca655145,"Nancy: Official RoS, KDN registration mandatory for NGOs seeking government funds. KUCHING (July 5): Non-governmental organisations (NGOs) must be legally registered with the Registrar of Societies (RoS) and the Ministry of Home Affairs (KDN) to guarantee financial transparency and maintain public trust, said Datuk Seri Nancy Shukri. The Women, Family and Community Development Minister emphasised that formal registration remains a non-negotiable prerequisite for any welfare organisation [...]
The post Nancy: Official RoS, KDN registration mandatory for NGOs seeking government funds appeared first on Borneo Post Online.",https://www.theborneopost.com/2026/07/05/nancy-official-ros-kdn-registration-mandatory-for-ngos-seeking-government-funds/,neutral,2026-07-05 06:01:26+00:00,0,0,0,0,0.5,0,0.0,neutral,0.9230665564537048,english,Mixed/Urban,Unknown,0.0,love,0.06014173477888107,0.05042329803109169,0.23220045864582062,0.04435895010828972,0.4537387192249298,0.034076347947120667
news,post,f1b29074eb020b0f,"MBKS takes proactive steps to resolve Kenyalang Market water issues, says Wee. KUCHING (July 5): The Kuching South City Council (MBKS) has taken proactive measures to address recent water supply disruptions at the Kenyalang Market and Hawker Centre, said Dato Wee Hong Seng. The Kuching South Mayor said hawkers&#8217; concerns were not disregarded, as their well-being has always been a priority of the council. &#8220;Even before further [...]
The post MBKS takes proactive steps to resolve Kenyalang Market water issues, says Wee appeared first on Borneo Post Online.",https://www.theborneopost.com/2026/07/05/mbks-takes-proactive-steps-to-resolve-kenyalang-market-water-issues-says-wee/,neutral,2026-07-05 04:53:12+00:00,0,0,0,0,0.5,0,0.0,neutral,0.8256006836891174,english,Mixed/Urban,Unknown,0.0,love,0.1652693897485733,0.028134644031524658,0.1281534880399704,0.04178968444466591,0.5198394060134888,0.019928153604269028
news,post,4ee38db9ed3cf645,"Deschamps hails France for staying cool in World Cup win over Paraguay. PHILADELPHIA (July 5): France coach Didier Deschamps hailed his side for keeping their cool against an aggressive Paraguay team in heatwave conditions Saturday as the favourites reached the quarter-finals of the World Cup. &#8220;It wasn&#8217;t easy. They used every resource possible. It is maybe not the kind of football that brings people to the stadium, [...]
The post Deschamps hails France for staying cool in World Cup win over Paraguay appeared first on Borneo Post Online.",https://www.theborneopost.com/2026/07/05/deschamps-hails-france-for-staying-cool-in-world-cup-win-over-paraguay/,positive,2026-07-05 04:30:39+00:00,0,0,0,0,0.9002134382724761,0,0.0,positive,0.6673781275749207,english,Mixed/Urban,Unknown,0.0,happy,0.027794968336820602,0.12698093056678772,0.7508806586265564,0.0132615240290761,0.03444177657365799,0.020016198977828026
news,post,87e0f6e6238e9d00,"Sarikei crash claims three lives, one injured in pickup collision. SARIKEI (July 5): Three men were killed while another sustained minor injuries in a collision involving two pickup trucks at KM432 of the Pan Borneo Highway near Jalan Bulat here last night. Sarikei police chief Supt Aswandy Anis said the accident is believed to have occurred at about 9pm. &#8220;Initial investigations found that a black [...]
The post Sarikei crash claims three lives, one injured in pickup collision appeared first on Borneo Post Online.",https://www.theborneopost.com/2026/07/05/sarikei-crash-claims-three-lives-one-injured-in-pickup-collision/,negative,2026-07-05 04:17:04+00:00,0,0,0,0,0.07980909347534179,0,0.0,negative,0.7339696884155273,english,Mixed/Urban,Unknown,0.0,anger,0.5141245126724243,0.0914170891046524,0.06666233390569687,0.20629659295082092,0.03120848722755909,0.027280231937766075
news,post,7d77935fc6b214ea,"Mordi calls for explanation over Bau school’s handling of alleged bullying complaints. KUCHING (July 5): The management of a secondary school in Bau should explain why complaints lodged before a Form Two student was allegedly bullied failed to prevent the incident from escalating, said Deputy Youth and Sports Minister Mordi Bimol. He said police had revealed that complaints regarding the suspect&#8217;s alleged harassment of the victim had [...]
The post Mordi calls for explanation over Bau school’s handling of alleged bullying complaints appeared first on Borneo Post Online.",https://www.theborneopost.com/2026/07/05/mordi-calls-for-explanation-over-bau-schools-handling-of-alleged-bullying-complaints/,neutral,2026-07-05 04:00:20+00:00,0,0,0,0,0.5,0,0.0,neutral,0.5850135684013367,english,Mixed/Urban,Unknown,0.0,anger,0.4867068827152252,0.05531777814030647,0.08351534605026245,0.08808984607458115,0.06974463164806366,0.03200388327240944
news,post,3d7d241d9d0153bb,"Premier Abg Jo proposes electric buses for Miri to drive low-carbon vision. MIRI (July 5): Sarawak Premier Datuk Patinggi Tan Sri Abang Johari Tun Openg has proposed that Miri introduce electric buses in line with the vision of transforming Sarawak into a low-carbon state. He said he had raised the proposal with Miri Mayor Adam Yii Siew Sang during the launch of the Miri Smart City Command [...]
The post Premier Abg Jo proposes electric buses for Miri to drive low-carbon vision appeared first on Borneo Post Online.",https://www.theborneopost.com/2026/07/05/premier-abg-jo-proposes-electric-buses-for-miri-to-drive-low-carbon-vision/,neutral,2026-07-05 03:29:47+00:00,0,0,0,0,0.5,0,0.0,neutral,0.8821926712989807,english,Mixed/Urban,Unknown,0.0,happy,0.04809205234050751,0.055905938148498535,0.515685498714447,0.02845989353954792,0.22433120012283325,0.027318254113197327
news,post,7934b9f311d2aa63,"Over 1,100 MBKS hawkers to benefit from 50 pct BKSS rental reduction. KUCHING (July 5): An estimated 1,124 hawkers under the jurisdiction of Kuching South City Council are benefitting from the 50 per cent rental reduction under the Sarawakku Sayang Special Assistance (BKSS), said Dato Wee Hong Seng. The Kuching South Mayor said those eligible for the assistance who had already settled their rents in advance will [...]
The post Over 1,100 MBKS hawkers to benefit from 50 pct BKSS rental reduction appeared first on Borneo Post Online.",https://www.theborneopost.com/2026/07/05/over-1100-mbks-hawkers-to-benefit-from-50-pct-bkss-rental-reduction/,neutral,2026-07-05 02:55:32+00:00,0,0,0,0,0.5,0,0.0,neutral,0.5878445506095886,english,Mixed/Urban,Unknown,0.0,love,0.030599474906921387,0.03972199559211731,0.196709543466568,0.03421344235539436,0.6022823452949524,0.0334160290658474
news,post,3dbc6d0605b7cecd,"Miro urges BGA to become dynamic platform for Bidayuh professionals. KUCHING (July 5): The Sarawak Bidayuh Graduates Association (BGA) should evolve into a dynamic platform for networking, mentorship, leadership development, community service and professional collaboration. In supporting this vision, Serembu assemblyman Dato Miro Simuh said senior professionals should mentor young graduates, while successful entrepreneurs could guide aspiring business owners. &#8220;Together, we can build a stronger [...]
The post Miro urges BGA to become dynamic platform for Bidayuh professionals appeared first on Borneo Post Online.",https://www.theborneopost.com/2026/07/05/miro-urges-bga-to-become-dynamic-platform-for-bidayuh-professionals/,neutral,2026-07-05 02:22:21+00:00,0,0,0,0,0.5,0,0.0,neutral,0.7033562660217285,english,Mixed/Urban,Unknown,0.0,happy,0.0371919684112072,0.03728694096207619,0.6408928036689758,0.01876699924468994,0.1994219273328781,0.020000938326120377
news,post,039ca0f6167439ed,"Climate change posing growing challenge to food safety in Sarawak, says health director. KUCHING (July 5): Climate change is posing a growing challenge to food safety in Sarawak, prompting the Ministry of Health (MOH) to strengthen oversight of food premises and expand monitoring of home-based food businesses. Sarawak Health director Dr Veronica Lugah said changing climate conditions have heightened food safety risks by creating an environment that allows [...]
The post Climate change posing growing challenge to food safety in Sarawak, says health director appeared first on Borneo Post Online.",https://www.theborneopost.com/2026/07/05/climate-change-posing-growing-challenge-to-food-safety-in-sarawak-says-health-director/,neutral,2026-07-05 02:00:50+00:00,0,0,0,0,0.5,0,0.0,neutral,0.6907678842544556,english,Mixed/Urban,Unknown,0.0,anger,0.549213171005249,0.0779062882065773,0.1527477502822876,0.03124474734067917,0.08964847773313522,0.015685487538576126
news,post,2c2d939754fab0a8,"Free anti-rabies shots, dog licensing at Dewan Masyarakat MBKS this July 11. KUCHING (July 5): A mass anti-rabies vaccination campaign will be held at the Dewan Masyarakat MBKS here on July 11 to enhance prevention of the deadly disease among the community. Kuching South Mayor Dato Wee Hong Seng said the campaign will also offer services such as dog licensing, microchipping and neutering. &#8220;The forthcoming campaign, from [...]
The post Free anti-rabies shots, dog licensing at Dewan Masyarakat MBKS this July 11 appeared first on Borneo Post Online.",https://www.theborneopost.com/2026/07/05/free-anti-rabies-shots-dog-licensing-at-dewan-masyarakat-mbks-this-july-11/,neutral,2026-07-05 01:36:10+00:00,0,0,0,0,0.5,0,0.0,neutral,0.8200673460960388,english,Mixed/Urban,Unknown,0.0,happy,0.19503818452358246,0.03627163544297218,0.28958860039711,0.027015428990125656,0.14358511567115784,0.025383571162819862
news,post,e9a08500a601d64a,"Amirudin invokes 'Three Kingdoms', urges Johor voters to 'choose Liu Bei, reject Cao Cao'. JOHOR POLLS | In the Chinese classical novel, Liu Bei represents an excellent leader, while Cao Cao is destructive.",https://www.malaysiakini.com/news/778900,neutral,2026-07-05 08:16:38+00:00,0,0,0,0,0.5,0,0.0,neutral,0.7984705567359924,english,Mixed/Urban,Unknown,0.0,love,0.20978213846683502,0.01973971351981163,0.08737553656101227,0.04664130508899689,0.44144606590270996,0.0218222476541996
news,post,222822b750c778a5,"No Trump pardon for Jho Low as US Independence Day fete ends. 11 people have been pardoned, but 1MDB fugitive not one of them.",https://www.malaysiakini.com/news/778893,negative,2026-07-05 06:55:51+00:00,0,0,0,0,0.12524564266204832,0,0.0,negative,0.5825145244598389,english,Mixed/Urban,Unknown,0.0,sadness,0.05563434585928917,0.14860276877880096,0.0480789840221405,0.2834453880786896,0.23717573285102844,0.09766529500484467
news,post,86d1b5aa892a0bf7,"Malay rights in N Sembilan would have been at risk if not for Umno, says KJ. Ex-MP calls on voters to choose BN so Umno reps can continue to fight for Malays.",https://www.malaysiakini.com/news/778891,neutral,2026-07-05 06:39:55+00:00,0,0,0,0,0.5,0,0.0,neutral,0.7574560642242432,english,Mixed/Urban,Unknown,0.0,anger,0.3205361068248749,0.047340672463178635,0.10693341493606567,0.08713171631097794,0.2593822777271271,0.02119816653430462
news,post,8fddf19eeedf4924,PM says parties teaming up to oust him because he's tough on graft. JOHOR POLLS | Anwar claims he had caused uneasiness with his uncompromising approach.,https://www.malaysiakini.com/news/778887,negative,2026-07-05 05:41:34+00:00,0,0,0,0,0.1148322880268097,0,0.0,negative,0.617225706577301,english,Mixed/Urban,Unknown,0.0,anger,0.6440268158912659,0.2156805694103241,0.04038163647055626,0.029893485829234123,0.02847159281373024,0.009963245131075382
news,post,0ba2c2e5d69b8e31,"Puad, Anwar stump for Maszlee at Harapan ceramah. JOHOR POLLS | Ex-Umno man says it's a personal show of support rather than political realignment.",https://www.malaysiakini.com/news/778876,neutral,2026-07-05 01:10:14+00:00,0,0,0,0,0.5,0,0.0,neutral,0.9306440949440002,english,Mixed/Urban,Unknown,0.0,no_clear_emotion,0.05852510780096054,0.016587071120738983,0.10067634284496307,0.029585743322968483,0.3020736873149872,0.023271959275007248
news,post,7678bcd1eebfce71,"10,000 PN 'ghost' voters will be kingmakers in JB's Malay-majority seat. JOHOR POLLS | Despite PAS' directive for supporters to vote BN, not everyone may do so.",https://www.malaysiakini.com/news/778869,neutral,2026-07-04 23:00:00+00:00,0,0,0,0,0.5,0,0.0,neutral,0.8556725382804871,english,Mixed/Urban,Unknown,0.0,no_clear_emotion,0.339603066444397,0.12631911039352417,0.04118062183260918,0.0266443882137537,0.06992817670106888,0.039993852376937866
news,post,4fb10ed36a525345,Rafizi admits difficult to predict Chinese voters' support. Ex-minister suggests Chinese voters are in a dilemma.,https://www.malaysiakini.com/news/778866,neutral,2026-07-04 12:00:28+00:00,0,0,0,0,0.5,0,0.0,neutral,0.5683735609054565,english,Mixed/Urban,Unknown,0.0,fear,0.16965968906879425,0.284470796585083,0.12672969698905945,0.020337263122200966,0.11388496309518814,0.03549295291304588
news,post,42b89884d486b94f,"I've no intention to quarrel with anyone, PM says in Johor. JOHOR POLLS | Anwar also urges Johoreans to give Harapan more time.",https://www.malaysiakini.com/news/778860,neutral,2026-07-04 10:53:12+00:00,0,0,0,0,0.5,0,0.0,neutral,0.8670955300331116,english,Mixed/Urban,Unknown,0.0,love,0.051230210810899734,0.009317164309322834,0.0388496071100235,0.020813792943954468,0.7715182304382324,0.015142970718443394
news,post,bc4b37917eb51833,"SNAPSHOT | Zahid: Halt personal attacks during campaigns; PAS wants Jho Low brought back to face trial. What’s going on in the news today, with updates at 11am, 2pm and 6pm.",https://www.malaysiakini.com/news/778857,neutral,2026-07-04 10:11:23+00:00,0,0,0,0,0.5,0,0.0,neutral,0.8296041488647461,english,Mixed/Urban,Unknown,0.0,no_clear_emotion,0.044708702713251114,0.012647680006921291,0.04884706065058708,0.014542140997946262,0.09054257720708847,0.023809844627976418
news,post,53dc57c0f632c857,"Ong warns Pua's response to S'gor ruler may cost Harapan Malay votes in Johor. Pua's reply could be seen as disrespectful, ex-Bangi MP says.",https://www.malaysiakini.com/news/778844,negative,2026-07-04 06:03:20+00:00,0,0,0,0,0.08209462165832518,0,0.0,negative,0.726351261138916,english,Mixed/Urban,Unknown,0.0,anger,0.37671729922294617,0.022171540185809135,0.049242425709962845,0.17641761898994446,0.23676788806915283,0.024394862353801727
news,post,c4b043ef370b1392,"SNAPSHOT | Networks ready to provide stage for Onn-Maszlee dialogue; alleged child sex offender nabbed. What's going on in the news today, with updates at 11am, 2pm and 6pm.",https://www.malaysiakini.com/news/778835,neutral,2026-07-04 03:23:56+00:00,0,0,0,0,0.5,0,0.0,neutral,0.8983461260795593,english,Mixed/Urban,Unknown,0.0,happy,0.2639423906803131,0.1076473817229271,0.29110953211784363,0.01562861166894436,0.051576774567365646,0.02885029837489128
news,post,404ec11e7b77082b,"Onn rebuts Anwar over JS-SEZ master plan, questions PM's accuracy. JOHOR POLLS | Master plan only requires feedback from S'pore, not approval, Onn says.",https://www.malaysiakini.com/news/778834,neutral,2026-07-04 03:21:25+00:00,0,0,0,0,0.5,0,0.0,neutral,0.7848610877990723,english,Mixed/Urban,Unknown,0.0,no_clear_emotion,0.02756308950483799,0.01321329828351736,0.03481882065534592,0.012952837161719799,0.23969662189483643,0.03331327438354492
news,post,8282c38690b5bf58,New Orang Asli party seeks breakthrough in Endau. JOHOR POLLS | Jati's intention to contest is genuine for future of the community.,https://www.malaysiakini.com/news/778833,positive,2026-07-04 02:54:40+00:00,0,0,0,0,0.8676005840301513,0,0.0,positive,0.5586686134338379,english,Mixed/Urban,Unknown,0.0,happy,0.03299417346715927,0.037906549870967865,0.5100696682929993,0.019931232556700706,0.19583719968795776,0.03529027849435806
news,post,9a8c73e8ea69e895,Mersing MP brings morale boost despite Bersatu suspension. JOHOR POLLS | Islahuddin earns praise for helping PN's campaign.,https://www.malaysiakini.com/news/778832,positive,2026-07-04 02:33:24+00:00,0,0,0,0,0.9644126832485198,0,0.0,positive,0.8813756108283997,english,Mixed/Urban,Unknown,0.0,happy,0.05450739338994026,0.03279117867350578,0.3865247666835785,0.02546568401157856,0.26286834478378296,0.02683740295469761
news,post,94b63dc9eb26dfc1,"'Don't hide behind EIA': S'gor opposition figures urge govt to resolve pig farm issue. They demand action on ongoing pollution, call for compliance with royal decree.",https://www.malaysiakini.com/news/778821,neutral,2026-07-04 01:00:00+00:00,0,0,0,0,0.5,0,0.0,neutral,0.7367703914642334,english,Mixed/Urban,Unknown,0.0,love,0.14774848520755768,0.020970258861780167,0.06610960513353348,0.029461275786161423,0.6040670275688171,0.02221732772886753
news,post,133e28232e11ffe7,"Light in the dark, cold realities: Trials of Bersama's amateur army. JOHOR POLLS | Rafizi's novice machinery faces voter apathy in debut campaign.",https://www.malaysiakini.com/news/778817,negative,2026-07-04 00:00:00+00:00,0,0,0,0,0.1298423945903778,0,0.0,negative,0.567192018032074,english,Mixed/Urban,Unknown,0.0,no_clear_emotion,0.1956658959388733,0.024012982845306396,0.08674614876508713,0.018341155722737312,0.12558762729167938,0.017738396301865578
news,post,b99da9012e7fb158,"'No feeling to vote': Chinese voters in Johor towns signal reluctance to cast ballots. JOHOR POLLS | Political fatigue, broken promises among the reasons mentioned.",https://www.malaysiakini.com/news/778816,negative,2026-07-03 23:00:00+00:00,0,0,0,0,0.0784643054008484,0,0.0,negative,0.7384523153305054,english,Mixed/Urban,Unknown,0.0,anger,0.66993248462677,0.10243970155715942,0.08255546540021896,0.026753779500722885,0.045150432735681534,0.02409396879374981
news,post,17f3b736d6e3c3f8,"SNAPSHOT | Kelantan Orang Asli want diesel in essential goods programme; El Niño strengthens. What's going on in the news today, with updates at 9am, 2pm, 6pm, and 9pm.",https://www.malaysiakini.com/news/778812,neutral,2026-07-03 13:08:01+00:00,0,0,0,0,0.5,0,0.0,neutral,0.9294776320457458,english,Mixed/Urban,Unknown,0.0,love,0.0388181246817112,0.025047073140740395,0.13555316627025604,0.03513216972351074,0.5198168754577637,0.02984793670475483
news,post,3c27f449ec7b1679,"Sept 4 verdict for Najib, son in appeal to stay bankruptcy proceedings. IRB seeks outstanding tax, RM1.69b from Najib, RM37.6m from Nazifuddin.",https://www.malaysiakini.com/news/778801,neutral,2026-07-03 10:09:18+00:00,0,0,0,0,0.5,0,0.0,neutral,0.9011396169662476,english,Mixed/Urban,Unknown,0.0,anger,0.27094170451164246,0.05201821029186249,0.10202093422412872,0.20110712945461273,0.0981953963637352,0.030738841742277145
news,post,e83ca3295f518042,"Cops tracking Na'imah, children in Europe to complete probe - Saifuddin. Home minister says working with international counterparts to determine their exact whereabouts.",https://www.malaysiakini.com/news/778791,neutral,2026-07-03 08:13:46+00:00,0,0,0,0,0.5,0,0.0,neutral,0.9399081468582153,english,Mixed/Urban,Unknown,0.0,no_clear_emotion,0.09643176198005676,0.11906273663043976,0.16079315543174744,0.017079923301935196,0.03728124871850014,0.04223688691854477
news,post,92539fc59341d428,PM urged to rescind Azam Baki's NFCC appointment. 'His presence as NFCC Advisory Board member undermines govt's reform agenda.',https://www.malaysiakini.com/news/778788,negative,2026-07-03 08:01:56+00:00,0,0,0,0,0.0687268316745758,0,0.0,negative,0.7709105610847473,english,Mixed/Urban,Unknown,0.0,anger,0.5761120319366455,0.04573903605341911,0.07910410314798355,0.04094690829515457,0.07284530252218246,0.028413992375135422
news,post,0002a941fcd3bb57,"Harapan unveils Johor polls manifesto with healthcare, jobs, housing pledges. JOHOR POLLS | It targets higher wages, childcare, AI training, faster border crossings.",https://www.malaysiakini.com/news/778777,neutral,2026-07-03 06:26:35+00:00,0,0,0,0,0.5,0,0.0,neutral,0.6386871933937073,english,Mixed/Urban,Unknown,0.0,happy,0.03894934803247452,0.030978234484791756,0.5289740562438965,0.02054671011865139,0.2363843470811844,0.024130279198288918
news,post,d496eb623670af6f,"SNAPSHOT | Maszlee dodges Johor MB candidate poser; new hospital to be built in Nilai. What's going on in the news today, with updates at 9am, 2pm, 6pm, and 9pm.",https://www.malaysiakini.com/news/778776,neutral,2026-07-03 06:07:57+00:00,0,0,0,0,0.5,0,0.0,neutral,0.9395254850387573,english,Mixed/Urban,Unknown,0.0,no_clear_emotion,0.04132705181837082,0.021191822364926338,0.11560843139886856,0.020126478746533394,0.179292231798172,0.04084892198443413
news,post,77b849729186cea1,"Allow Friday prayers at shopping malls, minister tells states. Religious affairs minister Zulkifli Hasan says the initiative has been well received in Putrajaya and Kuala Lumpur, with more malls asking to be included.",https://www.freemalaysiatoday.com/category/nation/2026/07/05/allow-friday-prayers-at-shopping-malls-minister-tells-states,positive,2026-07-05 09:32:01+00:00,0,0,0,0,0.8669108092784881,0,0.0,positive,0.5563693642616272,english,Mixed/Urban,Unknown,0.0,happy,0.01822391152381897,0.03395798057317734,0.8368168473243713,0.008821431547403336,0.0574551522731781,0.01834193989634514
news,post,a5bbc2f11131d114,"Nepal’s PM marks 100 days with sweeping changes. Prime Minister Balendra Shah's government launched a 100-point reform agenda covering governance, anti-corruption measures, service delivery and digitalisation.",https://www.freemalaysiatoday.com/category/world/2026/07/05/nepals-pm-marks-100-days-with-sweeping-changes,positive,2026-07-05 09:20:38+00:00,0,0,0,0,0.9029447138309479,0,0.0,positive,0.6764823794364929,english,Mixed/Urban,Unknown,0.0,no_clear_emotion,0.10275325924158096,0.046389397233724594,0.29045528173446655,0.03431786969304085,0.16292047500610352,0.037168994545936584
news,post,89acfdeb89ae55ee,"KJ opts for campaign support role in Negeri Sembilan state election. Having just rejoined Umno, he says he prefers to help the party machinery than being a candidate.",https://www.freemalaysiatoday.com/category/nation/2026/07/05/kj-opts-for-campaign-support-role-in-negeri-sembilan-state-election,neutral,2026-07-05 08:58:13+00:00,0,0,0,0,0.5,0,0.0,neutral,0.8528705835342407,english,Mixed/Urban,Unknown,0.0,love,0.04447898641228676,0.01882116310298443,0.21073995530605316,0.01953323744237423,0.38624468445777893,0.025620052590966225
