Platform,Type,ID,Text,URL,Parent_Post_URL,Parent_Post_ID,Sentiment,Date,likes,shares,comments_count,views,sentiment_score,total_engagement,media_type,video_url,derived_error,sentiment_label,sentiment_confidence,detected_language,demographic,author_demographic,author_demo_confidence,emotion_primary,emotion_anger,emotion_fear,emotion_happy,emotion_sadness,emotion_love,emotion_surprise
tiktok,post,7659726346599402773,"Pangkat dan jawatan bukan sesuatu yang membuatkan kita lebih tinggi daripada orang lain.

Sebaliknya, ia adalah amanah yang semakin berat untuk dipikul dan dipertanggungjawabkan.

Menjadi wakil rakyat bukan bererti berada di hadapan untuk dihormati, tetapi sentiasa bersedia berada di sisi rakyat ketika diperlukan.

Saya percaya, sebaik-baik kepimpinan ialah kepimpinan yang hadir untuk berkhidmat.

Insya-Allah, jika dipilih sebagai wakil rakyat, amanah ini akan saya laksanakan sebaik mungkin demi masyarakat dan masa depan Sri Medan yang lebih baik.

---

N18 Sri Medan, undilah calon nombor 1, Ustaz Rosdi 

""Jom Jaga Sri Medan""
""Jom Jaga Johor""

#UstazRosdi
#MesraRakyat
#SriMedanBerkat
#BerkatPrihatinSejahtera",https://www.tiktok.com/@ustaz.rosdi1/video/7659726346599402773,,,positive,2026-07-08 18:09:26.579617+00:00,51,0,3,614,0.9920644164085388,60,video,https://www.tiktok.com/@ustaz.rosdi1/video/7659726346599402773,,positive,0.9735480546951294,malay,Malay/Bumiputera,Unknown,0.0,love,0.03943527117371559,0.04181494936347008,0.17110104858875275,0.026271218433976173,0.585279107093811,0.03318248316645622
tiktok,post,7659707260192574740,"Bila jumpa orang jowo, kita pun ngomong jowo lah.

Saya singgah menziarahi Tuan Haji Badrul, bekas Setiausaha Politik kepada Ahli Parlimen Parit Sulong di kediamannya. Orangnya mudah mesra dan sangat ramah.

Sempat kami bertukar cerita walaupun berbeza pengalaman dan latar belakang.

Terima kasih atas layanan yang begitu baik dan kesudian menerima kunjungan kami.

Semoga Tuan Haji Badrul sentiasa dikurniakan kesihatan yang baik dan dipermudahkan segala urusan 🤲🏻

---

N18 Sri Medan, undilah calon nombor 1, Ustaz Rosdi 

""Jom Jaga Sri Medan""
""Jom Jaga Johor""

#UstazRosdi
#MesraRakyat
#SriMedanBerkat
#BerkatPrihatinSejahtera",https://www.tiktok.com/@ustaz.rosdi1/video/7659707260192574740,,,positive,2026-07-08 18:09:26.890343+00:00,56,1,4,620,0.9994062662124633,67,video,https://www.tiktok.com/@ustaz.rosdi1/video/7659707260192574740,,positive,0.9980208873748779,malay,Malay/Bumiputera,Unknown,0.0,love,0.05281265825033188,0.03481551632285118,0.06366019695997238,0.05081956088542938,0.5847465395927429,0.06395819038152695
tiktok,post,7659691277864226068,"""Tempat besar, menarik. Tapi tak ade orang. Kenapa ni...? ""

Dalam fasa berkempen, kadang-kadang kena 'berehat' sekejap. Semalam sempat saya turun briskwalk di Taman Botani, Johor. 

Cantik dan bersih tempatnya. Sesuai lah kata orang muda nak healing-healing tengok alam, luang masa berkelah dengan keluarga dan kawan-kawan.

Cuma semalam, tiada orang di sana. Buat anda yang mencari-cari tempat selesa untuk beriadah, datanglah ke sini. Kita manfaatkan kemudahan awam yang disediakan.

---

N18 Sri Medan, undilah calon nombor 1, Ustaz Rosdi 

""Jom Jaga Sri Medan""
""Jom Jaga Johor""

#UstazRosdi
#MesraRakyat
#SriMedanBerkat
#BerkatPrihatinSejahtera",https://www.tiktok.com/@ustaz.rosdi1/video/7659691277864226068,,,positive,2026-07-08 18:09:27.194446+00:00,164,8,11,2216,0.9481761097908019,205,video,https://www.tiktok.com/@ustaz.rosdi1/video/7659691277864226068,,positive,0.8272536993026733,malay,Malay/Bumiputera,Unknown,0.0,love,0.10888092964887619,0.11415843665599823,0.10237038135528564,0.04585392773151398,0.3531395196914673,0.09850406646728516
tiktok,post,7659683319558229269,"Terharu bila baca luahan seorang anak Sri Medan yang kini menetap di Kulai.

Ini bukan sekadar undi, ini bukti kesediaan untuk memberi sokongan walau di mana berada.

Sokongan ikhlas seperti ini yang jadi kekuatan untuk saya teruskan perjuangan ini.

Terima kasih 💪🏻

---

N18 Sri Medan, undilah calon nombor 1, Ustaz Rosdi 

""Jom Jaga Sri Medan""
""Jom Jaga Johor""

#UstazRosdi
#MesraRakyat
#SriMedanBerkat
#BerkatPrihatinSejahtera",https://www.tiktok.com/@ustaz.rosdi1/video/7659683319558229269,,,positive,2026-07-08 18:09:27.501497+00:00,66,2,1,954,0.9994049072265625,78,video,https://www.tiktok.com/@ustaz.rosdi1/video/7659683319558229269,,positive,0.998016357421875,malay,Malay/Bumiputera,Unknown,0.0,love,0.022926559671759605,0.029245145618915558,0.14168967306613922,0.03302600607275963,0.5034699440002441,0.07487701624631882
tiktok,post,7655939356972059922,"27.6.2026

LENSA 1.0 | PERARAKAN CALON PERIKATAN NASIONAL N17 DUN SEMERAH

#HalimKepol
#SemerahBerkat
#BerkatPrihatinSejahtera
#PerikatanNasional",https://www.tiktok.com/@halimkepol/video/7655939356972059922,,,negative,2026-07-08 18:09:27.830493+00:00,612,34,75,5850,0.12915669679641723,779,video,https://www.tiktok.com/@halimkepol/video/7655939356972059922,,negative,0.5694776773452759,multilingual,Unknown,Unknown,0.0,love,0.14081530272960663,0.04435499384999275,0.15391050279140472,0.054067615419626236,0.34239664673805237,0.035755373537540436
tiktok,post,7655701179141393682,"Takbirrrr... Allahuakbar 💪🏻

Dengan lafaz basmalah, saya HALIM KEPOL ,selaku calon N17 Semerah mulakan langkah untuk memikul amanah & tanggungjawab ini dengan penuh tekad di hati dengan mandat yang telah diberikan kepada saya.

Insyallah, dengan kekuatan yang ada pada saya bersama jentera, saya akan terus melangkah lakukan yang terbaik untuk Semerah. 

Semoga langkah ini terus dipandu Allah s.w.t. siiru ala barakatillah.

#PRN16 #malaysiatiktok #malaysia #JOHOR #islam",https://www.tiktok.com/@halimkepol/video/7655701179141393682,,,positive,2026-07-08 18:09:28.150534+00:00,110,5,8,971,0.9993995964527129,132,video,https://www.tiktok.com/@halimkepol/video/7655701179141393682,,positive,0.9979986548423767,malay,Malay/Bumiputera,Unknown,0.0,love,0.0348389707505703,0.03890380263328552,0.20557598769664764,0.03163173422217369,0.42702722549438477,0.04418797045946121
tiktok,post,7655632474118163719,"Insya Allah
Calon Perikatan Nasional
N17 Semerah
HALIM KEPOL

#JOHOR #PAS
#malaysia #malaysiatiktok
#PRN16",https://www.tiktok.com/@halimkepol/video/7655632474118163719,,,neutral,2026-07-08 18:09:28.450302+00:00,47,5,8,272,0.5,62,video,https://www.tiktok.com/@halimkepol/video/7655632474118163719,,neutral,0.6996662616729736,english,Mixed/Urban,Unknown,0.0,no_clear_emotion,0.02700795978307724,0.0333915539085865,0.1289980709552765,0.017012951895594597,0.21541248261928558,0.02730082906782627
tiktok,post,7659675040824216853,"Hati yang tenang bukan bererti hidup tanpa ujian, tetapi hati yang sentiasa bergantung kepada Allah SWT dalam setiap keadaan

Semoga amalan-amalan ringkas yang saya kongsikan ini dapat membantu kita memperoleh ketenangan, kekuatan dan keberkatan dalam menjalani kehidupan.

---

N18 Sri Medan, undilah calon nombor 1, Ustaz Rosdi 

""Jom Jaga Sri Medan""
""Jom Jaga Johor""

#UstazRosdi 
#MesraRakyat 
#SriMedanBerkat 
#BerkatPrihatinSejahtera",https://www.tiktok.com/@ustaz.rosdi1/video/7659675040824216853,,,positive,2026-07-08 18:09:28.766433+00:00,58,0,4,463,0.9994016706943512,66,video,https://www.tiktok.com/@ustaz.rosdi1/video/7659675040824216853,,positive,0.9980055689811707,malay,Malay/Bumiputera,Unknown,0.0,happy,0.07566177099943161,0.04277553781867027,0.5843320488929749,0.01962670311331749,0.19794633984565735,0.01595996506512165
tiktok,post,7659661727906254101,"Ziarah boleh mengubah cara kita melihat kehidupan.

Bila kita mendengar cerita mereka, melihat keadaan mereka dan menerima nasihat daripada orang yang lebih berpengalaman, hati kita akan lebih mudah bermuhasabah.

Semoga setiap pertemuan menjadi asbab kebaikan buat kita semua.
---

N18 Sri Medan, undilah calon nombor 1, Ustaz Rosdi 

""Jom Jaga Sri Medan""
""Jom Jaga Johor""

#UstazRosdi
#MesraRakyat
#SriMedanBerkat
#BerkatPrihatinSejahtera",https://www.tiktok.com/@ustaz.rosdi1/video/7659661727906254101,,,positive,2026-07-08 18:09:29.081488+00:00,57,4,2,609,0.9993968963623046,69,video,https://www.tiktok.com/@ustaz.rosdi1/video/7659661727906254101,,positive,0.9979896545410156,malay,Malay/Bumiputera,Unknown,0.0,love,0.029671210795640945,0.019536878913640976,0.18717971444129944,0.02925323322415352,0.5886596441268921,0.038830772042274475
tiktok,post,7659639972252699924,"""Ustaz, Apa kaitannya SG4 ini dengan kita dekat Sri Medan? Ada beri kebaikan ke dekat kami?""

Bila saya turun bersama masyarakat, ini antara persoalan yang saya dapat.

Sebenarnya, model kerjasama ekonomi dan pembangunan ini sangat dekat dengan kita. Ia bukan sekadar teori atas kertas, tetapi tentang bagaimana kita mahu menyelesaikan isu asas luar bandar, daripada masalah banjir termenung, perparitan, kebajikan pekebun kecil kelapa sawit, sehinggalah masa depan anak muda di Sri Medan secara lebih tersusun.

Kita dah ada model tadbir urus yang jelas dan terbukti berjaya di negeri-negeri lain. PN telah buktikan yang kita mampu mentadbir dengan cekap, telus, dan berpaksikan kebajikan rakyat. Jadi, jangan takut untuk beri undi dan buat perubahan di Sri Medan kali ini.

---

N18 Sri Medan, undilah calon nombor 1, Ustaz Rosdi 

""Jom Jaga Sri Medan""
""Jom Jaga Johor""

#UstazRosdi
#MesraRakyat
#SriMedanBerkat
#BerkatPrihatinSejahtera",https://www.tiktok.com/@ustaz.rosdi1/video/7659639972252699924,,,positive,2026-07-08 18:09:29.386540+00:00,58,8,1,742,0.9896620154380797,74,video,https://www.tiktok.com/@ustaz.rosdi1/video/7659639972252699924,,positive,0.9655400514602661,malay,Malay/Bumiputera,Unknown,0.0,anger,0.580528199672699,0.09609067440032959,0.13756974041461945,0.019705770537257195,0.06206291541457176,0.027030738070607185
tiktok,post,7659625286346018068,"""Kita kena cari pemimpin yang tidak menzalimi orang, dan apabila dizalimi akan sabar...""

Itulah antara pesanan daripada Imam Md Tahir, Imam Masjid Kampung Parit Jayus 4, ketika saya singgah bertanya khabar dan berbual dengan beliau.

Nasihat seperti ini sangat bermakna buat saya. Ia menjadi peringatan bahawa seorang pemimpin perlu menjaga akhlak, berlaku adil dan sentiasa bersabar dalam setiap ujian.

Saya menghargai setiap nasihat dan doa yang dikongsikan. Semoga Allah SWT terus mengurniakan kesihatan yang baik kepada Imam Md Tahir dan memberkati segala jasa beliau dalam memakmurkan rumah Allah.

---

N18 Sri Medan, undilah calon nombor 1, Ustaz Rosdi 

""Jom Jaga Sri Medan""
""Jom Jaga Johor""

#UstazRosdi
#MesraRakyat
#SriMedanBerkat
#BerkatPrihatinSejahtera",https://www.tiktok.com/@ustaz.rosdi1/video/7659625286346018068,,,positive,2026-07-08 18:09:29.697532+00:00,37,3,0,505,0.9986148178577423,45,video,https://www.tiktok.com/@ustaz.rosdi1/video/7659625286346018068,,positive,0.9953827261924744,malay,Malay/Bumiputera,Unknown,0.0,love,0.06740877032279968,0.018346194177865982,0.07580000162124634,0.03204432502388954,0.6352745294570923,0.022771228104829788
tiktok,post,7659649247913987349,"Kita mahukan Sri Medan yang lebih maju  dan lebih sejahtera. 11 Julai inilah masanya untuk kita melakukan perubahan bersama.

Semestinya, Perikatan Nasional (PN) pilihan terbaik untuk N18 Sri Medan. 

---

N18 Sri Medan, undilah calon nombor 1, Ustaz Rosdi 

""Jom Jaga Sri Medan""
""Jom Jaga Johor""

#UstazRosdi
#MesraRakyat
#SriMedanBerkat
#BerkatPrihatinSejahtera",https://www.tiktok.com/@ustaz.rosdi1/video/7659649247913987349,,,positive,2026-07-08 18:09:30.001499+00:00,48,2,4,515,0.9988448619842529,59,video,https://www.tiktok.com/@ustaz.rosdi1/video/7659649247913987349,,positive,0.9961495399475098,malay,Malay/Bumiputera,Unknown,0.0,happy,0.04988562688231468,0.04557254910469055,0.5222152471542358,0.03007480688393116,0.26101043820381165,0.02393277734518051
tiktok,post,7659618412674501909,"Debaran kian terasa. Kami hanya ada 4 hari lagi untuk berkempen. 

Sebuah tempoh yang singkat, tapi tidak sesekali mematahkan semangat kami untuk turun ke lapangan, berkempen sehabis baik untuk menang di N18 Sri Medan. 

Doakan kami terus kuat ya 💪🏻

---

N18 Sri Medan, undilah calon nombor 1, Ustaz Rosdi 

""Jom Jaga Sri Medan""
""Jom Jaga Johor""

#UstazRosdi
#MesraRakyat
#SriMedanBerkat
#BerkatPrihatinSejahtera",https://www.tiktok.com/@ustaz.rosdi1/video/7659618412674501909,,,positive,2026-07-08 18:09:30.308107+00:00,25,0,4,478,0.9994039058685302,33,video,https://www.tiktok.com/@ustaz.rosdi1/video/7659618412674501909,,positive,0.9980130195617676,malay,Malay/Bumiputera,Unknown,0.0,fear,0.11858639866113663,0.34691205620765686,0.03974398970603943,0.333063006401062,0.045603442937135696,0.05778057128190994
tiktok,post,7659611470073777428,"Hidup di dunia ini hanyalah sementara, sedangkan akhirat adalah destinasi yang kekal. 

Bersungguh-sungguh dalam beribadah menunjukkan rasa syukur kepada Allah atas segala nikmat yang diberikan serta menjadi bukti cinta dan ketaatan seorang hamba kepada Penciptanya.

Mari amalkan doa ini bersama!

---

N18 Sri Medan, undilah calon nombor 1, Ustaz Rosdi 

""Jom Jaga Sri Medan""
""Jom Jaga Johor""

#UstazRosdi
#MesraRakyat
#SriMedanBerkat
#BerkatPrihatinSejahtera",https://www.tiktok.com/@ustaz.rosdi1/video/7659611470073777428,,,positive,2026-07-08 18:09:30.640016+00:00,28,0,1,427,0.9993852913379668,33,video,https://www.tiktok.com/@ustaz.rosdi1/video/7659611470073777428,,positive,0.9979509711265564,malay,Malay/Bumiputera,Unknown,0.0,happy,0.02961091138422489,0.05193018540740013,0.5572414398193359,0.028302455320954323,0.2760245203971863,0.03010689653456211
tiktok,post,7659598462937402644,"Keluarga adalah kekuatan terbesar saya.

Melihat mereka berkumpul begini, buatkan saya sebak. Saya dikurniakan sebuah keluarga yang sentiasa berdiri teguh di belakang saya. 

Sokongan, doa dan semangat yang tidak pernah putus daripada mereka memberi kekuatan untuk saya menerima amanah ini dan bertanding di Sri Medan.

Dengan semangat yang seluruh ahli keluarga tercinta saya berikan ini, saya akan berusaha memberikan yang terbaik demi amanah yang dipikul.

""Wahai Tuhan Kami! Ampunkanlah dosa kami dan dosa saudara-saudara kami yang mendahului kami dalam iman, dan janganlah Engkau jadikan dalam hati perasaan hasad dengki dan dendam terhadap orang-orang yang beriman. Wahai Tuhan kami! Sesungguhnya Engkau Amat Melimpah Belas kasihan dan RahmatMu"" (Al-Hashr : 10) 🤲🏻
---

N18 Sri Medan, undilah calon nombor 1, Ustaz Rosdi 

""Jom Jaga Sri Medan""
""Jom Jaga Johor""

#UstazRosdi
#MesraRakyat
#SriMedanBerkat
#BerkatPrihatinSejahtera",https://www.tiktok.com/@ustaz.rosdi1/video/7659598462937402644,,,positive,2026-07-08 18:09:30.940185+00:00,41,1,2,595,0.9972868382930755,49,video,https://www.tiktok.com/@ustaz.rosdi1/video/7659598462937402644,,positive,0.9909561276435852,malay,Malay/Bumiputera,Unknown,0.0,love,0.08491901308298111,0.06768346577882767,0.040221206843853,0.19085825979709625,0.5318729877471924,0.04188985005021095
tiktok,post,7659563604659686677,"Hari ke sebelas!

Sedar tak sedar, tinggal beberapa hari sahaja lagi sebelum habis fasa berkempen bagi pilihan raya negeri kali ini.

Mohon doanya agar kami terus diberi kekuatan untuk menyantuni dan bersama masyarakat seramai mungkin ya 💪🏻

---

N18 Sri Medan, undilah calon nombor 1, Ustaz Rosdi 

""Jom Jaga Sri Medan""
""Jom Jaga Johor""

#UstazRosdi
#MesraRakyat
#SriMedanBerkat
#BerkatPrihatinSejahtera",https://www.tiktok.com/@ustaz.rosdi1/video/7659563604659686677,,,positive,2026-07-08 18:09:31.238755+00:00,32,8,3,743,0.9994034409523009,50,video,https://www.tiktok.com/@ustaz.rosdi1/video/7659563604659686677,,positive,0.9980114698410034,malay,Malay/Bumiputera,Unknown,0.0,surprise,0.0170891135931015,0.09762357920408249,0.02998943254351616,0.05198771134018898,0.0549401119351387,0.6484205722808838
tiktok,post,7659574764607966485,"Semua orang ada masalah, tapi setiap masalah akan ada penyelesaian. Dengan izin Allah. 
 فَإِنَّ مَعَ ٱلۡعُسۡرِ یُسۡرًا 
إِنَّ مَعَ ٱلۡعُسۡرِ یُسۡرࣰا 

Oleh itu, maka (tetapkanlah kepercayaanmu) bahawa sesungguhnya tiap-tiap kesukaran disertai kemudahan,

(Sekali lagi ditegaskan): bahawa sesungguhnya tiap-tiap kesukaran disertai kemudahan. (Al-Insyirah : 5-6)

Terus kuat 💪🏻

---

N18 Sri Medan, undilah calon nombor 1, Ustaz Rosdi 

""Jom Jaga Sri Medan""
""Jom Jaga Johor""

#UstazRosdi 
#MesraRakyat 
#SriMedanBerkat 
#BerkatPrihatinSejahtera",https://www.tiktok.com/@ustaz.rosdi1/video/7659574764607966485,,,positive,2026-07-08 18:09:31.555248+00:00,26,4,2,471,0.9994108259677886,36,video,https://www.tiktok.com/@ustaz.rosdi1/video/7659574764607966485,,positive,0.9980360865592957,malay,Malay/Bumiputera,Unknown,0.0,love,0.048571109771728516,0.04490123316645622,0.17088459432125092,0.03637102246284485,0.42473462224006653,0.05238668620586395
tiktok,post,7659423274044067092,"Ada yang dah dengar lagu Jom Jaga Johor ni? 😄

Negeri kita, tanggungjawab kita 💪🏻

---

N18 Sri Medan, undilah calon nombor 1, Ustaz Rosdi 

""Jom Jaga Sri Medan""
""Jom Jaga Johor""

#UstazRosdi
#MesraRakyat
#SriMedanBerkat
#BerkatPrihatinSejahtera",https://www.tiktok.com/@ustaz.rosdi1/video/7659423274044067092,,,neutral,2026-07-08 18:09:31.856616+00:00,244,30,21,1916,0.5,314,video,https://www.tiktok.com/@ustaz.rosdi1/video/7659423274044067092,,neutral,0.996245801448822,malay,Malay/Bumiputera,Unknown,0.0,love,0.03644196316599846,0.012714719399809837,0.022025255486369133,0.027923202142119408,0.6319616436958313,0.044600795954465866
tiktok,post,7659399755340352788,"Kadang-kadang bila saya turun padang, ada juga yang bertanya, ""Kalau undi PN ni, ada buat kerja ke? Entah-entah apa pun tak ada.""

Saya tak mahu balas dengan emosi atau sekadar kata-kata manis. Anda semua boleh semak sendiri laporan di bawah ini. Ini adalah bukti prestasi sahabat saya, ADUN Maharani daripada Perikatan Nasional untuk sesi lepas.

Dari pengurusan peruntukan, isu kebajikan, sampailah setiap aduan rakyat yang dibawa ke sidang DUN, semuanya direkodkan dengan telus.

Rekod ini membuktikan yang wakil rakyat PN bukan sekadar muncul waktu kempen. Insya-Allah, amanah ini besar. Jika diberi peluang dan ruang oleh semua di Sri Medan, saya akan pastikan tanggungjawab yang sama, atau dengan izin Allah lebih baik lagi akan saya laksanakan demi seluruh warga Sri Medan ini.

Undi kita bukan sekadar pangkah nama, tapi kita undi untuk satu khidmat yang boleh dinilai dan disemak terus oleh orang kampung. Terima kasih atas kepercayaan semua.

---

N18 Sri Medan, undilah calon nombor 1, Ustaz Rosdi 

""Jom Jaga Sri Medan""
""Jom Jaga Johor""

#UstazRosdi
#MesraRakyat
#SriMedanBerkat
#BerkatPrihatinSejahtera",https://www.tiktok.com/@ustaz.rosdi1/video/7659399755340352788,,,negative,2026-07-08 18:09:32.160838+00:00,27,0,2,726,0.0004993021488189919,36,video,https://www.tiktok.com/@ustaz.rosdi1/video/7659399755340352788,,negative,0.9983356595039368,malay,Malay/Bumiputera,Unknown,0.0,love,0.04441555589437485,0.02867870405316353,0.04098455235362053,0.03484351560473442,0.5265734195709229,0.058987002819776535
tiktok,post,7659392214447131924,"Di hadapan, langkah ini mungkin terlihat milikku.

Namun di belakang, ada seorang isteri yang sentiasa merestui setiap langkah perjuangan ini dan tidak pernah jemu menguatkan semangatku.

Saat aku keluar menyantuni masyarakat, dialah yang setia menguruskan segala keperluan. Pakaian, makan minum dan urusan di rumah, semuanya disempurnakan dengan penuh kasih, agar aku dapat terus berkhidmat dengan tenang.

Namamu mungkin tidak disebut di pentas. Wajahmu mungkin tidak terpampang di poster.

Namun aku yakin, Allah melihat setiap doa yang kau panjatkan, setiap sabar yang kau pendam dan setiap pengorbanan yang kau lakukan.

Terima kasih kerana menjadi teman hidupku selama 29 tahun usia perkahwinan kita ini. Terima kasih kerana sentiasa merestui jalan perjuangan ini, setia berada di sisiku dalam susah dan senang, serta tidak pernah berhenti mendoakan yang terbaik.

Semoga Allah terus memelihara langkah kita, menerima setiap amal yang dilakukan, mengurniakan keberkatan dalam perjuangan ini, dan jika diizinkan-Nya, semoga masyarakat Sri Medan menerima sinar baharu yang kita sama-sama impikan.

Terima kasih, untuk segalanya ❤️

---

---

N18 Sri Medan, undilah calon nombor 1, Ustaz Rosdi 

""Jom Jaga Sri Medan""
""Jom Jaga Johor""

#UstazRosdi
#MesraRakyat
#SriMedanBerkat
#BerkatPrihatinSejahtera",https://www.tiktok.com/@ustaz.rosdi1/video/7659392214447131924,,,positive,2026-07-08 18:09:32.464596+00:00,270,13,20,2436,0.9992078006267546,327,video,https://www.tiktok.com/@ustaz.rosdi1/video/7659392214447131924,,positive,0.9973593354225159,malay,Malay/Bumiputera,Unknown,0.0,love,0.03870883956551552,0.058668676763772964,0.07906267046928406,0.038280341774225235,0.6793227195739746,0.052605099976062775
tiktok,post,7659356862474751252,"Selamat mengundi kepada semua pengundi awal N18 Sri Medan yang akan menunaikan tanggungjawab masing-masing pada PRN Johor kali ini, pada hari esok.

Semoga proses pengundian berjalan lancar, aman dan diberkati. Selamat mengundi.

---

N18 Sri Medan, undilah calon nombor 1, Ustaz Rosdi 

""Jom Jaga Sri Medan""
""Jom Jaga Johor""

#UstazRosdi 
#MesraRakyat 
#SriMedanBerkat 
#BerkatPrihatinSejahtera",https://www.tiktok.com/@ustaz.rosdi1/video/7659356862474751252,,,positive,2026-07-08 18:09:32.775134+00:00,60,3,3,768,0.9993652999401093,73,video,https://www.tiktok.com/@ustaz.rosdi1/video/7659356862474751252,,positive,0.9978843331336975,malay,Malay/Bumiputera,Unknown,0.0,no_clear_emotion,0.03928443044424057,0.029022714123129845,0.15494704246520996,0.018582992255687714,0.12033528089523315,0.026135599240660667
tiktok,post,7659352050244881684,"Institusi masyarakat seperti masjid, surau, NGO dan komuniti setempat memainkan peranan penting dalam membentuk keharmonian sosial di peringkat akar umbi. Namun, peranan ini wajar diperkasakan agar ia memberi impak yang lebih menyeluruh kepada pembinaan masyarakat yang bersatu, prihatin dan sejahtera.

Apabila institusi ini digerakkan dengan lebih tersusun serta diberi sokongan yang sewajarnya, ia mampu menjadi kekuatan utama dalam mengukuhkan perpaduan serta membantu menyantuni keperluan masyarakat dengan lebih berkesan.

Saya berhasrat untuk memperkasa peranan institusi masyarakat ini secara lebih menyeluruh dan bersungguh-sungguh agar ia benar-benar menjadi asas kepada masyarakat yang harmoni dan saling membantu.

---

N18 Sri Medan, undilah calon nombor 1, Ustaz Rosdi 

""Jom Jaga Sri Medan""
""Jom Jaga Johor""

#UstazRosdi
#MesraRakyat
#SriMedanBerkat
#BerkatPrihatinSejahtera",https://www.tiktok.com/@ustaz.rosdi1/video/7659352050244881684,,,positive,2026-07-08 18:09:33.088911+00:00,27,2,1,524,0.9994112193584441,35,video,https://www.tiktok.com/@ustaz.rosdi1/video/7659352050244881684,,positive,0.9980373978614807,malay,Malay/Bumiputera,Unknown,0.0,happy,0.06733129173517227,0.05980945751070976,0.5942853093147278,0.02737940289080143,0.19227014482021332,0.02003994584083557
