Platform,Type,ID,Text,Parent_Post_URL,Parent_Post_ID,Sentiment,Date,likes,shares,comments_count,views,sentiment_score,total_engagement,URL,video_url,media_type,engagement_score,author,author_followers,derived_error,sentiment_label,sentiment_confidence,detected_language,demographic,author_demographic,author_demo_confidence,emotion_primary,emotion_anger,emotion_fear,emotion_happy,emotion_sadness,emotion_love,emotion_surprise
tiktok,post,7441935088486501639,MINTA IZIN KARNA KESIANGAN#muridkesiangan #bismillahrame #amanamanaja,,,neutral,2026-07-08 11:25:25.164284+00:00,3240,761,103,121300,0.5,5317,https://www.tiktok.com/@salmanzzz67/video/7441935088486501639,https://www.tiktok.com/@salmanzzz67/video/7441935088486501639,video,5192.3,,,"omni request failed: HTTP 400 model=nvidia/nemotron-3-nano-omni-30b-a3b-reasoning url=https://integrate.api.nvidia.com/v1/chat/completions body={""status"":400,""title"":""Bad Request"",""detail"":""Function id 'c4ed50ff-b5c3-409d-ab57-b79c33f5bb39': DEGRADED function cannot be invoked""}",neutral,0.8137604594230652,english,Mixed/Urban,Unknown,0.0,love,0.10914815217256546,0.084327831864357,0.048086702823638916,0.09175994992256165,0.572685956954956,0.0379444919526577
tiktok,post,7594743732839173383,"ib:@its.aeni29 
ramein yuk
#fypppp #fypシ #rameyukbisa #chatau
#au",,,neutral,2026-07-08 11:25:15.497635+00:00,4623,94,70,121400,0.5,6001,https://www.tiktok.com/@loverssss_au/video/7594743732839173383,https://www.tiktok.com/@loverssss_au/video/7594743732839173383,video,5142.4,,,,neutral,0.8729543685913086,english,Mixed/Urban,Unknown,0.0,love,0.1715080738067627,0.12743797898292542,0.14666345715522766,0.058736059814691544,0.2904520630836487,0.05120248347520828
tiktok,post,7657012072311475464,laiyo#fypシ #fyppppppppppppppppppppppp #banyak,,,neutral,2026-07-08 11:25:12.246809+00:00,2104,112,808,156300,0.5,4587,https://www.tiktok.com/@masblending22/video/7657012072311475464,https://www.tiktok.com/@masblending22/video/7657012072311475464,video,4908.3,,,,neutral,0.8197207450866699,english,Mixed/Urban,Unknown,0.0,love,0.08673528581857681,0.045558538287878036,0.049674537032842636,0.02976626344025135,0.6569432616233826,0.022449862211942673
tiktok,comment,7659702535191675666,tutup. mbg,https://www.tiktok.com/@masblending22/video/7657012072311475464,7657012072311475464,positive,2026-07-07 08:38:03+00:00,1,0,0,0,0.8635845392942428,1,https://www.tiktok.com/@masblending22/video/7657012072311475464,,,,biringbreribu34,0.0,,positive,0.5452817976474762,multilingual,Unknown,Unknown,0.25,love,0.14489689469337463,0.09854583442211151,0.12745828926563263,0.0884416401386261,0.2978898584842682,0.08331086486577988
tiktok,post,7623685131215179016,"saat bertemu lagi | part 05
#pecintadrachin #dramachina #dramabox",,,neutral,2026-07-08 11:25:16.128058+00:00,3873,104,66,240400,0.5,6447,https://www.tiktok.com/@leo119641/video/7623685131215179016,https://www.tiktok.com/@leo119641/video/7623685131215179016,video,4519.4,,,,neutral,0.9130990505218506,english,Mixed/Urban,Unknown,0.0,love,0.11137628555297852,0.07623442262411118,0.053545091301202774,0.13194091618061066,0.5306406617164612,0.045488763600587845
tiktok,post,7652056728430775573,"TRIBUNMANADO.CO.ID – Ricky Febriansyah merilis lagu berjudul Wasiat Cintaku yang tayang pada 22 Mei 2026 

Lagu ciptaan Tri Suaka ini bercerita tentang seseorang yang merasa dirinya tidak sempurna dalam sebuah hubungan. Ia sadar sering membuat pasangannya lelah, tapi sebenarnya ia sangat mencintai dan selalu mendoakan yang terbaik.
Berikut cuplikan lirik Wasiat Cintaku :

Diriku ini tidaklah sempurna
Selalu salah dan membuatmu lelah
Di setiap hariku kusebut namamu
Dalam doa yang sederhana
Maafkan jika kau tidak bahagia
Tapi ku kan selalu berusaha
Jangan kau bersedih dan bermurung hati
Yakinkan indah pada waktunya

Jika suatu hari nanti
aku tak mendampingi
Janganlah aku kau tangisi
Tuhan tolong jaga dirinya
Bisikkan kepadanya
aku sangat mencintainya

Tuhan aku ingin dia bahagia
Tenangkan hatinya
Walau tak ada ku di sisinya
Jika nanti ada penggantiku
yang akan menjaganya
yang kuingin dia hidup bahagia

Jika suatu hari nanti
aku tak mendampingi
Janganlah aku kau tangisi
Tuhan tolong jaga dirinya
Bisikkan kepadanya
aku sangat mencintainya
Tuhan aku ingin dia bahagia
Tenangkan hatinya
Walau tak ada ku di sisinya
Jika nanti ada penggantiku
yang akan menjaganya
yang kuingin dia hidup bahagia

Oh Tuhan aku ingin dia bahagia
Tenangkan hatinya
Walau tak ada ku di sisinya
Jika nanti ada penggantiku
yang akan menjaganya
yang kuingin dia hidup bahagia
yang kuingin dia hidup bahagia",,,positive,2026-07-08 11:25:14.197620+00:00,3012,468,74,213500,0.9879278242588043,5689,https://www.tiktok.com/@la_tu05/video/7652056728430775573,https://www.tiktok.com/@la_tu05/video/7652056728430775573,video,4383.5,,,,positive,0.9597594141960144,malay,Malay/Bumiputera,Unknown,0.0,sadness,0.0662078782916069,0.08427433669567108,0.02190469019114971,0.5898306965827942,0.1811886578798294,0.03418439254164696
tiktok,post,7650433180012432660,jangan sampai keceplosan panggil saya mba ingat ya #terikatjanji #senadavina #fyp #fypシ #jangansampaikeceplosanpanggilsayambak,,,negative,2026-07-08 11:25:21.899049+00:00,3395,363,35,132400,0.003696566820144631,5117,https://www.tiktok.com/@keykoclip/video/7650433180012432660,https://www.tiktok.com/@keykoclip/video/7650433180012432660,video,4358.4,,,,negative,0.9876781105995178,malay,Malay/Bumiputera,Unknown,0.0,anger,0.3621642589569092,0.05178556218743324,0.06280899047851562,0.054081495851278305,0.2932948172092438,0.031028715893626213
tiktok,post,7059286566115527963,#ngacapruklagihh😂🤦 #hiburanaja #fypfouryou @AntiAntos #copas,,,neutral,2026-07-08 11:25:19.959631+00:00,1889,290,28,129200,0.5,3499,https://www.tiktok.com/@hera_horre.891/video/7059286566115527963,https://www.tiktok.com/@hera_horre.891/video/7059286566115527963,video,2682.2,,,,neutral,0.46132203936576843,english,Mixed/Urban,Unknown,0.0,love,0.10130076855421066,0.02951730787754059,0.03911386802792549,0.029968509450554848,0.7094205617904663,0.017837967723608017
tiktok,post,7526003330036845842,"📊 SOAL SELIDIK KAJIAN KEBERHASILAN LATIHAN DIGITAL
📅 Program Pemantapan Digital PPP KPM Tahun 2025

Kepada semua Pegawai Perkhidmatan Pendidikan (PPP), berikut merupakan langkah-langkah untuk menjawab soal selidik Kajian Keberhasilan Latihan Digital:

1️⃣ Log masuk ke Sistem Guru Malaysia (SGMy) melalui pautan:
🔗 https://sgmy.moe.gov.my

2️⃣ Gunakan ID dan kata laluan yang sama seperti SPLKPM

3️⃣ Pergi ke menu ""Kajian Keberhasilan""

4️⃣ Klik ""Latihan Digital"" dan lengkapkan soal selidik

#KajianKeberhasilanDigital2025 #PPP #KPM #SGMy",,,neutral,2026-07-08 11:25:24.843746+00:00,568,984,18,63200,0.5,2202,https://www.tiktok.com/@cikgunurulain/video/7526003330036845842,https://www.tiktok.com/@cikgunurulain/video/7526003330036845842,video,2653.2,,,,neutral,0.9970990419387817,malay,Malay/Bumiputera,Unknown,0.0,no_clear_emotion,0.021362412720918655,0.05669381842017174,0.06351746618747711,0.02559487521648407,0.04709571599960327,0.0784372016787529
tiktok,post,7504502889784691974,"video ini ulang tahun papa tanggal (02/09/2022), skrg papa su tenang di atas ya pa lebih tepatnya papa berpulang tanggal (02/05/2025) dan itu kaka msih sempat nyetir mobil k rumah sakit par bawa papa dalam keadaan gemetar tapi kaka berusaha kuat biar bisa smpe rumah sakit dgn baik” saja, maaf ya papa kaka masih sngt terpukul papa su sg ada soalnya sg sakit sngt sehat papa pigi sangat mendadak, tapi insya allah kaka ikhlas pa, makasih pa sudah selalu utamakan kebahagiaan dan kemauan anak sama istrinya, maksih juga ya papa su jadi papa dan suami yang sangat bertanggungjwab dan sangat berhasil jadi orang tua buat anak-anaknya iloveyou papa, we miss u papa sayang🕊️🥀🤍",,,negative,2026-07-08 11:25:08.461869+00:00,1935,142,109,29200,0.0004805624485015869,2478,https://www.tiktok.com/@nswaaaaaaaaaaaaaaa14/video/7504502889784691974,https://www.tiktok.com/@nswaaaaaaaaaaaaaaa14/video/7504502889784691974,video,2575.2,,,,negative,0.9983981251716614,malay,Malay/Bumiputera,Unknown,0.0,sadness,0.06703836470842361,0.08689116686582565,0.014058398082852364,0.6772504448890686,0.10571138560771942,0.030680524185299873
tiktok,post,7653956168729070866,permisi smala🙏🏻#madiun24jam#sma5madiun#smalamadiun#yourpage#fyp,,,neutral,2026-07-08 11:25:20.909069+00:00,1160,502,46,21900,0.5,1927,https://www.tiktok.com/@panzz44444/video/7653956168729070866,https://www.tiktok.com/@panzz44444/video/7653956168729070866,video,2323.9,,,,neutral,0.5810284614562988,english,Mixed/Urban,Unknown,0.0,love,0.0950528234243393,0.033064454793930054,0.07060364633798599,0.03857309743762016,0.5540491938591003,0.02719956822693348
tiktok,post,7298300060721368326,"Hallo adik-adik 
Mari bernyanyi bersama-sama🤩

Tema 1 : Norma

Sub Tema 2 : Aturan dan Norma di Masyarakat

Official Media Sosial anotherstudy_
IG: @anotherstudy_
Tiktok: anotherstudy_",,,positive,2026-07-08 11:25:04.559924+00:00,607,636,13,40100,0.8752500116825104,1657,https://www.tiktok.com/@anotherstudy21_/video/7298300060721368326,https://www.tiktok.com/@anotherstudy21_/video/7298300060721368326,video,1958.1,,,,positive,0.5841667056083679,english,Mixed/Urban,Unknown,0.0,love,0.045033205300569534,0.022791534662246704,0.06491462886333466,0.027771856635808945,0.4937247037887573,0.03300844877958298
tiktok,post,7622276172277222677,no hujatan ini cuman au#lewatberanda #fyppppppppppppppppppppppp #hanyaaudoangg #nohujatan🗿🙏🏻 #gaksukaskip📵,,,negative,2026-07-08 11:25:15.817121+00:00,1713,39,21,55700,0.06091652512550355,2330,https://www.tiktok.com/@chat_au98/video/7622276172277222677,https://www.tiktok.com/@chat_au98/video/7622276172277222677,video,1909.7,,,,negative,0.7969449162483215,multilingual,Unknown,Unknown,0.0,love,0.17824435234069824,0.049710385501384735,0.05522122234106064,0.038706012070178986,0.4847935140132904,0.031386181712150574
tiktok,comment,7659294600813937415,KAA pp kita smaa,https://www.tiktok.com/@chat_au98/video/7622276172277222677,7622276172277222677,neutral,2026-07-06 06:15:06+00:00,1,0,0,0,0.5,1,https://www.tiktok.com/@chat_au98/video/7622276172277222677,,,,andini.rahma254,0.0,,neutral,0.8314568400382996,english,Mixed/Urban,Unknown,0.25,love,0.15784239768981934,0.12323743849992752,0.13123169541358948,0.09091906994581223,0.21192631125450134,0.10823066532611847
tiktok,post,7647519823370423559,"jujur agak nyesek dikit si pas ngliat zio repost tntng percintaan. ya meskipun disni aku JUST FANS tpi kaya nyesek aja gitu. aku paham ko zio juga punya hak buat menyukai seseorang. yaampun sedih banget ngliat idola sendiri punya gebetan. dulu pas ngestann dia tuh rasa nya kaya di milik semua orang.. eh skrng dia udh ada yg punya. sakitnya tuh disini, di hati yang paling dalam. seneng si liat dia bahagia tapi nyesek juga karena bukn aku orng nya nama nya juga fans yaa, cuma bisa doain dari jauh sambil nangis dalem hati. sedih si iya, tapi ga benci ko. justru malah mkin sayang karena dia udh nemu yg bkin dia bahagia. cuma yaa.. tetap aja yaa, ekspektasi jadi fans tuh kadang kejam. kita ngarep dia jomblo selamanya, padahal dia juga manusia yang butuh disayang. jadi yaudah deh.. selamat yaa ioookuu. bahagia terus sama gebetan brunya. kita dsni tetap jdi fans setia yng bakal nontonin video brazil kmu sm anak"" lus lain nya, tingkah random kamu yng lucu, dll lahh. sedih? sedih banget. tapi bangga juga. gitu deh rasanya jadi fans🥹 

#fypシ #4u #justfans #lewatberanda #moots? #ziooo #alfatihfabrizio #lusmanagement",,,negative,2026-07-08 11:25:00.342451+00:00,1435,65,42,43700,0.0005042374134063832,1979,https://www.tiktok.com/@yanaa_zioovers/video/7647519823370423559,https://www.tiktok.com/@yanaa_zioovers/video/7647519823370423559,video,1734.7,,,,negative,0.9983192086219788,malay,Malay/Bumiputera,Unknown,0.0,sadness,0.05857099965214729,0.08488240838050842,0.02141927368938923,0.6250396966934204,0.15563958883285522,0.03148292005062103
tiktok,post,7642684813358501141,"Mas rian unjuk bakat loh yh😹
#Meme #masrusdi #masrian #ngawi #fyppppppppppppppppppppppp",,,neutral,2026-07-08 11:25:16.503866+00:00,767,371,46,27500,0.5,1459,https://www.tiktok.com/@seputar_random/video/7642684813358501141,https://www.tiktok.com/@seputar_random/video/7642684813358501141,video,1674.5,,,,neutral,0.8229884505271912,english,Mixed/Urban,Unknown,0.0,love,0.1017199382185936,0.032758597284555435,0.07383769005537033,0.03029848262667656,0.6065908074378967,0.023777425289154053
tiktok,post,7642870945278954773,Yg bener yg mana??🙂‍↔️,,,negative,2026-07-08 11:25:18.061314+00:00,1164,17,109,42500,0.10731708705425261,1715,https://www.tiktok.com/@cikguvia05/video/7642870945278954773,https://www.tiktok.com/@cikguvia05/video/7642870945278954773,video,1567.5,,,,negative,0.6422763764858246,multilingual,Unknown,Unknown,0.0,surprise,0.022549021989107132,0.041300274431705475,0.029811101034283638,0.03517374396324158,0.3345334231853485,0.3757118880748749
tiktok,post,7278302772242566406,Macam macam norma didalam masyarakat #fypシ #fyp #langsa #gurusd #kotalangsa #sdn1pbt #guru #macammacamnorma #kelas5 #normadalamkehidupanku,,,positive,2026-07-08 11:25:05.809278+00:00,394,247,31,39900,0.866892284154892,1071,https://www.tiktok.com/@ayoelandadika/video/7278302772242566406,https://www.tiktok.com/@ayoelandadika/video/7278302772242566406,video,1020.9,,,,positive,0.5563076138496399,multilingual,Unknown,Unknown,0.0,love,0.10189097374677658,0.02881327085196972,0.08692450076341629,0.0463186651468277,0.43874257802963257,0.03072020411491394
tiktok,post,7608248251510263048,"tiroris mental kerupuk kulit..... 🤣😂🤣😂🤣😂

#fypシ゚viral #fypシ #fyp #jokowi_tegak_lurus #indonesia🇮🇩",,,neutral,2026-07-08 11:25:04.874662+00:00,821,19,20,64900,0.5,1509,https://www.tiktok.com/@jokowi_tegak_lurus2/video/7608248251510263048,https://www.tiktok.com/@jokowi_tegak_lurus2/video/7608248251510263048,video,983.9,,,,neutral,0.5519363284111023,english,Mixed/Urban,Unknown,0.0,love,0.07603424042463303,0.030216846615076065,0.10943274199962616,0.04035103693604469,0.595808207988739,0.021044258028268814
tiktok,comment,7658229617526407944,keren,https://www.tiktok.com/@jokowi_tegak_lurus2/video/7608248251510263048,7608248251510263048,positive,2026-07-03 09:22:22+00:00,0,0,0,0,0.840567198395729,0,https://www.tiktok.com/@jokowi_tegak_lurus2/video/7608248251510263048,,,,bulanbintang4268,0.0,,positive,0.46855732798576355,multilingual,Unknown,Unknown,0.25,love,0.1666625738143921,0.13358327746391296,0.12343624234199524,0.10152647644281387,0.2014089673757553,0.11134747415781021
tiktok,post,7634964107640425736,"Baca 3x tutup dengan tarik nafas dalam + hembuskan pelan..
#afirmasipositif",,,neutral,2026-07-08 11:25:19.640536+00:00,764,47,22,17600,0.5,1009,https://www.tiktok.com/@putribeauty02/video/7634964107640425736,https://www.tiktok.com/@putribeauty02/video/7634964107640425736,video,941.6,,,,neutral,0.7025865912437439,english,Mixed/Urban,Unknown,0.0,happy,0.027503274381160736,0.042832933366298676,0.442615807056427,0.01582489162683487,0.11463521420955658,0.039863839745521545
tiktok,comment,7658064742829556501,[Sticker] Aamiin,https://www.tiktok.com/@putribeauty02/video/7634964107640425736,7634964107640425736,neutral,2026-07-02 22:42:54+00:00,0,0,0,0,0.5,0,https://www.tiktok.com/@putribeauty02/video/7634964107640425736,,,,.amean_45,0.0,,neutral,0.9250302314758301,english,Mixed/Urban,Unknown,0.25,love,0.053172312676906586,0.025768542662262917,0.07918468862771988,0.022127395495772362,0.5545995235443115,0.03736534342169762
tiktok,post,7561467456745655608,"susah nya jadi guru dijaman sekarang
#dedimulyadi #bapakaing #kdm #jawabarat",,,neutral,2026-07-08 11:24:59.677967+00:00,558,50,82,24000,0.5,930,https://www.tiktok.com/@kdms713/video/7561467456745655608,https://www.tiktok.com/@kdms713/video/7561467456745655608,video,928.0,,,,neutral,0.8841615319252014,english,Mixed/Urban,Unknown,0.0,love,0.08392695337533951,0.09535112231969833,0.07188672572374344,0.0481780543923378,0.5827236175537109,0.02909477800130844
tiktok,post,7650259994402688277,"Esok Sekolah in every mutation !
#foryou #roblox #stealabrainrot #fyproblox #mutation 
@cornball cant tag . 😭 @Murilo Henrique",,,negative,2026-07-08 11:25:17.756951+00:00,500,12,81,24200,0.15705599784851074,835,https://www.tiktok.com/@antho_roblox2/video/7650259994402688277,https://www.tiktok.com/@antho_roblox2/video/7650259994402688277,video,791.2,,,,negative,0.47648000717163086,english,Mixed/Urban,Unknown,0.0,love,0.12052739411592484,0.04504707455635071,0.03931092098355293,0.05064646154642105,0.6324278712272644,0.016564860939979553
tiktok,post,7276074294075985157,𝕄𝕒𝕔𝕒𝕞 𝕞𝕒𝕔𝕒𝕞 ℕ𝕠𝕣𝕞𝕒 #lagunaikbecak #fypstudents #fypsmisantun #misantunsekolahjuara #misantun #pendidikanpancasila #pkn #fyptiktokindonesia #fypviraltiktok🖤シ゚☆♡ #septemberchallenge,,,neutral,2026-07-08 11:25:02.266094+00:00,327,179,4,20800,0.5,718,https://www.tiktok.com/@titinelridlo/video/7276074294075985157,https://www.tiktok.com/@titinelridlo/video/7276074294075985157,video,717.8,,,,neutral,0.8999126553535461,english,Mixed/Urban,Unknown,0.0,love,0.07858461141586304,0.030096305534243584,0.07346151769161224,0.03836365044116974,0.5718458890914917,0.025056421756744385
tiktok,post,7584000542377118984,"Maafkan saye sazah.. 🥹🥹

Note : Sebabkan sessi pagi, sekolah bg cuti utk cuti peristiwa, sessi petang plak mmg tak cuti, buku teks semua pun dah pulangkan. Jadi, ku cutikan je la hari nie. Esok sekolah mcm biase smpi Jumaat. 🥲🥲",,,neutral,2026-07-08 11:25:25.771846+00:00,444,14,15,90700,0.5,1380,https://www.tiktok.com/@izahayu1806/video/7584000542377118984,https://www.tiktok.com/@izahayu1806/video/7584000542377118984,video,607.7,,,,neutral,0.6379290819168091,english,Mixed/Urban,Unknown,0.0,love,0.07787877321243286,0.12608426809310913,0.030668631196022034,0.06871405988931656,0.33836761116981506,0.04489501193165779
tiktok,post,7658848928254659847,"Ya Allah, jika ini yang terbaik untuk agama dan Johor, kurniakanlah kemenangan dan keberkatan-Mu. 🤲🏻💚

#CikguMala4Tenang",,,positive,2026-07-08 11:24:55.228981+00:00,350,28,45,2020,0.9993901193141936,443,https://www.tiktok.com/@atiqahmohamad89/video/7658848928254659847,https://www.tiktok.com/@atiqahmohamad89/video/7658848928254659847,video,543.02,,,,positive,0.9979670643806458,malay,Malay/Bumiputera,Unknown,0.0,love,0.04044697433710098,0.019762177020311356,0.033488497138023376,0.03356201574206352,0.8294466733932495,0.013651502318680286
tiktok,comment,7659999236486791953,YA ALLAH ENGKAU BERI KAN LAH KEMENANGAN KESEMUA 11 KERUSI YANG PARTI PAS BERTANDING DI DUN JOHOR...hanya pada MU kami berserah...hanya pada MU kami memohon..hanya pada MU YA ALLAH YANG MAHA SEGALANYA..🥰🥰🥰🥰,https://www.tiktok.com/@atiqahmohamad89/video/7658848928254659847,7658848928254659847,positive,2026-07-08 03:49:31+00:00,0,0,0,0,0.846915316581726,0,https://www.tiktok.com/@atiqahmohamad89/video/7658848928254659847,,,,rahim89_,0.0,,positive,0.4897177219390869,multilingual,Unknown,Unknown,0.25,love,0.06776566058397293,0.0982336774468422,0.053185492753982544,0.08526502549648285,0.6231850385665894,0.0331251323223114
tiktok,comment,7659557690515931912,سيروا علي بركة الله,https://www.tiktok.com/@atiqahmohamad89/video/7658848928254659847,7658848928254659847,positive,2026-07-06 23:16:18+00:00,0,0,0,0,0.8413202106952666,0,https://www.tiktok.com/@atiqahmohamad89/video/7658848928254659847,,,,abu_syaraawi,0.0,,positive,0.4710673689842224,multilingual,Unknown,Unknown,0.25,love,0.12910780310630798,0.059675734490156174,0.07723654061555862,0.04872596263885498,0.4452168345451355,0.04885631799697876
tiktok,post,7659228305262169351,"ayoh bangsa Johor kita undi PERIKATAN NASIONAL demi AGAMA,BANGSA DAN NEGARA",,,neutral,2026-07-08 11:24:59.361679+00:00,293,47,30,1915,0.5,389,https://www.tiktok.com/@man.intan5/video/7659228305262169351,https://www.tiktok.com/@man.intan5/video/7659228305262169351,video,478.915,,,,neutral,0.829628586769104,english,Mixed/Urban,Unknown,0.0,love,0.07257632911205292,0.016364894807338715,0.06996520608663559,0.03244449198246002,0.5982146859169006,0.018907219171524048
tiktok,comment,7660110107682931472,muga Allah memberikan kemenangan terbaik buat semua calon perikatan nasional... aminyarabbalamin...in shaa Allah 🥰🥰🥰🥰🥰🥰,https://www.tiktok.com/@man.intan5/video/7659228305262169351,7659228305262169351,positive,2026-07-08 10:59:41+00:00,0,0,0,0,0.9994090020656585,0,https://www.tiktok.com/@man.intan5/video/7659228305262169351,,,,babybuntat,0.0,,positive,0.9980300068855286,malay,Malay/Bumiputera,Unknown,0.25,happy,0.034126438200473785,0.04521839693188667,0.4868147075176239,0.017279019579291344,0.22963222861289978,0.02764223888516426
tiktok,comment,7660114947484992277,Insyaallah menang 11 kursi,https://www.tiktok.com/@man.intan5/video/7659228305262169351,7659228305262169351,neutral,2026-07-08 11:18:25+00:00,0,0,0,0,0.5,0,https://www.tiktok.com/@man.intan5/video/7659228305262169351,,,,ustazhalim_,0.0,,neutral,0.6802065372467041,english,Mixed/Urban,Unknown,0.25,no_clear_emotion,0.05434415861964226,0.0645938515663147,0.07499366998672485,0.028909794986248016,0.18959416449069977,0.08312734216451645
tiktok,post,7637234421803879700,"maaf GK bisa ngeditnya🙏🏻😭
buat 10.05.26
Happy birthday 
Beautiful mimil 🫶🏻🤍 
sehat selalu, panjang umur,lancar rezekinya,bahagia selalu,semoga karirnya makin bersinar,makin melejit,semoga apapun harapan dan impian kamu segera terwujud,pokoknya pasti doa terbaik buat mimil 🫶🏻💋.

initeh sabenernamah GK bisa ngedit tapi berusaha buat mimil,maaf bgtt,jelek editannya",,,positive,2026-07-08 11:25:16.816185+00:00,420,6,11,7685,0.9994089305400848,513,https://www.tiktok.com/@cashsyah7/video/7637234421803879700,https://www.tiktok.com/@cashsyah7/video/7637234421803879700,video,472.685,,,,positive,0.9980297684669495,malay,Malay/Bumiputera,Unknown,0.0,happy,0.016471823677420616,0.034147392958402634,0.85829097032547,0.010394451208412647,0.046448253095149994,0.014716023579239845
tiktok,post,7655996202156068117,"27 Jun 2026 | 11 Muharam 1448
Kenali Calon N.05 Tenang
 Suara Tenang, Harapan Baharu
Ayuh warga Tenang!
Masa depan kawasan kita bergantung kepada pilihan kita.
Pilih wakil yang: ✅ Mendengar suara rakyat
✅ Turun padang bersama masyarakat
✅ Membawa isu setempat ke peringkat lebih tinggi
✅ Berkhidmat dengan amanah dan prihatin
Pada hari pengundian, pilihlah calon No. 3 — ELIA NADIRA SABUDIN.
Satu undi anda membawa harapan.
Satu undi anda menentukan masa depan Tenang.
#N05Tenang
#EliaNadira
#PRNJOHOR
#JohorKeDepan",,,positive,2026-07-08 11:25:14.863824+00:00,230,21,65,2048,0.9845197200775146,336,https://www.tiktok.com/@roos_laila/video/7655996202156068117,https://www.tiktok.com/@roos_laila/video/7655996202156068117,video,469.048,,,,positive,0.9483990669250488,malay,Malay/Bumiputera,Unknown,0.0,love,0.057860247790813446,0.024385012686252594,0.10261605679988861,0.03271089121699333,0.5202803611755371,0.02950388379395008
tiktok,post,7597838340456516884,"Commentary Practice @ Putrajaya bersama students saya, Haikal & Ibnu. #touristguideshare #handsonlearning #tourismmalaysia #trainer #putrajaya",,,positive,2026-07-08 11:25:28.027454+00:00,281,59,18,7314,0.9321734964847564,431,https://www.tiktok.com/@trainertourguidecourse/video/7597838340456516884,https://www.tiktok.com/@trainertourguidecourse/video/7597838340456516884,video,460.314,,,,positive,0.7739116549491882,multilingual,Unknown,Unknown,0.0,no_clear_emotion,0.04149159416556358,0.013230576179921627,0.06302540749311447,0.02058868668973446,0.3935033679008484,0.02277510054409504
tiktok,post,7659774096204401941,"Replying to @همبا الله 

Selaku calon Perikatan Nasional DUN Tenang, saya amat menghargai setiap komen, doa, dan kata-kata semangat daripada anda semua yang menjadi sumber kekuatan untuk saya terus melangkah.

Harapan warga Tenang adalah amanah yang akan sentiasa saya jaga dan doakan saya terus istiqomah dan terus berkhidmat.

🗳️ 𝙐𝙉𝘿𝙄 𝘾𝙄𝙆𝙂𝙐 𝙈𝘼𝙇𝘼

""Jom Jaga Tenang"" 
""Jom Jaga Johor"" 

#CikguMala
#BersamaMendidikMasyarakat
#TenangSejahtera
#BerkatPrihatinSejahtera",,,positive,2026-07-08 11:24:57.147914+00:00,298,21,31,1589,0.9993987202644348,365,https://www.tiktok.com/@cikgumala_johor/video/7659774096204401941,https://www.tiktok.com/@cikgumala_johor/video/7659774096204401941,video,434.589,,,,positive,0.9979957342147827,malay,Malay/Bumiputera,Unknown,0.0,love,0.027780553326010704,0.009393095970153809,0.053780656307935715,0.018526220694184303,0.8187645673751831,0.014622269198298454
tiktok,post,7659969109114834197,"🐸🍒বলো বলো 🍒🐸👀Maksudnya ""outfit cowok berwibawa"" buat ngatasin bad day ya?ভাংছোট হোক keliatan tegas + pede walau lagi_bad মমি বান্ধবীর টা খাবে un warnanya netral. Outfit yang berwibawa = bikin orang auto segan. ### *3 Formula Outfit Cowok Berwibawa Anti Bad Day* *1. Smart Casual CEO Mode* Buat kuliah, kerja, atau nongkrong tapi tetep disegani *Atasan*: Kemeja oxford polos warnaদবি:) navy, hitam, atau putih. Gulung lengan dikit. - *Bawahan*: Celana chino/ankle pants warna khaki, charcoal, atau hitam. No sobek-sobek. - *Sepatu*: Loafers, chelsea boots, atau sneakers putih bersih. *Extra*: Jam tangan kulit/steel + kacamata hitam. *Vibes*: Tenang tapi dominan. Bad day langsung minggir. *2. Monokrom Minimalist* Paling gampang tapi efeknya kuat - *Atasan*: Kaos crew neck/henley hitam fit di badan, jangan kebesaran - *Bawahan*: Celana bahan hitam atau jeans black wash slim fit -*Outer*: Overshirt atau chore jacket warna senada - *Sepatu*: Boots atau sneakers full black *Vibes*: Misterius, fokus, nggak banyak drama. *3. Old Money Clean Look* Keliatan mahal tanpa logo gede - *Atasan*: Polo shirt rapi atau kemeja linen warna earth tone: olive, cream, mocca - *Bawahan*: Celana bahan straight cut warna beige/off-white *Sepatu*: White sneakers premium atau penny loafers - *Extra*: Ikat pinggang kulit, rambut klimis rapi#foryou #100kviews #tiktokofficial #ইনশাআল্লাহ_যাবে_foryou_তে। @TikTok @TikTok Bangladesh",,,negative,2026-07-08 11:25:09.419573+00:00,188,8,69,2109,0.00048092007637023926,286,https://www.tiktok.com/@alif.official05/video/7659969109114834197,https://www.tiktok.com/@alif.official05/video/7659969109114834197,video,413.109,,,,negative,0.9983969330787659,malay,Malay/Bumiputera,Unknown,0.0,love,0.11902189999818802,0.07870931923389435,0.2142992466688156,0.03657937049865723,0.29717910289764404,0.03837424889206886
tiktok,post,7559256456688667922,"Laa! Esok Sekolah Tida, Laa! Ospedale #tiktok @Jandel",,,neutral,2026-07-08 11:25:23.187134+00:00,245,38,18,21300,0.5,514,https://www.tiktok.com/@awth2x/video/7559256456688667922,https://www.tiktok.com/@awth2x/video/7559256456688667922,video,396.3,,,,neutral,0.6888653039932251,english,Mixed/Urban,Unknown,0.0,love,0.09392658621072769,0.01935390755534172,0.05826975777745247,0.023171111941337585,0.6703529357910156,0.014952407218515873
