Platform,Type,ID,Text,URL,Parent_Post_URL,Parent_Post_ID,Sentiment,Date,likes,shares,comments_count,views,sentiment_score,total_engagement,thumbnail_url,engagement_score,author,author_followers,sentiment_label,sentiment_confidence,detected_language,demographic,author_demographic,author_demo_confidence,emotion_primary,emotion_anger,emotion_fear,emotion_happy,emotion_sadness,emotion_love,emotion_surprise,video_url,media_type
facebook,comment,Y29tbWVudDoxMzM0NTE0NDMyMDA1MDA2XzIwOTg4NDM4NjEwNjExNTY=,Mohd Jais ceplos dapat berapa sen hari ni...dah untung banyak ke..,,https://www.facebook.com/permalink.php?story_fbid=pfbid0qRNjqJ3Gejo5VjkTsJAaNXwMLGeVoWyezrKxa8rFFCM19VNo8TC8JDaZDSFdF7KAl&id=100063393840098,pfbid0qRNjqJ3Gejo5VjkTsJAaNXwMLGeVoWyezrKxa8rFFCM19VNo8TC8JDaZDSFdF7KAl,negative,2026-07-13 05:43:23+00:00,1,0,0,0,0.14758527874946595,1,,,Musa Jupri,0.0,negative,0.5080490708351135,multilingual,Malay/Bumiputera,Malay/Bumiputera,0.65,no_clear_emotion,0.016790583729743958,0.08019056916236877,0.15533393621444702,0.019102074205875397,0.09658274799585342,0.19748544692993164,,
facebook,comment,Y29tbWVudDoxMzM0NTE0NDMyMDA1MDA2XzE1NzI3NzgxNDc3NjMyNjU=,Mohd Jais dengki dengan saper???,,https://www.facebook.com/permalink.php?story_fbid=pfbid0qRNjqJ3Gejo5VjkTsJAaNXwMLGeVoWyezrKxa8rFFCM19VNo8TC8JDaZDSFdF7KAl&id=100063393840098,pfbid0qRNjqJ3Gejo5VjkTsJAaNXwMLGeVoWyezrKxa8rFFCM19VNo8TC8JDaZDSFdF7KAl,negative,2026-07-13 08:56:42+00:00,0,0,0,0,0.08968876004219054,0,,,Md Salleh Arippan,0.0,negative,0.7010374665260315,multilingual,Malay/Bumiputera,Malay/Bumiputera,0.72,love,0.09631971269845963,0.017947522923350334,0.04322925955057144,0.03024076670408249,0.5149127840995789,0.027533559128642082,,
facebook,comment,Y29tbWVudDoxMzM0NTE0NDMyMDA1MDA2XzEwMzY4MDkxNDkwNDc5OTM=,Ambiklahhhh..kena pulak hutang2 Terengganu dah lupus pulak tu.nak harap negeri umdapigss... negeri majoriti melayu pom boleh jadi juara bela khimzirbabiii kot.wat malu penumggang2 pemjilat berphd je la~~~😂🤣🥳🎊🎉🇲🇾,,https://www.facebook.com/permalink.php?story_fbid=pfbid0qRNjqJ3Gejo5VjkTsJAaNXwMLGeVoWyezrKxa8rFFCM19VNo8TC8JDaZDSFdF7KAl&id=100063393840098,pfbid0qRNjqJ3Gejo5VjkTsJAaNXwMLGeVoWyezrKxa8rFFCM19VNo8TC8JDaZDSFdF7KAl,positive,2026-07-13 06:35:39+00:00,0,0,0,0,0.9196367800235747,0,,,Musalbi Zainuddin,0.0,positive,0.7321226000785828,english,Malay/Bumiputera,Malay/Bumiputera,0.65,love,0.04153648018836975,0.04937225580215454,0.1290438324213028,0.018515637144446373,0.41512542963027954,0.031926386058330536,,
facebook,comment,Y29tbWVudDoxMzM0NTE0NDMyMDA1MDA2XzE0MTUyNjA3NjM3NDQ1NDg=,Stanley Filex Lona ..negeri SG 4,,https://www.facebook.com/permalink.php?story_fbid=pfbid0qRNjqJ3Gejo5VjkTsJAaNXwMLGeVoWyezrKxa8rFFCM19VNo8TC8JDaZDSFdF7KAl&id=100063393840098,pfbid0qRNjqJ3Gejo5VjkTsJAaNXwMLGeVoWyezrKxa8rFFCM19VNo8TC8JDaZDSFdF7KAl,neutral,2026-07-13 07:03:18+00:00,1,0,0,0,0.5,1,,,Zainol Zakaria,0.0,neutral,0.9047834277153015,english,Malay/Bumiputera,Malay/Bumiputera,0.65,love,0.07106518000364304,0.01559927687048912,0.06033936142921448,0.018364906311035156,0.6824217438697815,0.013817952945828438,,
facebook,comment,Y29tbWVudDoxMzM0NTE0NDMyMDA1MDA2XzEwMjI1MDU0MTM3MDUyNTk=,Stanley Filex Lona selama memang PAS tolong UMNO di Kedah cuma UMNO selalu kalah,,https://www.facebook.com/permalink.php?story_fbid=pfbid0qRNjqJ3Gejo5VjkTsJAaNXwMLGeVoWyezrKxa8rFFCM19VNo8TC8JDaZDSFdF7KAl&id=100063393840098,pfbid0qRNjqJ3Gejo5VjkTsJAaNXwMLGeVoWyezrKxa8rFFCM19VNo8TC8JDaZDSFdF7KAl,negative,2026-07-13 08:20:10+00:00,0,0,0,0,0.09407548606395721,0,,,Pramod Ray,0.0,negative,0.686415046453476,multilingual,Unknown,Unknown,0.25,love,0.11935044080018997,0.027273250743746758,0.0418005995452404,0.14591637253761292,0.3804710805416107,0.03969196975231171,,
facebook,comment,Y29tbWVudDoxMzM0NTE0NDMyMDA1MDA2Xzg2OTYwNDI5MjYxOTIyMg==,Stanley Filex Lona bodoh nya kamu,,https://www.facebook.com/permalink.php?story_fbid=pfbid0qRNjqJ3Gejo5VjkTsJAaNXwMLGeVoWyezrKxa8rFFCM19VNo8TC8JDaZDSFdF7KAl&id=100063393840098,pfbid0qRNjqJ3Gejo5VjkTsJAaNXwMLGeVoWyezrKxa8rFFCM19VNo8TC8JDaZDSFdF7KAl,neutral,2026-07-13 10:33:17+00:00,0,0,0,0,0.5,0,,,Muhamad Tarmzi Mizi,0.0,neutral,0.9047865271568298,english,Malay/Bumiputera,Malay/Bumiputera,0.65,no_clear_emotion,0.20175983011722565,0.0291387178003788,0.0990135446190834,0.08557215332984924,0.266652911901474,0.04565317928791046,,
facebook,comment,Y29tbWVudDoxMzM0NTE0NDMyMDA1MDA2XzE2OTg1MjE0MzQ3MDUzMjE=,Stanley Filex Lona Target pas dan umno negeri nak mampuskan DAP saja laaa🤣🤣🤣,,https://www.facebook.com/permalink.php?story_fbid=pfbid0qRNjqJ3Gejo5VjkTsJAaNXwMLGeVoWyezrKxa8rFFCM19VNo8TC8JDaZDSFdF7KAl&id=100063393840098,pfbid0qRNjqJ3Gejo5VjkTsJAaNXwMLGeVoWyezrKxa8rFFCM19VNo8TC8JDaZDSFdF7KAl,negative,2026-07-13 10:36:36+00:00,1,0,0,0,0.15315399169921876,1,,,Mohd Zuki,0.0,negative,0.4894866943359375,multilingual,Malay/Bumiputera,Malay/Bumiputera,0.72,love,0.05332592874765396,0.020289728417992592,0.029903043061494827,0.03544526547193527,0.5439883470535278,0.031151240691542625,,
facebook,comment,Y29tbWVudDoxMzM0NTE0NDMyMDA1MDA2XzEzNDQxODk0MDM5MDY0OTI=,"Stanley Filex Lona Hasut lagi, hasut kasi gaduh lagi..",,https://www.facebook.com/permalink.php?story_fbid=pfbid0qRNjqJ3Gejo5VjkTsJAaNXwMLGeVoWyezrKxa8rFFCM19VNo8TC8JDaZDSFdF7KAl&id=100063393840098,pfbid0qRNjqJ3Gejo5VjkTsJAaNXwMLGeVoWyezrKxa8rFFCM19VNo8TC8JDaZDSFdF7KAl,neutral,2026-07-13 10:46:50+00:00,1,0,0,0,0.5,1,,,Ahmad Zieyad,0.0,neutral,0.9054332375526428,english,Malay/Bumiputera,Malay/Bumiputera,0.65,no_clear_emotion,0.1418386846780777,0.031235113739967346,0.0322570838034153,0.044022709131240845,0.303197979927063,0.053042080253362656,,
facebook,comment,Y29tbWVudDoxMzM0NTE0NDMyMDA1MDA2XzE2NTAxMDkwOTYwNTEyNDA=,Stanley Filex Lona Kasi Hamzah Jadi Presiden Pas,,https://www.facebook.com/permalink.php?story_fbid=pfbid0qRNjqJ3Gejo5VjkTsJAaNXwMLGeVoWyezrKxa8rFFCM19VNo8TC8JDaZDSFdF7KAl&id=100063393840098,pfbid0qRNjqJ3Gejo5VjkTsJAaNXwMLGeVoWyezrKxa8rFFCM19VNo8TC8JDaZDSFdF7KAl,neutral,2026-07-13 12:41:09+00:00,0,0,0,0,0.5,0,,,Shamid Kl,0.0,neutral,0.9175980687141418,english,Mixed/Urban,Unknown,0.25,no_clear_emotion,0.03714556246995926,0.014341939240694046,0.08231372386217117,0.01806161366403103,0.26681727170944214,0.022991914302110672,,
facebook,comment,Y29tbWVudDoxMzM0NTE0NDMyMDA1MDA2XzEwMjk5MjAxOTk0MzYzNDE=,Stanley Filex Lona ...haha..x payah nak jadi batu apilah...melayu Islam sudah sedar...skali terkena ....tidak utk kedua kalinya...Inshaa Allah,,https://www.facebook.com/permalink.php?story_fbid=pfbid0qRNjqJ3Gejo5VjkTsJAaNXwMLGeVoWyezrKxa8rFFCM19VNo8TC8JDaZDSFdF7KAl&id=100063393840098,pfbid0qRNjqJ3Gejo5VjkTsJAaNXwMLGeVoWyezrKxa8rFFCM19VNo8TC8JDaZDSFdF7KAl,negative,2026-07-13 12:50:39+00:00,1,0,0,0,0.00048267245292665795,1,,,Ana Aaf,0.0,negative,0.9983910918235779,malay,Malay/Bumiputera,Unknown,0.25,surprise,0.04619968309998512,0.06155366823077202,0.009193635545670986,0.054173629730939865,0.08971741795539856,0.5191076397895813,,
facebook,comment,Y29tbWVudDoxMzM0NTE0NDMyMDA1MDA2XzEwNTE3OTkzNzQ0NTYwOTk=,Stanley Filex Lona I like this so much..🤣🤣🤣🤣🤣🤣🤣🤣🤣,,https://www.facebook.com/permalink.php?story_fbid=pfbid0qRNjqJ3Gejo5VjkTsJAaNXwMLGeVoWyezrKxa8rFFCM19VNo8TC8JDaZDSFdF7KAl&id=100063393840098,pfbid0qRNjqJ3Gejo5VjkTsJAaNXwMLGeVoWyezrKxa8rFFCM19VNo8TC8JDaZDSFdF7KAl,positive,2026-07-13 14:42:09+00:00,0,0,0,0,0.9545478224754333,0,,,Zamri Mohamef,0.0,positive,0.8484927415847778,english,Malay/Bumiputera,Malay/Bumiputera,0.65,love,0.054612644016742706,0.032514169812202454,0.035152945667505264,0.052720822393894196,0.7697933316230774,0.024997057393193245,,
facebook,comment,Y29tbWVudDoxMzM0NTE0NDMyMDA1MDA2XzIzMTc1NDkzMjIzMjg5MTI=,Stanley Filex Lona tambah lagi..undi UMNO utk kerusi PAS di Kedah dan Kelantan🤣🤣🤣🤣🤣🤣🤣🤣,,https://www.facebook.com/permalink.php?story_fbid=pfbid0qRNjqJ3Gejo5VjkTsJAaNXwMLGeVoWyezrKxa8rFFCM19VNo8TC8JDaZDSFdF7KAl&id=100063393840098,pfbid0qRNjqJ3Gejo5VjkTsJAaNXwMLGeVoWyezrKxa8rFFCM19VNo8TC8JDaZDSFdF7KAl,negative,2026-07-13 14:44:07+00:00,0,0,1,0,0.09653912186622618,2,,,Zamri Mohamef,0.0,negative,0.6782029271125793,multilingual,Malay/Bumiputera,Malay/Bumiputera,0.65,no_clear_emotion,0.05911747366189957,0.018574180081486702,0.06451162695884705,0.02372434362769127,0.23911793529987335,0.02234235219657421,,
facebook,comment,Y29tbWVudDoxMzM0NTE0NDMyMDA1MDA2XzEzODI5NTY2MzcwODg5MTY=,Ng Chong Tik a sign of free for all during the coming PRU16.,,https://www.facebook.com/permalink.php?story_fbid=pfbid0qRNjqJ3Gejo5VjkTsJAaNXwMLGeVoWyezrKxa8rFFCM19VNo8TC8JDaZDSFdF7KAl&id=100063393840098,pfbid0qRNjqJ3Gejo5VjkTsJAaNXwMLGeVoWyezrKxa8rFFCM19VNo8TC8JDaZDSFdF7KAl,neutral,2026-07-14 11:05:28+00:00,0,0,0,0,0.5,0,,,John Awan,0.0,neutral,0.6310122013092041,english,Mixed/Urban,Unknown,0.25,happy,0.021603459492325783,0.02298111654818058,0.6858415007591248,0.008831382729113102,0.16297437250614166,0.018966548144817352,,
facebook,comment,Y29tbWVudDoxMzM0NTE0NDMyMDA1MDA2XzIwNzk5NDY1NjkyNTQ4NDY=,Suhaimi Bin Ismail Mie ya betul setuju tu.jgn sombong bongkak,,https://www.facebook.com/permalink.php?story_fbid=pfbid0qRNjqJ3Gejo5VjkTsJAaNXwMLGeVoWyezrKxa8rFFCM19VNo8TC8JDaZDSFdF7KAl&id=100063393840098,pfbid0qRNjqJ3Gejo5VjkTsJAaNXwMLGeVoWyezrKxa8rFFCM19VNo8TC8JDaZDSFdF7KAl,neutral,2026-07-13 09:05:36+00:00,0,0,0,0,0.5,0,,,Md Salleh Arippan,0.0,neutral,0.8211612701416016,english,Malay/Bumiputera,Malay/Bumiputera,0.72,love,0.08619304746389389,0.01689525507390499,0.07742935419082642,0.023191265761852264,0.66660076379776,0.01867912895977497,,
facebook,comment,Y29tbWVudDoxMzM0NTE0NDMyMDA1MDA2XzIxMTkzNzM5MzIyNTcxMjU=,Ahmad Ghazi org low IQ suka main naratif sentimen perkauman sempit cam walaun,,https://www.facebook.com/permalink.php?story_fbid=pfbid0qRNjqJ3Gejo5VjkTsJAaNXwMLGeVoWyezrKxa8rFFCM19VNo8TC8JDaZDSFdF7KAl&id=100063393840098,pfbid0qRNjqJ3Gejo5VjkTsJAaNXwMLGeVoWyezrKxa8rFFCM19VNo8TC8JDaZDSFdF7KAl,negative,2026-07-13 04:17:46+00:00,0,0,0,0,0.07073782682418822,0,,,Ahmad Fadzil,0.0,negative,0.7642072439193726,english,Malay/Bumiputera,Malay/Bumiputera,0.65,anger,0.6010094881057739,0.09529225528240204,0.023071028292179108,0.1883877068758011,0.06538160890340805,0.007642235141247511,,
facebook,comment,Y29tbWVudDoxMzM0NTE0NDMyMDA1MDA2XzEwNTQwMDMzMzM4NTQ5NzE=,Hatta Md Yasin https://www.sinarharian.com.my/ampArticle/67771.....suruh Ida A B buka link ni..😆😆😆,,https://www.facebook.com/permalink.php?story_fbid=pfbid0qRNjqJ3Gejo5VjkTsJAaNXwMLGeVoWyezrKxa8rFFCM19VNo8TC8JDaZDSFdF7KAl&id=100063393840098,pfbid0qRNjqJ3Gejo5VjkTsJAaNXwMLGeVoWyezrKxa8rFFCM19VNo8TC8JDaZDSFdF7KAl,neutral,2026-07-13 04:18:41+00:00,0,0,0,0,0.5,0,,,Ku Man,0.0,neutral,0.5440428256988525,english,Malay/Bumiputera,Malay/Bumiputera,0.74,love,0.07541494816541672,0.04809849336743355,0.047145258635282516,0.04893338680267334,0.470149427652359,0.0916183590888977,,
facebook,comment,Y29tbWVudDoxMzM0NTE0NDMyMDA1MDA2XzIyOTAyOTIwMjgxNzMxMTk=,Ahmad Ghazi abis dok najib33333 tu xda modal lain ke,,https://www.facebook.com/permalink.php?story_fbid=pfbid0qRNjqJ3Gejo5VjkTsJAaNXwMLGeVoWyezrKxa8rFFCM19VNo8TC8JDaZDSFdF7KAl&id=100063393840098,pfbid0qRNjqJ3Gejo5VjkTsJAaNXwMLGeVoWyezrKxa8rFFCM19VNo8TC8JDaZDSFdF7KAl,neutral,2026-07-13 05:15:18+00:00,2,0,0,0,0.5,2,,,Jamal Ariffin,0.0,neutral,0.8622208833694458,english,Malay/Bumiputera,Malay/Bumiputera,0.65,no_clear_emotion,0.022674856707453728,0.07008367776870728,0.021421587094664574,0.028617676347494125,0.20578494668006897,0.31600525975227356,,
facebook,comment,Y29tbWVudDoxMzM0NTE0NDMyMDA1MDA2XzE1NzIwNDQ1NzEyNTE0NjM=,Ahmad Ghazi kerja dorg memamg fikir kuasa.. kenpa nak abaikan kuasa.. ingat nak bina generasi akan datang mudah ke kalau tiada kuasa,,https://www.facebook.com/permalink.php?story_fbid=pfbid0qRNjqJ3Gejo5VjkTsJAaNXwMLGeVoWyezrKxa8rFFCM19VNo8TC8JDaZDSFdF7KAl&id=100063393840098,pfbid0qRNjqJ3Gejo5VjkTsJAaNXwMLGeVoWyezrKxa8rFFCM19VNo8TC8JDaZDSFdF7KAl,negative,2026-07-13 05:22:25+00:00,5,0,0,0,0.0004909336566925049,5,,,Raden Rahmatinor,0.0,negative,0.9983635544776917,malay,Malay/Bumiputera,Unknown,0.25,fear,0.05977301299571991,0.4911596477031708,0.035854555666446686,0.047391775995492935,0.11436346173286438,0.1711607277393341,,
facebook,comment,Y29tbWVudDoxMzM0NTE0NDMyMDA1MDA2XzEzNjAyMzcyNzYyNzQ0OTU=,Ahmad Ghazi hahaha dengki ke tu,,https://www.facebook.com/permalink.php?story_fbid=pfbid0qRNjqJ3Gejo5VjkTsJAaNXwMLGeVoWyezrKxa8rFFCM19VNo8TC8JDaZDSFdF7KAl&id=100063393840098,pfbid0qRNjqJ3Gejo5VjkTsJAaNXwMLGeVoWyezrKxa8rFFCM19VNo8TC8JDaZDSFdF7KAl,neutral,2026-07-13 05:27:08+00:00,0,0,0,0,0.5,0,,,Nah,0.0,neutral,0.7085286378860474,english,Mixed/Urban,Unknown,0.15,love,0.0404549315571785,0.01279634889215231,0.028249822556972504,0.01942014880478382,0.6687568426132202,0.031470295041799545,,
facebook,comment,Y29tbWVudDoxMzM0NTE0NDMyMDA1MDA2XzIwMTQ4NzUxNTU5MDEzMDI=,"Ida A B tuu la,
melayu ramai dh layu ,
gara2 mata kayu,
percaya cerita palsu,
kapir jd hantu",,https://www.facebook.com/permalink.php?story_fbid=pfbid0qRNjqJ3Gejo5VjkTsJAaNXwMLGeVoWyezrKxa8rFFCM19VNo8TC8JDaZDSFdF7KAl&id=100063393840098,pfbid0qRNjqJ3Gejo5VjkTsJAaNXwMLGeVoWyezrKxa8rFFCM19VNo8TC8JDaZDSFdF7KAl,neutral,2026-07-13 05:29:43+00:00,0,0,0,0,0.5,0,,,Nah,0.0,neutral,0.8761041760444641,english,Mixed/Urban,Unknown,0.15,anger,0.7600269913673401,0.03134209290146828,0.06917449086904526,0.017599087208509445,0.05716449394822121,0.010963301174342632,,
facebook,comment,Y29tbWVudDoxMzM0NTE0NDMyMDA1MDA2XzEzNjY5ODQxNzE5ODIwNDk=,Ahmad Ghazi setuju sgt2 boh. mula2 kemain ber iya nak jd pengganti umno. badigol2 PN pAs yg di kepalai si hadi ketempe akan lenyap dlm persada politik Msia,,https://www.facebook.com/permalink.php?story_fbid=pfbid0qRNjqJ3Gejo5VjkTsJAaNXwMLGeVoWyezrKxa8rFFCM19VNo8TC8JDaZDSFdF7KAl&id=100063393840098,pfbid0qRNjqJ3Gejo5VjkTsJAaNXwMLGeVoWyezrKxa8rFFCM19VNo8TC8JDaZDSFdF7KAl,negative,2026-07-13 05:32:15+00:00,2,0,1,0,0.10086307525634766,4,,,Suhaimi Rosol,0.0,negative,0.6637897491455078,multilingual,Malay/Bumiputera,Malay/Bumiputera,0.65,love,0.06597290188074112,0.019555101171135902,0.04193645715713501,0.028364792466163635,0.7736103534698486,0.01558857411146164,,
facebook,comment,Y29tbWVudDoxMzM0NTE0NDMyMDA1MDA2XzE3Mjc3OTA2OTE4OTc0NTk=,"Ahmad Ghazi kau tak dgr ceramah ckp apa??green wave la,pas isn't Islam,Islam isn't pas laa,umno akan bebaskan najib laaa,sakau sakau sakau...

smpi kat kau,dap dap dap...lain kali kau pegi dengar ceramah bodo dap tu jgk bro...jgn sembang mcm atas pagar,padahal totok jilat nuar brahim..",,https://www.facebook.com/permalink.php?story_fbid=pfbid0qRNjqJ3Gejo5VjkTsJAaNXwMLGeVoWyezrKxa8rFFCM19VNo8TC8JDaZDSFdF7KAl&id=100063393840098,pfbid0qRNjqJ3Gejo5VjkTsJAaNXwMLGeVoWyezrKxa8rFFCM19VNo8TC8JDaZDSFdF7KAl,negative,2026-07-13 06:47:30+00:00,5,0,0,0,0.0005110681056976207,5,,,Ariff Ramlan,0.0,negative,0.9982964396476746,malay,Malay/Bumiputera,Unknown,0.25,anger,0.34424257278442383,0.02203349955379963,0.06515686213970184,0.03651859238743782,0.195905864238739,0.03156757354736328,,
facebook,comment,Y29tbWVudDoxMzM0NTE0NDMyMDA1MDA2XzIwNzg3OTg3NDk2ODc5OTg=,Ida A B x isu melayu ke x melayu..rujuk tajuk komen Admin isu apa😅,,https://www.facebook.com/permalink.php?story_fbid=pfbid0qRNjqJ3Gejo5VjkTsJAaNXwMLGeVoWyezrKxa8rFFCM19VNo8TC8JDaZDSFdF7KAl&id=100063393840098,pfbid0qRNjqJ3Gejo5VjkTsJAaNXwMLGeVoWyezrKxa8rFFCM19VNo8TC8JDaZDSFdF7KAl,neutral,2026-07-13 11:14:22+00:00,0,0,0,0,0.5,0,,,Tukhfah Afandi Ardani,0.0,neutral,0.8815531730651855,english,Mixed/Urban,Unknown,0.25,no_clear_emotion,0.05073221027851105,0.012544337660074234,0.028521409258246422,0.024267345666885376,0.33995521068573,0.03140205517411232,,
facebook,comment,Y29tbWVudDoxMzM0NTE0NDMyMDA1MDA2XzE3MTYzODMyNTYyNjk4MDc=,"Ahmad Ghazi jgn pejamkan mata,Dan pekak kan telinga....merugikan  kpd agama,bangsa Dan negara...musuh menyusun strategi dlm diam.",,https://www.facebook.com/permalink.php?story_fbid=pfbid0qRNjqJ3Gejo5VjkTsJAaNXwMLGeVoWyezrKxa8rFFCM19VNo8TC8JDaZDSFdF7KAl&id=100063393840098,pfbid0qRNjqJ3Gejo5VjkTsJAaNXwMLGeVoWyezrKxa8rFFCM19VNo8TC8JDaZDSFdF7KAl,negative,2026-07-13 12:29:38+00:00,0,0,0,0,0.00048755407333372913,0,,,Abdul Jamal,0.0,negative,0.9983748197555542,malay,Malay/Bumiputera,Malay/Bumiputera,0.8,anger,0.3731458783149719,0.031526051461696625,0.07385976612567902,0.044008806347846985,0.18216420710086823,0.02471598982810974,,
facebook,comment,Y29tbWVudDoxMzM0NTE0NDMyMDA1MDA2Xzk4MTQ3MDc5MTU1ODMyMg==,Ahmad Ghazi  aku nk bg tau ko lah klu org melayu xde kuasa ape alan kadi kat anak cucu kita nanti bila bkn melayu yg pegang jadi anjing tau,,https://www.facebook.com/permalink.php?story_fbid=pfbid0qRNjqJ3Gejo5VjkTsJAaNXwMLGeVoWyezrKxa8rFFCM19VNo8TC8JDaZDSFdF7KAl&id=100063393840098,pfbid0qRNjqJ3Gejo5VjkTsJAaNXwMLGeVoWyezrKxa8rFFCM19VNo8TC8JDaZDSFdF7KAl,neutral,2026-07-14 09:28:45+00:00,0,0,0,0,0.5,0,,,Ahmad Amin Siregar,0.0,neutral,0.8366391658782959,english,Malay/Bumiputera,Malay/Bumiputera,0.8,love,0.10641998797655106,0.06650659441947937,0.02452787570655346,0.06615320593118668,0.671459972858429,0.01995333842933178,,
facebook,comment,Y29tbWVudDoxMzM0NTE0NDMyMDA1MDA2XzE1Nzc5MzQxODA2MjQxNDk=,Suhaimi Rosol ko yg harus lenyap dari muka bumi x habis bodoh,,https://www.facebook.com/permalink.php?story_fbid=pfbid0qRNjqJ3Gejo5VjkTsJAaNXwMLGeVoWyezrKxa8rFFCM19VNo8TC8JDaZDSFdF7KAl&id=100063393840098,pfbid0qRNjqJ3Gejo5VjkTsJAaNXwMLGeVoWyezrKxa8rFFCM19VNo8TC8JDaZDSFdF7KAl,neutral,2026-07-14 09:30:25+00:00,0,0,0,0,0.5,0,,,Ahmad Amin Siregar,0.0,neutral,0.8708277344703674,english,Malay/Bumiputera,Malay/Bumiputera,0.8,sadness,0.13342392444610596,0.03094553016126156,0.058294493705034256,0.30514681339263916,0.29098233580589294,0.04013674333691597,,
facebook,comment,Y29tbWVudDoxMzM0NTE0NDMyMDA1MDA2XzI4MDE1MTA3MTY4MDk0MjI2,"Ahmad Ghazi PAS,sebenarnya TIADA isu ,sengaja jadikan DAP modal kempen,sedangkan DAP tak ganggu pun PAS !",,https://www.facebook.com/permalink.php?story_fbid=pfbid0qRNjqJ3Gejo5VjkTsJAaNXwMLGeVoWyezrKxa8rFFCM19VNo8TC8JDaZDSFdF7KAl&id=100063393840098,pfbid0qRNjqJ3Gejo5VjkTsJAaNXwMLGeVoWyezrKxa8rFFCM19VNo8TC8JDaZDSFdF7KAl,negative,2026-07-14 10:16:14+00:00,0,0,0,0,0.0004857301712036244,0,,,Hilmin Min,0.0,negative,0.9983808994293213,malay,Malay/Bumiputera,Unknown,0.25,anger,0.7847352623939514,0.054246868938207626,0.03546066954731941,0.012117215432226658,0.026822160929441452,0.027400890365242958,,
facebook,comment,Y29tbWVudDoxMzM0NTE0NDMyMDA1MDA2XzE1MTk3NjA5MjYwNjM0MDY=,Ahmad Ghazi nabi kata ..klu bosan..kembalilah kpd Quran dan Hadis..ertinya kembali kpd islam..,,https://www.facebook.com/permalink.php?story_fbid=pfbid0qRNjqJ3Gejo5VjkTsJAaNXwMLGeVoWyezrKxa8rFFCM19VNo8TC8JDaZDSFdF7KAl&id=100063393840098,pfbid0qRNjqJ3Gejo5VjkTsJAaNXwMLGeVoWyezrKxa8rFFCM19VNo8TC8JDaZDSFdF7KAl,negative,2026-07-14 12:13:36+00:00,0,0,0,0,0.02003585547208786,0,,,Hamba Mu,0.0,negative,0.9332138150930405,multilingual,Unknown,Unknown,0.25,love,0.11276783049106598,0.032263655215501785,0.0370769202709198,0.11208519339561462,0.5480734705924988,0.03320334851741791,,
facebook,comment,Y29tbWVudDoxMzM0NTE0NDMyMDA1MDA2XzEwMzIyNTMwNDkyMDU5OTE=,"Remb Xebat Strategi MELAGA LAGAKAN orang, PAS takk gila kuasa dah cakap makan penyatuan Melayu lah kayu....kau memang tak suka sebab kau kafir.",,https://www.facebook.com/permalink.php?story_fbid=pfbid0qRNjqJ3Gejo5VjkTsJAaNXwMLGeVoWyezrKxa8rFFCM19VNo8TC8JDaZDSFdF7KAl&id=100063393840098,pfbid0qRNjqJ3Gejo5VjkTsJAaNXwMLGeVoWyezrKxa8rFFCM19VNo8TC8JDaZDSFdF7KAl,negative,2026-07-13 22:47:04+00:00,0,0,1,0,0.10417496860027312,2,,,Abdul Rahim Ahmad,0.0,negative,0.6527501046657562,multilingual,Malay/Bumiputera,Malay/Bumiputera,0.8,love,0.267050176858902,0.016678087413311005,0.05084031820297241,0.03905262053012848,0.4946490526199341,0.019200259819626808,,
facebook,comment,Y29tbWVudDoxMzM0NTE0NDMyMDA1MDA2XzQzNTQ0MDcxNzQ4MjU1MDI=,Lepas ni kedah kelantan trengganu perlis plak kan🤣🤣🤣🤣 bgi kerajaan perpaduan la plak...BNPH👍🏻👍🏻👍🏻👍🏻,,https://www.facebook.com/permalink.php?story_fbid=pfbid0qRNjqJ3Gejo5VjkTsJAaNXwMLGeVoWyezrKxa8rFFCM19VNo8TC8JDaZDSFdF7KAl&id=100063393840098,pfbid0qRNjqJ3Gejo5VjkTsJAaNXwMLGeVoWyezrKxa8rFFCM19VNo8TC8JDaZDSFdF7KAl,neutral,2026-07-13 23:19:28+00:00,0,0,0,0,0.5,0,,,Ahmad Huzaidi Hashim,0.0,neutral,0.5331377983093262,english,Malay/Bumiputera,Malay/Bumiputera,0.8,love,0.11465992778539658,0.025720221921801567,0.1417209655046463,0.02856205776333809,0.33551719784736633,0.023026002570986748,,
facebook,comment,Y29tbWVudDoxMzM0NTE0NDMyMDA1MDA2XzI0MTEwMjE3NDYwNTIwMDU=,Remb Xebat prn depan confirm jatuh. orang undi PN sebab abah banyak bantu masa covid. yg walau  pas perasan sakan,,https://www.facebook.com/permalink.php?story_fbid=pfbid0qRNjqJ3Gejo5VjkTsJAaNXwMLGeVoWyezrKxa8rFFCM19VNo8TC8JDaZDSFdF7KAl&id=100063393840098,pfbid0qRNjqJ3Gejo5VjkTsJAaNXwMLGeVoWyezrKxa8rFFCM19VNo8TC8JDaZDSFdF7KAl,negative,2026-07-14 06:52:20+00:00,0,0,0,0,0.0004981756210327148,0,,,Azrael Ckw,0.0,negative,0.9983394145965576,malay,Malay/Bumiputera,Unknown,0.25,love,0.05610625073313713,0.01937546581029892,0.09625428915023804,0.016843123361468315,0.5639482140541077,0.018006036058068275,,
