Platform,Type,ID,Text,URL,Parent_Post_URL,Parent_Post_ID,Sentiment,Date,likes,shares,comments_count,views,sentiment_score,total_engagement,author,author_followers
x,post,1667416191718281217,"RT @keluarsekejap: EP26 #KeluarSekejap di UIAM - KJ tak gentar isu perolehan vaksin, perjelas isu ventilator.

Jom dengar &amp; tonton di:

You…",https://x.com/Khairykj/status/1667416191718281217,,,neutral,Sat Jun 10 06:19:33 +0000 2023,121,45,43,55058,0.0,759,,
x,post,1424310081047257099,(Infografik) Kemudahan-Kemudahan bagi Individu yang Telah Menerima Vaksinasi Lengkap. (2/2) https://t.co/yEDIRF3Ptz,https://x.com/MuhyiddinYassin/status/1424310081047257099,,,neutral,Sun Aug 08 10:02:40 +0000 2021,411,312,43,0,0.0,766,,
x,post,1863867234537672712,"According to Bank Negara, overall profitability of life insurance and family takaful funds was higher in the first half of 2024 at RM8.4 billion as compared to the second half of 2023 at RM3.2 billion. Have life insurance companies not earned enough? Why should the life insurance companies be allowed to earn more profits from income off the backs of hard-working and hard-pressed Malaysians?

@guanenglim 

Read more: https://t.co/aiqJgHzbyH",https://x.com/dapmalaysia/status/1863867234537672712,,,neutral,Tue Dec 03 08:45:52 +0000 2024,229,60,43,15060,0.0,482,,
x,post,1856968850946072940,"𝗢𝗕𝗘𝗬𝗜𝗡𝗚 𝗧𝗛𝗘 𝗟𝗔𝗪

1. I am glad the Inspector-General of Police (IGP) has warned the police looking after the VVIP that they are not above the law. If they do something wrong something illegal, they would face punitive action.

2. I suppose this means that if they are instructed by the VVIP to do something wrong, they should refuse. But can they? Have they been told that they can do this?

3. Can the IGP clarify this matter?

4. I believe that the general tendency is for the police bodyguard to do what they are told.

5. It would not be fair if they are not instructed to disobey orders which are obviously against the law.

6. What if the VVIP assured that he would protect the police bodyguard. What if the VVIP orders that the police bodyguard must not reveal who ordered him.

7. It would be unjust if the police bodyguard is punished for carrying out orders which he is assured that he would be protected.

8. The police (escort) should have the right to whistle blow just like everyone else.

9. It is not so easy.

10. The IGP must make proper rules, as part of the SOP that police security personnel have a right to refuse to obey directives to do wrong (illegal) things.

DR. MAHATHIR BIN MOHAMAD 
14 November 2024",https://x.com/chedetofficial/status/1856968850946072940,,,neutral,Thu Nov 14 07:54:09 +0000 2024,476,141,43,47901,0.0,1139,,
x,post,2033553144773521532,"Moga kunjungan TYT Marc Abensour, Duta Besar Perancis ke Malaysia akan menjadi titik permulaan kepada jalinan kerjasama yang lebih erat pada masa depan. https://t.co/5aCIZVyrsK",https://x.com/DrAhmadSamsuri/status/2033553144773521532,,,neutral,Mon Mar 16 14:37:05 +0000 2026,209,15,43,40675,0.0,673,,
x,post,1901080866115514594,"RT @UCI_Track: 🔥 A finish for the history books! 🤩

Muhammad Sahrom 🇲🇾 left everyone at the edge of their seats with a powerful sprint to t…",https://x.com/hannahyeoh/status/1901080866115514594,,,neutral,Sun Mar 16 01:19:33 +0000 2025,4224,2143,43,202586,0.0,8435,,
x,post,1638115017794158592,"“Diumumkan juga oleh Datuk Zahid bahawa (lantikan) GLC ini melalui tapisan oleh sebuah jawatankuasa...” 

Ikuti perbincangan topik semasa Keluar Sekejap di podcast https://t.co/82GrOhae95. Boleh juga ditonton di https://t.co/1HlMYAz8lm. Please follow, subscribe and share! https://t.co/kLHoyiXPDq",https://x.com/Khairykj/status/1638115017794158592,,,neutral,Tue Mar 21 09:47:09 +0000 2023,169,37,43,52927,0.0,778,,
x,post,2052288231841132893,"Bangkit! 

Ribuan rakyat membanjiri ceramah mega.

Kebangkitan Pakatan Harapan bermula dari Negeri Sembilan malam ini.

Inilah masa kita semarakkan perjuangan PH yg berpaksikan kpd agenda Reformasi &amp; perjuangan utk anak malaysia yg berbilang kaum.

#PakatanHarapan
#KitaBoleh https://t.co/p0o6XQhZrO",https://x.com/NgaKorMing/status/2052288231841132893,,,neutral,Thu May 07 07:23:38 +0000 2026,84,12,43,3389,0.0,172,,
x,post,2023000671083978779,"𝗧𝗘𝗥𝗜𝗠𝗔 𝗞𝗔𝗦𝗜𝗛 𝗣𝗘𝗡𝗚𝗔𝗡𝗝𝗨𝗥 & 𝗥𝗔𝗞𝗬𝗔𝗧 𝗬𝗔𝗡𝗚 𝗛𝗔𝗗𝗜𝗥
#𝗧𝗮𝗻𝗴𝗸𝗮𝗽𝗔𝘇𝗮𝗺𝗕𝗮𝗸𝗶

Pagi Jumaat lalu, ada beberapa orang aktivis anak muda tanya saya kalau mereka anjurkan demonstrasi untuk zahirkan kemarahan dan tuntutan berkenaan Tan Sri Azam Baki, apakah saya sudi untuk hadir.

Saya kata Insya Allah saya boleh hadir. 

Saya juga maklumkan secara terbuka dalam sidang media pagi Jumaat lalu bahawa kami, 8 orang ahli parlimen PKR yang mengambil pendirian keras mengenai isu integriti Tan Sri Azam Baki ini, mencadangkan supaya BERSIH2.0 mengetuai gabungan rakyat menganjurkan demonstrasi.

Pukul 4 petang hari Jumaat, notis dipaparkan oleh BERSIH2.0 memanjangkan penganjuran demonstrasi oleh gabungan NGO (yang kebanyakannya anak-anak muda) menuntut siasatan bebas ke atas Tan Sri Azam Baki.

Alhamdulillah, dengan notis 24 jam sahaja dan ketika orang sudah mula bercuti, kehadiran itu baik.

Saya tak tahu berapa orang yang hadir, boleh suruh AI (artificial intelligence) kira dan anggarkan ha3.

Saya cuma ingin mengucapkan terima kasih kepada penganjur dan rakyat kerdil yang hadir. 

Ia mengingatkan saya kepada siri demonstrasi #KitaLawan yang bermula bulan Februari 2015.

Ketika itu, Dato’ Seri Anwar kembali ke penjara setelah dijatuhkan hukuman kali kedua.

PAS sudah berjauh hati dan Pakatan Rakyat retak menunggu belah. 

Tanpa PAS, pada ketika itu, pimpinan BERSIH2.0 pun tidak yakin sebarang demonstrasi akan berjaya menarik kehadiran.

Dalam PKR pula, kepimpinan sudah dikuasai oleh kumpulan Dato’ Seri Azmin Ali yang tidak berminat pun untuk berdemonstrasi atau membawa isu 1MDB, rasuah kerajaan dan sebagainya.

Ketika itu, saya adalah Naib Presiden dan Setiausaha Agung PKR. Ketua Angkatan Muda adalah Nik Nazmi.

Maka kami buat keputusan, kalau ada 10 orang pun, kita kena mulakan siri demonstrasi yang kami panggil #KitaLawan untuk terus mendedahkan mengenai 1MDB, kepincangan pentadbiran Dato’ Seri Najib dan membakar semangat melawan rakyat.

Memang betul, demonstrasi #KitaLawan yang pertama hanya ada kurang dari 50 orang. Saya tak sempat hadir sebab 2 hari sebelum demonstrasi dah kena tangkap.

Kemudian Nik, Lih Kang (sekarang dah menteri), Kar Hing (Ahli Parlimen Gopeng), Chean Chung (Ahli Parlimen PJ), Wei Kiat (ADUN Rawang), Akmal (sekarang dah menteri) dan yang muda-muda teruskan anjurkan yang seterusnya.

Merasa jugalah Nik, Lih Kang, Chean Chung dan Kar Hing pakai baju lokap menjadi penganjur demonstrasi.

Selepas beberapa siri, demonstrasi #KitaLawan dalam bulan Mac 2015 ada kehadiran yang baik dan menambah keyakinan kami bahawa rakyat akan tetap menyokong kalau isu yang dibawa itu tepat dengan jiwa mereka.

Saya tidak tahu berapa banyak lagi demonstrasi #TangkapAzamBaki ini akan diadakan.

Saya pun makin berumur dan sudah berpuluh tahun menyertai demonstrasi. 

Tapi kalau saya jadi Nurul Izzah atau Dato’ Seri Saifuddin Nasution yang boleh bisikkan kepada Dato’ Seri Anwar Ibrahim, saya akan sampaikan cerita siri demonstrasi #KitaLawan ini. 

Sebab dia dalam penjara masa itu, mungkin dia tak tahu.

Sebab teladannya ialah jangan sekali-kali memandang rendah semangat sekumpulan kecil rakyat, terutamanya yang anak muda, sekiranya mereka rasa yang mereka perjuangkan itu adalah benar dan tanpa ada kepentingan peribadi kepada mereka.

Lama-lama suara mereka itu akan turut disambut oleh rakyat yang lain.

Isu integriti Tan Sri Azam Baki ini benar-benar menepati semua ciri-ciri itu.

Jumpa lagi di demonstrasi #TangkapAzamBaki, jika dianjurkan lagi. 

Tolong bagi notis awal sikit ha3.",https://x.com/rafiziramli/status/2023000671083978779,,,neutral,Sun Feb 15 11:45:20 +0000 2026,1479,518,43,46857,0.0,2508,,
x,post,1883403040633634885,"Kesemua wang yang dibayar oleh defenden dalam kes saman fitnah perlu dimasukkan ke akaun amanah kelolaan peguam seperti yang diarahkan oleh Mahkamah Tinggi. Tiada wang yang akan diserahkan kepada plaintif sehingalah rayuan defenden selesai dibicarakan di Mahkamah Rayuan.
(1/2) https://t.co/0ZmMUcpmUQ",https://x.com/guanenglim/status/1883403040633634885,,,neutral,Sun Jan 26 06:34:11 +0000 2025,396,41,43,40254,0.0,882,,
x,post,1243448530322112514,Semua Kementerian akan mengkaji belanjawan untuk mencari penjimatan agar peruntukan boleh digunapakai menampung langkah menangani wabak virus ini,https://x.com/MuhyiddinYassin/status/1243448530322112514,,,neutral,Fri Mar 27 08:03:26 +0000 2020,960,282,43,0,0.0,1285,,
x,post,1920042075518546346,"RT @mkini_bm: Perdana Menteri Anwar Ibrahim perlu bersikap jujur mengenai kesan tarif Amerika Syarikat (AS) terhadap rakyat Malaysia, kata…",https://x.com/SyedSaddiq/status/1920042075518546346,,,neutral,Wed May 07 09:04:38 +0000 2025,57,15,43,34864,0.0,463,,
x,post,1205030828759105536,"Takziah kepada Ketua Wanita UMNO Negeri Selangor YB Datuk Rosni Sohar dan keluarga atas pemergian suami tercinta Allahyarham Aziz Deraman.

Allahyarham telah kembali ke rahmatullah pagi tadi.

Sama-sama kita doakan semoga Allah SWT mencucuri rahmat ke atas rohnya.

Al Fatihah.",https://x.com/NajibRazak/status/1205030828759105536,,,neutral,Thu Dec 12 07:45:12 +0000 2019,654,64,43,0,0.0,761,,
x,post,1793468861976924566,RT @hannahyeoh: JUARA BERGANDA: Malaysia lakar sejarah muncul juara dalam acara double dan regu pada Kejohanan Piala Dunia Sepak Takraw 202…,https://x.com/dapmalaysia/status/1793468861976924566,,,neutral,Thu May 23 02:27:52 +0000 2024,961,236,43,43038,0.0,1670,,
x,post,1588699916213587968,Jadual kempen #KitaJagaSungaiBuloh hari ini 5.11.22. Let’s go! https://t.co/cIpdyBmIdp,https://x.com/Khairykj/status/1588699916213587968,,,neutral,Sat Nov 05 01:09:11 +0000 2022,263,83,43,0,0.0,389,,
x,post,2042942002774577602,"RT @jasonyew: ""Bertenang, fokus ekonomi negara"" - PM @anwaribrahim jawab desakan tindakan terhadap @rafiziramli 

#partikeadilanrakyat #anw…",https://x.com/NgaKorMing/status/2042942002774577602,,,neutral,Sat Apr 11 12:25:04 +0000 2026,158,38,43,17050,0.0,409,,
x,post,1738393132545499591,"Idea melaksanakan Pilihan Raya PBT bukan sahaja tidak rasional, malah bakal mewujudkan penguasaan kaum tertentu (yang menguasai kawasan bandar) dalam kerajaan tempatan yang dibimbangi akan mewujudkan ketidakadilan kepada.....

1/4 https://t.co/a5xuZqscQJ",https://x.com/PASPusat/status/1738393132545499591,,,neutral,Sat Dec 23 02:56:35 +0000 2023,65,27,43,11142,0.0,246,,
x,post,1586914443207639041,Saya antara lain akan berkongsikan perkembangan dengan sub varian Omicron XBB COVID-19 dalam PC tengah hari ini. https://t.co/yxX8ituY6F,https://x.com/Khairykj/status/1586914443207639041,,,neutral,Mon Oct 31 02:54:21 +0000 2022,451,265,43,0,0.0,759,,
x,post,1848337521920614748,"RT @fayyadhjaafar: At this rate, MUDA is the only real opposition in parliament.

Syed Saddiq did his best, but he can’t hold the line alon…",https://x.com/partimuda/status/1848337521920614748,,,neutral,Mon Oct 21 12:16:20 +0000 2024,363,95,43,53402,0.0,1035,,
x,post,1979760857090601028,"Dasar yang baik, cakap terus terang. Kalau nak buat BUDI95 masa pilihan raya, sebut saja. Jangan depan cakap lain, belakang buat lain, umum pun lain.

Perdana Menteri sendiri pernah puji penyasaran subsidi elektrik sebagai contoh terbaik, yang kaya bayar lebih, yang susah dilindungi. Tapi bila kena kecam, tiba-tiba kata “kita belajar dari kesilapan elektrik”. Jadi adakah penyasaran subsidi elektrik satu kesilapan dan segala tindakan susulan selepas itu perlu ditukar sekarang?

Dari sudut ekonomi, BUDI95 bukan penyasaran semula, tapi had harga menyeluruh. Bunyi dia lebih kepada pendekatan populis.

Pasaran dan penganalisis nampak ini sebagai tanda flip-flop. Dulu janji nak teruskan reformasi walau pahit, sekarang ubah bila hampir PRU. Konsistensi dasar itu yang bina kepercayaan. Kalau kerajaan serius, teruskan prinsip. Kalau nak ambil jalan populis, sebut saja dengan jujur, biar rakyat nilai sendiri.

Tonton kupasan penuh isu ini di Episod 18 Podcast Yang Berhenti Menteri di sini:
https://t.co/343o6znWQR",https://x.com/rafiziramli/status/1979760857090601028,,,neutral,Sun Oct 19 04:05:45 +0000 2025,470,120,43,59628,0.0,1229,,
x,post,1676096451078930432,"22. Kata Hang Tuah Melayu tak akan hilang di dunia.

23. Tetapi Melayu sudah hilang banyak wilayah. Aliran sekarang menunjuk Melayu tidak akan kekal sebagai satu bangsa.

24. Melayu akan hilang negara mereka dan akan hilang di dunia.

DR MAHATHIR BIN MOHAMAD
4 Julai 2023",https://x.com/chedetofficial/status/1676096451078930432,,,neutral,Tue Jul 04 05:11:48 +0000 2023,164,35,43,36487,0.0,606,,
x,post,2037280969665999248,"RT @LagaCawan: Harga sebenar RON 95 : RM 3.87 ⛽️

Anda bayar : RM 1.99💵
Kerajaan bayar : RM 1.88💸

Kerajaan tanggung hampir 50% subsidi bag…",https://x.com/NgaKorMing/status/2037280969665999248,,,neutral,Thu Mar 26 21:30:08 +0000 2026,2815,964,43,86712,0.0,4689,,
x,post,2037183236410139009,"Harga diesel di negara Britain sudah sampai £1.90 atau hampir RM10.00. 

Kerajaan Madani sedang mengambil pelan tindakan segera utk pastikan keadaan terkawal. 

Satu hati kita menghadapi cabaran. 

#RancakkanMadani 
#MadaniBekerja https://t.co/xBJ8MI8W4w",https://x.com/NgaKorMing/status/2037183236410139009,,,neutral,Thu Mar 26 15:01:47 +0000 2026,59,10,43,2802,0.0,140,,
x,post,1793429364136464720,"JUARA BERGANDA: Malaysia lakar sejarah muncul juara dalam acara double dan regu pada Kejohanan Piala Dunia Sepak Takraw 2024. Syabas dan tahniah kepada pasukan negara. @KBSMalaysia memperuntukkan Geran Padanan Sukan sebanyak RM1,000,000 bagi penganjuran kejohanan ini. #YakinBoleh https://t.co/k6U2vRhzLt",https://x.com/hannahyeoh/status/1793429364136464720,,,neutral,Wed May 22 23:50:55 +0000 2024,961,236,43,43038,0.0,1670,,
x,post,2046196414896816411,"RT @tzafrul_aziz: Mini Konvensyen PKR Kelantan - memang terasa gelombangnya 🔥

Kali ni luar biasa. Ramai yang turun, sampai YAB Dato’ Seri…",https://x.com/anwaribrahim/status/2046196414896816411,,,neutral,Mon Apr 20 11:56:56 +0000 2026,146,17,43,29360,0.0,499,,
x,post,2032277216911052996,RT @mkini_bm: Sekurang-kurangnya empat pemimpin Melayu DAP hari ini tampil mengutuk keras satu lagi insiden penghinaan terhadap al-Quran ya…,https://x.com/NgaKorMing/status/2032277216911052996,,,neutral,Fri Mar 13 02:07:01 +0000 2026,107,27,43,28816,0.0,465,,
x,post,1707196976151036357,Salam Maulidur Rasul 1445H https://t.co/GeynL8D2Hs,https://x.com/MuhyiddinYassin/status/1707196976151036357,,,neutral,Thu Sep 28 00:54:11 +0000 2023,572,31,42,57797,0.0,1222,,
x,post,2061321358320255220,"Biar fakta, bukan auta yg bicara. 

Fakta jelas membuktikan dibawah pimpinan PMX @anwaribrahim, Ringgit menjadi mata wang terbaik di Asia 2 tahun berturut2 utk tahun 2024 dan 2025. 

Madani bekerja, kita sokong bersama! 

#RancakkanMadani
#KekalAnwar https://t.co/bnU7NSEc1W",https://x.com/NgaKorMing/status/2061321358320255220,,,neutral,Mon Jun 01 05:38:03 +0000 2026,125,19,42,6031,0.0,246,,
x,post,1904759352491442323,"Berbeza sungguh dengan Chow Kon Yeow yang tak banyak berpolitik tapi sangat 'perform' dalam tugasnya.

https://t.co/gZ2s9RzTV2 https://t.co/h1IU4piwQN",https://x.com/dapmalaysia/status/1904759352491442323,,,neutral,Wed Mar 26 04:56:33 +0000 2025,444,77,42,25108,0.0,814,,
x,post,1947670784664617204,"“I have lived under colonial masters and I don’t like it” - Dr Mahathir

Watch Full Video PODCAST DR M Episode 10 : 100 Years Part 2 (English Version) on YouTube ChedetOfficial &amp; Spotify

YouTube : https://t.co/p6jz7AZjCs https://t.co/DzS0Fz7nbU",https://x.com/chedetofficial/status/1947670784664617204,,,neutral,Tue Jul 22 14:51:15 +0000 2025,403,100,42,23997,0.0,784,,
x,post,1929696594540351620,"Yang Amat Berbahagia Tun Dr Mahathir bin Mohamad, Isnin, menghabiskan lawatan separuh hari ke Itabashi, iaitu salah satu daripada 23 ward atau bandaran, yang merangkumi Kota Raya Tokyo. 

Lawatan Tun dan isteri, Tun Dr Siti Hasmah Mohd Ali, bagi memenuhi jemputan Datuk Bandar Itabashi, Takeshi Sakamoto.

Bermula dari ibu pejabat Datuk Bandar Itabashi, ketibaan Dr Mahathir dan delegasi disambut meriah oleh seramai kira-kira 300 orang petugas di situ. Dr Mahathir turut mengadakan perjumpaan dan perbincangan dengan Sakamoto dan beberapa pegawai tinggi ibu pejabat bandaran.",https://x.com/chedetofficial/status/1929696594540351620,,,neutral,Tue Jun 03 00:28:14 +0000 2025,861,158,42,38792,0.0,1448,,
x,post,1432932138987376642,"Anda tetap juara di hati kami, Ziyad Zolkefli. https://t.co/Gwz9ifRo9y",https://x.com/MuhyiddinYassin/status/1432932138987376642,,,neutral,Wed Sep 01 05:03:39 +0000 2021,3013,596,42,0,0.0,3651,,
x,post,1747081145815323090,"Ahli dan pemimpin PAS hendaklah serius menghadiri program-program tarbiah.

Ahli dan pimpinan PAS hendaklah bersungguh-sungguh melengkapkan diri dengan ilmu dan kemahiran kontemporari pelbagai.

1/5 https://t.co/xg11QjBdAU",https://x.com/PASPusat/status/1747081145815323090,,,neutral,Tue Jan 16 02:19:39 +0000 2024,80,19,42,8340,0.0,224,,
x,post,1402831718831198208,"Syabas dan tahniah kepada semua pelajar yang menerima keputusan peperiksaan SPM hari ini.

https://t.co/JD70nyBwue https://t.co/DZPlnPZR8J",https://x.com/MuhyiddinYassin/status/1402831718831198208,,,neutral,Thu Jun 10 03:35:19 +0000 2021,750,132,42,0,0.0,924,,
x,post,1311168931114004480,"Mari kita mendoakan agar Liew segera sembuh sepenuhnya dan dipulihkan kesihatan secepat mungkin.

https://t.co/Fga0tMc8aq",https://x.com/NajibRazak/status/1311168931114004480,,,neutral,Wed Sep 30 05:00:08 +0000 2020,649,102,42,0,0.0,793,,
x,post,1830522407679102998,"Alhamdulillah, hadir ke Sidang Kemuncak State Government 4 (SG4) yang diadakan di Bangi hari ini. 

SG4 adalah gabungan negeri Kelantan, Terengganu, Kedah dan Perlis yang akan bekerjasama secara strategik dalam usaha mengangkat martabat negeri-negeri SG4 ke arah lebih maju dan sejahtera untuk rakyat.

Pembentukan SG4 masih berada dibawah ruang semangat federalisme. Ia juga tidak bermaksud untuk mengenepikan dan bersikap diam diri dengan Persekutuan atau negeri-negeri lain. Malahan gabungan ini saya percaya akan terus  menguatkan hubungan dengan Persekutuan.

Sebagaimana yang disebutkan oleh Presiden PAS, Tan Sri Tuan Guru Haji Abdul Hadi Awang bahawa sistem federalisme perlu dihormati oleh Kerajaan Persekutuan dan Kerajaan Negeri.  

Saya berharap usaha-usaha ini akan terus membuahkan hasilnya, Insya-Allah. 

#TITM #AdilPrihatinBerkebajikan #StateGovernment4 #SG4",https://x.com/titm_official/status/1830522407679102998,,,neutral,Mon Sep 02 08:25:26 +0000 2024,165,27,42,7587,0.0,309,,
x,post,1640607694695571457,"“Saya juga ada baca bahawa nak pecahkan monopoli Puspakom ini, akan beri kesan kepada usahawan Bumiputera, Syed Mokhtar Al-Bukhary…”

Ikuti Ep 7 Keluar Sekejap di podcast https://t.co/G3SqGog77V. Boleh juga ditonton di https://t.co/VSXG0V49Bl. Please follow, subscribe and share! https://t.co/FjAcohHcia",https://x.com/Khairykj/status/1640607694695571457,,,neutral,Tue Mar 28 06:52:10 +0000 2023,138,22,42,90271,0.0,1104,,
x,post,1811210426291757097,"𝐑𝐈𝐆𝐇𝐓 𝐓𝐎 𝐃𝐄𝐅𝐄𝐍𝐃

1. An Israeli stated on TV that Israel has a right to defend itself.

2. Does this mean that only Israel has the right but the Palestinians have no right to defend themselves?

3. What is happening now is that Israel is committing genocide on the Palestinian people in Gaza. This is the opinion of the world. It is also the finding of the world court.

4. Already 40,000 Palestinians have been killed. Israel claims that Hamas’ attack killed 1400 Israelis.

5. But for 70 years Israel has occupied Palestinian land, built settlements on Palestinian territory, killed thousands of Palestinians, tortured and killed Palestinians in Gaza and the West Bank, occupied Jerusalem, expelled the people there, seized their homes and now waging war against them.

6. For all these oppression do the Israelis consider it their right? Do they consider the Palestinians have no right to retaliate?

7. Surely the Palestinians also have rights. But they have not committed genocide against the Israelis.

8. Yet the Israelis are killing Palestinian women, children and even babies in order to protect Israel. The excuse is to eliminate Hamas. But the fact is that the Palestinian men, women, children and babies are not the soldiers of Hamas. They are non-combatants.

9. This is not a war to protect Israel. It is a genocidal war to kill all Palestinians in Gaza, the West-Bank, Lebanon and anywhere.

10. The Israelis are truly inhuman.

DR MAHATHIR BIN MOHAMAD
11 July 2024",https://x.com/chedetofficial/status/1811210426291757097,,,neutral,Thu Jul 11 01:26:30 +0000 2024,845,411,42,37620,0.0,1674,,
x,post,1593181673616998400,"Jom semua yang berkelapangan malam ini!
8.30pm. Imbas kod di poster untuk mendapatkan lokasi.

#KJ4SB
#KasiJadiSungaiBuloh
#KitaJagaSungaiBuloh
#KitaJelajahSungaiBuloh
#KataJanjiSungaiBuloh https://t.co/QA2YPcSkV5",https://x.com/Khairykj/status/1593181673616998400,,,neutral,Thu Nov 17 09:58:05 +0000 2022,312,178,42,0,0.0,532,,
x,post,1311931078228107264,"Saya dan keluarga mengucapkan takziah kepada keluarga  mendiang YB Datuk Liew Vui Keong, Ahli Parlimen Batu Sapi, Sabah, atas kehilangan orang tersayang. https://t.co/aeAYhtQPwl",https://x.com/MuhyiddinYassin/status/1311931078228107264,,,neutral,Fri Oct 02 07:28:38 +0000 2020,1025,144,42,0,0.0,1211,,
x,post,1220740549096816640,Happy Chinese New Year !,https://x.com/NajibRazak/status/1220740549096816640,,,neutral,Fri Jan 24 16:10:01 +0000 2020,1274,203,42,0,0.0,1519,,
x,post,1245625678550020097,"YAB PM sebentar tadi menerima kunjungan hormat daripada Panglima-Panglima Angkatan Tentera Malaysia diketuai oleh Panglima Angkatan Tentera, Jeneral Tan Sri Dato' Sri Affendi Buang dan disertai Panglima Tentera Darat, Panglima Tentera Udara dan Panglima Tentera Laut - PMO https://t.co/LZcibK9Ddx",https://x.com/MuhyiddinYassin/status/1245625678550020097,,,neutral,Thu Apr 02 08:14:39 +0000 2020,2847,697,42,0,0.0,3586,,
x,post,1740893824208249145,#AdilPrihatinBerkebajikan https://t.co/UtK3WiqyPm,https://x.com/PASPusat/status/1740893824208249145,,,neutral,Sat Dec 30 00:33:26 +0000 2023,189,48,42,7272,0.0,351,,
x,post,1590567579617472512,"RT @staronline: GE15: Ismail Sabri is Barisan's number one choice for PM, there is no other, says Johor MB
https://t.co/Cj9BY177uk  https:/…",https://x.com/Khairykj/status/1590567579617472512,,,neutral,Thu Nov 10 04:50:36 +0000 2022,47,19,42,0,0.0,108,,
x,post,516087173741682688,Admin:YAB TPM &amp; Isteri berangkat menunaikan fardhu haji pd hari ini &amp; pulang pd 10 Okt. Semoga beroleh haji yg mabrur http://t.co/SQ3d7b2xtk,https://x.com/MuhyiddinYassin/status/516087173741682688,,,neutral,Sun Sep 28 04:49:05 +0000 2014,144,150,42,0,0.0,336,,
x,post,2054695968814358826,RT @tzafrul_aziz: Pelaburan RM70 bilion dah masuk dari Amerika Syarikat dalam beberapa tahun kebelakangan ini. Tak cukup. Kita nak lagi! 🇲🇾…,https://x.com/anwaribrahim/status/2054695968814358826,,,neutral,Wed May 13 22:51:08 +0000 2026,125,30,42,18005,0.0,377,,
x,post,1987474594110828559,"Isteri saya & anak pun sama-sama mop lantai, cuci cermin @saifulramli 🤣

Kitorang ada 24 jam je nak sediakan semua sebelum bukak, so tak cukup tangan 🤣 Kitchen crew kena focus on food preparation.

Nanti saya minta tuan lawyer draft surat LOD kpd tuan lawyer sendiri sebab bagi insinuation yang menjejaskan imej saya 😉",https://x.com/rafiziramli/status/1987474594110828559,,,neutral,Sun Nov 09 10:57:23 +0000 2025,1211,211,42,139710,0.0,2861,,
x,post,1859582469227548695,"RT @MalaysiaGazette: Apa faedah syarikat swasta yang tanggung kos perjalanan Anwar? – MUDA

#malaysiagazette 

https://t.co/CW2M2E0z0N",https://x.com/partimuda/status/1859582469227548695,,,neutral,Thu Nov 21 12:59:44 +0000 2024,159,43,42,23806,0.0,482,,
x,post,1981217430958723291,"Hutang negara dah cecah 64% daripada KDNK.

Had undang-undang 65%, beza dia nampak kecil, tapi dalam ekonomi RM2 trilion, 1% tu dah RM20 bilion.

Kerajaan harap ekonomi tumbuh antara 4 ke 4.5%. Tapi kalau pertumbuhan lembap atau hasil tak sampai sasaran, pilihan makin sempit, sama ada naikkan siling hutang lagi, atau potong bajet pembangunan.

Dua-dua ada kesan. Naik siling, faedah hutang naik. Potong pembangunan, projek terhenti, pekerjaan pun akan berkurang. Dengan ruang sekecil ni, kalau harga komoditi jatuh atau kadar faedah dunia naik, nisbah hutang boleh terus melebihi 65%.

Sebab itu hala tuju defisit tak boleh dibiarkan mendatar lama sangat. Kalau tak ubah haluan sekarang, kita kehabisan ruang sebelum sempat stabilkan kedudukan fiskal negara.",https://x.com/rafiziramli/status/1981217430958723291,,,neutral,Thu Oct 23 04:33:39 +0000 2025,816,325,42,67870,0.0,1861,,
x,post,1128527624156864514,"Pagi ini, The Edge bersama Bloomberg mengeluarkan berita bahawa Ringgit semakin lemah kerana kadar pertumbuhan ekonomi Malaysia semakin merosot.

Kerajaan PH patut mengambil tindakan undang-undang keras terhadap The Edge and Bloomberg yang terang-terang melanggar amaran PM ke-7.",https://x.com/NajibRazak/status/1128527624156864514,,,neutral,Wed May 15 05:08:47 +0000 2019,432,106,42,0,0.0,580,,
x,post,1127073402542411776,"""Pengganti Menteri Kewangan Najib dinamakan dalam kertas siasatan SPRM rasuah mega terowong Pulau Pinang terbongkar"" (Guan Eng juga).

""Penyokong Bossku disabit kesalahan kerana memandu ketika tempoh lesen memandu telah luput setahun."" (siapa-siapa pun).

Sekadar cadangan sahaja.",https://x.com/NajibRazak/status/1127073402542411776,,,neutral,Sat May 11 04:50:13 +0000 2019,375,58,42,0,0.0,475,,
x,post,2039171595621838877,"RT @tjerealjoker: Salah satu negara minyak paling kaya pon tak mampu nak maintain harga. 

UAE naikkan harga petrol 30% dan diesel 70% ‼️…",https://x.com/NgaKorMing/status/2039171595621838877,,,neutral,Wed Apr 01 02:42:49 +0000 2026,1982,893,42,66856,0.0,3585,,
x,post,1735134108609843607,RT @hannahyeoh: Another year of service in Segambut as your local Member of Parliament. Here's a short summary of the highlights in your ne…,https://x.com/dapmalaysia/status/1735134108609843607,,,neutral,Thu Dec 14 03:06:23 +0000 2023,1168,369,42,332899,0.0,4907,,
x,post,1722078658633109588,"RT @anwaribrahim: Buat pertama kalinya, Malaysia telah menetapkan sasaran indikator Matlamat Pembangunan Mampan (SDG) kebangsaan bagi memas…",https://x.com/dapmalaysia/status/1722078658633109588,,,neutral,Wed Nov 08 02:28:41 +0000 2023,595,138,42,54252,0.0,1317,,
