Platform,Type,ID,Text,URL,Parent_Post_URL,Parent_Post_ID,Sentiment,Date,likes,shares,comments_count,views,sentiment_score,total_engagement,thumbnail_url,engagement_score,author,author_followers
facebook,comment,Y29tbWVudDoxMzM0NTE0NDMyMDA1MDA2XzIwMTQ4NzUxNTU5MDEzMDI=,"Ida A B tuu la,
melayu ramai dh layu ,
gara2 mata kayu,
percaya cerita palsu,
kapir jd hantu",,https://www.facebook.com/permalink.php?story_fbid=pfbid0qRNjqJ3Gejo5VjkTsJAaNXwMLGeVoWyezrKxa8rFFCM19VNo8TC8JDaZDSFdF7KAl&id=100063393840098,pfbid0qRNjqJ3Gejo5VjkTsJAaNXwMLGeVoWyezrKxa8rFFCM19VNo8TC8JDaZDSFdF7KAl,neutral,2026-07-13T05:29:43.000Z,0,0,0,0,0.0,0,,,Nah,0.0
facebook,comment,Y29tbWVudDoxMzM0NTE0NDMyMDA1MDA2XzEzNjY5ODQxNzE5ODIwNDk=,Ahmad Ghazi setuju sgt2 boh. mula2 kemain ber iya nak jd pengganti umno. badigol2 PN pAs yg di kepalai si hadi ketempe akan lenyap dlm persada politik Msia,,https://www.facebook.com/permalink.php?story_fbid=pfbid0qRNjqJ3Gejo5VjkTsJAaNXwMLGeVoWyezrKxa8rFFCM19VNo8TC8JDaZDSFdF7KAl&id=100063393840098,pfbid0qRNjqJ3Gejo5VjkTsJAaNXwMLGeVoWyezrKxa8rFFCM19VNo8TC8JDaZDSFdF7KAl,neutral,2026-07-13T05:32:15.000Z,2,0,1,0,0.0,4,,,Suhaimi Rosol,0.0
facebook,comment,Y29tbWVudDoxMzM0NTE0NDMyMDA1MDA2XzE3Mjc3OTA2OTE4OTc0NTk=,"Ahmad Ghazi kau tak dgr ceramah ckp apa??green wave la,pas isn't Islam,Islam isn't pas laa,umno akan bebaskan najib laaa,sakau sakau sakau...

smpi kat kau,dap dap dap...lain kali kau pegi dengar ceramah bodo dap tu jgk bro...jgn sembang mcm atas pagar,padahal totok jilat nuar brahim..",,https://www.facebook.com/permalink.php?story_fbid=pfbid0qRNjqJ3Gejo5VjkTsJAaNXwMLGeVoWyezrKxa8rFFCM19VNo8TC8JDaZDSFdF7KAl&id=100063393840098,pfbid0qRNjqJ3Gejo5VjkTsJAaNXwMLGeVoWyezrKxa8rFFCM19VNo8TC8JDaZDSFdF7KAl,neutral,2026-07-13T06:47:30.000Z,5,0,0,0,0.0,5,,,Ariff Ramlan,0.0
facebook,comment,Y29tbWVudDoxMzM0NTE0NDMyMDA1MDA2XzIwNzg3OTg3NDk2ODc5OTg=,Ida A B x isu melayu ke x melayu..rujuk tajuk komen Admin isu apa😅,,https://www.facebook.com/permalink.php?story_fbid=pfbid0qRNjqJ3Gejo5VjkTsJAaNXwMLGeVoWyezrKxa8rFFCM19VNo8TC8JDaZDSFdF7KAl&id=100063393840098,pfbid0qRNjqJ3Gejo5VjkTsJAaNXwMLGeVoWyezrKxa8rFFCM19VNo8TC8JDaZDSFdF7KAl,neutral,2026-07-13T11:14:22.000Z,0,0,0,0,0.0,0,,,Tukhfah Afandi Ardani,0.0
facebook,comment,Y29tbWVudDoxMzM0NTE0NDMyMDA1MDA2XzE3MTYzODMyNTYyNjk4MDc=,"Ahmad Ghazi jgn pejamkan mata,Dan pekak kan telinga....merugikan  kpd agama,bangsa Dan negara...musuh menyusun strategi dlm diam.",,https://www.facebook.com/permalink.php?story_fbid=pfbid0qRNjqJ3Gejo5VjkTsJAaNXwMLGeVoWyezrKxa8rFFCM19VNo8TC8JDaZDSFdF7KAl&id=100063393840098,pfbid0qRNjqJ3Gejo5VjkTsJAaNXwMLGeVoWyezrKxa8rFFCM19VNo8TC8JDaZDSFdF7KAl,neutral,2026-07-13T12:29:38.000Z,0,0,0,0,0.0,0,,,Abdul Jamal,0.0
facebook,comment,Y29tbWVudDoxMzM0NTE0NDMyMDA1MDA2Xzk4MTQ3MDc5MTU1ODMyMg==,Ahmad Ghazi  aku nk bg tau ko lah klu org melayu xde kuasa ape alan kadi kat anak cucu kita nanti bila bkn melayu yg pegang jadi anjing tau,,https://www.facebook.com/permalink.php?story_fbid=pfbid0qRNjqJ3Gejo5VjkTsJAaNXwMLGeVoWyezrKxa8rFFCM19VNo8TC8JDaZDSFdF7KAl&id=100063393840098,pfbid0qRNjqJ3Gejo5VjkTsJAaNXwMLGeVoWyezrKxa8rFFCM19VNo8TC8JDaZDSFdF7KAl,neutral,2026-07-14T09:28:45.000Z,0,0,0,0,0.0,0,,,Ahmad Amin Siregar,0.0
facebook,comment,Y29tbWVudDoxMzM0NTE0NDMyMDA1MDA2XzE1Nzc5MzQxODA2MjQxNDk=,Suhaimi Rosol ko yg harus lenyap dari muka bumi x habis bodoh,,https://www.facebook.com/permalink.php?story_fbid=pfbid0qRNjqJ3Gejo5VjkTsJAaNXwMLGeVoWyezrKxa8rFFCM19VNo8TC8JDaZDSFdF7KAl&id=100063393840098,pfbid0qRNjqJ3Gejo5VjkTsJAaNXwMLGeVoWyezrKxa8rFFCM19VNo8TC8JDaZDSFdF7KAl,neutral,2026-07-14T09:30:25.000Z,0,0,0,0,0.0,0,,,Ahmad Amin Siregar,0.0
facebook,comment,Y29tbWVudDoxMzM0NTE0NDMyMDA1MDA2XzI4MDE1MTA3MTY4MDk0MjI2,"Ahmad Ghazi PAS,sebenarnya TIADA isu ,sengaja jadikan DAP modal kempen,sedangkan DAP tak ganggu pun PAS !",,https://www.facebook.com/permalink.php?story_fbid=pfbid0qRNjqJ3Gejo5VjkTsJAaNXwMLGeVoWyezrKxa8rFFCM19VNo8TC8JDaZDSFdF7KAl&id=100063393840098,pfbid0qRNjqJ3Gejo5VjkTsJAaNXwMLGeVoWyezrKxa8rFFCM19VNo8TC8JDaZDSFdF7KAl,neutral,2026-07-14T10:16:14.000Z,0,0,0,0,0.0,0,,,Hilmin Min,0.0
facebook,comment,Y29tbWVudDoxMzM0NTE0NDMyMDA1MDA2XzE1MTk3NjA5MjYwNjM0MDY=,Ahmad Ghazi nabi kata ..klu bosan..kembalilah kpd Quran dan Hadis..ertinya kembali kpd islam..,,https://www.facebook.com/permalink.php?story_fbid=pfbid0qRNjqJ3Gejo5VjkTsJAaNXwMLGeVoWyezrKxa8rFFCM19VNo8TC8JDaZDSFdF7KAl&id=100063393840098,pfbid0qRNjqJ3Gejo5VjkTsJAaNXwMLGeVoWyezrKxa8rFFCM19VNo8TC8JDaZDSFdF7KAl,neutral,2026-07-14T12:13:36.000Z,0,0,0,0,0.0,0,,,Hamba Mu,0.0
facebook,comment,Y29tbWVudDoxMzM0NTE0NDMyMDA1MDA2XzEwMzIyNTMwNDkyMDU5OTE=,"Remb Xebat Strategi MELAGA LAGAKAN orang, PAS takk gila kuasa dah cakap makan penyatuan Melayu lah kayu....kau memang tak suka sebab kau kafir.",,https://www.facebook.com/permalink.php?story_fbid=pfbid0qRNjqJ3Gejo5VjkTsJAaNXwMLGeVoWyezrKxa8rFFCM19VNo8TC8JDaZDSFdF7KAl&id=100063393840098,pfbid0qRNjqJ3Gejo5VjkTsJAaNXwMLGeVoWyezrKxa8rFFCM19VNo8TC8JDaZDSFdF7KAl,neutral,2026-07-13T22:47:04.000Z,0,0,1,0,0.0,2,,,Abdul Rahim Ahmad,0.0
facebook,comment,Y29tbWVudDoxMzM0NTE0NDMyMDA1MDA2XzQzNTQ0MDcxNzQ4MjU1MDI=,Lepas ni kedah kelantan trengganu perlis plak kan🤣🤣🤣🤣 bgi kerajaan perpaduan la plak...BNPH👍🏻👍🏻👍🏻👍🏻,,https://www.facebook.com/permalink.php?story_fbid=pfbid0qRNjqJ3Gejo5VjkTsJAaNXwMLGeVoWyezrKxa8rFFCM19VNo8TC8JDaZDSFdF7KAl&id=100063393840098,pfbid0qRNjqJ3Gejo5VjkTsJAaNXwMLGeVoWyezrKxa8rFFCM19VNo8TC8JDaZDSFdF7KAl,neutral,2026-07-13T23:19:28.000Z,0,0,0,0,0.0,0,,,Ahmad Huzaidi Hashim,0.0
facebook,comment,Y29tbWVudDoxMzM0NTE0NDMyMDA1MDA2XzI0MTEwMjE3NDYwNTIwMDU=,Remb Xebat prn depan confirm jatuh. orang undi PN sebab abah banyak bantu masa covid. yg walau  pas perasan sakan,,https://www.facebook.com/permalink.php?story_fbid=pfbid0qRNjqJ3Gejo5VjkTsJAaNXwMLGeVoWyezrKxa8rFFCM19VNo8TC8JDaZDSFdF7KAl&id=100063393840098,pfbid0qRNjqJ3Gejo5VjkTsJAaNXwMLGeVoWyezrKxa8rFFCM19VNo8TC8JDaZDSFdF7KAl,neutral,2026-07-14T06:52:20.000Z,0,0,0,0,0.0,0,,,Azrael Ckw,0.0
facebook,comment,Y29tbWVudDoxMzM0NTE0NDMyMDA1MDA2XzEwNTY5MDQ4MjM2OTIyNzE=,Hashim Romlan aku berlindung dgn Allah dari mendekati serta bersekongkol dgn ulamak2 suu dan puak2 ekstrimis agama serta golongan2 yg memfitnah serta menghina Sahabat Rasulullah s.a.w dlm PAS@PN kerana mereka2 ini jauh lebih bahaya dari dajjal itu sendiri I guess...🤔🤔🤔,,https://www.facebook.com/permalink.php?story_fbid=pfbid0qRNjqJ3Gejo5VjkTsJAaNXwMLGeVoWyezrKxa8rFFCM19VNo8TC8JDaZDSFdF7KAl&id=100063393840098,pfbid0qRNjqJ3Gejo5VjkTsJAaNXwMLGeVoWyezrKxa8rFFCM19VNo8TC8JDaZDSFdF7KAl,neutral,2026-07-14T08:53:27.000Z,2,0,0,0,0.0,2,,,Fansuri Pbuh,0.0
facebook,comment,Y29tbWVudDoxMzM0NTE0NDMyMDA1MDA2XzI5MDI4ODc5MTMzODE0MDA=,Remb Xebat aku berlindung dgn Allah dari mendekati serta bersekongkol dgn ulamak2 suu dan puak2 ekstrimis agama serta golongan2 yg memfitnah serta menghina Sahabat Rasulullah s.a.w dlm PAS@PN kerana mereka2 ini jauh lebih bahaya dari dajjal itu sendiri I guess...🤔🤔🤔,,https://www.facebook.com/permalink.php?story_fbid=pfbid0qRNjqJ3Gejo5VjkTsJAaNXwMLGeVoWyezrKxa8rFFCM19VNo8TC8JDaZDSFdF7KAl&id=100063393840098,pfbid0qRNjqJ3Gejo5VjkTsJAaNXwMLGeVoWyezrKxa8rFFCM19VNo8TC8JDaZDSFdF7KAl,neutral,2026-07-14T08:55:29.000Z,1,0,0,0,0.0,1,,,Fansuri Pbuh,0.0
facebook,comment,Y29tbWVudDoxMzM0NTE0NDMyMDA1MDA2XzEzMjkwNTM1NjIyMTQ0NzA=,Pramod Ray aku berlindung dgn Allah s.w.t dari mendekati serta bersekongkol dgn ulamak2 suu dan puak2 ekstrimis agama serta golongan2 yg memfitnah serta menghina Sahabat Rasulullah s.a.w dlm PAS@PN kerana mereka2 ini jauh lebih bahaya dari dajjal itu sendiri I guess...🤔🤔🤔,,https://www.facebook.com/permalink.php?story_fbid=pfbid0qRNjqJ3Gejo5VjkTsJAaNXwMLGeVoWyezrKxa8rFFCM19VNo8TC8JDaZDSFdF7KAl&id=100063393840098,pfbid0qRNjqJ3Gejo5VjkTsJAaNXwMLGeVoWyezrKxa8rFFCM19VNo8TC8JDaZDSFdF7KAl,neutral,2026-07-14T09:01:13.000Z,0,0,0,0,0.0,0,,,Fansuri Pbuh,0.0
facebook,comment,Y29tbWVudDoxMzM0NTE0NDMyMDA1MDA2XzI3NDk0MTAxNjE2OTM3NDY5,Remb Xebat mudah-mudahan Allah tidak bersama geng putar belit.,,https://www.facebook.com/permalink.php?story_fbid=pfbid0qRNjqJ3Gejo5VjkTsJAaNXwMLGeVoWyezrKxa8rFFCM19VNo8TC8JDaZDSFdF7KAl&id=100063393840098,pfbid0qRNjqJ3Gejo5VjkTsJAaNXwMLGeVoWyezrKxa8rFFCM19VNo8TC8JDaZDSFdF7KAl,neutral,2026-07-14T09:05:00.000Z,0,0,0,0,0.0,0,,,Al Fakir Cherasi,0.0
facebook,comment,Y29tbWVudDoxMzM0NTE0NDMyMDA1MDA2Xzg4OTMzMzg4NDIyNTE5Mw==,Abdul Rahim Ahmad aku berlindung dgn Allah s.w.t dari berhujah serta mendekati ulamak2 suu dan puak2 ekstrimis agama serta golongan2 yg memfitnah serta menghina Sahabat Rasulullah s.a.w dlm PAS@PN kerana mereka2 ini jauh lebih bahaya dari dajjal itu sendiri I guess...🤔🤔🤔,,https://www.facebook.com/permalink.php?story_fbid=pfbid0qRNjqJ3Gejo5VjkTsJAaNXwMLGeVoWyezrKxa8rFFCM19VNo8TC8JDaZDSFdF7KAl&id=100063393840098,pfbid0qRNjqJ3Gejo5VjkTsJAaNXwMLGeVoWyezrKxa8rFFCM19VNo8TC8JDaZDSFdF7KAl,neutral,2026-07-14T09:07:51.000Z,1,0,0,0,0.0,1,,,Fansuri Pbuh,0.0
facebook,comment,Y29tbWVudDoxMzM0NTE0NDMyMDA1MDA2XzEzNzkwMzMwMzQxNDU4MDQ=,Dauddin Omar elakkan dari berhujah serta mendekati ulamak2 suu dan puak2 ekstrimis agama serta golongan2 yg memfitnah serta menghina Sahabat Rasulullah s.a.w dlm PAS@PN kerana mereka2 ini jauh lebih bahaya dari dajjal itu sendiri I guess...🤔🤔🤔,,https://www.facebook.com/permalink.php?story_fbid=pfbid0qRNjqJ3Gejo5VjkTsJAaNXwMLGeVoWyezrKxa8rFFCM19VNo8TC8JDaZDSFdF7KAl&id=100063393840098,pfbid0qRNjqJ3Gejo5VjkTsJAaNXwMLGeVoWyezrKxa8rFFCM19VNo8TC8JDaZDSFdF7KAl,neutral,2026-07-14T09:12:20.000Z,1,0,0,0,0.0,1,,,Fansuri Pbuh,0.0
facebook,comment,Y29tbWVudDoxMzM0NTE0NDMyMDA1MDA2XzE1MzE5NzgyNjUwNTU1NDQ=,Nor Akmazaki aku berlindung dgn Allah dari mendekati serta bersekongkol dgn ulamak2 suu dan puak2 ekstrimis agama serta golongan2 yg memfitnah serta menghina Sahabat Rasulullah s.a.w dlm PAS@PN kerana mereka2 ini jauh lebih bahaya dari dajjal itu sendiri I guess...🤔🤔🤔,,https://www.facebook.com/permalink.php?story_fbid=pfbid0qRNjqJ3Gejo5VjkTsJAaNXwMLGeVoWyezrKxa8rFFCM19VNo8TC8JDaZDSFdF7KAl&id=100063393840098,pfbid0qRNjqJ3Gejo5VjkTsJAaNXwMLGeVoWyezrKxa8rFFCM19VNo8TC8JDaZDSFdF7KAl,neutral,2026-07-14T09:14:40.000Z,1,0,0,0,0.0,1,,,Fansuri Pbuh,0.0
facebook,comment,Y29tbWVudDoxMzM0NTE0NDMyMDA1MDA2Xzk5Njg1NTAzMDAxMDM4Mg==,Stanley Filex Lona ..DIA X DE BODOH MCM KAMU SEKETURUNAN...KAWASAN DIA SOLID KUASA MELAYU..HJ HADI NI BUKAN BANGGAN MCM BAPAK KAMU..,,https://www.facebook.com/permalink.php?story_fbid=pfbid0qRNjqJ3Gejo5VjkTsJAaNXwMLGeVoWyezrKxa8rFFCM19VNo8TC8JDaZDSFdF7KAl&id=100063393840098,pfbid0qRNjqJ3Gejo5VjkTsJAaNXwMLGeVoWyezrKxa8rFFCM19VNo8TC8JDaZDSFdF7KAl,neutral,2026-07-13T14:45:25.000Z,0,0,0,0,0.0,0,,,Rosnan Yasin,0.0
facebook,comment,Y29tbWVudDoxMzM0NTE0NDMyMDA1MDA2Xzk5Njg0MTY0NjU2Mjk1NQ==,Stanley Filex Lona kelantan.terengganu.kedah.bn tak pyh nk rebut dgn pas,,https://www.facebook.com/permalink.php?story_fbid=pfbid0qRNjqJ3Gejo5VjkTsJAaNXwMLGeVoWyezrKxa8rFFCM19VNo8TC8JDaZDSFdF7KAl&id=100063393840098,pfbid0qRNjqJ3Gejo5VjkTsJAaNXwMLGeVoWyezrKxa8rFFCM19VNo8TC8JDaZDSFdF7KAl,neutral,2026-07-13T22:10:26.000Z,0,0,0,0,0.0,0,,,Pokok Hijau,0.0
facebook,comment,Y29tbWVudDoxMzM0NTE0NDMyMDA1MDA2XzE2NjIxMjg2MTE1NjY3NzE=,Ismail Abd Rahman Dok songkok Dap lg kah,,https://www.facebook.com/permalink.php?story_fbid=pfbid0qRNjqJ3Gejo5VjkTsJAaNXwMLGeVoWyezrKxa8rFFCM19VNo8TC8JDaZDSFdF7KAl&id=100063393840098,pfbid0qRNjqJ3Gejo5VjkTsJAaNXwMLGeVoWyezrKxa8rFFCM19VNo8TC8JDaZDSFdF7KAl,neutral,2026-07-13T22:11:16.000Z,0,0,0,0,0.0,0,,,Pokok Hijau,0.0
facebook,comment,Y29tbWVudDoxMzM0NTE0NDMyMDA1MDA2XzE4NTEzNDExMDU4NDMxMzc=,Zamri Mohamef jika dah ada kerjasama.umno tk perlu kubu2 pas di kedah.kelantan.terengganu.,,https://www.facebook.com/permalink.php?story_fbid=pfbid0qRNjqJ3Gejo5VjkTsJAaNXwMLGeVoWyezrKxa8rFFCM19VNo8TC8JDaZDSFdF7KAl&id=100063393840098,pfbid0qRNjqJ3Gejo5VjkTsJAaNXwMLGeVoWyezrKxa8rFFCM19VNo8TC8JDaZDSFdF7KAl,neutral,2026-07-13T22:12:21.000Z,0,0,0,0,0.0,0,,,Pokok Hijau,0.0
facebook,comment,Y29tbWVudDoxMzM0NTE0NDMyMDA1MDA2XzE3Mzg5OTY2OTA1Njc5NDg=,Pokok Hijau dlm kehidupan manusia yg mana kita nak pilih...berbaik sesama insan atau selaku bercerai sesama insan,,https://www.facebook.com/permalink.php?story_fbid=pfbid0qRNjqJ3Gejo5VjkTsJAaNXwMLGeVoWyezrKxa8rFFCM19VNo8TC8JDaZDSFdF7KAl&id=100063393840098,pfbid0qRNjqJ3Gejo5VjkTsJAaNXwMLGeVoWyezrKxa8rFFCM19VNo8TC8JDaZDSFdF7KAl,neutral,2026-07-14T01:10:30.000Z,0,0,0,0,0.0,0,,,Ismail Abd Rahman,0.0
facebook,comment,Y29tbWVudDoxMzM0NTE0NDMyMDA1MDA2XzEzNDg5MjIzNjM0MjY0Njk=,Stanley Filex Lona  mimpi ke,,https://www.facebook.com/permalink.php?story_fbid=pfbid0qRNjqJ3Gejo5VjkTsJAaNXwMLGeVoWyezrKxa8rFFCM19VNo8TC8JDaZDSFdF7KAl&id=100063393840098,pfbid0qRNjqJ3Gejo5VjkTsJAaNXwMLGeVoWyezrKxa8rFFCM19VNo8TC8JDaZDSFdF7KAl,neutral,2026-07-14T09:31:17.000Z,0,0,0,0,0.0,0,,,Ahmad Amin Siregar,0.0
facebook,comment,Y29tbWVudDoxMzM0NTE0NDMyMDA1MDA2XzEwNDc0OTMwMDQ1ODUyODU=,Stanley Filex Lona kedah tganu dah mmg pas punya..,,https://www.facebook.com/permalink.php?story_fbid=pfbid0qRNjqJ3Gejo5VjkTsJAaNXwMLGeVoWyezrKxa8rFFCM19VNo8TC8JDaZDSFdF7KAl&id=100063393840098,pfbid0qRNjqJ3Gejo5VjkTsJAaNXwMLGeVoWyezrKxa8rFFCM19VNo8TC8JDaZDSFdF7KAl,neutral,2026-07-14T12:14:20.000Z,0,0,0,0,0.0,0,,,Hamba Mu,0.0
facebook,comment,Y29tbWVudDoxMzM0NTE0NDMyMDA1MDA2XzEwNDEyMDEyNDgzNTg0NTI=,Stanley Filex Lona juga kat  Perlis dan Kelantan.. BN sudah bersedia untuk ambil alih semua negeri SG 4...Hidup BN,,https://www.facebook.com/permalink.php?story_fbid=pfbid0qRNjqJ3Gejo5VjkTsJAaNXwMLGeVoWyezrKxa8rFFCM19VNo8TC8JDaZDSFdF7KAl&id=100063393840098,pfbid0qRNjqJ3Gejo5VjkTsJAaNXwMLGeVoWyezrKxa8rFFCM19VNo8TC8JDaZDSFdF7KAl,neutral,2026-07-14T12:27:27.000Z,0,0,0,0,0.0,0,,,Douglas Vendargon,0.0
facebook,comment,Y29tbWVudDoxMzM0NTE0NDMyMDA1MDA2XzEwNDkwNDE1OTQ0NzIyMjU=,Zack TheBoss aku berlindung dgn Allah s.w.t dari mendekati serta bersekongkol dgn ulamak2 suu dan puak2 ekstrimis agama serta golongan2 yg memfitnah serta menghina Sahabat Rasulullah s.a.w dlm PAS@PN kerana mereka2 ini jauh lebih bahaya dari dajjal itu sendiri I guess...🤔🤔🤔,,https://www.facebook.com/permalink.php?story_fbid=pfbid0qRNjqJ3Gejo5VjkTsJAaNXwMLGeVoWyezrKxa8rFFCM19VNo8TC8JDaZDSFdF7KAl&id=100063393840098,pfbid0qRNjqJ3Gejo5VjkTsJAaNXwMLGeVoWyezrKxa8rFFCM19VNo8TC8JDaZDSFdF7KAl,neutral,2026-07-14T09:17:27.000Z,0,0,0,0,0.0,0,,,Fansuri Pbuh,0.0
facebook,comment,Y29tbWVudDoxMzM0NTE0NDMyMDA1MDA2XzE2MDQzODkzNDQ0NTAzMzE=,Remb Xebat sbb generasi baru..ramai yg faham agama..bukan mcm orh dolu2..,,https://www.facebook.com/permalink.php?story_fbid=pfbid0qRNjqJ3Gejo5VjkTsJAaNXwMLGeVoWyezrKxa8rFFCM19VNo8TC8JDaZDSFdF7KAl&id=100063393840098,pfbid0qRNjqJ3Gejo5VjkTsJAaNXwMLGeVoWyezrKxa8rFFCM19VNo8TC8JDaZDSFdF7KAl,neutral,2026-07-14T12:12:17.000Z,0,0,0,0,0.0,0,,,Hamba Mu,0.0
facebook,comment,Y29tbWVudDoxMzM0NTE0NDMyMDA1MDA2XzEzODc0NTU3NTY2NjI5NTc=,Remb Xebat - tiba² muncul pulak batu api ntah dari mana jugak ni ya?😅🤣🤪,,https://www.facebook.com/permalink.php?story_fbid=pfbid0qRNjqJ3Gejo5VjkTsJAaNXwMLGeVoWyezrKxa8rFFCM19VNo8TC8JDaZDSFdF7KAl&id=100063393840098,pfbid0qRNjqJ3Gejo5VjkTsJAaNXwMLGeVoWyezrKxa8rFFCM19VNo8TC8JDaZDSFdF7KAl,neutral,2026-07-14T14:51:24.000Z,0,0,0,0,0.0,0,,,Nizam Ramli,0.0
facebook,comment,Y29tbWVudDoxMzM0NTE0NDMyMDA1MDA2XzMwNzA4MzYxNjY0NTQ2MDE=,Remb Xebat Hang mohong apa Ngok .,,https://www.facebook.com/permalink.php?story_fbid=pfbid0qRNjqJ3Gejo5VjkTsJAaNXwMLGeVoWyezrKxa8rFFCM19VNo8TC8JDaZDSFdF7KAl&id=100063393840098,pfbid0qRNjqJ3Gejo5VjkTsJAaNXwMLGeVoWyezrKxa8rFFCM19VNo8TC8JDaZDSFdF7KAl,neutral,2026-07-14T17:41:28.000Z,0,0,0,0,0.0,0,,,Ab Khadir,0.0
facebook,comment,Y29tbWVudDoxMzM0NTE0NDMyMDA1MDA2XzE3MzY4MjMxMjA2NTYyNDg=,Walaupun Parti PAS terbesar dalam Negara Malaysia tapi tiada apa-apa kemajuan untuk Negara Malaysia.Mengapa semasa era mufakat Nasional bersama Parti UMNO tidak dapat apa-apa untuk menolong rakyat Malaysia.Cuma penting diri sendiri saja Pemimpin Parti PAS jadi Negeri yang dipimpin oleh Parti PAS tiada apa-apa kemajuan untuk rakyat Negeri tersebut cuma minta bantuan kepada kerejaan Persekutuan,,https://www.facebook.com/permalink.php?story_fbid=pfbid0qRNjqJ3Gejo5VjkTsJAaNXwMLGeVoWyezrKxa8rFFCM19VNo8TC8JDaZDSFdF7KAl&id=100063393840098,pfbid0qRNjqJ3Gejo5VjkTsJAaNXwMLGeVoWyezrKxa8rFFCM19VNo8TC8JDaZDSFdF7KAl,neutral,2026-07-14T21:32:04.000Z,0,0,0,0,0.0,0,,,Allan Tuuh,0.0
facebook,comment,Y29tbWVudDoxMzM0NTE0NDMyMDA1MDA2XzE2MzI0Mzc4NTUxMDgwNjI=,Remb Xebat org UMNO sendiri pun x mau zahid,,https://www.facebook.com/permalink.php?story_fbid=pfbid0qRNjqJ3Gejo5VjkTsJAaNXwMLGeVoWyezrKxa8rFFCM19VNo8TC8JDaZDSFdF7KAl&id=100063393840098,pfbid0qRNjqJ3Gejo5VjkTsJAaNXwMLGeVoWyezrKxa8rFFCM19VNo8TC8JDaZDSFdF7KAl,neutral,2026-07-14T23:48:34.000Z,0,0,0,0,0.0,0,,,Penjuang Abata Lazim Adam,0.0
facebook,comment,Y29tbWVudDoxMzM0NTE0NDMyMDA1MDA2XzEwNDU5OTUxOTQ1MzIxMDI=,"Remb Xebat pokok dek kau laa Rem bat,,, lepas nii bagi orang nogori sembilan Pulak nak rem bat pH nii 😂🤣🤣 berani kerana benar takut kerana salah,,, apa yang dibuat oleh tuan guru haji Hadi,, memang betul pun,, sbb bila kau orang dapat kuasa seolah-olah mcm beruk dapat bunga,,, kucing dapat tikus,,, perompak dapat emas,, seolah-olah harta rakyat dan harta negara ini kamu yang punya,, sedangkan kita sebagai kerajaan yang memerintah hanya menguruskan,, bukannya untuk jadikan Haq milik Kekal,,, apo Kono ee kau Jang...",,https://www.facebook.com/permalink.php?story_fbid=pfbid0qRNjqJ3Gejo5VjkTsJAaNXwMLGeVoWyezrKxa8rFFCM19VNo8TC8JDaZDSFdF7KAl&id=100063393840098,pfbid0qRNjqJ3Gejo5VjkTsJAaNXwMLGeVoWyezrKxa8rFFCM19VNo8TC8JDaZDSFdF7KAl,neutral,2026-07-15T02:29:18.000Z,0,0,0,0,0.0,0,,,Anuar Bin Samsudin Anuar,0.0
facebook,comment,Y29tbWVudDoxMzM0NTE0NDMyMDA1MDA2XzEwMTA3MjUzNTE3NzM3NzI=,Remb Xebat propaganda ni muncul lg. Bg yg x ambik tu data tu hanya rekayasa,,https://www.facebook.com/permalink.php?story_fbid=pfbid0qRNjqJ3Gejo5VjkTsJAaNXwMLGeVoWyezrKxa8rFFCM19VNo8TC8JDaZDSFdF7KAl&id=100063393840098,pfbid0qRNjqJ3Gejo5VjkTsJAaNXwMLGeVoWyezrKxa8rFFCM19VNo8TC8JDaZDSFdF7KAl,neutral,2026-07-15T06:03:14.000Z,0,0,0,0,0.0,0,,,Sydeen Din,0.0
