Platform,Type,ID,Text,URL,Sentiment,Date,likes,shares,comments_count,views,sentiment_score,total_engagement,QueryID,Lang,SeedQuery
news,post,f7adf75e3e158dc6,SNAPSHOT | N Sembilan nobles meeting scrapped; PAS Youth wants public transport safety prioritised. SNAPSHOT | N Sembilan nobles meeting scrapped; PAS Youth wants public transport safety prioritised&nbsp;&nbsp;Malaysiakini,https://news.google.com/rss/articles/CBMiUkFVX3lxTE9SZkNrVlRDMmx3TU9FTjlEWGk2WVFNVTBWZ3BscDhpMklaclJLSUUxZGlxMkMybXZjczFPbFg1eHBKUGE2NzJkQ2lZM19jQXc5WlE?oc=5,,2026-05-28T07:00:00+00:00,0,0,0,0,0.0,0,BM3,bm,"Malaysiakini OR ""Free Malaysia Today"" OR ""The Star"" ""Negeri Sembilan"" when:30d"
news,post,5baa1874701d1e95,"Court freezes moves against N Sembilan royal council, orders status quo maintained. Court freezes moves against N Sembilan royal council, orders status quo maintained&nbsp;&nbsp;Malaysiakini",https://news.google.com/rss/articles/CBMiUkFVX3lxTE1adG5NX19PZHpTWW1sWWhYSG5jMWdsUl9RQXhkREZZOHRlTks5eUl1UHoxRXlfT0Y5UjdSdC04YWxEMFk3M0ViMTg2a1JoWWdWR0E?oc=5,,2026-06-05T07:30:25+00:00,0,0,0,0,0.0,0,BM3,bm,"Malaysiakini OR ""Free Malaysia Today"" OR ""The Star"" ""Negeri Sembilan"" when:30d"
news,post,d21aa3f35d03c227,"Anwar backs N Sembilan polls, says federal govt recognises Tuanku Muhriz as rightful ruler. Anwar backs N Sembilan polls, says federal govt recognises Tuanku Muhriz as rightful ruler&nbsp;&nbsp;Malaysiakini",https://news.google.com/rss/articles/CBMiUkFVX3lxTE9EbERiYU5XYUJNczVTVFJIVzc4aXRKTENqMHZxUDZxSXRETWptYnhZdjRFYkE0QkdsOFVHRVNiQloxOWU3dG5zckIyaHBoTmRFaEE?oc=5,,2026-06-05T09:05:13+00:00,0,0,0,0,0.0,0,BM3,bm,"Malaysiakini OR ""Free Malaysia Today"" OR ""The Star"" ""Negeri Sembilan"" when:30d"
news,post,6a51e274bedc9258,Tunku Zain proclaimed as Tunku Panglima Besar of Negri Sembilan. Tunku Zain proclaimed as Tunku Panglima Besar of Negri Sembilan&nbsp;&nbsp;The Star,https://news.google.com/rss/articles/CBMiswFBVV95cUxNQ1pMYmZscEx1S1lja1RFUV9mbF8wdWk4UWhyUUxPX3NjbEJNYnF1MmpsbWtMWDYxUGtRcGdZbTd3N1BCQ1llcG1aZWFiUGFSb2Q4NE5pcHMzbW1QRm1pMzBqbHlDbnpYU3ZPVEtLMk9BbTQ0NjhKRHdUNXFYeEFoSTJEci1PTkFaRjJzNVY3ZmxFLUF0c2piQVBYT2UxZEJnem1WM01lV09HalZzS3JWYjh6Zw?oc=5,,2026-06-11T04:25:00+00:00,0,0,0,0,0.0,0,BM3,bm,"Malaysiakini OR ""Free Malaysia Today"" OR ""The Star"" ""Negeri Sembilan"" when:30d"
news,post,d605ee269132c7ea,"EC: Johor goes to polls July 11, N Sembilan to follow on Aug 1. EC: Johor goes to polls July 11, N Sembilan to follow on Aug 1&nbsp;&nbsp;Malaysiakini",https://news.google.com/rss/articles/CBMiUkFVX3lxTE5Lc01hUGw5TUFzNnFhMlFBaDB5UEJ2STdJMlc4eF9yR1ZVT2R1V1o3ZlRGeGx1eEY1OUI1S25DNVNNOTlSNEppNVMzQWE2RlNHLVE?oc=5,,2026-06-12T04:26:25+00:00,0,0,0,0,0.0,0,BM3,bm,"Malaysiakini OR ""Free Malaysia Today"" OR ""The Star"" ""Negeri Sembilan"" when:30d"
news,post,dc3ab1e1109db741,Negeri Sembilan DAP man plays down last-minute PH meeting. Negeri Sembilan DAP man plays down last-minute PH meeting&nbsp;&nbsp;Free Malaysia Today,https://news.google.com/rss/articles/CBMiugFBVV95cUxPc1p6Y25nQ2FJSG4tNFlWVks2VVc0a2RpRzdJWWZRdEJyT0M3T1lKQVVjZVAwc2dEeThYUjRld0Fhc3FuMC1MSUplYUFPMnZmSlJaa1JYdFU1LVliMG8waFEwVDlXYVdBSzhsZEtoQk1hVW5jS2tBdXNIeFk2MmRfSzBMYUlnVDg0ZktYcGw5aFhPTTlDQjE4VmVvcmE1dEJVd18zbWpfX3lDb0FqanlEbmtzVkpmRF9ibFE?oc=5,,2026-06-02T07:00:00+00:00,0,0,0,0,0.0,0,BM3,bm,"Malaysiakini OR ""Free Malaysia Today"" OR ""The Star"" ""Negeri Sembilan"" when:30d"
news,post,7d0e5c4669eb2819,"N Sembilan polls: Loke to defend Chennah, confident Harapan can secure majority. N Sembilan polls: Loke to defend Chennah, confident Harapan can secure majority&nbsp;&nbsp;Malaysiakini",https://news.google.com/rss/articles/CBMiUkFVX3lxTFBpMFJibFRPeEFTTlY4QW5iWjZTTjJXejFmdExQUHhFbERYV2szbFEweTZjVWVEVlR6MV9STVRSYTZKTnBLU1hqVl84bjNrZTgwTHc?oc=5,,2026-06-08T06:10:20+00:00,0,0,0,0,0.0,0,BM3,bm,"Malaysiakini OR ""Free Malaysia Today"" OR ""The Star"" ""Negeri Sembilan"" when:30d"
news,post,0cd36086bf8dd81a,"Johor polls on July 11, Negeri Sembilan polls on Aug 1. Johor polls on July 11, Negeri Sembilan polls on Aug 1&nbsp;&nbsp;Free Malaysia Today",https://news.google.com/rss/articles/CBMitAFBVV95cUxQYWctWWlZdnlKWmlKYWpQd1BYR0ZlNVFDZzF2Q2VDOWRQUmdWcnBlTjhuQ3FJV2pwY21OOXNQbTdLR0Fzanc4QUxIcXNqaWtRdnVBeHVrYU4wTW5CSXZhWWY2b1VESnh1dHBFai1PMnJtNTAxQ1R6Z1BQMUptLW1qWktHemlMM3g3NG1OaGhGMFBxVUlsMVJGUDdLUUFKcGhVUEE4cXJKRUlIbDhYLUh3SDZCaW0?oc=5,,2026-06-12T04:18:56+00:00,0,0,0,0,0.0,0,BM3,bm,"Malaysiakini OR ""Free Malaysia Today"" OR ""The Star"" ""Negeri Sembilan"" when:30d"
news,post,058b0007b4ab96bd,"Zahid welcomes Harapan's 'fight' with BN in Johor, N Sembilan polls. Zahid welcomes Harapan's 'fight' with BN in Johor, N Sembilan polls&nbsp;&nbsp;Malaysiakini",https://news.google.com/rss/articles/CBMiUkFVX3lxTE93WVVGQ01WNVdMbmd0NkM3c2Y4VElrY1hyRHU2QVAteklfTHNLRWdoSWs0TTVWSFlYSGRUWlNzNVd2SnVlNE1tWHRoVWpVbGZyVlE?oc=5,,2026-06-07T12:20:09+00:00,0,0,0,0,0.0,0,BM3,bm,"Malaysiakini OR ""Free Malaysia Today"" OR ""The Star"" ""Negeri Sembilan"" when:30d"
news,post,894e5a0cb29cd338,"PRN Johor 11 Julai, Negeri Sembilan 1 Ogos. PRN Johor 11 Julai, Negeri Sembilan 1 Ogos&nbsp;&nbsp;Free Malaysia Today",https://news.google.com/rss/articles/CBMiYkFVX3lxTE9tWTRKbHhyV1JnMk0zVXJ4aXNDNXBHYzJ2TTBSV213M1h5TFVoRHBOeTNIVERYdW9tODNxZ0JfMkdKMktzelU5NkY3RmxNVTZMWFpZRDZGZ2p4d2hGUU0yZDln?oc=5,,2026-06-12T08:33:23+00:00,0,0,0,0,0.0,0,BM3,bm,"Malaysiakini OR ""Free Malaysia Today"" OR ""The Star"" ""Negeri Sembilan"" when:30d"
news,post,2b77b25502040f04,"PH ready to go solo in next Negeri Sembilan polls, says Loke. PH ready to go solo in next Negeri Sembilan polls, says Loke&nbsp;&nbsp;Free Malaysia Today",https://news.google.com/rss/articles/CBMivAFBVV95cUxPRVYteXg0cjNFWElGRWdmOWwzUjFDWmhMYW1aaC0xTTIwSEpMWXg1QkpHRFB2VEY2TUM5ZVZ4MzlWNTRjczBlSXJFZ2V5VG1HQjc5VEt6LVhEZkNuNk5QNXJiOE1kTWVHNHo0Mk9zei1fei1Ya0cxNUEwYUxqNGkzNWNobEFib1VaRzAwUE9xZDc4ekhVT1ZtWTAyQmRMYVdiTDZUMldsYkZGT3dtMkRGY1g3VnlHY211RnlILQ?oc=5,,2026-05-24T07:00:00+00:00,0,0,0,0,0.0,0,BM3,bm,"Malaysiakini OR ""Free Malaysia Today"" OR ""The Star"" ""Negeri Sembilan"" when:30d"
news,post,0e1ebe23c813aae0,Commotion in Tampin as cops bar N Sembilan chieftains from attending special meet. Commotion in Tampin as cops bar N Sembilan chieftains from attending special meet&nbsp;&nbsp;Malaysiakini,https://news.google.com/rss/articles/CBMiUkFVX3lxTE1KcXlxU3BxNjJRX2o2VF84ZUJGV3FkdThzdFhlU0JCVFQwUGtsbExrSzhJNzNGeV90MnJ3OVlJUm83aXc3cFBsOFB5cXIwTm9KOFE?oc=5,,2026-06-05T03:30:23+00:00,0,0,0,0,0.0,0,BM3,bm,"Malaysiakini OR ""Free Malaysia Today"" OR ""The Star"" ""Negeri Sembilan"" when:30d"
news,post,b334d988901faf34,"Settle Negeri Sembilan royal crisis through talks, not courts, says Zahid. Settle Negeri Sembilan royal crisis through talks, not courts, says Zahid&nbsp;&nbsp;Free Malaysia Today",https://news.google.com/rss/articles/CBMizAFBVV95cUxPVUZsV0tReHdkU0tGUHRSOVJDeEFxUVZhR0laWjVDdVF4aHBjdG1fU3c4ZjV6Ny1qX1o0dHRtN3BxelBhdjh1QmllM0ZobHR6TU9ySGs3RXhkWDZKeEdTNEtKVGo5YmloZXVocVNsQW1pZHZ2bmhEMy1SRWNRU1UtN1JyTWZMZ2F5ZzQ3MmwyT2thQl9DNTBFWVVTd1F6UHpTS25nUXowdWh4QzlWQzhucDBCOGZYbFhvc2M0a3RJcUFuMGUxU0x0ODd2MnI?oc=5,,2026-06-06T05:03:46+00:00,0,0,0,0,0.0,0,BM3,bm,"Malaysiakini OR ""Free Malaysia Today"" OR ""The Star"" ""Negeri Sembilan"" when:30d"
news,post,66e710f4dfee5b5c,High Court grants temporary order preserving status quo in Negeri Sembilan crisis. High Court grants temporary order preserving status quo in Negeri Sembilan crisis&nbsp;&nbsp;Free Malaysia Today,https://news.google.com/rss/articles/CBMi2gFBVV95cUxNdTNiS2ZiUWpPZ0dyM0RVYUhoR0FacTlmMVRMLUVnSVlfOVQzdGp2Zkp3R3FoNWVCZmszYkRidVR1LUNUZ1FxNWpaTmszRmkzck9pdkt5ZXJpa2Y0VTJNZmRDZlY2MDZiNnU3enR3RmtPWWxCaXpJZFJkU3d3Nlk4aHZ1d0l4Vm90UGJ3RmJTQjdkZjh5MUUzU1BQQzBpZTR0QW9Od2o1TkE1eF9VRk9IVnlDam1ac05zQ3JOMFFCbGVvLTl0eVhjWWRNXzY4elBLbUhFd0ZzYjZtUQ?oc=5,,2026-06-05T06:59:54+00:00,0,0,0,0,0.0,0,BM3,bm,"Malaysiakini OR ""Free Malaysia Today"" OR ""The Star"" ""Negeri Sembilan"" when:30d"
news,post,eaa3bbd6fed874fe,"Inappropriate to ‘remove’ Tuanku Muhriz without clear reason, says ex-law minister. Inappropriate to ‘remove’ Tuanku Muhriz without clear reason, says ex-law minister&nbsp;&nbsp;Free Malaysia Today",https://news.google.com/rss/articles/CBMi1wFBVV95cUxOZmVZZGdfaGRSTEIwVWJWcW9abmFUR2NORkVKZlh5Z2EzZGN3SHktb0JseHp1MVRWOFRYV0hlc1FJcUFObWxJT1J5cDZWRmhINjJXbDQ5U2JYV1N3QjdxeHBDY3o0c3hxSG1ScGo4eVhla09ldlVuM1c3U19kcmM1QVBoT0pnbndkOHhmUWxFdEpWOFcySE9IM3pGeVVVNUtQOGxRd3ItVFlSRWFmQTRCOWgzLUZDV2lYbzU3dDJzbE9fd0tlMFFha2lQTC02a0VScVB4MHdPVQ?oc=5,,2026-06-06T03:42:21+00:00,0,0,0,0,0.0,0,BM3,bm,"Malaysiakini OR ""Free Malaysia Today"" OR ""The Star"" ""Negeri Sembilan"" when:30d"
news,post,9213a33d7125fb19,Harapan leaders frame N Sembilan polls as verdict on BN 'betrayal'. Harapan leaders frame N Sembilan polls as verdict on BN 'betrayal'&nbsp;&nbsp;Malaysiakini,https://news.google.com/rss/articles/CBMiUkFVX3lxTE9QdjRxbVNZdlhoc3EtN2thOGFzVG9uT3Zkb2paWEkwSXVSQno3bkNSM0pPNTFFNEZDMXk3aGZlV1RpbExUY01xLUw3dU5YQ2o3T2c?oc=5,,2026-06-13T00:30:10+00:00,0,0,0,0,0.0,0,BM3,bm,"Malaysiakini OR ""Free Malaysia Today"" OR ""The Star"" ""Negeri Sembilan"" when:30d"
news,post,1ab6151a4c32395c,"PH finalises seat distribution for Johor, Negeri Sembilan polls. PH finalises seat distribution for Johor, Negeri Sembilan polls&nbsp;&nbsp;Free Malaysia Today",https://news.google.com/rss/articles/CBMiwAFBVV95cUxQMWlKOWV6OVUyRzZlN1Z4Z3NjMk9JNl9tZW9NYy1tbklvR2tXcnVBXzl0eENFbmJsLWJ4Z05hUnc3a2hIVVp0eEx2T3cxM2FILS14NXZaeE5teUJyTzl4NXc3aS0yaXk4WUd2eXNBSWZCZnBnN2JfLTlNWGRLaEtWUU8xb2JBakNtYktxZXp1R2VlcHczM0hPbkhuV3RVbXpaSFozbXFyY1dUbDZSMzBfYWxmeUxINXFlTVFRYkd0aGY?oc=5,,2026-06-08T05:12:17+00:00,0,0,0,0,0.0,0,BM3,bm,"Malaysiakini OR ""Free Malaysia Today"" OR ""The Star"" ""Negeri Sembilan"" when:30d"
news,post,cc22f77547dafea0,"EC meeting on June 12 to fix dates for Johor polls, not Negeri Sembilan. EC meeting on June 12 to fix dates for Johor polls, not Negeri Sembilan&nbsp;&nbsp;Free Malaysia Today",https://news.google.com/rss/articles/CBMiywFBVV95cUxQUGJYS09ERGI0LTVBLV9KcHVoWTJLUnMyQ1JXTG5MYk84Y3ZqaUxwb2dudFJQRTlUUTFzcHdwQUhMWVE4UHk2SWhrSmVXeUNOSjJUMGVaZ0o5N0VvN0hBdFhqOEg1R0pWSHpRUktaZGNKenB0TF9lc0FhOUZ6aUNhWDltb1ZSQXQxZ2dNR0g1T0NMcjVsNTlCMVhacUNMZGRMVVUzVk1jNHA5cko3b0dEdmI4QzJzQzc3RFZvd1ZUaVNBQ3c3MVpwUjhMUQ?oc=5,,2026-06-05T10:15:21+00:00,0,0,0,0,0.0,0,BM3,bm,"Malaysiakini OR ""Free Malaysia Today"" OR ""The Star"" ""Negeri Sembilan"" when:30d"
news,post,f2d0f083ca35e216,N Sembilan chieftains seek meeting to end royal dispute. N Sembilan chieftains seek meeting to end royal dispute&nbsp;&nbsp;Malaysiakini,https://news.google.com/rss/articles/CBMiUkFVX3lxTE80WXZVX2ZKVkhKbjRHUm5GekVQc1dneTJyZEo0UlhCN0czS0Q4VDQ2MHVMS3VUbXJFdl95MDdzWFJRZGZLcTBmU0F5TWVMYjBXd2c?oc=5,,2026-05-23T07:00:00+00:00,0,0,0,0,0.0,0,BM3,bm,"Malaysiakini OR ""Free Malaysia Today"" OR ""The Star"" ""Negeri Sembilan"" when:30d"
news,post,0de23d0af83dd9dd,EC to meet on June 12 to discuss Negeri Sembilan polls. EC to meet on June 12 to discuss Negeri Sembilan polls&nbsp;&nbsp;Free Malaysia Today,https://news.google.com/rss/articles/CBMitgFBVV95cUxOZTRITU5ydHl3ODg2dlFjU2ZyMElVeFVhU3o3dEZZZllwekwwR3JHTy1MeWNNT3lmZ1VFMkgzcUotRnBWYU90QU1HZk91UmdyVm1hWmlIeVpVNWVNR0pJb2N1VWEtcE9NVnQyQWY1STg0cTJDdUhDZzRvQTZGOVFfbmhoaXVYSUxjeU9Bd2dNRVF0LVpXNWpJMVFOVE1CNk8tTDNCd2MxelBzMDFXTkJ4UVJiTE9iQQ?oc=5,,2026-06-08T10:31:08+00:00,0,0,0,0,0.0,0,BM3,bm,"Malaysiakini OR ""Free Malaysia Today"" OR ""The Star"" ""Negeri Sembilan"" when:30d"
news,post,3c566213fdc1b0e2,"Johor state election to be held on July 11, Negeri Sembilan polls on Aug 1. Johor state election to be held on July 11, Negeri Sembilan polls on Aug 1&nbsp;&nbsp;The Straits Times",https://news.google.com/rss/articles/CBMitgFBVV95cUxOOS1VbkMtSWRQeWJxRmdld1B2dEUtZ1NJaFRJYkhfbWNIUF9vSEtXVUhialZqOEk4Sk1TRGM0c2J6bV9KRHlvU3hnMldlSW9Yb1F3aUNyYksxZDBqZlRMUWQxUjVTNnhsUGNXbWRQOWwyZmxPUXhleTNSUTFfSXhkZlhqNHFGQ1ZSNGpVMEMzZXF6dTdzWW1Vc00yM3ZmSDhzeTNmcFliVlh0R3N2Z19WTVV2RFdGQQ?oc=5,,2026-06-12T04:14:58+00:00,0,0,0,0,0.0,0,BM3,bm,"Malaysiakini OR ""Free Malaysia Today"" OR ""The Star"" ""Negeri Sembilan"" when:30d"
news,post,84c688141b31fcf4,"Mature campaigns needed for Johor, Negeri Sembilan polls, says Salleh. Mature campaigns needed for Johor, Negeri Sembilan polls, says Salleh&nbsp;&nbsp;Free Malaysia Today",https://news.google.com/rss/articles/CBMixwFBVV95cUxPa0VIa0hENDVXdEZfdll1d0d0VUt0WVNTZHl4enlSU0FpLXI0b0N2c1gtX3Ixa1BkRVRjUUJoLXRmTFdSYk5xUS1QNmFxazRhM19UR0tac3hpM2ZtM0NxeHU3c0ZRdEF2NXJRVENhZE16X0J3bFZlVThBUjF5ZEs5XzU2SjhqVkZrcDNtTFdHNUEtLTBjaVBjVjZ5VzhiMDhvZ1FFdUY4QnFUbjUxM1NqODFHR0FndjhpS3lEZkhuMkFVTjdLWnZ3?oc=5,,2026-06-11T00:59:56+00:00,0,0,0,0,0.0,0,BM3,bm,"Malaysiakini OR ""Free Malaysia Today"" OR ""The Star"" ""Negeri Sembilan"" when:30d"
news,post,c331223d7d52f391,Bersatu to contest Negeri Sembilan polls under PN banner despite PAS split. Bersatu to contest Negeri Sembilan polls under PN banner despite PAS split&nbsp;&nbsp;Free Malaysia Today,https://news.google.com/rss/articles/CBMi0AFBVV95cUxQeTJHYlEzRDl4SzZyUkdRQkVGWWRoTEJEMjZJdDF1TVFQaUZ1U2hPMW5FS2FuMFE0NHgzZFZWLTBTNXhhRHphNWJ4WUlLNHFKZFBnWUlCZDJtQnZWYTZoY1FXb0hEV0ZCZXdyaDVrclV6MERJRnJlTUFyLUhRT09LWTdQcmNPNmRORFVaSjQyRkFPeGFtLVd0aWZUVHBFdkl6MkxuanU2VFhWZWoxV29ZMlVfeGJJdk9RR2FrS2oxRTJ5bHdTVkhIMERnTVdNZ092?oc=5,,2026-06-10T05:54:21+00:00,0,0,0,0,0.0,0,BM3,bm,"Malaysiakini OR ""Free Malaysia Today"" OR ""The Star"" ""Negeri Sembilan"" when:30d"
news,post,90c11583f6a58b40,Sanjeevan slams PN chairman over delay in appointing Negeri Sembilan chief. Sanjeevan slams PN chairman over delay in appointing Negeri Sembilan chief&nbsp;&nbsp;Free Malaysia Today,https://news.google.com/rss/articles/CBMi0AFBVV95cUxQSlZ6NDd1LTd0XzBPZXN5X3ZwdGEwMy1BSk1SWENlN04ySU9kU2EwTHhpUk8zQ3R3ZEd3cmdXMGRSRW9uYndrNUFQSXBSSzgxMFYwODg2dEMwY21qaG9uY29uVUFrRzlkODFIa2Vvd25mbWVHRmtLbVNPMnF6a2tJMjY2TkM2Y2J2UUhBY1BrRmEzNlpNaFJjMWZGQ3pmZVBXWGVSNnZQSTJUTUpvX0pqVHRZY05XeDdnWDBndHFsZ1Y4VkN0R01qWFVSVHFrS0h5?oc=5,,2026-06-12T04:38:05+00:00,0,0,0,0,0.0,0,BM3,bm,"Malaysiakini OR ""Free Malaysia Today"" OR ""The Star"" ""Negeri Sembilan"" when:30d"
news,post,6a54e55912764bd6,BN open to forming unity govt in Negeri Sembilan after polls. BN open to forming unity govt in Negeri Sembilan after polls&nbsp;&nbsp;Free Malaysia Today,https://news.google.com/rss/articles/CBMivgFBVV95cUxQVnRIenRQRzZmeEdCdEhoZEtCam52XzRqbngyMkVHakE1Q3JYZXc1cGkzYkVEUURWSWZPcm1yYVlvaTdibmZtb3hJa0xoZlVwZGItU3JEYkdVMHhpOVlXZGk0TUp5QVF5aEJaUC1nTUNidzQ3bXpQM2c5RDNUYUlOaFl3ZlQ4Z2k1dkpxWk1xR3kwdUVOLXlTd1FQOGV3UktsRFBqRm5ZU1Exa0xzLTg1cERYU2RhQnNGOXdYSTRn?oc=5,,2026-06-05T11:43:45+00:00,0,0,0,0,0.0,0,BM3,bm,"Malaysiakini OR ""Free Malaysia Today"" OR ""The Star"" ""Negeri Sembilan"" when:30d"
news,post,5f5f0b2047409144,Tunku Zain proclaimed Tunku Panglima Besar of Negeri Sembilan. Tunku Zain proclaimed Tunku Panglima Besar of Negeri Sembilan&nbsp;&nbsp;Free Malaysia Today,https://news.google.com/rss/articles/CBMiYkFVX3lxTE81VmtDc1RqSkZnYkFHeTF2MXU3OERZQnAxLWVWMWQyci1UeF9vYTRHbFpfU3JDU1JZbktJUzFIczNqVjVrVjFVUWh0RV9VbnBKR2VnVWZaOVl3LUkxWDNrTnhR?oc=5,,2026-06-11T06:40:37+00:00,0,0,0,0,0.0,0,BM3,bm,"Malaysiakini OR ""Free Malaysia Today"" OR ""The Star"" ""Negeri Sembilan"" when:30d"
news,post,785f5f55bf9279a6,Grocery buyer wins RM34mil after betting on favourite numbers. Grocery buyer wins RM34mil after betting on favourite numbers&nbsp;&nbsp;Free Malaysia Today,https://news.google.com/rss/articles/CBMivwFBVV95cUxQV2gzanh5R1hxTU52ZllqWDRRMTIwaVpRRnVyempCMEtwSXBfZThCcllEc1ZNN2V6WWVZanhmTTJ0Q2FjNWRGR291R1lzVGRfNjRHbGxpMnhuRVdiMmhGYzd0VmtZWnhfX0lnTmtxR3hIWEgycWE3Z3pPVVUtaDRIbXdqcEJCZHhXVVFGMnA3dkwtQ2tlUEVxLXRBcFdPLXNCcXlSaFRCeVZ4YkpBSkNXeTcyRDhIQzY1VG1BMXkwYw?oc=5,,2026-05-29T07:00:00+00:00,0,0,0,0,0.0,0,BM3,bm,"Malaysiakini OR ""Free Malaysia Today"" OR ""The Star"" ""Negeri Sembilan"" when:30d"
news,post,0905f1688b40fbc2,"Umno's Negeri Sembilan plot, Bersatu's U-turn and PAS's silence?. Umno's Negeri Sembilan plot, Bersatu's U-turn and PAS's silence?&nbsp;&nbsp;Free Malaysia Today",https://news.google.com/rss/articles/CBMiYkFVX3lxTE1SUGx5b05KY2Q1UnplX3pGN0o0cF9tdlN1dHEyWVBEbU9ZS0dJLXYyRGNJQ2JKalBXeEdyV3NRSm1aSnY1czh6djR5SWpKb0JiOVh1UTVqcjUyNUVVWkphUVFR?oc=5,,2026-06-08T11:25:49+00:00,0,0,0,0,0.0,0,BM3,bm,"Malaysiakini OR ""Free Malaysia Today"" OR ""The Star"" ""Negeri Sembilan"" when:30d"
news,post,ac61bfbabe707a25,"‘Proclamation’ of new ruler invalid, says Negeri Sembilan palace. ‘Proclamation’ of new ruler invalid, says Negeri Sembilan palace&nbsp;&nbsp;Free Malaysia Today",https://news.google.com/rss/articles/CBMiYkFVX3lxTE5YNFRVc21WTDhhb1RqNXphcEFMVzh4U1VVdFJKMEY4aDVXR0hJb0JfMDB3Um8xVlR3c2ZOU3FMZGpQUmg4TG9HS09RbGJiMnhPcHpkOHJhd3FuSUpKd2lLMjRn?oc=5,,2026-06-09T15:11:56+00:00,0,0,0,0,0.0,0,BM3,bm,"Malaysiakini OR ""Free Malaysia Today"" OR ""The Star"" ""Negeri Sembilan"" when:30d"
news,post,2a3b5f4979212c92,Ilusi pemerintahan bersama dalam kalangan pemegang amanah. Ilusi pemerintahan bersama dalam kalangan pemegang amanah&nbsp;&nbsp;Free Malaysia Today,https://news.google.com/rss/articles/CBMixwFBVV95cUxQWlZCeVZFWG10WkxaUE9WazF4QXBKMWtEMWxiNHJDQXZhQ09uVmZPaWNOR3Q2Sjl3OFBEOUdZejZjb3UtTEFHTFF3b2hyQ2pZeFpwYmxWTXVxZzRpRW5KUzB4RDczNk5zMkVJVndFYV9uaEptNG52eEpyY2ZBamkwZG96bW1wTk9KYUlYWkFWWVp6dzVZN09jWUQxRHRNUk4xUGk2LU9BNTV3a0ZjN1YyVzBkdFFfNWtEVGMxcktSOTRZTWsyNWhj?oc=5,,2026-05-15T07:00:00+00:00,0,0,0,0,0.0,0,BM3,bm,"Malaysiakini OR ""Free Malaysia Today"" OR ""The Star"" ""Negeri Sembilan"" when:30d"
news,post,de16010fd2b72378,Negeri Sembilan DAP to bank on incumbents for state polls. Negeri Sembilan DAP to bank on incumbents for state polls&nbsp;&nbsp;Free Malaysia Today,https://news.google.com/rss/articles/CBMiYkFVX3lxTE1BckUtRk9iQzNINHN1MW1wT0RjR3UtaXp2ekJ5dlU5LWJLMGRSTjlwTHB2dkFRa0xONEJQSUhZay1vSVFPclBpZC1JOWN1WEl5LVpwSEthaDRhS1R4dEY2Q1d3?oc=5,,2026-06-10T10:45:28+00:00,0,0,0,0,0.0,0,BM3,bm,"Malaysiakini OR ""Free Malaysia Today"" OR ""The Star"" ""Negeri Sembilan"" when:30d"
news,post,740657d6eef7c24e,"Tanding solo di Negeri Sembilan berisiko untuk PH, kata penganalisis. Tanding solo di Negeri Sembilan berisiko untuk PH, kata penganalisis&nbsp;&nbsp;Free Malaysia Today",https://news.google.com/rss/articles/CBMiYkFVX3lxTE1xRjRqUFNMVFF0aFZ3MEVqWWpWX3pRTWN4Z3FFOEYwLVQtYm1uaWxSVVkyT3BVXy15NDhlSG4wYWI4ai1ZZTIxemtmRkw5RVZzLWNSRW41a0xHdDV5MHBiNUxn?oc=5,,2026-05-27T07:00:00+00:00,0,0,0,0,0.0,0,BM3,bm,"Malaysiakini OR ""Free Malaysia Today"" OR ""The Star"" ""Negeri Sembilan"" when:30d"
news,post,a13d9a5cac4f40cd,Sanjeevan slams PN chairman over delay in appointing Negeri Sembilan chief. Sanjeevan slams PN chairman over delay in appointing Negeri Sembilan chief&nbsp;&nbsp;Free Malaysia Today,https://news.google.com/rss/articles/CBMiYkFVX3lxTE9lMlh4WnczTmNFdWIzVThfRmNFdzRjVTcycFpIN1JFMGpWaENiRklvellzYlNzRzh0eV93UUNxa0g3cXdyTjBUak5WMTBoOElKRldBSGZfT1NHdFlPdm1sTk9R?oc=5,,2026-06-12T09:17:35+00:00,0,0,0,0,0.0,0,BM3,bm,"Malaysiakini OR ""Free Malaysia Today"" OR ""The Star"" ""Negeri Sembilan"" when:30d"
news,post,922d72d08086bffb,"Settle Negeri Sembilan royal crisis through talks, not courts, says Zahid. Settle Negeri Sembilan royal crisis through talks, not courts, says Zahid&nbsp;&nbsp;Free Malaysia Today",https://news.google.com/rss/articles/CBMiYkFVX3lxTE11Y3JhcDB6bHE1UnFYRkNGSHE1azBLY1RoSjE3U21CSGRuVVVuOTg3MHFKUWhUQnJWc3JHclhON0p6dXBGLXhLbHVTRmxDb2RVZThxU3AyV2FDV2E1Mk9Lblpn?oc=5,,2026-06-06T07:47:19+00:00,0,0,0,0,0.0,0,BM3,bm,"Malaysiakini OR ""Free Malaysia Today"" OR ""The Star"" ""Negeri Sembilan"" when:30d"
