Platform,Type,ID,Text,URL,Sentiment,Date,likes,shares,comments_count,views,sentiment_score,total_engagement,engagement_score,author,author_followers,sentiment_label,is_complaint,complaint_theme,area,is_high_severity
tiktok,post,7620076865620905237,"Syarikat pengurusan sisa pepejal, KDEB Waste Management (KDEBWM) menjangkakan kutipan sampah domestik meningkat sehingga 30 peratus sepanjang musim perayaan Aidilfitri.

Pengurus Besar Kanan Operasi, Mohd Idris Mohamed Yusof berkata peningkatan itu disebabkan aktiviti perayaan termasuk penganjuran rumah terbuka serta amalan ziarah-menziarahi.

Sehubungan itu, beliau berkata pihaknya telah menyusun operasi bagi memastikan proses kutipan lebih 7,000 tan sampah setiap hari berjalan lancar.

“KDEBWM juga mungkin menambah operasi kutipan atau menyediakan lori tambahan sebagai langkah persediaan jika berlaku sebarang masalah,” katanya.

Awal bulan ini, Pengarah Urusan KDEBWM, Dato’ Ramli Mohd Tahir berkata pihaknya mengambil langkah proaktif bagi memastikan kutipan sampah di Selangor lebih cekap susulan gangguan operasi di beberapa kawasan termasuk Selayang dan Kuala Selangor sejak beberapa minggu lalu.

#MediaSelangor #PengurusanSisa #Kebersihan",https://www.tiktok.com/@mediaselangor/video/7620076865620905237,neutral,2026-05-24 23:23:21.120948+00:00,77,3,1,6730,0.0,148,92.73,,,neutral,True,dirty_road_or_area,Selayang,False
tiktok,post,7594297857377586446,"Bagster dumpster in a bag by Waste Management.
Still room to load as long as the two yellow straps can touch.
#Bagster #WasteManagement #DumpsterBag #BathroomRemodel #DemoWork #ContractorLife #Renovation #JobSite",https://www.tiktok.com/@handymatson/video/7594297857377586446,neutral,2026-05-24 23:23:25.462507+00:00,27,22,6,3256,0.0,87,92.256,,,neutral,True,illegal_dumping,,False
tiktok,post,7440999947719200046,"Do you know how to properly place your trash and recycling containers?
✅ On the street & against the curb
❌ Not on the sidewalk or in driveways
✅ 2 feet between containers
Thanks for doing your part!
#AthensServices #TheAthensWay #WasteIndustry #CommunityPartner #FYP #ForYou #ForYouPage #SoCal #SouthernCalifornia #Environment #SafetyFirst #SafetyFirstAlways #SafetyAlways",https://www.tiktok.com/@athensservices/video/7440999947719200046,neutral,2026-05-24 23:23:35.893657+00:00,56,13,0,10200,0.0,171,92.2,,,neutral,True,praise_or_resolution,,False
tiktok,post,7498917356987600136,"KDEB Waste Management (KDEBWM) mengeluarkan lebih 1,000 tan sampah pukal di lokaliti perumahan terjejas kejadian letupan saluran gas di Putra Heights.

Pengarah Urusannya Dato’ Ramli Tahir berkata sampah pukal termasuk perabot dan televisyen terjejas akibat insiden berkenaan sepanjang Ops Mega Pembersihan bermula 12 April lalu.

“Penduduk kini dibenarkan pulang dan mereka mula membaik pulih kediaman yang rosak dengan meletakkan barangan rosak di tong disediakan.

“Kita sediakan tong Roll On Roll Off (roro) di setiap lorong Taman Putra Harmoni manakala 10 lagi di Kampung Kuala Sungai Baru.

“Pembersihan masih diteruskan dan ini adalah tanda sokongan kita kepada penduduk terkesan supaya mereka dapat pulang ke tempat asal dengan lebih baik,” katanya ditemui selepas penyerahan lori ‘arm roll’ semalam.

Ops Mega Pembersihan disertai 12 pihak berkuasa tempatan, polis, tentera, bomba selain KDEBWM dan Sukarelawan Selangor (Serve) seliaan Majlis Sukan Negeri (MSN).

#MediaSelangor #PutraHeights #KDEBWM",https://www.tiktok.com/@mediaselangor/video/7498917356987600136,neutral,2026-05-24 23:23:09.413304+00:00,68,3,1,11500,0.0,187,88.5,,,neutral,True,dirty_road_or_area,,False
tiktok,post,7614279540818447629,Any career I decided to pursue I do a hell of a job #wastemanagement #rolloffdriver #rollofftruck #careers #wastemanagementopen,https://www.tiktok.com/@mr.prince_charming/video/7614279540818447629,neutral,2026-05-24 23:23:11.651317+00:00,63,4,4,3374,0.0,104,86.374,,,neutral,True,general_complaint,,False
tiktok,post,7611612627050958111,#wastemanagement in Houston said I was #disqualified from working with them. #corepersonnelstaffingservices said my disqualification dint allow me to work with them anymore 🚶🏿‍♂️,https://www.tiktok.com/@ptggodley/video/7611612627050958111,neutral,2026-05-24 23:23:40.262593+00:00,27,4,16,488,0.0,51,83.488,,,neutral,True,general_complaint,,False
tiktok,post,7576887295970905362,"SELANGOR | Kira-kira 3,000 pekerja KDEB Waste Management (KDEBWM) bersedia digerak untuk membantu mangsa banjir membersihkan kediaman.

Pengarah Urusannya Dato’ Ramli Mohd Tahir berkata kerja pembersihan pascabanjir akan terus dilaksanakan sebaik sahaja semua mangsa dibenarkan pulang ke rumah.

“Apa saja barangan rosak dan tidak boleh dipakai lagi, letakkan sahaja di luar rumah. Pasukan KDEBWM akan bergerak dan kutip semuanya dan hantar ke tempat pelupusan.

“KDEBWM jamin apa saja barangan yang dikeluarkan mangsa banjir ini kita akan kutip. Semua kerja akan dibuat sebaik mungkin dan diselesai secepat mungkin untuk memudahkan mangsa,” katanya kepada Media Selangor.

🌐 Layari mediaselangor.com untuk lebih berita

#MediaSelangor",https://www.tiktok.com/@mediaselangor/video/7576887295970905362,neutral,2026-05-24 23:23:07.203521+00:00,62,2,2,6152,0.0,127,78.152,,,neutral,True,dirty_road_or_area,,False
tiktok,post,7337534736425815317,"KDEB Waste Management (KDEBWM) menafikan individu tular di media sosial meminta angpau di kawasan perumahan sekitar Bandar Bukit Tinggi 2, Klang ketika sambutan Tahun Baru Cina adalah kru subkontraktor agensi pembersihan awam itu. 

Jabatan media dan perhubungan awamnya dalam kenyataan menjelaskan lelaki warga asing itu menyalah guna pakaian rasmi pembersihan awam berwarna biru agensi terbabit. 

“Hasil siasatan dan semakan, KDEBWM ingin mengesahkan bahawa individu yang meminta wang angpau tersebut bukanlah kru subkontraktor KDEBWM,” katanya. 

Agensi juga menyeru individu yang berkongsi rakaman video terbabit supaya menurunkannya serta-merta berikutan isu sudah selesai. 

Malah, KDEBWM menasihatkan orang ramai tidak menularkan sebarang rakaman video yang belum sahih bagi mengelak kekeliruan dan salah faham. 

“Sebarang aduan mengenai perkhidmatan KDEBWM, sila salurkan aduan anda melalui aplikasi i-Clean Selangor atau pautan www.kdebwm.com,” tambah kenyataan itu. 

Video berdurasi 2.03 saat yang dimuat naik seorang pengguna TikTok memaparkan lelaki bukan warganegara berpakaian rasmi pembersihan awam KDEBWM meminta angpau daripada penduduk.

Warga asing itu bagaimanapun meninggalkan kawasan perumahan terbabit selepas beberapa kali diherdik lelaki berkenaan yang turut memberi amaran untuk membuat laporan polis. 

Semakan mendapati rakaman yang dimuat naik kira-kira minggu lepas masih belum dipadam dengan pelbagai komen ditinggalkan warga maya. 

#MediaSelangor #Selangorkini #SelangorTV",https://www.tiktok.com/@mediaselangor/video/7337534736425815317,neutral,2026-05-24 23:23:12.345892+00:00,64,2,0,8500,0.0,151,76.5,,,neutral,True,dirty_road_or_area,Klang,False
tiktok,post,7516981935722269983,"The trash industry, also known as waste management, involves the collection, transportation, processing, recycling, and disposal of waste materials. It's a crucial sector for maintaining public health and environmental sustainability. Here are some key aspects:

1. **Types of Waste**: Waste can be categorized into several types, including municipal solid waste (household trash), hazardous waste (toxic materials), industrial waste (byproducts from manufacturing), and electronic waste (discarded electronics).

2. **Collection and Transportation**: Waste is typically collected by municipal services or private companies. Collection methods can vary, with curbside pickup being common for residential areas. After collection, waste is transported to processing facilities.

3. **Recycling**: A significant focus of the trash industry is recycling, which involves converting waste materials into new products. This helps reduce the amount of waste sent to landfills and conserves natural resources.

4. **Landfills**: Landfills are designated areas where waste is disposed of. Modern landfills are designed to minimize environmental impact, with systems in place to manage leachate (liquid that drains from waste) and capture methane gas produced by decomposing waste.

5. **Waste-to-Energy**: Some facilities convert waste into energy through incineration or anaerobic digestion. This process can generate electricity and reduce the volume of waste.

6. **Regulations**: The trash industry is heavily regulated to ensure safe and environmentally responsible waste management practices. Regulations vary by country and region.

7. **Challenges**: The industry faces challenges such as increasing waste generation, contamination of recyclable materials, and the need for more sustainable practices.

Overall, the trash industry plays a vital role in managing waste and promoting environmental health. If you have specific questions or a particular aspect you're interested in, feel free to ask!

#trashman #trashlyfe #manuallabor #bluecollar #work #pov #asmr  #trash #purplecan  #bluecollar #viral #foryoupage #male #trending",https://www.tiktok.com/@dapurplecanman/video/7516981935722269983,neutral,2026-05-24 23:23:24.761113+00:00,38,0,9,3925,0.0,86,68.925,,,neutral,True,late_collection,,False
tiktok,post,7195189348617194754,KDEBWM guna jentera moden bersih Pantai Morib #MediaSelangor #SemasaSTV #SelangorTV,https://www.tiktok.com/@mediaselangor/video/7195189348617194754,neutral,2026-05-24 23:23:32.818156+00:00,64,0,0,1996,0.0,83,65.996,,,neutral,True,dirty_road_or_area,,False
tiktok,post,7641050511268973845,"#KDEBCHECK | Episod 1

“Nak buang kat mane?”",https://www.tiktok.com/@kdebwastemanagement/video/7641050511268973845,neutral,2026-05-24 23:23:17.629010+00:00,34,11,2,1161,0.0,58,63.161,,,neutral,True,general_complaint,,False
tiktok,post,7484495099959774472,"Jumlah kutipan sampah yang dikendalikan oleh KDEB Waste Management (KDEBWM) di bazar Ramadan di beberapa daerah Selangor tahun ini menunjukkan pengurangan kepada 40 tan sehari berbanding 70 tan sehari tahun lepas, iaitu penurunan kira-kira 40 peratus, kata Pengarah Urusannya Datuk Ramli Mohd Tahir.

Beliau berkata ia mungkin disebabkan oleh kesedaran masyarakat dan peniaga yang semakin baik dalam menguruskan perbelanjaan serta perniagaan dengan berhemah dan tidak bersikap berlebihan sepanjang bulan puasa ini.

“Tahun ini KDEBMW diarah mengendalikan pengurusan sampah bazar Ramadan di tujuh daerah Pihak Berkuasa Tempatan (PBT), merangkumi 152 lokasi dengan hampir 9,832 tapak, dan semakan kita setakat 20 hari ini kita nampak ada pengurangan sedikit dalam jumlah kutipan sampah,” katanya ketika ditemui pada Majlis Santunan Ramadan di sini semalam.

Sementara itu Ramli berkata pihaknya juga telah bersiap siaga dalam memastikan kutipan sampah semasa sambutan Hari Raya Aidilfitri nanti berjalan dengan lancar.

Sumber: BERNAMA 

#MediaSelangor #KDEBWM",https://www.tiktok.com/@mediaselangor/video/7484495099959774472,neutral,2026-05-24 23:23:19.790640+00:00,53,2,0,3726,0.0,92,60.726,,,neutral,True,general_complaint,,False
tiktok,post,7492011773600517384,"KDEB Waste Management (KDEBWM) segera menggerakkan petugas pembersihan untuk membantu mangsa banjir di 16 lokasi sekitar Shah Alam.

Pengarah Urusan Dato’ Ramli Tahir berkata kira-kira 30 petugas membersihkan sisa banjir terutama sampah pukal antaranya di Seksyen 7, Seksyen 19, Seksyen 23 hingga 28, Seksyen 33 hingga 36 dan Padang Jawa.

“Sebanyak 70 tong tong Roll On Roll Off’ (Roro) turut disediakan di semua lokasi untuk mengangkut sisa pukal dan perabot yang rosak akibat banjir.

“KDEBWM sentiasa bersiap-siaga dan komited untuk membantu penduduk yang terjejas dalam kejadian banjir dan menyeru juga semua pihak bekerjasama menjaga kebersihan,” katanya kepada Media Selangor.

Dalam pada itu, Ramli turut menasihatkan mangsa banjir mengambil langkah berjaga-jaga dan bekerjasama dalam usaha pengurusan sisa semasa dan selepas banjir.

#MediaSelangor #KDEBWasteManagement",https://www.tiktok.com/@mediaselangor/video/7492011773600517384,neutral,2026-05-24 23:23:14.004666+00:00,54,1,0,3787,0.0,92,59.787,,,neutral,True,dirty_road_or_area,Shah Alam,False
tiktok,post,7580994686060350727,"SELANGOR | Kumpulan Darul Ehsan Berhad Waste Management (KDEBWM) terus mengorak langkah mentransformasikan pengurusan sisa domestik dengan menukar sampah kepada tenaga baharu, sekali gus mengurangkan kebergantungan terhadap tapak pelupusan yang semakin terhad di Selangor.

Ketua Pegawai Eksekutifnya, Dato' Ramli Mohd Tahir berkata, kaedah tersebut lebih praktikal berbanding kaedah menanam sampah (landfill) di tapak pelupusan yang digunakan pada masa kini. 

""Kaedah menukar sisa domestik menjadi sumber tenaga baharu ini telah diguna pakai di negara maju seperti Jepun, Turki dan Amerika. 

""Kos tanah di Selangor sangat mahal dan kita perlu menggunapakai teknologi terkini dalam pengurusan sampah bagi menggelak kos pengurusan sampah yang akan terus meningkat pada masa hadapan jika kita bergantung pada kaedah konvensional,"" katanya.

Beliau berkata ketika menjadi panel program Sesi Hati & Minda Pemimpin, di Pentas Piano, Pesta Buku Antarabangasa (SIBF) 2025 di sini, semalam.

🌐 Layari mediaselangor.com untuk lebih berita

#MediaSelangor",https://www.tiktok.com/@mediaselangor/video/7580994686060350727,neutral,2026-05-24 23:23:16.617072+00:00,50,0,1,5781,0.0,108,58.781,,,neutral,True,general_complaint,,False
tiktok,post,7551651485700951314,"Selepas 23 tahun bergelumang dalam bidang pengurusan sisa pepejal, @KDEB Waste Management memberi amaran tegas - sistem sisa negara berada dalam keadaan kucar-kacir dan masa semakin suntuk untuk diperbetulkan.

“Di Malaysia, piramid sisa kita terbalik. Majoriti sisa terus dihantar ke tapak pelupusan, hanya sebahagian kecil sahaja dikitar semula.

“Inilah isu utama yang kita hadapi, dan keadaan ini tidak mampan,” kata Pengurus Besar Operasinya Idris Mohamed Yusof ketika temu bual bersama Media Selangor.

Beliau menegaskan, kesannya bukan sekadar membebankan kewangan, malah lebih besar kerana tapak pelupusan semakin menghampiri kapasiti maksimum, sekali gus berisiko mencemarkan tanah, menjejaskan air bawah tanah serta menyebabkan kawasan terbabit tidak dapat digunakan selama beberapa dekad.

Sejak 2016, jumlah kutipan harian KDEBWM meningkat daripada 6,500 tan kepada hampir 10,000 tan pada 2024, menjadikan lebih 30 juta tan dikumpulkan kurang daripada sedekad.

#MediaSelangor",https://www.tiktok.com/@mediaselangor/video/7551651485700951314,neutral,2026-05-24 23:23:24.396566+00:00,39,4,0,10400,0.0,147,57.4,,,neutral,True,general_complaint,,False
tiktok,post,7637194171278806293,"A closer look beneath the surface. 💧

WASA teams use dye testing to trace effluent runoff pathways, helping to identify sources, monitor flow patterns, and support environmental protection efforts.
Science in action for safer, smarter wastewater management.

#WASA #WastewaterManagement #EnvironmentalProtection #WaterManagement",https://www.tiktok.com/@wasatnt/video/7637194171278806293,neutral,2026-05-24 23:23:47.920266+00:00,21,11,3,1169,0.0,46,53.169,,,neutral,True,general_complaint,,False
tiktok,post,7642635927663299841,"Peneraju Transformasi Pengurusan Sisa Pintar & Mampan

Tahniah kepada Datuk Ramli Mohd Tahir, Pengarah Urusan KDEB Waste Management Sdn Bhd atas pengiktirafan sempena  BISA 2026 menerusi penerimaan Anugerah Inovasi Pengurusan Sisa.

Pengiktirafan ini mencerminkan komitmen berterusan KDEB Waste Management (KDEBWM) dalam memacu transformasi industri pengurusan sisa melalui pendekatan yang lebih pintar, mampan dan berteraskan inovasi demi kesejahteraan masyarakat serta kelestarian alam sekitar.

Sepanjang sedekad perjalanan KDEBWM pelbagai cabaran telah ditempuhi dalam memperkukuh sistem pengurusan sisa pepejal dan pembersihan awam di seluruh Selangor.

Melalui perancangan strategik dan pelaksanaan inisiatif bersepadu secara konsisten, KDEBWM berjaya membangunkan sistem operasi yang lebih cekap dan berkesan selain mengintegrasikan teknologi digital, analitik data serta prinsip Alam Sekitar, Sosial dan Tadbir Urus (ESG) dalam keseluruhan rantaian nilai syarikat.

Pendekatan progresif ini turut memperlihatkan keupayaan KDEBWM menggabungkan kecemerlangan operasi dengan strategi berpandangan jauh dalam membentuk masa depan industri pengurusan sisa bertaraf dunia.

Semoga pengiktirafan ini menjadi pemangkin untuk terus memperkukuh inovasi dan kelestarian industri pengurusan sisa demi masa depan yang lebih bersih, cekap dan mampan.

#BISA2026 #KDEBWM #DatukRamliMohdTahir #PengurusanSisa #Kelestarian #ESG #Inovasi #WasteManagement",https://www.tiktok.com/@sinarharianonline/video/7642635927663299841,neutral,2026-05-24 23:23:20.100263+00:00,39,3,0,3952,0.0,81,48.952,,,neutral,True,dirty_road_or_area,,False
tiktok,post,7625493550330875143,"Syarikat penyelenggara sisa, @KDEB Waste Management memerlukan kos tambahan bagi memastikan operasi kutipan sampah berjalan lancar tanpa gangguan, susulan kenaikan harga minyak global ketika ini.

EXCO Kerajaan Tempatan Dato’ @Ng Suee Lim  berkata beliau telah mengemukakan permohonan kepada Kerajaan Negeri, selain memberi gambaran mengenai situasi dan kekangan yang bakal ditanggung syarikat utiliti tersebut.

“Kalau jangka masa pendek, mungkin masih boleh tanggung, tapi sekarang kita tak dapat ramal bila perang di Asia Barat tamat. Kalau tiada dana tambahan ini, ia akan menyebabkan jadual kutipan terganggu.

“Pihak kontraktor pasti terkesan, jadi mereka akan kurangkan trip kutipan. Ini memang akan beri kesan besar. Kita kena faham sektor pembersihan ini merupakan kategori penting dan diperlukan negeri,” katanya kepada Media Selangor.

Pada Jumaat, Pengarah Urusan KDEBWM Dato’ Ramli Mohd Tahir memaklumkan lebih RM4 juta kenaikan kos diesel terpaksa ditanggung pihaknya setiap bulan bagi  operasi kutipan sisa susulan ketegangan global semasa.

#MediaSelangor #kdebwm #konflikasiabarat #selathormuz",https://www.tiktok.com/@mediaselangor/video/7625493550330875143,neutral,2026-05-24 23:23:07.835617+00:00,25,3,4,3844,0.0,70,46.844,,,neutral,True,dirty_road_or_area,,False
tiktok,post,7503760446432857351,"Program Selangor Kitar Semula (SELKitar) yang dilaksanakan KDEB Waste Management (@KDEB Waste Management) bermula hari ini melibatkan lebih 50 taman perumahan.

Pengarah Urusannya Dato’ Ramli Tahir berkata program tersebut membabitkan kawasan pentadbiran Majlis Bandaraya Subang Jaya (MBSJ) dan Majlis Perbandaran Sepang (MPSepang).

“Pelaksanaan program bertujuan memperkasa kitar semula menerusi kutipan dari rumah ke rumah ini dengan kerjasama Nestle Malaysia. Kita telah kenal pasti lebih 50 taman perumahan dan penduduk juga telah dimaklumkan.

“Lori yang mengambil barangan kitar semula akan datang sehari pada setiap minggu, penduduk hanya perlu asingkan barangan kitar semula sahaja.

“Kita tidak menerima barangan lain selain kitar semula seperti tisu, kaca, lampin, puntung rokok dan minyak masak,” katanya ketika dihubungi SelangorKini.

#MediaSelangor",https://www.tiktok.com/@mediaselangor/video/7503760446432857351,neutral,2026-05-24 23:23:07.523183+00:00,37,2,0,5237,0.0,91,46.237,,,neutral,True,general_complaint,Subang Jaya,False
tiktok,post,7615267777313525012,"KDEB Waste Management (KDEBWM) menerima aduan melibatkan terdapat segelintir pihak tidak bertanggungjawab sanggup mengambil kesempatan dengan sengaja membuang sampah pukal di kawasan masjid di negeri ini sepanjang Ramadan.

Pengarah Urusannya, Datuk Ramli Mohd. Tahir berkata, kebanyakkan masjid menganjurkan majlis berbuka puasa dengan menyediakan makanan sehingga mencecah 1,000 jemaah dengan
sampah atau sisa makanan itu kemudian dibuang di rumah sampah yang disediakan bagi kutipan lori rutin KDEBWM.

“Namun, kita menerima aduan berlakunya lambakan sampah pukal di beberapa lokasi termasuk Masjid Tengku Ampuan Jemaah, Bukit Jelutong. Sampah yang dibuang melibatkan barangan seperti perabot lama dan rosak,” katanya.

Menurut Ramli, perkara seumpama itu tidak sepatutnya berlaku kerana masjid adalah rumah ibadat umat Islam dan bukannya tempat pembuangan sampah pukal berkenaan. 

https://www.kosmo.com.my/2026/03/09/ada-pihak-biadab-buang-sampah-pukal-perabot-lama-di-masjid/",https://www.tiktok.com/@rozmalmalakan/video/7615267777313525012,neutral,2026-05-24 23:23:09.089777+00:00,30,2,1,5524,0.0,88,42.524,,,neutral,True,illegal_dumping,,False
tiktok,post,7375426933460323590,"Aksi kecil untuk perubahan yang besar, kelola sampah botol plastik.
#daurulang 
#3R 
#wastemanagement 
#surakarta",https://www.tiktok.com/@denokmartya/video/7375426933460323590,neutral,2026-05-24 23:23:12.041399+00:00,32,1,2,1990,0.0,54,41.99,,,neutral,True,general_complaint,,False
tiktok,post,7519452841572912391,"KDEB Waste Management (KDEBWM) akan melaksanakan projek rintis penggunaan lori sampah elektrik (EV) bermula Julai ini bagi menilai kesesuaian teknologi tersebut dalam operasi kutipan sisa domestik.

Pengarah Urusannya Dato’ Ramli Mohd Tahir berkata inisiatif itu penting kerana operasi kutipan sisa memerlukan ketahanan tinggi terhadap pelbagai cabaran seperti cuaca tidak menentu, keadaan jalan yang mencabar dan jenis sampah yang pelbagai.

“KDEBWM telah memeterai memorandum persefahaman (MoU) dengan Horwing Technology (M) Sdn Bhd untuk melaksanakan projek rintis lori EV di Selangor.

“Inisiatif ini mencerminkan komitmen KDEBWM untuk mengurangkan pelepasan karbon dan memelihara alam sekitar,” katanya kepada Media Selangor.

Menurut beliau, ujian itu akan menilai keupayaan lori EV beroperasi antara lapan hingga 10 jam sehari, serta dicas sepenuhnya sebelum digunakan semula keesokan harinya.

“Kecekapan lori dalam memampatkan sampah semasa operasi turut menjadi fokus utama dalam penilaian,” tambahnya.

Sebanyak dua unit lori EV akan digunakan dalam ujian berkenaan yang dikendalikan oleh KDEB ICI Sdn Bhd, dengan tempoh pelaksanaan antara enam bulan hingga setahun.

#MediaSelangor",https://www.tiktok.com/@mediaselangor/video/7519452841572912391,neutral,2026-05-24 23:23:20.720780+00:00,31,0,0,9947,0.0,130,40.947,,,neutral,True,overflowing_bin,,False
tiktok,post,7395388251466485008,"Dua inovasi dibangunkan KDEB Waste Management (KDEBWM) iaitu aplikasi iClean Selangor dan Pusat Kitar Semula Pandu Lalu Automatik (ATDReC) menerima pengiktirafan dalam Majlis Anugerah PC.Com 2024, malam tadi.

Aplikasi iClean Selangor yang diperkenal pada 2016 dinobat Aplikasi Perkhidmatan Awam Terbaik manakala ATDReC yang dilancar Mac lalu diiktiraf sebagai Pembekal Perkhidmatan Kitar Semula Inovatif Terbaik.

Pengarah Urusan KDEBWM Dato’ Ramli Mohd Tahir berkata pengiktirafan itu menyemarakkan semangat pihaknya untuk terus menggalakkan inovasi dalam memberi perkhidmatan terbaik kepada pengguna. 

#MediaSelangor #Selangorkini #SelangorTV #KDEBWM #iClean",https://www.tiktok.com/@mediaselangor/video/7395388251466485008,neutral,2026-05-24 23:23:08.779935+00:00,31,0,2,1664,0.0,49,38.664,,,neutral,True,praise_or_resolution,,False
tiktok,post,7456342391826484498,"KDEB Waste Management (@KDEB Waste Management) berhasrat memperkukuh lagi perkhidmatan mereka dalam sektor ekonomi kitaran tahun ini.

Pengarah urusannya Dato’ Ramli Mohd Tahir berkata penumpuan bukan hanya dapat menghasilkan sumber baharu namun mampu mengurangkan penggunaan tapak pelupusan sampah di samping menggalakkan kitar semula.

“Perancangan ini bukan sahaja mampu menangani masalah sisa sebaliknya membuka peluang kerja baharu berasaskan pemulihan sumber dan penjanaan tenaga yang memberi nilai ekonomi negeri.

“Pendekatan ini turut memberi manfaat kepada alam sekitar sekali gus membina masa depan lestari untuk generasi akan datang,” katanya kepada Media Selangor.

Dalam masa sama, beliau berkata KDEBWM juga akan terus menambah baik mutu perkhidmatan selaras dengan keperluan semua pihak.

#MediaSelangor",https://www.tiktok.com/@mediaselangor/video/7456342391826484498,neutral,2026-05-24 23:23:10.716534+00:00,21,1,2,5901,0.0,83,34.900999999999996,,,neutral,True,general_complaint,,False
tiktok,post,7585575293474131218,"Sekitar Majlis Penyerahan Lori Bagi Kontrak Baharu Perkhidmatan KDEB Waste Management di MBSJ yang telah disempurnakan oleh YBhg. Dato’Amirul Azizan bin Dato’ Sri Abdul Rahim, Datuk Bandar MBSJ bertempat di Hutan Bandar USJ 3C, Subang Jaya bersama YBrs. Tuan Haji Ahmad Rizal Mohd Daud, Pengurus Besar Kanan Perkhidmatan Korporat KDEBWM.

Turut hadir ialah YB Tuan Abbas Salimmi bin Che Adzmi@Azmi, ADN Seri Serdang, YB Puan Wong Siew Ki, ADN Seri Kembangan, YBrs. Tuan Haji Mohd Zulkurnain bin Che Ali, Timbalan Datuk Bandar MBSJ serta ahli-ahli Majlis dan ketua-ketua jabatan MBSJ.

Dalam majlis ini, KDEB Waste Management (KDEBWM) telah menyerahkan sebanyak 171 unit lori baharu merangkumi 77 unit lori kompaktor dan 94 unit lori armroll kepada MBSJ sempena pelaksanaan kontrak baharu perkhidmatan pengurusan sisa pepejal bagi tempoh 1 Januari 2026 hingga 31 Disember 2033. Penyerahan ini mencerminkan komitmen berterusan MBSJ dan KDEBWM dalam memperkukuh kecekapan perkhidmatan pengurusan sisa pepejal serta memastikan penyampaian perkhidmatan bandar yang lebih sistematik, mampan dan berkesan demi kesejahteraan warga Subang Jaya.

‘MBSJ Gemilang Bersama’

#SJcitycouncil
#kitaselangor
#malaysiamadani
#MBSJgemilangbersama
#surprisingselangor",https://www.tiktok.com/@sjcitycouncil/video/7585575293474131218,neutral,2026-05-24 23:23:32.120239+00:00,24,2,0,1352,0.0,39,29.352,,,neutral,True,general_complaint,Subang Jaya,False
tiktok,post,7495673633499548944,Ladder Bar Screen for Waste Sorting#landfillwastesortingequipment #municipalwasterecycling #wastesorting #constructionwasterecycling #cdwrecycling #plasticrecycling #wasterecycling #buildingwasterecycling #demolitionwaste #wastescreening #wasteseparation #wasterecyclingmachine,https://www.tiktok.com/@dscrusher/video/7495673633499548944,neutral,2026-05-24 23:23:44.858432+00:00,15,6,0,1658,0.0,37,28.658,,,neutral,True,general_complaint,,False
tiktok,post,7488950824631045384,ALBA Recycling Truck in Action! Watch It Collect & Offload Bins Like a Pro! #alba #recycle #recycling #recycleup #recyclebin #waste #wastemanagement,https://www.tiktok.com/@katelimpl/video/7488950824631045384,neutral,2026-05-24 23:23:45.216549+00:00,11,2,2,704,0.0,22,21.704,,,neutral,True,general_complaint,,False
tiktok,post,7556176724107611410,"SELKitar diaktifkan sekarang, bermula di Majlis Perbandaran Sepang.

SELKitar ialah kempen kitar semula di Selangor oleh KDEB Waste Management (KDEBWM) yang mengajak orang ramai mengasingkan sisa dan memulangkan bahan kitar semula. Misi SELKitar menaikkan kadar kitar semula melalui tindakan harian yang jelas dan berkesan dari rumah, sekolah dan komuniti. Sertai gerakan ini untuk Selangor yang lebih bersih dan lestari. 
ASINGKAN.PULANGKAN #SELKitar #LestariSelangor #AsingkanPulangkan",https://www.tiktok.com/@selkitar/video/7556176724107611410,neutral,2026-05-24 23:23:12.724430+00:00,7,5,0,1182,0.0,23,18.182,,,neutral,True,dirty_road_or_area,Sepang,False
tiktok,post,7346490681927437575,"KDEB Waste Management (KDEBWM) menjangka peningkatan sisa bazar Ramadan tahun ini berbanding 73.67 tan metrik sampah yang dikutip setiap hari pada 2023.

Pengarah Urusan KDEBWM, Dato’ Ramli Mohd Tahir menasihati orang ramai supaya berdisiplin membuang sisa makanan dan mengurus sampah tersebut dengan sistematik, lapor Sinar Harian.

“Sekiranya ini dapat kita lakukan dengan disiplin yang tinggi, insya-Allah akan dapat mengurangkan lambakan sampah domestik,” kata beliau semasa ditemui di program pakej makanan kepada 1,500 orang yang berbuka puasa semasa program Iftar Ala Madinah@Karangkraf semalam.

Program kebajikan itu termasuk serahan duit raya kepada 100 orang anak yatim dan asnaf daripada Pertubuhan Rahoma Darul Fakir dan Yayasan Islam Darul Ehsan.

Ikuti https://selangorkini.my untuk berita lain yang menarik.
#mediaselangor #selangorkini #selangortv",https://www.tiktok.com/@mediaselangor/video/7346490681927437575,neutral,2026-05-24 23:23:10.065879+00:00,8,0,1,1224,0.0,21,12.224,,,neutral,True,general_complaint,,False
tiktok,post,7401874573098110215,"Hai Selangor akan menampilkan Pengurus Besar Operasi KDEB Waste Management, Mohd Idris Mohamed Yusof bagi berkongsi persediaan syarikat pengurusan sisa pepejal dan pembersihan awam Selangor itu menghadapi musim tengkujuh.

#haiselangor #MediaSelangor",https://www.tiktok.com/@mediaselangor/video/7401874573098110215,neutral,2026-05-24 23:23:22.147383+00:00,7,0,0,1261,0.0,19,8.261,,,neutral,True,dirty_road_or_area,,False
