Platform,Type,ID,Text,URL,Sentiment,Date,likes,shares,comments_count,views,sentiment_score,total_engagement,engagement_score,author,author_followers,sentiment_label,sentiment_confidence,detected_language,demographic,emotion_primary,emotion_anger,emotion_fear,emotion_happy,emotion_sadness,emotion_love,emotion_surprise,is_complaint,complaint_theme,area,is_high_severity
tiktok,post,7624474023078022420,"Kenaikan harga diesel susulan ketegangan global memaksa @kdebwastemanagement menanggung peningkatan kos operasi bulanan, daripada sekitar RM6 juta kepada hampir RM10 juta.

Tekanan ini memberi kesan besar kepada operasi kira-kira 1,300 lori setiap hari, namun perkhidmatan kutipan sisa kepada rakyat tetap menjadi keutamaan.

Ikuti Bicara Semasa bersama Pengarah Urusan KDEB Waste Management (KDEBWM), Dato’ Ramli Mohd Tahir.

#mediaselangor #pengurusansampah #kdebwm",https://www.tiktok.com/@mediaselangor/video/7624474023078022420,positive,,76,12,5,10800,0.9993580758571624,201,125.8,,,positive,0.9978602528572084,malay,Malay/Bumiputera,no_clear_emotion,0.2033182829618454,0.0479831770062446,0.0654180347919464,0.0611647553741931,0.0904222652316093,0.0327916853129863,True,general_complaint,,False
tiktok,post,7530912859631504648,"Kreatif dan luar biasa! Pelbagai idea inovatif diketengahkan oleh peserta Pertandingan Inovasi Projek 3R kategori sekolah rendah anjuran KDEB Waste Management sempena Karnival Siang Malam Karangkraf.

Pertandingan itu yang membabitkan 12 sekolah rendah terdiri daripada sekolah sekitar Lembah Klang dan Putrajaya.

#KarnivalSiangMalam #GalauJadiNgigau #KDEB #InovasiHijau #Projek3R #Karangkraf",https://www.tiktok.com/@sinarharianonline/video/7530912859631504648,positive,,65,7,9,18100,0.9841579526662826,262,124.1,,,positive,0.9471931755542756,multilingual,Unknown,no_clear_emotion,0.0338196903467178,0.0384783633053302,0.0983269587159156,0.0213789083063602,0.0752073898911476,0.0641578286886215,True,general_complaint,Klang,False
tiktok,post,7444006487577414930,"KDEB Waste Management (KDEBWM) menyediakan 600 tong ‘Roll On Roll Off’ (Roro) bagi mengangkut sampah pukal di kawasan yang terjejas banjir.

Pengarah urusan KDEB Waste Management (KDEBWM) berkata bantuan pascabah itu memudahkan penduduk terjejas membuang perabot rosak.

#MediaSelangor #KDEBWM",https://www.tiktok.com/@mediaselangor/video/7444006487577414930,positive,,89,2,2,18300,0.99900044798851,276,117.3,,,positive,0.9966681599617004,malay,Malay/Bumiputera,anger,0.6066282987594604,0.0474842078983783,0.0668404921889305,0.0412679314613342,0.1027740985155105,0.0176184587180614,True,general_complaint,,False
tiktok,post,7631752656108735762,"KDEB Waste Management (KDEBWM) memanggil pemegang taruh bagi membincangkan isu kenaikan kos diesel yang memberi tekanan besar terhadap operasi kutipan sisa di negeri ini.

Pengarah Urusannya, Dato’ Ramli Mohd Tahir berkata perbincangan itu bertujuan mencari penyelesaian terbaik bagi menampung peningkatan kos operasi, walaupun pendapatan syarikat kekal.

🌐 Klik pautan di bio @mediaselangor untuk berita penuh 

#MediaSelangor #KDEBWM",https://www.tiktok.com/@mediaselangor/video/7631752656108735762,positive,,81,6,0,7182,0.998684287071228,158,100.182,,,positive,0.9956142902374268,malay,Malay/Bumiputera,no_clear_emotion,0.1230107173323631,0.0339325703680515,0.0752617344260215,0.0423304177820682,0.1030373722314834,0.045178797096014,True,overflowing_bin,,False
tiktok,post,7362568476734655760,majlis rumah terbuka kdebwm. #kdebwastemanagement #jawarisanmekarsdnbhd #raya #aidilfitri #CapCut #selangor,https://www.tiktok.com/@shaiful.arif88/video/7362568476734655760,neutral,,72,1,8,1159,0.5,92,99.159,,,neutral,0.9012287259101868,english,Mixed/Urban,love,0.1289254575967788,0.0316733345389366,0.0988996103405952,0.0430172123014926,0.4548361599445343,0.0236736088991165,True,general_complaint,,False
tiktok,post,7620076865620905237,"Syarikat pengurusan sisa pepejal, KDEB Waste Management (KDEBWM) menjangkakan kutipan sampah domestik meningkat sehingga 30 peratus sepanjang musim perayaan Aidilfitri.

Pengurus Besar Kanan Operasi, Mohd Idris Mohamed Yusof berkata peningkatan itu disebabkan aktiviti perayaan termasuk penganjuran rumah terbuka serta amalan ziarah-menziarahi.

Sehubungan itu, beliau berkata pihaknya telah menyusun operasi bagi memastikan proses kutipan lebih 7,000 tan sampah setiap hari berjalan lancar.

“KDEBWM juga mungkin menambah operasi kutipan atau menyediakan lori tambahan sebagai langkah persediaan jika berlaku sebarang masalah,” katanya.

Awal bulan ini, Pengarah Urusan KDEBWM, Dato’ Ramli Mohd Tahir berkata pihaknya mengambil langkah proaktif bagi memastikan kutipan sampah di Selangor lebih cekap susulan gangguan operasi di beberapa kawasan termasuk Selayang dan Kuala Selangor sejak beberapa minggu lalu.

#MediaSelangor #PengurusanSisa #Kebersihan",https://www.tiktok.com/@mediaselangor/video/7620076865620905237,positive,,77,3,1,6730,0.9991482734680176,148,92.73,,,positive,0.9971609115600586,malay,Malay/Bumiputera,happy,0.2253330647945404,0.1974041163921356,0.3156236708164215,0.0355583727359771,0.0651177838444709,0.0298991091549396,True,dirty_road_or_area,Selayang,False
tiktok,post,7594297857377586446,"Bagster dumpster in a bag by Waste Management.
Still room to load as long as the two yellow straps can touch.
#Bagster #WasteManagement #DumpsterBag #BathroomRemodel #DemoWork #ContractorLife #Renovation #JobSite",https://www.tiktok.com/@handymatson/video/7594297857377586446,neutral,,27,22,6,3256,0.5,87,92.256,,,neutral,0.8419404625892639,english,Mixed/Urban,love,0.0463342778384685,0.0367909334599971,0.2296566665172577,0.0340324901044368,0.3536538481712341,0.0554639399051666,True,illegal_dumping,,False
tiktok,post,7498917356987600136,"KDEB Waste Management (KDEBWM) mengeluarkan lebih 1,000 tan sampah pukal di lokaliti perumahan terjejas kejadian letupan saluran gas di Putra Heights.

Pengarah Urusannya Dato’ Ramli Tahir berkata sampah pukal termasuk perabot dan televisyen terjejas akibat insiden berkenaan sepanjang Ops Mega Pembersihan bermula 12 April lalu.

“Penduduk kini dibenarkan pulang dan mereka mula membaik pulih kediaman yang rosak dengan meletakkan barangan rosak di tong disediakan.

“Kita sediakan tong Roll On Roll Off (roro) di setiap lorong Taman Putra Harmoni manakala 10 lagi di Kampung Kuala Sungai Baru.

“Pembersihan masih diteruskan dan ini adalah tanda sokongan kita kepada penduduk terkesan supaya mereka dapat pulang ke tempat asal dengan lebih baik,” katanya ditemui selepas penyerahan lori ‘arm roll’ semalam.

Ops Mega Pembersihan disertai 12 pihak berkuasa tempatan, polis, tentera, bomba selain KDEBWM dan Sukarelawan Selangor (Serve) seliaan Majlis Sukan Negeri (MSN).

#MediaSelangor #PutraHeights #KDEBWM",https://www.tiktok.com/@mediaselangor/video/7498917356987600136,negative,,68,3,1,11500,0.0011820495128631,187,88.5,,,negative,0.9960598349571228,malay,Malay/Bumiputera,anger,0.3302886486053467,0.2634257078170776,0.0452543795108795,0.2244381308555603,0.0424282103776931,0.0276664812117815,True,dirty_road_or_area,,False
tiktok,post,7576887295970905362,"SELANGOR | Kira-kira 3,000 pekerja KDEB Waste Management (KDEBWM) bersedia digerak untuk membantu mangsa banjir membersihkan kediaman.

Pengarah Urusannya Dato’ Ramli Mohd Tahir berkata kerja pembersihan pascabanjir akan terus dilaksanakan sebaik sahaja semua mangsa dibenarkan pulang ke rumah.

“Apa saja barangan rosak dan tidak boleh dipakai lagi, letakkan sahaja di luar rumah. Pasukan KDEBWM akan bergerak dan kutip semuanya dan hantar ke tempat pelupusan.

“KDEBWM jamin apa saja barangan yang dikeluarkan mangsa banjir ini kita akan kutip. Semua kerja akan dibuat sebaik mungkin dan diselesai secepat mungkin untuk memudahkan mangsa,” katanya kepada Media Selangor.

🌐 Layari mediaselangor.com untuk lebih berita

#MediaSelangor",https://www.tiktok.com/@mediaselangor/video/7576887295970905362,positive,,62,2,2,6152,0.9753173291683196,127,78.152,,,positive,0.9177244305610656,malay,Malay/Bumiputera,anger,0.5114248991012573,0.0972012355923652,0.0697359144687652,0.0656238496303558,0.0984946340322494,0.034205712378025,True,dirty_road_or_area,,False
tiktok,post,7337534736425815317,"KDEB Waste Management (KDEBWM) menafikan individu tular di media sosial meminta angpau di kawasan perumahan sekitar Bandar Bukit Tinggi 2, Klang ketika sambutan Tahun Baru Cina adalah kru subkontraktor agensi pembersihan awam itu. 

Jabatan media dan perhubungan awamnya dalam kenyataan menjelaskan lelaki warga asing itu menyalah guna pakaian rasmi pembersihan awam berwarna biru agensi terbabit. 

“Hasil siasatan dan semakan, KDEBWM ingin mengesahkan bahawa individu yang meminta wang angpau tersebut bukanlah kru subkontraktor KDEBWM,” katanya. 

Agensi juga menyeru individu yang berkongsi rakaman video terbabit supaya menurunkannya serta-merta berikutan isu sudah selesai. 

Malah, KDEBWM menasihatkan orang ramai tidak menularkan sebarang rakaman video yang belum sahih bagi mengelak kekeliruan dan salah faham. 

“Sebarang aduan mengenai perkhidmatan KDEBWM, sila salurkan aduan anda melalui aplikasi i-Clean Selangor atau pautan www.kdebwm.com,” tambah kenyataan itu. 

Video berdurasi 2.03 saat yang dimuat naik seorang pengguna TikTok memaparkan lelaki bukan warganegara berpakaian rasmi pembersihan awam KDEBWM meminta angpau daripada penduduk.

Warga asing itu bagaimanapun meninggalkan kawasan perumahan terbabit selepas beberapa kali diherdik lelaki berkenaan yang turut memberi amaran untuk membuat laporan polis. 

Semakan mendapati rakaman yang dimuat naik kira-kira minggu lepas masih belum dipadam dengan pelbagai komen ditinggalkan warga maya. 

#MediaSelangor #Selangorkini #SelangorTV",https://www.tiktok.com/@mediaselangor/video/7337534736425815317,negative,,64,2,0,8500,0.0007118046283721,151,76.5,,,negative,0.997627317905426,malay,Malay/Bumiputera,no_clear_emotion,0.2308059781789779,0.0895273238420486,0.0397735349833965,0.0589851513504982,0.0843522772192955,0.1363013684749603,True,dirty_road_or_area,Klang,True
tiktok,post,7516981935722269983,"The trash industry, also known as waste management, involves the collection, transportation, processing, recycling, and disposal of waste materials. It's a crucial sector for maintaining public health and environmental sustainability. Here are some key aspects:

1. **Types of Waste**: Waste can be categorized into several types, including municipal solid waste (household trash), hazardous waste (toxic materials), industrial waste (byproducts from manufacturing), and electronic waste (discarded electronics).

2. **Collection and Transportation**: Waste is typically collected by municipal services or private companies. Collection methods can vary, with curbside pickup being common for residential areas. After collection, waste is transported to processing facilities.

3. **Recycling**: A significant focus of the trash industry is recycling, which involves converting waste materials into new products. This helps reduce the amount of waste sent to landfills and conserves natural resources.

4. **Landfills**: Landfills are designated areas where waste is disposed of. Modern landfills are designed to minimize environmental impact, with systems in place to manage leachate (liquid that drains from waste) and capture methane gas produced by decomposing waste.

5. **Waste-to-Energy**: Some facilities convert waste into energy through incineration or anaerobic digestion. This process can generate electricity and reduce the volume of waste.

6. **Regulations**: The trash industry is heavily regulated to ensure safe and environmentally responsible waste management practices. Regulations vary by country and region.

7. **Challenges**: The industry faces challenges such as increasing waste generation, contamination of recyclable materials, and the need for more sustainable practices.

Overall, the trash industry plays a vital role in managing waste and promoting environmental health. If you have specific questions or a particular aspect you're interested in, feel free to ask!

#trashman #trashlyfe #manuallabor #bluecollar #work #pov #asmr  #trash #purplecan  #bluecollar #viral #foryoupage #male #trending",https://www.tiktok.com/@dapurplecanman/video/7516981935722269983,neutral,,38,0,9,3925,0.5,86,68.925,,,neutral,0.8366284966468811,english,Mixed/Urban,anger,0.3750670850276947,0.0314336009323596,0.1268783956766128,0.0479128062725067,0.242356076836586,0.019411914050579,True,late_collection,,False
tiktok,post,7484495099959774472,"Jumlah kutipan sampah yang dikendalikan oleh KDEB Waste Management (KDEBWM) di bazar Ramadan di beberapa daerah Selangor tahun ini menunjukkan pengurangan kepada 40 tan sehari berbanding 70 tan sehari tahun lepas, iaitu penurunan kira-kira 40 peratus, kata Pengarah Urusannya Datuk Ramli Mohd Tahir.

Beliau berkata ia mungkin disebabkan oleh kesedaran masyarakat dan peniaga yang semakin baik dalam menguruskan perbelanjaan serta perniagaan dengan berhemah dan tidak bersikap berlebihan sepanjang bulan puasa ini.

“Tahun ini KDEBMW diarah mengendalikan pengurusan sampah bazar Ramadan di tujuh daerah Pihak Berkuasa Tempatan (PBT), merangkumi 152 lokasi dengan hampir 9,832 tapak, dan semakan kita setakat 20 hari ini kita nampak ada pengurangan sedikit dalam jumlah kutipan sampah,” katanya ketika ditemui pada Majlis Santunan Ramadan di sini semalam.

Sementara itu Ramli berkata pihaknya juga telah bersiap siaga dalam memastikan kutipan sampah semasa sambutan Hari Raya Aidilfitri nanti berjalan dengan lancar.

Sumber: BERNAMA 

#MediaSelangor #KDEBWM",https://www.tiktok.com/@mediaselangor/video/7484495099959774472,positive,,53,2,0,3726,0.991531068086624,92,60.726,,,positive,0.9717702269554138,malay,Malay/Bumiputera,no_clear_emotion,0.0621760934591293,0.0800755396485328,0.1041959598660469,0.0427815988659858,0.1013112664222717,0.0804126113653183,True,general_complaint,,False
tiktok,post,7492011773600517384,"KDEB Waste Management (KDEBWM) segera menggerakkan petugas pembersihan untuk membantu mangsa banjir di 16 lokasi sekitar Shah Alam.

Pengarah Urusan Dato’ Ramli Tahir berkata kira-kira 30 petugas membersihkan sisa banjir terutama sampah pukal antaranya di Seksyen 7, Seksyen 19, Seksyen 23 hingga 28, Seksyen 33 hingga 36 dan Padang Jawa.

“Sebanyak 70 tong tong Roll On Roll Off’ (Roro) turut disediakan di semua lokasi untuk mengangkut sisa pukal dan perabot yang rosak akibat banjir.

“KDEBWM sentiasa bersiap-siaga dan komited untuk membantu penduduk yang terjejas dalam kejadian banjir dan menyeru juga semua pihak bekerjasama menjaga kebersihan,” katanya kepada Media Selangor.

Dalam pada itu, Ramli turut menasihatkan mangsa banjir mengambil langkah berjaga-jaga dan bekerjasama dalam usaha pengurusan sisa semasa dan selepas banjir.

#MediaSelangor #KDEBWasteManagement",https://www.tiktok.com/@mediaselangor/video/7492011773600517384,positive,,54,1,0,3787,0.9974320173263548,92,59.787,,,positive,0.9914400577545166,malay,Malay/Bumiputera,anger,0.6462766528129578,0.0398302301764488,0.0616254657506942,0.0485542491078376,0.0842934846878051,0.01555085927248,True,dirty_road_or_area,Shah Alam,False
tiktok,post,7580994686060350727,"SELANGOR | Kumpulan Darul Ehsan Berhad Waste Management (KDEBWM) terus mengorak langkah mentransformasikan pengurusan sisa domestik dengan menukar sampah kepada tenaga baharu, sekali gus mengurangkan kebergantungan terhadap tapak pelupusan yang semakin terhad di Selangor.

Ketua Pegawai Eksekutifnya, Dato' Ramli Mohd Tahir berkata, kaedah tersebut lebih praktikal berbanding kaedah menanam sampah (landfill) di tapak pelupusan yang digunakan pada masa kini. 

""Kaedah menukar sisa domestik menjadi sumber tenaga baharu ini telah diguna pakai di negara maju seperti Jepun, Turki dan Amerika. 

""Kos tanah di Selangor sangat mahal dan kita perlu menggunapakai teknologi terkini dalam pengurusan sampah bagi menggelak kos pengurusan sampah yang akan terus meningkat pada masa hadapan jika kita bergantung pada kaedah konvensional,"" katanya.

Beliau berkata ketika menjadi panel program Sesi Hati & Minda Pemimpin, di Pentas Piano, Pesta Buku Antarabangasa (SIBF) 2025 di sini, semalam.

🌐 Layari mediaselangor.com untuk lebih berita

#MediaSelangor",https://www.tiktok.com/@mediaselangor/video/7580994686060350727,positive,,50,0,1,5781,0.9881943643093108,108,58.781,,,positive,0.9606478810310364,malay,Malay/Bumiputera,love,0.2041053175926208,0.0830673426389694,0.0558330528438091,0.1141608580946922,0.2823028266429901,0.032750304788351,True,general_complaint,,False
tiktok,post,7551651485700951314,"Selepas 23 tahun bergelumang dalam bidang pengurusan sisa pepejal, @KDEB Waste Management memberi amaran tegas - sistem sisa negara berada dalam keadaan kucar-kacir dan masa semakin suntuk untuk diperbetulkan.

“Di Malaysia, piramid sisa kita terbalik. Majoriti sisa terus dihantar ke tapak pelupusan, hanya sebahagian kecil sahaja dikitar semula.

“Inilah isu utama yang kita hadapi, dan keadaan ini tidak mampan,” kata Pengurus Besar Operasinya Idris Mohamed Yusof ketika temu bual bersama Media Selangor.

Beliau menegaskan, kesannya bukan sekadar membebankan kewangan, malah lebih besar kerana tapak pelupusan semakin menghampiri kapasiti maksimum, sekali gus berisiko mencemarkan tanah, menjejaskan air bawah tanah serta menyebabkan kawasan terbabit tidak dapat digunakan selama beberapa dekad.

Sejak 2016, jumlah kutipan harian KDEBWM meningkat daripada 6,500 tan kepada hampir 10,000 tan pada 2024, menjadikan lebih 30 juta tan dikumpulkan kurang daripada sedekad.

#MediaSelangor",https://www.tiktok.com/@mediaselangor/video/7551651485700951314,negative,,39,4,0,10400,0.0004877686500549,147,57.4,,,negative,0.9983741044998168,malay,Malay/Bumiputera,anger,0.5570351481437683,0.2162853926420211,0.0676399171352386,0.0400364212691783,0.0360143892467021,0.0237575396895408,True,general_complaint,,False
tiktok,post,7642635927663299841,"Peneraju Transformasi Pengurusan Sisa Pintar & Mampan

Tahniah kepada Datuk Ramli Mohd Tahir, Pengarah Urusan KDEB Waste Management Sdn Bhd atas pengiktirafan sempena  BISA 2026 menerusi penerimaan Anugerah Inovasi Pengurusan Sisa.

Pengiktirafan ini mencerminkan komitmen berterusan KDEB Waste Management (KDEBWM) dalam memacu transformasi industri pengurusan sisa melalui pendekatan yang lebih pintar, mampan dan berteraskan inovasi demi kesejahteraan masyarakat serta kelestarian alam sekitar.

Sepanjang sedekad perjalanan KDEBWM pelbagai cabaran telah ditempuhi dalam memperkukuh sistem pengurusan sisa pepejal dan pembersihan awam di seluruh Selangor.

Melalui perancangan strategik dan pelaksanaan inisiatif bersepadu secara konsisten, KDEBWM berjaya membangunkan sistem operasi yang lebih cekap dan berkesan selain mengintegrasikan teknologi digital, analitik data serta prinsip Alam Sekitar, Sosial dan Tadbir Urus (ESG) dalam keseluruhan rantaian nilai syarikat.

Pendekatan progresif ini turut memperlihatkan keupayaan KDEBWM menggabungkan kecemerlangan operasi dengan strategi berpandangan jauh dalam membentuk masa depan industri pengurusan sisa bertaraf dunia.

Semoga pengiktirafan ini menjadi pemangkin untuk terus memperkukuh inovasi dan kelestarian industri pengurusan sisa demi masa depan yang lebih bersih, cekap dan mampan.

#BISA2026 #KDEBWM #DatukRamliMohdTahir #PengurusanSisa #Kelestarian #ESG #Inovasi #WasteManagement",https://www.tiktok.com/@sinarharianonline/video/7642635927663299841,positive,,39,3,0,3952,0.99939906001091,81,48.952,,,positive,0.9979968667030334,malay,Malay/Bumiputera,happy,0.0841675996780395,0.0489643104374408,0.382928192615509,0.0319112613797187,0.2571605741977691,0.0294531323015689,True,dirty_road_or_area,,False
tiktok,post,7625493550330875143,"Syarikat penyelenggara sisa, @KDEB Waste Management memerlukan kos tambahan bagi memastikan operasi kutipan sampah berjalan lancar tanpa gangguan, susulan kenaikan harga minyak global ketika ini.

EXCO Kerajaan Tempatan Dato’ @Ng Suee Lim  berkata beliau telah mengemukakan permohonan kepada Kerajaan Negeri, selain memberi gambaran mengenai situasi dan kekangan yang bakal ditanggung syarikat utiliti tersebut.

“Kalau jangka masa pendek, mungkin masih boleh tanggung, tapi sekarang kita tak dapat ramal bila perang di Asia Barat tamat. Kalau tiada dana tambahan ini, ia akan menyebabkan jadual kutipan terganggu.

“Pihak kontraktor pasti terkesan, jadi mereka akan kurangkan trip kutipan. Ini memang akan beri kesan besar. Kita kena faham sektor pembersihan ini merupakan kategori penting dan diperlukan negeri,” katanya kepada Media Selangor.

Pada Jumaat, Pengarah Urusan KDEBWM Dato’ Ramli Mohd Tahir memaklumkan lebih RM4 juta kenaikan kos diesel terpaksa ditanggung pihaknya setiap bulan bagi  operasi kutipan sisa susulan ketegangan global semasa.

#MediaSelangor #kdebwm #konflikasiabarat #selathormuz",https://www.tiktok.com/@mediaselangor/video/7625493550330875143,negative,,25,3,4,3844,0.0004866957664489,70,46.844,,,negative,0.9983776807785034,malay,Malay/Bumiputera,anger,0.8084815144538879,0.0536873787641525,0.0343297384679317,0.0253767576068639,0.0270569380372762,0.0125615010038018,True,dirty_road_or_area,,False
tiktok,post,7503760446432857351,"Program Selangor Kitar Semula (SELKitar) yang dilaksanakan KDEB Waste Management (@KDEB Waste Management) bermula hari ini melibatkan lebih 50 taman perumahan.

Pengarah Urusannya Dato’ Ramli Tahir berkata program tersebut membabitkan kawasan pentadbiran Majlis Bandaraya Subang Jaya (MBSJ) dan Majlis Perbandaran Sepang (MPSepang).

“Pelaksanaan program bertujuan memperkasa kitar semula menerusi kutipan dari rumah ke rumah ini dengan kerjasama Nestle Malaysia. Kita telah kenal pasti lebih 50 taman perumahan dan penduduk juga telah dimaklumkan.

“Lori yang mengambil barangan kitar semula akan datang sehari pada setiap minggu, penduduk hanya perlu asingkan barangan kitar semula sahaja.

“Kita tidak menerima barangan lain selain kitar semula seperti tisu, kaca, lampin, puntung rokok dan minyak masak,” katanya ketika dihubungi SelangorKini.

#MediaSelangor",https://www.tiktok.com/@mediaselangor/video/7503760446432857351,positive,,37,2,0,5237,0.991432648897171,91,46.237,,,positive,0.97144216299057,malay,Malay/Bumiputera,surprise,0.0257407967001199,0.0342343114316463,0.0197854619473218,0.037133052945137,0.0752850025892257,0.4249745011329651,True,general_complaint,Subang Jaya,False
tiktok,post,7615267777313525012,"KDEB Waste Management (KDEBWM) menerima aduan melibatkan terdapat segelintir pihak tidak bertanggungjawab sanggup mengambil kesempatan dengan sengaja membuang sampah pukal di kawasan masjid di negeri ini sepanjang Ramadan.

Pengarah Urusannya, Datuk Ramli Mohd. Tahir berkata, kebanyakkan masjid menganjurkan majlis berbuka puasa dengan menyediakan makanan sehingga mencecah 1,000 jemaah dengan
sampah atau sisa makanan itu kemudian dibuang di rumah sampah yang disediakan bagi kutipan lori rutin KDEBWM.

“Namun, kita menerima aduan berlakunya lambakan sampah pukal di beberapa lokasi termasuk Masjid Tengku Ampuan Jemaah, Bukit Jelutong. Sampah yang dibuang melibatkan barangan seperti perabot lama dan rosak,” katanya.

Menurut Ramli, perkara seumpama itu tidak sepatutnya berlaku kerana masjid adalah rumah ibadat umat Islam dan bukannya tempat pembuangan sampah pukal berkenaan. 

https://www.kosmo.com.my/2026/03/09/ada-pihak-biadab-buang-sampah-pukal-perabot-lama-di-masjid/",https://www.tiktok.com/@rozmalmalakan/video/7615267777313525012,negative,,30,2,1,5524,0.0004893243312835,88,42.524,,,negative,0.9983689188957214,malay,Malay/Bumiputera,anger,0.5542308688163757,0.0439307317137718,0.0524890348315238,0.0523220002651214,0.1139667481184005,0.0256202183663845,True,illegal_dumping,,True
tiktok,post,7519452841572912391,"KDEB Waste Management (KDEBWM) akan melaksanakan projek rintis penggunaan lori sampah elektrik (EV) bermula Julai ini bagi menilai kesesuaian teknologi tersebut dalam operasi kutipan sisa domestik.

Pengarah Urusannya Dato’ Ramli Mohd Tahir berkata inisiatif itu penting kerana operasi kutipan sisa memerlukan ketahanan tinggi terhadap pelbagai cabaran seperti cuaca tidak menentu, keadaan jalan yang mencabar dan jenis sampah yang pelbagai.

“KDEBWM telah memeterai memorandum persefahaman (MoU) dengan Horwing Technology (M) Sdn Bhd untuk melaksanakan projek rintis lori EV di Selangor.

“Inisiatif ini mencerminkan komitmen KDEBWM untuk mengurangkan pelepasan karbon dan memelihara alam sekitar,” katanya kepada Media Selangor.

Menurut beliau, ujian itu akan menilai keupayaan lori EV beroperasi antara lapan hingga 10 jam sehari, serta dicas sepenuhnya sebelum digunakan semula keesokan harinya.

“Kecekapan lori dalam memampatkan sampah semasa operasi turut menjadi fokus utama dalam penilaian,” tambahnya.

Sebanyak dua unit lori EV akan digunakan dalam ujian berkenaan yang dikendalikan oleh KDEB ICI Sdn Bhd, dengan tempoh pelaksanaan antara enam bulan hingga setahun.

#MediaSelangor",https://www.tiktok.com/@mediaselangor/video/7519452841572912391,positive,,31,0,0,9947,0.9992015063762664,130,40.947,,,positive,0.9973383545875548,malay,Malay/Bumiputera,anger,0.3299534916877746,0.1619183421134948,0.1019269004464149,0.0374580435454845,0.0942885056138038,0.0341719314455986,True,overflowing_bin,,False
tiktok,post,7395388251466485008,"Dua inovasi dibangunkan KDEB Waste Management (KDEBWM) iaitu aplikasi iClean Selangor dan Pusat Kitar Semula Pandu Lalu Automatik (ATDReC) menerima pengiktirafan dalam Majlis Anugerah PC.Com 2024, malam tadi.

Aplikasi iClean Selangor yang diperkenal pada 2016 dinobat Aplikasi Perkhidmatan Awam Terbaik manakala ATDReC yang dilancar Mac lalu diiktiraf sebagai Pembekal Perkhidmatan Kitar Semula Inovatif Terbaik.

Pengarah Urusan KDEBWM Dato’ Ramli Mohd Tahir berkata pengiktirafan itu menyemarakkan semangat pihaknya untuk terus menggalakkan inovasi dalam memberi perkhidmatan terbaik kepada pengguna. 

#MediaSelangor #Selangorkini #SelangorTV #KDEBWM #iClean",https://www.tiktok.com/@mediaselangor/video/7395388251466485008,positive,,31,0,2,1664,0.9991433203220368,49,38.664,,,positive,0.9971444010734558,malay,Malay/Bumiputera,no_clear_emotion,0.0324420183897018,0.0333287864923477,0.1416573822498321,0.0301807150244712,0.2980522513389587,0.0613109730184078,True,praise_or_resolution,,False
tiktok,post,7456342391826484498,"KDEB Waste Management (@KDEB Waste Management) berhasrat memperkukuh lagi perkhidmatan mereka dalam sektor ekonomi kitaran tahun ini.

Pengarah urusannya Dato’ Ramli Mohd Tahir berkata penumpuan bukan hanya dapat menghasilkan sumber baharu namun mampu mengurangkan penggunaan tapak pelupusan sampah di samping menggalakkan kitar semula.

“Perancangan ini bukan sahaja mampu menangani masalah sisa sebaliknya membuka peluang kerja baharu berasaskan pemulihan sumber dan penjanaan tenaga yang memberi nilai ekonomi negeri.

“Pendekatan ini turut memberi manfaat kepada alam sekitar sekali gus membina masa depan lestari untuk generasi akan datang,” katanya kepada Media Selangor.

Dalam masa sama, beliau berkata KDEBWM juga akan terus menambah baik mutu perkhidmatan selaras dengan keperluan semua pihak.

#MediaSelangor",https://www.tiktok.com/@mediaselangor/video/7456342391826484498,positive,,21,1,2,5901,0.999364799261093,83,34.900999999999996,,,positive,0.9978826642036438,malay,Malay/Bumiputera,happy,0.0592271871864795,0.039513561874628,0.5691043734550476,0.0204350892454385,0.207136258482933,0.0195368323475122,True,general_complaint,,False
