Platform,Type,ID,Text,URL,Parent_Post_URL,Parent_Post_ID,Sentiment,Date,likes,shares,comments_count,views,sentiment_score,total_engagement,video_url,media_type,sentiment_label,sentiment_confidence,detected_language,demographic,author_demographic,author_demo_confidence,emotion_primary,emotion_anger,emotion_fear,emotion_happy,emotion_sadness,emotion_love,emotion_surprise
tiktok,post,7660008541410970900,"Warga DUN Tenang, undi siapa nanti?

🗳️ 𝙐𝙉𝘿𝙄 𝘾𝙄𝙆𝙂𝙐 𝙈𝘼𝙇𝘼

""Jom Jaga Tenang""
""Jom Jaga Johor""

#CikguMala
#BersamaMendidikMasyarakat
#TenangSejahtera
#BerkatPrihatinSejahtera",https://www.tiktok.com/@cikgumala_johor/video/7660008541410970900,,,neutral,2026-07-08 12:01:46.214489+00:00,197,14,12,814,0.5,231,https://www.tiktok.com/@cikgumala_johor/video/7660008541410970900,video,neutral,0.8762989044189453,english,Mixed/Urban,Unknown,0.0,love,0.08821029961109161,0.02935432828962803,0.12003051489591599,0.04356221482157707,0.503876268863678,0.02748924307525158
tiktok,post,7659987796760775943,"Setiap kata yang disampaikan membawa makna dan harapan buat masa depan DUN Tenang.

Terima kasih kepada Ustaz Idris atas sokongan dan pesanan yang dikongsikan.

🎥 Tonton video ini sampai habis. Semoga apa yang disampaikan menjadi salah satu pertimbangan buat seluruh pengundi dalam membuat penilaian di kertas undi nanti.

🗳️ 𝙐𝙉𝘿𝙄 𝘾𝙄𝙆𝙂𝙐 𝙈𝘼𝙇𝘼

""Jom Jaga Tenang""
""Jom Jaga Johor""

#CikguMala
#BersamaMendidikMasyarakat
#TenangSejahtera
#BerkatPrihatinSejahtera",https://www.tiktok.com/@cikgumala_johor/video/7659987796760775943,,,positive,2026-07-08 12:01:46.534395+00:00,190,7,6,827,0.9993954300880432,211,https://www.tiktok.com/@cikgumala_johor/video/7659987796760775943,video,positive,0.997984766960144,malay,Malay/Bumiputera,Unknown,0.0,no_clear_emotion,0.034966841340065,0.014774068258702755,0.07817596197128296,0.02933853305876255,0.3988126218318939,0.03601337596774101
tiktok,post,7659976121177378056,"Setiap hari, saya sentiasa mengingatkan diri bahawa setiap usaha dan perjalanan ini hanya akan dipermudahkan dengan izin Allah SWT.

Doa ini sentiasa menjadi penguat hati saya agar diberikan kemudahan dalam setiap urusan, kekuatan menghadapi setiap cabaran dan kebijaksanaan dalam setiap keputusan yang diambil.

Saya mengajak diri saya dan juga seluruh warga Tenang untuk sama-sama mengamalkan doa yang indah ini dalam kehidupan seharian. Semoga Allah SWT mempermudahkan setiap urusan kita, mengurniakan ketenangan hati, serta membuka jalan kepada segala kebaikan yang kita usahakan.

Semoga Allah SWT sentiasa memimpin setiap langkah kita. Aamiin Ya Rabbal 'Alamin.

🗳️ 𝙐𝙉𝘿𝙄 𝘾𝙄𝙆𝙂𝙐 𝙈𝘼𝙇𝘼

""Jom Jaga Tenang""
""Jom Jaga Johor""

#CikguMala
#BersamaMendidikMasyarakat
#TenangSejahtera
#BerkatPrihatinSejahtera",https://www.tiktok.com/@cikgumala_johor/video/7659976121177378056,,,positive,2026-07-08 12:01:46.892095+00:00,80,4,5,295,0.9994020283222198,91,https://www.tiktok.com/@cikgumala_johor/video/7659976121177378056,video,positive,0.9980067610740662,malay,Malay/Bumiputera,Unknown,0.0,love,0.05063243582844734,0.04592796415090561,0.2957693636417389,0.031121771782636642,0.5157338380813599,0.02146664448082447
tiktok,post,7659963720050707720,"Macam ni kira kawan tak? 
🗳️ 𝙐𝙉𝘿𝙄 𝘾𝙄𝙆𝙂𝙐 𝙈𝘼𝙇𝘼

""Jom Jaga Tenang""
""Jom Jaga Johor""

#CikguMala 
#BersamaMendidikMasyarakat 
#TenangSejahtera 
#BerkatPrihatinSejahtera",https://www.tiktok.com/@cikgumala_johor/video/7659963720050707720,,,neutral,2026-07-08 12:01:47.220558+00:00,244,9,15,1163,0.5,279,https://www.tiktok.com/@cikgumala_johor/video/7659963720050707720,video,neutral,0.8629258275032043,english,Mixed/Urban,Unknown,0.0,love,0.07280358672142029,0.019411539658904076,0.03854399546980858,0.03505716845393181,0.5897347927093506,0.03103840909898281
tiktok,post,7659949425648749832,"Setiap detik kini semakin bermakna.

Saya percaya, perubahan yang baik bermula apabila kita bersama-sama memilih masa depan yang lebih baik untuk DUN Tenang.

Teruskan bersama saya hingga ke garisan penamat. Insya-Allah, amanah ini akan saya galas dengan sebaik-baiknya jika diberi peluang untuk berkhidmat.

🗳️ 𝙐𝙉𝘿𝙄 𝘾𝙄𝙆𝙂𝙐 𝙈𝘼𝙇𝘼

""Jom Jaga Tenang""
""Jom Jaga Johor""

#CikguMala
#BersamaMendidikMasyarakat
#TenangSejahtera
#BerkatPrihatinSejahtera",https://www.tiktok.com/@cikgumala_johor/video/7659949425648749832,,,positive,2026-07-08 12:01:47.549081+00:00,25,1,2,180,0.9993983268737792,29,https://www.tiktok.com/@cikgumala_johor/video/7659949425648749832,video,positive,0.9979944229125977,malay,Malay/Bumiputera,Unknown,0.0,happy,0.027473533526062965,0.031606368720531464,0.6244229078292847,0.016297155991196632,0.22518041729927063,0.023744598031044006
tiktok,post,7659928152453418247,"Segala yang besar bermula daripada sesuatu yang kecil, begitu juga dengan kepimpinan. Ia bermula dari rumah.

Rumahlah tempat pertama anak-anak mengenal nilai kehidupan. Setiap tutur kata, setiap tindakan dan setiap didikan yang diberikan akan menjadi bekalan mereka untuk menghadapi dunia.

Sebab itu, membina keluarga dengan kasih sayang, adab dan nilai yang baik bukan sekadar membesarkan anak-anak, tetapi sedang membentuk pemimpin-pemimpin masa hadapan. Semoga setiap rumah menjadi tempat lahirnya insan yang membawa kebaikan kepada sekeliling.

🗳️ 𝙐𝙉𝘿𝙄 𝘾𝙄𝙆𝙂𝙐 𝙈𝘼𝙇𝘼

""Jom Jaga Tenang""
""Jom Jaga Johor""

#CikguMala
#jomjagajohor 
#TenangSejahtera
#BerkatPrihatinSejahtera
#fyp",https://www.tiktok.com/@cikgumala_johor/video/7659928152453418247,,,positive,2026-07-08 12:01:47.955549+00:00,59,3,4,276,0.9994069099426268,68,https://www.tiktok.com/@cikgumala_johor/video/7659928152453418247,video,positive,0.9980230331420898,malay,Malay/Bumiputera,Unknown,0.0,love,0.06603101640939713,0.03659947216510773,0.03928905352950096,0.07151328772306442,0.7269254326820374,0.024536538869142532
tiktok,post,7659909505416842516,"Satu undi, satu harapan. Satu pilihan, masa depan Tenang.

Ayuh bersama saya membina DUN Tenang yang lebih prihatin, lebih sejahtera dan lebih membela rakyat.

Insya-Allah, setiap undi yang diberikan akan saya balas dengan amanah, kerja keras dan khidmat yang terbaik untuk seluruh warga Tenang.

🗳️ 𝙐𝙉𝘿𝙄 𝘾𝙄𝙆𝙂𝙐 𝙈𝘼𝙇𝘼

""Jom Jaga Tenang""
""Jom Jaga Johor""

#CikguMala
#BersamaMendidikMasyarakat
#TenangSejahtera
#BerkatPrihatinSejahtera",https://www.tiktok.com/@cikgumala_johor/video/7659909505416842516,,,positive,2026-07-08 12:01:48.285765+00:00,57,0,5,293,0.9993982195854186,64,https://www.tiktok.com/@cikgumala_johor/video/7659909505416842516,video,positive,0.997994065284729,malay,Malay/Bumiputera,Unknown,0.0,happy,0.042653825134038925,0.039287179708480835,0.5953630805015564,0.022976603358983994,0.24154537916183472,0.018481755629181862
tiktok,post,7659909134447332628,"Warga DUN Tenang tidak memerlukan janji yang indah di atas pentas semata-mata. Yang mereka perlukan ialah seorang wakil rakyat yang benar-benar hadir apabila diperlukan, mendengar setiap suara dan bekerja tanpa mengira latar belakang.

Sebagai sebuah kawasan yang kaya dengan potensi, DUN Tenang memerlukan kepimpinan yang sentiasa turun padang, memahami denyut nadi masyarakat dan bertindak menyelesaikan isu-isu yang dihadapi. Daripada kebajikan rakyat, peluang pendidikan anak-anak, pembangunan belia, sokongan kepada usahawan kecil hinggalah kepada kemudahan awam, semuanya memerlukan perhatian yang berterusan.

Sebab itu saya membawa T dalam akronim TENANG, iaitu Telus Berkhidmat.

Bagi saya, amanah bukan sekadar memegang jawatan. Amanah ialah berkhidmat dengan penuh keikhlasan, mengurus setiap tanggungjawab secara telus, mendengar setiap pandangan dan memastikan setiap keputusan dibuat demi kepentingan warga DUN Tenang.

Saya percaya, apabila kepimpinan diasaskan dengan kejujuran, integriti dan rasa tanggungjawab, kepercayaan rakyat akan terus subur dan lebih banyak perkara baik dapat kita laksanakan bersama.

Insya-Allah, dengan sokongan seluruh warga DUN Tenang, kita mampu membina sebuah kawasan yang lebih sejahtera, maju dan diberkati untuk generasi hari ini serta masa hadapan.

🗳️ 𝙐𝙉𝘿𝙄 𝘾𝙄𝙆𝙂𝙐 𝙈𝘼𝙇𝘼

""Jom Jaga Tenang""
""Jom Jaga Johor""

#CikguMala
#BersamaMendidikMasyarakat
#TenangSejahtera
#BerkatPrihatinSejahtera",https://www.tiktok.com/@cikgumala_johor/video/7659909134447332628,,,positive,2026-07-08 12:01:48.613681+00:00,31,1,3,175,0.9991539955139159,36,https://www.tiktok.com/@cikgumala_johor/video/7659909134447332628,video,positive,0.9971799850463867,malay,Malay/Bumiputera,Unknown,0.0,happy,0.06306913495063782,0.05516676977276802,0.41915950179100037,0.03252309188246727,0.35466280579566956,0.021538199856877327
tiktok,post,7659909060657007892,"Warga DUN Tenang mahukan peluang untuk terus maju. Mereka mahukan ekonomi yang mampu memberi kehidupan yang lebih baik kepada keluarga, bukan sekadar bertahan dengan cabaran kos sara hidup yang semakin meningkat.

Ramai anak muda sedang mencari peluang pekerjaan yang lebih baik. Peniaga dan usahawan kecil pula memerlukan sokongan agar terus berkembang dan mampu meningkatkan pendapatan. Dalam masa yang sama, ramai keluarga mengharapkan lebih banyak inisiatif yang benar-benar dapat meringankan beban kehidupan seharian.

Sebab itu saya membawa E dalam akronim TENANG, iaitu Ekonomi Diperkasa.

Saya percaya ekonomi yang kukuh bermula daripada masyarakat yang diberi peluang. Dengan memperkasakan usahawan tempatan, membuka lebih banyak peluang pekerjaan, menyokong anak muda serta melaksanakan inisiatif yang membantu mengurangkan kos sara hidup, insya-Allah lebih ramai warga DUN Tenang dapat menikmati kehidupan yang lebih stabil dan sejahtera.

Apabila ekonomi rakyat semakin kukuh, keluarga akan lebih terjamin, perniagaan akan terus berkembang dan DUN Tenang mampu melangkah lebih jauh sebagai sebuah kawasan yang maju serta berdaya saing.

🗳️ 𝙐𝙉𝘿𝙄 𝘾𝙄𝙆𝙂𝙐 𝙈𝘼𝙇𝘼

""Jom Jaga Tenang""
""Jom Jaga Johor""

#CikguMala
#BersamaMendidikMasyarakat
#TenangSejahtera
#BerkatPrihatinSejahtera",https://www.tiktok.com/@cikgumala_johor/video/7659909060657007892,,,positive,2026-07-08 12:01:48.941484+00:00,30,0,2,168,0.9994070887565611,33,https://www.tiktok.com/@cikgumala_johor/video/7659909060657007892,video,positive,0.9980236291885376,malay,Malay/Bumiputera,Unknown,0.0,happy,0.04927324131131172,0.08193061500787735,0.6853317618370056,0.02505958266556263,0.11139367520809174,0.017687363550066948
tiktok,post,7659831598707150101,"Warga DUN Tenang bukan sahaja mengharapkan pembangunan fizikal, malah menginginkan sebuah masyarakat yang hidup dalam suasana harmoni, saling menghormati dan saling mengambil berat antara satu sama lain. Kekuatan sesebuah kawasan bermula daripada kekuatan institusi keluarga dan nilai yang diterapkan dalam kehidupan seharian.

Hari ini, kita berdepan pelbagai cabaran yang memberi kesan kepada keluarga, anak-anak dan golongan muda. Dalam masa yang sama, warga emas, ibu bapa, OKU serta mereka yang memerlukan juga wajar diberikan perhatian dan pembelaan yang sewajarnya.

Sebab itu saya membawa N dalam akronim TENANG, iaitu Nilai dan Keluarga Disantuni.

Bagi saya, membina masyarakat bukan sekadar menyediakan pembangunan, tetapi turut membina akhlak, memperkukuh institusi keluarga dan menyemai nilai kasih sayang, hormat-menghormati serta semangat saling membantu. Apabila keluarga diperkasa, masyarakat juga akan menjadi lebih kuat dan sejahtera.

Insya-Allah, dengan nilai yang baik serta keprihatinan terhadap setiap lapisan masyarakat, kita mampu melahirkan DUN Tenang yang bukan sahaja maju pembangunannya, tetapi juga kaya dengan budi, kasih sayang dan perpaduan.

🗳️ 𝙐𝙉𝘿𝙄 𝘾𝙄𝙆𝙂𝙐 𝙈𝘼𝙇𝘼

""Jom Jaga Tenang""
""Jom Jaga Johor""

#CikguMala
#BersamaMendidikMasyarakat
#TenangSejahtera
#BerkatPrihatinSejahtera",https://www.tiktok.com/@cikgumala_johor/video/7659831598707150101,,,positive,2026-07-08 12:01:49.256946+00:00,11,0,0,156,0.9993379592895507,12,https://www.tiktok.com/@cikgumala_johor/video/7659831598707150101,video,positive,0.9977931976318359,malay,Malay/Bumiputera,Unknown,0.0,love,0.06363784521818161,0.03302803263068199,0.08419778943061829,0.046080559492111206,0.728226900100708,0.01954251155257225
tiktok,post,7659831460093873428,"Warga DUN Tenang berhak menikmati kemudahan asas yang baik kerana ia menjadi asas kepada kesejahteraan hidup dan pembangunan sesebuah kawasan. Apabila akses kepada kemudahan awam dipertingkatkan, urusan harian masyarakat juga akan menjadi lebih mudah dan selesa.

Masih terdapat pelbagai aspek yang perlu terus diberi perhatian, termasuk kemudahan pendidikan, kesihatan, infrastruktur serta perkhidmatan awam. Kemudahan yang berkualiti bukan sahaja memberi manfaat kepada generasi hari ini, malah menjadi pelaburan penting untuk masa depan anak-anak kita.

Sebab itu saya membawa A dalam akronim TENANG, iaitu Akses Kemudahan Dipertingkat.

Saya percaya setiap warga DUN Tenang berhak menikmati kemudahan asas yang mencukupi tanpa mengira di mana mereka tinggal. Menambah baik akses kepada kemudahan ini bukan sekadar memenuhi keperluan semasa, tetapi juga membuka lebih banyak peluang untuk meningkatkan taraf hidup masyarakat.

Insya-Allah, dengan perancangan yang teliti dan komitmen yang berterusan, kita mampu membina DUN Tenang yang lebih selesa, lebih mudah diakses dan lebih sejahtera untuk semua.

🗳️ 𝙐𝙉𝘿𝙄 𝘾𝙄𝙆𝙂𝙐 𝙈𝘼𝙇𝘼

""Jom Jaga Tenang""
""Jom Jaga Johor""

#CikguMala #BersamaMendidikMasyarakat #TenangSejahtera #BerkatPrihatinSejahtera",https://www.tiktok.com/@cikgumala_johor/video/7659831460093873428,,,positive,2026-07-08 12:01:49.572007+00:00,15,2,0,157,0.9994070172309875,18,https://www.tiktok.com/@cikgumala_johor/video/7659831460093873428,video,positive,0.9980233907699585,malay,Malay/Bumiputera,Unknown,0.0,happy,0.07132894545793533,0.0565335787832737,0.6205579042434692,0.02520992048084736,0.17429618537425995,0.018024610355496407
tiktok,post,7659830029458672916,"Kemajuan sesebuah kawasan bukan diukur melalui pembangunan semata-mata, tetapi apabila manfaatnya dapat dirasai oleh setiap lapisan masyarakat. Tiada maknanya pembangunan jika masih ada warga yang tercicir daripada menikmati hasilnya.

Di DUN Tenang, saya percaya setiap warga berhak merasai peluang yang sama, sama ada dari sudut kebajikan, ekonomi, pendidikan mahupun pembangunan komuniti. Apabila kita saling membantu dan berkongsi nikmat yang ada, masyarakat akan menjadi lebih kuat dan bersatu.

Sebab itu saya membawa N dalam akronim TENANG, iaitu Nikmat Kehidupan Dikongsi.

Saya ingin melihat sebuah DUN Tenang yang membudayakan semangat prihatin, saling menyokong dan berganding bahu. Tiada siapa yang dipinggirkan, dan setiap kejayaan yang dikecapi dapat memberi manfaat kepada seluruh masyarakat.

Insya-Allah, apabila nikmat kehidupan dapat dikongsi bersama, DUN Tenang akan terus membangun sebagai sebuah kawasan yang harmoni, penyayang dan sejahtera untuk semua.

🗳️ 𝙐𝙉𝘿𝙄 𝘾𝙄𝙆𝙂𝙐 𝙈𝘼𝙇𝘼

""Jom Jaga Tenang""
""Jom Jaga Johor""

#CikguMala #BersamaMendidikMasyarakat #TenangSejahtera #BerkatPrihatinSejahtera",https://www.tiktok.com/@cikgumala_johor/video/7659830029458672916,,,positive,2026-07-08 12:01:49.923127+00:00,10,0,0,140,0.9994102537631988,11,https://www.tiktok.com/@cikgumala_johor/video/7659830029458672916,video,positive,0.9980341792106628,malay,Malay/Bumiputera,Unknown,0.0,love,0.04920101910829544,0.03439238294959068,0.3070976436138153,0.025039730593562126,0.5421052575111389,0.016415145248174667
tiktok,post,7659751835544145172,"Masa depan Tenang bermula dengan langkah kita hari ini.

Jangan hanya mendengar cerita daripada orang lain. Hadirlah, lihat sendiri, dengar sendiri dan nilai sendiri.

Bersama pimpinan yang berpengalaman serta calon N.05 Tenang, Cikgu Mala, kita bincangkan harapan dan masa depan yang lebih baik untuk seluruh warga Tenang.

Setiap kehadiran memberi makna. Setiap sokongan memberi kekuatan. Dan setiap undi mampu membawa perubahan.

Jumpa malam ini, jam 9.00 malam. Insya-Allah.

🗳️ 𝙐𝙉𝘿𝙄 𝘾𝙄𝙆𝙂𝙐 𝙈𝘼𝙇𝘼

""Jom Jaga Tenang"" 
""Jom Jaga Johor"" 

#CikguMala
#BersamaMendidikMasyarakat
#TenangSejahtera
#BerkatPrihatinSejahtera",https://www.tiktok.com/@cikgumala_johor/video/7659751835544145172,,,positive,2026-07-08 12:01:50.251426+00:00,64,1,1,465,0.9993938744068145,70,https://www.tiktok.com/@cikgumala_johor/video/7659751835544145172,video,positive,0.9979795813560486,malay,Malay/Bumiputera,Unknown,0.0,happy,0.03241954371333122,0.030514348298311234,0.4765528440475464,0.02272486500442028,0.28256916999816895,0.03353570029139519
tiktok,post,7659714587863911700,"Kadang-kadang, momen paling bermakna bukan di atas pentas, tetapi ketika duduk bersama rakyat di kedai kopi, berziarah dari rumah ke rumah dan mendengar sendiri cerita mereka.

Hari ini saya melihat sendiri indahnya DUN Tenang. masyarakat Melayu, Cina, India dan seluruh warga yang hidup dalam kepelbagaian, namun tetap bersatu dengan satu harapan yang sama: mahu melihat Tenang terus aman, maju dan sejahtera.

Setiap salam, senyuman dan doa yang diberikan amat bermakna buat saya. Pertemuan ini mengingatkan saya bahawa kekuatan kita terletak pada perpaduan dan semangat untuk saling menyokong.

Terima kasih warga Tenang atas keikhlasan menerima kehadiran saya. Kita mungkin berbeza latar belakang, tetapi kita adalah satu keluarga besar Tenang. 

🗳️ 𝙐𝙉𝘿𝙄 𝘾𝙄𝙆𝙂𝙐 𝙈𝘼𝙇𝘼

""Jom Jaga Tenang"" 
""Jom Jaga Johor"" 

#CikguMala
#BersamaMendidikMasyarakat
#TenangSejahtera
#BerkatPrihatinSejahtera",https://www.tiktok.com/@cikgumala_johor/video/7659714587863911700,,,positive,2026-07-08 12:01:50.574344+00:00,101,3,3,697,0.9994076967239379,113,https://www.tiktok.com/@cikgumala_johor/video/7659714587863911700,video,positive,0.99802565574646,malay,Malay/Bumiputera,Unknown,0.0,love,0.03981388732790947,0.0405179001390934,0.3392116129398346,0.033277202397584915,0.4285961985588074,0.03758453205227852
tiktok,post,7659680561593666837,"Apa sebenarnya yang ingin saya bawa untuk DUN Tenang?

Dalam video ini, saya jelaskan sendiri maksud TENANG yang menjadi komitmen dan hala tuju perjuangan saya sekiranya diberi amanah untuk berkhidmat.

Saya mengajak seluruh warga DUN Tenang meluangkan sedikit masa untuk menonton video ini sampai habis. Fahami setiap perancangan yang saya kongsikan, kerana saya mahu setiap undi yang diberikan dibuat dengan keyakinan dan kefahaman tentang apa yang ingin saya perjuangkan.

Semoga perkongsian ini memberi gambaran yang jelas tentang komitmen saya untuk bersama-sama membina DUN Tenang yang lebih sejahtera.

🗳️ 𝙐𝙉𝘿𝙄 𝘾𝙄𝙆𝙂𝙐 𝙈𝘼𝙇𝘼

""Jom Jaga Tenang""
""Jom Jaga Johor""

#CikguMala
#BersamaMendidikMasyarakat
#TenangSejahtera
#BerkatPrihatinSejahtera",https://www.tiktok.com/@cikgumala_johor/video/7659680561593666837,,,positive,2026-07-08 12:01:50.943332+00:00,87,1,1,604,0.9994082152843475,95,https://www.tiktok.com/@cikgumala_johor/video/7659680561593666837,video,positive,0.9980273842811584,malay,Malay/Bumiputera,Unknown,0.0,happy,0.04532354697585106,0.042586926370859146,0.5208209753036499,0.027656791731715202,0.28986525535583496,0.022036857903003693
tiktok,post,7659664136212712724,"Komen-komen seperti ini benar-benar menyentuh hati saya.

Walaupun sedang diuji dengan keuzuran, masih tetap meluangkan masa untuk memberi sokongan dan mengirimkan doa. Bagi saya, itu adalah satu penghargaan yang amat besar.

Terima kasih atas setiap doa, kata-kata semangat dan sokongan yang tidak pernah putus. Saya juga memohon agar tuan-tuan, puan-puan dan semua yang sentiasa mendoakan saya terus menitipkan doa agar saya diberikan kekuatan, kesihatan dan dipermudahkan segala urusan untuk terus berkhidmat kepada warga DUN Tenang.

Semoga setiap doa yang dipanjatkan dikurniakan ganjaran dan dipermudahkan segala urusan buat kita semua.

🗳️ 𝙐𝙉𝘿𝙄 𝘾𝙄𝙆𝙂𝙐 𝙈𝘼𝙇𝘼

""Jom Jaga Tenang""
""Jom Jaga Johor""

#CikguMala
#BersamaMendidikMasyarakat
#TenangSejahtera
#BerkatPrihatinSejahtera",https://www.tiktok.com/@cikgumala_johor/video/7659664136212712724,,,positive,2026-07-08 12:01:51.265041+00:00,33,2,0,191,0.9994075179100036,36,https://www.tiktok.com/@cikgumala_johor/video/7659664136212712724,video,positive,0.9980250597000122,malay,Malay/Bumiputera,Unknown,0.0,love,0.0422280877828598,0.04190646857023239,0.07551799714565277,0.05866791307926178,0.7064988017082214,0.03525464981794357
tiktok,post,7659634684506328341,"Alhamdulillah, terima kasih kepada semua yang hadir bersama dalam Ceramah Umum semalam.

Saya kongsikan sedikit sorotan untuk warga Tenang yang tidak dapat hadir. Semoga perkongsian ini dapat memberi gambaran tentang hasrat dan komitmen saya untuk terus berkhidmat demi kesejahteraan kita bersama.

Tonton video ini sampai habis. Insya-Allah, setiap sokongan dan doa daripada anda menjadi kekuatan buat saya.

🗳️ 𝙐𝙉𝘿𝙄 𝘾𝙄𝙆𝙂𝙐 𝙈𝘼𝙇𝘼

""Jom Jaga Tenang""
""Jom Jaga Johor""

#CikguMala
#BersamaMendidikMasyarakat
#TenangSejahtera
#BerkatPrihatinSejahtera",https://www.tiktok.com/@cikgumala_johor/video/7659634684506328341,,,positive,2026-07-08 12:01:51.613945+00:00,126,4,3,805,0.9994060158729552,141,https://www.tiktok.com/@cikgumala_johor/video/7659634684506328341,video,positive,0.9980200529098511,malay,Malay/Bumiputera,Unknown,0.0,fear,0.10264428704977036,0.28207769989967346,0.16481037437915802,0.06325061619281769,0.14312587678432465,0.05221047252416611
tiktok,post,7659652537573756180,"Kelmarin saya  masuk dapur pula. 

Katanya kalau dah di Johor, memang tak lengkap kalau tak masak Asam Pedas Johor. Kali ini saya masak ringkas saja sebagai tanda terima kasih buat petugas-petugas yang meluangkan masa dan tenaga membantu di DUN Tenang.

Bagi saya, perjuangan ini bukan sekadar turun berkempen, tetapi juga menghargai setiap insan yang mengorbankan masa, tenaga dan keikhlasan demi memastikan segala urusan berjalan lancar.

Semoga hidangan yang tidak seberapa ini dapat menjadi penyeri dan menambah semangat buat semua. Terima kasih atas setiap keringat, doa dan pengorbanan yang diberikan. 

🗳️ 𝙐𝙉𝘿𝙄 𝘾𝙄𝙆𝙂𝙐 𝙈𝘼𝙇𝘼

""Jom Jaga Tenang""
""Jom Jaga Johor""

#CikguMala #BersamaMendidikMasyarakat #TenangSejahtera #BerkatPrihatinSejahtera",https://www.tiktok.com/@cikgumala_johor/video/7659652537573756180,,,positive,2026-07-08 12:01:51.956585+00:00,86,1,4,916,0.9993564665317535,100,https://www.tiktok.com/@cikgumala_johor/video/7659652537573756180,video,positive,0.9978548884391785,malay,Malay/Bumiputera,Unknown,0.0,love,0.02835213765501976,0.02804218977689743,0.11940515786409378,0.04152843728661537,0.6282792687416077,0.03840700536966324
tiktok,post,7659626030834945288,"Siapa di sini warga DUN Tenang? 

Cuba suarakan dalam ruangan komen, apa satu perkara yang anda harapkan untuk DUN Tenang.

🗳️ 𝙐𝙉𝘿𝙄 𝘾𝙄𝙆𝙂𝙐 𝙈𝘼𝙇𝘼

""Jom Jaga Tenang""
""Jom Jaga Johor""

#CikguMala
#BersamaMendidikMasyarakat
#TenangSejahtera
#BerkatPrihatinSejahtera
#jomjagajohor",https://www.tiktok.com/@cikgumala_johor/video/7659626030834945288,,,positive,2026-07-08 12:01:52.276839+00:00,48,0,5,345,0.9993097603321075,56,https://www.tiktok.com/@cikgumala_johor/video/7659626030834945288,video,positive,0.9976992011070251,malay,Malay/Bumiputera,Unknown,0.0,love,0.0666704922914505,0.023953402414917946,0.060933325439691544,0.03669135645031929,0.6627833843231201,0.0220185499638319
tiktok,post,7659615165385542930,"Sarapan lebih bermakna apabila seawal pagi sudah dapat bertentang mata dan bertegur sapa dengan warga Tenang.

Senyuman, sapaan dan doa yang diberikan menjadi penyeri pagi serta penyuntik semangat untuk meneruskan perjalanan hari ini.

Insya-Allah, jumpa saya di destinasi seterusnya. 😊

🗳️ 𝙐𝙉𝘿𝙄 𝘾𝙄𝙆𝙂𝙐 𝙈𝘼𝙇𝘼

""Jom Jaga Tenang""
""Jom Jaga Johor""

#CikguMala
#BersamaMendidikMasyarakat
#TenangSejahtera
#BerkatPrihatinSejahtera",https://www.tiktok.com/@cikgumala_johor/video/7659615165385542930,,,positive,2026-07-08 12:01:52.603024+00:00,80,0,2,421,0.9993618845939636,86,https://www.tiktok.com/@cikgumala_johor/video/7659615165385542930,video,positive,0.9978729486465454,malay,Malay/Bumiputera,Unknown,0.0,happy,0.04125680774450302,0.03147394210100174,0.38962820172309875,0.02540762536227703,0.3051886558532715,0.030019747093319893
tiktok,post,7659609160010435858,"Hari ini kita menyambut Hari Peneroka FELDA, satu hari yang cukup bermakna untuk menghargai jasa dan pengorbanan para peneroka yang telah membangunkan tanah serta menyumbang kepada kemajuan negara.

Besarnya jasa warga FELDA tidak boleh dipandang ringan. Setiap titik peluh yang dicurahkan telah menjadi asas kepada kemajuan yang kita kecapi hari ini. Insya-Allah, jika diberi amanah, saya akan terus membawa suara warga FELDA agar kebajikan, kemudahan dan masa depan generasi peneroka sentiasa diberi perhatian.

Selamat Menyambut Hari Peneroka FELDA kepada seluruh warga FELDA di DUN Tenang dan di seluruh negara. Semoga terus maju, diberkati dan dipermudahkan segala urusan.

🗳️ 𝙐𝙉𝘿𝙄 𝘾𝙄𝙆𝙂𝙐 𝙈𝘼𝙇𝘼

""Jom Jaga Tenang""
""Jom Jaga Johor""

#CikguMala
#BersamaMendidikMasyarakat
#TenangSejahtera
#BerkatPrihatinSejahtera",https://www.tiktok.com/@cikgumala_johor/video/7659609160010435858,,,positive,2026-07-08 12:01:52.936236+00:00,99,4,6,803,0.9994066596031188,117,https://www.tiktok.com/@cikgumala_johor/video/7659609160010435858,video,positive,0.998022198677063,malay,Malay/Bumiputera,Unknown,0.0,love,0.03311290591955185,0.03464670851826668,0.1976822316646576,0.03670167177915573,0.517449676990509,0.04209975525736809
