Platform,Type,ID,Text,URL,Parent_Post_URL,Parent_Post_ID,Sentiment,Date,likes,shares,comments_count,views,sentiment_score,total_engagement,video_url,media_type,derived_error,sentiment_label,sentiment_confidence,detected_language,demographic,author_demographic,author_demo_confidence,emotion_primary,emotion_anger,emotion_fear,emotion_happy,emotion_sadness,emotion_love,emotion_surprise
tiktok,post,7659771174062394645,"Pilihlah dengan baik agar 5 tahun akan datang pilihan itu membawa kemudahan bukan kesusahan, in shaAllah

Amin Sailan
Calon No. 2 
N16 Sungai Balang

""Jom Jaga Sungai Balang""
""Anak Muda, Jiwa Berkhidmat""

#UstazAmin4SungaiBalang
#AminSailan
#CalonNo2
#JomJagaJohor
#SungaiBalangSejahtera",https://www.tiktok.com/@ustazamin_n16/video/7659771174062394645,,,positive,2026-07-08 15:35:05.044493+00:00,58,0,2,279,0.9993496716022491,62,https://www.tiktok.com/@ustazamin_n16/video/7659771174062394645,video,,positive,0.9978322386741638,malay,Malay/Bumiputera,Unknown,0.0,love,0.06397714465856552,0.029135964810848236,0.1793946921825409,0.03454349562525749,0.4942814111709595,0.026470603421330452
tiktok,post,7659744800018664725,"Mengapa kita perlu terus memperjuangkan nasib masyarakat?

Kerana perjuangan ini bukan hanya untuk hari ini, tetapi untuk generasi yang akan datang. Kita mahu mereka mewarisi sebuah masyarakat yang sejahtera, berakhlak dan mempunyai hala tuju.

Merdeka bukan sekadar bebas melakukan apa sahaja tanpa batas. Merdeka yang sebenar ialah kebebasan yang dipandu oleh nilai dan syariat Islam, agar kehidupan menjadi lebih aman, adil dan diberkati.

Semoga usaha kecil kita dengan turun mengundi kali ini menjadi bukti bahawa kita sedang berusaha untuk masa depan anak-anak kita yang lebih sejahtera. InshaAllah.

Amin Sailan
Calon No. 2 
N.16 Sungai Balang

""Jom Jaga Sungai Balang""
""Anak Muda, Jiwa Berkhidmat""

#UstazAmin4SungaiBalang
#AminSailan
#JomJagaJohor
#SungaiBalangSejahtera
#BerkatPrihatinSejahtera",https://www.tiktok.com/@ustazamin_n16/video/7659744800018664725,,,positive,2026-07-08 15:35:05.400247+00:00,49,0,1,234,0.9994038701057433,52,https://www.tiktok.com/@ustazamin_n16/video/7659744800018664725,video,,positive,0.998012900352478,malay,Malay/Bumiputera,Unknown,0.0,happy,0.04677616432309151,0.04604427143931389,0.6135808825492859,0.026366250589489937,0.21962153911590576,0.018320884555578232
tiktok,post,7654529084344503572,"Kukuhkan PN dengan kemasukan 2 parti lagi

#mersingsejahtera #pasmersing #BerkatPrihatinSejahtera",https://www.tiktok.com/@hakimyhussien/video/7654529084344503572,,,negative,2026-07-08 15:35:05.718331+00:00,328,9,11,4180,0.06666648834943772,389,https://www.tiktok.com/@hakimyhussien/video/7654529084344503572,video,,negative,0.777778372168541,multilingual,Unknown,Unknown,0.0,happy,0.05861165001988411,0.03885085880756378,0.38094449043273926,0.03424125164747238,0.36280176043510437,0.02656608633697033
tiktok,post,7654504645343104277,"Lagu Mersing Sejahtera - Music Video Lyric by Abi Khaulah

#BerkatPrihatinSejahtera #pasmersing #mersingsejahtera",https://www.tiktok.com/@hakimyhussien/video/7654504645343104277,,,neutral,2026-07-08 15:35:06.036353+00:00,523,43,38,3455,0.5,638,https://www.tiktok.com/@hakimyhussien/video/7654504645343104277,video,,neutral,0.868823766708374,english,Mixed/Urban,Unknown,0.0,love,0.054410431534051895,0.01914077252149582,0.08787581324577332,0.02833591029047966,0.6969568133354187,0.017712203785777092
tiktok,post,7654154020759637269,Tak pelklah kalau dia lewat-lewatkan jugak kan?,https://www.tiktok.com/@hakimyhussien/video/7654154020759637269,,,negative,2026-07-08 15:35:06.354940+00:00,32,2,2,620,0.002864098548889138,42,https://www.tiktok.com/@hakimyhussien/video/7654154020759637269,video,,negative,0.9904530048370361,malay,Malay/Bumiputera,Unknown,0.0,no_clear_emotion,0.08492480218410492,0.07988763600587845,0.05244998633861542,0.0694909393787384,0.21697436273097992,0.24463564157485962
tiktok,post,7653771435483155733,Walaun tak cerdik?,https://www.tiktok.com/@hakimyhussien/video/7653771435483155733,,,neutral,2026-07-08 15:35:06.675991+00:00,57,0,3,722,0.5,67,https://www.tiktok.com/@hakimyhussien/video/7653771435483155733,video,,neutral,0.8801996111869812,english,Mixed/Urban,Unknown,0.0,love,0.10732460021972656,0.09488941729068756,0.05842263251543045,0.14475545287132263,0.3402731716632843,0.057128190994262695
tiktok,post,7653366611222498580,Tolong sat. Bagi diam sikit. Pelik-pelik je cadangan dia,https://www.tiktok.com/@hakimyhussien/video/7653366611222498580,,,positive,2026-07-08 15:35:06.982906+00:00,550,16,27,9154,0.9968783736228942,684,https://www.tiktok.com/@hakimyhussien/video/7653366611222498580,video,,positive,0.989594578742981,malay,Malay/Bumiputera,Unknown,0.0,no_clear_emotion,0.07479129731655121,0.012726124376058578,0.06838826835155487,0.017481239512562752,0.3797401785850525,0.022732360288500786
tiktok,post,7653271717367926037,Jalan terus. Istiqamah bersama PAS.,https://www.tiktok.com/@hakimyhussien/video/7653271717367926037,,,neutral,2026-07-08 15:35:07.291654+00:00,534,26,61,3577,0.5,656,https://www.tiktok.com/@hakimyhussien/video/7653271717367926037,video,,neutral,0.8154330253601074,english,Mixed/Urban,Unknown,0.0,no_clear_emotion,0.03845664858818054,0.00949177611619234,0.03688560053706169,0.010676121339201927,0.07452519237995148,0.017191288992762566
tiktok,post,7653159463754550549,Jumpa esok di MAT PAS Kawasan Mersing,https://www.tiktok.com/@hakimyhussien/video/7653159463754550549,,,neutral,2026-07-08 15:35:07.603784+00:00,32,0,1,532,0.5,38,https://www.tiktok.com/@hakimyhussien/video/7653159463754550549,video,,neutral,0.865342378616333,english,Mixed/Urban,Unknown,0.0,love,0.06962139904499054,0.027882246300578117,0.06882255524396896,0.03236410766839981,0.5009444355964661,0.03630130738019943
tiktok,post,7653077594132221204,"Kenyataan Media PN mengenai maklum balas daripada Jabatan Pendaftaran Pertubuhan Malaysia (ROS)

#mersingsejahtera #pasmersing #BerkatPrihatinSejahtera",https://www.tiktok.com/@hakimyhussien/video/7653077594132221204,,,neutral,2026-07-08 15:35:07.973825+00:00,254,28,11,17400,0.5,467,https://www.tiktok.com/@hakimyhussien/video/7653077594132221204,video,,neutral,0.9977082014083862,malay,Malay/Bumiputera,Unknown,0.0,no_clear_emotion,0.0715569406747818,0.019056521356105804,0.1685355305671692,0.03359774127602577,0.20250168442726135,0.03055957332253456
tiktok,post,7653022993802677524,"PAS Kuku Besi?

#pasmersing #mersingsejahtera",https://www.tiktok.com/@hakimyhussien/video/7653022993802677524,,,neutral,2026-07-08 15:35:08.276499+00:00,182,9,14,2903,0.5,234,https://www.tiktok.com/@hakimyhussien/video/7653022993802677524,video,,neutral,0.8962022662162781,english,Mixed/Urban,Unknown,0.0,love,0.07212711870670319,0.03012719936668873,0.24589456617832184,0.03789215534925461,0.5132997632026672,0.01909557729959488
tiktok,post,7652915437218417941,Merentas Desa sekolah,https://www.tiktok.com/@hakimyhussien/video/7652915437218417941,,,positive,2026-07-08 15:35:08.591863+00:00,42,7,4,774,0.8593914553523063,60,https://www.tiktok.com/@hakimyhussien/video/7652915437218417941,video,,positive,0.5313048511743546,multilingual,Unknown,Unknown,0.0,love,0.16946718096733093,0.13278476893901825,0.138680562376976,0.10233789682388306,0.1791321337223053,0.11277366429567337
tiktok,post,7652364103746473237,"Dalam hati nak menangis juga bila melihat pakcik menangis. Tapi gagahkan untuk senyum supaya pakcik terus bersemangat dan kembali sihat. Saya doakan semua yang kita hadir siang tadi, diberi kesihatan yang baik. InsyaAllah. Amiin Ya Rabbal A'lamin.

#PasMersing #ZiarahKasih #BerkatPrihatinSejahtera #MersingSejahtera",https://www.tiktok.com/@hakimyhussien/video/7652364103746473237,,,positive,2026-07-08 15:35:08.962619+00:00,66,0,3,772,0.9994034051895141,76,https://www.tiktok.com/@hakimyhussien/video/7652364103746473237,video,,positive,0.9980113506317139,malay,Malay/Bumiputera,Unknown,0.0,fear,0.05298347771167755,0.4014637768268585,0.22123903036117554,0.19221773743629456,0.07226715236902237,0.03812799230217934
tiktok,post,7652203676617968916,Salam Ma'al Hijrah 1448H,https://www.tiktok.com/@hakimyhussien/video/7652203676617968916,,,neutral,2026-07-08 15:35:09.275793+00:00,12,0,0,265,0.5,14,https://www.tiktok.com/@hakimyhussien/video/7652203676617968916,video,,neutral,0.8763412833213806,english,Mixed/Urban,Unknown,0.0,love,0.06253421306610107,0.04711395129561424,0.1120757982134819,0.05762427672743797,0.5947137475013733,0.043562717735767365
tiktok,post,7651518627329346836,Azlan Johar direhatkan daripada mengulas sukan,https://www.tiktok.com/@hakimyhussien/video/7651518627329346836,,,positive,2026-07-08 15:35:09.585264+00:00,115,5,8,2274,0.8221288397908211,150,https://www.tiktok.com/@hakimyhussien/video/7651518627329346836,video,,positive,0.40709613263607025,multilingual,Unknown,Unknown,0.0,love,0.07226147502660751,0.011958630755543709,0.07478182017803192,0.01898685097694397,0.6078161001205444,0.016257328912615776
tiktok,post,7651487549810052372,YB Anthony Loke Undang Kelima? Perlekehkan sistem pentadbiran Negeri Sembilan?,https://www.tiktok.com/@hakimyhussien/video/7651487549810052372,,,neutral,2026-07-08 15:35:09.889829+00:00,29,2,1,755,0.5,39,https://www.tiktok.com/@hakimyhussien/video/7651487549810052372,video,,neutral,0.996813952922821,malay,Malay/Bumiputera,Unknown,0.0,no_clear_emotion,0.2508401572704315,0.030540142208337784,0.06919786334037781,0.1073584035038948,0.24961425364017487,0.03877931833267212
tiktok,post,7651484145947872533,Tuduhan kepada Presiden PAS,https://www.tiktok.com/@hakimyhussien/video/7651484145947872533,,,negative,2026-07-08 15:35:10.210599+00:00,53,0,2,524,0.1775364115834236,60,https://www.tiktok.com/@hakimyhussien/video/7651484145947872533,video,,negative,0.40821196138858795,multilingual,Unknown,Unknown,0.0,no_clear_emotion,0.213842511177063,0.044622503221035004,0.12230467796325684,0.023987017571926117,0.2523937225341797,0.019178243353962898
tiktok,post,7650700998440176916,Didikan ibubapa,https://www.tiktok.com/@hakimyhussien/video/7650700998440176916,,,neutral,2026-07-08 15:35:10.520758+00:00,29,0,2,314,0.5,34,https://www.tiktok.com/@hakimyhussien/video/7650700998440176916,video,,neutral,0.6671104431152344,english,Mixed/Urban,Unknown,0.0,no_clear_emotion,0.12113236635923386,0.04065096005797386,0.08492031693458557,0.0253720972687006,0.32297348976135254,0.02472846955060959
tiktok,post,7650402839230958869,PN milik siapa?,https://www.tiktok.com/@hakimyhussien/video/7650402839230958869,,,neutral,2026-07-08 15:35:10.836315+00:00,25,11,4,386,0.5,43,https://www.tiktok.com/@hakimyhussien/video/7650402839230958869,video,,neutral,0.8623864650726318,english,Mixed/Urban,Unknown,0.0,love,0.18969443440437317,0.06633201241493225,0.08730882406234741,0.03630994260311127,0.3729647994041443,0.032884810119867325
tiktok,post,7650331806759161109,Cara mengira mengikut peredaran zaman,https://www.tiktok.com/@hakimyhussien/video/7650331806759161109,,,neutral,2026-07-08 15:35:11.147071+00:00,42,4,14,1396,0.5,73,https://www.tiktok.com/@hakimyhussien/video/7650331806759161109,video,,neutral,0.8149014115333557,english,Mixed/Urban,Unknown,0.0,no_clear_emotion,0.017382709309458733,0.005877567920833826,0.02639741078019142,0.00706882169470191,0.06991628557443619,0.019097190350294113
tiktok,post,7650319698386603284,Inilah dia cara ajak orang jadi baik. Terbaik pentadbiran kerajaan PAS Kelantan. Kawan saya tu tengah ceramah. Saja claim hehe 😁,https://www.tiktok.com/@hakimyhussien/video/7650319698386603284,,,negative,2026-07-08 15:35:11.463729+00:00,54,1,1,670,0.0004947423934936745,62,https://www.tiktok.com/@hakimyhussien/video/7650319698386603284,video,,negative,0.9983508586883545,malay,Malay/Bumiputera,Unknown,0.0,love,0.024589916691184044,0.007592522539198399,0.031532056629657745,0.01583694852888584,0.8701347708702087,0.012728799134492874
tiktok,post,7650017229790104853,"Warung lama ni. Waktu sekolah darjah khas, kita dibenarkan keluar rehat sekejap. Jadi, antara warung roti canai yang kami pergi sini lah.

#MersingSejahtera #PASMersing",https://www.tiktok.com/@hakimyhussien/video/7650017229790104853,,,positive,2026-07-08 15:35:11.777645+00:00,58,9,4,1040,0.9733426511287688,81,https://www.tiktok.com/@hakimyhussien/video/7650017229790104853,video,,positive,0.9111421704292297,malay,Malay/Bumiputera,Unknown,0.0,no_clear_emotion,0.1518491506576538,0.021535057574510574,0.05752239748835564,0.02535557746887207,0.28066766262054443,0.04134460911154747
tiktok,post,7649368147849563412,Punca sebab PAS menghentikan kerjasama dengan BERSATU.,https://www.tiktok.com/@hakimyhussien/video/7649368147849563412,,,neutral,2026-07-08 15:35:12.092645+00:00,81,8,8,972,0.5,106,https://www.tiktok.com/@hakimyhussien/video/7649368147849563412,video,,neutral,0.7019632458686829,english,Mixed/Urban,Unknown,0.0,sadness,0.16736425459384918,0.11353746056556702,0.02211608551442623,0.2767150104045868,0.06903673708438873,0.1727302372455597
tiktok,post,7649071493736959252,Akhirnya terjawab apa perkara besar 8 Jun 2026.,https://www.tiktok.com/@hakimyhussien/video/7649071493736959252,,,neutral,2026-07-08 15:35:12.397270+00:00,34,7,4,482,0.5,49,https://www.tiktok.com/@hakimyhussien/video/7649071493736959252,video,,neutral,0.903786838054657,english,Mixed/Urban,Unknown,0.0,happy,0.016970308497548103,0.29600951075553894,0.4546222686767578,0.018900204449892044,0.048800379037857056,0.12107880413532257
tiktok,post,7659618744276225301,"Pagi ini, Saya berkesempatan hadir ke Balai Polis Parit Jawa bagi melihat sendiri perjalanan proses pengundian awal.

Alhamdulillah, suasana berlangsung dengan baik, tertib dan lancar. Terima kasih kepada semua anggota keselamatan dan pengundi awal yang telah menunaikan tanggungjawab dengan penuh amanah.

Jasa dan pengorbanan tuan-tuan dalam menjaga keamanan serta keselamatan masyarakat amat kami hargai. Dalam kesibukan bertugas, tanggungjawab sebagai pengundi tetap dilaksanakan demi masa depan Sungai Balang.

Semoga segala urusan dipermudahkan, dan semoga Sungai Balang terus dipimpin dengan nilai amanah, prihatin dan kebersamaan.

Undilah saya, Amin Sailan
Calon No. 2 
N16 Sungai Balang

""Jom Jaga Sungai Balang""
""Anak Muda, Jiwa Berkhidmat""

#UstazAmin4SungaiBalang
#AminSailan
#CalonNo2
#JomJagaJohor
#SungaiBalangSejahtera",https://www.tiktok.com/@ustazamin_n16/video/7659618744276225301,,,positive,2026-07-08 15:35:12.715470+00:00,49,0,0,425,0.9994017779827118,53,https://www.tiktok.com/@ustazamin_n16/video/7659618744276225301,video,,positive,0.9980059266090393,malay,Malay/Bumiputera,Unknown,0.0,love,0.04665686562657356,0.02916792593896389,0.1814357489347458,0.032541219145059586,0.43171417713165283,0.03258189931511879
tiktok,post,7657763541964950802,"Semoga Pakcik Mohd Bakirudin Haji Abdullah terus dikurniakan kesihatan yang baik, diberikan kekuatan, dipermudahkan segala urusan rawatan serta diangkat segala kesakitan yang sedang dialami.

Mudah-mudahan Allah SWT mengurniakan kesembuhan dan memberkati usia beliau.

#AnuarHayan #TerusBerbakti #MaharaniSejahtera #berkatprihatinsejahtera",https://www.tiktok.com/@anuarhayan/video/7657763541964950802,,,positive,2026-07-08 15:35:13.025458+00:00,118,4,6,1285,0.9994050860404968,140,https://www.tiktok.com/@anuarhayan/video/7657763541964950802,video,,positive,0.9980169534683228,malay,Malay/Bumiputera,Unknown,0.0,sadness,0.03897857666015625,0.17390425503253937,0.023291101679205894,0.5650486350059509,0.022870974615216255,0.13821041584014893
tiktok,post,7657762098952408327,"Salam takziah diucapkan kepada seluruh ahli keluarga Allahyarhamah Halimah binti Harun di Kampung Parit Bakar Tengah yang telah kembali ke rahmatullah.

Semoga Allah SWT mengampunkan segala dosa Allahyarhamah, menerima segala amal kebajikannya serta menempatkannya dalam kalangan hamba-hamba-Nya yang beriman dan beramal soleh, insya-Allah. 

""Terus Berbakti, Maharani Sejahtera""

#AnuarHayan
#TerusBerbakti
#MaharaniSejahtera
#berkatprihatinsejahtera",https://www.tiktok.com/@anuarhayan/video/7657762098952408327,,,positive,2026-07-08 15:35:13.332644+00:00,252,82,9,4353,0.9993884205818175,386,https://www.tiktok.com/@anuarhayan/video/7657762098952408327,video,,positive,0.9979614019393921,malay,Malay/Bumiputera,Unknown,0.0,happy,0.052391622215509415,0.05812111869454384,0.4468291103839874,0.05378836393356323,0.26793187856674194,0.029213834553956985
tiktok,post,7657845553019112722,"Saya percaya pengalaman, ilmu dan kehidupan yang Allah pinjamkan kepada saya selama ini perlu saya fikirkan untuk dimanfaatkan dan kembali memberi kepada masyarakat.

Sedikit kelebihan yang Allah pinjamkan kepada saya sebelum ini akan saya gunakan sebaiknya untuk kebaikkan masyarakat di Maharani.

ANUAR HAYAN
Calon No.1
N15 Maharani

""Terus Berbakti, Maharani Sejahtera""

#AnuarHayan #TerusBerbakti
#MaharaniSejahtera #BerkatPrihatinSejahtera
#JomJagaMaharani 

https://www.facebook.com/share/v/1cVzuqZFND/?mibextid=wwXIfr",https://www.tiktok.com/@anuarhayan/video/7657845553019112722,,,positive,2026-07-08 15:35:13.667021+00:00,128,12,3,1402,0.9993976116180419,157,https://www.tiktok.com/@anuarhayan/video/7657845553019112722,video,,positive,0.9979920387268066,malay,Malay/Bumiputera,Unknown,0.0,love,0.054099343717098236,0.033220332115888596,0.16198810935020447,0.04314227029681206,0.607940673828125,0.027002228423953056
tiktok,post,7660157613992054024,"Pada PRN15 2022 yang lalu peratusan turun mengundi kurang memberangsangkan, hanya 55.8%. 

Dikatakan faktor kestabilan ekonomi dan juga sosial ketika itu agak memberi cabaran kerana pasca covid19.

Namun pada PRN16 kali ini saya melihat tiada cabaran besar untuk kita sama-sama menunaikan tanggungjawab sebagai warganegara.

Terutama menjadikan diri kita sebahagian daripada mereka yang menyumbang kepada Maharani.

Kepada anak-anak perantau saya merayu agar semua dapat pulang mengundi pada 11 Julai 2026 nanti.

Kita sama-sama menjaga dan mengekalkan identiti maharani di bawah kepimpinan Perikatan Nasional. Jom Jaga Maharani, Jom Jaga Johor✊.

""Terus Berbakti, Maharani Sejahtera""

#AnuarHayan #TerusBerbakti
#MaharaniSejahtera #BerkatPrihatinSejahtera 
#JomJagaMaharani",https://www.tiktok.com/@anuarhayan/video/7660157613992054024,,,positive,2026-07-08 15:35:13.992104+00:00,37,0,0,333,0.9991900622844696,40,https://www.tiktok.com/@anuarhayan/video/7660157613992054024,video,,positive,0.9973002076148987,malay,Malay/Bumiputera,Unknown,0.0,surprise,0.020574066787958145,0.30397355556488037,0.08174342662096024,0.02451467514038086,0.030754083767533302,0.4643387496471405
tiktok,post,7657409303162162439,"Pagi yok kita sarap..warong jagung Parit Amat

#anuarhayan #perikatannasional #maharanisejahtera #terusberbakti #calonno1",https://www.tiktok.com/@anuarhayan/video/7657409303162162439,,,neutral,2026-07-08 15:35:14.300563+00:00,467,16,41,4184,0.5,565,https://www.tiktok.com/@anuarhayan/video/7657409303162162439,video,,neutral,0.8568533658981323,english,Mixed/Urban,Unknown,0.0,love,0.1106601282954216,0.030601993203163147,0.12172643095254898,0.03992093354463577,0.430389404296875,0.026571622118353844
tiktok,post,7657373839487290631,"Kadang-kadang langkah terasa berat, tapi langkah yang paling berat itulah yang paling penting. 

Jangan tunggu semuanya mudah, mula sekarang. Insya-Allah jalan akan terbuka luas selepasnya.

Terus bergerak!

ANUAR HAYAN
Calon No.1
N15 Maharani

""Terus Berbakti, Maharani Sejahtera""

#AnuarHayan
#TerusBerbakti
#MaharaniSejahtera
#BerkatPrihatinSejahtera",https://www.tiktok.com/@anuarhayan/video/7657373839487290631,,,positive,2026-07-08 15:35:14.605041+00:00,146,7,6,1604,0.9994068741798401,175,https://www.tiktok.com/@anuarhayan/video/7657373839487290631,video,,positive,0.9980229139328003,malay,Malay/Bumiputera,Unknown,0.0,sadness,0.10219888389110565,0.2528279721736908,0.02986711449921131,0.4780707359313965,0.07728338241577148,0.025080375373363495
tiktok,post,7660142700632526088,"Apa Kata Cikgu Azizi: Espisod 1

ANUAR HAYAN
Calon No.1
N15 Maharani

""Terus Berbakti, Maharani Sejahtera""

#AnuarHayan #TerusBerbakti
#MaharaniSejahtera#BerkatPrihatinSejahtera 
#JomJagaMaharani",https://www.tiktok.com/@anuarhayan/video/7660142700632526088,,,neutral,2026-07-08 15:35:14.917526+00:00,65,1,1,538,0.5,72,https://www.tiktok.com/@anuarhayan/video/7660142700632526088,video,,neutral,0.9096226096153259,english,Mixed/Urban,Unknown,0.0,no_clear_emotion,0.026993602514266968,0.013055838644504547,0.05950389802455902,0.01832578331232071,0.21629348397254944,0.025054533034563065
tiktok,post,7660099612912569608,"Team media saya pula ajak jadi food reviewer 😅

Tak apalah… kita layan saja. Janji ada manfaat. Mana tahu video ini boleh jadi rujukan kepada yang bercadang singgah ke Muar. 

Kalau datang ke Muar, jangan lupa pekena Mee Bandung Muar, asam pedas dan murtabak. Kesemua menu ni pula ada di DUN Maharani ni. 

Yang menariknya, murtabak di sini memang ada identitinya yang tersendiri. Rasa dan cara penyediaannya memang lain daripada yang biasa kita jumpa di tempat lain.

Kalau dah sampai Muar, jangan lepaskan peluang untuk mencubanya. Memang berbaloi !",https://www.tiktok.com/@anuarhayan/video/7660099612912569608,,,positive,2026-07-08 15:35:15.225910+00:00,64,7,0,610,0.9993821442127226,77,https://www.tiktok.com/@anuarhayan/video/7660099612912569608,video,,positive,0.9979404807090759,malay,Malay/Bumiputera,Unknown,0.0,love,0.08267967402935028,0.04244189336895943,0.038872819393873215,0.05404180288314819,0.5448038578033447,0.08115971833467484
tiktok,post,7660099130101959954,"Setiap pertemuan pasti ada perpisahan.

Dan setiap perpisahan pasti meninggalkan kenangan, memori dan pengalaman yang berbeza.

Terus terang saya katakan, perpisahan kali ini cukup memberi kesan kepada saya. 

Dalam tempoh berkempen ini, kami bukan sekadar menjadi rakan seperjuangan, bahkan sudah terasa seperti sebuah keluarga.

Pagi ini saya meraikan kontinjen PAS Terengganu yang akan pulang ke negeri masing-masing setelah selesai menjalankan amanah membantu kempen di DUN Maharani.

Terima kasih kerana sanggup meninggalkan keluarga, pekerjaan dan rutin harian demi datang membantu kami di sini. 

Pengorbanan, tenaga, masa dan doa yang kalian berikan amat saya hargai dan tidak akan saya lupakan.

Semoga segala penat lelah ini menjadi amal soleh di sisi Allah SWT.

Semoga Allah SWT mengurniakan keselamatan dalam perjalanan pulang, melimpahkan rezeki yang berkat, memelihara ukhuwah yang terjalin dan membalas setiap pengorbanan kalian dengan sebaik-baik ganjaran.

Terima kasih, Terengganu. Jasa kalian akan sentiasa saya kenang.",https://www.tiktok.com/@anuarhayan/video/7660099130101959954,,,positive,2026-07-08 15:35:15.640179+00:00,76,5,2,458,0.99936004281044,87,https://www.tiktok.com/@anuarhayan/video/7660099130101959954,video,,positive,0.9978668093681335,malay,Malay/Bumiputera,Unknown,0.0,love,0.031883228570222855,0.03309283033013344,0.05326453968882561,0.06143958494067192,0.7441065311431885,0.039735667407512665
tiktok,post,7660098545243966738,"Ada orang bertanya kepada saya,

“PAS bertanding 11 kerusi sahaja dalam PRN Johor kali ini. Bukan boleh bentuk kerajaan pun. Jadi nak jadi apa?”

Memang benar, kita sedar dengan jumlah kerusi yang ditandingi, kita tidak mampu membentuk kerajaan. Namun, itu bukanlah fokus utama perjuangan kita pada hari ini.

Fokus kita ialah memperkukuhkan perjuangan, memperluaskan dakwah, membina kefahaman masyarakat, melahirkan lebih ramai pendukung perjuangan serta membuktikan bahawa PAS sentiasa mampu berkhidmat kepada rakyat walau di mana kedudukannya.

Dalam perjuangan, bukan semua hasil dapat dituai pada hari ini. Ada benih yang perlu ditanam, ada yang perlu disiram, dijaga dan dipelihara. Insya-Allah, suatu hari nanti hasilnya akan dapat dituai.

Sebab itulah PAS sentiasa menekankan agenda dakwah dan tarbiah. Kita membina masyarakat sebelum membina kemenangan.

Insya-Allah, dengan izin Allah SWT, apabila tiba masanya dan masyarakat memberikan kepercayaan, tidak mustahil PAS akan diberi peluang untuk menerajui Johor.

Bagi kami, yang penting ialah terus istiqamah dalam perjuangan, terus berkhidmat kepada rakyat dan terus berusaha mencari keredaan Allah SWT, insya-Allah.",https://www.tiktok.com/@anuarhayan/video/7660098545243966738,,,negative,2026-07-08 15:35:15.948628+00:00,45,1,0,314,0.0004805624485015869,49,https://www.tiktok.com/@anuarhayan/video/7660098545243966738,video,,negative,0.9983981251716614,malay,Malay/Bumiputera,Unknown,0.0,love,0.04694005474448204,0.15778644382953644,0.12606756389141083,0.06038748845458031,0.31067657470703125,0.12736214697360992
tiktok,post,7659993326099189000,"berbaki lagi 3 hari lagi..
Ayuh kita nyatakan sokongan kepada Perikatan Nasional

N15 Maharani",https://www.tiktok.com/@anuarhayan/video/7659993326099189000,,,negative,2026-07-08 15:35:16.303968+00:00,65,0,2,520,0.06504634022712708,72,https://www.tiktok.com/@anuarhayan/video/7659993326099189000,video,,negative,0.7831788659095764,malay,Malay/Bumiputera,Unknown,0.0,love,0.02831408753991127,0.014556357637047768,0.05467606335878372,0.016486089676618576,0.7822976112365723,0.017717456445097923
tiktok,post,7659726783893245202,Berbaki 4 hari lagi,https://www.tiktok.com/@anuarhayan/video/7659726783893245202,,,neutral,2026-07-08 15:35:16.649213+00:00,62,0,4,732,0.5,73,https://www.tiktok.com/@anuarhayan/video/7659726783893245202,video,,neutral,0.8160533905029297,english,Mixed/Urban,Unknown,0.0,no_clear_emotion,0.11303998529911041,0.03298570588231087,0.08759982138872147,0.023188067600131035,0.2968411147594452,0.0283372700214386
tiktok,post,7659429685939539207,"Cikgu Aziz merupakan ADUN Maharani kedua  daripada PAS yang memenangi kerusi N15 ini selepas Allahyarham Dr Mohamad bin Taslim yang berjaya menawan Maharani sejak 2008.

Kepimpinan Allahyarham Dr Mohamad telah berjaya meletakkan perjuangan PAS diterima masyarakat di Maharani. Ini dibuktikan dengan beliau berjaya mempertahankan kerusi Maharani selama 2 penggal berturut-turut.

Sehinggalah pada PRN15, sekali lagi PAS menghantar wakil atas tiket Perikatan Nasional diwakili oleh Cikgu Abdul Aziz bin Talib. Sekali lagi wakil PAS dan Perikatan Nasional berjaya memenangi kerusi N15 ini.

Kejayaan pentadbiran Cikgu Aziz sebagai ADUN yang dipilih rakyat boleh kita lihat atas kertas laporan ini. Dan sekarang baton Maharani telah dilepaskan dan diserah kepada saya.

Insyaallah saya akan mempertahankan kerusi N15 Dun Maharani ini. 

ANUAR HAYAN
Calon No.1
N15 Maharani

""Terus Berbakti, Maharani Sejahtera""

#AnuarHayan #TerusBerbakti
#MaharaniSejahtera #BerkatPrihatinSejahtera 
#JomJagaMaharani",https://www.tiktok.com/@anuarhayan/video/7659429685939539207,,,positive,2026-07-08 15:35:16.957950+00:00,58,2,3,1128,0.99882572889328,74,https://www.tiktok.com/@anuarhayan/video/7659429685939539207,video,,positive,0.9960857629776001,malay,Malay/Bumiputera,Unknown,0.0,no_clear_emotion,0.03438990190625191,0.025017470121383667,0.08194778114557266,0.03218097239732742,0.3286716043949127,0.039080627262592316
