Platform,Type,ID,Text,URL,Parent_Post_URL,Parent_Post_ID,Sentiment,Date,likes,shares,comments_count,views,sentiment_score,total_engagement,engagement_score,author,author_followers,crawl_source,sentiment_label,sentiment_confidence,emotion_primary,is_news,is_social,mentions_pas,mentions_bersatu,narrative_split,narrative_solo,geo_johor,geo_melaka,geo_ns,date_parsed,in_event_window
instagram,post,3916363965134921170,"Parti Islam Se-Malaysia (PAS) mendedahkan bahawa keputusan drastik untuk menamatkan hubungan politik dengan Bersatu dibuat berikutan pelbagai kesukaran serta kekangan yang dihadapi sepanjang tempoh kerjasama mereka.

Berita penuh di IG Story

#pas #bersatu #hubunganpolitik #mediatelus",https://www.instagram.com/p/DZZuEbJAd3S/,,,neutral,2026-06-10 10:23:08+00:00,0,0,0,0,0.0,0,0.0,,,crawl1_social_merged,,,,False,True,True,True,True,False,False,False,False,2026-06-10 10:23:08+00:00,True
instagram,comment,18084067796138836,SEMANGAATTT SASAAKUU SAYAAANGGG❗🤍,,https://www.instagram.com/p/DZZuEbJAd3S/,DZZuEbJAd3S,neutral,2026-06-10 08:32:04+00:00,0,0,0,0,0.0,0,,,0.0,crawl1_social_merged,,,,False,True,False,False,False,False,False,False,False,2026-06-10 08:32:04+00:00,True
instagram,comment,18134585932583394,Lakunn je tu. Lepas pilihn royo kawin balik,,https://www.instagram.com/p/DZZuEbJAd3S/,DZZuEbJAd3S,neutral,2026-06-10 08:38:17+00:00,0,0,0,0,0.0,0,,,0.0,crawl1_social_merged,,,,False,True,False,False,False,False,False,False,False,2026-06-10 08:38:17+00:00,True
instagram,comment,18106155635095943,Sbb PAS laki bini pun ada yg bercerai,,https://www.instagram.com/p/DZZuEbJAd3S/,DZZuEbJAd3S,neutral,2026-06-10 07:17:45+00:00,0,0,0,0,0.0,0,,,0.0,crawl1_social_merged,,,,False,True,True,False,False,False,False,False,False,2026-06-10 07:17:45+00:00,True
instagram,post,3916362577769766892,"Penyesalan terbesar hari ini adalah tidak isi bbm ron 92 full tank tadi malam, padahal semalam keliling jakarta sampai midnight...

Semoga semua baik2 saja 🤲🇮🇩🇮🇩🇮🇩
.
.
.
#bangkit #bersatu #kuat",https://www.instagram.com/p/DZZtwPDmZ_s/,,,neutral,2026-06-10 10:20:22+00:00,2,0,0,0,0.0,2,2.0,,,crawl1_social_merged,,,,False,True,False,True,False,False,False,False,False,2026-06-10 10:20:22+00:00,True
instagram,comment,18114025057889065,Parti melayu lemah gila kuasa,,https://www.instagram.com/p/DZZtwPDmZ_s/,DZZtwPDmZ_s,neutral,2026-06-10 07:08:07+00:00,0,0,0,0,0.0,0,,,0.0,crawl1_social_merged,,,,False,True,False,False,False,False,False,False,False,2026-06-10 07:08:07+00:00,True
instagram,comment,18056030597772632,bgitulah pas 😂,,https://www.instagram.com/p/DZZtwPDmZ_s/,DZZtwPDmZ_s,neutral,2026-06-10 07:02:34+00:00,0,0,0,0,0.0,0,,,0.0,crawl1_social_merged,,,,False,True,True,False,False,False,False,False,False,2026-06-10 07:02:34+00:00,True
instagram,comment,18129523504612513,"hari hari meratib buruk pembangkang, buruk PH-DAP semua akhbar membisu😂",,https://www.instagram.com/p/DZZtwPDmZ_s/,DZZtwPDmZ_s,neutral,2026-06-10 06:47:38+00:00,0,0,0,0,0.0,0,,,0.0,crawl1_social_merged,,,,False,True,False,False,False,False,False,False,False,2026-06-10 06:47:38+00:00,True
instagram,post,3916330853555510702,"PAS in Perlis to Continue Backing Bersatu Pending PN’s Decision: ARAU: PAS in Perlis will continue supporting Parti Pribumi Bersatu Malaysia within the state administration until the leadership of Perikatan Nasional issues an official decision regarding the coalition’s future direction following recent developments in the relationship between the two parties. Perlis PN chairman Shahidan Kassim said the state government remains stable and continues to operate …

The post PAS in Perlis to Continue Backing Bersatu Pending PN’s Decision first appeared on Wilayah.com.my. #PAS #Perlis #Bersatu #PerikatanNasional #politik",https://www.instagram.com/p/DZZmillFB2u/,,,neutral,2026-06-10 09:18:20+00:00,0,0,0,0,0.0,0,0.0,,,crawl1_social_merged,,,,False,True,True,True,False,False,False,False,False,2026-06-10 09:18:20+00:00,True
instagram,comment,18049657316538835,"PAS adalah Ular Hijau Yang Sama Di Lubang Yang Sama 
🐍🐍🐍🐍🐍🐍
..
SEJARAH NIKAH CERAI PAS
Bukan kisah Setia Kawan,
Tapi Nikah Kontrak Politik,
Kahwin Atas Nama ""Tahaluf"",
Cerai Bila Kuasa Tak Seiring,
Rujuk Bila Kerusi Diperlukan,
Akhirnya Berakhir Dgn Retorik Lama
Kamilah YANG TERPALING SUCI 💩‼️
.
Barisan Nasional 1973-1977 [4 thn]
Harakah Keadilan Rakyat 1986 [1thn]
Agktn Perpaduan Ummah 89-96 [7thn]
Barisan Alternatif 98-2004 [6thn]
Pakatan Rakyat 2008-2015 [7thn]
Gagasan Sejahtera 2016-2018 [2thn]
Muafakat Nasional 2019-2020 [1thn]
Perikatan Nasional 2020-2026 💩💩💩",,https://www.instagram.com/p/DZZmillFB2u/,DZZmillFB2u,neutral,2026-06-10 06:45:16+00:00,0,0,0,0,0.0,0,,,0.0,crawl1_social_merged,,,,False,True,True,True,False,False,False,False,False,2026-06-10 06:45:16+00:00,True
instagram,comment,18101800066864888,oh mcm tu tapi saya tetap undi pas😂,,https://www.instagram.com/p/DZZmillFB2u/,DZZmillFB2u,neutral,2026-06-10 05:56:46+00:00,0,0,0,0,0.0,0,,,0.0,crawl1_social_merged,,,,False,True,True,False,False,False,False,False,False,2026-06-10 05:56:46+00:00,True
instagram,comment,17901408657444764,lbb cntii,,https://www.instagram.com/p/DZZmillFB2u/,DZZmillFB2u,neutral,2026-06-10 08:34:34+00:00,0,0,0,0,0.0,0,,,0.0,crawl1_social_merged,,,,False,True,False,False,False,False,False,False,False,2026-06-10 08:34:34+00:00,True
instagram,post,3916281225627134592,"Pas' decision to sever ties with Bersatu is not merely another episode of internal dispute within Perikatan Nasional (PN). Rather, it is seen as part of a larger political strategy.

The move has been linked to efforts to establish a new political alignment alongside the faction led by Datuk Seri Hamzah Zainudin, as well as the possibility of reviving cooperation with Umno.

Read more at the link in bio. 

#Pas #Bersatu #HamzahZainuddin #HadiAwang #SinarDaily",https://www.instagram.com/p/DZZbQZ-CWqA/,,,neutral,2026-06-10 07:38:44+00:00,4,0,0,0,0.0,4,4.0,,,crawl1_social_merged,,,,False,True,True,True,False,False,False,False,False,2026-06-10 07:38:44+00:00,True
instagram,comment,17967540269918883,lb dung yu,,https://www.instagram.com/p/DZZbQZ-CWqA/,DZZbQZ-CWqA,neutral,2026-06-10 08:11:07+00:00,0,0,0,0,0.0,0,,,0.0,crawl1_social_merged,,,,False,True,False,False,False,False,False,False,False,2026-06-10 08:11:07+00:00,True
instagram,comment,17892883350475788,lb,,https://www.instagram.com/p/DZZbQZ-CWqA/,DZZbQZ-CWqA,neutral,2026-06-10 06:17:06+00:00,0,0,0,0,0.0,0,,,0.0,crawl1_social_merged,,,,False,True,False,False,False,False,False,False,False,2026-06-10 06:17:06+00:00,True
instagram,comment,18105609754952604,lb 🔥🔥,,https://www.instagram.com/p/DZZbQZ-CWqA/,DZZbQZ-CWqA,neutral,2026-06-10 05:02:32+00:00,0,0,0,0,0.0,0,,,0.0,crawl1_social_merged,,,,False,True,False,False,False,False,False,False,False,2026-06-10 05:02:32+00:00,True
instagram,post,3916234158242438990,"HIYYIEEE adik adik mpls 2026! 👋🏻👋🏻
sebelumnyaa perkenalkan nama sayaa salsabillah mutiara zahraa darii kelas Vlll.5
alasann sayaa ingin menjadi kakak pendamping (kp) adalahh:

Saya ingin mengikuti kakak pendamping karena saya ingin membantu adik-adik siswa baru agar dapat beradaptasi dengan lingkungan sekolah yang baru. Selain itu, saya juga ingin melatih kemampuan komunikasi, kepemimpinan, dan kerja sama tim. Menjadi kakak pendamping merupakan kesempatan bagi saya untuk berbagi pengalaman serta menciptakan suasana MPLS yang menyenangkan, ramah, dan berkesan bagi peserta didik baru!! 

ituu sajaa alasann mengapa sayaa ingin mengikutii kakak pendamping(kp), kalauu adaa kata-kata kurangg berkenan sayaa mintaa maaf sebesar-besarnya, w asalamualaikum warahmatullahi wabarakatuh, babayy!! 👋🏻👋🏻

@osis_smpn6talpa.ofcc 
@bkbofficial2025 

#Bersatu #Berkolaborasi #MPLS2026 #Mengguncangsemesta #Kakakpendamping",https://www.instagram.com/p/DZZQjfDSp9O/,,,neutral,2026-06-10 06:05:15+00:00,5,0,1,0,0.0,6,8.0,,,crawl1_social_merged,,,,False,True,False,True,False,False,False,False,False,2026-06-10 06:05:15+00:00,True
instagram,comment,18042534587590302,Smng dira😍,,https://www.instagram.com/p/DZZQjfDSp9O/,DZZQjfDSp9O,neutral,2026-06-10 04:38:31+00:00,0,0,0,0,0.0,0,,,0.0,crawl1_social_merged,,,,False,True,False,False,False,False,False,False,False,2026-06-10 04:38:31+00:00,True
instagram,comment,18092812883201042,Semangat Kaka🔥❤️,,https://www.instagram.com/p/DZZQjfDSp9O/,DZZQjfDSp9O,neutral,2026-06-10 05:40:20+00:00,0,0,0,0,0.0,0,,,0.0,crawl1_social_merged,,,,False,True,False,False,False,False,False,False,False,2026-06-10 05:40:20+00:00,True
instagram,post,3916229233673430483,"Keputusan Pas untuk menamatkan kerjasama politik dengan Parti Pribumi Bersatu Malaysia (Bersatu) sekali lagi menghangatkan landskap politik negara yang sememangnya tidak pernah sunyi daripada pelbagai polemik dan percaturan kuasa.

Walaupun perkembangan tersebut bukan sesuatu yang benar-benar mengejutkan, ia tetap mencetuskan pelbagai reaksi kerana berlaku ketika parti-parti politik sedang menyusun strategi menghadapi pilihan raya di beberapa negeri.

Anda boleh baca berita penuh di portal Sinar Harian di www.sinarharian.com.my atau swipe up di IG story serta jangan lupa follow IG @sinarharian untuk berita terkini dalam dan luar negara.

#SinarHarian #BeritaTerkini #Pas #Bersatu #PerikatanNasional",https://www.instagram.com/p/DZZPb0sGuXT/,,,neutral,2026-06-10 05:55:26+00:00,45,0,7,0,0.0,52,66.0,,,crawl1_social_merged,,,,False,True,True,True,True,False,False,False,False,2026-06-10 05:55:26+00:00,True
instagram,comment,18094495508019940,Kamu punya IG,,https://www.instagram.com/p/DZZPb0sGuXT/,DZZPb0sGuXT,neutral,2026-06-10 09:11:07+00:00,0,0,0,0,0.0,0,,,0.0,crawl1_social_merged,,,,False,True,False,False,False,False,False,False,False,2026-06-10 09:11:07+00:00,True
instagram,comment,18381619489164162,EEEEY SEMAANGAT ♥️,,https://www.instagram.com/p/DZZPb0sGuXT/,DZZPb0sGuXT,neutral,2026-06-10 07:22:27+00:00,0,0,0,0,0.0,0,,,0.0,crawl1_social_merged,,,,False,True,False,False,False,False,False,False,False,2026-06-10 07:22:27+00:00,True
instagram,post,3916220922172393463,"PAS Officially Cuts Ties With Bersatu Ahead of GE16 

The Perikatan Nasional opposition coalition faces a critical fracture as PAS president Abdul Hadi Awang officially announced the termination of political cooperation with Bersatu following a special central working committee meeting. 

Driven by months of escalating leadership tensions and disputes over state appointments, this major split heavily challenges the coalition's unified narrative. 

As the political landscape shifts ahead of GE16, analysts warn of growing internal instability for a weakened Bersatu, creating a massive battle for Malay voters and potentially paving a direct path for an UMNO resurgence.

#MalaysiaPolitics #PerikatanNasional #PAS #Bersatu #GE16 #BreakingNewsMalaysia #PoliticalRealignment #johor #johorbahru",https://www.instagram.com/p/DZZNi4ACcf3/,,,neutral,2026-06-10 05:38:55+00:00,0,0,0,0,0.0,0,0.0,,,crawl1_social_merged,,,,False,True,True,True,False,False,True,False,False,2026-06-10 05:38:55+00:00,True
instagram,post,3916210609783926476,"""Education does not change the world. Education changes people. People change the world."" Paulo Freire

Halo, saya Karisto Alvian Rahman dari SMA BPI 1 Bandung, selaku peserta OSI 2026

Siap untuk mengikuti dan berpartisipasi dalam Olimpiade Sosiologi Indonesia 2026 dengan tema Niti Akselerasi: Sinergi Generasi Muda dalam Mewujudkan Transformasi Sosial menuju Sustainable Development Goals (SDGs)

Kegiatan ini diselenggarakan oleh Badan Eksekutif Mahasiswa dan Himpunan Mahasiswa Pendidikan Sosiologi, Universitas Pendidikan Indonesia.

 @olimpiadesosupi @hmps.upi @ikhsan_ramadhan_5631 @the_lonelyluna @made_icii

#DEPARTEMENPENDIDIKAN

#HMPSUPI

#BHIΝΕΚΑΑΒHYUDAYA

#Bersatu Untuk Satu Tujuan Berjuang Untuk Sebuah Perubahan",https://www.instagram.com/p/DZZLMz1yW7M/,,,neutral,2026-06-10 05:18:28+00:00,25,0,1,0,0.0,26,28.0,,,crawl1_social_merged,,,,False,True,False,True,False,False,False,False,False,2026-06-10 05:18:28+00:00,True
instagram,post,3916200711184699341,"""Education does not change the world. Education changes people. People change the world."" Paulo Freire

Halo, saya Andara Ramadiani Cinta Waluyo dari SMA BPI 1 Bandung, selaku peserta OSI 2026

Siap untuk mengikuti dan berpartisipasi dalam Olimpiade Sosiologi Indonesia 2026 dengan tema Niti Akselerasi: Sinergi Generasi Muda dalam Mewujudkan Transformasi Sosial menuju Sustainable Development Goals (SDGs)++

Kegiatan ini diselenggarakan oleh Badan Eksekutif Mahasiswa dan Himpunan Mahasiswa Pendidikan Sosiologi, Universitas Pendidikan Indonesia.

@olimpiadesosupi @hmps.upi @the_historical_kid @ikhsan_ramadhan_5631 @nabil_almira010

#DEPARTEMENPENDIDIKAN

#HMPSUPI

#BHIΝΕΚΑΑΒHYUDAYA

#Bersatu Untuk Satu Tujuan Berjuang Untuk Sebuah Perubahan",https://www.instagram.com/p/DZZI8xDS8_N/,,,neutral,2026-06-10 04:58:49+00:00,-1,0,4,0,0.0,3,11.0,,,crawl1_social_merged,,,,False,True,False,True,False,False,False,False,False,2026-06-10 04:58:49+00:00,True
instagram,post,3916181491642086646,"I'm In.I'm ready🔥

Halo sobat spensix semuanya perkenalkan nama saya indhira farras shabitah saya berasal dari kelas 8.6 .
Disini saya akan memberikan asalan saya ingin mengikuti volunteer panitia MPLS 2026:

1. untuk mengasah kemampuan komunikasi, memperluas jaringan pertemanan, dan memberikan dampak positif bagi siswa baru. Kegiatan ini juga sangat efektif untuk melatih jiwa kepemimpinan dan rasa percaya diri di depan umum. 

2. Selain itu juga saya sudah pernah menjadi kakak pendamping maka dari itu saya ingin membuat masa MPLS 2026 menjadi seru asik dan juga membuat adik"" tidak takut saat MPLS di laksanakan 

JADI, SAMPAI JUGA DI SPENSIX UNTUK MELAKSANAKAN ACARA ATAU KEGIATAN YANG SERU SEMUANYA .  SEE YOU ADIK "" 👋

#MPLS 2026#BERSATU #BERKOLABORASI
#MENGGUNCANGSEMESTA

@bkbofficial2025
@osis_smpn6talpa.ofcc",https://www.instagram.com/p/DZZElFdSTT2/,,,neutral,2026-06-10 04:20:37+00:00,26,0,6,0,0.0,32,44.0,,,crawl1_social_merged,,,,False,True,False,True,False,False,False,False,False,2026-06-10 04:20:37+00:00,True
instagram,post,3916160451460710381,"Halo adik-adik MPLS 2026
Saya Salsabila siap mendampingi 
Alasan saya ingin jadi kakak pendamping:

Dulu saya juga pernah bingung waktu MPLS. Jadi saya pengin jadi kakak pendamping biar bisa bantu adik kelas baru beradaptasi lebih cepat. Saya mau share pengalaman biar mereka ngerasa nyaman dan semangat di sekolah baru.

@bkbofficial2025 
@osis_smpn6talpa.ofcc 

#Bersatu #Berkolaborasi #MPLS2026 #Mengguncangsemesta #Kakpendamping",https://www.instagram.com/p/DZY_y6Qv7_t/,,,neutral,2026-06-10 03:38:49+00:00,19,0,5,0,0.0,24,34.0,,,crawl1_social_merged,,,,False,True,False,True,False,False,False,False,False,2026-06-10 03:38:49+00:00,True
instagram,comment,18376541755164613,lb,,https://www.instagram.com/p/DZY_y6Qv7_t/,DZY_y6Qv7_t,neutral,2026-06-10 09:02:05+00:00,0,0,0,0,0.0,0,,,0.0,crawl1_social_merged,,,,False,True,False,False,False,False,False,False,False,2026-06-10 09:02:05+00:00,True
instagram,comment,18083417732537333,lb🔥,,https://www.instagram.com/p/DZY_y6Qv7_t/,DZY_y6Qv7_t,neutral,2026-06-10 08:58:36+00:00,0,0,0,0,0.0,0,,,0.0,crawl1_social_merged,,,,False,True,False,False,False,False,False,False,False,2026-06-10 08:58:36+00:00,True
instagram,post,3916159084315396955,"The fallout from Pas' decision to end its cooperation with Bersatu has triggered debate over Bersatu's next move, with some leaders forecasting an exodus of grassroots support and others arguing it presents an opportunity for political repositioning.

Former Bersatu Associate Wing chief Dr Chong Fat Full said the split could have far-reaching implications for the opposition bloc, particularly for Bersatu, which may face greater political challenges than PAS in the aftermath of the separation.

Read more at the link in bio. 

#Pas #Bersatu #PerikatanNasional #Opposition #SinarDaily",https://www.instagram.com/p/DZY_fBAictb/,,,neutral,2026-06-10 03:36:03+00:00,3,0,0,0,0.0,3,3.0,,,crawl1_social_merged,,,,False,True,True,True,False,False,False,False,False,2026-06-10 03:36:03+00:00,True
instagram,comment,18404531911159130,lb dungg yuu,,https://www.instagram.com/p/DZY_fBAictb/,DZY_fBAictb,neutral,2026-06-10 08:10:55+00:00,0,0,0,0,0.0,0,,,0.0,crawl1_social_merged,,,,False,True,False,False,False,False,False,False,False,2026-06-10 08:10:55+00:00,True
instagram,comment,18438388159190324,Ib dongk🙌🔥,,https://www.instagram.com/p/DZY_fBAictb/,DZY_fBAictb,neutral,2026-06-10 07:40:59+00:00,0,0,0,0,0.0,0,,,0.0,crawl1_social_merged,,,,False,True,False,False,False,False,False,False,False,2026-06-10 07:40:59+00:00,True
instagram,post,3916154697111005975,"Pas Johor tidak akan bertanding solo sebaliknya membentuk jajaran politik baharu bagi menghadapi Pilihan Raya Negeri (PRN) Johor akan datang.

Pesuruhjaya Pas Johor, Datuk Dr Mahfodz Mohamed berkata, jajaran baharu itu melibatkan beberapa parti politik Melayu selepas Pas Pusat memutuskan hubungan dengan Parti Pribumi Bersatu Malaysia (Bersatu) kelmarin.

#malaysiagazette
#bersatu
#pas
#prnjohor

berita lanjut layari www.malaysiagazette.com",https://www.instagram.com/p/DZY-fLGx2sX/,,,neutral,2026-06-10 03:28:52+00:00,30,0,1,0,0.0,31,33.0,,,crawl1_social_merged,,,,False,True,True,True,False,True,True,False,False,2026-06-10 03:28:52+00:00,True
instagram,comment,18339317542216994,lb,,https://www.instagram.com/p/DZY-fLGx2sX/,DZY-fLGx2sX,neutral,2026-06-10 06:49:14+00:00,0,0,0,0,0.0,0,,,0.0,crawl1_social_merged,,,,False,True,False,False,False,False,False,False,False,2026-06-10 06:49:14+00:00,True
instagram,post,3916155264060361869,"Di sudut gelap Facebook Pro, di mana harapan dan keputusasaan saling beradu, hiduplah sekelompok orang yang dengan rela menukarkan akal sehat mereka dengan janji-janji palsu. Mereka adalah ""orang-orang bodoh,"" begitu sebutan yang mereka sandang, yang dengan mudah tergiur oleh iming-iming kejora dan dana kaget yang dijanjikan oleh para ""suhu"" penipu.

Hari-hari mereka diisi dengan menggulir tanpa henti, mencari postingan dari para penipu laknat ini. Postingan-postingan ini dipenuhi dengan testimoni palsu, janji kekayaan instan, dan gambar tumpukan uang yang menggiurkan. Dan orang-orang bodoh ini, terbuai oleh harapan palsu, membagikan postingan-postingan sampah ini dengan antusiasme yang tak tergoyahkan.

Mereka menukarkan harga diri mereka demi kesempatan mendapatkan kejora atau cidukan dana kaget yang tak kunjung datang. Mereka tidak peduli jika mereka terlihat konyol atau jika mereka menjadi bahan tertawaan orang lain. Keinginan mereka akan kekayaan instan telah membutakan mereka dari kenyataan bahwa mereka sedang dimanfaatkan oleh para penipu.

Para ""suhu"" penipu, di sisi lain, tertawa terbahak-bahak melihat kebodohan orang-orang ini. Mereka tahu bahwa selama mereka terus memberikan harapan palsu, orang-orang bodoh ini akan terus membagikan postingan mereka, membantu mereka menyebarkan penipuan mereka ke lebih banyak korban.
#bergerak
#bersatu
#bersuara",https://www.instagram.com/p/DZY-nbHmAyN/,,,neutral,2026-06-10 03:28:29+00:00,0,0,0,0,0.0,0,0.0,,,crawl1_social_merged,,,,False,True,False,True,True,False,False,False,False,2026-06-10 03:28:29+00:00,True
instagram,post,3916131914759417012,"Pelemahan rupiah terhadap dollar as merupakan buah dari gejolak global yang terjadi saat ini.kritik2 yang ada merupakan hal yang wajar dan sehat dalam sebuah negara demokrasi namun yang terpenting ialah bagaimana daya beli masyarakat,stabilitas harga dan ekonomi indonesia tetap dijaga di tengah tantangan global serta sipat optimis dan kolaborasi yang baik seluruh rakyat indonesia dikarenakan untuk mencapai kemandirian ekonomi banyak tantangan yg akan dilalui.
#jagaindonesia
#jagaekonomiindonesia
#tetapsolidrakyatindonesia
#bersatu
#danbersama",https://www.instagram.com/p/DZY5TpYziy0/,,,neutral,2026-06-10 02:42:07+00:00,2,0,0,0,0.0,2,2.0,,,crawl1_social_merged,,,,False,True,False,True,False,False,False,False,False,2026-06-10 02:42:07+00:00,True
instagram,post,3916115803057487886,"Pas' history of political cooperation shows that its alliances often end in a ""divorce"", said Pakatan Harapan (PH) secretary-general Datuk Seri Saifuddin Nasution Ismail.

He said the latest development involving Pas and Bersatu was not unexpected when viewed in the context of the party's political track record.

Read more at the link in bio. 

#Pas #PerikatanNasional #Bersatu #SaifuddinNasution #SinarDaily",https://www.instagram.com/p/DZY1pMMiQAO/,,,neutral,2026-06-10 02:10:04+00:00,3,0,0,0,0.0,3,3.0,,,crawl1_social_merged,,,,False,True,True,True,False,False,False,False,False,2026-06-10 02:10:04+00:00,True
instagram,comment,18114033451875873,Orang Melayu bila nk Bersatu da tahu kiamat da dekat..... Bila nk hidop macam dulu sama 2duduk semeja makan bersama tolong menolong kn 😇baik👍❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️,,https://www.instagram.com/p/DZY1pMMiQAO/,DZY1pMMiQAO,neutral,2026-06-10 04:44:42+00:00,0,0,0,0,0.0,0,,,0.0,crawl1_social_merged,,,,False,True,False,True,False,False,False,False,False,2026-06-10 04:44:42+00:00,True
instagram,post,3916090679306818689,"BERSATU NEGERI SEMBILAN | Sayap Srikandi
10 Jun 2026, Rabu

Lebih kurang 25K-31K ahli Bersatu seluruh Negeri Sembilan, sebahagiannya terdiri daripada ahli-ahli sayap Srikandi. 

PRN Negeri Sembilan kali ini, Sayap Srikandi lebih bersedia. 
.....
Hantaran akaun IG Muskamal Rahman 
#Pilihanraya #negerisembilan #Bersatu #perikatannasional #politik",https://www.instagram.com/p/DZYv7l4TRSB/,,,neutral,2026-06-10 01:20:12+00:00,0,0,0,0,0.0,0,0.0,,,crawl1_social_merged,,,,False,True,False,True,False,False,False,False,True,2026-06-10 01:20:12+00:00,True
instagram,post,3916078097089884811,"serap dulu energi bahagianya ketua appsi sulsel.. @themarosmadani 

#property #bersatu #makassar",https://www.instagram.com/p/DZYtEfxuvKL/,,,neutral,2026-06-10 01:00:35+00:00,15,0,0,0,0.0,15,15.0,,,crawl1_social_merged,,,,False,True,False,True,False,False,False,False,False,2026-06-10 01:00:35+00:00,True
instagram,post,3916047858055196301,#instagood #fyp #malaysia #PAS #Bersatu,https://www.instagram.com/p/DZYmMdezy6N/,,,neutral,2026-06-09 23:55:08+00:00,0,0,0,0,0.0,0,0.0,,,crawl1_social_merged,,,,False,True,True,True,False,False,False,False,False,2026-06-09 23:55:08+00:00,True
instagram,post,3916047795685879402,#instagood #fyp #malaysia #PAS #Bersatu,https://www.instagram.com/p/DZYmLjZTu5q/,,,neutral,2026-06-09 23:55:00+00:00,0,0,0,0,0.0,0,0.0,,,crawl1_social_merged,,,,False,True,True,True,False,False,False,False,False,2026-06-09 23:55:00+00:00,True
instagram,post,3916047482178332555,#instagood #fyp #malaysia #PAS #Bersatu,https://www.instagram.com/p/DZYmG_azWeL/,,,neutral,2026-06-09 23:54:51+00:00,0,0,0,0,0.0,0,0.0,,,crawl1_social_merged,,,,False,True,True,True,False,False,False,False,False,2026-06-09 23:54:51+00:00,True
instagram,comment,17870912214618685,Hahahaha...ingatkan drama je ada siri. Skali kartun satira pun ada sequel ek 😂😂😂 Padu!!!,,https://www.instagram.com/p/DZYmG_azWeL/,DZYmG_azWeL,neutral,2026-06-09 15:23:50+00:00,0,0,0,0,0.0,0,,,0.0,crawl1_social_merged,,,,False,True,False,False,False,False,False,False,False,2026-06-09 15:23:50+00:00,True
instagram,comment,18114558634738197,Adannn uke 👏👏,,https://www.instagram.com/p/DZYmG_azWeL/,DZYmG_azWeL,neutral,2026-06-10 05:05:51+00:00,0,0,0,0,0.0,0,,,0.0,crawl1_social_merged,,,,False,True,False,False,False,False,False,False,False,2026-06-10 05:05:51+00:00,True
instagram,comment,18013556081888744,Jadi bersatu kena pastikan pas kalah semua tempat dan bersatu ambil alih kawasan pas..,,https://www.instagram.com/p/DZYmG_azWeL/,DZYmG_azWeL,neutral,2026-06-10 03:04:53+00:00,0,0,0,0,0.0,0,,,0.0,crawl1_social_merged,,,,False,True,True,True,False,False,False,False,False,2026-06-10 03:04:53+00:00,True
instagram,comment,18104803609950327,👏👏👏Bakal presiden PN yg baharu🫱🏼‍🫲🏽🎉🎉🎉,,https://www.instagram.com/p/DZYmG_azWeL/,DZYmG_azWeL,neutral,2026-06-10 01:39:43+00:00,0,0,0,0,0.0,0,,,0.0,crawl1_social_merged,,,,False,True,False,True,False,False,False,False,False,2026-06-10 01:39:43+00:00,True
instagram,post,3916035256944617616,"POLITIK | Keputusan PAS memutuskan kerjasama politik dengan BERSATU boleh menyebabkan landskap politik barisan pembangkang di negara ini berubah.

Menurut Penganalisis Politik, Prof Datuk Dr Sivamurugan Pandian, ia boleh membawa kepada penjajaran politik baharu serta persaingan antara parti pembangkang.

#BuletinTV3 #PolitikTerkini #Pembangkang #PN #PAS #BERSATU",https://www.instagram.com/p/DZYjVFyFuiQ/,,,neutral,2026-06-09 23:30:11+00:00,71,0,1,0,0.0,72,74.0,,,crawl1_social_merged,,,,False,True,True,True,True,False,False,False,False,2026-06-09 23:30:11+00:00,True
instagram,comment,18010651337722635,Toleh kanan toleh kiri puhh blkg puhh depan ..mana nk pi pun x tau la😂😂,,https://www.instagram.com/p/DZYjVFyFuiQ/,DZYjVFyFuiQ,neutral,2026-06-10 00:52:12+00:00,0,0,0,0,0.0,0,,,0.0,crawl1_social_merged,,,,False,True,False,False,False,False,False,False,False,2026-06-10 00:52:12+00:00,True
instagram,comment,18074507339680284,Pru15 pon jentera PAS yg bertungkus lumus support.,,https://www.instagram.com/p/DZYjVFyFuiQ/,DZYjVFyFuiQ,neutral,2026-06-09 23:26:34+00:00,0,0,0,0,0.0,0,,,0.0,crawl1_social_merged,,,,False,True,True,False,False,False,False,False,False,2026-06-09 23:26:34+00:00,True
instagram,comment,17890599819549982,Sebelum ini tersebar Azmin selalu bertemu Anwar. So boleh la join dapkr.,,https://www.instagram.com/p/DZYjVFyFuiQ/,DZYjVFyFuiQ,neutral,2026-06-09 23:25:25+00:00,0,0,0,0,0.0,0,,,0.0,crawl1_social_merged,,,,False,True,False,False,False,False,False,False,False,2026-06-09 23:25:25+00:00,True
instagram,comment,18099648920518664,Ko yg goyah betul tak?...psl video semburit tu..,,https://www.instagram.com/p/DZYjVFyFuiQ/,DZYjVFyFuiQ,neutral,2026-06-09 15:56:49+00:00,0,0,0,0,0.0,0,,,0.0,crawl1_social_merged,,,,False,True,False,False,False,False,False,False,False,2026-06-09 15:56:49+00:00,True
