Platform,Type,ID,Text,URL,Sentiment,Date,likes,shares,comments_count,views,sentiment_score,total_engagement,SeedCode,SeedLabel,SeedQuery
news,post,3b86e7c942a0daa9,Insta360 Launches Luna Ultra: Leica Co-Engineered Gimbal Camera Built for Next-Generation Mobile Filmmaking. Insta360 Launches Luna Ultra: Leica Co-Engineered Gimbal Camera Built for Next-Generation Mobile Filmmaking&nbsp;&nbsp;Utusan Malaysia,https://news.google.com/rss/articles/CBMi7wFBVV95cUxOMzVRRzZNUmcydHZ5M1FiNGFTd3F4dW5WOTN1S01kR2xDQ2laWE1Da25SQXhVU0t6OERpVlNnVDJiQUxSY3RJM1ZrRHRZMjhISi1FQWJkSzJSM3Ftck53M2thM0tUMS1EQXFrVVVNN2tuVW12U1NBZHlXVElNSTJGRDQ4MUZRSUQtSWpfV3J3TWg3aUp6cTRxdndNc2xSSGpNc1dITVdMREhWYU1IR3BoVGpPZ1R6UTREajBjanJ5OEJtSDJNQTU5TVhWaG9Namd3emdpaUNvakotcktwcThZOVhvcHZtaVJ4VjdmZlNnVQ?oc=5,,2026-06-10T16:00:00+00:00,0,0,0,0,0.0,0,MEDIA,Utusan NS,"Utusan ""Negeri Sembilan"" PRN when:30d"
news,post,20dda187277fcf23,Formosa Pharmaceuticals Announces Presentation of TSY-310 at the 2026 ASCO Annual Meeting. Formosa Pharmaceuticals Announces Presentation of TSY-310 at the 2026 ASCO Annual Meeting&nbsp;&nbsp;Utusan Malaysia,https://news.google.com/rss/articles/CBMi1gFBVV95cUxQLWNDaXQyM2U2OV9aZDVJSkpFWU1pR0U4Q3QyTmVucWZjNzJRRURva0d6N2VMVDZCOU1wLXg4SXdCVHhFME52MWZhb1J0cTJuSWNZOWJXZG8wTVVoTDB0bE00dTZzM28wVHhfUjV5UUpuVDc4dW9qMDUzbUJBTThScGlDUzNiYTQtam85MExsRThhbW56Nk1XWDVPNW5nVGJVVDRGWkItZVc4SEl0S1N1Vzh1MExVSHVLTzU3ZkU0WWt4S3o0N1BvbF9jbnAyU21xN0lTWVV3?oc=5,,2026-05-21T07:00:00+00:00,0,0,0,0,0.0,0,MEDIA,Utusan NS,"Utusan ""Negeri Sembilan"" PRN when:30d"
news,post,da6c8789b685c3cd,"XCMG Hoisting Machinery Unveils Intelligent Electric Crane Technology, Setting New Global Standards for Lifting. XCMG Hoisting Machinery Unveils Intelligent Electric Crane Technology, Setting New Global Standards for Lifting&nbsp;&nbsp;Utusan Malaysia",https://news.google.com/rss/articles/CBMi8gFBVV95cUxPbXBoLXZBS0xoX1JwOUE2R0s0azN4anhfX2F1bDU0VEI5SnR5NUdYZ1dRWHk2djJDbDlaeC1wd3pMVFJSX3Nnbk9xQXE3VThyQlpCdWRtbW5TX3RNeXJUTTlianplTmp0UmxYemdfNXFHN1Nfb0NtckRQV0wxVThKOTExazNNc0Q4NTBZYnFuZVVxRkluaElfTU5uYUV4RER4bXRra2kydk5zUHUtTm5yUFpMZmtMZ3BBanRVdHM3WS1kWUt5SEI2cG45MWZVOTlKUm05Yzc4WVVTdWJoQWpheHpLTGhKZVpHMFl3eVUwVnBPQQ?oc=5,,2026-05-25T07:00:00+00:00,0,0,0,0,0.0,0,MEDIA,Utusan NS,"Utusan ""Negeri Sembilan"" PRN when:30d"
news,post,ffcee12595f62bbb,Ultima Markets Celebrates Its 10th Anniversary and Inter's Double with Exclusive VIP Tour at San Siro. Ultima Markets Celebrates Its 10th Anniversary and Inter's Double with Exclusive VIP Tour at San Siro&nbsp;&nbsp;Utusan Malaysia,https://news.google.com/rss/articles/CBMi5AFBVV95cUxNX0xxcXFieTZZbnZnQzNQVjNRdWQyaUs2RHQyUld4bmFLa1hvS3F0LXAwakQxbGdVb0poUGdoekIxRUJhNHNrRjVSVTJsaGVEVHIxaTk2cURRclNKTGVKdUxoa0lIQ1dtYktCQnN5TkNwNU5hTHBBd1VySEZiM2lZd2hfYjYxZnc0QTdOUGZ2STZSR0RNSVhxdUt1YnhYLVQwVjVTVkZrM0k0SmhGRHNXYlptS3pjOGo4dklkVEhiM3hHQnMzNjZ3ck0wT3ZvcEc2a3VMbmNCdHFpMnkxZUMyNHlQNXQ?oc=5,,2026-06-01T17:00:00+00:00,0,0,0,0,0.0,0,MEDIA,Utusan NS,"Utusan ""Negeri Sembilan"" PRN when:30d"
news,post,078e15f1e3087f0d,Xinhua Silk Road: Chinese tire manufacturer Sailun Group showcases green innovation at WBCSD annual meeting. Xinhua Silk Road: Chinese tire manufacturer Sailun Group showcases green innovation at WBCSD annual meeting&nbsp;&nbsp;Utusan Malaysia,https://news.google.com/rss/articles/CBMi7AFBVV95cUxORHVrZGZ2TjZKRkZBbzA4YjNhamd0Q2Y5dkJ0SW1ibFFyZUlBaENZY3ZrQUZhWXhncFkwcDg1UEdzdlZUUEVQVUNia1hXVnZYNW5pcDE4ejNFNHQtNjdEY08yb2lBU0xDd1ZpNEVKX2Y1MThVVUlONEpwWjVzalZHWU12R0NSem1tZXlrVTJBb3JVNmlJTEdRc0pOVmpoWVlHeEJQT3YwR2otdW9GT1d5UWs4ZjJyYlBSS1Z6aEdON2Q0T0FaS1BJT2ZmcTBTZy1mdTNqM0J3enpCcVE4clF2dktZMWtSeGpSR0s2QQ?oc=5,,2026-06-02T18:12:00+00:00,0,0,0,0,0.0,0,MEDIA,Utusan NS,"Utusan ""Negeri Sembilan"" PRN when:30d"
news,post,eed1829f2f4d8ad5,A Kickstarter First: SEA-GULL Debuts Meteorite Rattrapante Chronograph Limited Edition. A Kickstarter First: SEA-GULL Debuts Meteorite Rattrapante Chronograph Limited Edition&nbsp;&nbsp;Utusan Malaysia,https://news.google.com/rss/articles/CBMi0AFBVV95cUxNSGFfazBsWDdLTlE4UDBNRHZPamQ5Q1l1Qlc2NU1xaFJSQ21ua3NGOTI2SnZUWDhSWVZUeGtVUHAyZ05RMW92SDlEcGRzX1BPdnZZQUVlTHJXTTg2S2h3dGt3YjVOVm9PNU54eUFOaEg1MTNpOXdXQWVWakNXN2EyRUUxQndpenYxeVpkc0FUSXREMzdwYzlyU1pYb0lMb05GV1BwM3dQLVpJOXE0c0J0bWh4SkR2S0N1a3FzWjZVbFItZGJUd1Q0eUZKQ21NZjVQ?oc=5,,2026-06-02T00:00:00+00:00,0,0,0,0,0.0,0,MEDIA,Utusan NS,"Utusan ""Negeri Sembilan"" PRN when:30d"
news,post,d8950e2facce73ee,Arrivia and KrisFlyer Expand Partnership to Launch Cruise Redemptions with Miles. Arrivia and KrisFlyer Expand Partnership to Launch Cruise Redemptions with Miles&nbsp;&nbsp;Utusan Malaysia,https://news.google.com/rss/articles/CBMiygFBVV95cUxNY01rTV94emNfZ3ZESHF1TFVOWGZBVkZzUUtlSzA5Sk1MLUZ2V1dtNGJtbWxLUU5sUU0zU2Y2a1lfQnVRblJ0Tnk5VDlnWTNpUVpQemxpVHBrV2RCMm1maDY0WkZ2WFRncHd5NS1qbFYyT1hVWFgwN1dUVHdZd0IxMmUzVkZtMW9ubjdLZ1Q4RTNCdlNvYWZDUnJTS1JMRjlrVThpSFhjVnhWZVdMM3laQnpPWDJ2Q0FRWS0zaHlYVFNEUFRoOUI5SjlR?oc=5,,2026-06-07T22:00:00+00:00,0,0,0,0,0.0,0,MEDIA,Utusan NS,"Utusan ""Negeri Sembilan"" PRN when:30d"
news,post,c417a77953ddf61a,Kelun-Biotech Presents First-in-human Study Data for Its Novel B7-H3 ADC SKB500 at ASCO 2026. Kelun-Biotech Presents First-in-human Study Data for Its Novel B7-H3 ADC SKB500 at ASCO 2026&nbsp;&nbsp;Utusan Malaysia,https://news.google.com/rss/articles/CBMi2gFBVV95cUxQUWJpbUo3aGRkaVV5MGhqQlJKVlplUnJjOGEwSDgyVzdwUHNHTWk2TjdDVTdPbTlIdEpKdlRkVlRIckNyOXYyQnpqUW05SUk0S1BYTEJzSFEyTm1ZVENGU1R2cmhIS1pDRldyaVpvWFZPU3d5YndVTVdUV3NXRFNmOXEzQ25nVE1xbkhwbUhlWEFJYUpVSkRoaDlUT2M1Y2VGaFc1OElsY1FDTElITjJSY19KbW5sYzJkbDR6WDBoQVYxMnBoUEV4RlRqTE1lMXUyUjJ3OHBDdjB5QQ?oc=5,,2026-06-02T16:00:00+00:00,0,0,0,0,0.0,0,MEDIA,Utusan NS,"Utusan ""Negeri Sembilan"" PRN when:30d"
news,post,14a3c149c51cab48,PH Johor umum tanding semua 56 kerusi DUN | Sinar Harian. PH Johor umum tanding semua 56 kerusi DUN | Sinar Harian&nbsp;&nbsp;Sinar Harian,https://news.google.com/rss/articles/CBMipAFBVV95cUxPTVBoNVAtazN3SVBfUF9SekZsQlpEUFZSUm1HVkJnekJQX0JuN3hoMmtXMW5NTE9CRUNpUjBRR0d2dU1aZ2tSTXd5blJFMzRhMDNybTBhZS1lZnN2Q3FqeFJpcGhtR1RIZ0FUN2d3NFhpT0pJTEk0MldXcXFXRDd3cEhyVjlrblB6UU45MXBhUk1KSGxXTkdBWnU5YWJPWkxzbldrcNIBXEFVX3lxTE13LWhKYjNKMl84R3pmdjZ5YUFsZmhRSGxNWFZMUWtkcTJ5cjRVYkVlVnN5OW1WZF9EamJUaThBQU5GVzVIVTFyREdKU2wtdjdtVFByTGhBOEJTUWtx?oc=5,,2026-05-17T07:00:00+00:00,0,0,0,0,0.0,0,MEDIA,Sinar Harian NS,"""Sinar Harian"" ""Negeri Sembilan"" when:30d"
news,post,730422fc6ae12cf2,"Pakatan targets at least 20 seats in Negeri Sembilan state election, Anthony Loke to defend Chennah. Pakatan targets at least 20 seats in Negeri Sembilan state election, Anthony Loke to defend Chennah&nbsp;&nbsp;Yahoo News Malaysia",https://news.google.com/rss/articles/CBMigwFBVV95cUxOaGQwbnA4OUZRUEswQjJTTzJUUlIxLXpPVGo5Y0NQcG50ckM3TW13WE9MUlNkNXNvRmp6cE0tVHNzVm5qNHFFdGZxODhEVHFVZTllNlczZF8zdjBJdUYwWDM2UGNYSGJiZDUyUXZ4a3RrYWVhcm9BNVlpRnl4SkJGZnpxTQ?oc=5,,2026-06-08T06:11:00+00:00,0,0,0,0,0.0,0,MEDIA,Sinar Harian NS,"""Sinar Harian"" ""Negeri Sembilan"" when:30d"
news,post,d4fb172ddada5265,Calls renewed for stronger Rohingya refugee controls as population continues to rise | Sinar Daily. Calls renewed for stronger Rohingya refugee controls as population continues to rise | Sinar Daily&nbsp;&nbsp;Sinar Daily,https://news.google.com/rss/articles/CBMi1wFBVV95cUxQNXN3eEhuT00tSGpxVFlvLVNrUDNiX2pTT2Q0Szg2Y0JSaHJQcHBfYVJYQy1RTlBabEZ5NTUzU3VWOTdndm5zQk4wWEVXQXpnLXpkdnFiMnRWUVJjUEEzWno3ei1IZXZTUFQ4UkY4N29lUExScTU2eERhOVZ3dkZYQTVYQmJodlhCdHV2bVlhMVd5b0R3YWg3cWxZZWc0WjVtSldoRG5mdEFfVnNoZno1a1ozakQ1b2JSeFA1LXltc09NdDBTblFPV09jWGQwZzhjV1J3X1EzY9IBVkFVX3lxTE9BTUp2ZW9QWDJWdjE5MVBwQ0FmM2RJWnBVdTFiR0xEUlZick9melRuNmpZd3ktU0JWWUdmTnN1ZjItSVRIcHFZTEFrRVEzem9odlBRUkhR?oc=5,,2026-06-09T03:25:00+00:00,0,0,0,0,0.0,0,MEDIA,Sinar Harian NS,"""Sinar Harian"" ""Negeri Sembilan"" when:30d"
news,post,a9c8b35dec22c4a1,Anwar says yet to meet Zahid over Johor polls. Anwar says yet to meet Zahid over Johor polls&nbsp;&nbsp;Free Malaysia Today,https://news.google.com/rss/articles/CBMiqgFBVV95cUxPN2gya3FlVVYyYzB1cWZmMkFMMmRyazhDd2ltYWhBbVBMUkFwbFowNjk5QjFIS2haYnk2TDFBbEhFNkgtTEJRMUZQNl92UFlDQzNmUlRmWkI4cDJFZ1VNTkpnNmpUT09Vb0lNTERSdEpMa0RkRjFlSW5xV1BwOG1FLTJTcGhwTHlnazJqRXJRdlZLMk5JXzMycEo2OVRfY2RRMmVpQ1R6Ujhwdw?oc=5,,2026-05-26T07:00:00+00:00,0,0,0,0,0.0,0,MEDIA,Sinar Harian NS,"""Sinar Harian"" ""Negeri Sembilan"" when:30d"
news,post,69383a72b73fd167,BN to contest all 36 Negeri Sembilan state assembly seats. BN to contest all 36 Negeri Sembilan state assembly seats&nbsp;&nbsp;The Vibes,https://news.google.com/rss/articles/CBMipgFBVV95cUxOOThvWWM1TEFyeDZRXzZYOGFOQUdZZnpjVWViYkU4bm5NOFIwd041ZUUySWk4UDZ5OUxZX0Y2aG1TLS04MXdaQ0x0NDNqbG1LVmxYUUM0RURaQlB0eFVINlFORl9SaFlDRHRRUVBycXV4MlFLZkVwZ1V2emMyc1JwaWlaSENMLUMtTjRYLUFUN1JTbG1QNTlIY1A1eW9qNEJoeWpqWjln?oc=5,,2026-06-06T07:04:00+00:00,0,0,0,0,0.0,0,MEDIA,Sinar Harian NS,"""Sinar Harian"" ""Negeri Sembilan"" when:30d"
news,post,5f00ad232e18a888,Political Turmoil Forces Negeri Sembilan Reset As Aminuddin Seeks Fresh Mandate. Political Turmoil Forces Negeri Sembilan Reset As Aminuddin Seeks Fresh Mandate&nbsp;&nbsp;TRP | The Rakyat Post,https://news.google.com/rss/articles/CBMixAFBVV95cUxQNWhEQ1h4eDZsLXZodjliZmkxYkNCaVpfVzBpRWdWVEljMDdJRVVsSjFFWFFnNFg0VFp2UFViSWsyZ2pLRE4yaUVhNHI0X0VSRUZoNHZTNC11VmdxSHR0TGp0Y3M1S3luZ2xISVlHdUFTTzJkNl8xVHo0MVl5R0ZJTHFaaWlPMUpmY2RSWGZpUlNndU1RYTlqazBrMFJhVkxhMW5VTDdOQkhENHR4Q3Z2MGdOWUdNRlhraFY0bGRjVGczN1N2?oc=5,,2026-06-05T03:00:08+00:00,0,0,0,0,0.0,0,MEDIA,Sinar Harian NS,"""Sinar Harian"" ""Negeri Sembilan"" when:30d"
news,post,be1132e7c090ab46,9-Year-Old Boy Dies After Being Hit By SUV Driven By A Teacher. 9-Year-Old Boy Dies After Being Hit By SUV Driven By A Teacher&nbsp;&nbsp;says.com,https://news.google.com/rss/articles/CBMiekFVX3lxTFBBZjdvZXJCZFRlSzFvOVFaZ0VWX1NHd1FZUklOSDQ1X05kNzJMTW9heEctcFhkNjlnWGJkMVhlZC1iZ3lTSVNGdTJ6WlhOSHFhdnhkMlNlZGpoWUR0bllsQ2lUNy1yUTRxbTQ1THhDNVVWcFByYkdGd3h3?oc=5,,2026-06-11T02:33:00+00:00,0,0,0,0,0.0,0,MEDIA,Sinar Harian NS,"""Sinar Harian"" ""Negeri Sembilan"" when:30d"
