Platform,Type,ID,Text,URL,Sentiment,Date,likes,shares,comments_count,views,sentiment_score,total_engagement,SeedCode,SeedLabel,SeedQuery
news,post,f348cbc2b55e247b,"Spenn, Norwegian Reward and Strawberry Successfully Go Live on GRAVTY® to Power the Nordics' Next-Generation Loyalty Ecosystem. Spenn, Norwegian Reward and Strawberry Successfully Go Live on GRAVTY® to Power the Nordics' Next-Generation Loyalty Ecosystem&nbsp;&nbsp;Utusan Malaysia",https://news.google.com/rss/articles/CBMigwJBVV95cUxQTVRnbllrdjlocUcyRnV5OXRYaFM4OXJZaFZHUTNMWHliRnlnRThOVVVwdkhwTFBHSkdtNDZyOVNMRjdndFlDaWd5bWxjc2pEZTFJdEZaUWtqNHhjYTlnRVZYempZVkwwbHJZYTZKdHZBRjRZQjRYQ2V3cXVsaUZzVXh4Q0MzSE1RZ01QSnZlc3NvWktjRFJoUE14UEpHY2JjX01GV1dmcmhtemJMVmRBUGFfZXJUM2c5N0RUQ3V3M2s3TlpYb29USTByREMyNkVuX2dfRWhnQkNpUjU3U3RoMXItcTlQMW9pcnc5cE0zZWpETVN4TUpwVHZTc3NMOGtpZkln?oc=5,,2026-06-03T07:00:00+00:00,0,0,0,0,0.0,0,MEDIA,Utusan NS,"Utusan ""Negeri Sembilan"" PRN when:30d"
news,post,4ab8e661da768a50,Hamzah Returns To PN?. Hamzah Returns To PN?&nbsp;&nbsp;Lumi News Malaysia,https://news.google.com/rss/articles/CBMigwFBVV95cUxOTGJEYk5WY0FtZGNhVnlmY2tfa3hHRnh4VGl3a0EwS0FFd204OHdUck9WZHl4LVl2WEhmckRSTFF6Tnk4dFJwV1BOWWF0YUNnRld3TWlRbDQ5WjNsYjBSTWM0M3NyUHpBRUVuWjRlWVBYUWZxcXAwbmxZYVVYTlA0aC1Haw?oc=5,,2026-06-14T04:48:02+00:00,0,0,0,0,0.0,0,MEDIA,Utusan NS,"Utusan ""Negeri Sembilan"" PRN when:30d"
news,post,f88d3a6dad1046c9,Asia Leads in Domestic Digital Payments but Lags in Cross-Border Payments: Saber Whitepaper. Asia Leads in Domestic Digital Payments but Lags in Cross-Border Payments: Saber Whitepaper&nbsp;&nbsp;Utusan Malaysia,https://news.google.com/rss/articles/CBMi1wFBVV95cUxNd1B6RFlVYjNqTThUeVJQeUNVRTZWeEdYR2o2U0s1TXM4elJKdnFBdnNnX3VtMFBjSEt5UDluVHpZcEdqek9CNHdGVTRGLThxNmo1NERORHo0bkg5X3ZIekxHcGZ6MXdGRm54N0hLYzM0QXo5b3VILWtBOHVxX2k0eVl3SXFXcUlfYnJDeDMxNG5UYlFMQXBoVE1NaGlPOE9YN3hIUWRmWW1Pek50cnU4VnpzR0pLZDVOVWJpSkJ4dlNzTmVSN1J3c29sOFlVeEMwWWFGY0V0WQ?oc=5,,2026-06-09T22:30:00+00:00,0,0,0,0,0.0,0,MEDIA,Utusan NS,"Utusan ""Negeri Sembilan"" PRN when:30d"
news,post,256c9c7a7dba84c5,MimiSilk Marks 12 Years of Advanced Care with New Product Launches and Anniversary Sale. MimiSilk Marks 12 Years of Advanced Care with New Product Launches and Anniversary Sale&nbsp;&nbsp;Utusan Malaysia,https://news.google.com/rss/articles/CBMi0wFBVV95cUxORWdHV2VIX0xTeENfUVk0a0RxMXJOOWhDZ2VwVHZJaWp4WVJpa3hsRUkwem1yTUlEbFVVMXdfQW1qZUctUElRMUItYzNMZnpUbmpZTWZ3YWYwaGJDT0lUZlc0Vl9FUTZlOGU1T0piYlBNVlY3ektlSjBuQlBSX3FRLWx0dmZrS3JaUjhZQkxuSzBEU2VHajRTZXNpTW1YeGJLMzMtN2hHSXFOR3ljUU0xTk81ZkFZNElOQXczWmNFX3ZpRm0wd05MazJ3YndCRG85U3FZ?oc=5,,2026-06-07T06:30:00+00:00,0,0,0,0,0.0,0,MEDIA,Utusan NS,"Utusan ""Negeri Sembilan"" PRN when:30d"
news,post,ce3ee92772f53c70,WuXi Biologics Named to CDP Supplier Engagement Assessment A List for the Second Consecutive Year. WuXi Biologics Named to CDP Supplier Engagement Assessment A List for the Second Consecutive Year&nbsp;&nbsp;Utusan Malaysia,https://news.google.com/rss/articles/CBMi4AFBVV95cUxNeEFRNnBtVzk3WW9ZNnh0bkJoYkZLSkk0bVFrN0U4cFdVSURDam4wNm1FT29TYmkxSVlmUGFPV1htSFVXWDRmb0h6N1RZcm40dkxGT19RZTkxSVlQc1l3eHpYZXF6dXh4MUd4ZjFEajByYjZvOG01LTdINGRmLXRJN3dFcS1qSEJFSDgtMzdsRkVhSTlITGZ4UzlRN1lxdE41YVdrM2lrbGJVbk81c3BZYXY1RmhiUDcwQWVRdjFqX2oxMlA3T0N2SE4yN0UxZm0wQWphaS1qRGQyM3kwazBWUA?oc=5,,2026-06-03T07:00:00+00:00,0,0,0,0,0.0,0,MEDIA,Utusan NS,"Utusan ""Negeri Sembilan"" PRN when:30d"
news,post,a90a62987f73fba7,BOSGAME Advances Practical Local AI for Everyday Users with Its VTA-439 Mini PC. BOSGAME Advances Practical Local AI for Everyday Users with Its VTA-439 Mini PC&nbsp;&nbsp;Utusan Malaysia,https://news.google.com/rss/articles/CBMiyAFBVV95cUxQeEI4Z2ZpYlRJLTFyWGZhcnRaRFVGS1VUUVBhc0plRExEUTlCc0RsazlJQmNqbzVyeFI0anRrajBnYVRXNUhPVkNMOV9FN2tHU2pvYXBobzYycVZtVXBxY1ZqMVRZdk91dWZxRXFua2VRal9YcVhZYWdIMkxEN2RpZFdDb3BzUWdtdE5YWDFpdFBtRXBWaUNfMDJRRnNDWFVJQ0lfeG1aVjN3bG5YYjdHbU1xMW0zVkpNUGFPNVI5RTBUUjFublpXRw?oc=5,,2026-06-03T07:00:00+00:00,0,0,0,0,0.0,0,MEDIA,Utusan NS,"Utusan ""Negeri Sembilan"" PRN when:30d"
news,post,da8c9f3cf628ac0e,"Solidion Technology Granted 7 New Patents on Composite Anode Materials For Batteries Targeting Humanoid Robots, Space-Based Artificial Intelligence Data Centers and the Lunar Economy. Solidion Technology Granted 7 New Patents on Composite Anode Materials For Batteries Targeting Humanoid Robots, Space-Based Artificial Intelligence Data Centers and the Lunar Economy&nbsp;&nbsp;Utusan Malaysia",https://news.google.com/rss/articles/CBMi0AJBVV95cUxPM2RPNGRkc1Q3TUJ4ZG43TmZHQll5SjVlakxENlFBQm9QQ0Y4MWk3LUFFTUFyZnRtbXlsOXVaZ3pIamxXazNYVldyS1puR0VkcWluZ3RjVXJIOFdrSWJSWVdpUXlRWG85Vl9UWE9NNGs5NGcwaHE2T1Qtekl3QWxjd0w2SzlRMDdGamQ2dFhKN0dTLU9IN2hSZmVyN3NGa1k2UFZ6OWZpN0JXbzdXcTdXSDc2X052clV5MXdTalU2Y2FwMFl3RzUyY0F1MEZDb0lGQ1NfaHdUeEV2SXZqLVBIT3BFb0thMVhNaGxLYWdnam5ra2k1RlBNak9MalFtaDVBRFVhcVRyMzROQU9hcFNmaWtfd2JmRFQ5bzFVbkY2S1V4TjZ2eDg3bm9BZlcxS1dpQWxvbUZ1ZXRGM0VfTmQ3dnhGVGpnQUE4NVg1Q1pRdXQ?oc=5,,2026-06-07T23:00:00+00:00,0,0,0,0,0.0,0,MEDIA,Utusan NS,"Utusan ""Negeri Sembilan"" PRN when:30d"
news,post,d580ee04e7e6ffe5,ASSOE 2026 Connects Global Buyers with Advanced Safety & Security Solutions Through a Five-Month Online Exhibition. ASSOE 2026 Connects Global Buyers with Advanced Safety & Security Solutions Through a Five-Month Online Exhibition&nbsp;&nbsp;Utusan Malaysia,https://news.google.com/rss/articles/CBMi9AFBVV95cUxPdDNsanlZV0lXSUI2U2FvaEpSRjhnMHYxcGNtNF81N2lQR1NNb0VMMmVWNVdvNndqTDRiUnBaNHl3RVJvSGdOandpeDlDWlc4M3VHZWpDZ0ZVYkE3VkxpbXF3aDQ1bmdIcmlaOUVkOEdhQmlmYmhTMXFqal9kOTdYVzRDSmdma3o4cVczdHFyUFQ5am5JVmNVWUVscDVZM3QzRnVjTy10TDJJc25TdTBIOGdYUlQ2ZUVoM214a20ycXdJOE5acUh3MU9kVHRybms3ZTgzc2swS1Bnd0lXT1ZBVnlQMmZmN29vdnQ5MC16N082U2My?oc=5,,2026-06-01T07:00:00+00:00,0,0,0,0,0.0,0,MEDIA,Utusan NS,"Utusan ""Negeri Sembilan"" PRN when:30d"
news,post,2c66e9bee571093a,"Beratur panjang cuba nasib kerja kilang, gaji bermula RM3,500 | Sinar Harian. Beratur panjang cuba nasib kerja kilang, gaji bermula RM3,500 | Sinar Harian&nbsp;&nbsp;Sinar Harian",https://news.google.com/rss/articles/CBMivgFBVV95cUxPSVJFd3RUa185TVhPN0Q2ZjZuMi04NmFyS0FHb3ZSdFdlMXVzN05RNFk5NDlmb3MtTi1CLWFlVFJfaV9ydmZpZnJvVXk3UGJzeXRtLW1fbVVlRTJqV2ZyU0tSN0pmU3A5WVBJLUUwU1hMaThzMVhwS251OF9XTnBmSFJSd3MwM3dzTDBrX3FJY0pWbUtPbERqek9WMGFya3dnRlhsWUdtODBXU2FoT1E3OUVUNmxudEFHMGdXY0pR0gFcQVVfeXFMTXNINUxwUVNMZnlud3RvZU1Pa1VuNGhNemVKMXhUWHV1bzIwUnZweEpGTnRMZnJ2di1pV0xId09OSzBjVDdLSHZFSnRCUzNETmVDeEs3dHVRcVplaGs?oc=5,,2026-06-14T11:12:00+00:00,0,0,0,0,0.0,0,MEDIA,Sinar Harian NS,"""Sinar Harian"" ""Negeri Sembilan"" when:30d"
news,post,730422fc6ae12cf2,"Pakatan targets at least 20 seats in Negeri Sembilan state election, Anthony Loke to defend Chennah. Pakatan targets at least 20 seats in Negeri Sembilan state election, Anthony Loke to defend Chennah&nbsp;&nbsp;Yahoo News Malaysia",https://news.google.com/rss/articles/CBMigwFBVV95cUxOaGQwbnA4OUZRUEswQjJTTzJUUlIxLXpPVGo5Y0NQcG50ckM3TW13WE9MUlNkNXNvRmp6cE0tVHNzVm5qNHFFdGZxODhEVHFVZTllNlczZF8zdjBJdUYwWDM2UGNYSGJiZDUyUXZ4a3RrYWVhcm9BNVlpRnl4SkJGZnpxTQ?oc=5,,2026-06-07T07:00:00+00:00,0,0,0,0,0.0,0,MEDIA,Sinar Harian NS,"""Sinar Harian"" ""Negeri Sembilan"" when:30d"
news,post,5f00ad232e18a888,Political Turmoil Forces Negeri Sembilan Reset As Aminuddin Seeks Fresh Mandate. Political Turmoil Forces Negeri Sembilan Reset As Aminuddin Seeks Fresh Mandate&nbsp;&nbsp;TRP | The Rakyat Post,https://news.google.com/rss/articles/CBMixAFBVV95cUxQNWhEQ1h4eDZsLXZodjliZmkxYkNCaVpfVzBpRWdWVEljMDdJRVVsSjFFWFFnNFg0VFp2UFViSWsyZ2pLRE4yaUVhNHI0X0VSRUZoNHZTNC11VmdxSHR0TGp0Y3M1S3luZ2xISVlHdUFTTzJkNl8xVHo0MVl5R0ZJTHFaaWlPMUpmY2RSWGZpUlNndU1RYTlqazBrMFJhVkxhMW5VTDdOQkhENHR4Q3Z2MGdOWUdNRlhraFY0bGRjVGczN1N2?oc=5,,2026-06-05T07:00:00+00:00,0,0,0,0,0.0,0,MEDIA,Sinar Harian NS,"""Sinar Harian"" ""Negeri Sembilan"" when:30d"
news,post,69383a72b73fd167,BN to contest all 36 Negeri Sembilan state assembly seats. BN to contest all 36 Negeri Sembilan state assembly seats&nbsp;&nbsp;The Vibes,https://news.google.com/rss/articles/CBMipgFBVV95cUxOOThvWWM1TEFyeDZRXzZYOGFOQUdZZnpjVWViYkU4bm5NOFIwd041ZUUySWk4UDZ5OUxZX0Y2aG1TLS04MXdaQ0x0NDNqbG1LVmxYUUM0RURaQlB0eFVINlFORl9SaFlDRHRRUVBycXV4MlFLZkVwZ1V2emMyc1JwaWlaSENMLUMtTjRYLUFUN1JTbG1QNTlIY1A1eW9qNEJoeWpqWjln?oc=5,,2026-06-06T07:00:00+00:00,0,0,0,0,0.0,0,MEDIA,Sinar Harian NS,"""Sinar Harian"" ""Negeri Sembilan"" when:30d"
news,post,ea3e5a0cb7f4d495,Aminuddin brushes off speculation as attention mounts over possible Negeri Sembilan DUN dissolution. Aminuddin brushes off speculation as attention mounts over possible Negeri Sembilan DUN dissolution&nbsp;&nbsp;scoop.my,https://news.google.com/rss/articles/CBMizgFBVV95cUxQSFNEVW9vejNld1U3OF9hRV9mZm0xNmQ1OEs0dUl1eTVJWFdVMm9NVFNlcWE1QU82V2NNd1BjWFNYcVJxSm83UTZkX01WWWthWXBqdkwwNV9MRkVqRzFnVVpYbmFrNVItNmxpSXZVYTlSRmszckdMWlFnUTU4Y0hPdkNxM29rZnNEUUtxc0JTdmctamRXUWhIOGh5OGhyaFJ4MGU4ZEdiUUNvWjk4ZlIwNEhYQmlobFVud0p0d0syVFlwQWpPc2hkME9aYlN4UQ?oc=5,,2026-06-03T07:00:00+00:00,0,0,0,0,0.0,0,MEDIA,Sinar Harian NS,"""Sinar Harian"" ""Negeri Sembilan"" when:30d"
news,post,eb10f83e23901869,Jelebu undang seeks mediated settlement in Negeri Sembilan dispute. Jelebu undang seeks mediated settlement in Negeri Sembilan dispute&nbsp;&nbsp;Free Malaysia Today,https://news.google.com/rss/articles/CBMixgFBVV95cUxPaEZvcVlBdTRBMld2SjFUOFY1Qk45ZUZjZ2NxaWRZejVVcUZsaVdBNGd0QUJSeVF0Z1dVMURtRjVQTTlpOWQ5OGtYTld6NGgya2J2YmNlS3NmRDNvc1RwcGh6RFpCQWF5ZFBsYkp0djVDc2FGdDlzYnAyTkhGTnpPWVZoVWRtMXBnUWpKYlR0andKbWVxcG9PYmV1eFFkTDBNbENwRUZWT0V1NlMwNHZqWUtONlZsRUgycjBTQ1ZYSnpUenlxd3c?oc=5,,2026-06-10T07:00:00+00:00,0,0,0,0,0.0,0,MEDIA,Sinar Harian NS,"""Sinar Harian"" ""Negeri Sembilan"" when:30d"
