Platform,Type,ID,Text,URL,Parent_Post_URL,Parent_Post_ID,Sentiment,Date,likes,shares,comments_count,views,sentiment_score,total_engagement,engagement_score,author,author_followers,video_url,thumbnail_url,media_type,sentiment_label,sentiment_confidence,detected_language,demographic,author_demographic,author_demo_confidence,emotion_primary,emotion_anger,emotion_fear,emotion_happy,emotion_sadness,emotion_love,emotion_surprise
news,post,4dba4c0c6e217774,"MetMalaysia sounds thunderstorm warning for Kedah, Penang, Perak, Johor, Sabah. KUALA LUMPUR, July 22 &mdash; The Malaysian Meteorological Department has issued a thunderstorm warning for several stat...",https://www.malaymail.com/news/malaysia/2026/07/22/metmalaysia-sounds-thunderstorm-warning-for-kedah-penang-perak-johor-sabah/228514,,,neutral,2026-07-22 01:30:58+00:00,0,0,0,0,0.5,0,0.0,,,,,,neutral,0.9148702025413512,english,Mixed/Urban,Unknown,0.0,no_clear_emotion,0.0460068322718143,0.0234788283705711,0.0798652693629264,0.0255155749619007,0.1083935424685478,0.0355107560753822
news,post,c8f1f15315f3d48e,"Sibling rivalry turns fatal after 29-year-old lorry driver killed in Kuala Kubu Bharu fight. KUALA LUMPUR, July 21 &mdash; A dispute between two siblings in Kuala Kubu Bharu turned fatal yesterday, leaving a 29-ye...",https://www.malaymail.com/news/malaysia/2026/07/22/sibling-rivalry-turns-fatal-after-29-year-old-lorry-driver-killed-in-kuala-kubu-bharu-fight/228512,,,negative,2026-07-22 01:21:24+00:00,0,0,0,0,0.0548877596855163,0,0.0,,,,,,negative,0.8170408010482788,english,Mixed/Urban,Unknown,0.0,sadness,0.1199016124010086,0.0679068341851234,0.02295533567667,0.7288192510604858,0.0181383267045021,0.0197742022573947
news,post,0f8296eda024c21d,"Nearly 100,000 jobs available through MYFutureJobs platform, says Ramanan. &nbsp;PUTRAJAYA, July 22 &mdash; A total of 96,700 job opportunities are still actively offered through the MYFutureJobs...",https://www.malaymail.com/news/malaysia/2026/07/22/nearly-100000-jobs-available-through-myfuturejobs-platform-says-ramanan/228508,,,neutral,2026-07-22 01:12:54+00:00,0,0,0,0,0.5,0,0.0,,,,,,neutral,0.7407706379890442,english,Mixed/Urban,Unknown,0.0,no_clear_emotion,0.0171515680849552,0.055759385228157,0.1711289882659912,0.0170305781066417,0.1133460029959678,0.1407139301300048
news,post,daa65336602a18bf,"After Johor, PAS issues mandate to back BN candidates in Negeri Sembilan. TAMPIN &mdash; PAS has issued a directive for its members to support Barisan Nasional (BN) candidates in the Negeri Semb...",https://www.malaymail.com/news/malaysia/2026/07/22/after-johor-pas-issues-mandate-to-back-bn-candidates-in-negeri-sembilan/228506,,,neutral,2026-07-22 01:07:18+00:00,0,0,0,0,0.5,0,0.0,,,,,,neutral,0.9024838209152222,english,Mixed/Urban,Unknown,0.0,no_clear_emotion,0.0475327968597412,0.0212633460760116,0.1138909384608268,0.025912519544363,0.2307607680559158,0.0280837286263704
news,post,2684153a769cabcb,"Hamzah: Perikatan to use ‘PBN’ label to convey BN partnership in Negeri Sembilan polls. TAMPIN, July 222 &mdash; Perikatan Nasional (PN) has introduced the label &ldquo;PBN&rdquo; to describe its electoral pa...",https://www.malaymail.com/news/malaysia/2026/07/22/hamzah-perikatan-to-use-pbn-label-to-convey-bn-partnership-in-negeri-sembilan-polls/228502,,,neutral,2026-07-22 00:55:08+00:00,0,0,0,0,0.5,0,0.0,,,,,,neutral,0.937446653842926,english,Mixed/Urban,Unknown,0.0,no_clear_emotion,0.0563619844615459,0.0204165875911712,0.0944971516728401,0.0260905548930168,0.3469667434692383,0.026773689314723
news,post,31c32479dd58cecc,"MDEC to revoke digital status of Forest City school operator NSO Malaysia. &nbsp;KUALA LUMPUR, July 22&nbsp;&mdash;&nbsp;The Malaysia Digital Economy Corporation (MDEC) is taking immediate steps...",https://www.malaymail.com/news/malaysia/2026/07/22/mdec-to-revoke-digital-status-of-forest-city-school-operator-nso-malaysia/228499,,,neutral,2026-07-22 00:44:32+00:00,0,0,0,0,0.5,0,0.0,,,,,,neutral,0.8675060272216797,english,Mixed/Urban,Unknown,0.0,no_clear_emotion,0.0904438272118568,0.0531032234430313,0.1902799904346466,0.0478440225124359,0.1068179532885551,0.0562333390116691
news,post,6119b106c69c47f1,"Preserve Sarawak’s historical legacy to guide future generations, says minister. SIBU (July 22): Sarawak&#8217;s history, including its journey towards self-government and the formation of Malaysia, must be preserved and accurately conveyed to future generations to ensure they understand the sacrifices and contributions of past leaders, said State Transport Minister Dato Sri Lee Kim Shin. He said a strong understanding of Sarawak&#8217;s historical journey was important [...]
The post Preserve Sarawak’s historical legacy to guide future generations, says minister appeared first on Borneo Post Online.",https://www.theborneopost.com/2026/07/22/preserve-sarawaks-historical-legacy-to-guide-future-generations-says-minister/,,,neutral,2026-07-22 14:55:37+00:00,0,0,0,0,0.5,0,0.0,,,,,,neutral,0.8589492440223694,english,Mixed/Urban,Unknown,0.0,love,0.0443849526345729,0.0254278667271137,0.1500011086463928,0.0260962061583995,0.701282262802124,0.0157310590147972
news,post,f7cdf48ccdcfe6a0,"Petros oil production in Marudi marks Sarawak’s return to upstream sector after 50 years, says Premier. SIBU (July 22): Sarawak has taken a major step in reclaiming its role in the oil and gas sector with Petros beginning production of 800 barrels of oil per day at the Adong Kechil West (AKW) field near Marudi, Miri, said Premier Tan Sri Abang Johari Tun Openg. Describing the development as a &#8220;gift&#8221; to [...]
The post Petros oil production in Marudi marks Sarawak’s return to upstream sector after 50 years, says Premier appeared first on Borneo Post Online.",https://www.theborneopost.com/2026/07/22/petros-oil-production-in-marudi-marks-sarawaks-return-to-upstream-sector-after-50-years-says-premier/,,,neutral,2026-07-22 14:48:08+00:00,0,0,0,0,0.5,0,0.0,,,,,,neutral,0.5101580023765564,english,Mixed/Urban,Unknown,0.0,happy,0.0439524576067924,0.0551217682659626,0.4800730943679809,0.0342541076242923,0.232206106185913,0.0341998562216758
news,post,6938da5ad36d4c7c,"From New Zealand lamb legs to Thai-Melanau fusion, Kuching Food Festival 2026 serves up a feast of flavours. KUCHING (July 22): Food lovers can savour a diverse range of flavours, including Thai-Melanau fusion dishes and signature delicacies, at the Kuching Food Festival 2026 held at the Kuching South City Council (MBKS) grounds. Among the participating vendors is Carvery Restaurant from Abell Hotel, which is showcasing its signature Lumina lamb legs. Abell Hotel senior [...]
The post From New Zealand lamb legs to Thai-Melanau fusion, Kuching Food Festival 2026 serves up a feast of flavours appeared first on Borneo Post Online.",https://www.theborneopost.com/2026/07/22/from-new-zealand-lamb-legs-to-thai-melanau-fusion-kuching-food-festival-2026-serves-up-a-feast-of-flavours/,,,positive,2026-07-22 14:21:53+00:00,0,0,0,0,0.9299263417720794,0,0.0,,,,,,positive,0.7664211392402649,english,Mixed/Urban,Unknown,0.0,no_clear_emotion,0.0259006209671497,0.01889612339437,0.1349239945411682,0.0228724237531423,0.2728152871131897,0.0310724265873432
news,post,ee64e2d0444c24e1,"Malaysia unmoved by US Congressman criticism, stands firm on Israel entry ban, says Anwar. SEREMBAN (July 22): Prime Minister Datuk Seri Anwar Ibrahim has reaffirmed that Malaysia will continue to bar Israeli nationals from entering the country despite objections raised by eight members of the United States Congress. Anwar said the Malaysian Government&#8217;s position is guided by its commitment to defending the rights of the people and opposing the [...]
The post Malaysia unmoved by US Congressman criticism, stands firm on Israel entry ban, says Anwar appeared first on Borneo Post Online.",https://www.theborneopost.com/2026/07/22/malaysia-unmoved-by-us-congressman-criticism-stands-firm-on-israel-entry-ban-says-anwar/,,,neutral,2026-07-22 13:08:29+00:00,0,0,0,0,0.5,0,0.0,,,,,,neutral,0.8842974901199341,english,Mixed/Urban,Unknown,0.0,anger,0.3003120422363281,0.0532302558422088,0.1774870157241821,0.0636999160051345,0.170352041721344,0.0244933124631643
news,post,ab272d0f396c5b72,"Sabah govt rejects Shafie’s ‘bailout’ claim over SDBank share conversion, calls move prudent risk management. KOTA KINABALU (July 22): The Sabah government has rejected claims by former chief minister Datuk Seri Mohd Shafie Apdal that the conversion of RM200 million in fixed deposits with Sabah Development Bank Berhad (SDBank) into Redeemable Preference Shares (RPS) amounts to a bailout. State Assistant Finance Minister II Datuk Mohd Ishak Ayub said the exercise [...]
The post Sabah govt rejects Shafie’s ‘bailout’ claim over SDBank share conversion, calls move prudent risk management appeared first on Borneo Post Online.",https://www.theborneopost.com/2026/07/22/sabah-govt-rejects-shafies-bailout-claim-over-sdbank-share-conversion-calls-move-prudent-risk-management/,,,neutral,2026-07-22 12:58:28+00:00,0,0,0,0,0.5,0,0.0,,,,,,neutral,0.7185396552085876,english,Mixed/Urban,Unknown,0.0,happy,0.0804782584309578,0.0490780845284462,0.5078717470169067,0.0244952216744422,0.1771265566349029,0.0252362173050642
news,post,969ed3af4e08716b,"Abang Johari explores Sibu’s healthcare history at Lau King Howe Hospital Memorial Museum. SIBU (July 22): Sarawak Premier Tan Sri Abang Johari Tun Openg took a journey through Sibu&#8217;s medical heritage today, revisiting the history of healthcare in the town during a visit to the Lau King Howe Hospital Memorial Museum. Accompanied by his daughter Dayang Nurjihan, Abang Johari spent about 40 minutes exploring the museum&#8217;s collection of [...]
The post Abang Johari explores Sibu’s healthcare history at Lau King Howe Hospital Memorial Museum appeared first on Borneo Post Online.",https://www.theborneopost.com/2026/07/22/abang-johari-explores-sibus-healthcare-history-at-lau-king-howe-hospital-memorial-museum/,,,neutral,2026-07-22 11:53:43+00:00,0,0,0,0,0.5,0,0.0,,,,,,neutral,0.8868603706359863,english,Mixed/Urban,Unknown,0.0,no_clear_emotion,0.0285367406904697,0.0164265520870685,0.0774709209799766,0.0235551595687866,0.296420156955719,0.0328232869505882
news,post,2b88d215a3dea0f4,"Sabah DUN passes Ports Authority (Amendment) Bill to align port responsibilities. KOTA KINABALU (July 22): The Sabah Legislative Assembly (DUN) has passed the Sabah Ports Authority (Amendment) Bill 2026, a technical amendment to align the Sabah Ports Authority Enactment 1981 with the state&#8217;s revised ministerial portfolio structure. State Industrial Development, Entrepreneurship and State Transport Minister Datuk Ewon Benedick, who tabled the Bill, said the amendment was [...]
The post Sabah DUN passes Ports Authority (Amendment) Bill to align port responsibilities appeared first on Borneo Post Online.",https://www.theborneopost.com/2026/07/22/sabah-dun-passes-ports-authority-amendment-bill-to-align-port-responsibilities/,,,neutral,2026-07-22 11:23:07+00:00,0,0,0,0,0.5,0,0.0,,,,,,neutral,0.8808844685554504,english,Mixed/Urban,Unknown,0.0,no_clear_emotion,0.0712813735008239,0.0404073037207126,0.2415761649608612,0.0412279032170772,0.2373920530080795,0.0361628197133541
news,post,191f4d47af01b641,"Foreign national held at Miri Airport over alleged ATM skimming case in Brunei. MIRI (July 22): A foreign national was arrested at Miri Airport on Monday for allegedly installing a skimming device on an automated teller machine (ATM) in Brunei Darussalam. Miri police, in a statement on its Facebook page, said the suspect, in his 50s, was detained by a team from the Miri District Police Headquarters at [...]
The post Foreign national held at Miri Airport over alleged ATM skimming case in Brunei appeared first on Borneo Post Online.",https://www.theborneopost.com/2026/07/22/foreign-national-held-at-miri-airport-over-alleged-atm-skimming-case-in-brunei/,,,neutral,2026-07-22 10:58:18+00:00,0,0,0,0,0.5,0,0.0,,,,,,neutral,0.6077930927276611,english,Mixed/Urban,Unknown,0.0,sadness,0.1801555156707763,0.1082033514976501,0.0369150526821613,0.5518355369567871,0.0259636417031288,0.0352609045803546
news,post,4ed9643ddc74f501,"Sarawak rugby frat mourns passing of veteran coach Landale Cranfield. MIRI (July 22): Sarawak&#8217;s rugby fraternity is mourning the passing of veteran coach and rugby development advocate Landale Cranfield @ Anuar Abdullah, who died on July 21 at the age of 74, leaving behind a lasting legacy in the sport&#8217;s development in Miri and across the state. An adviser to the Miri Division Rugby Association [...]
The post Sarawak rugby frat mourns passing of veteran coach Landale Cranfield appeared first on Borneo Post Online.",https://www.theborneopost.com/2026/07/22/sarawak-rugby-frat-mourns-passing-of-veteran-coach-landale-cranfield/,,,neutral,2026-07-22 10:51:25+00:00,0,0,0,0,0.5,0,0.0,,,,,,neutral,0.7350977063179016,english,Mixed/Urban,Unknown,0.0,sadness,0.0471635907888412,0.0673888400197029,0.0199492592364549,0.7911497354507446,0.0337769575417041,0.0221254769712686
news,post,83883b3ac2290a25,"Second body recovered after Long Selatong longboat tragedy, two still missing. MIRI (July 22): The body of the second victim from a longboat accident in Sungai Seperik near Long Selatong, Ulu Baram, was recovered this morning, while two others remain missing. Long Selatong Dikan village headman Simon Lenjau, 51, said the body of Joshua Ukeng Matthew, 38, was found at Long Naah, about a two-hour boat [...]
The post Second body recovered after Long Selatong longboat tragedy, two still missing appeared first on Borneo Post Online.",https://www.theborneopost.com/2026/07/22/second-body-recovered-after-long-selatong-longboat-tragedy-two-still-missing/,,,neutral,2026-07-22 10:35:00+00:00,0,0,0,0,0.5,0,0.0,,,,,,neutral,0.6863763332366943,english,Mixed/Urban,Unknown,0.0,sadness,0.0888076499104499,0.2408645898103714,0.0221182815730571,0.5544646382331848,0.0154406270012259,0.0520013384521007
news,post,ff3713f4eafc280b,"Young Sarawakians must know MA63 to defend state rights, says Abang Johari. SIBU (July 22): Sarawak&#8217;s younger generation must understand the Malaysia Agreement 1963 (MA63) to safeguard the state&#8217;s rights and future, said Premier Datuk Patinggi Tan Sri Abang Johari Tun Openg. He said knowledge of the agreement was crucial as future generations would inherit the responsibility of defending Sarawak&#8217;s interests under MA63. &#8220;To defend the rights [...]
The post Young Sarawakians must know MA63 to defend state rights, says Abang Johari appeared first on Borneo Post Online.",https://www.theborneopost.com/2026/07/22/young-sarawakians-must-know-ma63-to-defend-state-rights-says-abang-johari/,,,neutral,2026-07-22 10:10:24+00:00,0,0,0,0,0.5,0,0.0,,,,,,neutral,0.8476067185401917,english,Mixed/Urban,Unknown,0.0,love,0.0706513375043869,0.0240582562983036,0.1527502983808517,0.0210885256528854,0.6646788120269775,0.0132743772119283
news,post,68bf8e1282002263,"Parti Warisan president questions Sabah Development Bank’s RM200 mln fund conversion. KOTA KINABALU (July 22): Parti Warisan president Datuk Seri Mohd Shafie Apdal has questioned the Sabah government&#8217;s decision to convert a RM200 million fixed deposit (FD) placed with Sabah Development Bank (SDB) into Redeemable Preference Shares (RPS), asking whether the move was effectively a bailout of the state-owned bank. Speaking at a press conference on [...]
The post Parti Warisan president questions Sabah Development Bank’s RM200 mln fund conversion appeared first on Borneo Post Online.",https://www.theborneopost.com/2026/07/22/parti-warisan-president-questions-sabah-development-banks-rm200-mln-fund-conversion/,,,neutral,2026-07-22 08:46:37+00:00,0,0,0,0,0.5,0,0.0,,,,,,neutral,0.7876974940299988,english,Mixed/Urban,Unknown,0.0,no_clear_emotion,0.1195973604917526,0.0919553786516189,0.1648665964603424,0.0585347898304462,0.1503727436065673,0.0482535995543003
news,post,5ba3f611b953fc04,"Federal-state ties drive Sarawak’s inclusive growth, says PM Anwar. KUALA LUMPUR (July 22): Prime Minister Datuk Seri Anwar Ibrahim said the close cooperation and shared commitment between the Federal Government and the Sarawak Government continue to strengthen the state&#8217;s position as a leader in growth, innovation and inclusive development. In a Facebook post marking Sarawak Day today, Anwar said every initiative undertaken reflects a [...]
The post Federal-state ties drive Sarawak&#8217;s inclusive growth, says PM Anwar appeared first on Borneo Post Online.",https://www.theborneopost.com/2026/07/22/federal-state-ties-drive-sarawaks-inclusive-growth-says-pm-anwar/,,,positive,2026-07-22 08:22:44+00:00,0,0,0,0,0.8813932180404662,0,0.0,,,,,,positive,0.6046440601348877,english,Mixed/Urban,Unknown,0.0,happy,0.0270549524575471,0.0332935415208339,0.7555792927742004,0.0137964654713869,0.1212983652949333,0.0186499878764152
news,post,3dbeff9303236da6,"Sabah passes Native Courts Bill 2026 to modernise customary justice system. KOTA KINABALU (July 22): Sabah&#8217;s Native Courts will undergo a major overhaul with the passing of the Native Courts Bill 2026, aimed at modernising the institution, strengthening its administration and preserving native customary law in line with current developments. State Local Government and Housing Minister Datuk Dr Mohd Arifin Mohd Arif said the Bill would [...]
The post Sabah passes Native Courts Bill 2026 to modernise customary justice system appeared first on Borneo Post Online.",https://www.theborneopost.com/2026/07/22/sabah-passes-native-courts-bill-2026-to-modernise-customary-justice-system/,,,neutral,2026-07-22 08:15:46+00:00,0,0,0,0,0.5,0,0.0,,,,,,neutral,0.8189324140548706,english,Mixed/Urban,Unknown,0.0,happy,0.0572292134165763,0.0698608085513114,0.5851001739501953,0.0272371377795934,0.1628902852535247,0.0271583460271358
news,post,fe643571d84cbff6,"Sabah passes landmark Muslim Succession Enactment 2026 to streamline estate administration. KOTA KINABALU (July 22): The Sabah Legislative Assembly has passed the Muslim Succession Enactment 2026, a legislation aimed at establishing a comprehensive legal framework for the administration and distribution of Muslim estates under the jurisdiction of the Syariah Court. The enactment, believed to be Malaysia&#8217;s first legislation specifically governing Muslim estate administration, was tabled and [...]
The post Sabah passes landmark Muslim Succession Enactment 2026 to streamline estate administration appeared first on Borneo Post Online.",https://www.theborneopost.com/2026/07/22/sabah-passes-landmark-muslim-succession-enactment-2026-to-streamline-estate-administration/,,,neutral,2026-07-22 07:44:04+00:00,0,0,0,0,0.5,0,0.0,,,,,,neutral,0.8354420065879822,english,Mixed/Urban,Unknown,0.0,happy,0.042299423366785,0.0444073155522346,0.4666757583618164,0.031879648566246,0.2838234603404999,0.0342874079942703
news,post,5e6719fc87fdb68e,"Kota Belud mother seeks help to locate son feared trapped in Cambodia job scam syndicate. KOTA KINABALU (July 22): A mother from Kota Belud has appealed for help from authorities to locate and bring home her son, who is believed to have fallen victim to a job scam syndicate in Cambodia after losing contact with his family for more than six weeks. The woman said her son, Allen, 26, travelled [...]
The post Kota Belud mother seeks help to locate son feared trapped in Cambodia job scam syndicate appeared first on Borneo Post Online.",https://www.theborneopost.com/2026/07/22/kota-belud-mother-seeks-help-to-locate-son-feared-trapped-in-cambodia-job-scam-syndicate/,,,neutral,2026-07-22 07:27:54+00:00,0,0,0,0,0.5,0,0.0,,,,,,neutral,0.6173267364501953,english,Mixed/Urban,Unknown,0.0,anger,0.7303853631019592,0.072361797094345,0.0683984458446502,0.041549477726221,0.0373408831655979,0.0136866420507431
news,post,20f05ad813edf006,"Decorative gateway, Tua Pek Kong Temple expansion to boost Sibu tourism, says Deputy Premier. SIBU (July 22): Sibu is set to gain another tourism landmark with the construction of a decorative gateway and the expansion of the Eng Ann Teng Tua Pek Kong Temple waterfront precinct, said Deputy Premier Datuk Amar Dr Sim Kui Hian. He said the state government would support the upgrading and beautification of the area, [...]
The post Decorative gateway, Tua Pek Kong Temple expansion to boost Sibu tourism, says Deputy Premier appeared first on Borneo Post Online.",https://www.theborneopost.com/2026/07/22/decorative-gateway-tua-pek-kong-temple-expansion-to-boost-sibu-tourism-says-deputy-premier/,,,positive,2026-07-22 07:14:37+00:00,0,0,0,0,0.8692625880241394,0,0.0,,,,,,positive,0.5642086267471313,english,Mixed/Urban,Unknown,0.0,happy,0.0443087890744209,0.0620461329817771,0.6047901511192322,0.022728893905878,0.1199102029204368,0.0352379195392131
news,post,1f79aad66046bb71,"Sibu shophouse fire highlights need for upgraded firefighting resources, says MP. SIBU (July 22): The federal government should strengthen Sibu&#8217;s firefighting capabilities and infrastructure following yesterday&#8217;s blaze along Jalan Khoo Peng Loong, which destroyed 10 of 13 shophouses, said Sibu MP Oscar Ling. Ling said the incident highlighted the need for firefighting resources to keep pace with Sibu&#8217;s rapid development, particularly with the growing number of [...]
The post Sibu shophouse fire highlights need for upgraded firefighting resources, says MP appeared first on Borneo Post Online.",https://www.theborneopost.com/2026/07/22/sibu-shophouse-fire-highlights-need-for-upgraded-firefighting-resources-says-mp/,,,neutral,2026-07-22 07:03:12+00:00,0,0,0,0,0.5,0,0.0,,,,,,neutral,0.7534130811691284,english,Mixed/Urban,Unknown,0.0,happy,0.0495527759194374,0.126947596669197,0.6582995653152466,0.0244716983288526,0.0557434931397438,0.0373868867754936
news,post,54f83db741e58b82,"Community, private sector support aid firefighters in tackling Sibu shophouse fire, says Tiang. SIBU (July 22): Support from the community and private sector played a crucial role in assisting firefighters during the major blaze along Jalan Khoo Peng Loong here yesterday. Sarawak Deputy Public Health, Housing and Local Government Minister Datuk Michael Tiang said seven skylifts from the private sector were mobilised to support the firefighting operation, allowing [...]
The post Community, private sector support aid firefighters in tackling Sibu shophouse fire, says Tiang appeared first on Borneo Post Online.",https://www.theborneopost.com/2026/07/22/community-private-sector-support-aid-firefighters-in-tackling-sibu-shophouse-fire-says-tiang/,,,neutral,2026-07-22 06:50:23+00:00,0,0,0,0,0.5,0,0.0,,,,,,neutral,0.7520545721054077,english,Mixed/Urban,Unknown,0.0,no_clear_emotion,0.0791863203048706,0.0492827855050563,0.2409768402576446,0.0358534604310989,0.1878146827220916,0.0338871218264102
news,post,816804a320e55f11,"Part of Jln Khoo Peng Loong to reopen after Sibu fire, safety remains priority. SIBU (July 22): A section of Jalan Khoo Peng Loong affected by yesterday&#8217;s major fire will be partially reopened to facilitate business activities, while another section will remain closed due to safety concerns. Sarawak Minister for Women, Children and Community Wellbeing Development Dato Sri Fatimah Abdullah said the decision was made after considering the risk [...]
The post Part of Jln Khoo Peng Loong to reopen after Sibu fire, safety remains priority appeared first on Borneo Post Online.",https://www.theborneopost.com/2026/07/22/part-of-jln-khoo-peng-loong-to-reopen-after-sibu-fire-safety-remains-priority/,,,neutral,2026-07-22 06:40:39+00:00,0,0,0,0,0.5,0,0.0,,,,,,neutral,0.8971032500267029,english,Mixed/Urban,Unknown,0.0,anger,0.6040360331535339,0.0888997837901115,0.1128231361508369,0.0312881618738174,0.0496740527451038,0.0227235630154609
news,post,39f1ddf920ab4360,"SNAPSHOT | N Sembilan polls candidate to be charged; Network School founder signs MOU in Kazakhstan. What’s going on in the news today, with updates at 9am, 2pm, 6pm, and 9pm.",https://www.malaysiakini.com/news/780349,,,neutral,2026-07-22 13:18:07+00:00,0,0,0,0,0.5,0,0.0,,,,,,neutral,0.9001547694206238,english,Mixed/Urban,Unknown,0.0,no_clear_emotion,0.0085427304729819,0.0069851586595177,0.0214101802557706,0.0062193740159273,0.0483743548393249,0.0224846247583627
news,post,35eab908d367f2ef,"Sg Siput residents submit memo, meet with authorities over land rights dispute. About 150 villagers say the case has been dragging on for over 15 years.",https://www.malaysiakini.com/news/780343,,,negative,2026-07-22 12:30:00+00:00,0,0,0,0,0.1391716539859771,0,0.0,,,,,,negative,0.5360944867134094,english,Mixed/Urban,Unknown,0.0,no_clear_emotion,0.0698869675397872,0.0194523185491561,0.0687961354851722,0.032504852861166,0.1994515806436538,0.0309843961149454
news,post,054ca1ed1fd91a73,"DAP, Muda question need for inaugural Johor deputy exco posts. They view it as waste of public funds, demand state govt explain reasons for new positions.",https://www.malaysiakini.com/news/780339,,,negative,2026-07-22 11:38:11+00:00,0,0,0,0,0.1302388966083526,0,0.0,,,,,,negative,0.5658703446388245,english,Mixed/Urban,Unknown,0.0,love,0.1408267319202423,0.0345427244901657,0.0541838780045509,0.2616276144981384,0.3752258718013763,0.0279175341129302
news,post,28a29495c8c01c47,Witness: Hamzah's ex-aide demanded 5pct in RM381m police tender. NSB director testifies Sayed sought portion as political funding for Bersatu.,https://www.malaysiakini.com/news/780338,,,neutral,2026-07-22 10:45:16+00:00,0,0,0,0,0.5,0,0.0,,,,,,neutral,0.7712119221687317,english,Mixed/Urban,Unknown,0.0,love,0.0591784231364727,0.0287387762218713,0.0585775338113307,0.034914631396532,0.593574583530426,0.0232013594359159
news,post,30bdce0dbcf7c4b0,"MIC's 9 vs one: NGO leader sued over Mitra fund, 'thug-like' claims in TikTok videos. The party leaders argue that the allegedly defamatory videos clearly referred to them.",https://www.malaysiakini.com/news/780323,,,negative,2026-07-22 08:37:06+00:00,0,0,0,0,0.1023017942905425,0,0.0,,,,,,negative,0.6589940190315247,english,Mixed/Urban,Unknown,0.0,anger,0.3116697371006012,0.0221583656966686,0.082362949848175,0.0707930922508239,0.2037614285945892,0.0281408131122589
news,post,5b117f8c19f6d9bf,"ICC members to vote on chief prosecutor's fate after M'sian lawyer's sexual misconduct claim. Khan's legal team argues process is flawed, lacking evidence.",https://www.malaysiakini.com/news/780314,,,negative,2026-07-22 07:46:42+00:00,0,0,0,0,0.0700971901416778,0,0.0,,,,,,negative,0.7663426995277405,english,Mixed/Urban,Unknown,0.0,anger,0.4829926788806915,0.0612872429192066,0.0995750650763511,0.0570768304169178,0.0719586908817291,0.0223500151187181
news,post,2d63af38e6feed43,Cabinet to discuss proposal to make Tabung Haji RCI report public. This follows confusion over allegations pertaining to its strategic assets.,https://www.malaysiakini.com/news/780306,,,neutral,2026-07-22 06:33:47+00:00,0,0,0,0,0.5,0,0.0,,,,,,neutral,0.7834843397140503,english,Mixed/Urban,Unknown,0.0,anger,0.4642750024795532,0.2585345208644867,0.1273937970399856,0.0264631155878305,0.0349452756345272,0.014895025640726
news,post,0dbf3380fc8af9ea,"Deaf e-hailing driver assaulted by cop sues govt, wants interpreters at police stations. Ong seeks damages and improved access for disabled people.",https://www.malaysiakini.com/news/780304,,,negative,2026-07-22 06:26:12+00:00,0,0,0,0,0.1364364266395568,0,0.0,,,,,,negative,0.545211911201477,english,Mixed/Urban,Unknown,0.0,anger,0.7646378874778748,0.0281143821775913,0.0832723602652549,0.015248741954565,0.0415415987372398,0.0119588831439614
news,post,f05816b95f1f9155,"SNAPSHOT | Network School shuttered temporarily; PKR MP wants PSSC to probe KWAP's RM163m loss. What's going on in the news today, with updates at 9am, 2pm, 6pm, and 9pm.",https://www.malaysiakini.com/news/780303,,,neutral,2026-07-22 06:07:42+00:00,0,0,0,0,0.5,0,0.0,,,,,,neutral,0.6697368025779724,english,Mixed/Urban,Unknown,0.0,anger,0.5361543297767639,0.1462035924196243,0.0729627162218093,0.0765326395630836,0.039055049419403,0.0354590229690074
news,post,db63f76cfe020889,"US lawmakers demand M'sia reverse 'anti-Semitic' policy in 15 days, propose military funding cut. UPDATED 2.38PM | They accuse Malaysia of 'welcoming terrorists while targeting Jews'.",https://www.malaysiakini.com/news/780292,,,negative,2026-07-22 04:01:11+00:00,0,0,0,0,0.0586600363254547,0,0.0,,,,,,negative,0.8044665455818176,english,Mixed/Urban,Unknown,0.0,love,0.1300091743469238,0.0205671321600675,0.1105442568659782,0.0303053501993417,0.3643383681774139,0.0318689011037349
news,post,376e457e1810cd71,"Rawang incinerator clears EIA hurdle, surprised residents vow to keep heat on. Locals remain unaware of what prompted the latest submission's approval.",https://www.malaysiakini.com/news/780283,,,neutral,2026-07-22 02:45:08+00:00,0,0,0,0,0.5,0,0.0,,,,,,neutral,0.8370485305786133,english,Mixed/Urban,Unknown,0.0,surprise,0.0073139751330018,0.0281961057335138,0.0142382681369781,0.0230205878615379,0.0182937812060117,0.8740977644920349
news,post,d4bc3b5b0884b9b7,"SNAPSHOT | Drivers face action for speed testing on public roads; DAP MP calls for justice over shooting. What's going on in the news today, with updates at 9am, 2pm, 6pm, and 9pm.",https://www.malaysiakini.com/news/780266,,,neutral,2026-07-21 13:18:47+00:00,0,0,0,0,0.5,0,0.0,,,,,,neutral,0.7391929626464844,english,Mixed/Urban,Unknown,0.0,no_clear_emotion,0.0265483446419239,0.0074136084876954,0.0581023581326007,0.014104600995779,0.1483266800642013,0.0191871374845504
news,post,74e89b51737d1c02,"Network School licence revoked, Johor MB urges tighter investor vetting. Authorities cite licensing, planning breaches at Forest City co-working space.",https://www.malaysiakini.com/news/780265,,,negative,2026-07-21 13:07:29+00:00,0,0,0,0,0.1328993439674377,0,0.0,,,,,,negative,0.5570021867752075,english,Mixed/Urban,Unknown,0.0,anger,0.3909146189689636,0.0391237586736679,0.1101861968636512,0.0371666885912418,0.1801304519176483,0.0258036628365516
