Platform,Type,ID,Text,URL,Sentiment,Date,likes,shares,comments_count,views,sentiment_score,total_engagement,engagement_score,author,author_followers,sentiment_label,sentiment_confidence,detected_language,demographic,emotion_primary,emotion_anger,emotion_fear,emotion_happy,emotion_sadness,emotion_love,emotion_surprise,text_length,word_count,has_url,has_mention,has_hashtag,mention_count,hashtag_count
instagram,post,3900464304117550901,Kenderaan Bas MARA) / WYN 2057 / Hino RK1JSLL / Scomi Coach #maraliner #temandestinasianda,https://www.instagram.com/p/DYhO556BI81/,neutral,2026-05-19 11:53:23+00:00,18,0,2,0,0.5,20,24.0,,,neutral,0.9349209070205688,english,Mixed/Urban,love,0.1317623108625412,0.0321332514286041,0.0910596698522567,0.0380354560911655,0.4720898568630218,0.028727663680911,90,14,False,False,True,0,2
instagram,post,3900301139153109623,Maraliner (Kenderaan Bas MARA) / VY 3920 / Hino RK1JSLL / RTG Intech #maraliner #temandestinasianda,https://www.instagram.com/p/DYgpzisRcJ3/,neutral,2026-05-19 06:29:11+00:00,6,0,0,0,0.5,6,6.0,,,neutral,0.935746729373932,english,Mixed/Urban,love,0.161496415734291,0.0338289365172386,0.075853519141674,0.0386225096881389,0.4649541974067688,0.024459958076477,100,15,False,False,True,0,2
instagram,post,3900276503044672567,Maraliner (Kenderaan Bas MARA) / CEJ 1409 / Hino RN8JSPA / Badanbas #bashentihenti #maraliner #kenderaanbasmara #temandestinasianda,https://www.instagram.com/p/DYgkNChx8w3/,neutral,2026-05-19 05:40:15+00:00,13,0,0,0,0.5,13,13.0,,,neutral,0.9200528860092164,english,Mixed/Urban,love,0.1697212606668472,0.0431547462940216,0.0812160298228263,0.0476908758282661,0.3866578638553619,0.0325383283197879,133,16,False,False,True,0,4
instagram,post,3900152202198889595,Maraliner (Kenderaan Bas MARA) / VY 5985 / Hino RK1JSLL / RTG Intech #maraliner #temandestinasianda,https://www.instagram.com/p/DYgH8OWBbR7/,neutral,2026-05-19 01:33:17+00:00,9,0,0,0,0.5,9,9.0,,,neutral,0.9327985644340516,english,Mixed/Urban,love,0.1510185003280639,0.0343727394938468,0.0763623192906379,0.0396252162754535,0.449504405260086,0.0257601272314786,100,15,False,False,True,0,2
instagram,post,3899763237662793994,Maraliner (Kenderaan Bas MARA) / CFC 2595 / SKS SMC-375W52 / SKSBUS E138i #bashentihenti #maraliner #kenderaanbasmara #temandestinasianda,https://www.instagram.com/p/DYevgC5BKEK/,neutral,2026-05-18 12:40:29+00:00,20,0,0,0,0.5,20,20.0,,,neutral,0.9173867106437684,english,Mixed/Urban,love,0.1405985355377197,0.0380112528800964,0.0740488395094871,0.0443859063088893,0.4905206859111786,0.0293923914432525,139,17,False,False,True,0,4
instagram,post,3897903290076028727,"“Guru Bitara, Nadi Negara” ✨ Terima kasih cikgu atas jasa, ilmu dan pengorbanan dalam membentuk generasi masa depan yang hebat 🇲🇾📚👩🏻‍🏫👨🏻‍🏫 Selamat Hari Guru 2026! 💐 #MARALINER #MARACORP #INIKANBASKITA #WeGenMARA #60TahunMARA",https://www.instagram.com/p/DYYImPtzt83/,positive,2026-05-16 00:36:26+00:00,5,0,0,0,0.95050690472126,5,5.0,,,positive,0.8350230157375336,multilingual,Unknown,love,0.0342679284512996,0.030176144093275,0.3384302258491516,0.0287704337388277,0.4215893447399139,0.0335460640490055,226,31,False,False,True,0,5
instagram,post,3896523645258259566,"Selamat Menyambut Ulang Tahun Kelahiran YBhg. Dato’ Wira Dr. Asyraf Wajdi bin Dato’ Dusuki, Pengerusi MARA. Semoga YBhg. Dato’ Wira sentiasa diberi kesihatan yang baik, dilimpahkan keberkatan, dan terus cemerlang dalam menerajui agenda pembangunan Bumiputera. Ikhlas daripada: Seluruh Warga MARALINER #MARALINER #MARACORP #INIKANBASKITA #WeGenMARA #60TahunMARA",https://www.instagram.com/p/DYTO5xWh1xu/,positive,2026-05-14 01:31:04+00:00,6,0,0,0,0.999392193555832,6,6.0,,,positive,0.9979739785194396,malay,Malay/Bumiputera,happy,0.0429486148059368,0.0456448383629322,0.5629215240478516,0.0267268251627683,0.2068573087453842,0.021430728957057,362,45,False,False,True,0,5
instagram,post,3890950112043406642,"Busy few days: 3rd May - MoU Exchange between Tuxuri and MARA Liner Sdn Bhd. The easy part done, now comes the hard work to support MLSB's vision for a new transportation revolution. 5th May - Attended the Unplugged Ansara and more importantly a MARA Education Forum session and met an old schoolmate who was a panel member, Prof. Dato Dr. Faisal Rafiq Adikan. #tuxuri #maraliner #mara #locationintelligence #genmara",https://www.instagram.com/p/DX_boMDHRUy/,positive,2026-05-06 08:50:20+00:00,7,0,0,0,0.8885545909404754,7,7.0,,,positive,0.6285153031349182,english,Mixed/Urban,happy,0.0475101247429847,0.0613969415426254,0.4521212875843048,0.0269797388464212,0.116422913968563,0.044179230928421,418,69,False,False,True,0,5
instagram,post,3890823458087695136,"Berjaya group of companies is proud to collaborate with Mara Liner Sdn Bhd @maralinersdnbhd to accelerate the national mobility and localisation agenda, with a focus on supply chain localisation, talent development, and entrepreneurial scaling. 🚆 Encik Farizul Hazli bin Baharom, Managing Director, Selat Abadi Sdn Bhd and Chief Executive Officer, Berjaya Rail Sdn Bhd, signed the memorandum of understanding during the recent MARA @majlisamanahrakyat 60th anniversary carnival. 🤝 Read more at: https://thesun.my/news/berjaya-mara-liner-forge-strategic-partnership-to-boost-localisation-and-mobility-sector/ #BerjayaCorporationBerhad #Berjaya #BCorp #MARACorp #MARALiner",https://www.instagram.com/p/DX--1IXEvMg/,positive,2026-05-06 04:38:41+00:00,7,0,0,0,0.9537458598613738,7,7.0,,,positive,0.8458195328712463,english,Mixed/Urban,happy,0.0518404468894004,0.0525665953755378,0.3772448897361755,0.0388157330453395,0.2302207052707672,0.0465893521904945,673,77,True,True,True,2,5
instagram,post,3890083515458980045,"KATSANA is proud to announce the signing of a Memorandum of Understanding (MoU) with MARA LINER SDN. BHD. towards advancing the digitalisation of fleet operations and maintenance management across their transportation ecosystem. Through this collaboration, Katsana and MARA Liner will work together to implement a unified platform that combines Fleet Management System (FMS) capabilities with a Computerized Maintenance Management System (CMMS) — enabling greater visibility, operational efficiency, preventive maintenance planning, and data-driven decision making for MARA Liner buses as well as their heavy vehicle customers. As public transportation and heavy vehicle operations continue to evolve, digital infrastructure plays an increasingly important role in improving reliability, safety, compliance, and cost efficiency. This collaboration reflects a shared commitment to modernising fleet operations with scalable technology that supports long-term operational growth. We are honoured to support MARA Liner’s growth plans and transformation journey, and we look forward to building impactful solutions together for the transport and heavy vehicle industry in Malaysia. A sincere thank you to the MARA Liner leadership and team for the trust and opportunity. #Katsana #MARALiner #FleetManagement #CMMS #DigitalTransformation #SmartFleet #Telematics #HeavyVehicles #PublicTransport #MalaysiaTech #MobilityTechnology",https://www.instagram.com/p/DX8WljFiQjN/,positive,2026-05-05 04:08:33+00:00,11,0,0,0,0.9482675194740297,11,11.0,,,positive,0.8275583982467651,english,Mixed/Urban,happy,0.0286881867796182,0.0382728390395641,0.7582753896713257,0.0157250892370939,0.0973535329103469,0.0214489940553903,1427,185,False,False,True,0,11
instagram,post,3888905245950068817,"MARALINER Meterai 6 Kerjasama Strategik 🤝✨ Sempena Sambutan Karnival 60 Tahun MARA, MARALINER hari ini memeterai 6 Memorandum Persefahaman (MoU) bersama rakan industri strategik di Synergy Summit: Maritime & Logistics – Driving National Connectivity and Growth. Kerjasama ini melibatkan: • Bateriku (M) Sdn . Bhd. • Tron Bradbury Energy (Malaysia) Sdn Bhd • KATSANA Holdings • Grab Malaysia • Berjaya Rail Sdn Bhd. • Tuxuri Sdn. Bhd. Kolaborasi ini memberi fokus kepada pendigitalan, pengurusan fleet pintar, teknologi EV, first & last-mile connectivity serta pembangunan industri rel negara. Langkah ini mencerminkan komitmen MARALINER ke arah ekosistem pengangkutan yang lebih moden, mampan dan berdaya saing. 🇲🇾 #MARALINER #MARACORP #INIKANBASKITA #WeGenMARA #60TahunMARA",https://www.instagram.com/p/DX4KreGAchR/,neutral,2026-05-03 13:07:33+00:00,12,0,0,0,0.5,12,12.0,,,neutral,0.9973987340927124,malay,Malay/Bumiputera,happy,0.0589599832892417,0.0633502006530761,0.5286608338356018,0.030061749741435,0.1552194505929947,0.0384894423186779,779,109,False,False,True,0,5
instagram,comment,17924612760322930,Bas maraliner dari alor gajah ke tbs 22/5/26 dah habis ke?,,neutral,2026-04-29 09:49:24+00:00,0,0,0,0,0.5,0,,,0.0,neutral,0.900855302810669,english,Mixed/Urban,surprise,0.0233717113733291,0.137209266424179,0.0516594760119915,0.039555300027132,0.2345098257064819,0.2766940295696258,58,11,False,False,False,0,0
instagram,post,3888898041872231143,"Unlocking ECRL’s Full Potential 🚆⚓🚌 MARALINER bersama UniKL dan UniKL Resources Sdn Bhd telah menganjurkan forum sinergi “Unlocking ECRL’s Full Potential: Integrating Maritime, Rail and Mobility Systems” di WTCKL sempena Sambutan Karnival 60 Tahun MARA. Ketua Pegawai Eksekutif MARALINER En. Wan Agyl Wan Hassan telah menjadi moderator bersama barisan panel jemputan iaitu En. Farizul Hazli Bin Baharom dari Berjaya Rail Sdn. Bhd, En. Mohd Fairoz Rozali, Jabatan Laut Malaysia serta Prof. Ts. Dr. Muhammad Zaly Shah Muhammad Hussein dari The Chartered Institute of Logistics and Transport. Forum ini membincangkan peranan ECRL sebagai pemangkin utama pengangkutan multimodal Malaysia dengan fokus utama diberikan kepada integrasi sistem darat dan laut yang lebih mampan, cekap, dan saling terhubung demi masa depan mobiliti Malaysia. #MARALINER #MARACORP #INIKANBASKITA #WeGenMARA #60TahunMARA",https://www.instagram.com/p/DX4JCoxgarn/,positive,2026-05-03 12:53:14+00:00,13,0,0,0,0.9238721042871476,13,13.0,,,positive,0.7462403476238251,multilingual,Unknown,happy,0.0877937972545623,0.056889858096838,0.2881569564342499,0.0464093312621116,0.2219419032335281,0.0486403554677963,897,124,False,False,True,0,5
instagram,post,3888082392166030406,"Jom sama-sama meriahkan forum Synergy Summit: Maritime & Logistics – Driving National Connectivity and Growth bersempena 60 Tahun MARA! 🚢✨ ​Sambil kita dengar hala tuju dan masa depan industri, ini masa terbaik untuk bina connection baru. ​📅 3 Mei 2026 (Esok) ⏰ 4.00 Ptg – 6.00 Ptg 📍 Dewan Tun Hussein Onn, WTC KL ​Jom turun beramai-ramai. Jumpa anda di sana! 🤝📈 #MARALINER #MARACORP #INIKANBASKITA #WeGenMARA #60TahunMARA",https://www.instagram.com/p/DX1PlXygdxG/,positive,2026-05-02 09:54:13+00:00,8,0,0,0,0.9993219375610352,8,8.0,,,positive,0.9977397918701172,malay,Malay/Bumiputera,love,0.0461308024823665,0.0329249463975429,0.1663447022438049,0.0382563099265098,0.3934355676174164,0.0519986636936664,425,67,False,False,True,0,5
instagram,post,3885232517527201363,Makluman penting untuk semua pelanggan MARALINER. Talian Whatssapp Aduan Rasmi kami telah digodam ‼️‼️😭😭 #MARALINER #MARACORP #INIKANBASKITA #WeGenMARA #60TahunMARA,https://www.instagram.com/p/DXrHmPNAWZT/,neutral,2026-04-28 11:32:41+00:00,10,0,1,0,0.5,11,13.0,,,neutral,0.6183345913887024,english,Mixed/Urban,no_clear_emotion,0.1091253086924552,0.0688176825642585,0.0330763608217239,0.0792554020881652,0.2359784692525863,0.0534318685531616,165,19,False,False,True,0,5
instagram,post,3883505083459135997,". MARA LINER - Teman Destinasi Anda - VBH750 Maraliner / Kenderaan Bas MARA MAN 19.350 RTG Intech MLK - AOG - BMS - KTN - DGN - TGG 📍Melaka Sentral, Melaka, Malaysia. #silencedaniel14 #maraliner #melakasentral #busspotting #fyp",https://www.instagram.com/p/DXk-0w3AWn9/,neutral,2026-04-26 02:18:29+00:00,7,0,0,0,0.5,7,7.0,,,neutral,0.9965554475784302,malay,Malay/Bumiputera,love,0.1266103386878967,0.0366474837064743,0.0680143982172012,0.0455720387399196,0.5242891907691956,0.0307856928557157,230,38,False,False,True,0,5
instagram,post,3877117430367120672,"MARALINER komited menyediakan perkhidmatan pengangkutan yang selamat, efisien dan mampan untuk semua. HAPPY WORLD PUBLIC TRANSPORT DAY! Terima kasih kerana memilih kami 🚌🚌💕💝💖 #MARALINER #MARACORP #INIKANBASKITA #WeGenMARA #60TahunMARA",https://www.instagram.com/p/DXOScLVge0g/,positive,2026-04-17 07:00:01+00:00,13,0,0,0,0.9993936955928802,13,13.0,,,positive,0.9979789853096008,malay,Malay/Bumiputera,happy,0.0141341052949428,0.028514239937067,0.9020074605941772,0.0076473164372146,0.0238179005682468,0.0109732681885361,236,28,False,False,True,0,5
instagram,post,3856885814541759320,"🌙✨SELAMAT HARI RAYA AIDILFITRI✨🌙 Berlabuh sudah Ramadhan mulia, Syawal menjelang penuh ceria. MARALINER setia sedia, Menghubung kasih, erat bahagia. #NIKANBASKITA #MARALINER #MARACORP #WeAreGenMARA #60TahunMARA",https://www.instagram.com/p/DWGaTazATNY/,neutral,2026-03-20 08:55:01+00:00,5,0,0,0,0.5,5,5.0,,,neutral,0.7708271145820618,english,Mixed/Urban,happy,0.0461161434650421,0.0672902315855026,0.6852142810821533,0.0205261670053005,0.1288665384054184,0.0179918128997087,212,24,False,False,True,0,5
instagram,post,3851057278866261468,"PENYERAHAN BAS DOUBLE DECKER BAGI PERKHIDMATAN LUAR BANDAR ZON TIMUR 12 Mac 2026 – MARA Liner Sdn. Bhd. (MLSB) menerima 2 bas double decker baharu dari Majlis Amanah Rakyat (MARA) sempena Naratif Eksklusif Ketua Pengarah MARA yang berlangsung hari ini. Sesi penyerahan bas double decker bagi kegunaan perkhidmatan luar bandar Zon Timur ini telah disempurnakan dengan simbolik penyerahan replika kunci dari Ketua Pegawai Eksekutif SKS Coachbuilders Sdn. Bhd.; Dato’ Roy Soo Kum Kin kepada Ketua Pegawai Eksekutif MLSB; Encik Wan Md Hazlin Agyl, disaksikan oleh Dato’ Zulfikri bin Osman, Ketua Pengarah MARA; Encik Zahari bin Aziz, Timbalan Ketua Pengarah (Keusahawanan) MARA; Dr. Azmi bin Amat Murjan, Pengarah Kanan (Pelaburan) MARA; serta Encik Yahaya bin Sani, Ketua Pegawai Eksekutif Kumpulan MARA Corporation Sdn. Bhd. Penyerahan bas ini selaras dengan komitmen MARA dalam mempertingkatkan akses mobiliti serta kemudahan pengangkutan kepada masyarakat, khususnya di kawasan luar bandar. Inisiatif ini juga dijangka menyumbang kepada penjanaan hasil serta menyokong kelestarian perniagaan MLSB selari dengan aspirasi MARA dalam memperkasakan entiti perniagaannya. #MARALINER #MARACORP #MARA #WeAreGenMARA #60TahunMARA",https://www.instagram.com/p/DVxtDD8gYXc/,positive,2026-03-12 07:50:23+00:00,9,0,0,0,0.8704450666904449,9,9.0,,,positive,0.5681502223014832,multilingual,Unknown,no_clear_emotion,0.0569523982703685,0.0464704930782318,0.2060446739196777,0.0399448573589324,0.1982979476451873,0.0610221736133098,1225,170,False,False,True,0,5
instagram,post,3846826759140501577,"𝐒𝐀𝐋𝐀𝐌 𝐍𝐔𝐙𝐔𝐋 𝐀𝐋-𝐐𝐔𝐑𝐀𝐍 𝟏𝟒𝟒𝟕𝐇 🌙📖 Hari memperingati peristiwa agung yang melambangkan kebesaran mukjizat suci Al - Quran kurniaan Allah SWT, yang diturunkan melalui Malaikat Jibril kepada Rasulullah SAW untuk disampaikan serta disebarkan kepada seluruh umat Islam. Semoga kita sentiasa menjadikan Al-Quran sebagai sumber kekuatan iman, panduan hidup dan inspirasi dalam membentuk kehidupan yang diredhai serta diberkati oleh Allah SWT. #MARALINER #MARACORP #MARA #WeAreGenMARA #60TahunMARA #MerakyatkanMARA",https://www.instagram.com/p/DVirI5bCWhJ/,positive,2026-03-06 11:45:07+00:00,6,0,0,0,0.9993999540805816,6,6.0,,,positive,0.9979998469352722,malay,Malay/Bumiputera,love,0.055475890636444,0.0609565936028957,0.2043131291866302,0.0420707315206527,0.5788421630859375,0.0238510351628065,505,65,False,False,True,0,6
instagram,post,3845795122659715122,"𝐒𝐄𝐒𝐈 𝐓𝐎𝐖𝐍𝐇𝐀𝐋𝐋 𝐌𝐀𝐑𝐀𝐋𝐈𝐍𝐄𝐑 𝟐𝟎𝟐𝟔 MARA Liner Sdn. Bhd. (MLSB) telah mengadakan Sesi Townhall 2026 yang berlangsung di Ibu Pejabat dan disertai secara dalam talian oleh seluruh cawangan MLSB di seluruh Malaysia. Sesi Townhall ini menjadi ruang amanat Ketua Pegawai Eksekutif MLSB, Encik Wan Md Hazlin Agyl Bin Wan Hassan, dan menjadi platform penting untuk berkongsi hala tuju strategik syarikat, menjelaskan inisiatif semasa serta memperkukuh komunikasi dua hala antara pihak pengurusan dan seluruh warga kerja. Semoga setiap perkongsian yang disampaikan menjadi pencetus semangat dan inspirasi kepada seluruh warga kerja MLSB dalam usaha membentuk organisasi yang lebih berdaya saing, berwibawa dan berintegriti. #MARALINER #MARACORP #WeAreGenMARA #60TahunMARA #MerakyatkanMARA",https://www.instagram.com/p/DVfAknFD-gy/,positive,2026-03-05 01:35:26+00:00,13,0,0,0,0.9993864893913268,13,13.0,,,positive,0.9979549646377563,malay,Malay/Bumiputera,happy,0.0459160171449184,0.0461625941097736,0.3934894800186157,0.0360327288508415,0.1813663691282272,0.0465464442968368,778,105,False,False,True,0,5
instagram,post,3842801922244543198,"✨Selamat Ulang Tahun Ke-60 MARA ✨ Enam dekad menjunjung amanah, MARA terus merakyat demi masa depan anak bangsa. Semoga MARA kekal teguh sebagai tunjang utama dalam memperkasakan anak bangsa dan memperkukuh ekosistem keusahawanan negara. #MARALINER #MARA #WeAreGenMARA #60TahunMARA #MerakyatkanMARA",https://www.instagram.com/p/DVUX_z9kwLe/,positive,2026-02-28 22:32:33+00:00,7,0,0,0,0.999391084909439,7,7.0,,,positive,0.9979702830314636,malay,Malay/Bumiputera,love,0.0869080200791359,0.0506125651299953,0.2881740629673004,0.033472329378128,0.398375540971756,0.0241524912416934,301,39,False,False,True,0,5
instagram,post,3835132217412110210,"✨🌙𝐒𝐄𝐋𝐀𝐌𝐀𝐓 𝐌𝐄𝐍𝐘𝐀𝐌𝐁𝐔𝐓 𝐁𝐔𝐋𝐀𝐍 𝐑𝐀𝐌𝐀𝐃𝐀𝐍 𝐀𝐋-𝐌𝐔𝐁𝐀𝐑𝐀𝐊 𝟏𝟒𝟒7𝐇/ 𝟐𝟎𝟐6𝐌 ✨🌙 Daripada Abu Hurairah RA, bahawa Nabi SAW bersabda yang bermaksud: “𝘉𝘢𝘳𝘢𝘯𝘨𝘴𝘪𝘢𝘱𝘢 𝘺𝘢𝘯𝘨 𝘣𝘦𝘳𝘱𝘶𝘢𝘴𝘢 𝘥𝘪 𝘣𝘶𝘭𝘢𝘯 𝘙𝘢𝘮𝘢𝘥𝘢𝘯 𝘥𝘦𝘯𝘨𝘢𝘯 𝘱𝘦𝘯𝘶𝘩 𝘬𝘦𝘪𝘮𝘢𝘯𝘢𝘯 𝘥𝘢𝘯 𝘱𝘦𝘯𝘨𝘩𝘢𝘳𝘢𝘱𝘢𝘯, 𝘮𝘢𝘬𝘢 𝘢𝘬𝘢𝘯 𝘥𝘪𝘢𝘮𝘱𝘶𝘯𝘬𝘢𝘯 𝘥𝘰𝘴𝘢𝘯𝘺𝘢 𝘺𝘢𝘯𝘨 𝘵𝘦𝘭𝘢𝘩 𝘭𝘢𝘭𝘶.” Riwayat al-Bukhari (38) dan Muslim (760) Selamat menjalani ibadah puasa. Semoga Ramadan tahun ini lebih bermakna, membawa keberkatan serta seribu kebaikan kepada kita semua dan semoga segala amalan kita diterima oleh Allah SWT. #NIKANBASKITA #MARALINER #MARACORP #WeAreGenMARA #60TahunMARA #MerakyatkanMARA",https://www.instagram.com/p/DU5IG6tgUeC/,positive,2026-02-18 08:30:09+00:00,7,0,0,0,0.9993840396404264,7,7.0,,,positive,0.997946798801422,malay,Malay/Bumiputera,happy,0.0420672893524169,0.0607833862304687,0.4535615444183349,0.0313636660575866,0.2850496470928192,0.0340385325253009,567,75,False,False,True,0,6
instagram,post,3833773237247483319,"✨🧧𝗦𝗲𝗹𝗮𝗺𝗮𝘁 𝗧𝗮𝗵𝘂𝗻 𝗕𝗮𝗿𝘂 𝗖𝗶𝗻𝗮 𝟮𝟬𝟮𝟲! 🧧✨ MARALINER mengucapkan Selamat Tahun Baru Cina kepada seluruh rakyat Malaysia khususnya yang meraikannya. Semoga tahun baru ini membawa sinar kebahagiaan, kesihatan dan rezeki yang banyak. Jangan lupa untuk raikan perayaaan dan cuti kali ini bersama insan yang tersayang. #NIKANBASKITA #MARALINER #MARACORP #WeAreGenMARA #60TahunMARA #MerakyatkanMARA",https://www.instagram.com/p/DU0THJziR23/,positive,2026-02-16 11:30:06+00:00,4,0,0,0,0.9993992745876312,4,4.0,,,positive,0.9979975819587708,malay,Malay/Bumiputera,love,0.0756934583187103,0.06817377358675,0.0471030287444591,0.1052066683769226,0.5918200016021729,0.0624900050461292,387,50,False,False,True,0,6
instagram,post,3822192033759445682,"✨𝗦𝗲𝗹𝗮𝗺𝗮𝘁 𝗠𝗲𝗻𝘆𝗮𝗺𝗯𝘂𝘁 𝗛𝗮𝗿𝗶 𝗧𝗵𝗮𝗶𝗽𝘂𝘀𝗮𝗺✨ MARALINER mengucapkan Selamat Hari Thaipusam kepada semua yang meraikannya. Semoga sambutan perayaan ini membawa kesejahteraan, kemeriahan serta kekuatan kepada anda dan keluarga. #NIKANBASKITA #MARALINER #MARACORP #WeAreGenMARA #60TahunMARA #MerakyatkanMARA",https://www.instagram.com/p/DULJ2djj0Ky/,positive,2026-01-31 12:00:19+00:00,3,0,0,0,0.986560447514057,3,3.0,,,positive,0.955201491713524,multilingual,Unknown,happy,0.0624351128935813,0.0507647991180419,0.4528349041938782,0.034551478922367,0.2342115491628646,0.030447244644165,295,32,False,False,True,0,6
instagram,post,3822176832788062286,"✨𝗦𝗲𝗹𝗮𝗺𝗮𝘁 𝗠𝗲𝗻𝘆𝗮𝗺𝗯𝘂𝘁 𝗛𝗮𝗿𝗶 𝗪𝗶𝗹𝗮𝘆𝗮𝗵 𝗣𝗲𝗿𝘀𝗲𝗸𝘂𝘁𝘂𝗮𝗻 𝟮𝟬𝟮𝟲✨ Hari untuk kita raikan keunikan, kemakmuran dan perpaduan yang menyatukan kita semua. Marilah kita bersama-sama terus memupuk semangat keharmonian demi wilayah tercinta. “Wilayah Persekutuan Kita” tempat kita berkongsi cerita, membina masa depan dan melangkah maju bersama. 💛💙❤️ #NIKANBASKITA #MARALINER #MARACORP #WeAreGenMARA #60TahunMARA #MerakyatkanMARA",https://www.instagram.com/p/DULGZQjD2BO/,positive,2026-01-31 11:30:06+00:00,2,0,0,0,0.9993922293186188,2,2.0,,,positive,0.9979740977287292,malay,Malay/Bumiputera,love,0.0933907181024551,0.0777191072702407,0.0668381974101066,0.1191844269633293,0.5585141181945801,0.042695827782154,410,49,False,False,True,0,6
instagram,post,3811200868540286599,Mini Championship Congkak 2025 officially done & dusted!! 🏆🎉 Min nk ucap tahniah kepada semua pemenang!! 🔥 🏅Zon Utara 🥈Zon Utara 🥉Zon Tengah So… next game apa pulak korg nak ? 🫣👀 #minichampionship2025 #congkak #kaptenbas #maraliner,https://www.instagram.com/p/DTkGv9RAQaH/,negative,2026-01-16 08:02:49+00:00,6,0,0,0,0.0564376071095466,6,6.0,,,negative,0.8118746429681778,multilingual,Unknown,no_clear_emotion,0.0170907489955425,0.0550062917172908,0.2458870857954025,0.0204030964523553,0.0622754395008087,0.1231285855174064,235,36,False,False,True,0,4
instagram,post,3886713674731210366,Selamat Menyambut Hari Pekerja 2026! 🎉 ​“Pekerja Kesuma Bangsa.” Jutaan terima kasih atas segala dedikasi dan sumbangan anda semua. Ingatan tulus ikhlas daripada kami di MARA Liner Sdn Bhd. Selamat bercuti dan selamat dalam perjalanan ke mana jua destinasi anda! 🚌✨ #MARALINER #MARACORP #INIKANBASKITA #WeGenMARA #60TahunMARA,https://www.instagram.com/p/DXwYX6WAcZ-/,positive,2026-04-30 12:35:21+00:00,5,0,0,0,0.9257022492587564,5,5.0,,,positive,0.7523408308625221,multilingual,Unknown,love,0.0429330505430698,0.0267520360648632,0.3671726286411285,0.0252347346395254,0.4240896701812744,0.0196079108864069,327,46,False,False,True,0,5
instagram,post,3804676608644716173,"Tahniah kepada Saudara Wan Md Hazlin Agyl Bin Wan Hassan, yang dilantik sebagai Ketua Pegawai Eksekutif (CEO) MARA Liner Sdn. Bhd. yang baharu. Mengenali saudara Agyl sebagai seorang profesional muda yang berbakat besar, berpengalaman dalam industri pengangkutan serta diyakini mempunyai visi yang jelas untuk memacu MARA Liner ke tahap yang lebih baik dan lebih tinggi selepas ini. Pesanan saya tadi kepada beliau, MARA ini adalah amanah rakyat. Sebagai anak syarikat MARA, MARA Liner punya tanggungjawab untuk memastikan perkhidmatan pelanggan yang berkualiti hingga mendapat kepercayaan dan keyakinan pelanggan di samping mengoptimumkan keuntungan. Apa yang juga mustahak, integriti dan aspek tadbir urus syarikat mesti sentiasa diutamakan agar tiada sebarang penyimpangan, penyelewengan mahupun ketirisan berlaku hingga menyebabkan amanah rakyat dikhianati dan dicurangi. #MerakyatkanMARA #MARA #MARALiner #HidupBiarBerjasa #HidupKuMilikUmmah",https://www.instagram.com/p/DTM7TevgZaN/,positive,2026-01-07 08:00:17+00:00,542,0,4,0,0.9981282293796538,546,554.0,,,positive,0.9937607645988464,malay,Malay/Bumiputera,love,0.2398504465818405,0.0212332569062709,0.0815686360001564,0.0525896288454532,0.3410679697990417,0.0236828699707984,952,124,False,False,True,0,5
instagram,post,3798240447538791380,' Teman Destinasi Anda ' MARALINER EXPRESS Kenderaan Bas Mara BADANBAS SDN BHD SCANIA K360iB4X2-NB SCANIA DC13 108 Euro III w/ SCANIA GR875R 8-SPEED VBJ 8735 #peminatbasexpress #peminatbasexpress #basexpressmalaysia #badanbas #maraliner,https://www.instagram.com/p/DS2D5AnEgPU/,neutral,2025-12-29 10:52:47+00:00,0,0,0,0,0.5,0,0.0,,,neutral,0.9976761937141418,malay,Malay/Bumiputera,love,0.0981776788830757,0.0381107628345489,0.0661583542823791,0.0423505194485187,0.569156289100647,0.0284184329211711,243,31,False,False,True,0,5
instagram,post,3794665526703138245,"Season’s Greetings & Happy Holidays Gaiss 🎄✨ Musim cuti sekolah nilah best jalan bersama keluarga. Ke mana pun destinasi anda, naik dengan kami, okay? Selamat Bercuti 🚌✨ #MARALINER #cutisekolah #MLSB",https://www.instagram.com/p/DSpXDEIj6XF/,positive,2025-12-24 12:30:03+00:00,4,0,0,0,0.9088920205831528,4,4.0,,,positive,0.6963067352771759,multilingual,Unknown,happy,0.0157069787383079,0.0219107046723365,0.8540171980857849,0.0098356734961271,0.0643017962574958,0.0132266832515597,202,30,False,False,True,0,3
instagram,comment,17975484083794185,Ape punya bas aku xtahu laa bas takde digantinya dengan bas buruk tahh pape punya maraliner..service camm taik gampang bayar tiket mahal2 pulakk,,negative,2025-11-21 14:21:39+00:00,0,0,0,0,0.0005056142807006,0,,,0.0,negative,0.998314619064331,malay,Malay/Bumiputera,love,0.0750631392002105,0.2342205643653869,0.0173686873167753,0.0951743721961975,0.3310643434524536,0.2002400308847427,144,23,False,False,False,0,0
