Platform,Type,ID,Text,URL,Sentiment,Date,likes,shares,comments_count,views,sentiment_score,total_engagement,engagement_score,sentiment_label,sentiment_confidence,detected_language,demographic,emotion_primary,emotion_anger,emotion_fear,emotion_happy,emotion_sadness,emotion_love,emotion_surprise,Parent_Post_URL,Parent_Post_ID,author,author_followers
x,comment,2065571160033824982,@adamyusuf88 @anwaribrahim PMX ❤️💯 https://t.co/oXuQ9Ui445,,negative,2026-06-12 23:05:15+00:00,1,0,0,0,0.16823474764823912,1,,negative,0.4392175078392029,multilingual,Unknown,love,0.09756427258253098,0.061091069132089615,0.04146963730454445,0.08041074872016907,0.636645495891571,0.03229503706097603,https://x.com/adamyusuf88/status/2065468692994134126,2.065468692994134e+18,MOHAMMED FAIZAL ABDULLAH,0.0
x,comment,2065694837215748438,@adamyusuf88 @anwaribrahim Padu!,,positive,2026-06-13 07:16:42+00:00,1,0,0,0,0.8622821614146232,1,,positive,0.5409405380487442,multilingual,Unknown,love,0.0960741713643074,0.024371430277824402,0.05393644794821739,0.02836006134748459,0.6909095048904419,0.016746874898672104,https://x.com/adamyusuf88/status/2065468692994134126,2.065468692994134e+18,Azurahabdaziz,0.0
x,comment,2065598019303874661,@adamyusuf88 @anwaribrahim All SUK employees wajib hadir?,,negative,2026-06-13 00:51:59+00:00,0,0,0,0,0.07867157757282256,0,,negative,0.7377614080905914,multilingual,Unknown,love,0.04868440330028534,0.04771771654486656,0.041791725903749466,0.034987594932317734,0.4654827117919922,0.07226107269525528,https://x.com/adamyusuf88/status/2065468692994134126,2.065468692994134e+18,Aba_G,0.0
x,comment,2065618582067908884,@adamyusuf88 @anwaribrahim Ini cara lama kata kancil. Cara baru hantar resume online.,,neutral,2026-06-13 02:13:41+00:00,0,0,0,0,0.5,0,,neutral,0.9976117610931396,malay,Malay/Bumiputera,love,0.06284711509943008,0.031641192734241486,0.044676654040813446,0.03437138721346855,0.6567537784576416,0.02668527327477932,https://x.com/adamyusuf88/status/2065468692994134126,2.065468692994134e+18,handy,0.0
x,comment,2065584563393589360,@adamyusuf88 @anwaribrahim https://t.co/Rzb1AHp6hh,,negative,2026-06-12 23:58:31+00:00,0,0,0,0,0.1575893595814705,0,,negative,0.4747021347284317,multilingual,Unknown,love,0.13430671393871307,0.055301155894994736,0.087006576359272,0.05819676071405411,0.4845360517501831,0.03894035890698433,https://x.com/adamyusuf88/status/2065468692994134126,2.065468692994134e+18,Abdul Halim,0.0
x,comment,2065741302365565297,@adamyusuf88 Berapa seorang dapat tu,,positive,2026-06-13 10:21:20+00:00,0,0,0,0,0.9152531564235686,0,,positive,0.7175105214118958,multilingual,Unknown,no_clear_emotion,0.02904484048485756,0.02941850572824478,0.015463356859982014,0.039714399725198746,0.26249605417251587,0.24931398034095764,https://x.com/adamyusuf88/status/2065468692994134126,2.065468692994134e+18,Rukunegara Pancasila,0.0
x,comment,2066031205263589530,@adamyusuf88 @anwaribrahim Kunyit  shithead,,negative,2026-06-14 05:33:18+00:00,0,0,0,0,0.033755922317504905,0,,negative,0.8874802589416504,english,Mixed/Urban,love,0.06571882218122482,0.01766987331211567,0.061420634388923645,0.01974441669881344,0.563090443611145,0.021878698840737343,https://x.com/adamyusuf88/status/2065468692994134126,2.065468692994134e+18,dimahpiao,0.0
x,post,2066420116179554743,"PRN Negeri Sembilan: Aminuddin 'lari' ke DUN Linggi?

Menteri Besar Negeri Sembilan, Datuk Seri Aminuddin Harun dikhabarkan  bakal meninggalkan kerusi Dewan Undangan Negeri (DUN) Sikamat yang  disandangnya sejak 2008 untuk bertanding di DUN Linggi pada Pilihan Raya  Negeri (PRN) akan datang.

ARTIKEL: https://t.co/I4r2AvpeDj

#SinarHarian  #politik  #PRN  #NegeriSembilan",https://x.com/SinarOnline/status/2066420116179554743,negative,2026-06-15 07:18:42+00:00,41,15,16,50362,0.0163885295391083,575,169.362,negative,0.9453715682029724,malay,Malay/Bumiputera,anger,0.28170010447502136,0.14992724359035492,0.10038909316062927,0.11383876949548721,0.09222356230020523,0.052968576550483704,,,,
x,comment,2066420119744766369,"BACA LANJUT: PRN Negeri Sembilan: Aminuddin 'lari' ke DUN Linggi?
https://t.co/I4r2AvpeDj",,negative,2026-06-15 07:18:43+00:00,2,1,0,0,0.15371078252792358,4,,negative,0.4876307249069214,multilingual,Unknown,no_clear_emotion,0.05642963573336601,0.03034401684999466,0.055997759103775024,0.043634843081235886,0.35612037777900696,0.056233443319797516,https://x.com/SinarOnline/status/2066420116179554743,2.0664201161795548e+18,SinarHarian,0.0
x,comment,2066535781393670420,@SinarOnline Linggi bukan kubu kuat UMNO ke? Ada yg nak kuburkan Tok Min cepat ke? 🤨,,negative,2026-06-15 14:58:19+00:00,11,0,0,0,0.10769577026367186,11,,negative,0.6410140991210938,multilingual,Unknown,love,0.042441580444574356,0.03966916352510452,0.01658191718161106,0.02012130618095398,0.7611390352249146,0.03969673067331314,https://x.com/SinarOnline/status/2066420116179554743,2.0664201161795548e+18,StratCommX,0.0
x,comment,2066475788153872511,@SinarOnline Semaklah sinar walaon nih. Xyah jd batu ronson boleh x,,negative,2026-06-15 10:59:55+00:00,16,0,1,0,0.07948201596736906,19,,negative,0.7350599467754364,multilingual,Unknown,love,0.282920241355896,0.032620590180158615,0.03206988796591759,0.06121205911040306,0.39661964774131775,0.043756887316703796,https://x.com/SinarOnline/status/2066420116179554743,2.0664201161795548e+18,Ne0,0.0
x,comment,2066490854513270969,"@SinarOnline Senasib Marina Ibrahim jela nampak gaya begini kalau betul dipaksa lari ke Linggi 
Cuma mgkn tkde offer lain kalau dia kalah ketimbang Marina yg dpt offer badan berkanun.

Lol",,negative,2026-06-15 11:59:47+00:00,6,1,0,0,0.00048755407333372913,8,,negative,0.9983748197555542,malay,Malay/Bumiputera,love,0.030263468623161316,0.025562914088368416,0.029652630910277367,0.017769208177924156,0.6355889439582825,0.05533376336097717,https://x.com/SinarOnline/status/2066420116179554743,2.0664201161795548e+18,#Ayuh🇲🇾 أزري🍉,0.0
x,comment,2066680685600108907,@SinarOnline Apa tajuk yang di siarkan oleh Sinar Harian ini. Journalism ethics out!,,negative,2026-06-16 00:34:07+00:00,1,0,1,0,0.00451793074607848,4,,negative,0.984940230846405,malay,Malay/Bumiputera,no_clear_emotion,0.025920044630765915,0.012362254783511162,0.030133966356515884,0.022354327142238617,0.13393358886241913,0.044623490422964096,https://x.com/SinarOnline/status/2066420116179554743,2.0664201161795548e+18,Ameen,0.0
x,comment,2066694285823725920,@SinarOnline Tajuk Sinar Harlan mirip surat Khabar harakah walaun suka baca tajuk,,neutral,2026-06-16 01:28:09+00:00,1,0,1,0,0.5,4,,neutral,0.8744547963142395,english,Mixed/Urban,love,0.046820808202028275,0.007914039306342602,0.02254306897521019,0.021974308416247368,0.8089100122451782,0.017401298508048058,https://x.com/SinarOnline/status/2066420116179554743,2.0664201161795548e+18,Ariffin,0.0
x,comment,2066783713158193457,@SinarOnline Hebat media anjing belaan PN pnya ayat ni.,,neutral,2026-06-16 07:23:30+00:00,0,0,0,0,0.5,0,,neutral,0.8250396251678467,english,Mixed/Urban,love,0.037524498999118805,0.014743510633707047,0.04661565274000168,0.015878375619649887,0.6761446595191956,0.029271980747580528,https://x.com/SinarOnline/status/2066420116179554743,2.0664201161795548e+18,Boy Chan,0.0
x,comment,2066503645999534207,@SinarOnline Kemain dok main naratif lari..,,neutral,2026-06-15 12:50:37+00:00,6,0,0,0,0.5,6,,neutral,0.8333300948143005,english,Mixed/Urban,no_clear_emotion,0.04927389696240425,0.03454948216676712,0.028370587155222893,0.021559830754995346,0.07322145998477936,0.21562926471233368,https://x.com/SinarOnline/status/2066420116179554743,2.0664201161795548e+18,Uncle Neo🇲🇾,0.0
x,comment,2066484703893627055,@SinarOnline Anjing rasmi PN sudah gelisah,,positive,2026-06-15 11:35:21+00:00,6,0,1,0,0.8262757763266563,9,,positive,0.4209192544221878,multilingual,Unknown,happy,0.22985899448394775,0.06218713894486427,0.30886125564575195,0.017725737765431404,0.10723453015089035,0.02334527298808098,https://x.com/SinarOnline/status/2066420116179554743,2.0664201161795548e+18,ahlullijam,0.0
x,comment,2066566417026039851,@SinarOnline Study balik laweh.,,neutral,2026-06-15 17:00:03+00:00,4,0,0,0,0.5,4,,neutral,0.8654379844665527,english,Mixed/Urban,love,0.07355672121047974,0.01943318545818329,0.04838215932250023,0.025664620101451874,0.5665358304977417,0.026912732049822807,https://x.com/SinarOnline/status/2066420116179554743,2.0664201161795548e+18,KroniRakyat,0.0
x,comment,2066507344243282051,@SinarOnline Undi ph CONFIRM dapat kapir 🚀,,negative,2026-06-15 13:05:19+00:00,1,0,0,0,0.109586463868618,1,,negative,0.6347117871046066,multilingual,Unknown,no_clear_emotion,0.06422220170497894,0.032889626920223236,0.04542490467429161,0.03163844719529152,0.31084486842155457,0.04738851264119148,https://x.com/SinarOnline/status/2066420116179554743,2.0664201161795548e+18,Amir Ezwan,0.0
x,comment,2066492699386282305,@SinarOnline Penakut la tu,,neutral,2026-06-15 12:07:07+00:00,0,0,0,0,0.5,0,,neutral,0.8547527194023132,english,Mixed/Urban,no_clear_emotion,0.058514244854450226,0.01998944766819477,0.025734717026352882,0.021576376631855965,0.2829148769378662,0.04594128206372261,https://x.com/SinarOnline/status/2066420116179554743,2.0664201161795548e+18,MND 1353,0.0
x,comment,2066895228867592379,@SinarOnline Ko mmg surat khabar umngok kan,,neutral,2026-06-16 14:46:38+00:00,0,0,0,0,0.5,0,,neutral,0.8704513907432556,english,Mixed/Urban,love,0.035184867680072784,0.019009416922926903,0.0337572805583477,0.018495196476578712,0.8490723967552185,0.014558750204741955,https://x.com/SinarOnline/status/2066420116179554743,2.0664201161795548e+18,Hang Lekiu 🇵🇸🇾🇪🇸🇾🇨🇳🇸🇸 🇿🇦🇸🇩,0.0
x,post,2064263032596017548,"TERKINI‼️
 
📌BN tidak berhasrat hidupkan semula Muafakat Nasional

📌BN sedia tanding solo pada PRN Negeri Sembilan

-Presiden UMNO Datuk Seri Ahmad Zahid Hamidi

#BernamaNews
@DrZahidHamidi https://t.co/9d2fV2SwPV",https://x.com/bernamadotcom/status/2064263032596017548,neutral,2026-06-09 08:27:13+00:00,44,26,0,25930,0.5,329,121.93,neutral,0.9124154448509216,malay,Malay/Bumiputera,no_clear_emotion,0.12091917544603348,0.1979459971189499,0.06497272849082947,0.04915748909115791,0.08036503195762634,0.09540029615163803,,,,
x,post,2065819779529945166,"Bekas Setiausaha Sulit Anwar, Zaid Ibrahim, Pengulas RTM Antara Yang Sertai Pas! 

Pas menerima suntikan baharu apabila 14 tokoh yang terdiri daripada bekas menteri, bekas Exco kerajaan negeri, pemimpin politik, ahli akademik, aktivis masyarakat dan bekas penjawat awam mengumumkan penyertaan mereka ke dalam parti itu pada Ceramah Umum Ambang Pilihan Raya Negeri Sembilan malam ini.

#malaysiagazette #Pas 

Video: @aqiraazemi",https://x.com/MalaysiaGazette/status/2065819779529945166,positive,2026-06-13 15:33:11+00:00,43,8,15,16394,0.9871431350708006,229,120.394,positive,0.9571437835693359,malay,Malay/Bumiputera,anger,0.37857022881507874,0.10485875606536865,0.13258588314056396,0.03562801331281662,0.05076093599200249,0.06626429408788681,,,,
x,comment,2065868474711413084,"@MalaysiaGazette bekas setiausaha sulit tu try bertanding exco pemuda umno,kalah,masuk Pas pulak ya🤣🤣",,neutral,2026-06-13 18:46:41+00:00,3,0,0,0,0.5,3,,neutral,0.699073851108551,english,Mixed/Urban,no_clear_emotion,0.12705862522125244,0.02153763547539711,0.041589975357055664,0.022232817485928535,0.12448252737522125,0.026920638978481293,https://x.com/MalaysiaGazette/status/2065819779529945166,2.065819779529945e+18,TheKeytolls,0.0
x,comment,2065962297357730141,"@MalaysiaGazette Hahaha.. kita nantikan sketsa seterusnya.. Wanwansang akan jadi Bersatu 2.0... Natijah berkawan dengan Parti Polong... Abis disedut sampai kering, dibuang &amp; dicampak jauh2... hahaha🤣🤣",,negative,2026-06-14 00:59:30+00:00,1,0,0,0,0.08820868134498597,1,,negative,0.7059710621833801,malay,Malay/Bumiputera,anger,0.5021953582763672,0.06522563844919205,0.07408983260393143,0.07607237994670868,0.13449177145957947,0.036944691091775894,https://x.com/MalaysiaGazette/status/2065819779529945166,2.065819779529945e+18,zack,0.0
x,comment,2065965318321951034,"@MalaysiaGazette Nnti Zaid tu keluar PAS sure kisah dia saman hudud Kelantan dan Terengganu dulu akan dicanang semula oleh walaun.

Lol https://t.co/bYRXpJuMeV",,negative,2026-06-14 01:11:30+00:00,1,0,0,0,0.0010099947452545388,1,,negative,0.9966333508491516,malay,Malay/Bumiputera,happy,0.027220364660024643,0.055944718420505524,0.7139462828636169,0.010953811928629875,0.09271146357059479,0.022848837077617645,https://x.com/MalaysiaGazette/status/2065819779529945166,2.065819779529945e+18,#Ayuh🇲🇾 أزري🍉,0.0
x,comment,2065987139150713047,@MalaysiaGazette Keahlian sejuta x semestinya ada sejuta ahli Yang dah meninggal dah ramai kerana parti tua ni dh berdekad,,negative,2026-06-14 02:38:12+00:00,0,0,0,0,0.0005034148693084939,0,,negative,0.9983219504356384,malay,Malay/Bumiputera,sadness,0.10342444479465485,0.08325616270303726,0.03521963953971863,0.48793545365333557,0.19444365799427032,0.05320298299193382,https://x.com/MalaysiaGazette/status/2065819779529945166,2.065819779529945e+18,cikoPali3,0.0
x,comment,2066062280606003312,@MalaysiaGazette Pas ni amik bekas2 je la. Jandaduda org semua. Tak mampu menghasilkan pemimpin sendri. Terpaksa import player luar. Mane pegi 4-5 lori ari tu. Dah lari ke tipu jer.,,negative,2026-06-14 07:36:47+00:00,0,0,0,0,0.017191386222839333,0,,negative,0.9426953792572021,multilingual,Unknown,fear,0.056853245943784714,0.5736821293830872,0.018787553533911705,0.030305860564112663,0.011806689202785492,0.2686021327972412,https://x.com/MalaysiaGazette/status/2065819779529945166,2.065819779529945e+18,hatta ariffin,0.0
x,comment,2065996330162671757,"@MalaysiaGazette Masa himpunan reset hadi bawang announce 14 org tokoh akan join .. aku membayangkan mmg betul2 tokok la.... tapi tgk list yg masuk tu hahahah... lama aku fikir mana satu yg ""tokoh""",,negative,2026-06-14 03:14:44+00:00,0,0,0,0,0.0008043229579925426,0,,negative,0.9973189234733582,malay,Malay/Bumiputera,surprise,0.012375704944133759,0.029731949791312218,0.01628946140408516,0.0168222114443779,0.06470651179552078,0.5953515768051147,https://x.com/MalaysiaGazette/status/2065819779529945166,2.065819779529945e+18,tide eliforp,0.0
x,comment,2065824499552186370,@MalaysiaGazette Feudal,,negative,2026-06-13 15:51:56+00:00,2,0,0,0,0.07018718272447586,2,,negative,0.7660427242517471,multilingual,Unknown,love,0.11674568057060242,0.024060675874352455,0.09512708336114883,0.034074850380420685,0.36874130368232727,0.026456698775291443,https://x.com/MalaysiaGazette/status/2065819779529945166,2.065819779529945e+18,Slayingwolf,0.0
x,comment,2065919990180831676,@MalaysiaGazette https://t.co/2JSCp2k4I3,,positive,2026-06-13 22:11:23+00:00,1,0,1,0,0.8257827013731003,4,,positive,0.4192756712436676,multilingual,Unknown,no_clear_emotion,0.0742756724357605,0.05049888789653778,0.06251160055398941,0.05705650895833969,0.16463248431682587,0.08255144208669662,https://x.com/MalaysiaGazette/status/2065819779529945166,2.065819779529945e+18,jawariah2121,0.0
x,comment,2065934007423189125,@MalaysiaGazette Recycle garbage,,negative,2026-06-13 23:07:05+00:00,1,0,0,0,0.0067160993814468495,1,,negative,0.9776130020618439,multilingual,Unknown,love,0.1407748907804489,0.04342510178685188,0.09631558507680893,0.048330362886190414,0.3998008966445923,0.03606699779629707,https://x.com/MalaysiaGazette/status/2065819779529945166,2.065819779529945e+18,Argentanius,0.0
x,comment,2065934075983176010,@MalaysiaGazette Musim katak mengawan. Kah3,,positive,2026-06-13 23:07:21+00:00,1,0,0,0,0.8230945244431496,1,,positive,0.4103150814771652,multilingual,Unknown,no_clear_emotion,0.053320806473493576,0.015097183175384998,0.04993915930390358,0.016103185713291168,0.19057780504226685,0.019109725952148438,https://x.com/MalaysiaGazette/status/2065819779529945166,2.065819779529945e+18,Antu Kopek,0.0
x,comment,2066034953968923045,@MalaysiaGazette Pelik pemikiran manusia ni otak dok kat lutut,,negative,2026-06-14 05:48:12+00:00,0,0,0,0,0.09464349299669264,0,,negative,0.6845216900110245,multilingual,Unknown,no_clear_emotion,0.09462586045265198,0.020365344360470772,0.06312067806720734,0.046068932861089706,0.344653844833374,0.04111320152878761,https://x.com/MalaysiaGazette/status/2065819779529945166,2.065819779529945e+18,AbahTokWan,0.0
x,comment,2065959640446488756,@MalaysiaGazette Mehhhhh....,,negative,2026-06-14 00:48:56+00:00,0,0,0,0,0.1413412034511566,0,,negative,0.5288626551628113,multilingual,Unknown,no_clear_emotion,0.0954306349158287,0.027350090444087982,0.05557943135499954,0.025383880361914635,0.25880447030067444,0.031238768249750137,https://x.com/MalaysiaGazette/status/2065819779529945166,2.065819779529945e+18,daus rudi,0.0
x,comment,2065991589424672943,@MalaysiaGazette INI TANAH MELAYU KAMI ORANG ISLAM KAMI SOKONG PAS PERTAHANKAN ISLAM DAN TANAH AIR,,neutral,2026-06-14 02:55:53+00:00,0,0,0,0,0.5,0,,neutral,0.997380793094635,malay,Malay/Bumiputera,love,0.1000300943851471,0.015873515978455544,0.08161783218383789,0.021988891065120697,0.5946140885353088,0.01771225780248642,https://x.com/MalaysiaGazette/status/2065819779529945166,2.065819779529945e+18,The Rise of Kraken,0.0
x,comment,2065846768336802267,@MalaysiaGazette Hahaaaaaa…….,,negative,2026-06-13 17:20:25+00:00,0,0,0,0,0.041675752401351907,0,,negative,0.8610808253288269,multilingual,Unknown,love,0.061119068413972855,0.03635742887854576,0.051660552620887756,0.04665176197886467,0.4951339066028595,0.0390469990670681,https://x.com/MalaysiaGazette/status/2065819779529945166,2.065819779529945e+18,MR HAEDAR B 🇲🇾🇵🇸,0.0
x,post,2065588467342705095,UCAPAN PMX DALAM PELANCARAN JENTERA PILIHAN RAYA NEGERI SEMBILAN 2026. https://t.co/sGfxWjoHAT,https://x.com/akmal15565/status/2065588467342705095,positive,2026-06-13 00:14:02+00:00,16,8,12,232,0.8859865009784698,38,68.232,positive,0.6199550032615662,multilingual,Unknown,no_clear_emotion,0.044998593628406525,0.03493686765432358,0.070510633289814,0.029078947380185127,0.11176856607198715,0.051523659378290176,,,,
x,comment,2065626841428394473,@akmal15565 Padu padu paduuu,,negative,2026-06-13 02:46:31+00:00,0,0,0,0,0.07592266201972961,0,,negative,0.7469244599342346,multilingual,Unknown,love,0.09636789560317993,0.015774710103869438,0.041350480169057846,0.017551066353917122,0.4541671872138977,0.018963752314448357,https://x.com/akmal15565/status/2065588467342705095,2.0655884673427052e+18,Zack 111,0.0
x,comment,2065598646947917985,@akmal15565 🔥🔥,,negative,2026-06-13 00:54:29+00:00,0,0,0,0,0.13316386342048644,0,,negative,0.5561204552650452,multilingual,Unknown,love,0.06734213978052139,0.02219299040734768,0.04341757297515869,0.02989865466952324,0.689860999584198,0.024204352870583534,https://x.com/akmal15565/status/2065588467342705095,2.0655884673427052e+18,asiah HM,0.0
x,comment,2065598649456046181,@akmal15565 🔥🔥🔥,,negative,2026-06-13 00:54:29+00:00,0,0,0,0,0.13316386342048644,0,,negative,0.5561204552650452,multilingual,Unknown,love,0.06418850272893906,0.022733069956302643,0.05025331303477287,0.03343992680311203,0.6277679204940796,0.027929626405239105,https://x.com/akmal15565/status/2065588467342705095,2.0655884673427052e+18,hisui,0.0
x,comment,2065598201063952627,@akmal15565 💪🏻💪🏻,,negative,2026-06-13 00:52:42+00:00,0,0,0,0,0.13316386342048644,0,,negative,0.5561204552650452,multilingual,Unknown,love,0.05442028120160103,0.020892780274152756,0.05392448976635933,0.0339147225022316,0.5898825526237488,0.030135078355669975,https://x.com/akmal15565/status/2065588467342705095,2.0655884673427052e+18,athira_nur 🌼🍉,0.0
x,comment,2065594953057911196,@akmal15565 👍👍👍,,negative,2026-06-13 00:39:48+00:00,0,0,0,0,0.13316386342048644,0,,negative,0.5561204552650452,multilingual,Unknown,love,0.056881435215473175,0.024764614179730415,0.07806921005249023,0.033556465059518814,0.5670244693756104,0.0368654727935791,https://x.com/akmal15565/status/2065588467342705095,2.0655884673427052e+18,Aydean Saab,0.0
x,comment,2065618837215850582,@akmal15565 💪,,negative,2026-06-13 02:14:42+00:00,0,0,0,0,0.13316386342048644,0,,negative,0.5561204552650452,multilingual,Unknown,love,0.06290607899427414,0.021895235404372215,0.07423864305019379,0.027110256254673004,0.4849756360054016,0.025512780994176865,https://x.com/akmal15565/status/2065588467342705095,2.0655884673427052e+18,Nomiko Ghazali,0.0
x,comment,2065596449468088516,@akmal15565 🔥🔥🔥,,negative,2026-06-13 00:45:45+00:00,0,0,0,0,0.13316386342048644,0,,negative,0.5561204552650452,multilingual,Unknown,love,0.06418850272893906,0.022733069956302643,0.05025331303477287,0.03343992680311203,0.6277679204940796,0.027929626405239105,https://x.com/akmal15565/status/2065588467342705095,2.0655884673427052e+18,Kerol @ PengeranRAJA_01,0.0
x,comment,2065594666783998412,@akmal15565 👏👏👏,,negative,2026-06-13 00:38:40+00:00,0,0,0,0,0.13316386342048644,0,,negative,0.5561204552650452,multilingual,Unknown,love,0.03869380056858063,0.02225934900343418,0.06415481865406036,0.023077353835105896,0.5877476334571838,0.03732408583164215,https://x.com/akmal15565/status/2065588467342705095,2.0655884673427052e+18,nrlhsnmi,0.0
x,comment,2065595828744630727,@akmal15565 👍🏻👍🏻👍🏻,,negative,2026-06-13 00:43:17+00:00,0,0,0,0,0.13316386342048644,0,,negative,0.5561204552650452,multilingual,Unknown,love,0.058207929134368896,0.02533216029405594,0.06444579362869263,0.036392830312252045,0.5584088563919067,0.036415260285139084,https://x.com/akmal15565/status/2065588467342705095,2.0655884673427052e+18,Shahifazrin Samsudin,0.0
x,comment,2065640193403871509,@akmal15565 👍👍,,negative,2026-06-13 03:39:34+00:00,0,0,0,0,0.13316386342048644,0,,negative,0.5561204552650452,multilingual,Unknown,love,0.05244072154164314,0.022281751036643982,0.08175019919872284,0.029640784487128258,0.5900823473930359,0.034362923353910446,https://x.com/akmal15565/status/2065588467342705095,2.0655884673427052e+18,Afizah Emir,0.0
x,comment,2065700812077281694,@akmal15565 💪💪💪,,negative,2026-06-13 07:40:27+00:00,0,0,0,0,0.13316386342048644,0,,negative,0.5561204552650452,multilingual,Unknown,love,0.05742695927619934,0.0215802900493145,0.0562412329018116,0.03345556929707527,0.5581397414207458,0.028680117800831795,https://x.com/akmal15565/status/2065588467342705095,2.0655884673427052e+18,Oldskool Flavour,0.0
x,post,2065389562340495674,"𝗠𝗲𝗻𝗴𝗮𝗽𝗮 𝗣𝗥𝗡 𝗝𝗼𝗵𝗼𝗿 𝗱𝗮𝗻 𝗡𝗲𝗴𝗲𝗿𝗶 𝗦𝗲𝗺𝗯𝗶𝗹𝗮𝗻 𝘁𝗶𝗱𝗮𝗸 𝗱𝗶𝗮𝗱𝗮𝗸𝗮𝗻 𝘀𝗲𝗿𝗲𝗻𝘁𝗮𝗸?

Something fishy......
1. Penamaan calon Negeri Sembilan ditetapkan 𝘀𝗲𝗹𝗲𝗽𝗮𝘀 proses pengundian Johor selesai sepenuhnya.

2. Mengapa keputusan PRN Johor 𝗽𝗲𝗿𝗹𝘂 𝗱𝗶𝗸𝗲𝘁𝗮𝗵𝘂𝗶 terlebih dahulu sebelum proses pilihan raya Negeri Sembilan bermula.

3. Jadual tersebut didakwa 𝗺𝗲𝗺𝗯𝗲𝗿𝗶 𝗿𝘂𝗮𝗻𝗴 𝗱𝗮𝗻 𝗺𝗮𝘀𝗮 kepada 𝗽𝗮𝗿𝘁𝗶 𝘁𝗲𝗿𝘁𝗲𝗻𝘁𝘂 menilai keputusan Johor sebelum membuat keputusan politik di Negeri Sembilan.

4. 𝗣𝗲𝗻𝗴𝗮𝘀𝗶𝗻𝗴𝗮𝗻 tarikh PRN ini dilihat berpotensi memberikan 𝗸𝗲𝗹𝗲𝗯𝗶𝗵𝗮𝗻 𝘁𝗮𝗸𝘁𝗶𝗸𝗮𝗹 kepada 𝗽𝗮𝗿𝘁𝗶 𝘁𝗲𝗿𝘁𝗲𝗻𝘁𝘂.

5. Kredibiliti SPR dipersoalkan kerana latar belakang Pengerusi SPR dikatakan pernah berkhidmat sebagai KSU sebuah Kementerian yang diterajui oleh Zahid Hamidi.

Clearly something fishy...",https://x.com/Nazril_Iznil/status/2065389562340495674,neutral,2026-06-12 11:03:39+00:00,25,9,4,3108,0.5,69,58.108,neutral,0.7458499670028687,malay,Malay/Bumiputera,no_clear_emotion,0.05102374777197838,0.09259474277496338,0.037508923560380936,0.03142223134636879,0.04859865456819534,0.18750202655792236,,,,
x,comment,2065451006482346354,"@Nazril_Iznil Apo lak mcm tu.. ni dah mcm cipta alasan dlu ni🤭

Spr dah kata n9 bubar tiba tiba, belum pun masuk tahun ke3 lepas prn.. jadi spr tak sedia,pegawai pun belum dilantik, belum dilatih.. isu logistik lg..

Ni belum apa2 dah kata pengadil tak adil.. kemon, ph pemerintah skrang ni😅",,negative,2026-06-12 15:07:48+00:00,6,3,0,0,0.018841785192489635,12,,negative,0.9371940493583679,multilingual,Unknown,anger,0.4559580683708191,0.2727588415145874,0.052067238837480545,0.03157048299908638,0.0913337916135788,0.01796448603272438,https://x.com/Nazril_Iznil/status/2065389562340495674,2.0653895623404956e+18,AqimNizar,0.0
x,comment,2065414221073109428,"@Nazril_Iznil Letihlah, spr dibawah perdana menteri. Kenapa baik sngt lantik musuh sbg pengerusi. Kalau dia tak pandai menghormati government of the day, pecat ajalah.",,negative,2026-06-12 12:41:38+00:00,2,0,0,0,0.0004982829093932994,2,,negative,0.998339056968689,malay,Malay/Bumiputera,anger,0.5619816184043884,0.03380471095442772,0.059522680938243866,0.03472966328263283,0.14042630791664124,0.017355799674987793,https://x.com/Nazril_Iznil/status/2065389562340495674,2.0653895623404956e+18,Tanpa Nama,0.0
x,comment,2065635440087240878,@Nazril_Iznil @tjerealjoker Masa jadi pembangkang kena buli. Dah jadi kerajaan pun kena buli. Tak cerdik ke bangang?,,negative,2026-06-13 03:20:41+00:00,0,0,0,0,0.04841874539852142,0,,negative,0.8386041820049286,multilingual,Unknown,love,0.2680116891860962,0.025596920400857925,0.049074169248342514,0.04764882102608681,0.4031435549259186,0.02460569143295288,https://x.com/Nazril_Iznil/status/2065389562340495674,2.0653895623404956e+18,Parputodi,0.0
x,comment,2065435858258350381,@Nazril_Iznil Bela la umno tu lagi. Padan dengan muka.,,negative,2026-06-12 14:07:37+00:00,1,0,0,0,0.0005073666572570912,1,,negative,0.9983087778091431,malay,Malay/Bumiputera,love,0.02517540566623211,0.00813497044146061,0.030426762998104095,0.009824816137552261,0.8659024834632874,0.013158101588487625,https://x.com/Nazril_Iznil/status/2065389562340495674,2.0653895623404956e+18,Luciuskorr,0.0
x,post,2065794114445353367,"Ahli Jawatankuasa PAS Pusat, Tan Sri Annuar Musa dan Setiausaha Agung PAS, Datuk Seri Takiyuddin Hassan hadir Ceramah Umum Ambang Pilihan Raya Negeri Sembilan hari ini. 

#malaysiagazette #Pas #AnnuarMusa https://t.co/XvH1jrQye1",https://x.com/MalaysiaGazette/status/2065794114445353367,neutral,2026-06-13 13:51:12+00:00,10,2,1,2171,0.5,34,19.171,neutral,0.9975724816322327,malay,Malay/Bumiputera,no_clear_emotion,0.021373705938458443,0.01730438321828842,0.0518682636320591,0.020602582022547722,0.06499556452035904,0.05053110420703888,,,,
